Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Saidou Khan,"M/AM (C), ST (C)",7.03,7.03,15,10,1,11,13,11,10,13,3,3,3,10,8,10,11,1,10,14,8,6,9,9,1,10,9,2,6,10,11,9,4,12,10,10,8,8,9,10,3,3,11,11,8,10,6,3,- -  -,,11
George Dowling,M (C),7.02,7.02,10,12,2,12,10,6,7,10,2,2,2,8,11,12,12,3,12,12,12,5,11,6,2,8,7,1,9,10,9,6,2,11,10,10,9,10,8,13,3,3,7,11,9,10,5,2,- -  -,,13
George Moncur,"M (LC), AM (RLC)",7.02,7.02,11,13,2,13,11,7,13,10,2,3,1,7,11,13,11,3,12,8,7,6,13,10,3,8,7,1,14,14,13,11,2,10,12,10,11,11,10,12,2,3,9,12,10,12,11,1,- -  -,Wnt,11
Arthur Read,M/AM (C),7.01,7.01,13,13,1,12,13,8,9,12,1,3,3,10,9,12,11,2,11,13,7,7,12,9,2,9,9,2,11,12,12,9,3,10,12,10,9,9,10,12,3,1,12,12,11,11,10,1,- -  -,,10
Liam Burt,"M (LC), AM (RLC)",7.01,7.01,11,14,2,12,11,3,7,11,3,2,3,6,9,12,12,2,10,12,3,2,13,5,2,6,6,2,9,13,14,12,4,12,14,9,11,4,7,13,3,1,9,12,8,12,11,3,- -  -,Wnt,13
Jack Earing,"DM, M/AM (C)",7.01,7.01,14,13,3,11,13,10,12,11,3,4,1,11,7,11,12,1,10,11,8,6,9,9,1,12,10,3,8,10,11,11,1,12,14,11,8,10,10,12,1,1,11,10,12,12,10,1,- -  -,,12
Callum Maycock,"DM, M (C)",7.01,7.01,11,9,1,12,13,12,10,15,1,2,2,11,5,11,14,1,12,15,11,1,7,6,1,13,8,4,4,7,10,8,2,11,9,13,7,6,9,10,2,2,8,12,12,11,10,2,- -  -,,13
Reiss Russell-Denny,"DM, M (C), AM (RC)",7.00,7.00,13,14,1,12,10,4,8,11,2,3,3,5,6,12,12,2,8,13,4,5,11,5,4,6,5,1,12,13,10,7,3,10,5,7,8,10,8,11,2,3,6,8,11,12,9,2,- -  -,,13
Jordan Stevens,"M (RC), AM (RLC)",6.99,6.99,11,10,3,11,11,6,6,13,3,1,1,6,5,8,13,2,10,13,6,4,7,4,2,6,5,4,6,13,11,8,1,11,13,7,10,9,9,9,3,3,8,11,10,12,10,3,- -  -,,13
Jake Hesketh,"DM, M/AM (RLC)",6.99,6.99,12,11,3,13,10,10,3,11,1,2,3,5,9,13,10,1,9,12,9,7,9,8,3,6,7,2,8,13,12,8,3,13,11,10,11,8,9,11,2,3,9,7,10,11,16,4,- -  -,,9
Max Power,"D (R), DM, M (C)",6.99,6.99,15,12,1,12,14,12,12,14,1,2,3,11,12,11,10,1,11,15,10,13,12,12,1,10,11,2,14,7,12,12,2,10,14,7,13,14,10,9,2,1,12,11,12,11,15,1,- -  -,,10
Owen Hesketh,M/AM (C),6.99,6.99,10,14,3,11,7,7,5,10,3,1,2,5,5,14,14,3,9,13,6,1,5,8,3,6,6,3,6,15,13,10,2,13,15,9,5,5,4,13,3,3,7,7,10,14,15,4,- -  -,,14
Stephen Dooley,"WB (R), M (RLC), AM (RC)",6.99,6.99,12,11,1,11,10,7,8,13,1,2,1,7,5,11,9,1,9,10,5,2,7,3,1,7,7,1,6,13,9,6,1,9,15,7,9,7,8,11,2,4,9,10,8,9,6,1,- -  -,Trn,10
Alistair Smith,"DM, M (C)",6.98,6.98,13,11,3,11,14,10,12,13,2,2,2,9,7,11,12,1,11,14,6,6,13,8,2,13,10,1,7,13,11,9,2,10,12,11,8,7,11,12,1,1,10,11,11,11,10,2,- -  -,,10
Reece Brown,"DM, M/AM (C)",6.98,6.98,10,15,2,13,12,8,5,11,3,1,1,12,9,11,10,1,14,10,9,6,10,9,3,7,8,2,12,12,12,8,3,9,13,13,9,6,11,15,3,4,7,12,13,12,7,2,- -  -,,10
Joe Sbarra,"M (C), AM (LC), ST (C)",6.98,6.98,11,12,3,11,12,3,6,10,1,2,1,5,9,13,12,3,10,13,5,4,10,6,3,9,7,2,8,12,11,11,2,12,10,10,11,11,9,11,3,1,3,9,10,13,11,3,- -  -,,12
Matt Robinson,"DM, M (C)",6.96,6.96,13,11,3,12,13,9,12,14,3,3,3,10,7,10,11,3,9,13,8,5,9,12,2,11,9,3,8,8,11,10,3,8,10,12,8,7,10,10,2,1,11,11,11,10,9,1,- -  -,Opt,10
Ellis Chapman,"DM, M (C)",6.96,6.96,11,13,2,11,12,11,12,14,1,2,2,9,9,13,11,1,12,12,12,4,12,8,2,9,8,1,7,9,12,8,3,10,14,13,10,9,10,13,2,4,10,8,13,12,6,3,- -  -,,11
Kian Spence,"DM, M (C)",6.96,6.96,14,12,1,8,11,12,12,14,2,2,1,12,6,12,12,2,10,11,11,1,8,9,2,9,5,4,8,7,10,7,2,6,16,12,7,5,12,11,3,2,13,10,12,9,9,3,- -  -,,11
Brad Walker,"D (C), DM, M (C)",6.95,6.95,12,12,1,12,12,11,12,12,1,3,2,12,6,13,10,1,12,14,9,4,13,11,1,12,11,2,12,8,11,9,3,9,12,9,8,7,11,12,2,4,12,12,12,10,11,3,- -  -,,10
Matty Palmer,"DM, M (C)",6.95,6.95,11,12,2,12,13,9,8,13,2,1,2,9,7,12,9,1,12,14,8,5,11,8,1,8,7,2,12,12,13,8,1,9,10,11,11,12,9,12,2,2,11,9,10,11,9,3,- -  -,,10
Dion McGhee,"D (L), M/AM (RC)",6.95,6.95,14,12,1,13,14,7,4,8,2,1,2,7,9,12,12,2,9,14,5,4,6,6,1,3,2,2,12,13,11,7,1,6,13,10,10,14,9,9,1,1,5,7,9,12,4,4,- -  -,,12
Lee O'Connor,"D (RC), DM, M (C)",6.95,6.95,13,10,1,10,14,12,11,13,1,1,1,13,7,12,12,1,10,15,11,5,4,9,1,11,9,2,4,8,9,6,3,9,13,11,10,6,13,10,3,3,13,9,13,11,12,2,- -  -,,12
Akil Wright,"D (C), DM, M (C)",6.95,6.95,14,8,3,9,11,12,13,13,1,3,1,11,4,10,12,1,10,12,9,4,8,8,3,12,10,1,4,8,8,5,1,7,13,10,5,3,10,10,1,3,14,10,10,10,13,1,- -  -,,11
Louis Reed,"DM, M (C)",6.94,6.94,13,13,1,13,11,13,7,12,1,3,2,12,10,12,10,2,10,11,10,3,11,10,1,6,8,1,11,8,13,8,3,12,14,10,10,10,12,14,1,2,8,12,11,12,7,3,- -  -,,11
Nya Kirby,"DM, M (C)",6.94,6.94,10,10,1,12,9,10,9,14,4,1,3,8,11,11,12,2,11,11,6,2,12,9,1,7,6,4,10,10,11,8,2,9,9,10,10,10,9,12,3,3,9,8,10,11,8,3,- -  -,,13
Elliot Thorpe,M/AM (C),6.93,6.93,10,10,2,10,12,6,10,11,3,1,4,7,8,10,12,3,8,8,10,7,10,12,3,3,8,3,10,7,9,9,3,9,14,13,6,7,9,10,1,3,6,11,10,11,11,3,- -  -,,12
Francis Vincent,"M (C), AM (LC)",6.92,6.92,14,11,4,12,12,9,10,11,4,1,3,12,9,11,12,1,12,10,8,2,8,9,2,6,10,4,9,10,12,8,3,12,15,10,9,10,11,11,1,1,6,11,11,13,4,3,- -  -,Wnt,12
Dawson Devoy,M/AM (C),6.92,6.92,12,12,1,12,10,7,8,13,1,3,3,8,14,12,12,1,12,12,7,4,9,3,3,8,9,2,5,14,11,9,2,12,13,11,8,8,11,11,1,1,9,13,9,13,8,2,- -  -,,12
Rhys Hughes,"M (C), AM (RLC)",6.92,6.92,12,10,1,9,11,7,8,12,1,3,2,11,7,9,12,3,14,13,9,4,9,10,1,11,7,1,11,14,9,6,2,9,13,10,9,10,7,10,3,2,8,10,9,9,7,3,- -  -,,13
Jack Roles,"DM, M/AM (C)",6.92,6.92,13,10,2,12,12,8,11,12,3,2,1,11,9,11,11,3,13,15,8,4,12,9,3,6,8,2,9,10,11,13,3,11,11,12,8,9,10,12,1,2,9,9,12,11,8,2,- -  -,Unh,11
Ryan De Havilland,"DM, M (C)",6.91,6.91,12,10,2,9,11,9,10,14,3,1,2,10,5,9,11,4,12,13,8,3,8,9,1,9,9,2,9,10,10,10,1,9,6,11,8,8,12,8,2,1,9,9,14,12,10,2,- -  -,Req,12
Darko Gyabi,"DM, M/AM (C)",6.91,6.91,13,11,3,13,12,12,9,10,1,2,1,7,9,13,9,3,12,17,8,4,13,11,3,17,9,1,7,14,14,12,1,13,12,12,8,7,9,11,1,1,2,14,12,9,15,1,- -  -,,10
Adam May,"DM, M/AM (C)",6.91,6.91,13,13,3,12,14,11,11,14,3,1,1,12,8,12,10,1,12,13,11,6,12,9,3,13,12,1,10,9,11,11,3,10,15,10,8,12,11,11,3,1,12,10,12,11,11,2,- -  -,,11
Luke O'Nien,"D (RC), DM, M (C)",6.90,6.90,15,10,1,11,15,12,12,15,3,3,1,11,8,10,11,2,10,17,11,3,7,11,2,11,12,2,7,9,10,10,1,8,15,10,9,7,10,10,1,3,16,11,11,10,14,3,- -  -,,11
Ollie Shenton,M/AM (LC),6.90,6.90,11,12,3,12,12,9,8,9,2,1,2,9,8,12,11,3,11,10,7,5,8,7,3,11,8,2,5,9,11,8,3,9,14,10,8,8,8,10,1,3,9,10,10,11,8,2,- -  -,,11
Jacob Butterfield,"DM, M (C)",6.90,6.90,12,10,1,10,12,12,6,7,2,3,1,10,8,11,5,2,10,13,8,6,12,11,2,7,7,2,10,7,11,8,2,8,13,11,9,12,10,13,3,2,9,8,11,5,9,2,- -  -,Trn,4
Mohammed Sangaré,"D (L), DM, M (C)",6.90,6.90,12,8,2,10,12,11,12,11,1,2,1,10,8,11,12,1,10,10,8,6,9,9,1,15,9,3,7,9,10,10,1,10,11,12,7,5,10,10,1,3,10,9,11,10,13,2,- -  -,,12
Tom Whelan,"DM, M/AM (C)",6.89,6.89,14,10,1,9,12,10,11,14,3,2,4,11,7,11,11,1,8,14,8,2,8,10,3,8,7,2,7,7,8,10,3,9,14,11,8,5,10,11,1,3,10,13,10,12,11,3,- -  -,,12
Ed Francis,"D (C), DM, M (C)",6.89,6.89,10,13,2,10,11,11,10,12,1,3,3,9,6,13,11,2,11,14,12,2,9,12,1,13,10,2,9,7,11,8,2,9,7,12,8,11,10,13,2,2,11,11,11,11,8,1,- -  -,,11
Robbie Gotts,"DM, M (C), AM (RC)",6.89,6.89,18,11,3,11,13,9,6,14,3,3,2,7,5,10,11,2,11,14,7,7,6,9,1,5,5,2,5,11,11,7,2,10,17,11,8,7,9,11,3,2,12,10,11,12,13,3,- -  -,,11
Conor Grant,"D/WB (L), DM, M (LC)",6.89,6.89,16,9,2,12,15,11,7,12,2,2,2,8,11,13,8,2,10,12,8,5,13,10,1,7,6,2,11,7,12,7,2,10,16,10,11,10,10,12,1,1,12,9,10,8,10,3,- -  -,Lst,10
Greg Olley,"M (RLC), AM (C)",6.89,6.89,13,12,1,10,10,7,7,10,1,2,3,8,8,11,12,2,11,12,8,3,10,14,1,7,7,3,16,10,9,11,1,11,14,12,10,10,10,13,2,2,7,10,8,11,6,3,- -  -,,11
Dan Barton,"DM, M (C)",6.89,6.89,15,10,1,8,14,12,11,17,2,3,1,9,5,9,11,2,6,10,9,4,6,10,1,14,6,1,7,5,10,5,3,5,7,7,4,7,11,8,1,1,11,7,9,11,15,3,- -  -,,11
Tom Naylor,"D (C), DM, M (C)",6.88,6.88,13,10,3,11,14,12,9,10,2,2,2,12,4,12,6,1,9,12,11,9,12,12,3,12,11,2,5,7,12,9,4,6,11,12,6,5,12,13,2,2,12,8,12,7,12,3,- -  -,,6
Craig Eastmond,"D (C), DM, M (C)",6.88,6.88,14,7,2,10,15,13,9,11,2,3,2,11,4,10,8,4,9,14,9,4,11,15,2,10,9,1,4,7,10,7,1,6,14,9,6,2,12,8,3,2,16,9,10,9,17,3,- -  -,,8
Max Hemmings,"D (RC), WB (R), DM, M (C)",6.88,6.88,12,9,1,8,10,10,11,13,1,3,2,10,5,10,10,3,9,12,9,7,5,4,2,12,10,3,5,8,9,5,3,10,14,8,11,5,9,9,1,1,11,10,9,11,14,2,- -  -,Wnt,11
Tom Conlon,"DM, M/AM (C)",6.88,6.88,14,13,3,13,13,10,9,13,1,3,1,11,8,11,9,2,12,12,8,6,13,14,3,7,6,1,13,12,12,11,1,10,14,12,9,12,11,12,3,2,8,12,12,10,11,3,- -  -,Ask,10
Callum Camps,"DM, M/AM (C)",6.88,6.88,10,13,3,12,10,8,9,10,2,3,2,9,8,13,11,3,11,11,6,3,11,10,3,7,7,3,11,12,11,9,2,10,12,11,9,10,10,13,1,2,10,13,11,11,12,2,- -  -,,10
George Byers,"DM, M/AM (C)",6.88,6.88,11,13,2,12,13,10,13,9,3,1,1,8,14,12,10,2,12,8,6,5,13,11,1,10,12,1,13,15,13,12,2,11,13,11,12,13,10,14,3,3,13,14,13,12,12,2,- -  -,,10
Mark Shelton,"DM, M (C)",6.88,6.88,11,10,3,12,12,10,11,12,3,2,3,9,6,12,10,2,11,11,8,8,11,8,1,10,8,2,9,7,10,8,3,9,14,9,10,9,9,10,3,1,9,12,11,11,9,3,- -  -,,10
Tom Pugh,"D (R), DM, M (C)",6.87,6.87,14,9,2,9,15,13,12,12,3,3,2,11,6,12,9,2,10,13,12,8,9,8,2,7,10,2,7,8,11,7,3,9,14,8,9,8,11,8,1,1,13,9,9,9,12,3,- -  -,Frt,9
Hiram Boateng,"DM, M (C)",6.87,6.87,13,15,3,12,14,12,14,14,2,3,3,11,8,14,12,2,11,11,9,7,11,10,3,11,9,3,8,10,10,10,1,11,14,10,8,7,10,12,2,2,12,11,10,11,11,3,- -  -,,8
Jayden Davis,"M (RC), AM (RLC)",6.87,6.87,12,10,1,9,9,9,10,9,2,1,3,8,3,10,9,3,10,13,8,1,8,10,3,8,7,1,10,9,8,8,2,9,12,8,11,10,8,9,2,3,10,10,10,10,9,1,- -  -,Wnt,11
Alex Pattison,"DM, M/AM (C)",6.87,6.87,15,8,3,12,14,9,11,13,2,2,2,11,12,9,11,2,11,14,9,3,11,10,2,8,7,3,6,8,9,9,2,9,15,9,7,8,12,10,1,1,13,7,12,12,9,3,- -  -,,11
Caden Kelly,M/AM (C),6.86,6.86,11,15,2,12,10,5,8,10,3,1,3,8,8,13,9,2,12,11,1,1,7,10,1,11,6,1,8,14,10,6,3,13,12,8,9,10,7,13,2,3,4,13,9,13,5,2,- -  -,,11
Lewis Hilton,"DM, M (C)",6.86,6.86,14,14,2,10,13,6,8,13,3,2,1,12,4,13,10,2,10,12,5,6,11,10,2,7,6,3,12,10,10,8,3,8,10,11,9,12,12,12,3,1,9,10,12,11,6,3,- -  -,,12
Cameron James,"D (RC), WB (R), DM, M (C)",6.86,6.86,10,7,1,7,11,11,10,12,1,3,1,10,3,10,11,2,2,15,10,6,2,10,3,13,9,2,3,3,8,3,2,6,15,9,7,2,10,9,3,3,11,9,10,9,8,3,- -  -,,10
Ciaran Gilligan,"DM, M (C)",6.86,6.86,12,11,3,10,12,10,12,14,3,2,2,11,8,12,9,1,12,12,11,5,8,7,2,5,8,3,6,10,12,7,3,10,11,10,9,8,11,12,3,2,12,11,12,10,11,3,- -  -,Wnt,10
Sadou Diallo,"DM, M (C)",6.86,6.86,12,12,1,12,12,7,12,13,1,2,3,10,6,12,11,2,8,11,7,5,10,8,1,12,10,1,6,11,12,8,1,11,12,10,9,4,10,11,1,2,11,9,12,11,12,4,- -  -,Wnt,12
Matty Wolfe,"DM, M (C)",6.86,6.86,12,11,2,12,12,10,12,12,4,2,2,10,10,12,12,1,11,14,8,4,8,8,1,13,8,2,7,7,10,7,1,10,12,10,8,8,9,13,3,3,12,11,11,11,13,2,- -  -,,11
Owen Bailey,"D (C), DM, M (C)",6.85,6.85,17,14,3,10,14,11,6,14,3,3,2,13,4,11,10,2,12,16,10,3,3,12,3,9,8,3,4,8,10,7,1,6,14,9,4,3,17,13,1,3,13,12,11,8,8,3,- -  -,Wnt,9
Dom Jefferies,"DM, M (RC)",6.85,6.85,10,10,1,10,8,9,11,12,1,1,3,9,8,11,11,2,10,12,9,10,8,10,2,9,9,2,7,9,11,9,1,11,14,10,10,8,11,10,3,2,10,11,10,11,10,2,- -  -,Inj,11
Reece McAlear,M (C),6.84,6.84,13,13,1,13,13,8,11,13,1,1,2,10,8,13,10,1,12,13,8,4,11,10,1,9,7,2,10,4,13,7,2,8,13,13,9,10,9,13,1,2,11,12,12,10,8,2,- -  -,,9
Tom Lapslie,"DM, M (C)",6.84,6.84,16,8,1,8,14,12,8,16,2,1,1,12,8,7,11,3,9,13,12,5,5,14,2,5,7,3,4,4,9,7,2,7,19,10,6,6,12,9,2,1,15,9,12,10,14,1,- -  -,,10
James Vennings,"DM, M (C)",6.84,6.84,11,9,2,11,10,9,11,13,3,1,2,12,5,11,12,3,10,10,9,3,12,10,4,10,6,1,6,8,11,7,2,10,11,10,7,7,8,13,1,1,7,10,10,10,10,3,- -  -,,8
Tom White,"DM, M (C)",6.84,6.84,16,11,1,10,12,11,11,15,3,1,2,12,6,9,13,1,11,16,10,3,7,10,1,10,8,1,8,12,9,7,2,8,18,12,7,8,11,10,2,2,13,10,10,12,13,1,- -  -,,12
Cavaghn Miley,"DM, M (C)",6.84,6.84,14,11,3,10,13,11,11,14,1,3,1,12,4,12,8,3,9,11,11,8,6,12,3,8,9,1,6,6,9,5,3,6,9,11,7,6,10,9,3,2,13,9,11,9,13,2,- -  -,,8
Jake Forster-Caskey,"DM, M (C)",6.84,6.84,13,12,2,10,12,9,10,10,2,2,3,10,10,10,7,2,13,5,8,6,11,11,2,9,9,2,11,9,10,8,3,9,13,10,11,9,9,9,2,2,10,11,11,8,13,1,- -  -,,9
Jack Spong,"DM, M (C), AM (LC)",6.84,6.84,12,11,4,11,13,9,6,13,1,3,2,7,5,12,11,3,8,16,6,3,7,6,3,5,9,2,10,7,12,7,1,8,11,8,7,7,10,12,2,2,4,14,8,14,8,1,- -  -,,12
Harry Beautyman,"DM, M (RC)",6.84,6.84,16,10,3,12,16,10,6,11,2,1,3,8,11,11,7,1,12,12,8,5,10,13,2,9,8,1,10,12,11,10,2,10,15,9,10,10,10,8,2,3,15,8,11,8,12,2,- -  -,,8
Matty Longstaff,"DM, M/AM (C)",6.84,6.84,12,11,3,11,14,9,10,13,1,3,4,9,13,12,9,1,11,15,9,2,13,11,4,5,8,4,9,6,12,9,1,10,8,12,9,9,12,11,1,4,9,11,8,9,11,1,- -  -,,11
Elliott Whitehouse,"DM, M (C)",6.84,6.84,15,9,1,8,11,12,12,11,1,1,2,10,12,10,11,1,10,14,9,1,7,11,1,7,8,2,8,4,9,12,3,8,15,9,9,7,11,10,1,3,13,10,12,9,14,1,- -  -,Lst,8
Ryan Hanson,"DM, M (C)",6.84,6.84,12,9,2,9,12,11,12,14,2,1,1,11,3,11,12,1,7,11,12,6,5,13,1,11,11,4,5,5,10,5,3,7,14,10,5,5,11,10,3,3,11,10,11,8,9,3,- -  -,,12
Paul Digby,"D (C), DM, M (C)",6.84,6.84,13,9,1,13,14,13,13,12,2,2,2,10,7,13,10,2,9,14,10,13,7,11,1,14,14,1,7,8,10,5,3,10,14,9,7,7,11,12,3,3,9,11,9,10,11,1,- -  -,,9
Alex Woodyard,"DM, M (C)",6.84,6.84,17,12,2,10,14,13,11,15,4,3,2,11,11,11,10,1,12,16,12,4,5,17,3,7,9,2,7,10,13,5,1,10,16,11,9,5,11,12,4,2,14,13,11,10,16,3,- -  -,,8
George Maris,"DM, M/AM (C)",6.84,6.84,14,12,1,12,14,12,8,12,1,3,3,11,8,13,11,1,11,11,9,5,11,5,2,9,9,2,11,10,12,10,3,10,13,10,10,12,12,11,1,2,11,11,12,10,11,2,- -  -,Req,12
Thomas O'Connor,"D (C), DM, M (C)",6.84,6.84,14,9,3,11,13,12,11,13,1,2,1,12,4,11,11,3,10,14,12,8,11,10,3,10,9,1,11,7,11,9,1,8,11,10,14,14,10,11,4,1,11,11,11,11,13,3,- -  -,,12
Marcus Sablier,M/AM (C),6.83,6.83,12,12,3,8,14,5,12,15,1,3,3,10,4,10,12,4,10,14,7,6,6,6,3,15,6,1,7,11,7,8,1,10,11,16,6,6,10,7,3,2,8,10,11,9,15,3,- -  -,,12
Jack Payne,"DM, M (C)",6.83,6.83,13,12,2,11,14,8,7,9,2,2,1,9,9,14,8,1,9,14,8,16,11,12,2,7,7,3,9,7,13,9,2,9,14,9,9,6,8,12,1,1,12,12,8,8,11,2,- -  -,,9
Ollie Banks,"DM, M (C)",6.83,6.83,10,13,2,12,11,6,8,11,1,2,2,10,11,12,9,1,9,15,6,1,10,7,1,9,8,1,10,9,11,8,3,7,5,11,7,8,8,13,3,1,6,10,9,9,4,1,- -  -,Wnt,9
Jordan Davies,"DM, M/AM (RLC)",6.83,6.83,10,11,4,10,6,3,11,13,2,2,2,8,9,11,14,1,9,13,6,8,10,8,2,7,2,2,12,8,9,11,3,11,12,8,10,10,8,11,2,1,7,10,8,8,9,2,- -  -,,13
Caolan Boyd-Munce,"WB (L), DM, M (LC), AM (L)",6.83,6.83,12,10,1,12,12,7,8,13,3,1,3,11,8,12,12,1,11,12,9,8,10,6,3,6,10,2,8,11,12,9,1,11,10,10,11,9,9,10,2,1,10,9,10,9,8,2,- -  -,,11
Ben Close,"DM, M (C)",6.83,6.83,14,13,3,11,13,11,12,13,2,3,3,13,8,13,8,3,10,13,10,5,13,11,1,11,9,1,9,7,12,10,1,9,14,12,8,8,12,13,2,3,10,11,13,10,12,3,- -  -,,9
George Hall,"DM, M/AM (C)",6.83,6.83,12,10,1,12,12,9,9,13,3,1,3,10,7,12,12,2,11,12,8,5,9,9,2,10,10,2,10,7,11,10,1,12,11,11,10,10,9,11,2,1,11,11,10,12,9,1,- -  -,Inj,13
Joe Nolan,"DM, M/AM (C)",6.83,6.83,12,10,2,8,8,10,13,14,2,1,2,9,4,8,11,1,5,15,7,5,6,14,2,2,5,4,6,6,7,9,2,7,7,9,5,6,10,5,3,2,7,8,9,9,11,2,- -  -,,10
Roddy McGlinchey,"DM, M (C)",6.83,6.83,12,10,3,12,11,9,13,14,2,3,2,12,10,11,13,2,10,13,10,6,8,13,1,13,8,1,6,9,9,5,4,7,14,10,6,4,9,11,2,2,11,13,11,12,8,3,- -  -,,12
Matt Dolan,"D (C), DM, M (C)",6.82,6.82,12,11,1,12,14,11,9,8,1,3,2,12,14,14,8,2,8,11,10,5,12,15,1,9,12,1,14,7,11,9,3,8,13,11,9,12,12,13,1,2,14,10,13,7,11,2,- -  -,,7
Daniel Gallimore,"DM, M (C)",6.82,6.82,12,10,3,11,9,10,13,9,3,2,4,10,4,10,10,1,7,13,9,5,5,12,2,12,9,2,5,8,9,5,2,6,13,11,5,7,13,11,1,2,13,11,9,9,12,3,- -  -,,8
George McEachran,"DM, M/AM (C)",6.81,6.81,11,11,3,16,9,6,6,8,2,2,2,7,9,13,11,2,8,13,6,4,10,6,2,5,6,3,8,14,14,10,2,12,13,13,8,9,8,15,3,1,8,8,8,13,8,1,- -  -,,13
James Tilley,"M/AM (RLC), ST (C)",6.81,6.81,9,11,1,9,10,7,9,9,3,3,1,8,8,9,12,3,9,13,5,4,12,6,3,7,6,2,8,15,10,10,1,13,12,8,11,8,9,12,1,1,9,10,8,12,8,1,- -  -,Wnt,12
Liam Kinsella,"D/WB (R), DM, M (C)",6.81,6.81,19,8,1,10,15,11,10,15,3,1,1,11,9,11,11,3,12,12,11,4,6,11,1,10,8,1,8,10,11,9,1,8,17,10,9,8,12,10,4,3,11,12,10,10,14,2,- -  -,,11
