Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Saidou Khan,"M/AM (C), ST (C)",7.03,7.03,15,10,1,11,13,11,10,13,3,3,3,10,8,10,11,1,10,14,8,6,9,9,1,10,9,2,6,10,11,9,4,12,10,10,8,8,9,10,3,3,11,11,8,10,6,3,- -  -,,11
George Moncur,"M (LC), AM (RLC)",7.02,7.02,11,13,2,13,11,7,13,10,2,3,1,7,11,13,11,3,12,8,7,6,13,10,3,8,7,1,14,14,13,11,2,10,12,10,11,11,10,12,2,3,9,12,10,12,11,1,- -  -,Wnt,11
Jack Earing,"DM, M/AM (C)",7.01,7.01,14,13,3,11,13,10,12,11,3,4,1,11,7,11,12,1,10,11,8,6,9,9,1,12,10,3,8,10,11,11,1,12,14,11,8,10,10,12,1,1,11,10,12,12,10,1,- -  -,,12
Liam Mandeville,"M (R), AM (RLC), ST (C)",7.00,7.00,10,12,4,11,12,6,9,9,3,3,4,7,10,10,12,2,12,14,5,4,11,3,1,9,8,3,11,14,12,10,1,10,15,11,11,10,7,11,2,2,5,9,10,12,4,2,- -  -,,12
Jordan Stevens,"M (RC), AM (RLC)",6.99,6.99,11,10,3,11,11,6,6,13,3,1,1,6,5,8,13,2,10,13,6,4,7,4,2,6,5,4,6,13,11,8,1,11,13,7,10,9,9,9,3,3,8,11,10,12,10,3,- -  -,,13
Jake Hesketh,"DM, M/AM (RLC)",6.99,6.99,12,11,3,13,10,10,3,11,1,2,3,5,9,13,10,1,9,12,9,7,9,8,3,6,7,2,8,13,12,8,3,13,11,10,11,8,9,11,2,3,9,7,10,11,16,4,- -  -,,9
Owen Hesketh,M/AM (C),6.99,6.99,10,14,3,11,7,7,5,10,3,1,2,5,5,14,14,3,9,13,6,1,5,8,3,6,6,3,6,15,13,10,2,13,15,9,5,5,4,13,3,3,7,7,10,14,15,4,- -  -,,14
Harry Leonard,"AM (RLC), ST (C)",6.98,6.98,12,11,3,10,12,5,10,11,3,2,1,11,12,11,12,3,11,13,5,3,12,8,3,11,8,1,12,9,11,13,1,9,14,11,8,4,8,12,1,2,10,12,13,12,8,4,- -  -,,13
Reece Brown,"DM, M/AM (C)",6.98,6.98,10,15,2,13,12,8,5,11,3,1,1,12,9,11,10,1,14,10,9,6,10,9,3,7,8,2,12,12,12,8,3,9,13,13,9,6,11,15,3,4,7,12,13,12,7,2,- -  -,,10
Joe Sbarra,"M (C), AM (LC), ST (C)",6.98,6.98,11,12,3,11,12,3,6,10,1,2,1,5,9,13,12,3,10,13,5,4,10,6,3,9,7,2,8,12,11,11,2,12,10,10,11,11,9,11,3,1,3,9,10,13,11,3,- -  -,,12
George Thomas,"M (C), AM (RC), ST (C)",6.97,6.97,14,12,2,10,11,7,10,12,3,1,4,10,4,11,12,2,12,13,4,2,9,7,1,7,4,2,10,12,11,7,3,9,11,10,8,11,12,9,4,1,10,11,10,12,7,3,- -  -,,12
Ollie Wright,M/AM (C),6.96,6.96,12,14,2,10,10,5,10,7,2,1,1,7,11,13,9,1,12,12,4,6,8,4,4,7,9,1,9,12,10,7,2,12,5,10,8,9,9,11,2,4,11,10,10,12,13,2,- -  -,Trn,11
Bailey Hobson,AM (RC),6.96,6.96,15,9,2,9,12,4,11,13,1,2,3,5,6,9,11,3,12,12,5,5,13,6,3,8,8,3,9,10,9,11,3,9,15,9,7,5,7,10,1,2,12,13,8,11,10,1,- -  -,,10
Dion McGhee,"D (L), M/AM (RC)",6.95,6.95,14,12,1,13,14,7,4,8,2,1,2,7,9,12,12,2,9,14,5,4,6,6,1,3,2,2,12,13,11,7,1,6,13,10,10,14,9,9,1,1,5,7,9,12,4,4,- -  -,,12
Izzy Brown,"M (RL), AM (RLC), ST (C)",6.94,6.94,7,13,3,11,8,4,11,10,2,3,2,5,10,13,10,3,11,9,5,6,11,10,4,11,7,2,9,13,11,10,2,12,11,9,8,4,8,11,3,3,11,11,10,11,13,1,- -  -,,10
Harvey Knibbs,"AM (RC), ST (C)",6.93,6.93,13,10,3,11,12,4,10,12,2,1,3,4,11,9,14,3,12,17,3,6,11,8,2,12,11,1,7,6,10,12,1,11,17,11,6,5,8,8,2,2,8,12,11,13,8,3,- -  -,Inj,13
Elliot Thorpe,M/AM (C),6.93,6.93,10,10,2,10,12,6,10,11,3,1,4,7,8,10,12,3,8,8,10,7,10,12,3,3,8,3,10,7,9,9,3,9,14,13,6,7,9,10,1,3,6,11,10,11,11,3,- -  -,,12
Francis Vincent,"M (C), AM (LC)",6.92,6.92,14,11,4,12,12,9,10,11,4,1,3,12,9,11,12,1,12,10,8,2,8,9,2,6,10,4,9,10,12,8,3,12,15,10,9,10,11,11,1,1,6,11,11,13,4,3,- -  -,Wnt,12
Will Bapaga,"AM (LC), ST (C)",6.92,6.92,9,12,3,10,8,7,9,6,2,3,2,7,4,10,14,3,15,6,4,5,6,3,1,5,8,1,6,14,11,10,1,12,8,13,9,6,5,7,2,1,9,10,10,13,14,2,- -  -,,16
Dawson Devoy,M/AM (C),6.92,6.92,12,12,1,12,10,7,8,13,1,3,3,8,14,12,12,1,12,12,7,4,9,3,3,8,9,2,5,14,11,9,2,12,13,11,8,8,11,11,1,1,9,13,9,13,8,2,- -  -,,12
Rhys Hughes,"M (C), AM (RLC)",6.92,6.92,12,10,1,9,11,7,8,12,1,3,2,11,7,9,12,3,14,13,9,4,9,10,1,11,7,1,11,14,9,6,2,9,13,10,9,10,7,10,3,2,8,10,9,9,7,3,- -  -,,13
Conor McAleny,"M (L), AM (LC), ST (C)",6.92,6.92,15,10,1,12,10,5,4,9,1,3,1,6,13,11,9,2,11,9,5,3,11,7,1,7,7,1,9,13,12,11,2,11,12,8,9,8,7,10,1,3,7,11,10,9,8,1,- -  -,Wnt,11
Ben Cottrell,M/AM (RLC),6.91,6.91,14,12,2,12,13,7,6,10,3,4,1,5,11,12,12,2,12,12,4,1,8,4,3,2,4,3,10,13,12,8,3,12,13,9,7,10,7,12,1,3,11,10,11,14,11,3,- -  -,Wnt,14
Jack Clarke,AM (RLC),6.91,6.91,12,14,3,11,10,6,8,10,1,3,1,8,8,11,11,1,12,12,7,6,8,10,2,8,5,3,8,13,11,9,1,11,10,11,9,12,11,12,1,1,9,7,11,11,7,3,- -  -,,11
Jevani Brown,"AM (RLC), ST (C)",6.90,6.90,14,13,2,13,12,5,9,12,1,2,1,6,9,12,12,3,12,11,3,2,12,2,1,7,8,1,11,13,13,11,2,12,9,12,11,11,11,12,3,2,8,12,11,10,11,1,- -  -,,12
Aidan Barlow,"M/AM (RLC), ST (C)",6.90,6.90,10,12,1,11,7,4,7,13,3,1,1,5,11,12,12,2,11,12,4,3,8,7,2,7,5,3,9,13,13,9,2,11,14,7,10,11,8,10,4,2,10,8,10,14,9,4,- -  -,Wnt,11
Elliot Lee,"AM (C), ST (C)",6.90,6.90,13,11,1,11,11,3,11,13,2,3,1,8,12,12,12,2,12,10,4,6,11,9,1,8,9,3,5,13,12,11,3,10,9,11,10,5,9,13,2,1,6,14,13,13,10,3,- -  -,,11
Greg Olley,"M (RLC), AM (C)",6.89,6.89,13,12,1,10,10,7,7,10,1,2,3,8,8,11,12,2,11,12,8,3,10,14,1,7,7,3,16,10,9,11,1,11,14,12,10,10,10,13,2,2,7,10,8,11,6,3,- -  -,,11
Matt Warburton,"M (C), AM (RC), ST (C)",6.88,6.88,10,11,1,11,12,6,6,9,3,1,3,6,12,11,9,2,11,11,6,4,11,7,1,7,7,2,10,11,10,12,1,9,14,9,9,10,10,10,3,2,7,9,10,9,9,2,- -  -,Wnt,10
George Byers,"DM, M/AM (C)",6.88,6.88,11,13,2,12,13,10,13,9,3,1,1,8,14,12,10,2,12,8,6,5,13,11,1,10,12,1,13,15,13,12,2,11,13,11,12,13,10,14,3,3,13,14,13,12,12,2,- -  -,,10
Jayden Davis,"M (RC), AM (RLC)",6.87,6.87,12,10,1,9,9,9,10,9,2,1,3,8,3,10,9,3,10,13,8,1,8,10,3,8,7,1,10,9,8,8,2,9,12,8,11,10,8,9,2,3,10,10,10,10,9,1,- -  -,Wnt,11
Alex Pattison,"DM, M/AM (C)",6.87,6.87,15,8,3,12,14,9,11,13,2,2,2,11,12,9,11,2,11,14,9,3,11,10,2,8,7,3,6,8,9,9,2,9,15,9,7,8,12,10,1,1,13,7,12,12,9,3,- -  -,,11
Josh Harrop,"M (LC), AM (RLC)",6.87,6.87,11,12,1,12,11,7,7,10,1,4,1,7,8,11,12,2,12,10,5,3,12,6,1,8,7,3,14,15,12,11,1,9,11,9,11,12,8,11,1,2,8,11,10,12,10,1,- -  -,Ask,12
Caden Kelly,M/AM (C),6.86,6.86,11,15,2,12,10,5,8,10,3,1,3,8,8,13,9,2,12,11,1,1,7,10,1,11,6,1,8,14,10,6,3,13,12,8,9,10,7,13,2,3,4,13,9,13,5,2,- -  -,,11
Sam Barratt,"M/AM (RLC), ST (C)",6.85,6.85,13,9,1,13,9,4,7,8,3,1,2,9,7,9,8,3,11,7,4,14,9,7,3,8,8,2,12,13,10,10,1,10,11,10,10,11,8,9,2,3,6,9,11,10,3,4,- -  -,Wnt,10
Ayoub Assal,"M (RL), AM (RLC), ST (C)",6.84,6.84,15,11,1,13,8,8,5,12,2,1,3,8,6,9,14,2,12,15,5,4,6,5,2,3,5,3,6,14,11,9,1,10,14,9,7,5,6,8,2,2,12,12,9,14,13,3,- -  -,,15
Scott Pollock,"M (C), AM (LC)",6.83,6.83,7,11,1,15,7,3,6,8,2,2,3,5,13,10,9,2,12,8,3,3,8,4,1,5,3,3,15,15,15,10,3,10,11,10,10,15,5,11,1,2,6,13,6,13,5,1,- -  -,,8
Mikey O'Neill,"AM (C), ST (C)",6.83,6.83,11,12,1,14,11,7,9,10,2,2,1,8,7,12,10,3,13,6,9,5,11,10,3,12,11,3,6,12,14,12,2,11,12,13,9,7,6,13,2,3,5,12,11,12,12,2,- -  -,,11
Joe Nolan,"DM, M/AM (C)",6.83,6.83,12,10,2,8,8,10,13,14,2,1,2,9,4,8,11,1,5,15,7,5,6,14,2,2,5,4,6,6,7,9,2,7,7,9,5,6,10,5,3,2,7,8,9,9,11,2,- -  -,,10
Armando Dobra,"M (L), AM (RLC)",6.83,6.83,11,10,1,11,10,4,10,10,2,2,1,7,7,9,12,1,9,12,4,4,8,5,1,5,5,2,7,13,10,8,1,14,14,9,8,7,9,12,1,2,13,16,11,13,12,1,- -  -,,13
James Tilley,"M/AM (RLC), ST (C)",6.81,6.81,9,11,1,9,10,7,9,9,3,3,1,8,8,9,12,3,9,13,5,4,12,6,3,7,6,2,8,15,10,10,1,13,12,8,11,8,9,12,1,1,9,10,8,12,8,1,- -  -,Wnt,12
Renaldo Torraj,"WB (R), AM (LC)",6.81,6.81,9,11,3,10,8,7,7,6,2,1,4,9,5,11,9,3,11,13,5,7,9,10,1,12,8,3,7,16,13,9,3,11,9,11,8,6,6,11,2,2,3,9,9,11,8,1,- -  -,Loa,10
Sullay Kaikai,"M (L), AM (LC), ST (C)",6.81,6.81,8,11,1,11,10,4,9,9,2,3,1,3,8,11,11,2,11,12,4,5,11,5,1,8,5,1,9,11,11,9,1,12,13,8,12,11,8,10,3,2,8,10,9,11,6,3,- -  -,,10
Danny Cashman,"AM (C), ST (C)",6.81,6.81,13,11,1,12,7,6,9,11,2,1,3,5,9,11,13,1,9,11,5,5,9,7,4,8,7,2,6,9,10,10,1,11,10,8,10,6,9,8,3,3,10,10,8,12,13,3,- -  -,,13
Jack Wood,M/AM (RC),6.80,6.80,7,9,2,14,7,5,2,7,2,3,2,6,5,12,13,1,8,12,3,1,5,9,3,1,5,2,5,13,9,9,3,7,9,9,7,4,6,7,3,1,5,7,7,14,7,1,- -  -,Loa,13
Keane Anderson,M/AM (C),6.80,6.80,13,12,2,13,8,5,5,11,3,3,1,3,3,12,7,3,9,13,2,3,6,12,3,8,6,2,7,15,12,8,4,8,4,8,5,6,4,8,3,3,2,13,5,8,8,1,- -  -,,11
Connor Lemonheigh-Evans,"M/AM (C), ST (C)",6.79,6.79,12,12,1,12,10,8,8,12,3,1,1,9,6,12,12,1,13,14,8,3,8,6,2,8,7,2,5,11,11,11,1,12,12,11,9,9,9,12,2,3,7,11,10,12,8,2,- -  -,,12
Bradley Dack,"M/AM (C), ST (C)",6.79,6.79,12,12,1,12,14,5,11,7,1,1,3,6,12,11,9,1,14,6,6,3,11,13,2,8,10,1,10,11,12,13,3,10,12,10,8,8,9,12,3,1,13,12,12,9,12,2,- -  -,Ask,10
Matthew Apter,M/AM (C),6.79,6.79,10,11,4,13,6,6,8,11,3,3,2,3,7,14,8,3,8,13,4,5,9,5,1,13,4,2,7,12,15,6,1,7,14,11,6,3,5,13,1,2,5,10,7,12,8,1,- -  -,,12
Isaac Heath,M/AM (LC),6.79,6.79,15,13,4,13,10,7,6,13,3,2,2,8,1,10,12,1,10,15,6,7,10,10,3,4,6,2,6,12,15,8,1,11,18,13,10,5,7,7,1,2,9,7,5,12,6,1,- -  -,,11
Abdul Abdulmalik,"AM (C), ST (C)",6.78,6.78,11,14,2,13,10,4,7,9,3,3,1,5,6,9,10,2,12,10,4,2,8,2,2,7,7,1,9,13,12,10,4,14,12,10,9,8,8,14,2,1,4,13,12,13,4,3,- -  -,,12
Curtis Edwards,"DM, M/AM (C)",6.78,6.78,14,11,1,12,13,9,8,13,1,2,1,7,5,12,11,1,12,10,9,10,12,8,3,9,8,1,9,8,12,9,3,10,11,10,11,9,9,9,3,3,6,8,11,12,14,1,- -  -,,10
Will Jenkins-Davies,"DM, M (C), AM (RC)",6.77,6.77,13,12,1,12,12,6,7,9,3,2,3,6,10,10,11,1,9,13,5,4,10,6,1,6,6,2,12,13,11,7,2,11,15,10,7,8,5,12,2,3,9,10,9,13,12,2,- -  -,,11
Luke Thomas,"M (RL), AM (RLC)",6.77,6.77,12,11,1,11,13,7,7,11,2,3,2,6,9,10,14,3,12,11,7,4,8,4,3,5,7,3,7,12,10,8,2,12,11,9,10,9,10,10,1,2,10,10,11,13,10,1,- -  -,,14
Seb Thompson,"M (RL), AM (RLC), ST (C)",6.77,6.77,9,12,1,11,7,7,6,9,4,4,2,4,3,9,12,3,9,13,5,3,4,4,1,7,7,1,6,14,10,7,2,11,9,7,7,7,8,8,1,3,6,12,7,14,7,1,- -  -,,11
Ben Worman,"M/AM (C), ST (C)",6.77,6.77,10,10,4,13,12,7,10,11,3,3,3,7,10,12,10,3,11,11,5,5,12,7,3,7,7,3,11,10,11,11,1,10,9,11,11,13,8,11,2,1,8,11,7,12,8,3,- -  -,,10
Rob Hall,"M (R), AM (RLC), ST (C)",6.76,6.76,10,10,1,14,10,6,7,10,1,3,1,7,6,11,10,1,12,11,6,7,13,8,3,6,6,1,14,14,13,10,2,12,13,8,12,13,9,12,1,1,10,9,11,9,8,3,- -  -,,10
Jordan Gibson,"M (R), AM (RC), ST (C)",6.76,6.76,11,11,3,11,10,9,6,11,2,2,2,9,10,10,13,2,8,12,5,6,10,5,2,7,5,2,8,15,10,7,1,12,13,9,11,8,10,10,3,1,13,9,11,12,11,1,- -  -,,13
Mathaeus Roberts,M/AM (C),6.76,6.76,10,12,3,15,14,6,9,8,1,4,2,10,8,10,11,3,11,12,7,3,10,9,3,10,7,1,4,15,13,9,3,11,18,16,9,8,5,11,2,3,10,8,13,10,8,2,- -  -,,15
Olamide Ibrahim,"M (C), AM (LC)",6.75,6.75,10,9,2,9,7,7,12,13,2,3,1,8,5,8,11,1,9,15,7,4,5,9,3,7,8,2,5,13,8,8,1,9,13,9,6,5,10,8,2,1,10,11,9,10,11,2,- -  -,,13
Sam Sebagabo,"DM, M/AM (C)",6.75,6.75,14,9,3,11,12,8,5,10,1,2,2,9,3,9,8,3,10,12,4,7,6,12,2,4,5,2,3,12,9,7,2,9,14,14,3,3,8,10,1,3,8,12,10,8,14,2,- -  -,,11
Terrell Works,"M (R), AM (RLC), ST (C)",6.75,6.75,9,6,1,10,7,5,7,11,3,2,2,5,2,8,13,1,13,9,2,4,8,10,3,10,6,3,4,13,11,10,1,10,15,7,7,6,6,5,2,3,5,8,8,10,14,2,- -  -,,13
Charles Sagoe,"M (RL), AM (RLC)",6.75,6.75,10,11,2,9,11,8,9,10,3,1,1,7,2,13,12,2,12,14,4,5,10,2,1,9,7,1,7,13,12,10,2,12,13,10,13,8,5,8,4,2,5,9,6,12,6,3,- -  -,Wnt,14
Idris Kanu,"M (R), AM (RLC), ST (C)",6.73,6.73,8,9,3,11,8,7,11,13,2,1,3,9,10,8,13,3,13,13,5,5,8,6,2,11,8,2,4,13,8,8,3,13,14,7,8,5,8,11,2,1,8,13,8,15,8,2,- -  -,,14
Jack Bearne,"AM (RLC), ST (C)",6.73,6.73,10,10,3,10,11,5,5,7,3,2,1,6,6,8,11,1,8,12,5,7,10,14,1,4,6,2,5,11,11,7,1,13,14,8,10,6,7,12,2,1,7,13,7,10,12,2,- -  -,,13
Ronan Darcy,M/AM (C),6.73,6.73,11,11,1,13,10,7,13,13,2,3,2,5,7,13,12,4,11,12,6,5,13,10,1,9,9,3,11,13,12,8,3,13,11,10,9,8,10,11,2,3,10,11,12,14,9,3,- -  -,,14
Matt Dibley-Dias,M/AM (C),6.72,6.72,12,10,2,10,12,4,6,13,2,3,3,8,4,13,10,1,10,9,5,4,12,11,3,9,4,2,6,13,13,8,1,8,13,13,7,6,4,9,2,3,5,14,11,12,10,1,- -  -,Loa,12
Noah Mawéné,"DM, M/AM (C)",6.71,6.71,12,12,2,13,8,9,9,14,2,2,3,8,2,14,11,1,10,13,6,4,9,4,3,4,8,3,6,14,11,11,1,9,15,14,6,3,9,9,2,3,8,9,10,12,14,3,- -  -,,10
Lewis Koumas,"M (C), AM (RLC), ST (C)",6.70,6.70,12,11,2,13,13,3,6,7,2,1,2,4,3,12,15,4,12,13,2,5,4,11,2,7,8,1,4,13,14,12,2,7,16,6,5,1,5,10,1,3,6,7,5,13,10,2,- -  -,Inj,15
Marcel Campbell,M/AM (RC),6.70,6.70,10,11,1,9,11,6,6,7,2,3,2,6,7,9,10,2,10,11,5,6,8,5,3,5,6,3,4,12,7,8,3,8,7,9,8,8,7,11,1,2,6,9,8,11,14,2,- -  -,,10
Kellan Hickinson,M/AM (C),6.70,6.70,14,9,1,11,9,10,10,12,2,3,1,8,9,11,12,4,9,13,6,5,8,7,1,11,7,3,11,13,10,9,2,10,14,11,9,10,8,12,1,2,11,11,10,11,14,1,- -  -,Wnt,12
Fionn Mooney,"DM, M (C), AM (RLC)",6.69,6.69,9,10,1,9,12,6,9,11,1,1,3,5,10,10,11,1,9,11,5,3,7,11,1,8,6,3,8,14,11,7,3,9,14,10,8,9,8,10,2,3,9,10,9,9,8,4,- -  -,,13
Ronan Maher,"M/AM (C), ST (C)",6.69,6.69,11,13,3,12,12,6,12,12,2,3,3,10,6,10,12,2,12,12,5,5,11,3,2,9,8,3,11,14,10,9,2,11,13,9,8,8,9,12,1,2,12,13,9,13,16,2,- -  -,,12
Basilio Rieno-Socoliche,"AM (RLC), ST (C)",6.68,6.68,9,11,2,10,11,8,6,5,1,3,4,2,6,12,11,1,11,10,3,7,5,8,2,6,10,4,6,12,13,9,2,12,13,9,9,8,7,11,2,2,7,7,10,12,9,1,- -  -,,14
Alfie Doherty,M/AM (C),6.68,6.68,11,12,2,11,6,6,4,9,3,3,2,5,1,10,12,2,10,16,6,3,3,11,2,5,4,3,4,12,14,7,1,6,18,13,2,5,3,6,4,1,7,5,7,11,15,2,- -  -,Loa,13
Lachlan Brook,"AM (RC), ST (C)",6.67,6.67,11,12,3,10,11,5,10,11,1,3,3,7,8,10,12,4,10,11,5,7,10,7,3,9,6,3,8,11,9,8,1,11,12,9,10,11,9,11,3,3,11,9,9,10,10,3,- -  -,Lst,12
Sam Austin,"M/AM (RLC), ST (C)",6.67,6.67,13,7,1,9,13,5,6,10,2,3,1,7,2,7,12,2,10,14,7,2,10,12,2,6,4,1,4,8,9,11,4,9,13,8,9,5,8,11,2,1,5,8,6,12,3,3,- -  -,,13
Jack Wakefield,"D/M (L), AM (RLC)",6.67,6.67,7,10,3,12,10,3,8,6,2,3,2,2,4,12,13,3,5,12,2,1,6,9,3,11,4,2,7,14,8,6,2,8,11,7,8,4,3,7,1,2,15,9,6,13,8,1,- -  -,Loa,14
Finley Thorndike,M/AM (C),6.65,6.65,11,11,3,12,9,7,8,10,2,3,2,10,8,9,13,3,12,5,6,6,11,10,2,7,7,2,9,13,11,11,3,13,6,8,8,7,10,10,1,3,13,11,10,12,14,2,- -  -,,13
Harry Wallis,M/AM (C),6.65,6.65,11,12,3,8,13,7,8,10,2,2,3,6,7,13,11,3,9,11,8,8,11,14,3,7,7,3,6,13,10,9,3,9,11,10,5,7,8,11,3,2,10,9,10,9,10,1,- -  -,,11
Sam Matthews,"M (RC), AM (RLC)",6.65,6.65,10,12,2,10,9,8,8,11,2,1,2,6,7,13,11,1,10,14,6,2,9,6,1,7,4,2,12,11,9,7,2,11,14,9,11,13,7,10,2,2,9,10,11,10,7,2,- -  -,Lst,11
Connor Dixon,"DM, M/AM (RC)",6.65,6.65,12,7,1,8,11,8,12,12,2,3,2,7,7,7,11,1,5,10,8,5,8,9,3,9,6,1,7,11,7,5,3,10,4,9,8,9,9,8,1,1,11,9,8,9,12,3,- -  -,,12
Jack Blake,M/AM (C),6.63,6.63,13,12,1,10,10,6,7,13,2,3,1,7,5,11,10,1,9,10,7,3,17,7,3,8,5,3,14,7,9,8,1,9,12,9,7,13,9,9,2,1,8,6,9,11,9,3,- -  -,Trn,10
James McShane,"M (C), AM (RLC), ST (C)",6.63,6.63,13,10,2,11,12,3,6,8,1,3,3,6,9,9,9,3,11,12,4,3,8,8,4,7,9,3,6,8,9,11,3,7,10,10,7,8,7,12,3,1,11,7,8,8,12,2,- -  -,,9
Joe Gardner,M/AM (RLC),6.63,6.63,9,7,2,11,4,3,7,8,1,2,3,5,2,8,12,3,6,6,5,3,9,11,1,8,8,3,6,11,13,8,3,14,10,9,8,5,11,8,2,2,5,6,11,12,8,3,- -  -,,11
Jack Lambert,M/AM (RLC),6.62,6.62,11,13,2,13,10,4,7,11,2,3,1,5,9,11,11,3,12,13,4,9,11,7,1,6,6,3,9,10,12,9,3,10,9,8,11,10,7,10,2,3,7,8,9,12,6,3,- -  -,,11
Josh Kelly,"AM (RLC), ST (C)",6.61,6.61,7,8,2,13,12,3,8,11,4,3,3,3,7,6,12,1,12,8,3,1,10,5,1,9,3,2,5,8,12,12,1,13,7,7,7,2,7,10,2,1,4,9,9,13,7,2,- -  -,Ask,12
Kai Tanner,"M (L), AM (RLC), ST (C)",6.61,6.61,10,11,1,11,10,2,4,7,3,2,3,2,7,10,11,1,11,7,1,1,8,7,3,3,3,3,8,13,8,8,3,10,14,6,7,8,4,8,1,3,5,8,5,13,7,2,- -  -,,13
Matty Lund,"DM, M/AM (C)",6.61,6.61,15,9,1,10,14,10,10,12,2,4,1,10,11,11,7,3,12,13,10,1,10,12,3,11,12,3,8,12,11,9,2,8,14,11,8,7,10,12,4,3,14,11,11,6,16,3,- -  -,,6
Rafiq Khaleel,"M (C), AM (RC)",6.60,6.60,8,12,1,12,8,5,8,14,1,4,1,6,8,9,12,3,9,13,4,2,8,7,1,7,5,2,7,14,7,7,1,11,12,10,7,6,7,11,4,3,6,8,8,12,5,1,- -  -,,13
Curtis Davies,"M (C), AM (RLC)",6.60,6.60,10,4,2,8,5,4,4,6,1,3,4,1,2,8,10,1,10,11,1,1,1,4,3,4,2,3,3,6,9,9,1,12,5,8,4,3,10,5,3,3,6,6,6,11,10,1,- -  -,,13
Devonte Aransibia,"M (L), AM (RLC)",6.60,6.60,9,7,3,10,7,5,10,11,3,2,3,6,3,10,12,3,10,14,4,1,10,6,1,11,8,2,8,9,9,10,2,11,10,5,9,5,4,9,1,3,9,10,9,9,10,1,- -  -,,13
Thomas Edozie,"AM (RC), ST (C)",6.58,6.58,8,9,3,12,6,4,4,7,3,3,1,2,6,4,13,3,10,15,2,3,4,2,1,7,7,1,5,13,7,6,4,11,6,10,4,4,1,11,2,2,5,6,6,15,14,3,- -  -,,14
Paul Smyth,"AM (RLC), ST (C)",6.58,6.58,9,6,3,10,9,5,5,6,2,2,1,4,10,8,11,1,8,8,4,8,10,5,1,6,3,1,6,11,10,8,3,11,14,8,6,7,6,9,3,4,12,7,8,13,10,2,- -  -,,14
