Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Tom Field,D/WB (L),6.99,6.99,13,9,3,10,11,12,10,13,1,3,2,10,6,11,12,4,9,12,10,8,8,5,3,11,10,2,10,10,11,5,1,11,12,11,12,11,11,10,2,2,12,12,11,12,8,1,- -  -,,13
Oscar Thorn,"D (R), ST (C)",6.99,6.99,10,10,3,10,10,7,13,11,2,3,3,9,11,8,13,1,10,12,9,4,10,6,1,12,9,2,4,6,9,12,3,8,12,9,5,2,7,12,2,1,10,12,10,11,9,2,- -  -,,13
Daniel Almond,"D (R), M (RC), AM (R)",6.98,6.98,13,7,1,16,17,10,12,10,3,2,2,10,6,10,12,2,14,11,12,8,7,14,2,10,9,2,8,15,12,6,1,10,17,12,12,5,9,9,1,3,17,10,12,12,8,3,- -  -,Inj,11
Dan Moss,"D (RC), M (C)",6.98,6.98,14,9,3,9,11,13,10,12,3,2,1,13,7,8,12,3,8,11,11,8,5,10,2,9,10,1,8,7,8,6,1,8,14,11,10,7,12,11,1,1,15,10,8,10,8,3,- -  -,Wnt,12
Kane Smith,D/WB (R),6.98,6.98,13,11,1,10,10,12,11,8,3,3,3,10,5,7,13,3,15,16,9,5,10,7,1,7,11,2,10,11,9,5,3,12,16,8,14,5,12,8,1,3,12,8,11,10,6,1,- -  -,Wnt,13
Joe Kizzi,"D (RC), WB (R)",6.97,6.97,14,10,4,9,14,12,12,12,3,2,1,11,7,9,11,3,11,10,10,9,7,10,3,13,12,1,10,9,9,8,1,8,12,10,12,8,10,10,2,1,13,9,10,9,11,1,- -  -,,10
Jaden Crowhurst,D (R),6.97,6.97,7,6,1,7,8,10,10,14,1,3,4,9,2,9,10,2,4,13,6,6,5,3,3,11,7,2,1,7,6,3,1,4,13,13,11,5,9,6,3,3,5,9,7,8,9,3,- -  -,Loa,10
Morgan Williams,"D (RLC), WB (R)",6.97,6.97,12,7,1,8,11,10,9,10,2,2,1,8,8,8,11,2,8,15,10,10,8,5,2,14,11,4,6,5,8,6,2,8,13,9,7,5,9,9,3,2,12,10,8,11,10,1,- -  -,Ask,12
Tendayi Darikwa,D/WB (RL),6.97,6.97,15,8,3,9,13,12,10,12,2,3,2,10,11,9,11,2,10,10,9,7,8,12,2,12,12,2,6,10,10,8,2,9,14,11,10,5,9,8,3,1,14,12,10,10,13,1,- -  -,,13
Cameron Coxe,"D (R), WB (RL)",6.97,6.97,14,10,1,9,12,9,8,11,3,2,1,11,2,7,12,1,10,11,9,11,8,9,3,12,8,3,8,12,10,6,1,11,13,10,9,6,11,10,3,1,11,10,10,12,11,2,- -  -,,13
Reece Hall-Johnson,"D (RC), WB (R)",6.97,6.97,13,6,2,9,13,12,11,11,1,3,3,11,8,9,13,1,9,15,10,7,7,8,1,8,10,1,7,11,9,7,2,9,13,8,8,5,9,11,1,3,10,10,10,10,12,2,- -  -,Wnt,13
Kenton Richardson,"D (RC), WB (R)",6.97,6.97,12,8,2,9,12,11,7,15,1,2,3,9,6,9,13,2,11,14,9,5,2,4,1,13,9,4,5,7,10,4,1,8,10,7,8,9,10,9,1,3,12,5,9,12,4,4,- -  -,Ask,11
Steve Seddon,D/WB (L),6.97,6.97,17,11,1,11,14,10,9,13,2,2,3,11,9,10,12,2,12,18,11,11,9,13,1,10,11,2,11,14,11,7,2,11,17,11,10,8,11,11,3,3,14,13,10,13,11,3,- -  -,Inj,13
James Clarke,"D (RC), WB (R)",6.96,6.96,12,9,1,8,10,11,10,12,4,1,1,11,7,10,12,4,10,10,11,9,4,12,1,13,9,1,7,9,8,5,3,6,9,10,8,8,12,11,3,3,12,10,11,9,12,1,- -  -,,12
Liam Bennett,D/WB (R),6.96,6.96,18,9,2,11,15,11,12,14,1,1,3,12,4,10,13,1,11,12,10,8,7,12,1,8,9,3,9,9,9,5,1,11,16,12,10,7,12,9,1,2,17,11,12,11,14,1,- -  -,Wnt,13
Jai Semenyo,D (R),6.96,6.96,12,9,3,12,13,11,9,12,3,1,2,9,6,9,13,2,7,10,12,4,8,13,2,12,9,3,3,11,10,5,2,11,11,11,10,7,11,8,1,3,11,7,11,12,10,3,- -  -,,13
Jamie Sterry,D/WB (R),6.95,6.95,13,8,1,8,11,12,10,13,3,3,1,12,5,11,14,1,11,7,8,7,4,10,2,10,8,3,8,9,9,4,3,8,3,10,13,7,10,11,3,3,8,10,11,12,11,3,- -  -,,12
Danny Andrew,"D (LC), WB (L)",6.95,6.95,14,11,2,12,13,12,9,8,3,3,2,12,11,12,8,1,12,12,11,13,12,9,2,9,6,3,14,9,12,9,3,10,12,12,13,14,13,11,1,2,10,10,10,7,10,4,- -  -,,7
Jack Gurr,D/WB (R),6.95,6.95,13,8,3,11,12,10,8,11,3,1,1,10,6,10,14,2,10,11,7,5,8,14,2,7,7,2,7,5,9,6,4,9,14,10,12,13,10,9,3,2,10,11,9,12,12,2,- -  -,Wnt,14
Lee O'Connor,"D (RC), DM, M (C)",6.95,6.95,13,10,1,10,14,12,11,13,1,1,1,13,7,12,12,1,10,15,11,5,4,9,1,11,9,2,4,8,9,6,3,9,13,11,10,6,13,10,3,3,13,9,13,11,12,2,- -  -,,12
Kyle Knoyle,D/WB (R),6.94,6.94,12,11,1,11,11,10,12,14,1,3,3,12,5,11,13,1,12,13,10,5,7,16,3,8,10,3,6,6,11,7,2,12,11,12,11,7,13,11,2,3,12,11,12,11,8,3,- -  -,Wnt,11
Daniel Oyegoke,"D (RC), WB (R), DM, M/AM (R)",6.94,6.94,11,8,2,7,12,10,9,12,2,3,1,10,3,8,13,1,9,12,10,9,5,6,1,12,9,2,4,10,10,4,1,10,11,9,9,6,10,9,2,1,11,10,8,12,10,3,- -  -,,14
Lewis Freestone,D (LC),6.94,6.94,11,10,1,8,11,10,12,13,3,3,1,12,5,11,11,3,8,10,12,10,5,9,1,14,12,1,6,5,10,7,2,9,15,10,8,10,11,10,1,3,10,9,12,12,10,1,- -  -,,12
Kyle John,"D (RL), WB/M/AM (R)",6.94,6.94,8,5,2,7,8,9,8,8,1,4,1,9,4,8,13,3,7,9,10,7,5,11,3,6,3,3,2,6,10,5,2,6,14,12,12,7,12,9,3,2,9,10,12,7,12,3,- -  -,Wnt,14
Max Clark,"D/WB (L), DM, M (LC), AM (L)",6.94,6.94,14,8,3,11,13,11,9,12,3,2,3,12,5,12,12,3,12,12,11,5,9,8,1,9,9,1,12,9,10,7,1,9,10,9,12,11,10,11,3,3,13,10,12,11,12,3,- -  -,Wnt,11
Reece Hannam,D/WB (L),6.93,6.93,12,7,1,10,11,10,9,14,2,2,3,10,6,10,13,2,11,14,9,10,8,7,3,13,8,1,3,3,9,2,2,9,8,10,10,5,11,8,2,4,6,11,8,10,11,3,- -  -,Wnt,14
Liam Gordon,"D (RLC), WB (L)",6.93,6.93,11,12,2,11,11,10,9,12,1,2,2,11,4,8,14,2,11,12,8,10,3,7,1,8,8,1,6,9,11,7,3,10,7,9,10,6,11,10,2,3,10,10,10,12,9,3,- -  -,,14
Dan Jones,"D (LC), WB (L)",6.93,6.93,11,12,1,11,12,12,12,12,3,2,2,11,9,11,11,1,9,14,11,17,7,3,2,13,11,2,9,11,8,6,3,6,13,9,8,8,9,11,3,1,10,9,11,11,8,2,- -  -,,11
Owen Cochrane,D (R),6.92,6.92,7,2,2,8,7,10,10,10,1,2,3,4,6,6,15,2,6,12,6,6,4,12,3,14,6,3,2,7,9,3,3,7,5,12,11,6,8,3,1,1,8,11,6,16,6,1,- -  -,Loa,13
Corey O'Keeffe,"D/WB (RL), DM, M (RC), AM (R)",6.92,6.92,13,8,3,10,12,11,9,12,1,4,1,10,5,10,11,3,10,11,8,9,9,11,2,10,7,3,8,10,9,8,1,12,12,8,11,9,10,8,4,3,13,11,10,11,14,1,- -  -,Inj,12
Mason O'Malley,D/WB/AM (L),6.91,6.91,12,9,1,8,13,12,10,11,3,4,2,12,4,10,13,1,6,11,9,5,6,6,3,9,10,2,13,10,9,6,3,8,7,9,12,15,13,12,2,2,10,8,10,10,9,3,- -  -,,12
Taylor Allen,D/WB/M/AM (L),6.91,6.91,13,9,3,11,12,9,11,12,1,1,1,10,9,9,12,3,10,9,9,3,8,6,1,13,11,2,7,12,9,10,1,11,15,10,11,4,8,12,2,2,10,10,10,9,12,2,- -  -,,13
Jack Armer,"D (RLC), WB (RL)",6.91,6.91,12,12,4,9,11,12,12,13,3,3,1,10,4,9,11,3,8,12,9,9,2,8,1,9,11,2,8,6,9,3,1,10,8,11,10,6,11,11,1,3,12,9,10,11,10,2,- -  -,,11
Reece James,D/WB (L),6.91,6.91,14,11,3,12,14,12,8,13,2,3,3,12,2,13,12,3,12,10,12,7,5,8,2,7,8,2,10,8,13,10,3,10,9,12,12,10,12,10,1,1,10,9,12,12,10,3,- -  -,,13
Joseph Foulkes,D (RC),6.91,6.91,10,12,4,10,11,9,14,15,3,4,3,11,3,7,12,2,9,11,11,3,6,10,1,13,11,3,3,7,10,5,3,7,13,10,8,2,9,10,2,3,9,12,9,10,6,3,- -  -,,12
Ethan Bristow,D/WB (L),6.91,6.91,15,5,2,8,13,11,11,14,1,1,1,12,8,12,14,3,13,15,9,11,8,6,1,12,10,3,7,4,13,7,2,8,14,9,8,9,11,11,1,1,8,12,10,13,7,1,- -  -,,14
Jordan Thomas,"D (RL), WB (R)",6.91,6.91,10,9,1,10,11,9,10,12,2,3,3,11,4,9,14,1,10,9,10,5,5,9,3,9,7,3,4,4,9,5,3,8,14,9,8,4,10,9,2,1,9,10,8,14,8,2,- -  -,Wnt,15
Luke O'Nien,"D (RC), DM, M (C)",6.90,6.90,15,10,1,11,15,12,12,15,3,3,1,11,8,10,11,2,10,17,11,3,7,11,2,11,12,2,7,9,10,10,1,8,15,10,9,7,10,10,1,3,16,11,11,10,14,3,- -  -,,11
Archie Davies,D/WB (R),6.90,6.90,13,8,3,10,11,10,10,12,2,2,3,9,4,9,11,2,8,12,8,7,8,6,2,11,9,3,10,9,9,7,2,9,13,8,11,10,10,8,2,1,10,11,10,12,7,1,- -  -,,12
Tom Bradbury,D (LC),6.90,6.90,12,7,2,4,13,11,12,10,3,1,1,10,8,9,10,3,9,10,11,10,9,8,1,16,12,2,4,2,6,9,2,6,14,10,3,6,9,10,3,2,9,7,10,7,11,2,- -  -,Wnt,10
Luke Hendrie,"D (RC), WB (R)",6.90,6.90,11,6,1,10,11,10,11,13,2,1,4,12,6,9,10,1,10,13,9,13,5,14,2,12,9,1,8,7,9,6,2,6,11,11,9,5,12,10,1,3,9,11,11,10,11,2,- -  -,,10
Josh Hare,"D (RC), WB (R)",6.89,6.89,11,8,2,11,12,10,9,12,2,1,2,12,2,10,10,3,11,12,9,9,6,12,3,11,9,2,13,8,10,4,2,9,13,9,11,6,11,9,1,2,10,12,9,8,10,3,- -  -,,10
Joshua Williams,"D/WB (R), M (RC)",6.89,6.89,11,10,3,10,10,10,12,12,2,4,3,11,7,11,13,1,10,12,12,9,9,8,1,11,10,3,10,11,10,8,2,11,11,11,11,9,10,8,3,3,12,10,11,10,11,1,- -  -,,13
Tino Quamina,D (LC),6.89,6.89,9,5,2,9,9,15,8,13,1,1,1,13,7,9,12,1,4,12,12,7,7,9,3,8,9,2,2,6,8,7,4,8,2,13,11,4,12,9,2,1,9,10,11,13,11,3,- -  -,,12
Joel Taylor,D/WB/AM (L),6.88,6.88,14,10,2,11,10,11,9,10,3,2,3,12,2,10,14,4,11,6,9,15,7,5,2,8,6,3,6,6,9,3,1,8,15,10,11,2,11,10,1,3,7,10,12,7,5,2,- -  -,Wnt,14
Ryan Rydel,D/WB/M (L),6.88,6.88,12,10,1,12,11,10,8,11,3,1,1,9,6,10,13,1,10,13,10,8,6,4,2,10,8,2,10,12,10,6,3,11,12,8,12,12,9,10,3,2,8,11,9,12,8,3,- -  -,,12
Max Hemmings,"D (RC), WB (R), DM, M (C)",6.88,6.88,12,9,1,8,10,10,11,13,1,3,2,10,5,10,10,3,9,12,9,7,5,4,2,12,10,3,5,8,9,5,3,10,14,8,11,5,9,9,1,1,11,10,9,11,14,2,- -  -,Wnt,11
Cameron Borthwick-Jackson,"D (LC), WB (L), DM",6.88,6.88,10,8,2,10,11,10,10,12,3,1,3,11,6,10,11,1,6,10,9,8,6,10,1,9,7,2,5,5,10,6,2,6,8,10,8,5,9,11,2,1,9,10,11,10,7,2,- -  -,,10
Calum Macdonald,"D (LC), WB (L)",6.87,6.87,13,10,3,10,11,13,10,11,2,1,3,11,6,11,13,3,11,11,13,6,8,7,2,11,11,3,8,7,10,8,3,11,5,11,11,12,13,12,4,1,14,11,11,11,12,3,- -  -,Wnt,12
Ryan Hand,D (LC),6.87,6.87,6,8,1,1,7,11,9,11,3,3,2,14,1,5,13,1,1,15,12,7,2,11,3,12,10,1,2,7,7,1,1,5,11,12,7,3,12,7,3,2,9,8,9,11,11,1,- -  -,,14
Ryan Cooney,"D/WB (RL), M (RC)",6.87,6.87,10,9,1,9,12,11,12,13,1,1,1,9,8,10,12,2,6,8,10,8,9,12,2,8,6,1,7,8,7,4,2,8,10,9,8,4,9,6,3,3,14,10,10,11,16,3,- -  -,,12
Reagan Ogle,"D (RC), WB (RL)",6.87,6.87,11,8,1,8,10,11,12,13,2,1,4,12,4,8,9,3,6,12,11,12,7,10,1,8,9,1,4,8,7,5,3,6,10,10,9,7,10,8,3,2,13,10,9,10,12,4,- -  -,,9
Kayne Ramsay,"D (RC), WB (R)",6.87,6.87,13,9,3,11,12,10,12,13,2,1,2,12,7,11,13,2,9,11,10,8,10,8,2,12,11,1,8,9,10,7,2,10,17,10,10,8,10,10,1,3,13,12,10,13,8,2,- -  -,Wnt,12
Caleb Richards,D (LC),6.86,6.86,12,9,1,9,9,11,10,11,1,2,3,10,4,9,13,1,9,11,10,6,6,7,2,12,9,1,6,4,8,3,2,7,12,11,9,6,9,10,2,3,9,11,11,11,6,3,- -  -,Wnt,12
Jahziah Linton,D/WB/M (L),6.86,6.86,12,8,3,10,12,12,5,16,2,3,1,9,2,10,12,2,8,15,7,5,3,13,1,3,6,3,1,9,9,3,1,7,12,12,9,3,8,6,4,1,9,10,10,13,7,2,- -  -,Wnt,15
Jayden Sweeney,D/WB (L),6.86,6.86,12,6,1,10,12,11,9,13,2,2,2,12,3,10,12,2,7,13,9,8,4,6,4,10,6,3,3,8,10,4,3,7,17,9,9,4,10,9,2,1,9,10,8,11,8,2,- -  -,,13
Jai Rowe,"D (RC), WB (R), DM, M (R)",6.86,6.86,12,11,1,8,13,11,11,9,2,1,1,12,7,8,11,2,10,6,13,10,3,10,1,10,12,4,5,3,9,3,2,8,8,9,7,9,12,6,3,1,12,7,9,10,11,2,- -  -,,6
Laurence Maguire,D (LC),6.86,6.86,13,10,1,10,13,12,11,9,3,1,1,12,4,11,11,3,6,13,11,7,6,12,2,13,12,1,5,4,8,4,3,7,10,11,9,2,10,10,3,2,9,11,9,9,9,2,- -  -,Wnt,10
Demeaco Duhaney,D/WB (R),6.85,6.85,12,10,2,12,11,12,10,12,2,2,4,11,7,11,14,3,10,14,10,6,4,8,1,11,8,3,8,12,13,8,4,12,11,11,12,4,12,12,3,1,10,10,9,12,10,2,- -  -,,13
Elliott Hewitt,"D (RC), WB (R)",6.85,6.85,14,8,2,10,14,12,10,14,3,3,1,11,3,10,10,3,7,12,11,13,3,10,3,12,9,3,8,9,9,5,4,7,9,10,10,7,11,9,4,2,11,9,10,9,6,2,- -  -,,12
Kacper Gruszczyński,D/WB (L),6.85,6.85,12,10,2,7,10,10,10,13,3,1,2,12,4,9,11,3,8,11,10,10,7,9,2,11,9,1,10,9,9,5,2,9,13,10,9,11,12,9,2,1,7,8,11,10,8,3,- -  -,,13
Mike Bradshaw,D/WB (R),6.85,6.85,16,9,3,14,12,9,7,15,3,2,3,9,6,9,11,3,6,14,9,5,7,8,3,7,8,2,5,14,10,5,1,8,15,12,14,8,8,8,1,2,6,10,11,11,9,2,- -  -,,12
Bradley Barry,D/WB/M (R),6.85,6.85,12,7,3,9,11,12,10,13,1,3,3,10,4,10,9,2,9,13,9,10,9,6,1,10,10,3,8,8,10,7,1,8,10,8,10,8,10,9,2,3,14,8,9,9,15,1,- -  -,,11
Nick Tsaroulla,D/WB/M/AM (L),6.85,6.85,13,9,3,12,12,10,7,10,3,3,1,10,7,11,12,2,12,11,9,4,6,8,4,6,7,1,6,13,10,7,1,12,14,8,12,8,8,10,3,2,8,10,10,12,10,2,- -  -,,13
Tom James,"D (RL), WB (R), DM",6.85,6.85,10,12,2,13,12,11,10,9,3,3,3,11,10,12,10,2,8,11,10,11,10,6,2,11,10,2,14,13,12,8,3,9,8,10,12,10,10,10,2,3,11,9,12,9,7,2,- -  -,Ask,10
Saxon Earley,"D/WB (L), DM, M (C), AM (L)",6.84,6.84,12,11,1,10,11,11,9,13,1,1,2,9,6,12,11,3,12,12,10,4,8,14,2,9,6,3,8,8,10,6,2,9,14,9,8,8,11,11,2,2,11,10,11,10,7,2,- -  -,Wnt,11
Mitchell Roberts,"D (LC), WB (L)",6.84,6.84,10,9,1,9,9,11,13,11,3,1,3,11,5,8,9,2,9,10,11,8,5,10,4,13,11,2,5,9,8,5,1,8,12,11,7,7,12,10,2,1,11,9,10,10,10,3,- -  -,Wnt,10
Josh Debayo,D/WB (L),6.83,6.83,11,8,3,8,10,9,13,10,2,3,3,10,3,8,14,2,10,8,7,9,7,3,1,10,10,2,7,8,10,5,3,8,10,11,9,6,10,8,1,1,11,10,10,9,10,2,- -  -,Wnt,15
Jack Currie,D/WB/M (L),6.83,6.83,13,9,3,11,12,9,7,13,2,2,2,10,4,8,13,3,12,14,8,5,6,7,3,8,7,3,5,12,11,6,3,11,15,10,10,6,10,12,1,1,13,10,13,12,6,1,- -  -,,12
Jude Russell,D (RLC),6.83,6.83,11,9,4,9,10,11,12,10,3,3,4,11,4,9,10,1,5,12,11,7,4,10,3,14,10,3,5,6,8,6,4,7,14,9,7,4,9,9,1,1,12,10,11,9,11,2,- -  -,,9
Bobby-Joe Taylor,D/WB/M/AM (L),6.83,6.83,11,8,3,11,9,8,10,11,1,1,1,11,13,10,12,2,7,11,8,6,8,4,3,8,7,3,12,9,9,7,1,9,11,10,10,11,7,10,1,3,9,10,8,10,9,3,- -  -,,10
Hermann Daha,D (L),6.83,6.83,9,8,3,13,9,9,11,11,1,2,3,11,3,12,16,3,9,11,6,7,5,13,2,14,9,3,4,6,13,2,3,11,11,11,12,8,9,8,3,1,8,11,10,12,14,2,- -  -,,12
Joe Lewis,D (RC),6.82,6.82,14,8,2,9,12,12,14,11,1,2,1,12,6,8,13,2,6,12,12,9,2,7,4,15,13,2,3,6,8,5,2,7,11,10,5,2,11,8,3,4,12,11,10,12,12,3,- -  -,,12
Callum Sullivan,D/WB (RL),6.82,6.82,12,10,3,9,12,9,12,14,3,3,1,13,7,11,12,1,11,13,10,8,9,10,3,10,10,3,8,11,10,8,1,10,8,10,9,8,13,12,2,3,11,12,11,12,8,2,- -  -,Wnt,12
Miles Welch-Hayes,"D (RC), WB (R)",6.82,6.82,12,8,3,7,13,12,10,12,1,2,1,12,3,8,12,3,6,15,10,6,2,4,3,12,11,3,4,4,8,7,3,6,15,9,8,2,11,7,1,3,9,9,9,10,15,1,- -  -,,12
Mickey Demetriou,"D (LC), WB (L)",6.82,6.82,16,9,2,12,14,11,9,9,2,1,1,13,6,11,6,1,12,12,11,12,6,9,4,12,13,2,11,8,9,6,2,9,15,10,11,8,14,11,3,2,12,9,12,7,6,1,- -  -,,7
Logan Pye,D/WB (L),6.82,6.82,13,5,4,12,11,12,11,13,1,3,3,12,5,11,14,2,8,16,9,6,2,4,1,12,8,2,4,7,12,3,2,6,14,10,10,9,13,9,3,3,11,10,12,11,13,2,- -  -,,13
Sammy Robinson,"D (RC), WB (R)",6.82,6.82,13,11,3,12,12,12,10,12,2,2,1,9,5,12,13,2,12,12,10,7,5,13,1,8,9,3,5,12,10,7,2,11,14,11,10,5,11,11,3,2,13,9,11,11,16,2,- -  -,,13
James Nolan,D/WB (RL),6.81,6.81,11,6,2,12,9,7,12,14,1,2,3,9,1,10,14,3,11,9,3,3,6,10,1,12,6,3,2,6,8,1,2,12,7,12,9,4,6,6,2,3,10,10,7,13,13,1,- -  -,Wnt,14
Robbie McKenzie,"D (RLC), DM, M (C)",6.81,6.81,15,9,2,10,12,13,9,12,3,3,1,12,12,12,12,3,10,13,13,13,10,9,1,12,13,1,8,6,11,8,3,9,10,8,9,8,12,10,3,2,9,12,11,10,12,2,- -  -,Inj,11
Robbie Tinkler,"D (RC), WB (R), DM",6.81,6.81,14,6,1,10,12,12,10,12,2,4,1,11,5,9,12,2,8,15,11,8,4,15,2,12,9,1,4,5,6,4,2,5,14,8,9,4,7,11,1,3,14,9,10,10,14,2,- -  -,,12
Connor Wood,D/WB/M (L),6.81,6.81,14,10,2,12,12,11,8,13,4,1,2,7,7,9,12,1,10,12,8,8,12,6,4,8,7,1,11,13,8,5,2,8,11,9,13,11,9,9,1,3,12,10,8,10,11,1,- -  -,,12
