,UID,Name,Position,Av Rat,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp
10,24055489,Vice Miljanić,ST (C),7.08,13,12,9,9,13,12,14,12,8,10,9,10,9,12,11,9,10,14,9,4,7,9,4,6,12,10,13,3,11,7,1,6,9,7,5,10,1,1,1,1,3,3,3,3,1,1,3,12,12,3,5,14,14,9,8,13,15
11,2000184335,Leonardo Velasco,ST (C),7.07,14,14,8,8,12,14,7,9,14,8,5,7,8,11,8,12,3,6,8,7,8,3,6,4,14,11,8,7,14,7,2,5,8,4,4,12,2,2,1,1,3,1,3,2,3,2,1,9,20,2,5,15,11,9,10,8,10
12,19292703,André Clovis,ST (C),7.04,12,12,14,13,12,12,13,12,8,13,10,11,12,8,13,13,9,11,6,12,15,10,10,11,12,13,11,11,13,10,6,5,12,12,6,12,1,2,1,2,1,1,1,2,2,2,2,12,12,7,4,11,3,12,12,11,14
13,2000011334,Gabriel Aires,ST (C),7.02,12,12,10,10,12,12,12,10,11,11,12,11,9,8,12,10,6,13,7,9,10,11,4,7,11,12,11,9,10,9,6,5,8,12,6,11,1,2,3,4,1,1,1,3,2,1,1,11,11,8,5,11,6,12,9,2,10
14,62249465,Thomas Breganti,"AM (C), ST (C)",6.98,13,10,8,10,13,10,7,7,12,6,8,10,7,11,17,8,4,14,8,7,8,8,9,10,12,11,12,7,12,11,6,6,10,8,8,11,2,3,3,1,2,2,2,1,1,1,3,13,15,3,7,13,7,10,13,9,12
15,2000040787,Filip Avrić,ST (C),6.98,11,11,11,12,12,11,14,11,9,11,4,12,12,11,11,8,2,10,10,10,10,12,5,6,12,11,12,9,13,9,5,10,10,5,7,11,3,2,1,2,1,2,3,3,3,3,3,12,11,3,9,15,5,12,11,13,12
16,25055200,Jiří Miker,ST (C),6.95,11,11,9,10,10,11,13,7,13,10,9,14,5,9,7,13,8,9,5,6,9,9,7,8,14,15,12,3,11,8,4,4,9,11,4,11,2,2,3,1,2,3,1,1,4,1,3,10,11,13,12,7,10,7,6,13,13
17,52079311,Adam Salley,"AM (C), ST (C)",6.95,12,12,6,7,5,14,10,9,7,6,3,10,4,12,14,11,9,10,8,5,10,7,5,5,7,12,8,5,9,7,1,4,6,4,1,10,3,3,2,3,4,1,2,1,1,3,3,10,17,6,7,5,8,10,10,9,16
18,43609516,Alen Čaušević,"AM (C), ST (C)",6.94,13,10,7,12,14,13,10,9,7,10,8,11,7,11,8,11,3,8,3,6,10,8,6,6,13,10,9,6,10,8,4,3,10,2,9,11,2,1,1,2,2,1,2,1,2,3,1,10,11,4,14,15,7,10,9,10,12
19,71063204,Nika Sitchinava,"AM (R), ST (C)",6.94,13,14,14,11,10,13,12,10,12,11,12,14,8,8,14,13,10,10,7,11,11,13,7,7,11,13,12,5,9,10,5,5,8,12,6,12,3,3,3,2,3,1,3,4,2,2,3,10,11,6,11,12,10,11,9,13,19
20,29233763,Max McMillan,ST (C),6.93,14,12,14,9,10,15,13,8,10,10,10,11,8,8,11,11,5,11,5,11,9,12,2,7,11,12,12,3,7,9,3,4,10,10,5,13,2,1,1,3,3,4,3,2,2,2,2,11,18,5,5,8,11,10,10,10,10
21,2000101131,Kenneth Ikugar,"AM (R), ST (C)",6.93,13,12,7,15,10,11,8,6,13,6,8,9,6,11,4,12,7,7,7,6,6,7,6,4,13,13,11,3,13,8,3,5,8,4,1,11,3,2,3,3,2,2,2,3,3,3,2,9,14,1,14,4,11,9,12,11,17
22,2000014249,Arseniy Achapovskiy,ST (C),6.92,12,11,6,11,15,12,13,12,6,4,5,8,5,8,3,11,7,11,4,4,8,7,3,4,9,11,12,5,11,6,1,3,9,1,1,7,3,4,3,1,2,2,3,1,2,2,2,10,20,4,9,12,5,11,14,9,20
23,62075347,Ognjen Ožegović,ST (C),6.92,12,13,12,11,12,13,12,13,13,12,13,13,12,12,14,15,10,13,9,11,10,12,6,10,12,13,14,8,12,12,5,3,10,12,6,13,1,1,3,1,4,1,1,4,1,1,4,14,13,13,12,13,8,8,8,10,8
24,62056789,Saša Varga,"AM (C), ST (C)",6.92,11,11,11,11,8,11,11,11,11,10,7,12,10,10,10,12,15,12,10,8,8,8,7,7,13,12,12,8,10,8,8,3,11,6,6,13,2,2,1,2,1,2,2,2,1,1,1,10,11,9,7,11,6,12,12,10,12
25,2000154702,Sergey Nemkovich,"AM (C), ST (C)",6.9,13,12,7,15,8,14,4,7,8,5,1,6,6,7,4,9,12,8,6,6,6,7,5,5,4,12,13,6,6,7,2,5,6,4,4,9,2,2,1,1,3,3,2,1,2,1,2,13,14,7,13,6,7,11,11,12,12
26,27153856,Christian Toftdahl,"AM (C), ST (C)",6.9,14,12,3,11,8,12,7,5,6,11,8,7,5,11,8,13,11,10,6,4,12,14,3,7,9,10,12,3,11,9,1,1,5,3,2,11,1,1,2,2,3,4,2,2,4,3,2,15,20,3,9,3,9,12,11,11,6
27,19149434,Júlio César,ST (C),6.9,12,11,9,11,13,11,9,10,11,9,5,9,8,8,12,13,5,11,5,7,9,9,5,7,10,12,9,8,9,9,4,3,9,6,3,14,3,2,2,3,3,3,3,2,1,3,2,14,16,7,12,6,7,12,8,12,20
28,71100577,Denys Halata,"AM (C), ST (C)",6.89,12,12,8,9,11,13,8,7,12,9,7,6,8,11,17,14,14,12,8,7,9,9,7,5,12,13,10,7,14,8,1,5,9,3,3,11,1,2,3,1,3,2,2,1,2,3,1,15,11,6,9,6,12,11,16,10,12
29,33065867,Eetu Vertainen,"AM (C), ST (C)",6.89,12,11,11,13,12,12,10,11,11,12,10,9,10,11,14,10,9,12,9,9,9,10,10,8,11,12,12,10,11,9,4,9,9,11,8,12,3,2,4,1,3,3,2,1,2,3,2,14,11,7,12,8,5,12,9,11,10
30,29157662,Dipo Akinyemi,ST (C),6.89,13,9,11,13,13,13,12,14,12,7,12,10,9,8,11,11,6,12,9,7,8,13,5,7,11,13,11,10,13,9,4,8,9,10,6,13,3,1,2,2,3,1,3,1,2,1,1,11,12,6,7,13,6,10,10,9,10
31,29058280,Tom Nichols,"AM (C), ST (C)",6.89,12,12,13,11,14,12,13,7,9,9,11,9,11,10,11,12,14,9,8,13,13,13,5,7,11,11,13,8,12,10,5,4,11,10,4,13,1,2,2,1,3,1,3,1,3,1,3,8,9,7,9,10,6,11,13,10,12
32,2000037831,Ingi Þór Sigurðsson,"AM (C), ST (C)",6.89,13,11,9,8,9,12,14,8,11,6,4,7,6,11,11,8,2,12,9,8,9,10,8,7,11,11,11,7,11,6,6,4,8,5,5,10,2,2,1,3,3,2,2,1,3,2,3,11,9,4,7,14,9,11,11,8,14
33,2000015550,Fedor Lebedev,"AM (C), ST (C)",6.89,14,11,5,10,17,13,7,5,10,5,5,8,5,10,16,10,9,7,6,6,12,7,5,4,7,13,10,6,9,4,1,5,8,5,1,10,2,3,3,3,3,1,2,2,1,1,3,11,4,2,6,7,5,11,13,9,13
34,25053292,Marek Szotkowski,ST (C),6.88,13,13,7,9,13,13,12,11,7,8,8,9,9,8,14,11,6,10,6,6,7,7,6,6,13,12,8,6,11,3,2,6,6,4,6,11,3,3,3,2,1,4,2,3,1,1,2,13,12,3,7,10,7,8,12,10,12
35,48044773,Bridge Ndilu,ST (C),6.88,13,10,13,13,14,13,13,12,15,11,11,10,11,10,14,10,9,11,9,9,11,10,6,8,12,11,12,10,13,10,5,8,11,10,8,13,2,2,4,1,1,1,2,3,2,3,2,12,11,6,14,10,6,13,12,9,19
36,25051623,Daniel Turyna,ST (C),6.88,13,13,13,9,13,13,10,9,11,9,5,8,8,9,10,11,14,12,6,12,6,12,7,6,11,9,13,7,13,5,1,6,8,1,3,10,4,2,2,2,1,1,1,3,1,1,3,12,20,3,14,8,5,12,10,11,13
37,2000028306,Rene Piciga,ST (C),6.88,13,14,7,10,10,13,6,4,10,9,8,9,6,9,15,12,10,11,4,6,7,7,4,4,12,12,12,6,13,7,3,4,7,8,4,11,3,3,2,3,3,1,1,3,2,2,1,12,19,8,8,11,9,9,11,11,16
38,85091731,Maki Tall,ST (C),6.87,14,15,12,7,14,15,12,13,7,10,12,11,9,8,10,12,5,12,4,11,8,10,7,9,12,11,12,6,7,10,5,3,9,12,3,13,1,2,1,2,3,1,2,1,1,4,3,10,12,5,7,13,9,8,14,14,11
39,2000180777,Marko Popović,ST (C),6.87,12,12,10,13,15,9,11,11,8,9,8,11,6,14,8,10,1,11,8,7,10,10,8,7,15,11,12,7,11,7,7,4,9,6,5,11,3,3,3,2,2,3,3,2,1,3,3,15,20,5,12,8,11,13,11,9,15
40,63038298,Michal Dopater,"AM (C), ST (C)",6.87,11,13,6,5,14,13,8,6,9,7,5,10,8,10,2,12,11,11,7,8,9,9,3,6,8,14,11,6,9,4,4,6,7,5,6,12,3,3,2,3,3,3,3,3,3,3,3,13,18,8,12,8,15,7,14,10,16
41,51055129,Juan José Calero,ST (C),6.85,13,13,8,12,12,12,10,7,13,11,9,9,8,12,15,7,9,10,9,9,9,11,9,7,12,9,15,9,13,11,5,6,11,3,9,12,1,3,1,3,2,2,4,2,1,3,2,13,14,5,8,11,11,12,10,13,15
42,25058347,Daniel Vašulín,ST (C),6.85,13,13,8,9,12,13,13,9,10,10,8,8,8,13,16,14,8,11,7,7,4,8,7,5,13,13,13,7,13,5,2,7,8,6,5,13,1,4,2,2,1,2,1,3,2,4,1,11,12,9,9,10,10,13,13,12,16
43,47069495,Arnaud Tattevin,ST (C),6.85,13,13,13,7,15,12,11,11,15,8,10,13,10,12,11,14,10,13,12,9,6,13,7,13,15,13,13,9,6,14,8,9,13,10,6,12,3,2,3,1,2,2,1,3,1,2,1,11,11,6,10,17,8,8,12,13,14
44,62122639,Matej Poplatnik,"AM (R), ST (C)",6.85,12,12,12,9,13,12,11,12,7,12,11,14,12,11,10,13,8,12,8,13,12,13,7,7,12,12,12,10,10,11,6,9,10,8,9,11,1,2,1,2,2,2,1,2,1,1,2,11,10,6,5,10,7,11,9,11,9
45,42069304,Gal Kataby,ST (C),6.84,11,12,10,11,10,11,9,9,8,9,7,9,9,14,14,7,11,10,6,9,11,10,9,7,9,11,12,9,10,10,1,6,9,7,6,10,1,2,1,3,2,2,2,3,4,2,2,17,14,2,13,10,5,11,10,9,12
46,16251015,Daniel Kalajdzic,"AM (C), ST (C)",6.84,14,11,10,14,16,13,6,12,11,8,8,7,8,10,15,11,11,14,9,8,7,10,6,9,14,12,14,8,11,8,2,6,8,5,6,12,3,1,1,1,3,2,1,2,2,2,3,13,12,8,12,1,7,11,13,11,16
47,84150946,Yannick Touré,ST (C),6.84,13,10,11,12,12,14,12,12,8,11,12,12,11,11,12,11,7,12,6,11,8,12,5,7,11,11,12,4,10,7,3,5,10,9,6,12,1,3,2,1,2,2,2,2,1,1,2,14,13,14,11,7,8,7,9,14,6
48,2000046695,Patrik Mijić,ST (C),6.84,13,13,9,4,14,14,8,7,9,11,5,8,9,12,4,11,12,13,8,7,9,8,7,4,13,13,13,8,13,9,6,6,8,3,1,10,2,3,1,3,2,3,3,2,3,3,1,12,20,3,9,1,8,10,6,13,8
49,43191418,Simone Mazzocchi,"AM (R), ST (C)",6.83,12,13,13,10,13,12,14,11,9,13,13,12,12,12,14,7,10,13,7,13,11,14,7,8,12,14,13,7,13,11,7,6,11,13,9,12,2,3,1,1,2,1,2,2,3,2,1,12,13,4,5,12,5,12,11,14,10
50,2000064759,Dominik Dybal,"AM (C), ST (C)",6.83,13,10,7,8,6,10,5,5,6,6,6,7,6,13,15,12,6,10,6,6,9,7,3,3,13,10,13,5,8,6,1,5,5,1,2,12,1,1,2,4,1,1,3,1,3,1,2,11,19,8,13,2,8,13,8,13,20
51,2000119941,Dmitriy Emeljanov,ST (C),6.83,14,11,7,6,12,12,10,6,8,9,7,6,5,10,6,9,11,11,7,5,7,8,3,2,10,14,12,6,9,7,1,2,8,3,2,10,3,1,3,2,1,1,2,1,1,1,3,13,6,2,6,2,12,11,11,10,18
52,2000140574,Matous Varacka,ST (C),6.83,13,12,7,4,15,14,7,6,8,4,3,12,5,9,6,14,14,8,6,6,8,8,6,4,10,14,12,6,11,7,1,6,8,10,1,8,2,4,3,3,3,2,1,3,1,1,3,10,18,7,9,16,13,11,12,9,10
53,27142054,Noah Crone,ST (C),6.83,13,12,9,11,13,13,11,7,10,9,8,9,7,7,13,7,7,12,4,11,8,12,8,9,12,11,10,9,11,10,9,3,9,6,4,10,1,3,3,3,3,1,4,2,1,1,2,10,9,6,9,12,5,13,14,12,13
54,29226251,Sam Bell,"AM (C), ST (C)",6.83,13,12,6,7,13,11,9,8,8,11,8,9,9,10,15,6,2,10,8,9,11,11,4,9,12,15,9,9,9,9,3,10,10,5,9,9,2,3,1,2,1,3,1,3,1,3,1,10,14,3,5,2,8,12,11,12,17
55,52091971,Colin Kelly,"AM (C), ST (C)",6.82,11,10,11,8,12,11,10,9,4,6,7,11,10,9,15,11,4,12,3,10,10,9,10,8,10,11,10,12,8,9,3,4,9,12,3,11,2,2,3,1,3,2,3,3,2,2,1,15,10,13,4,8,3,11,7,5,7
56,52095836,Jamie Willighan,ST (C),6.82,12,13,6,9,8,13,11,6,5,5,2,8,6,10,6,7,4,9,4,5,6,6,5,1,12,12,8,5,6,6,3,4,6,2,1,6,1,2,1,2,4,1,3,2,1,1,1,10,10,4,14,1,5,13,10,12,11
57,53059199,Kévin Beugré,"AM (C), ST (C)",6.82,13,13,10,10,7,11,11,10,8,10,8,13,9,9,11,15,6,11,6,8,9,8,8,9,11,12,12,10,10,11,6,4,8,12,4,11,3,2,2,2,1,2,1,3,2,2,3,10,12,6,5,11,10,12,10,11,16
58,14202651,Ignacio Morales,"AM (RL), ST (C)",6.81,13,11,12,8,9,12,9,13,6,14,4,15,9,9,13,9,8,13,6,10,14,11,7,10,10,12,15,9,11,13,8,6,9,13,6,11,3,3,3,1,3,1,3,1,2,3,1,10,12,7,13,10,11,12,11,8,19
59,58116266,Artem Arkhipov,ST (C),6.81,12,12,13,13,14,13,10,8,10,10,12,10,8,10,2,11,11,13,9,9,13,7,7,6,13,12,12,10,7,11,7,6,12,10,8,13,1,2,3,3,3,2,3,1,1,3,3,12,15,8,8,12,6,10,10,14,19
60,13229567,Jordan Attah Kadiri,ST (C),6.81,14,13,12,12,13,13,13,12,11,9,8,11,10,10,11,7,5,11,7,10,8,10,6,7,11,11,11,6,10,8,6,6,8,10,6,11,3,3,1,3,2,1,4,4,1,1,1,11,11,6,7,6,7,11,11,6,10
61,2000067216,Tammer Bany,"AM (L), ST (C)",6.8,9,11,5,7,8,12,10,7,14,9,4,11,5,11,15,11,11,11,7,7,5,8,4,7,14,11,13,6,8,4,5,5,8,6,3,13,3,2,1,3,1,2,1,2,3,1,2,10,11,1,5,13,10,11,12,9,11
62,71112229,Ruslan Skydan,ST (C),6.8,12,13,8,9,13,12,10,10,5,12,8,8,8,9,16,12,10,11,1,6,6,8,9,5,11,10,13,5,9,9,3,3,6,6,5,12,1,1,2,2,3,2,2,2,3,3,2,13,10,4,15,14,12,9,10,10,17
63,38047762,Nicoló Mazzonetto,"AM (C), ST (C)",6.8,11,12,9,9,15,11,9,7,6,12,6,11,7,7,12,9,11,9,9,8,12,9,8,9,12,9,11,8,7,10,6,8,8,6,4,11,2,2,4,3,3,2,2,3,3,3,1,12,11,2,6,7,9,12,7,11,13
64,96159570,Maciej Mas,ST (C),6.8,9,9,9,14,18,10,8,14,11,12,7,10,9,9,12,12,6,12,9,8,5,11,7,8,15,8,15,8,11,7,5,8,9,5,2,13,4,3,3,3,3,1,1,3,1,1,2,13,11,3,6,1,14,13,11,11,18
65,2000061808,Šimon Hejl,ST (C),6.8,13,11,8,14,12,9,8,5,8,6,5,8,6,8,8,13,12,13,4,6,7,8,7,4,12,14,11,6,12,5,1,5,7,8,2,14,2,3,4,1,2,3,1,2,2,1,2,11,11,2,6,7,13,15,10,8,17
66,27134148,Johannes Houborg,ST (C),6.8,14,11,8,8,12,12,5,7,8,9,4,14,8,12,17,11,6,8,6,7,8,9,4,7,10,12,14,3,8,7,3,6,9,8,3,10,2,2,3,2,2,3,2,2,3,3,2,11,12,2,7,10,13,11,8,10,19
67,2000056532,Alexandru Despa,ST (C),6.8,14,13,4,4,13,14,8,6,8,5,8,8,6,10,17,9,8,11,8,7,7,9,7,6,11,14,14,6,12,6,1,7,3,9,2,9,3,3,1,1,2,2,2,1,2,1,2,10,16,4,15,12,5,14,4,10,12
68,61094103,Matt Yates,ST (C),6.79,13,9,11,8,12,13,9,7,7,12,8,9,9,8,5,10,7,9,6,10,8,11,8,8,11,8,9,8,6,9,1,8,7,8,5,12,2,2,3,1,3,3,1,1,1,2,3,13,10,4,5,6,8,12,9,9,16
69,61057175,Eamonn Brophy,ST (C),6.79,14,11,10,10,12,15,11,13,8,10,11,15,10,7,10,11,6,14,10,10,10,18,5,7,10,13,9,9,8,12,8,7,10,17,9,13,3,3,3,2,3,1,2,4,2,2,1,5,11,2,8,13,5,7,8,7,12
70,91172029,Muhammed Kiprit,ST (C),6.79,12,13,15,11,15,9,10,13,12,14,14,13,11,8,15,14,9,10,5,9,10,12,7,8,13,14,12,8,10,11,4,6,10,13,5,11,3,1,3,1,2,2,2,3,1,3,2,16,14,14,6,15,5,10,14,7,10
71,18101621,Fall Fallou,ST (C),6.79,14,10,8,9,11,14,13,11,11,6,4,11,6,9,5,11,5,10,5,7,5,8,7,6,14,14,14,6,14,6,1,5,8,4,5,12,2,2,1,3,3,1,2,3,2,1,2,11,9,1,13,15,10,12,12,11,16
72,2000199026,David Arapović,ST (C),6.78,10,8,4,7,15,10,7,13,5,10,3,10,4,10,2,10,8,11,8,7,8,8,7,8,14,10,14,7,14,8,5,5,9,4,3,11,2,2,3,3,2,1,2,3,3,1,2,11,20,6,7,13,10,10,6,10,19
73,19304095,Marlyson,ST (C),6.78,13,13,13,10,12,12,13,14,15,11,5,11,11,11,13,8,12,13,6,9,9,12,7,9,11,13,13,9,11,10,7,5,10,4,6,11,3,1,2,1,3,4,3,2,3,2,3,14,12,6,5,11,6,12,11,10,12
74,2000014586,Vojtěch Patrák,ST (C),6.77,11,13,14,8,10,13,12,5,5,7,6,8,7,9,12,12,13,8,8,8,7,13,7,3,11,9,14,6,12,3,1,7,7,7,1,11,3,2,1,1,3,2,2,3,1,2,1,10,11,5,5,9,10,10,14,12,17
75,2000020301,Víctor Céspedes,ST (C),6.77,9,11,8,14,14,10,10,10,12,6,6,6,5,12,4,10,12,7,5,7,5,8,7,5,12,14,14,7,13,7,2,7,8,7,3,10,2,2,3,3,1,1,1,2,3,4,2,13,8,8,11,6,8,9,10,11,10
76,72052965,Mark Forrest,"AM (C), ST (C)",6.76,13,11,8,12,13,12,12,12,10,8,4,9,5,8,14,11,4,12,5,12,4,12,4,6,12,7,13,6,6,6,1,5,7,7,1,12,4,1,3,2,3,3,2,4,3,2,2,11,20,1,9,6,11,10,12,12,13
77,43252195,Gabriele Gori,ST (C),6.76,13,13,14,12,12,12,12,12,10,10,12,12,12,11,13,10,8,14,8,13,9,12,5,6,13,13,12,7,13,14,7,6,10,12,9,12,1,1,2,2,2,2,2,2,2,3,3,13,13,9,8,10,7,14,14,6,9
78,2000038400,Vladyslav Molko,"M/AM (C), ST (C)",6.76,13,11,4,5,10,11,6,4,8,6,4,7,7,11,14,10,12,9,7,8,9,8,6,6,10,12,15,6,8,7,3,4,9,6,6,11,2,1,3,1,3,3,1,3,3,1,3,13,9,5,6,15,6,9,8,7,19
79,62159521,Aleksandar Katanić,"AM (RL), ST (C)",6.76,12,12,11,10,14,12,11,11,11,11,10,13,12,10,12,13,10,12,12,11,12,11,10,10,11,13,13,11,12,12,8,7,11,8,9,12,2,1,3,3,2,1,2,1,2,2,3,11,11,2,5,12,5,11,12,10,12
80,62124127,Dušan Vukčević,ST (C),6.76,11,11,9,11,6,11,12,12,12,12,8,10,8,10,11,12,3,15,9,11,11,11,8,8,13,10,12,9,12,8,3,8,11,12,2,11,1,2,2,1,1,3,1,1,1,3,2,10,14,7,9,2,8,11,12,12,11
81,8169251,Olivier Romero Gomez,"AM (C), ST (C)",6.76,12,9,9,11,9,12,8,7,9,11,9,10,12,11,4,8,7,9,8,12,8,11,8,11,11,13,11,9,9,9,6,6,9,8,4,11,1,2,2,2,3,3,3,4,1,1,3,18,13,7,11,1,6,11,9,10,13
82,24045125,Boris Rapaić,ST (C),6.76,12,11,7,11,12,11,10,9,9,9,6,7,7,9,7,11,9,13,6,6,7,8,4,5,12,10,13,6,13,3,3,6,6,1,2,11,3,2,2,4,3,2,1,3,1,3,1,6,16,7,9,7,13,11,7,14,13
83,18106054,Gabriel Lemoine,"AM (C), ST (C)",6.75,12,11,13,13,13,12,10,11,8,10,12,12,11,10,12,14,8,12,5,8,8,10,7,7,11,10,13,8,11,8,7,5,10,6,5,12,3,1,3,1,1,3,3,1,1,4,3,10,8,3,6,7,12,9,12,5,20
84,29120243,Mikhail Kennedy,ST (C),6.75,13,13,6,8,9,13,8,4,7,9,7,7,7,9,6,10,4,9,5,11,10,6,5,6,9,11,9,7,5,6,4,3,9,10,5,11,1,3,1,3,3,3,2,3,2,3,3,9,10,4,7,8,11,13,12,12,13
85,19326227,Rodrigo,"AM (C), ST (C)",6.75,13,13,10,11,13,13,12,10,8,11,10,13,11,10,7,10,13,14,7,9,12,11,7,11,12,14,12,10,9,10,10,3,13,10,4,13,1,1,2,3,3,3,2,1,1,1,3,12,14,1,5,5,6,14,11,14,10
86,61071820,Steven Boyd,"AM (C), ST (C)",6.75,13,12,12,7,12,13,12,8,5,9,12,10,8,10,12,12,3,12,11,7,11,7,9,9,11,13,11,9,5,11,2,6,10,6,3,11,3,3,1,3,1,2,3,1,3,2,3,12,10,4,2,11,4,13,8,9,13
87,58138030,Iskandar Zarobekov,ST (C),6.75,13,12,8,6,8,13,8,8,6,8,6,12,8,12,7,12,9,12,8,8,4,8,4,4,12,12,12,8,6,10,7,4,9,10,6,13,3,1,3,3,3,1,1,2,3,3,2,12,13,2,6,8,14,13,11,12,19
88,28030709,Nahki Wells,"AM (C), ST (C)",6.75,12,12,13,6,14,12,12,11,8,13,12,12,11,12,12,13,7,14,6,13,9,13,3,12,13,14,13,11,8,11,4,5,10,12,6,11,1,2,1,2,1,3,3,2,2,1,2,16,14,3,7,13,2,10,6,9,7
89,49052925,Samuel Genty,ST (C),6.75,13,11,7,15,13,12,9,12,13,11,3,8,9,15,11,7,7,10,9,7,9,10,8,4,12,8,14,8,13,9,6,6,9,7,5,10,4,1,3,2,3,3,3,3,2,3,2,10,11,7,13,14,9,12,12,12,20
90,91126197,Sinan Bakis,"AM (R), ST (C)",6.74,13,13,12,14,11,13,12,12,8,10,10,12,9,8,11,12,7,14,5,10,10,7,7,8,12,13,12,10,13,12,4,4,9,13,5,14,2,2,2,3,4,3,3,2,3,3,2,11,8,8,8,10,4,11,12,12,13
91,61042790,Andy Ryan,"AM (RL), ST (C)",6.74,13,11,12,8,10,13,11,9,10,7,8,13,9,9,11,9,11,8,12,11,10,14,5,8,11,14,13,7,10,10,3,7,11,13,8,7,3,2,2,3,4,3,3,3,3,3,1,10,13,10,7,5,9,12,13,5,13
92,27143522,Oskar Stentoft,ST (C),6.74,10,8,6,8,12,11,6,6,12,7,8,8,7,14,19,12,10,7,5,6,4,7,6,6,14,14,14,5,13,7,1,4,7,2,4,12,3,1,2,4,2,2,3,1,3,3,1,14,8,1,7,8,5,11,13,11,14
93,37076143,Damjan Dostanić,"AM (C), ST (C)",6.73,13,11,8,11,12,13,12,10,8,10,6,9,7,9,12,7,6,12,8,10,11,12,8,12,12,10,12,8,10,8,8,4,8,8,4,12,1,3,3,3,3,4,1,4,1,4,1,11,8,8,8,8,8,10,12,12,16
94,29122259,Tyler Walker,ST (C),6.73,13,13,11,12,13,12,12,11,10,14,8,12,10,11,11,11,8,13,6,11,12,10,5,9,11,12,11,6,10,10,5,6,11,13,5,12,2,1,2,3,4,1,1,3,3,2,3,14,11,6,5,11,4,11,14,13,11
