UID,Name,Position,Av Rat,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp,Rec,Inf
2000140751,Lewis Trickett,"AM (RL), ST (C)",7.30,13,12,9,4,11,14,7,5,11,8,8,6,4,9,17,12,11,7,4,9,6,8,7,9,16,8,11,8,8,10,6,2,10,4,7,12,1,1,1,2,3,1,4,1,2,2,2,11,10,7,7,4,9,13,10,9,10,- -  -,
27152426,Philip Stoustrup,"AM (L), ST (C)",7.02,14,8,8,13,14,13,7,5,5,9,6,10,7,14,9,10,5,10,6,8,8,9,8,11,8,11,9,7,9,7,7,6,8,4,4,11,1,3,1,3,3,2,2,2,2,1,3,9,11,7,11,17,5,11,13,11,18,- -  -,
2000017657,Alexey Skvorchevskiy,AM (L),7.30,12,12,11,10,12,12,8,6,8,9,8,7,6,10,11,8,8,12,8,9,9,8,4,10,8,6,10,6,6,9,6,4,12,8,8,12,2,1,2,3,3,1,2,2,2,2,3,12,11,4,7,9,10,12,9,13,11,- -  -,Wnt
43048998,Márk Orosz,"AM (RL), ST (C)",6.84,10,8,7,9,11,9,9,6,8,13,9,10,11,13,8,12,10,11,10,11,9,11,10,11,9,11,9,14,7,12,1,5,11,10,5,12,1,1,2,1,3,2,3,3,1,1,3,11,12,12,9,10,5,10,9,12,8,- -  -,Opt
2000074247,Raí Soares,AM (RL),7.22,14,14,12,8,14,13,9,7,11,12,8,10,8,10,7,13,4,12,5,7,12,10,10,10,14,10,11,8,8,10,3,5,10,9,5,13,1,3,2,1,4,3,2,1,3,1,1,12,12,7,7,1,4,12,12,12,18,- -  -,
17038210,Alexey Antilevskiy,"M (R), AM (RL), ST (C)",7.30,13,13,8,11,14,13,9,6,10,9,10,7,6,12,18,12,6,12,4,4,5,8,6,12,13,5,12,6,11,6,6,4,8,10,6,13,3,1,3,3,3,3,2,3,3,4,1,13,9,3,10,6,6,11,12,13,16,- -  -,
28080365,Rhys Browne,"AM (LC), ST (C)",6.61,13,10,9,8,7,11,8,9,9,8,10,9,9,7,10,13,6,10,5,11,9,12,7,7,12,8,11,5,8,7,5,5,10,9,5,11,2,3,3,2,2,3,3,1,4,2,1,10,10,2,4,6,9,12,10,10,9,- -  -,Lst
2000102111,Furkan Kocaarslan,AM (RLC),-,13,8,7,8,13,11,13,5,13,8,11,9,6,6,15,13,9,5,6,7,11,8,5,7,6,5,8,5,9,5,1,4,9,3,6,14,1,2,2,1,1,3,1,3,2,1,1,11,8,6,5,11,10,11,10,11,12,- -  -,
24065211,Matija Kanceljak,M/AM (L),6.87,12,13,11,8,17,12,10,6,6,9,7,13,8,7,14,11,13,10,8,9,10,14,9,13,12,8,11,8,5,9,7,8,9,6,8,11,3,3,2,1,1,1,2,3,3,3,1,12,13,3,15,6,7,12,8,14,9,- -  -,
61088763,Kurtis Roberts,"M (C), AM (RC), ST (C)",6.66,9,9,10,5,10,9,11,7,2,7,9,10,10,12,14,11,4,9,2,8,10,8,7,7,11,10,10,7,4,10,2,2,12,8,7,10,3,3,3,2,2,3,3,1,3,3,2,12,11,5,2,8,5,13,13,8,10,- -  -,Opt
57187465,Andrei Lascu,"WB (R), M (C), AM (LC)",6.90,13,13,8,7,7,13,13,3,8,6,6,5,7,8,17,10,6,7,8,7,7,7,5,4,6,8,10,5,1,6,3,6,7,4,5,10,3,2,1,3,2,3,3,2,2,1,1,12,11,3,5,8,7,13,6,10,12,- -  -,
93122421,Elvis Lindkvist,M/AM (C),6.57,12,12,8,11,10,10,11,9,7,9,10,8,9,9,10,9,9,10,7,10,10,9,10,9,10,6,10,10,10,11,6,5,10,9,6,11,2,2,2,4,1,1,2,2,2,2,2,10,9,2,7,10,7,11,10,12,18,- -  -,
2000008875,Kirill Shevchenko,"D/WB (R), AM (L)",6.67,14,12,8,6,12,14,8,6,8,6,6,6,6,8,12,8,10,6,7,8,8,8,4,8,12,4,10,6,4,8,8,6,6,6,8,12,1,1,2,2,1,2,1,3,2,1,4,11,4,3,6,10,8,12,10,10,13,- -  -,
27103618,Jonas Spornberger,"M (C), AM (RC)",6.75,13,13,7,8,15,13,12,8,6,6,3,7,6,11,11,15,11,12,6,7,8,12,5,7,5,7,8,5,5,7,2,5,9,1,5,9,2,2,2,2,3,3,1,3,2,2,3,10,8,4,9,3,5,10,11,15,14,- -  -,Ama
52075507,Stephen Christopher,AM (RLC),7.23,11,10,10,5,14,11,12,7,10,6,6,11,6,9,12,13,6,8,8,11,11,13,12,12,11,7,12,12,5,11,5,7,11,11,6,12,3,1,1,2,2,2,2,2,3,3,2,12,13,4,5,12,10,18,14,15,15,- -  -,
57198991,Alexandru Mogoş,"DM, M (LC), AM (L)",6.53,11,12,6,8,10,10,13,8,11,11,11,7,10,9,10,8,7,10,8,11,9,12,7,7,9,7,10,6,8,9,6,7,10,8,7,9,2,1,2,2,1,3,2,1,2,1,1,8,10,5,5,8,5,10,10,6,9,- -  -,
2000133829,Murat Çalık,M/AM (RC),6.44,14,12,6,9,12,12,6,5,15,10,8,11,8,10,12,13,11,13,8,8,11,11,7,9,9,9,14,7,3,8,7,7,9,5,9,11,3,3,1,2,2,2,2,3,3,3,2,10,9,3,9,15,7,10,12,11,11,- -  -,
18112772,Joachim Ngongo,"AM (R), ST (C)",6.75,14,13,8,8,11,14,5,7,15,12,9,11,8,9,2,10,2,10,7,9,7,7,7,11,15,14,13,4,11,9,8,6,10,8,8,12,1,3,2,3,2,3,3,3,1,1,3,11,8,3,11,14,11,8,11,11,13,- -  -,
33031069,Joni Remesaho,AM (RLC),6.89,13,16,9,5,10,12,10,7,7,6,7,8,11,8,12,12,5,11,11,6,10,10,8,7,12,8,10,6,5,5,2,5,11,10,4,9,1,2,2,3,1,3,3,1,3,2,1,11,9,5,3,10,12,10,5,14,5,- -  -,
19286631,Alexandre Tam,"AM (R), ST (C)",6.70,13,13,11,7,10,13,10,8,9,10,7,10,9,10,11,15,8,10,7,10,10,9,7,9,12,8,12,9,7,8,7,6,10,2,7,13,3,2,3,2,3,3,3,2,2,3,3,11,13,2,8,18,9,10,7,11,19,- -  -,Lst
29086106,Dylan McGlade,"M (L), AM (RLC)",7.05,12,12,13,7,11,12,10,7,11,7,8,11,8,9,9,14,5,11,8,5,11,6,8,11,12,9,12,8,7,11,3,4,11,11,4,13,3,3,2,1,1,1,3,1,3,3,1,7,8,13,12,7,6,8,6,9,8,- -  -,Unh
2000028565,Nikita Bokhan,AM (L),7.00,13,12,6,7,14,11,11,6,8,6,6,4,4,9,12,5,9,10,6,7,6,8,7,11,11,8,10,6,7,7,6,4,7,7,4,6,4,2,3,1,3,3,4,1,2,2,3,12,7,4,12,14,11,13,10,10,15,- -  -,
52088999,Lorcan Forde,"AM (LC), ST (C)",6.67,12,9,7,4,12,11,13,5,15,4,7,10,7,11,15,11,12,11,5,7,8,8,6,8,10,14,11,6,6,8,6,6,8,8,3,8,1,2,1,3,2,3,1,1,1,2,1,12,10,1,6,3,6,9,12,10,19,- -  -,
19294957,Danillo Bala,"M (L), AM (RL)",6.85,14,15,12,5,11,14,11,8,8,9,12,10,8,7,9,15,8,12,5,10,8,10,5,9,13,12,10,6,5,9,5,5,10,9,8,14,1,2,1,1,3,2,1,3,1,1,3,12,10,7,5,8,7,12,12,11,11,- -  -,Lst
98053898,Nathan Garcia,"AM (RLC), ST (C)",6.59,12,13,11,7,11,11,11,8,9,8,6,12,8,8,15,13,6,11,5,8,7,10,7,8,13,10,11,8,8,9,4,5,9,8,6,11,2,2,2,2,2,1,2,3,2,1,2,11,10,4,8,5,9,11,10,12,14,- -  -,
62215669,Alen Neskič,"AM (LC), ST (C)",6.66,12,10,10,9,16,9,10,10,6,10,5,10,11,12,5,10,14,13,10,10,10,11,10,13,9,11,10,7,7,10,7,8,9,7,7,12,2,3,1,2,3,1,2,1,3,3,3,9,10,2,12,15,12,12,8,13,9,- -  -,
62175168,Stefan Đurić,"M (L), AM (RLC)",6.71,13,12,10,6,15,13,10,10,7,9,7,11,11,10,12,12,10,10,7,9,11,10,11,12,12,9,11,8,5,6,5,7,11,8,9,13,3,3,3,1,2,2,2,2,4,3,3,12,12,7,9,6,12,11,11,12,11,- -  -,Lst
38041721,Zsolt Óvári,"AM (RLC), ST (C)",6.89,13,14,7,5,14,12,10,6,7,11,9,12,8,8,8,10,5,12,5,12,7,12,5,11,10,9,9,11,6,9,9,4,8,10,6,12,2,2,3,3,1,2,4,2,3,2,2,10,15,2,7,12,10,9,9,12,15,- -  -,
57123098,Alin Manea,"M (L), AM (RL)",-,12,13,8,6,12,11,11,7,8,11,8,9,9,10,10,12,3,11,8,8,8,7,8,11,10,9,10,9,8,8,8,4,10,9,5,10,1,3,2,3,3,2,2,2,1,1,1,12,12,5,3,10,2,12,10,6,12,- -  -,
2000201308,Kyell Lenaers,"AM (RL), ST (C)",6.60,15,12,8,11,16,13,5,4,8,8,8,9,8,4,3,10,11,14,7,8,8,9,7,8,12,4,8,3,9,7,5,4,9,2,7,12,3,2,1,2,3,1,1,2,4,3,3,14,5,1,7,10,7,11,12,9,19,- -  -,Ctr
98009102,Shaho Maroufi,"M (RL), AM (L), ST (C)",6.77,9,11,9,9,9,9,10,9,11,10,10,6,7,9,11,11,9,10,9,11,10,11,9,11,10,9,11,9,8,9,8,8,8,3,9,9,3,2,3,1,1,1,3,2,3,1,4,12,9,11,10,5,12,8,7,10,7,- -  -,Inj
2000059720,Zsombor Kálnoki-Kis,"AM (L), ST (C)",6.72,9,8,10,10,11,9,8,6,10,11,9,12,10,8,16,9,4,10,9,10,4,11,12,11,11,12,13,12,12,13,2,9,12,4,8,12,1,2,1,1,2,2,1,3,4,3,1,11,9,1,8,6,10,10,1,11,18,- -  -,
27091632,Casper Olesen,"M (L), AM (RL), ST (C)",7.14,13,13,7,8,12,13,10,4,6,5,2,7,6,10,8,10,12,12,5,8,6,7,6,6,12,11,10,5,7,5,6,6,6,2,6,7,1,3,2,3,2,2,3,2,2,2,3,12,10,7,12,3,10,6,7,15,20,- -  -,Inj
61096425,Michael Garrity,"DM, M (LC), AM (L)",6.90,10,10,7,8,13,11,10,8,8,5,5,12,9,13,10,12,13,9,7,5,8,8,6,9,6,8,12,6,6,6,3,7,9,6,7,12,3,2,2,1,3,1,1,2,2,2,1,12,12,8,6,5,4,12,12,13,11,- -  -,
18073722,Lucas Walbrecq,M/AM (RL),6.65,15,12,4,3,11,15,6,4,12,10,6,12,11,11,12,12,6,12,6,10,8,10,9,10,15,6,14,7,3,7,5,5,13,8,5,15,3,3,1,1,1,3,1,3,3,3,2,18,12,3,10,8,11,9,10,13,15,- -  -,Wnt
28047215,Akwasi Asante,"AM (L), ST (C)",7.09,11,8,9,12,12,12,10,14,10,9,11,11,8,11,11,9,6,11,6,11,9,13,5,7,10,12,11,8,10,11,7,6,9,9,5,9,3,2,1,2,2,2,2,1,1,3,3,11,10,3,7,10,12,9,12,10,9,- -  -,Lst
2000045619,Nikodem Zielonka,AM (RLC),6.77,11,12,10,10,17,12,10,5,8,9,11,9,9,9,12,11,5,11,8,10,11,9,9,10,15,7,12,8,6,7,4,7,9,5,4,12,2,3,2,2,2,3,1,4,3,2,4,13,14,8,6,9,7,12,11,7,9,- -  -,
53152484,Jarmund Kvernstuen,"M (RC), AM (LC), ST (C)",6.88,10,9,12,12,11,11,12,12,8,11,7,10,6,12,12,7,6,12,5,12,9,10,8,9,10,11,9,9,11,11,5,5,9,9,5,9,3,2,2,2,1,3,3,2,3,2,3,12,13,6,7,10,8,14,14,13,13,- -  -,Inj
2000191986,Andraž Borovnik,AM (RL),6.75,12,14,4,14,12,12,11,7,6,10,8,8,10,9,4,7,3,12,8,8,10,13,8,11,12,10,10,8,5,7,4,8,13,4,9,10,1,1,1,3,2,1,3,2,3,3,3,12,8,3,7,8,5,11,12,11,11,- -  -,Wnt
57196651,Denis Curea,"D/WB (L), M (C), AM (L)",6.35,13,12,4,10,10,13,7,4,10,3,7,7,5,12,14,7,9,9,4,6,6,7,5,9,8,10,7,5,5,4,2,7,8,4,7,6,1,4,1,2,4,2,3,1,2,1,2,11,7,7,8,7,11,13,7,11,11,- -  -,Yth
29165173,Jason Law,"WB (RL), M (RLC), AM (LC)",6.83,11,11,9,9,15,11,13,8,7,8,10,9,9,8,8,9,12,9,8,12,12,13,9,9,10,8,11,7,6,7,4,8,11,4,8,10,2,3,3,3,3,2,3,2,3,3,2,12,12,5,11,6,14,11,9,11,14,- -  -,Wnt
18106085,Felipe De Oliveira,AM (L),6.87,11,11,7,2,10,10,7,1,6,11,9,11,6,11,6,12,10,11,9,10,11,11,8,11,11,11,9,9,10,11,9,9,15,8,8,14,2,2,2,1,2,2,3,2,1,2,1,10,10,4,12,15,7,12,9,12,16,- -  -,Ctr
38015352,Ferenc Rácz,"M/AM (RL), ST (C)",6.70,12,13,10,8,8,12,7,5,7,8,9,6,7,6,8,13,4,10,7,4,12,4,6,10,13,9,12,8,4,8,4,5,10,11,3,13,2,2,4,3,2,3,1,1,2,1,2,10,9,6,5,9,13,10,3,12,19,- -  -,Lst
2000205082,Kim Beom-Su,"AM (L), ST (C)",6.87,12,14,13,7,15,8,7,8,7,9,13,8,9,11,5,11,12,13,8,7,9,13,7,9,13,10,12,7,7,9,5,7,10,8,8,11,3,3,3,2,1,1,2,3,3,2,1,11,10,5,11,6,9,13,10,10,13,- -  -,
57164223,Alexandru Negrean,"DM, M (C), AM (L)",6.71,11,10,9,9,7,10,10,10,9,10,8,10,10,11,13,8,8,9,9,7,8,7,6,7,8,7,9,6,8,9,6,7,8,7,8,11,1,1,3,1,3,1,1,3,2,2,3,14,10,3,4,7,4,10,13,7,17,- -  -,
2000119916,Mark Golob,AM (RL),6.91,11,10,5,9,10,12,10,9,11,7,4,12,10,14,5,10,1,8,7,9,8,10,7,9,12,10,15,9,7,10,7,9,14,9,6,11,3,3,3,3,3,2,1,3,3,1,2,11,18,4,10,12,6,12,6,10,14,- -  -,
71090279,Andriy Shtogrin,"AM (RL), ST (C)",6.85,12,10,10,13,7,13,11,10,14,9,5,10,10,12,13,8,6,8,6,12,10,12,6,7,10,10,11,8,10,7,6,5,10,8,6,11,1,2,2,2,3,4,2,1,4,2,3,11,6,1,11,13,9,13,12,11,14,- -  -,Inj
43424765,Andrea Capone,"AM (L), ST (C)",-,13,13,8,8,13,12,10,10,10,9,8,9,9,8,12,12,9,11,6,9,11,8,9,8,12,7,11,8,6,9,6,4,12,8,4,12,4,1,2,3,2,1,3,1,1,2,1,15,11,6,6,8,9,13,12,14,8,- -  -,Loa
31042043,Michael Gyasi,"AM (RL), ST (C)",6.86,14,10,10,9,11,13,10,12,9,10,8,10,10,10,9,9,6,9,7,8,7,8,6,7,7,9,10,6,6,8,3,6,9,7,5,9,2,2,3,2,1,2,2,2,1,2,2,12,7,3,6,8,3,8,10,5,19,- -  -,Set
27148515,Jeppe Erenbjerg,"M (R), AM (RLC)",7.17,12,10,8,7,8,12,10,5,13,10,6,5,8,11,16,7,12,7,7,8,13,13,8,10,11,10,11,12,7,11,5,7,11,4,6,8,2,2,2,3,3,1,3,2,1,3,2,11,11,7,7,5,7,11,12,10,12,- -  -,
38005852,Márk Nikházi,"M (C), AM (LC)",6.60,10,10,9,7,11,9,7,7,3,10,6,9,9,10,16,11,10,10,6,7,13,6,10,9,12,12,13,9,10,11,2,9,13,11,5,12,3,2,3,3,2,2,2,1,2,3,3,9,9,6,15,4,5,12,7,11,10,- -  -,Trn
2000032061,Josiel,"AM (R), ST (C)",7.52,13,13,9,14,14,13,8,8,10,7,4,11,9,8,10,12,3,10,6,8,7,9,7,7,14,13,13,5,8,6,7,7,13,4,4,12,2,1,3,1,1,1,1,4,3,2,1,12,14,8,5,6,5,12,9,13,12,- -  -,Wnt
2000219489,Franco Saccone,AM (RL),6.61,15,13,10,8,8,12,8,7,12,8,11,7,7,7,13,10,9,9,5,10,8,12,9,7,12,7,11,9,7,6,9,9,8,2,6,11,1,3,2,2,1,3,1,1,4,2,2,11,9,2,5,4,8,10,8,14,15,- -  -,
71080633,Serhiy Romanov,"M/AM (RLC), ST (C)",6.65,11,13,9,8,17,11,8,7,10,9,9,11,9,12,17,13,6,13,7,9,12,8,11,10,11,7,11,11,4,9,2,3,11,9,4,11,2,3,1,1,2,1,3,3,1,1,3,10,9,5,7,14,9,2,13,13,13,- -  -,
27097520,Sebastian Denius,"M (L), AM (LC)",6.84,14,14,9,8,11,12,9,9,12,10,3,9,8,10,6,7,11,10,6,9,1,13,8,12,12,11,9,8,4,8,3,6,9,5,6,10,2,3,1,2,1,2,3,3,3,2,2,13,11,3,11,7,6,4,11,9,17,- -  -,Opt
38047946,Kristóf Korbély,"AM (L), ST (C)",6.78,12,12,12,10,13,12,9,8,12,12,6,9,9,10,16,8,11,11,10,9,10,11,9,10,11,11,11,9,9,8,3,5,11,8,9,10,2,1,1,1,3,3,3,2,3,1,3,9,12,4,6,7,5,9,3,10,15,- -  -,
38047963,András Winkler,"M/AM (RL), ST (C)",6.87,13,13,10,7,10,12,8,5,8,9,7,6,8,5,3,12,13,11,7,10,7,9,10,11,12,8,10,11,5,8,5,4,9,4,5,10,3,2,3,2,1,1,1,1,1,2,1,13,12,1,5,2,11,12,8,9,14,- -  -,
63036039,Marko Totka,M/AM (LC),6.95,14,14,4,2,10,14,7,5,11,9,1,9,7,11,13,8,12,12,8,8,7,12,6,9,11,11,11,7,7,7,3,8,11,2,9,8,1,3,1,3,1,2,1,2,4,2,2,11,11,7,5,11,8,11,10,13,18,- -  -,
2000116246,Mateja Božić,AM (R),6.83,12,10,11,13,14,10,12,13,7,9,8,10,10,7,10,12,1,10,8,9,11,8,5,9,11,8,11,9,8,10,5,4,8,5,5,13,3,3,2,2,1,3,1,2,1,3,4,9,10,3,6,13,11,10,10,14,16,- -  -,
2000045879,Antoni Klimek,D/WB/M/AM (RL),6.66,13,13,7,3,15,13,9,5,14,10,8,10,5,8,6,10,7,9,7,7,3,8,6,7,6,12,12,6,1,7,5,7,13,3,8,10,2,1,3,3,1,3,2,3,3,1,2,12,20,3,10,8,11,10,10,10,14,- -  -,Wnt
22041772,Stanislav Malamov,M/AM (RLC),6.62,12,10,8,9,13,12,7,8,9,7,12,10,8,7,11,12,9,11,4,10,8,10,10,11,12,8,11,9,8,10,6,4,9,10,5,12,1,3,1,1,3,3,1,4,2,2,1,13,11,7,7,10,9,11,4,9,12,- -  -,Lst
57199360,Alexandru Munteanu,"AM (L), ST (C)",6.73,12,11,8,7,7,11,8,8,9,10,8,11,8,12,5,9,1,11,7,7,9,9,2,6,12,7,11,7,13,8,1,6,11,5,6,11,1,3,3,1,2,2,1,2,3,2,1,11,6,7,13,6,5,11,11,9,15,- -  -,
17027748,Mikhail Shibun,"D (R), DM, M (RL)",6.91,11,11,10,7,12,13,11,7,6,7,6,5,6,10,3,10,8,11,8,14,8,11,5,10,10,9,10,8,7,13,9,7,10,8,11,11,2,2,2,1,3,2,1,2,3,2,3,9,14,8,6,7,10,10,11,13,11,- -  -,
63027336,Matej Vaculik,"D/WB (L), DM, M (LC)",6.94,14,14,8,5,15,14,10,5,9,7,8,6,6,14,10,5,14,7,7,8,10,9,4,7,9,6,10,7,7,3,3,9,9,6,14,10,2,1,1,1,1,1,1,1,2,3,1,11,14,7,7,12,6,8,10,13,17,- -  -,
38049890,Dávid Székely,"M (L), AM (RLC), ST (C)",6.76,11,12,11,10,12,10,9,9,5,11,6,10,8,8,13,11,13,12,8,7,8,8,9,8,10,10,11,9,8,10,7,4,10,9,5,12,3,2,1,3,2,3,2,3,3,2,1,10,15,1,6,2,6,13,10,13,20,- -  -,
17025609,Yaroslav Klimuk,"AM (L), ST (C)",6.50,11,11,10,9,12,10,6,6,12,12,6,7,5,7,2,10,6,10,5,6,5,6,5,9,8,7,8,5,3,11,8,3,10,12,4,11,1,2,1,2,2,3,1,3,1,3,1,10,6,6,8,9,9,10,12,11,14,- -  -,
2000123075,Lewis McGregor,"M/AM (RL), ST (C)",6.67,12,7,8,6,13,12,6,6,11,8,11,7,6,6,5,11,3,7,8,10,11,10,7,11,12,9,11,7,7,8,7,7,10,3,7,13,1,1,2,1,2,3,2,3,1,3,2,10,9,1,9,15,6,11,13,12,11,- -  -,Wnt
62260453,Stefan Petrović,"M (L), AM (RL)",6.75,11,11,8,7,13,13,10,7,10,9,11,10,7,9,6,11,15,10,7,11,11,11,9,8,11,8,11,8,7,9,3,6,11,6,6,10,3,2,2,1,2,1,3,1,1,1,2,12,10,7,6,5,12,10,5,11,8,- -  -,Loa
33044905,Eero Tamminen,M/AM (RL),6.80,12,13,11,8,11,14,10,9,4,7,8,9,8,8,11,12,7,10,6,10,8,13,6,8,11,8,9,7,7,7,9,5,9,3,5,10,1,1,2,1,2,1,3,3,2,3,1,13,10,9,5,13,6,12,10,13,10,- -  -,
