,UID,Name,Position,Av Rat,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp
10,29040682.0,Liam Palmer,"D (RLC), WB (R)",7.12,10.0,12.0,12.0,9.0,14.0,11.0,14.0,11.0,13.0,11.0,14.0,11.0,10.0,11.0,12.0,10.0,13.0,12.0,11.0,14.0,11.0,14.0,7.0,12.0,12.0,5.0,11.0,7.0,8.0,6.0,12.0,11.0,12.0,9.0,12.0,10.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,11.0,16.0,4.0,6.0,12.0,5.0,13.0,12.0,14.0,13.0
11,29176617.0,Tom Hamer,D/WB (RL),6.9,12.0,12.0,10.0,12.0,13.0,12.0,13.0,12.0,12.0,11.0,12.0,10.0,12.0,11.0,10.0,6.0,10.0,9.0,12.0,12.0,9.0,13.0,7.0,10.0,9.0,8.0,10.0,7.0,12.0,7.0,16.0,12.0,10.0,7.0,12.0,10.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,14.0,14.0,1.0,4.0,8.0,6.0,11.0,11.0,14.0,11.0
12,37049345.0,Damil Dankerlui,"D (RL), WB/M/AM (R)",6.98,15.0,12.0,12.0,7.0,12.0,15.0,11.0,10.0,13.0,12.0,10.0,10.0,11.0,11.0,11.0,11.0,9.0,12.0,13.0,12.0,10.0,14.0,10.0,11.0,10.0,7.0,11.0,9.0,8.0,8.0,10.0,9.0,12.0,11.0,11.0,11.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,13.0,11.0,4.0,4.0,10.0,6.0,11.0,12.0,16.0,8.0
13,43061338.0,Mario Sampirisi,"D (RLC), WB (RL)",7.09,12.0,12.0,13.0,14.0,14.0,12.0,14.0,12.0,11.0,12.0,13.0,13.0,12.0,12.0,14.0,7.0,11.0,6.0,12.0,13.0,10.0,13.0,7.0,13.0,10.0,8.0,11.0,6.0,13.0,9.0,12.0,12.0,11.0,6.0,11.0,11.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,13.0,13.0,5.0,8.0,12.0,5.0,12.0,11.0,13.0,10.0
14,47040684.0,Rolandas Baravykas,D (RL),6.56,14.0,12.0,10.0,13.0,13.0,12.0,13.0,12.0,10.0,12.0,10.0,10.0,10.0,10.0,13.0,8.0,10.0,10.0,12.0,10.0,8.0,15.0,8.0,8.0,10.0,6.0,10.0,6.0,8.0,6.0,10.0,11.0,10.0,10.0,12.0,10.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,13.0,10.0,4.0,5.0,10.0,5.0,13.0,11.0,11.0,10.0
15,861958.0,Christian Kum,D (RLC),6.28,7.0,11.0,13.0,12.0,7.0,9.0,12.0,9.0,13.0,10.0,17.0,13.0,12.0,8.0,12.0,12.0,13.0,13.0,11.0,13.0,13.0,14.0,10.0,10.0,7.0,3.0,11.0,7.0,14.0,6.0,6.0,13.0,10.0,3.0,14.0,12.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,10.0,11.0,8.0,12.0,12.0,16.0,10.0,9.0,17.0,13.0
16,1510284.0,Víctor Díaz,"D (RLC), WB (R)",7.45,11.0,11.0,11.0,12.0,11.0,11.0,14.0,13.0,11.0,13.0,13.0,11.0,15.0,14.0,13.0,9.0,15.0,11.0,13.0,14.0,10.0,15.0,10.0,13.0,11.0,7.0,11.0,5.0,14.0,6.0,8.0,13.0,12.0,5.0,12.0,10.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,12.0,14.0,5.0,7.0,6.0,5.0,15.0,10.0,7.0,7.0
17,18083967.0,Casper De Norre,D/WB (RL),6.84,15.0,11.0,5.0,5.0,14.0,14.0,15.0,10.0,15.0,11.0,10.0,12.0,13.0,12.0,14.0,14.0,13.0,8.0,12.0,14.0,8.0,14.0,8.0,13.0,14.0,8.0,13.0,8.0,7.0,8.0,7.0,11.0,8.0,7.0,13.0,13.0,3.0,4.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,9.0,13.0,3.0,8.0,6.0,10.0,12.0,11.0,16.0,14.0
18,90083933.0,Morgan Williams,"D (RLC), WB (R)",6.71,12.0,11.0,10.0,14.0,15.0,11.0,10.0,9.0,10.0,8.0,12.0,9.0,9.0,9.0,12.0,5.0,5.0,8.0,8.0,11.0,6.0,12.0,5.0,7.0,8.0,6.0,8.0,6.0,11.0,8.0,10.0,10.0,8.0,8.0,10.0,8.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,12.0,13.0,2.0,4.0,13.0,3.0,12.0,15.0,13.0,13.0
19,2000045043.0,Callum Sullivan,"D (RL), WB (R)",,11.0,11.0,11.0,10.0,12.0,11.0,13.0,12.0,8.0,9.0,11.0,11.0,11.0,9.0,7.0,10.0,9.0,11.0,11.0,12.0,10.0,13.0,7.0,8.0,9.0,8.0,10.0,8.0,10.0,9.0,9.0,8.0,11.0,7.0,9.0,9.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,12.0,10.0,6.0,5.0,10.0,7.0,11.0,12.0,10.0,16.0
20,52032604.0,Jimmy Keohane,"D/WB (RL), DM, M/AM (C)",6.77,10.0,10.0,11.0,9.0,15.0,10.0,9.0,7.0,8.0,11.0,4.0,9.0,10.0,9.0,8.0,9.0,9.0,11.0,8.0,12.0,10.0,13.0,6.0,9.0,8.0,9.0,10.0,8.0,8.0,10.0,4.0,9.0,11.0,10.0,10.0,9.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,8.0,14.0,7.0,4.0,13.0,15.0,14.0,10.0,20.0,9.0
21,35008235.0,Daniel Brosinski,D/WB (RL),7.11,11.0,9.0,11.0,8.0,16.0,12.0,11.0,7.0,13.0,12.0,11.0,12.0,13.0,11.0,15.0,11.0,13.0,13.0,11.0,13.0,12.0,16.0,13.0,14.0,9.0,7.0,12.0,14.0,7.0,8.0,18.0,11.0,12.0,18.0,11.0,11.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,12.0,12.0,8.0,10.0,13.0,5.0,13.0,12.0,18.0,10.0
22,2000038675.0,Jordan Windass,"D (RLC), WB (R)",7.53,9.0,8.0,7.0,11.0,10.0,10.0,12.0,8.0,14.0,8.0,6.0,8.0,6.0,5.0,4.0,5.0,12.0,8.0,9.0,12.0,8.0,13.0,7.0,10.0,7.0,3.0,8.0,5.0,10.0,5.0,8.0,9.0,9.0,2.0,12.0,7.0,3.0,2.0,4.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,4.0,10.0,11.0,2.0,11.0,1.0,6.0,12.0,13.0,19.0,20.0
23,29157526.0,Ben Hedley,"D (RL), DM, M (C)",6.77,8.0,7.0,9.0,12.0,13.0,11.0,11.0,12.0,12.0,7.0,13.0,10.0,9.0,8.0,12.0,5.0,14.0,11.0,9.0,10.0,9.0,10.0,11.0,10.0,7.0,6.0,8.0,11.0,12.0,9.0,6.0,8.0,12.0,8.0,10.0,8.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,4.0,1.0,14.0,11.0,4.0,11.0,11.0,6.0,11.0,12.0,12.0,13.0
24,67296654.0,Alejandro Balde,D/WB/M/AM (L),7.3,16.0,17.0,12.0,7.0,15.0,16.0,13.0,9.0,12.0,10.0,12.0,10.0,11.0,14.0,14.0,14.0,8.0,12.0,11.0,11.0,12.0,12.0,8.0,13.0,12.0,8.0,12.0,9.0,8.0,10.0,9.0,11.0,13.0,8.0,11.0,13.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,4.0,2.0,2.0,3.0,14.0,15.0,5.0,10.0,14.0,8.0,14.0,13.0,15.0,15.0
25,43429372.0,Fabiano Parisi,D/WB/M (L),6.73,17.0,16.0,15.0,8.0,13.0,16.0,15.0,12.0,12.0,12.0,13.0,13.0,14.0,13.0,16.0,6.0,11.0,13.0,13.0,13.0,12.0,15.0,11.0,14.0,16.0,9.0,13.0,6.0,8.0,11.0,9.0,12.0,14.0,7.0,15.0,14.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,16.0,14.0,8.0,15.0,11.0,7.0,16.0,14.0,12.0,12.0
26,78074600.0,Marcelo Saracchi,D/WB (L),7.49,17.0,16.0,11.0,7.0,13.0,15.0,14.0,7.0,13.0,11.0,15.0,11.0,12.0,9.0,17.0,9.0,10.0,13.0,10.0,12.0,10.0,14.0,11.0,13.0,13.0,9.0,13.0,10.0,7.0,10.0,13.0,10.0,11.0,8.0,11.0,12.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,4.0,15.0,10.0,10.0,13.0,11.0,13.0,12.0,8.0,12.0,9.0
27,67178177.0,José Gayà,D/WB/M/AM (L),7.22,17.0,16.0,13.0,7.0,14.0,16.0,15.0,11.0,12.0,15.0,13.0,14.0,14.0,16.0,16.0,14.0,15.0,16.0,14.0,15.0,15.0,15.0,14.0,14.0,14.0,8.0,15.0,14.0,5.0,11.0,7.0,12.0,14.0,13.0,14.0,16.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,12.0,17.0,6.0,9.0,14.0,8.0,17.0,14.0,14.0,10.0
28,55027761.0,Mário Rui,D/WB/M (L),6.99,16.0,16.0,14.0,6.0,16.0,15.0,15.0,11.0,13.0,14.0,15.0,12.0,14.0,14.0,15.0,12.0,9.0,13.0,13.0,15.0,12.0,15.0,13.0,15.0,11.0,7.0,13.0,12.0,8.0,11.0,12.0,14.0,14.0,7.0,15.0,13.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,14.0,15.0,8.0,10.0,12.0,8.0,15.0,14.0,12.0,13.0
29,78048399.0,Diego Laxalt,D/WB/M (L),7.19,15.0,16.0,8.0,9.0,15.0,15.0,14.0,8.0,13.0,12.0,13.0,12.0,12.0,11.0,13.0,8.0,7.0,14.0,11.0,13.0,7.0,12.0,10.0,12.0,13.0,7.0,12.0,7.0,6.0,11.0,12.0,12.0,11.0,10.0,12.0,12.0,3.0,4.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,13.0,13.0,7.0,8.0,10.0,4.0,14.0,15.0,15.0,14.0
30,67103536.0,Juan Bernat,D/WB/M/AM (L),6.88,15.0,16.0,15.0,7.0,12.0,14.0,15.0,9.0,17.0,13.0,14.0,15.0,10.0,13.0,16.0,13.0,9.0,16.0,12.0,15.0,12.0,17.0,13.0,14.0,14.0,10.0,14.0,10.0,8.0,10.0,13.0,10.0,14.0,12.0,12.0,14.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,15.0,14.0,6.0,8.0,14.0,13.0,14.0,10.0,10.0,11.0
31,53109980.0,Fredrik Bjørkan,D/WB (L),7.02,16.0,16.0,14.0,11.0,16.0,15.0,14.0,12.0,16.0,12.0,15.0,11.0,12.0,11.0,14.0,13.0,11.0,12.0,11.0,14.0,12.0,16.0,8.0,13.0,12.0,7.0,11.0,5.0,10.0,10.0,10.0,12.0,12.0,8.0,13.0,12.0,1.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,4.0,3.0,1.0,15.0,14.0,1.0,6.0,13.0,4.0,17.0,13.0,13.0,12.0
32,67243881.0,Javi Galán,D/WB (L),7.01,15.0,16.0,14.0,8.0,15.0,15.0,16.0,12.0,14.0,15.0,14.0,12.0,13.0,14.0,16.0,13.0,10.0,14.0,14.0,15.0,12.0,17.0,13.0,16.0,16.0,11.0,11.0,11.0,6.0,7.0,13.0,11.0,14.0,9.0,15.0,13.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,13.0,16.0,3.0,6.0,16.0,3.0,18.0,15.0,15.0,11.0
33,85074537.0,Arthur Masuaku,D/WB/M (L),7.42,15.0,15.0,13.0,9.0,16.0,15.0,15.0,11.0,9.0,12.0,10.0,12.0,11.0,12.0,12.0,15.0,8.0,13.0,12.0,12.0,12.0,12.0,12.0,14.0,14.0,7.0,14.0,10.0,9.0,13.0,13.0,11.0,12.0,9.0,11.0,15.0,2.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,4.0,16.0,13.0,14.0,10.0,14.0,10.0,13.0,11.0,14.0,11.0
34,67295761.0,Mika Mármol,D (LC),7.42,13.0,15.0,14.0,13.0,15.0,15.0,13.0,13.0,14.0,14.0,13.0,10.0,12.0,13.0,15.0,9.0,6.0,9.0,14.0,11.0,12.0,12.0,7.0,11.0,9.0,7.0,12.0,6.0,14.0,8.0,10.0,13.0,12.0,7.0,14.0,11.0,4.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,14.0,12.0,5.0,5.0,12.0,5.0,14.0,13.0,15.0,15.0
35,13226670.0,Ahmed Aboul Fotouh,D/WB (L),7.54,15.0,15.0,13.0,9.0,12.0,16.0,16.0,12.0,13.0,10.0,13.0,11.0,13.0,13.0,14.0,12.0,5.0,14.0,13.0,13.0,12.0,17.0,8.0,13.0,14.0,8.0,14.0,4.0,13.0,10.0,11.0,14.0,13.0,9.0,13.0,14.0,3.0,3.0,1.0,3.0,1.0,3.0,4.0,3.0,4.0,2.0,2.0,12.0,15.0,5.0,12.0,12.0,7.0,10.0,12.0,14.0,9.0
36,85045409.0,Raphaël Guerreiro,"D/WB (L), M (LC)",6.99,14.0,15.0,11.0,6.0,11.0,14.0,15.0,8.0,11.0,16.0,11.0,17.0,12.0,15.0,11.0,16.0,5.0,17.0,11.0,14.0,16.0,13.0,15.0,15.0,15.0,11.0,17.0,16.0,8.0,15.0,13.0,11.0,16.0,14.0,11.0,17.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,10.0,14.0,8.0,6.0,15.0,15.0,13.0,16.0,17.0,16.0
37,91166521.0,Lennart Czyborra,D/WB (L),7.01,14.0,15.0,14.0,11.0,15.0,15.0,14.0,13.0,15.0,12.0,13.0,11.0,11.0,11.0,13.0,9.0,11.0,12.0,13.0,13.0,11.0,13.0,8.0,12.0,9.0,7.0,13.0,8.0,13.0,11.0,12.0,12.0,12.0,7.0,11.0,13.0,2.0,3.0,3.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,14.0,13.0,6.0,11.0,12.0,5.0,15.0,13.0,13.0,13.0
38,43094517.0,Antonio Barreca,D/WB/M (L),6.95,14.0,15.0,13.0,11.0,13.0,15.0,13.0,10.0,9.0,13.0,12.0,11.0,12.0,11.0,13.0,11.0,8.0,11.0,12.0,12.0,11.0,13.0,11.0,12.0,12.0,8.0,12.0,9.0,11.0,10.0,13.0,10.0,11.0,8.0,12.0,12.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,14.0,13.0,8.0,7.0,12.0,11.0,14.0,12.0,10.0,12.0
39,67277695.0,Pep Chavarría,D/WB/M (L),6.35,15.0,15.0,12.0,11.0,14.0,15.0,14.0,9.0,12.0,10.0,13.0,13.0,12.0,13.0,15.0,9.0,10.0,13.0,11.0,13.0,11.0,13.0,11.0,13.0,13.0,5.0,13.0,8.0,8.0,7.0,9.0,12.0,12.0,7.0,13.0,13.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,14.0,13.0,6.0,8.0,11.0,7.0,12.0,10.0,10.0,11.0
40,67153376.0,Álex Grimaldo,D/WB/M (L),6.88,14.0,15.0,15.0,6.0,14.0,14.0,14.0,8.0,13.0,13.0,13.0,16.0,12.0,16.0,13.0,14.0,8.0,15.0,10.0,15.0,16.0,13.0,14.0,14.0,16.0,12.0,16.0,14.0,9.0,14.0,12.0,8.0,16.0,10.0,12.0,16.0,1.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,14.0,13.0,13.0,11.0,15.0,12.0,13.0,13.0,15.0,11.0
41,83137942.0,Ghislain Konan,D (L),7.29,16.0,15.0,12.0,8.0,10.0,16.0,13.0,14.0,12.0,11.0,13.0,12.0,10.0,12.0,14.0,14.0,8.0,14.0,12.0,12.0,10.0,14.0,12.0,13.0,12.0,6.0,11.0,10.0,9.0,10.0,12.0,11.0,12.0,9.0,13.0,13.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,14.0,14.0,6.0,13.0,9.0,8.0,15.0,14.0,11.0,14.0
42,67153373.0,Álex Moreno,D/WB/M/AM (L),6.89,15.0,15.0,12.0,9.0,14.0,16.0,14.0,12.0,9.0,12.0,13.0,11.0,10.0,10.0,12.0,14.0,9.0,14.0,13.0,13.0,11.0,15.0,10.0,13.0,15.0,10.0,13.0,8.0,7.0,10.0,12.0,12.0,12.0,10.0,14.0,14.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,13.0,14.0,10.0,9.0,12.0,9.0,13.0,10.0,12.0,13.0
43,67150301.0,Alberto Moreno,D/WB/M (L),7.4,14.0,15.0,15.0,8.0,15.0,15.0,17.0,12.0,14.0,13.0,15.0,13.0,11.0,12.0,14.0,12.0,7.0,14.0,12.0,15.0,14.0,17.0,8.0,14.0,12.0,5.0,14.0,9.0,8.0,12.0,9.0,13.0,14.0,9.0,15.0,14.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,13.0,14.0,7.0,9.0,14.0,12.0,15.0,14.0,10.0,13.0
44,29126536.0,Birger Meling,D/WB/M (L),6.82,14.0,15.0,13.0,9.0,14.0,13.0,15.0,10.0,14.0,14.0,13.0,13.0,14.0,13.0,17.0,8.0,13.0,13.0,13.0,16.0,11.0,16.0,14.0,13.0,11.0,6.0,12.0,6.0,10.0,8.0,12.0,12.0,13.0,7.0,12.0,13.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,15.0,14.0,4.0,6.0,14.0,7.0,18.0,16.0,14.0,12.0
45,78081848.0,Matías Viña,"D (LC), WB/M (L)",7.06,15.0,15.0,13.0,12.0,14.0,15.0,14.0,12.0,14.0,11.0,15.0,12.0,12.0,12.0,15.0,10.0,8.0,14.0,12.0,16.0,8.0,16.0,10.0,11.0,12.0,10.0,12.0,6.0,12.0,11.0,13.0,11.0,12.0,6.0,14.0,12.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,14.0,13.0,5.0,13.0,13.0,9.0,13.0,13.0,13.0,12.0
46,19287778.0,Iago,D/WB (L),6.96,16.0,15.0,11.0,12.0,14.0,15.0,13.0,11.0,12.0,13.0,11.0,12.0,12.0,14.0,14.0,13.0,11.0,14.0,11.0,14.0,13.0,12.0,13.0,13.0,13.0,11.0,14.0,11.0,8.0,11.0,10.0,10.0,14.0,10.0,11.0,13.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,12.0,15.0,7.0,8.0,11.0,9.0,11.0,7.0,12.0,12.0
47,67215284.0,Marc Cucurella,"D (LC), WB/M (L)",6.84,15.0,15.0,14.0,7.0,13.0,13.0,15.0,10.0,15.0,16.0,14.0,15.0,14.0,15.0,18.0,10.0,13.0,15.0,15.0,14.0,14.0,14.0,10.0,13.0,11.0,9.0,14.0,7.0,6.0,8.0,12.0,12.0,14.0,7.0,14.0,14.0,1.0,4.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,14.0,14.0,6.0,9.0,14.0,8.0,15.0,13.0,15.0,14.0
48,19258927.0,Caio Henrique,D/WB/M (L),7.07,15.0,15.0,11.0,8.0,16.0,15.0,14.0,12.0,12.0,15.0,12.0,12.0,14.0,14.0,13.0,14.0,9.0,14.0,12.0,13.0,14.0,13.0,10.0,14.0,14.0,10.0,13.0,13.0,9.0,13.0,12.0,11.0,14.0,12.0,14.0,14.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,13.0,16.0,6.0,5.0,12.0,6.0,13.0,11.0,16.0,12.0
49,19259027.0,Renan Lodi,D/WB/M (L),6.87,16.0,15.0,11.0,8.0,15.0,14.0,14.0,11.0,15.0,14.0,10.0,13.0,12.0,13.0,12.0,11.0,11.0,14.0,12.0,12.0,12.0,12.0,12.0,14.0,15.0,12.0,15.0,12.0,11.0,13.0,8.0,14.0,15.0,11.0,12.0,15.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,14.0,12.0,6.0,15.0,12.0,11.0,13.0,8.0,12.0,12.0
50,19284576.0,Rogério,D/WB/M (L),6.76,15.0,15.0,13.0,7.0,14.0,15.0,15.0,11.0,14.0,13.0,13.0,14.0,13.0,13.0,14.0,14.0,10.0,15.0,12.0,13.0,11.0,13.0,6.0,11.0,11.0,6.0,13.0,7.0,7.0,10.0,10.0,11.0,13.0,6.0,12.0,13.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,12.0,10.0,4.0,11.0,11.0,12.0,15.0,9.0,12.0,12.0
51,67211900.0,Sergio Reguilón,D/WB (L),,15.0,15.0,14.0,8.0,15.0,15.0,15.0,12.0,15.0,14.0,14.0,13.0,12.0,14.0,15.0,12.0,12.0,15.0,13.0,15.0,13.0,16.0,10.0,13.0,13.0,10.0,13.0,9.0,11.0,11.0,13.0,13.0,13.0,12.0,14.0,13.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,14.0,14.0,7.0,8.0,14.0,7.0,13.0,9.0,14.0,11.0
