UID,Name,Position,Tcon/90,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
29141155,Michael Carberry,D/WB/M/AM (L),0.57,12,10,8,5,9,12,10,9,7,10,7,6,6,9,4,6,4,11,10,10,7,11,6,9,7,3,7,5,5,4,7,8,6,3,10,6,2,4,2,3,2,3,3,1,2,3,2,- -  -,
14079839,Fabrizio Angileri,D/WB/M (L),0.90,14,14,12,10,14,13,14,10,12,13,11,12,13,14,10,9,4,12,12,12,14,13,12,12,12,8,14,12,8,12,12,13,12,9,12,13,1,3,3,3,2,4,2,3,2,3,4,- -  -,
2000200172,Jayden Matthew,D (RL),0.75,7,7,8,14,16,8,10,5,9,10,4,12,10,12,1,5,6,3,9,8,5,7,6,9,6,4,8,2,6,2,5,9,7,3,9,7,2,1,2,1,2,3,1,3,1,2,2,- -  -,
92025551,Niko Gießelmann,D/WB (L),1.40,9,8,9,12,14,9,11,9,14,14,15,12,14,15,14,11,11,13,13,15,12,16,12,14,10,8,12,13,7,13,15,12,13,12,14,12,1,3,1,2,3,3,2,2,2,3,3,- -  -,
29218612,Taylor Gardner-Hickman,"D/WB (R), M (RC)",1.48,12,11,12,13,11,11,14,12,8,10,10,8,9,9,13,11,8,10,13,11,12,12,10,12,12,7,14,6,14,11,7,14,12,3,14,12,4,3,3,2,2,1,2,1,2,3,3,- -  -,Wnt
71023439,Oleksandr Karavaiev,"D (RL), WB/M (R), AM (RL)",0.95,10,10,11,8,14,11,9,8,9,12,12,10,11,10,14,10,12,12,12,14,11,15,13,14,10,9,10,9,9,9,10,9,13,10,10,13,2,1,3,3,1,3,1,3,4,1,1,- -  -,
2002094916,Ionuţ Darîngă,D/WB/M/AM (R),1.40,13,11,16,3,13,11,12,10,13,12,12,10,12,10,10,3,4,8,9,18,8,14,12,10,7,5,9,14,4,5,6,10,9,6,11,13,3,1,4,1,2,1,1,3,3,2,3,- -  -,Yth
51055914,Cristian Calderón,D/WB (L),1.10,14,16,14,9,15,14,14,7,13,14,12,13,11,12,7,11,7,13,10,9,11,12,7,13,10,9,13,8,9,12,6,10,12,7,12,13,2,2,3,1,2,3,3,1,1,1,2,- -  -,
67129804,David Juncà,D/WB/M/AM (L),1.39,10,10,11,8,12,10,10,7,10,15,10,10,11,12,11,11,7,14,12,13,11,13,12,16,11,8,11,7,7,8,12,11,13,7,12,14,1,1,2,2,2,2,3,2,3,1,3,- -  -,
91105585,Christian Günter,D/WB/M/AM (L),1.52,14,11,14,12,18,16,14,12,14,11,14,10,13,10,13,11,14,12,12,13,8,16,13,16,13,9,12,13,9,12,16,12,13,8,12,11,3,1,2,1,3,2,3,2,2,3,2,- -  -,
2002095450,Liam Anson,"D (RL), WB (R)",1.02,11,12,17,13,14,12,14,13,16,11,20,10,12,11,13,6,11,8,13,11,8,10,7,10,5,3,11,5,8,6,5,9,12,5,10,13,2,2,2,1,3,2,2,3,3,3,2,- -  -,
14046848,Renzo Saravia,D/WB (R),0.79,11,13,9,9,13,12,10,10,12,12,13,11,13,12,10,12,8,12,13,13,12,12,5,12,12,9,14,6,7,10,14,10,12,8,12,13,3,4,2,1,2,2,2,1,2,3,2,- -  -,
16045742,Philipp Mwene,"D/WB (RL), M (R)",1.29,12,13,10,7,17,11,12,5,14,12,14,10,13,13,15,11,10,13,11,13,11,16,8,11,11,9,12,6,8,10,12,11,11,8,13,12,2,1,1,2,1,1,3,2,2,1,2,- -  -,
98017542,Naser Aliji,D/WB/M/AM (L),1.21,11,13,8,9,14,11,10,8,13,11,15,12,9,12,12,13,8,12,10,13,12,11,9,10,10,9,15,11,7,12,11,9,13,8,10,13,3,3,3,2,4,3,3,3,1,1,3,- -  -,
61094100,James Maxwell,D/WB/M/AM (L),1.05,16,12,11,7,18,13,14,7,8,10,11,9,14,10,8,12,5,12,10,12,14,14,4,10,13,3,10,3,5,3,10,13,11,6,13,9,3,3,3,3,2,2,1,2,3,1,3,- -  -,Wnt
28047904,Cyrus Christie,D/WB/M/AM (R),0.51,11,11,9,13,14,12,10,12,8,12,12,11,10,11,11,11,9,13,10,13,11,12,10,13,11,8,12,8,12,10,11,10,11,7,13,12,2,1,1,2,2,3,3,2,2,3,1,- -  -,
2002094801,Drewe Cantwell,"D (RL), WB (L)",1.43,15,12,14,5,14,13,16,11,7,12,9,9,12,11,16,6,12,8,12,11,8,14,4,10,9,4,9,2,8,5,8,10,11,2,10,12,3,1,3,2,2,3,1,2,1,3,1,- -  -,
30035411,Hamari Traoré,D/WB (R),1.10,12,11,10,10,16,13,14,10,15,14,13,12,13,13,12,12,9,13,13,14,11,16,10,13,9,7,14,8,12,7,15,13,13,5,12,13,1,3,1,2,2,1,1,4,1,1,1,- -  -,
83111501,Thierry Rendall Correia,D/WB (RL),1.46,15,16,15,13,15,16,16,17,13,14,13,12,13,12,14,14,8,12,12,13,12,14,8,13,12,6,12,5,8,9,12,12,12,10,11,13,1,1,2,3,1,2,3,1,2,3,1,- -  -,Wnt
2002081069,Lennon Burchill,"D (RL), WB/M (R)",0.87,9,11,8,9,9,9,12,9,7,11,17,8,10,9,11,5,4,8,9,17,8,15,5,11,8,6,10,4,7,4,8,8,9,4,8,8,2,3,2,1,2,3,3,2,3,2,2,- -  -,
2000126226,Toby Bower,D (L),1.10,14,12,9,8,12,13,13,6,10,7,9,4,5,13,5,7,11,3,7,6,3,6,5,9,1,1,7,1,5,3,5,7,6,1,7,6,1,1,2,4,3,1,2,2,1,3,1,- -  -,
52070967,Regan Donelon,D/WB (L),1.50,12,10,10,10,12,12,11,8,12,10,12,9,10,11,17,11,6,8,10,10,10,13,13,11,11,5,10,13,11,7,10,8,11,10,10,12,2,3,1,1,2,3,2,2,4,2,1,- -  -,
53109980,Fredrik Bjørkan,D/WB (L),0.62,15,17,14,11,17,15,14,12,16,12,15,12,12,12,14,13,11,12,12,14,12,16,7,13,12,7,13,5,10,9,11,12,12,8,12,13,1,3,2,3,4,1,1,2,4,3,1,- -  -,
78066692,Alfonso Espino,D (L),0.85,13,12,13,6,17,12,15,11,15,13,16,11,14,12,15,9,15,12,13,16,10,19,7,11,8,5,11,6,6,9,12,14,12,6,14,10,1,3,1,2,3,2,1,2,3,2,1,- -  -,Inj
2000222074,James Rowswell,D (RL),1.02,16,16,9,4,14,17,11,5,10,9,9,7,7,9,13,7,7,5,11,8,7,7,5,11,4,1,9,1,7,2,5,6,8,4,5,9,1,2,3,2,2,3,2,1,2,2,2,- -  -,
27097478,Joakim Mæhle,"D/WB (RL), M (R)",1.09,14,14,14,11,16,14,16,12,15,12,11,12,12,12,15,14,10,12,12,13,11,15,5,13,12,8,13,5,6,10,6,10,12,6,11,12,2,3,3,2,2,1,1,1,4,1,3,- -  -,
37025569,Jetro Willems,D/WB/M (L),1.11,11,12,11,7,14,13,10,10,9,10,15,14,9,11,12,15,5,13,12,10,12,8,13,14,10,7,13,9,5,10,16,11,13,7,12,14,3,1,2,2,3,2,2,3,4,4,1,- -  -,
2000118382,Asher Falase,D/WB (R),1.11,13,8,12,14,14,16,10,13,10,8,9,5,8,12,7,6,14,8,8,12,10,12,4,9,7,1,9,2,8,1,8,9,8,3,12,11,1,3,1,3,3,1,1,3,3,2,3,- -  -,
61064565,Liam Smith,"D/WB (RL), M (C)",1.66,12,10,11,6,13,12,13,9,7,13,8,11,12,12,12,7,8,12,12,12,10,13,4,12,11,9,13,7,8,12,7,11,12,6,10,12,2,3,3,2,2,3,1,1,2,3,2,- -  -,
48043729,Hamza Mendyl,D/WB/M (L),1.32,14,14,14,10,16,16,13,12,14,11,15,11,11,10,16,11,6,12,12,10,9,14,7,11,12,6,10,5,8,6,12,12,10,7,11,12,1,2,3,1,3,3,3,3,2,3,2,- -  -,Inj
76039443,Yairo Moreno,D/WB/M/AM (L),1.31,12,13,11,10,14,12,13,12,11,13,13,12,14,14,11,13,11,12,14,12,11,12,11,12,12,10,13,6,7,11,9,12,13,4,12,13,2,1,3,1,2,2,1,3,1,3,2,- -  -,
29141734,Steve Seddon,D/WB/M (L),0.96,13,13,13,9,18,12,13,10,11,10,14,11,11,11,17,14,13,12,11,13,11,17,8,11,10,7,11,11,10,9,11,11,11,8,10,12,3,3,3,2,2,1,2,3,2,2,1,- -  -,Trn
29120983,Max Lowe,D/WB (L),1.24,14,13,12,8,15,14,13,12,9,12,12,13,12,12,11,11,9,13,12,13,11,14,8,12,12,9,14,8,11,8,9,13,13,5,13,13,3,1,3,1,1,3,2,3,1,2,1,- -  -,
2002094760,Neil Kitching,"D (RL), M/AM (R)",1.10,15,12,9,9,13,11,8,9,14,9,5,6,11,7,10,4,9,6,7,7,5,10,6,9,8,3,8,9,5,1,4,6,7,4,8,9,4,3,3,3,3,1,3,2,1,1,2,- -  -,
91149510,Erik Wekesser,"D/WB/M/AM (L), ST (C)",1.14,12,10,12,12,12,12,14,11,15,11,12,10,13,11,12,9,9,11,10,14,11,15,7,9,11,8,11,7,10,11,7,10,11,7,8,12,3,3,3,3,3,1,4,1,3,1,4,- -  -,
20049783,Jack Gurr,D/WB (R),1.13,13,11,11,7,11,13,11,8,12,9,10,9,10,10,14,5,14,10,10,12,8,13,13,12,9,6,9,7,7,8,5,7,11,6,10,11,2,2,3,4,2,2,2,1,1,3,3,- -  -,
67198782,Sergi Palencia,"D (RL), WB (R)",1.45,14,14,13,4,17,14,14,11,14,15,15,14,15,16,15,8,10,13,16,15,13,14,7,12,10,8,12,6,6,7,14,12,12,7,15,11,3,3,3,3,3,1,1,3,1,4,1,- -  -,Wnt
2002081171,Ricky Dhaliwal,D (RL),1.28,8,8,15,6,8,9,10,9,18,9,8,7,9,12,9,5,15,6,12,12,9,9,5,9,7,2,8,3,7,4,5,9,9,3,13,8,1,3,1,2,3,1,3,3,1,2,1,- -  -,
36078574,Dimitris Giannoulis,D/WB/M (L),1.68,16,16,15,9,17,16,16,9,14,13,10,15,11,12,14,9,6,12,11,14,13,16,10,14,12,7,14,10,6,8,11,11,12,8,11,14,1,2,3,3,1,3,3,2,3,2,1,- -  -,
43094517,Antonio Barreca,D/WB/M (L),1.48,14,15,13,11,13,13,12,10,9,14,12,11,12,12,13,11,8,11,13,12,11,13,11,12,10,8,13,9,11,10,13,12,11,8,12,13,3,2,1,3,2,1,1,2,1,3,1,- -  -,
29156848,Callum Cockerill-Mollett,D/WB (L),1.61,10,9,9,7,12,10,11,12,11,9,5,5,11,8,14,8,9,6,12,10,8,11,6,5,8,4,7,7,8,5,9,8,6,4,9,10,2,2,1,3,1,2,3,2,4,1,1,- -  -,
28122155,Joel Bagan,D/WB (L),0.75,12,13,15,12,13,12,13,11,11,13,12,13,12,12,13,10,9,12,11,13,13,14,10,11,11,8,12,9,11,9,12,12,12,7,12,13,3,1,3,3,3,2,1,3,1,2,2,- -  -,
2000022026,Max Johnston,"D (RL), WB (R)",1.23,13,11,9,16,13,12,13,12,15,9,11,7,12,12,12,8,3,8,10,15,10,15,9,12,10,9,13,3,11,9,10,9,12,6,11,12,2,2,1,2,1,3,3,3,2,4,3,- -  -,
2002080842,Jared James,"D (RL), WB (L)",0.97,14,16,11,13,16,13,16,10,10,8,12,7,13,12,15,8,8,6,12,7,9,11,4,8,7,4,10,3,7,3,7,9,9,1,8,13,3,2,3,4,1,4,3,3,3,2,3,- -  -,
2002080830,Tom Ryan,D (L),1.24,10,9,8,8,15,9,13,8,8,6,17,6,9,10,13,5,6,1,9,9,6,13,3,7,3,1,5,3,5,2,1,6,8,1,8,7,2,1,3,2,2,1,3,2,4,1,1,- -  -,
2000226787,MJ Kamara,D/WB/AM (L),1.13,15,15,11,13,18,14,12,8,6,13,7,5,8,12,17,9,6,7,7,6,6,8,3,11,8,1,12,1,6,3,4,6,10,1,5,13,1,2,1,1,2,2,1,1,1,4,2,- -  -,
2000142936,Owen Woodhouse,"D (RL), WB/M (R)",1.09,11,9,5,10,11,11,10,5,13,8,6,6,8,10,4,5,2,4,7,6,7,6,5,8,3,3,5,5,1,1,4,8,6,3,10,6,1,2,3,3,2,2,2,4,1,2,3,- -  -,
28127068,Kaine Kesler Hayden,D/WB/M (R),0.78,16,15,11,8,12,16,13,7,10,13,13,13,13,11,14,13,12,12,12,12,10,10,7,13,13,8,12,7,9,8,5,9,13,7,12,13,2,1,3,1,1,1,3,3,3,2,1,- -  -,
2000048043,Tayo Adaramola,D/WB (L),0.80,16,14,12,9,13,16,13,10,6,10,9,9,12,11,14,12,8,11,12,12,10,12,4,12,9,8,12,5,9,12,6,10,10,6,10,11,3,3,2,1,3,1,3,1,3,1,3,- -  -,
67277695,Pep Chavarría,D/WB/M (L),1.53,15,16,12,10,14,15,14,10,12,13,13,13,14,13,15,9,11,13,12,13,11,14,11,14,13,5,14,8,8,7,9,12,12,7,13,15,3,4,2,2,1,1,3,1,3,2,2,- -  -,
2002102347,Harley Nunn,"D (RL), WB (R)",1.03,13,13,13,10,14,12,13,11,8,10,12,12,11,13,7,13,7,9,13,11,9,13,8,12,8,6,12,4,10,8,6,13,13,6,13,16,2,2,4,3,1,1,1,2,2,3,3,- -  -,
89065853,Josh Jackman,"D (RL), WB (R)",0.87,8,8,9,10,12,9,9,8,12,8,9,8,8,8,10,6,11,5,9,11,5,11,7,8,6,4,8,3,9,8,10,9,8,3,10,9,4,2,3,1,2,3,4,1,3,3,3,- -  -,
72040306,Sam Adekugbe,D/WB (L),0.95,14,13,10,11,11,14,14,13,12,12,11,12,13,9,12,7,8,14,12,13,8,14,6,12,12,7,13,6,10,6,10,12,12,6,12,12,1,4,1,1,1,1,2,1,1,2,2,- -  -,Trn
2000134410,Harry Wright,D (RL),1.36,12,11,8,10,9,11,11,7,5,9,7,8,7,15,15,6,4,5,9,9,6,11,5,8,1,3,5,4,6,4,7,6,6,2,10,6,1,1,2,3,2,2,4,1,2,1,3,- -  -,
61042788,Stephen Hendrie,D/WB (L),1.02,11,10,11,10,12,11,14,12,10,11,12,6,11,7,8,4,5,9,11,11,9,10,10,10,7,6,9,7,10,8,8,9,9,5,10,10,3,1,2,3,2,3,3,2,1,2,3,- -  -,
2000020018,Junior Robinson,D/WB (R),1.26,15,12,9,11,13,13,13,8,11,6,7,8,10,12,9,12,12,8,12,8,8,9,3,10,7,3,9,2,7,5,7,4,7,4,9,9,2,3,3,4,1,2,4,2,1,3,1,- -  -,
29142175,Jordan Marshall,D/WB (L),1.42,14,9,11,12,12,12,13,11,10,14,13,8,10,9,12,9,6,12,11,12,9,13,7,12,11,5,11,7,7,7,5,10,10,6,9,10,2,1,1,2,1,1,3,2,3,3,1,- -  -,
2002080482,Jhory Espinoza,"D (RL), AM (L)",1.11,16,17,17,5,14,13,15,11,6,7,15,9,6,13,16,12,14,8,4,14,9,17,5,10,10,4,9,2,10,8,13,6,11,6,8,13,1,3,2,2,1,2,1,3,2,3,2,- -  -,
2000066157,Reggie Pegrum,D (R),1.23,13,9,6,6,12,13,8,5,14,9,8,6,9,14,13,7,6,3,7,6,5,6,3,8,4,3,8,1,6,4,5,8,7,2,8,6,2,3,3,3,3,2,2,2,1,3,2,- -  -,
29210515,Jayden Richardson,"D (RL), WB (R)",1.13,17,12,11,12,14,16,12,12,7,7,9,10,9,10,14,9,8,12,9,12,10,13,4,8,11,5,9,5,11,8,10,6,8,7,6,10,1,2,2,1,2,1,2,1,2,1,1,- -  -,
43321418,Giacomo Quagliata,D/WB (L),1.77,13,13,13,12,13,14,16,12,15,13,13,12,13,14,16,8,13,10,13,14,10,15,6,12,10,7,10,6,10,11,13,13,12,9,13,11,1,1,2,1,2,2,2,1,2,2,2,- -  -,
2000227106,Abdul Saad,D/WB (R),1.59,12,8,8,11,6,9,14,7,7,5,7,4,10,8,13,4,9,4,6,13,5,11,4,4,5,1,5,2,3,2,5,5,5,2,7,6,1,3,3,3,3,3,1,1,2,1,3,- -  -,
2000180017,Maxwell Mullins,D/WB/M/AM (RL),0.73,8,8,6,11,12,11,8,5,7,7,7,8,9,10,11,9,9,6,8,7,9,9,8,11,8,7,11,6,3,5,5,10,8,4,8,6,3,2,2,1,1,1,3,1,3,2,3,- -  -,Wnt
2000045455,Ben Chrisene,"D/WB (L), M (LC), AM (L)",1.26,14,13,13,10,11,12,12,10,9,13,10,14,12,13,13,13,9,10,11,12,12,13,8,10,12,8,12,7,8,12,5,7,11,6,10,13,3,1,1,2,2,1,3,2,3,3,1,- -  -,
2000138738,Gui Siqueira,D (RL),0.28,12,14,8,5,10,14,15,8,12,9,9,8,12,10,9,7,6,3,10,8,7,8,4,11,4,1,8,1,6,4,2,8,6,2,12,6,2,3,4,2,3,2,1,3,2,3,2,- -  -,
2000139648,Lino Sousa,D/WB/M (L),0.98,13,13,12,10,16,12,11,10,8,11,9,13,9,11,12,12,8,11,9,12,10,12,9,10,11,6,12,10,9,8,7,8,11,7,10,12,2,3,1,1,3,2,4,2,3,3,4,- -  -,
43096264,Tommaso Augello,D/WB (L),0.73,13,14,11,9,16,13,15,12,10,14,9,11,12,12,13,10,6,14,13,15,11,17,8,15,10,8,14,3,5,10,15,13,13,5,13,14,1,1,3,2,1,3,3,1,2,2,2,- -  -,Inj
51010463,Javier Aquino,"D (L), M (LC), AM (L)",1.07,10,10,8,6,15,10,10,5,12,13,10,14,12,14,16,14,10,15,11,12,13,13,7,13,11,10,14,8,5,8,7,11,14,12,12,14,1,2,1,2,2,3,1,1,1,3,3,- -  -,
2000048961,Joe Wormleighton,D/WB/M (R),1.00,13,16,8,6,12,14,16,13,8,14,8,4,13,14,14,8,11,11,13,12,11,14,7,13,10,5,12,7,7,7,5,11,12,4,11,11,3,3,1,2,2,1,1,1,1,2,2,- -  -,
2000185032,Jack Holman,D/WB (R),0.76,13,12,12,16,11,12,14,13,7,9,10,4,14,10,9,7,7,3,11,6,6,8,5,9,4,2,8,2,5,4,6,4,6,5,9,8,1,2,2,2,3,2,2,1,3,4,3,- -  -,
2002094547,Gift Ruzive,D/WB/AM (R),1.00,13,14,13,11,13,13,15,9,13,8,14,6,9,13,15,8,11,6,10,12,6,13,6,7,9,4,13,6,5,4,3,8,10,5,12,12,2,1,1,1,1,3,2,3,2,2,1,- -  -,Loa
2002094632,Jordon Mullarkey,D (RL),2.12,13,10,12,13,12,13,13,12,15,14,12,9,13,12,13,2,6,6,14,11,9,11,7,12,6,4,12,6,8,6,11,11,8,5,11,11,3,1,2,3,1,1,4,2,3,1,3,- -  -,
2002094519,Andrea Brunetti,D (R),1.50,13,12,10,10,13,12,11,8,6,11,8,6,12,14,13,3,5,6,11,15,8,12,4,4,7,3,9,8,2,4,7,10,6,5,12,5,3,1,1,1,1,3,3,4,2,3,1,- -  -,Inj
67227188,Óscar Gil,"D (RL), WB (R)",1.27,16,16,11,9,15,15,15,13,6,12,15,10,14,12,15,15,11,11,13,15,8,17,6,11,9,9,13,7,9,9,12,14,13,7,13,12,3,2,3,3,3,4,2,1,1,1,1,- -  -,
92029806,Jeremy Toljan,"D (RL), WB/M (R)",1.18,13,12,11,12,15,13,10,9,13,13,12,10,12,12,12,9,7,14,13,12,11,13,5,10,11,4,13,5,9,8,12,10,13,7,12,13,3,2,1,2,2,1,2,3,3,2,3,- -  -,
78076343,Mathías Olivera,D/WB/M (L),0.60,13,12,12,12,14,15,13,12,11,15,13,13,15,13,14,12,12,12,14,14,10,16,9,14,11,8,13,8,12,9,13,13,12,8,14,12,2,1,4,1,2,2,2,1,2,1,2,- -  -,
2002100074,José,D/M/AM (R),1.62,17,16,8,9,14,14,10,8,7,10,14,11,6,7,13,13,4,11,3,12,6,9,8,13,13,11,11,10,6,4,7,3,15,6,5,14,3,2,1,3,1,2,3,1,2,2,1,- -  -,
2000010842,Zak Sturge,D/WB (L),1.11,17,13,12,14,14,16,15,12,8,7,10,8,15,11,16,8,9,10,11,12,10,13,6,10,10,2,9,2,10,10,7,7,8,4,9,9,2,1,1,2,1,2,3,3,1,2,2,- -  -,
2002109458,Modesto Torres,D (L),1.00,15,13,9,10,13,12,13,8,6,7,15,6,7,12,14,3,9,9,10,12,10,13,6,10,8,4,9,2,5,5,6,7,8,4,12,11,1,2,3,1,3,3,3,1,4,2,1,- -  -,
2002114249,Davor Cerar,D (L),1.00,12,8,12,5,16,9,10,3,12,6,18,6,5,11,10,10,14,8,3,9,5,14,4,6,5,2,5,2,4,4,4,4,6,2,5,9,2,2,3,3,2,1,3,2,1,1,2,- -  -,Yth
2000139402,Emmanuel Martins,D/WB (RL),1.05,13,10,9,8,9,12,8,5,9,5,8,6,8,10,13,7,7,10,9,12,7,11,6,11,9,3,6,2,5,3,6,10,8,1,8,8,2,3,2,2,3,3,4,1,3,1,3,- -  -,
14217260,Alexandro Bernabéi,D/WB/M/AM (L),0.89,14,13,9,6,16,13,13,8,12,12,14,12,12,13,9,13,10,14,10,13,12,14,12,13,14,11,12,9,5,13,8,11,11,7,9,13,3,2,1,3,3,2,3,2,3,2,2,- -  -,
28058859,Raheem Hanley,"D/WB (L), M (LC)",1.07,10,12,7,9,12,13,10,6,11,9,6,7,5,6,12,12,4,7,6,7,8,7,7,9,8,4,9,5,5,4,4,7,8,7,8,4,4,2,3,3,3,2,2,1,3,2,2,- -  -,
24037368,Dino Mikanović,"D (RL), WB/M (R)",0.64,12,11,10,9,15,13,12,6,15,10,16,8,10,9,15,11,9,11,10,11,10,15,9,12,12,7,13,7,9,12,17,11,10,7,11,12,3,3,2,1,2,2,3,1,2,1,2,- -  -,
14026625,Jonathan Silva,D/WB (L),0.74,13,13,13,8,14,13,13,11,14,13,15,12,12,12,12,8,9,12,13,15,10,12,12,13,10,7,12,12,11,11,12,12,13,10,14,12,2,3,2,2,1,1,2,2,3,3,1,- -  -,
77059267,Kluiverth Aguilar,D/WB (R),0.77,14,11,9,13,8,14,11,8,11,11,10,10,10,9,13,8,8,10,12,12,8,12,6,7,12,7,8,6,11,7,13,13,11,7,11,13,3,1,1,4,1,3,2,1,2,3,1,- -  -,
2000116215,Jacob Roddy,D (L),1.26,14,11,10,12,14,14,7,6,13,6,9,5,10,12,14,8,5,6,10,8,7,8,5,10,4,3,7,3,8,2,3,9,7,1,11,5,1,1,2,3,1,1,3,1,1,2,2,- -  -,Opt
89044950,Connor Wood,D/WB/M (L),1.19,12,10,10,7,12,12,13,8,11,9,11,9,9,9,11,13,6,10,8,12,10,14,10,13,8,5,8,11,7,12,8,8,9,7,11,12,1,3,1,2,1,4,1,2,1,4,2,- -  -,
2002082148,Kevin Fish,D/WB (L),0.99,15,14,11,14,14,13,15,12,8,11,9,11,8,11,12,11,13,11,11,16,9,14,7,12,10,4,13,3,6,6,2,7,8,3,8,14,2,1,4,2,1,2,3,3,3,2,3,- -  -,
83177137,Koffi Kouao,D/WB (R),1.95,16,16,10,6,15,17,15,8,13,14,11,7,10,10,14,13,9,13,11,11,9,14,8,10,11,8,11,11,6,12,10,10,11,7,14,11,1,2,4,1,2,1,3,1,3,1,3,- -  -,
23260451,Sadegh Moharrami,D/WB (R),0.77,15,14,13,6,15,14,15,10,12,14,14,10,14,12,14,11,5,11,13,15,8,16,2,10,12,4,13,3,9,5,12,12,11,7,15,12,3,1,1,3,2,3,3,3,2,1,2,- -  -,
2000148740,Rio Grant,D/WB (R),1.03,9,5,8,9,18,9,8,6,15,10,8,6,12,11,9,5,13,3,8,8,7,8,7,9,2,1,8,3,8,3,6,8,9,1,12,7,1,3,1,1,3,1,1,3,1,3,2,- -  -,
