UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Transfer Value,Rec,Inf
2000042372,M. Bilegt,ST (C),21%,12,12,4,2,15,12,3,1,9,9,1,12,3,2,6,7,8,12,1,2,3,3,2,1,7,8,3,1,11,2,1,2,3,3,1,4,1,1,2,1,3,1,1,3,3,3,3,€0,- -  -,
23447175,Nyam-Ochir Bolor-Erdene,ST (C),25%,10,8,1,3,15,9,7,2,11,3,1,6,1,8,7,5,2,9,1,1,1,2,1,1,4,10,7,1,9,1,1,1,1,4,1,2,2,2,1,1,3,2,3,1,3,3,2,€0,- -  -,
2000049047,Taka Borja,ST (C),18%,12,8,5,4,14,9,2,4,6,6,4,6,5,10,1,5,4,10,5,4,2,6,3,2,4,7,7,5,9,4,2,4,5,1,2,5,4,3,2,2,1,1,2,2,1,1,1,€0,- -  -,
23355089,Brandon Braley,ST (C),24%,8,5,4,4,12,6,5,4,7,7,1,6,3,7,12,5,6,10,2,3,3,4,3,2,5,13,3,3,5,3,1,3,4,1,1,6,1,2,3,3,2,1,3,2,3,4,1,€0,- -  -,
23089812,Iuri Kaewchang Capelo,ST (C),22%,13,13,5,8,11,10,10,3,11,3,3,9,4,5,8,6,4,11,4,4,3,5,3,2,7,11,4,1,9,1,4,1,3,7,1,6,2,2,1,1,3,3,2,1,1,2,1,€0,- -  -,
14023274,Guido Carrillo,ST (C),63%,10,12,15,18,14,12,14,15,12,13,15,13,14,13,15,8,11,14,9,16,11,15,5,8,10,11,14,8,18,11,5,6,13,12,7,12,1,3,1,1,1,2,3,2,2,1,2,Not for Sale,- -  -,
23355058,Shane Casey,ST (C),28%,11,11,2,6,15,11,8,2,11,6,1,6,2,5,12,8,13,8,1,1,1,4,1,1,4,11,10,1,10,1,1,1,1,3,1,6,2,2,2,1,3,3,2,3,1,1,1,€0,- -  -,
34048886,Chen Sheng-wei,"D (C), ST (C)",43%,12,12,3,6,11,11,9,5,11,9,2,5,2,7,14,5,1,5,5,2,1,4,1,1,4,8,7,1,8,2,1,4,3,1,4,3,2,1,1,2,2,2,2,3,3,3,3,€500 - €2K,- -  -,
23112745,Cheng Changcheng,ST (C),47%,11,9,8,10,12,10,11,11,12,9,8,9,6,10,6,9,6,10,3,8,7,7,4,4,10,9,8,7,10,7,4,4,7,9,4,10,2,1,4,3,1,4,3,1,3,2,2,€50K - €150K,- -  -,
23078522,Cheong Kin Chong,ST (C),23%,12,12,5,5,12,13,4,5,9,5,5,6,4,5,11,8,14,9,4,3,2,5,1,1,11,12,4,2,5,1,2,3,1,2,2,7,1,2,1,3,2,1,3,3,1,3,2,€0,- -  -,
23199549,Enkhbayar Chinbaatar,ST (C),23%,8,6,5,5,14,7,9,3,13,7,4,10,3,6,5,7,7,10,4,4,2,5,4,3,6,7,8,2,10,1,1,3,4,4,1,7,2,1,2,2,1,2,1,1,2,2,2,€0,- -  -,
23020926,Chiu I-huan,ST (C),22%,8,6,5,1,6,8,7,7,5,10,6,11,5,7,3,7,9,10,5,4,4,5,2,1,7,13,7,4,11,5,2,1,5,4,1,7,2,2,2,1,2,1,1,2,2,2,2,€3.5K - €10K,- -  -,
23456587,Choe Kwang-Jin,ST (C),29%,14,13,4,8,17,14,13,7,11,14,1,7,7,11,7,11,10,12,5,7,5,9,5,3,14,10,14,7,8,7,2,5,8,6,1,12,2,1,1,3,1,4,1,2,3,3,3,€7K - €20K,- -  -,
2000140768,Choi Yik San,ST (C),24%,11,7,1,8,14,9,8,3,12,4,1,4,1,1,10,11,5,8,1,1,1,2,1,1,2,11,9,1,3,1,1,1,1,1,1,5,3,2,1,3,3,2,3,1,3,3,1,€0,- -  -,Yth
23355407,Joseph Cruz,ST (C),48%,4,1,3,5,11,3,4,2,5,8,1,10,4,7,8,8,12,7,1,3,2,4,3,4,4,13,12,1,7,3,1,2,1,7,1,8,1,4,3,2,2,3,2,1,2,3,3,€0,- -  -,
23355261,Kristian Cruz,ST (C),19%,12,12,4,2,17,12,5,5,9,5,4,9,3,7,15,10,4,4,3,2,2,3,2,1,11,10,10,2,7,3,1,2,3,7,2,5,2,3,1,2,1,2,2,2,1,1,2,€0,- -  -,
23354862,Cui Junjie,ST (C),20%,9,11,1,6,13,10,5,1,14,2,4,2,2,6,16,7,6,12,1,1,1,3,1,1,9,5,9,1,11,1,2,1,3,1,1,4,3,1,3,2,2,2,4,2,2,2,1,€0,- -  -,
24041317,Marko Dabro,ST (C),29%,14,12,11,10,11,12,11,11,14,12,12,12,10,11,14,12,8,14,5,9,11,11,5,6,12,13,12,7,11,10,7,6,9,12,7,12,3,3,4,1,2,3,1,3,2,3,2,€3.6M - €11M,- -  -,
23445528,Tümenjargal Dashdorj,ST (C),31%,12,11,2,7,10,12,7,4,6,9,1,11,3,8,11,10,14,7,3,3,4,4,3,1,5,8,6,3,5,3,1,1,4,3,1,6,4,2,1,1,1,2,1,2,3,2,1,€0,- -  -,
23395658,Cheick Oumar Diarra,ST (C),27%,11,7,3,9,12,11,4,4,8,6,7,13,6,6,6,11,1,10,4,6,7,7,4,5,12,11,7,5,11,5,1,5,6,5,1,12,2,3,2,2,3,2,3,3,4,3,2,€0,- -  -,
23079247,Dong Xuesheng,ST (C),48%,11,10,12,14,12,11,10,13,10,9,9,12,8,10,12,12,8,11,5,10,11,12,4,6,9,11,10,6,12,10,5,6,8,7,6,9,2,1,1,3,2,1,1,3,3,1,2,Not for Sale,- -  -,
23445510,Sükhbaatar Enkhsaikhan,ST (C),28%,12,12,4,3,9,12,9,1,10,9,6,6,4,8,5,8,13,9,3,3,1,4,3,1,9,12,9,3,5,4,1,3,1,1,1,5,1,3,3,3,4,3,3,2,3,3,1,€0,- -  -,
23447180,Enkhbold Enkhtogtokh,ST (C),17%,9,4,3,6,10,7,4,2,7,7,1,13,5,5,7,6,12,8,4,4,2,5,3,4,3,5,11,2,6,5,2,4,3,5,1,6,1,2,3,2,4,2,3,2,3,1,2,€0,- -  -,
23447129,Batmönkh Enkhtulga,ST (C),40%,12,8,5,9,11,11,11,7,9,5,4,8,5,8,16,11,2,11,5,4,4,6,1,1,9,12,9,4,11,3,1,4,1,5,2,10,1,3,2,2,1,1,3,2,2,1,3,€0,- -  -,
20046490,Donovan Ewolo,ST (C),66%,9,9,8,15,13,9,12,13,8,9,7,10,8,7,9,13,11,12,8,7,3,12,7,8,14,14,13,7,11,6,1,6,8,8,2,14,3,3,3,3,2,3,1,3,1,3,2,€130K - €400K,- -  -,
19270439,Felipe Silva,ST (C),77%,11,12,12,14,13,11,11,15,10,11,11,13,12,12,1,7,8,14,9,11,11,9,6,6,11,15,11,7,14,9,4,10,12,12,7,10,3,1,1,2,3,3,1,1,3,3,2,€1.3M - €3.9M,- -  -,
72044271,Marc Fenelus,"D (C), ST (C)",36%,14,14,8,6,13,14,7,6,15,6,8,5,9,12,7,7,5,11,7,7,3,8,5,2,10,9,7,7,10,4,1,12,7,7,8,5,2,2,2,1,1,1,1,2,3,1,3,€12K - €35K,- -  -,
1019964,Andre Gadia,ST (C),21%,8,7,4,3,13,5,3,4,5,7,5,9,4,6,4,7,10,8,3,3,2,4,3,2,8,8,11,1,13,4,1,3,4,3,1,6,2,1,3,2,3,2,1,4,1,2,2,€0,- -  -,
23355199,Alschea Grape,ST (C),28%,12,12,3,1,8,12,2,1,12,6,1,9,2,3,12,8,11,3,1,1,1,2,1,1,10,12,6,1,6,2,1,1,1,3,1,2,1,3,3,3,1,1,1,1,3,3,3,€0,- -  -,
67212017,Gui Hong,ST (C),38%,10,10,9,13,12,11,8,10,11,9,10,9,12,8,12,11,4,9,5,10,5,12,3,5,7,9,8,5,10,8,6,5,8,12,5,8,3,1,3,2,3,4,1,3,2,1,1,€90K - €275K,- -  -,
23363899,Guo Tianyu,ST (C),62%,12,14,14,14,15,13,14,15,12,8,11,10,7,8,15,10,6,10,7,8,9,13,5,7,13,12,9,8,13,11,11,5,10,4,4,10,3,1,1,2,2,2,3,3,4,1,3,€4.5M - €13.5M,- -  -,
19230414,Gustavo,ST (C),65%,14,13,12,16,12,13,13,15,14,14,13,13,13,13,13,10,8,14,8,13,8,13,5,11,10,15,10,13,14,12,6,5,11,13,8,12,3,3,1,3,3,1,4,3,1,3,3,€425K - €1.3M,- -  -,Inj
19187562,Henrique Dourado,ST (C),75%,11,12,13,14,14,11,14,15,12,13,15,13,12,12,14,10,12,14,8,13,11,14,8,9,11,13,12,8,13,12,9,8,11,20,9,10,1,3,1,1,1,3,3,2,1,2,3,€450K - €1.3M,- -  -,Inj
5630592,Ho Kin Wai,ST (C),15%,6,6,5,4,13,4,6,3,6,6,5,5,3,7,7,9,5,11,6,5,3,6,5,3,6,13,6,5,14,6,1,5,6,3,3,9,3,2,1,3,3,1,3,2,2,2,1,€0,- -  -,
23425596,Ho Myong-Chol,ST (C),35%,14,14,8,13,15,14,7,6,9,13,8,6,7,11,13,7,14,13,7,7,3,8,7,3,8,13,8,6,14,7,7,5,7,9,1,8,3,1,3,3,2,1,4,3,3,4,3,€7K - €20K,- -  -,
23168565,Hsu Heng-pin,"D (C), ST (C)",63%,11,11,3,3,5,11,9,5,10,9,3,4,4,10,13,5,5,6,5,2,1,4,1,1,9,11,7,1,10,1,1,3,3,1,2,2,3,1,1,1,1,1,1,3,1,3,1,€1K - €2.5K,- -  -,
23456606,Hyon Jin-Hyok,ST (C),17%,12,11,5,5,8,11,10,7,5,4,1,12,3,11,5,10,13,12,4,4,1,5,1,3,11,12,9,1,10,4,1,3,4,8,1,9,1,2,3,3,1,2,2,1,3,2,1,€1K - €3.5K,- -  -,
23425614,Jo Sol-Song,ST (C),31%,14,14,9,4,15,14,14,9,13,11,6,14,6,9,12,8,7,10,7,8,8,9,6,3,13,14,11,8,10,9,5,6,9,10,1,9,2,1,1,2,3,2,1,2,3,1,2,€5K - €14K,- -  -,
23089814,João Ramos,ST (C),19%,6,5,3,7,8,5,4,4,9,11,4,10,2,8,6,11,5,12,4,3,4,4,3,1,4,11,9,2,9,2,2,2,3,8,1,9,2,4,2,1,1,2,3,2,3,3,1,€0,- -  -,
23456630,Jon Il-Yong,ST (C),24%,11,7,6,7,7,9,12,5,8,14,5,11,6,10,5,8,4,9,4,6,6,7,3,6,8,14,14,3,7,6,6,3,7,10,3,9,1,3,1,1,2,1,2,3,2,2,1,€1K - €2.5K,- -  -,
23425624,Jong Se-Myong,ST (C),31%,14,10,8,3,12,12,6,3,12,11,7,13,6,10,12,15,3,11,7,7,6,8,7,8,13,14,8,6,14,6,1,5,8,6,6,12,2,3,1,3,2,2,2,2,1,1,3,€2K - €6K,- -  -,
23320404,Jehn Joyner,ST (C),43%,12,12,2,5,10,12,8,1,8,6,1,9,2,5,11,5,11,9,2,1,2,4,1,1,5,6,6,1,8,1,1,1,1,3,1,4,1,1,3,3,3,3,2,2,3,3,1,€0,- -  -,
19008106,Júnior Negrão,ST (C),54%,9,12,12,14,15,11,11,13,13,13,13,12,12,13,12,15,8,14,12,14,12,12,9,11,11,15,11,13,13,13,4,6,11,13,10,11,1,4,2,4,2,1,1,3,3,2,2,€130K - €400K,- -  -,
58098759,Nika Kacharava,ST (C),87%,11,8,14,18,12,12,12,15,8,12,7,11,11,12,14,7,6,11,4,14,12,10,7,8,8,11,12,8,14,7,6,7,11,12,8,13,1,2,1,3,3,3,1,4,3,2,2,€55K - €170K,- -  -,Opt
23355034,Kenneth Karosich,ST (C),22%,10,10,2,5,9,9,9,3,7,8,5,6,1,6,2,5,7,8,4,4,2,5,3,2,3,13,7,1,12,2,2,3,3,5,1,4,1,4,2,1,3,2,3,3,3,3,1,€0,- -  -,
45098726,Rin Katsumata,ST (C),22%,12,12,2,5,17,11,9,8,11,4,1,10,2,4,5,6,8,4,1,2,2,4,1,1,5,10,5,1,8,1,1,1,1,5,1,4,2,1,2,3,2,3,2,3,4,1,3,€0,- -  -,
66044584,Kim Chang-Heon,ST (C),25%,11,10,6,2,14,10,8,6,13,12,7,9,6,9,8,10,4,13,5,5,3,7,6,5,13,13,13,6,11,3,1,6,6,4,2,9,2,2,2,3,3,2,1,1,4,3,2,€1K - €2.5K,- -  -,
23036067,Kim Chang-Hyok,ST (C),25%,10,9,8,6,12,7,10,7,9,9,2,11,8,13,4,9,7,12,6,7,7,8,4,4,7,14,11,5,14,6,1,7,8,8,6,10,3,2,2,2,1,2,3,4,2,1,1,€0,- -  -,
66014386,Kim Hyun,ST (C),100%,8,9,13,14,8,12,13,14,12,14,12,10,11,10,10,6,6,13,6,14,8,11,4,7,9,10,12,6,13,7,3,4,12,10,5,13,2,2,3,4,3,1,1,3,3,1,2,€22K - €70K,- -  -,
66034925,Kim Jin-Hyuk,"D (RLC), ST (C)",28%,9,13,10,11,13,8,12,11,8,10,13,10,13,11,12,11,15,11,11,12,10,12,6,10,10,12,10,9,12,13,6,12,10,9,10,11,2,2,3,1,1,3,3,1,3,1,3,€140K - €400K,- -  -,Opt
23439088,Kim Kuk-Jin,ST (C),25%,13,10,6,9,12,11,9,8,12,7,7,11,6,12,2,14,6,11,4,5,2,6,6,1,11,13,10,6,12,2,1,5,6,6,3,5,2,4,3,2,3,3,1,1,1,1,3,€2.5K - €8K,- -  -,
23439119,Kim Song-Min,ST (C),28%,14,13,8,5,15,13,12,12,13,8,5,14,6,11,5,15,8,12,7,7,8,8,6,4,6,13,14,4,12,4,4,6,7,10,4,11,1,2,3,4,3,2,3,4,2,1,1,€4.5K - €12K,- -  -,
2000082763,Kim Tae-Yang,ST (C),45%,11,10,11,10,8,8,12,13,5,9,11,8,10,11,6,7,7,12,12,11,9,8,8,10,10,10,8,9,10,9,7,8,9,8,9,9,3,3,1,1,2,2,1,3,2,2,1,€1.5K - €5K,- -  -,
23325476,Kim Yong-Gwang,ST (C),10%,13,13,7,5,13,13,13,7,12,9,4,9,5,13,10,10,5,11,7,2,5,8,6,2,11,13,13,6,10,7,1,5,7,7,1,11,3,1,1,3,3,3,2,1,3,1,1,€5K - €14K,- -  -,
23355253,Isiah Lagutang,ST (C),26%,10,11,3,3,15,11,4,1,13,5,5,6,3,8,5,7,10,10,3,2,3,3,3,1,10,9,10,2,5,2,1,2,1,2,1,5,4,2,3,3,2,3,1,3,2,3,1,€0,- -  -,
23168639,Lee Hsiang-wei,ST (C),27%,12,12,4,3,8,12,9,7,5,9,6,10,1,4,17,8,14,12,2,3,3,4,3,2,10,12,8,3,11,4,1,1,4,3,1,7,2,2,1,3,1,2,3,1,1,2,4,€10K - €30K,- -  -,
66047101,Lee Ji-Yong,ST (C),34%,13,10,9,9,13,11,7,8,7,14,3,14,4,14,9,8,4,13,9,7,9,7,4,5,12,14,13,8,10,7,3,8,6,9,4,9,3,1,1,1,1,1,4,4,3,4,3,€65K - €190K,- -  -,
66029322,Lee Jung-Hyub,ST (C),54%,10,11,12,12,10,11,12,13,10,12,12,13,14,14,4,5,7,13,8,12,13,15,9,8,11,8,8,9,13,7,10,11,12,12,8,9,1,2,2,3,3,1,2,3,3,3,2,€24K - €75K,- -  -,
66047050,Lee Jung-Min,ST (C),47%,11,7,12,13,11,12,12,11,8,5,8,9,14,12,11,12,5,12,6,10,11,9,9,7,16,11,11,9,12,9,1,8,10,7,5,12,3,1,1,1,3,1,1,3,3,2,1,€40K - €120K,- -  -,
23046831,Lei Keng Pan,ST (C),31%,11,6,4,4,16,7,5,5,11,8,4,5,5,6,12,7,5,11,4,4,3,5,4,2,9,13,12,2,9,1,2,4,3,2,3,7,2,3,1,2,3,2,2,1,2,3,2,€0,- -  -,
19250578,Leonardo,ST (C),45%,11,15,13,12,12,12,14,14,12,12,12,14,12,13,8,10,8,11,12,11,12,13,8,10,13,13,13,9,11,9,12,11,11,10,9,13,3,1,3,2,2,3,3,4,3,3,1,€1M - €3.1M,- -  -,
23161492,Lin Zhipeng,ST (C),17%,11,10,2,4,14,11,6,1,10,1,1,1,1,4,3,6,9,4,1,1,1,1,1,1,8,11,9,1,9,2,1,1,1,4,1,4,3,2,1,3,3,3,2,3,2,3,2,€0,- -  -,
23078496,Lo Man Hin,ST (C),67%,11,10,1,2,11,11,9,1,13,3,1,7,1,3,12,8,5,4,2,1,1,4,1,1,6,11,1,1,9,1,1,1,1,1,1,4,4,3,3,3,2,4,1,1,2,2,1,€0,- -  -,
23355372,Nathan Loya,ST (C),18%,9,9,3,1,15,8,7,1,6,5,1,13,1,6,3,7,10,3,3,2,1,3,2,1,4,11,11,2,7,3,1,1,3,7,1,6,1,2,1,2,1,1,1,3,1,1,1,€0,- -  -,
23430015,Luo Shipeng,ST (C),50%,13,10,7,10,13,10,5,7,10,11,1,8,5,10,9,6,4,11,4,4,1,5,4,1,13,9,10,4,13,1,1,4,5,1,1,6,2,1,3,2,2,2,2,1,3,1,3,€0,- -  -,
36043088,Michalis Manias,ST (C),54%,10,10,13,14,11,12,10,14,11,12,10,12,9,10,13,9,9,13,9,8,9,12,6,9,8,13,12,8,11,12,6,6,9,12,7,10,3,1,1,3,2,3,2,1,1,3,3,€1.5K - €4K,- -  -,Opt
23031927,David Manibusan,ST (C),20%,4,5,5,4,8,6,4,2,8,6,1,9,5,10,8,7,14,12,5,4,2,5,4,3,1,14,4,4,14,3,1,2,5,3,1,5,2,3,2,3,4,3,2,1,3,3,2,€0,- -  -,
2000017594,César Manzoki Lobi,ST (C),38%,13,7,4,13,8,10,13,5,8,8,2,11,7,13,7,8,6,10,7,6,5,8,4,6,9,13,13,6,12,7,3,5,7,6,1,8,1,1,2,1,3,2,1,1,4,1,1,€120K - €350K,- -  -,
19200869,Marcão,ST (C),59%,13,9,14,18,14,13,11,16,12,10,12,10,11,12,12,13,7,12,5,7,9,4,4,8,11,14,9,9,14,11,7,7,9,13,5,13,1,1,1,3,2,2,2,3,1,3,2,€1.6M - €4.7M,- -  -,
23395620,Miguel Guterres,ST (C),21%,12,12,4,4,15,12,10,1,10,5,6,9,3,8,15,8,13,12,2,3,2,5,3,1,4,11,4,2,12,1,1,3,4,4,1,4,3,1,2,3,3,1,3,2,2,4,3,€0,- -  -,
23161495,Tyce Mister,ST (C),27%,12,12,2,1,12,11,1,1,6,2,1,4,1,3,5,8,7,11,2,1,1,2,1,1,6,6,9,1,11,1,1,1,1,2,1,4,2,1,2,4,1,3,4,1,2,2,2,€0,- -  -,
23445508,Tsogtbaatar Mönkhtulga,ST (C),25%,12,12,3,3,14,12,2,1,6,7,5,8,3,5,11,6,14,10,2,2,3,3,2,1,6,8,8,2,7,3,1,1,3,5,1,6,2,2,2,1,2,3,1,3,3,2,3,€0,- -  -,
62077107,Fejsal Mulić,ST (C),38%,12,7,12,19,15,11,13,13,8,11,9,11,11,12,10,9,8,13,12,14,8,14,5,7,10,12,11,10,10,12,5,5,9,12,6,11,2,2,3,1,2,1,4,3,2,2,2,€140K - €425K,- -  -,
23425677,Mun Hyok,ST (C),35%,12,12,6,7,6,12,12,9,9,10,3,13,6,9,1,15,4,11,6,6,6,7,3,6,7,13,13,6,13,7,1,5,5,5,4,11,2,3,2,1,1,2,3,1,1,1,3,€5K - €16K,- -  -,
65010095,Nyasha Mushekwi,ST (C),52%,12,9,13,16,17,11,12,13,11,12,12,13,11,12,14,11,11,15,9,12,9,13,6,7,9,13,13,5,16,11,8,5,9,11,5,11,2,2,3,2,2,3,1,1,1,2,1,€275K - €850K,- -  -,
23445548,Baatartsogt Namsrai,ST (C),21%,12,11,4,7,8,11,6,2,10,11,4,7,3,4,8,13,8,11,3,3,2,4,3,3,7,12,4,3,12,4,1,1,4,7,1,7,1,3,2,3,3,1,3,1,1,1,2,€0,- -  -,
45108264,Tatsuya Nishio,ST (C),28%,7,13,6,9,15,12,6,3,8,13,4,13,6,10,12,11,1,10,6,2,5,6,5,2,8,13,9,5,10,4,1,5,6,10,1,6,3,1,1,2,1,1,3,1,2,2,3,€1K - €2.5K,- -  -,
23445529,Ganbaatar Nyamaa,ST (C),32%,13,9,4,4,13,9,10,2,13,4,3,4,2,5,14,5,1,9,4,3,3,5,1,2,6,7,8,3,4,4,3,2,4,1,1,4,3,3,3,2,3,2,1,2,2,2,1,€0,- -  -,
66044734,Oh Hyeon-Gyu,ST (C),48%,12,16,12,13,12,12,14,17,16,12,11,10,12,13,13,11,13,13,9,10,10,11,6,9,12,11,11,5,13,9,2,3,8,10,6,12,1,1,3,1,1,3,2,2,3,3,1,€650K - €2M,- -  -,
2000100697,Pak Chol-Yong,ST (C),60%,14,11,7,7,12,13,13,6,14,12,4,10,6,7,14,7,11,13,7,6,5,8,6,6,12,14,9,7,13,4,1,4,7,4,1,8,3,2,4,3,1,3,1,1,1,2,3,€6K - €18K,- -  -,
23325477,Pak Hyon-Il,ST (C),61%,13,12,8,15,7,13,6,12,9,7,6,13,6,9,17,10,13,12,7,7,7,8,4,6,13,13,12,7,14,8,4,4,8,9,3,10,2,2,3,2,2,2,1,1,1,1,2,€6K - €18K,- -  -,
23091319,Pang Chi Hang,ST (C),32%,12,10,4,4,8,9,9,2,5,9,2,10,3,9,12,7,14,10,1,3,3,4,3,2,10,10,5,3,9,1,1,2,1,7,1,6,3,2,3,3,2,1,1,3,4,2,2,€0,- -  -,
23355360,Tevin Pangelinan,ST (C),29%,13,13,4,2,12,11,1,1,9,6,3,6,1,3,6,5,10,11,1,2,2,3,2,4,6,12,5,2,7,3,1,2,2,4,1,3,3,3,2,3,1,2,2,1,2,1,3,€0,- -  -,
66037323,Park Dong-Jin,"D (C), ST (C)",63%,11,11,12,12,12,10,13,12,12,8,13,9,13,9,12,7,6,11,11,11,9,13,9,8,9,9,12,7,9,5,2,12,9,9,11,9,3,2,3,3,4,2,2,3,1,2,1,€9K - €26K,- -  -,
2000160988,Park Ji-Won,ST (C),23%,15,14,6,1,14,15,15,4,14,15,8,14,10,8,4,12,13,12,10,9,6,10,9,6,13,15,15,9,12,10,7,6,10,12,5,13,2,1,2,3,3,2,3,2,3,2,2,€160K - €500K,- -  -,Inj
2000049044,Skyler Poon,ST (C),27%,12,11,2,6,6,10,4,4,13,3,4,5,1,4,6,6,9,8,2,2,2,3,2,1,7,10,10,1,5,1,1,1,3,1,1,5,1,3,3,3,2,4,3,1,1,2,4,€0,- -  -,Inj
23355327,Robbie Prieto,ST (C),25%,6,8,4,12,15,6,10,4,7,1,4,2,2,2,15,10,11,7,1,2,3,5,1,1,7,8,10,2,10,1,1,1,2,1,1,5,2,2,3,2,2,4,2,1,2,3,2,€0,- -  -,Yth
1020018,Jared Quichocho,ST (C),21%,9,5,4,6,13,8,4,4,5,3,1,7,4,5,3,5,13,8,5,4,3,5,4,3,2,10,10,4,8,4,1,4,3,6,3,5,3,3,2,4,3,1,1,2,3,1,1,€0,- -  -,
23355040,Natsuki Recella,ST (C),18%,12,11,3,2,7,12,10,5,6,8,5,7,3,6,16,9,12,10,2,3,3,6,3,1,9,9,6,3,8,4,1,3,1,3,1,8,2,3,3,3,2,2,1,3,4,3,1,€0,- -  -,
23355073,Sora Recella,ST (C),19%,11,11,4,2,11,11,6,7,9,6,2,6,4,4,2,9,7,6,4,3,3,4,3,3,3,12,6,3,8,2,1,3,1,2,1,8,2,3,1,2,1,3,3,2,3,2,2,€0,- -  -,
23036069,Ri Hung-Ryong,ST (C),28%,12,8,8,3,12,8,4,4,14,11,9,13,6,15,9,9,10,15,8,8,6,9,4,7,8,15,15,8,15,8,2,6,5,6,1,11,3,3,3,2,2,1,2,3,2,4,2,€0,- -  -,
98017796,Rim Chol-Min,ST (C),21%,11,8,4,10,5,10,13,5,10,11,9,11,9,14,13,11,8,14,8,8,8,9,7,6,14,14,10,8,8,9,8,5,8,7,2,12,1,2,3,3,1,3,3,4,2,2,1,€3.5K - €10K,- -  -,
23031823,Kevin Rivera,ST (C),33%,3,6,4,2,15,5,4,1,14,6,2,4,3,6,11,5,4,10,3,3,2,4,3,1,5,14,5,3,14,2,1,3,4,3,2,6,1,1,1,2,3,1,1,1,2,3,3,€0,- -  -,
23355392,Aaron Sakaye,ST (C),22%,10,7,1,11,11,11,6,5,7,3,2,6,1,2,13,9,9,10,1,1,1,1,1,1,6,11,6,1,4,1,1,1,1,1,1,1,2,1,2,3,3,3,1,1,1,3,3,€0,- -  -,
23355145,Nicolas Santos,ST (C),27%,8,9,1,1,13,11,6,1,10,2,4,13,3,7,14,6,8,10,1,3,3,4,3,1,3,14,11,3,5,2,1,3,4,6,1,6,1,3,3,2,3,3,3,2,2,3,1,€0,- -  -,
