UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Transfer Value,Rec,Inf
93034879,Isaac Kiese Thelin,ST (C),68%,11,10,15,15,14,12,13,16,11,12,14,13,13,13,13,8,11,12,12,13,11,13,7,8,11,14,11,9,15,10,6,9,10,13,8,11,1,1,1,3,1,2,1,3,3,1,1,€500K - €1.5M,- -  -,
27143006,Mathias Kristensen,ST (C),53%,8,7,13,19,12,9,13,16,12,12,15,13,11,12,12,7,9,12,7,12,11,13,6,8,9,13,12,13,13,9,11,8,10,13,7,14,3,1,3,3,1,3,1,3,3,1,1,€375K - €1.1M,- -  -,Inj
27155059,Alexander Lind,ST (C),43%,13,10,9,13,14,13,11,12,16,12,15,9,10,10,9,6,6,10,8,12,11,13,6,7,9,11,10,9,10,9,6,5,11,11,5,9,3,3,4,2,1,1,1,2,2,2,1,€450K - €1.3M,- -  -,
27024906,Simon Makienok,ST (C),20%,8,9,14,19,10,10,9,13,6,11,10,13,13,13,8,12,11,13,7,14,11,12,7,5,8,13,13,9,16,11,8,7,11,12,7,11,2,3,1,1,2,3,2,2,1,2,2,Not for Sale,- -  -,
75041654,Josepablo Monreal,ST (C),51%,10,10,10,15,14,10,12,15,10,11,11,12,10,12,7,12,10,13,7,10,9,12,6,8,10,11,10,7,14,8,7,6,11,9,6,11,2,1,3,3,3,4,1,1,2,3,1,€120K - €375K,- -  -,
2000060890,Juan Moreno,ST (C),75%,14,12,10,13,11,13,7,12,5,10,4,9,3,12,13,10,14,11,2,6,5,7,6,7,7,10,11,6,14,8,1,3,8,2,4,8,2,3,1,1,1,2,1,1,3,2,2,€8K - €24K,- -  -,
27008871,Patrick Mortensen,ST (C),66%,7,8,15,14,14,8,12,15,14,15,13,14,14,13,9,5,13,15,7,16,8,16,7,7,9,13,11,7,15,9,7,8,12,16,7,10,3,2,3,2,2,1,2,3,1,3,2,€100K - €300K,- -  -,
93106203,Amar Muhsin,ST (C),46%,11,12,14,13,12,11,11,14,12,12,13,12,12,11,11,14,7,12,6,10,11,10,5,7,11,12,11,8,12,9,6,5,9,12,7,11,3,2,1,2,2,2,1,3,4,2,2,€55K - €160K,- -  -,
33003160,Kalle Multanen,ST (C),52%,11,8,10,12,14,9,9,8,4,14,7,13,12,13,12,5,6,15,6,10,8,11,3,6,7,14,11,5,11,8,5,2,8,11,3,9,3,1,3,2,1,3,1,2,3,3,2,Not for Sale,- -  -,
93087474,Marokhy Ndione,ST (C),67%,14,12,13,15,12,15,12,14,14,12,12,11,12,12,12,11,9,13,7,11,11,11,5,7,11,12,12,8,11,8,6,6,9,10,6,11,2,2,3,3,3,1,2,1,1,2,1,€500K - €1.5M,- -  -,
13195100,Stephen Odey,ST (C),35%,15,14,11,11,14,15,12,12,11,12,12,11,9,11,10,14,6,12,6,10,10,12,7,11,13,13,11,7,12,9,5,5,11,10,5,13,1,2,2,3,2,3,3,3,1,2,3,€650K - €2M,- -  -,
32000521,Andreas Olsen,ST (C),66%,14,4,5,14,13,13,6,11,6,15,12,13,8,8,13,15,6,11,8,9,8,6,9,5,9,12,8,9,13,6,6,8,7,6,5,7,2,3,3,2,3,3,1,2,3,2,2,€0,- -  -,
33006007,Roope Riski,ST (C),28%,15,13,11,11,10,14,12,9,6,14,8,14,12,11,11,13,6,14,5,11,11,12,6,6,11,15,11,6,4,5,9,3,14,13,4,11,3,1,1,4,2,1,3,2,2,3,3,€70K - €220K,- -  -,
47019816,Valērijs Šabala,ST (C),42%,12,13,12,9,17,11,12,13,14,9,15,7,10,10,14,14,13,12,11,12,9,15,10,8,8,11,10,7,10,12,1,8,11,10,3,10,2,2,3,1,2,2,3,3,1,4,1,€7K - €20K,- -  -,
2000169857,Alexander Simmelhack,ST (C),100%,13,12,9,15,15,12,10,10,15,11,8,11,8,7,17,8,9,14,7,7,8,8,4,3,14,12,9,7,14,8,5,6,8,1,5,11,1,2,1,3,1,2,3,2,1,3,2,€650K - €1.9M,- -  -,
93000808,Robin Šimović,ST (C),33%,8,6,16,18,11,10,12,17,12,13,14,11,13,12,11,8,10,10,11,11,11,10,7,8,6,12,12,8,15,9,8,5,11,14,6,13,3,3,3,2,1,1,4,1,1,1,3,€90K - €275K,- -  -,
766886,Alexander Søderlund,ST (C),50%,7,6,14,15,15,10,12,14,15,13,13,10,11,10,12,9,13,13,11,15,12,15,8,10,7,14,10,12,15,13,7,9,10,14,7,11,1,4,2,2,1,2,3,1,1,4,1,€22K - €65K,- -  -,Inj
33077237,Matias Tamminen,ST (C),57%,12,12,12,13,12,14,8,10,13,6,6,8,6,10,16,13,1,13,5,8,6,10,6,6,12,12,14,6,14,8,6,4,8,1,3,9,2,1,3,1,2,2,3,3,2,2,3,€110K - €325K,- -  -,
53147607,Henrik Udahl,ST (C),25%,11,14,10,12,11,12,14,11,11,14,13,13,13,13,15,14,8,14,5,12,9,13,6,6,8,16,12,8,10,9,4,5,9,13,5,11,3,3,3,3,1,3,2,2,1,2,1,€95K - €275K,- -  -,
33020562,Tim Väyrynen,ST (C),56%,10,9,13,16,14,10,13,15,15,16,13,13,13,12,13,9,8,15,8,11,9,11,3,7,8,11,11,4,12,8,3,4,10,16,5,10,1,3,2,3,1,2,3,1,1,1,2,€140K - €425K,- -  -,
