UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Transfer Value,Rec,Inf
14004266,Leandro Benegas,ST (C),38%,11,11,15,11,16,11,13,14,10,15,15,14,12,9,13,11,8,13,12,14,11,15,6,10,10,13,12,6,14,11,3,5,10,13,8,12,3,3,3,1,3,2,1,3,1,1,1,€55K - €160K,- -  -,
78046773,Rubén Bentancourt,ST (C),56%,12,11,13,13,6,13,13,13,13,12,13,8,11,11,13,12,8,13,10,11,11,14,11,9,11,12,11,11,15,11,10,8,10,8,3,10,3,2,2,2,2,1,4,1,1,1,2,€18K - €55K,- -  -,
76033093,Miguel Borja,ST (C),43%,12,13,14,12,13,12,14,15,9,14,12,12,11,12,13,11,11,14,9,13,11,9,7,9,13,14,12,11,15,10,7,6,12,14,6,13,3,3,3,1,2,1,2,2,3,2,2,€4.2M - €12.5M,- -  -,
21033429,Brandao,ST (C),21%,13,12,7,9,12,12,12,7,5,12,7,9,6,13,12,11,14,11,7,6,6,7,6,3,13,10,8,6,13,7,3,4,7,5,1,11,2,2,3,3,3,1,3,2,1,3,3,€0,- -  -,
19194971,Brenner,ST (C),60%,13,12,11,13,12,12,12,14,11,12,14,12,11,10,13,13,11,13,6,12,11,13,10,11,10,13,12,10,14,13,7,6,10,14,7,12,1,2,1,2,1,3,3,2,3,3,1,€475K - €1.4M,- -  -,
78040953,Maximiliano Callorda,ST (C),54%,7,8,14,13,7,11,9,16,14,13,12,11,13,9,13,8,11,12,9,9,10,13,10,11,12,13,13,10,16,8,5,9,10,14,4,12,3,3,3,2,2,1,2,2,1,3,3,€6K - €20K,- -  -,
78062063,Jhonatan Candia,ST (C),31%,14,14,12,9,12,12,14,12,13,12,13,10,10,12,10,12,7,14,12,12,12,13,6,12,13,12,13,13,12,9,7,5,12,13,5,13,3,3,4,1,3,3,1,1,1,1,2,€1.3M - €3.9M,- -  -,
14003037,Germán Cano,ST (C),31%,13,12,12,10,12,12,12,12,7,12,11,15,13,14,16,14,18,16,10,12,11,13,6,12,12,16,12,7,14,12,6,6,13,15,6,13,1,1,1,1,3,3,2,2,1,2,3,€230K - €700K,- -  -,Opt
8828106,Oscar Cardozo,ST (C),54%,7,7,14,15,12,7,11,14,11,15,11,14,10,11,10,11,13,13,6,11,13,7,9,12,8,16,14,14,14,15,9,5,13,15,4,14,1,2,3,3,3,2,3,3,1,3,3,€18K - €55K,- -  -,
14063591,Facundo Castro,ST (C),29%,10,11,14,11,9,11,12,15,12,12,14,13,12,12,12,7,3,13,13,13,11,12,9,9,11,13,13,8,13,9,6,6,10,10,8,10,3,1,4,1,1,1,3,2,2,3,2,€700K - €2.1M,- -  -,
14007411,Matías Castro,ST (C),75%,9,10,14,12,11,12,12,11,11,13,14,12,12,9,14,8,9,13,8,12,11,11,6,10,11,13,11,7,15,8,8,7,10,15,8,11,2,3,2,1,1,2,3,1,1,2,2,€35K - €100K,- -  -,
14026979,Ezequiel Cérica,ST (C),39%,11,11,12,13,12,9,7,16,15,13,13,12,12,14,13,12,11,5,7,14,13,15,6,7,11,15,13,10,10,11,8,5,13,14,6,12,2,3,1,4,3,4,2,2,2,1,3,€16K - €50K,- -  -,
14006315,Diego Churín,ST (C),54%,13,11,14,14,13,11,15,14,15,15,16,11,10,10,14,12,10,14,12,14,10,16,7,8,10,12,11,8,14,11,9,8,12,12,8,11,1,1,1,3,2,2,3,2,2,1,2,€275K - €850K,- -  -,Wnt
19371570,Cléber,ST (C),50%,14,12,15,17,13,13,14,16,14,12,14,10,8,10,14,13,8,13,8,12,10,13,4,7,10,12,10,7,13,10,8,6,11,12,6,11,3,3,2,2,3,3,4,1,3,3,2,€1.1M - €3.4M,- -  -,
78084870,Matías Cóccaro,ST (C),42%,14,13,14,10,13,12,13,12,14,15,15,11,11,12,13,14,9,14,12,9,10,14,7,9,14,14,14,8,13,9,4,6,11,12,5,12,1,1,3,3,2,1,2,2,3,2,1,€2.3M - €7M,- -  -,
78087178,Diego Coelho,ST (C),33%,11,12,12,13,12,11,13,12,6,12,10,9,9,9,9,10,9,13,10,10,10,12,9,9,9,12,10,8,14,9,4,8,12,13,6,11,2,3,3,1,3,4,1,3,2,2,3,€8K - €24K,- -  -,Inj
79025472,Cristian Colmán,ST (C),58%,14,13,15,13,14,14,14,14,13,13,15,11,10,12,10,7,8,14,11,14,7,16,5,8,11,13,9,5,15,13,3,7,9,7,8,11,3,3,3,1,2,3,3,1,1,3,2,€650K - €1.9M,- -  -,Opt
14131375,Nicolás Contín,ST (C),61%,13,13,13,13,13,13,13,16,15,13,14,12,11,12,10,11,11,12,9,13,12,14,6,9,11,12,9,8,13,13,5,8,12,9,9,12,3,1,3,1,3,2,3,3,3,3,3,€1.3M - €4M,- -  -,
14043350,Rodrigo Contreras,ST (C),54%,11,13,15,13,8,12,11,14,12,12,13,12,12,11,15,13,9,13,9,7,8,11,11,11,13,12,12,12,13,9,6,6,12,13,5,11,1,3,3,3,3,3,3,3,2,3,2,€750K - €2.2M,- -  -,
14166611,Nicolás Cordero,ST (C),55%,14,13,12,13,11,13,14,13,13,13,13,11,10,12,8,8,10,13,12,11,10,11,7,10,13,13,11,13,12,11,6,4,11,11,4,11,3,2,3,2,3,4,3,1,3,1,4,€1M - €3.1M,- -  -,
2000187332,Oscar Coronel,ST (C),38%,14,13,8,7,13,13,10,9,6,8,6,7,5,10,10,11,10,13,4,6,7,7,6,4,14,13,13,6,13,4,2,4,7,6,4,9,1,2,3,3,2,1,4,2,2,1,3,€325K - €950K,- -  -,
14244914,Juan Manuel Cruz,ST (C),43%,12,14,13,11,13,13,14,12,9,13,12,13,10,12,12,12,8,13,8,13,11,12,7,7,12,13,13,8,14,13,8,5,9,12,6,13,3,1,3,2,3,1,1,1,2,1,2,€1.5M - €4.4M,- -  -,
2000110745,Denzel,ST (C),58%,10,11,8,13,7,9,8,14,7,11,8,12,7,11,14,13,9,10,3,7,7,8,7,2,14,10,14,6,11,6,5,5,8,7,3,14,1,3,3,3,2,2,2,2,2,1,4,€16K - €50K,- -  -,
55062112,Deyverson,ST (C),60%,13,11,11,16,15,12,13,12,15,12,15,13,12,11,16,13,8,12,8,12,11,16,6,9,10,16,13,9,15,10,5,7,12,11,7,11,3,2,1,1,3,2,1,3,1,2,1,Not for Sale,- -  -,
14031023,Enzo Díaz,ST (C),35%,12,12,13,9,8,10,9,11,10,13,12,13,13,12,11,12,8,15,5,12,11,12,5,6,12,15,13,7,13,8,4,3,12,14,5,13,3,1,3,2,2,3,3,3,1,1,2,€275K - €800K,- -  -,
75017128,Matías Donoso,ST (C),40%,8,6,15,13,13,8,9,13,14,13,14,14,12,12,15,10,12,15,5,12,8,13,6,5,6,13,11,10,12,11,9,6,11,15,7,12,4,2,2,2,1,3,3,3,1,3,2,€3.5K - €10K,- -  -,
14202380,Cristian Duma,ST (C),25%,13,12,8,11,8,13,13,7,10,9,3,10,6,12,8,13,2,13,6,7,7,8,7,6,13,13,13,7,13,8,1,7,8,4,2,13,1,1,1,2,1,3,3,2,2,2,2,€110K - €325K,- -  -,
14060808,Brian Fernández,ST (C),20%,14,13,12,7,7,13,9,11,12,13,11,11,12,10,12,15,7,16,6,7,13,5,12,12,14,15,15,13,9,13,5,3,12,12,6,14,2,2,2,3,1,1,1,1,1,3,3,€1.2M - €3.5M,- -  -,
75015629,Ronnie Fernández,ST (C),57%,11,11,15,14,16,11,13,15,15,13,16,11,11,3,15,6,16,14,7,14,11,14,5,8,9,13,9,8,15,10,6,6,12,13,8,11,1,1,3,1,1,1,3,2,2,1,2,€26K - €80K,- -  -,
14036545,Tobías Figueroa,ST (C),54%,9,10,16,15,13,9,13,16,13,15,14,13,11,11,12,9,8,16,9,14,9,15,5,6,9,14,12,8,15,10,4,5,9,15,7,12,2,2,1,3,2,2,3,1,2,3,2,€200K - €600K,- -  -,Inj
79034783,David Fleitas,ST (C),41%,12,10,13,13,11,12,12,12,12,12,13,11,11,11,12,8,7,12,10,12,11,15,7,6,9,12,11,9,13,12,5,8,11,5,8,11,3,2,3,3,2,2,1,2,1,3,3,€275K - €800K,- -  -,
14243012,Luca Franco,ST (C),38%,14,12,14,13,15,14,11,10,6,13,11,12,6,8,16,12,10,13,6,10,7,13,8,6,13,14,14,5,14,9,6,8,9,7,4,13,1,1,3,2,1,1,2,3,2,1,1,€1.6M - €4.8M,- -  -,Inj
2000011334,Gabriel Aires,ST (C),75%,12,12,10,10,12,12,12,10,11,11,12,11,9,8,13,10,6,13,7,9,10,11,4,7,11,12,11,9,10,9,6,5,8,12,5,11,1,1,3,3,3,1,3,1,3,2,2,€1.5K - €4K,- -  -,
2000119547,Gabriel Conceição,ST (C),30%,14,9,10,11,12,13,8,9,13,14,8,12,8,12,13,13,14,11,7,8,10,9,7,8,14,14,14,8,14,10,8,8,9,9,7,14,2,3,3,4,1,2,2,2,2,2,3,€850K - €2.6M,- -  -,
14047888,Juan Manuel García,ST (C),45%,13,13,13,13,12,11,13,14,9,13,13,13,12,12,12,6,12,13,9,13,13,14,8,10,12,14,13,7,14,8,7,6,12,12,7,12,2,2,1,2,2,2,3,3,2,3,2,€1.4M - €4.1M,- -  -,
2000172602,Alejo Gastán,ST (C),20%,13,13,5,7,12,12,7,10,6,9,8,10,4,11,15,13,11,13,3,6,7,7,6,2,13,14,13,4,11,5,4,2,7,6,1,13,3,1,4,1,2,2,3,3,1,3,3,€40K - €120K,- -  -,
14006432,Emmanuel Gigliotti,ST (C),58%,10,11,15,16,14,12,11,13,14,13,15,16,14,14,15,12,14,15,9,14,13,14,7,10,7,14,15,7,16,11,5,4,12,14,5,13,2,2,3,4,2,4,3,2,3,3,2,€100K - €300K,- -  -,
14183211,Federico Girotti,ST (C),54%,12,11,14,15,15,10,16,17,14,14,12,8,10,12,17,10,12,14,9,13,10,15,4,9,11,13,11,9,14,9,4,7,12,11,9,13,1,3,2,1,3,4,1,1,2,3,1,€1.3M - €4M,- -  -,
2000188949,Jonathan Gómez,ST (C),40%,13,12,7,7,17,11,10,6,6,12,3,7,8,7,5,8,1,13,5,6,6,7,5,2,13,14,13,6,14,6,2,2,2,5,2,8,2,1,3,3,2,2,1,1,1,1,3,€130K - €375K,- -  -,
2000198939,Juan Gómez,ST (C),50%,10,11,8,9,11,8,9,6,9,8,8,10,8,10,16,13,11,8,8,6,7,8,7,7,13,14,14,7,14,8,3,6,8,2,1,14,1,3,2,2,3,2,3,1,1,2,1,€275K - €800K,- -  -,Int
79025925,Walter González,ST (C),47%,14,13,14,14,12,13,13,13,14,12,14,13,12,12,15,12,8,14,7,14,11,15,5,7,11,14,12,7,14,12,4,5,13,12,6,11,2,3,3,2,2,2,1,1,3,1,3,€400K - €1.2M,- -  -,
5290748,Paolo Guerrero,ST (C),50%,8,9,14,12,10,7,7,13,14,12,14,12,9,11,14,13,15,14,6,10,12,9,6,9,9,13,14,13,14,11,7,4,12,14,5,13,2,1,1,2,2,1,1,1,1,3,2,€30K - €95K,- -  -,
2000037692,Gustavo Nescau,ST (C),53%,11,11,14,14,12,10,10,14,14,12,6,12,11,13,15,10,11,13,10,11,11,10,6,7,10,13,10,10,12,9,8,5,10,10,5,10,2,3,2,1,3,1,1,3,2,3,3,€45K - €140K,- -  -,
75049247,Gabriel Harding,ST (C),61%,11,11,12,14,14,12,13,13,9,14,10,10,8,8,11,10,8,12,5,10,9,12,4,7,10,10,12,6,13,7,3,4,11,8,7,11,2,2,3,3,2,1,2,2,2,1,2,€170K - €500K,- -  -,
86059427,Jan Hurtado,ST (C),57%,12,11,15,13,14,12,16,16,13,13,13,12,8,12,12,12,12,12,11,14,10,9,8,6,12,13,11,10,14,12,5,10,12,12,10,9,2,2,3,3,1,1,1,1,3,3,1,€1.9M - €5.8M,- -  -,Inj
2000048766,Brian Ibáñez,ST (C),18%,14,14,8,10,11,14,6,5,7,11,8,7,8,12,5,11,5,13,7,5,8,8,4,7,14,13,12,7,14,6,1,6,8,7,2,12,1,1,2,2,1,1,4,1,2,4,1,€350K - €1.1M,- -  -,
2000153162,Jefinho,ST (C),33%,9,11,7,11,9,11,9,9,8,11,4,7,2,4,15,12,13,13,3,5,6,7,6,2,13,13,9,5,11,8,1,2,6,7,1,13,1,1,1,1,2,3,1,3,3,2,2,€3.5K - €12K,- -  -,
75020023,Ignacio Jeraldino,ST (C),45%,11,10,13,13,15,12,15,14,11,15,14,14,11,11,12,8,8,15,8,11,9,11,7,8,8,9,12,9,12,11,12,7,11,13,7,11,1,3,2,1,3,3,3,3,3,3,3,€45K - €130K,- -  -,
19340038,Jô,ST (C),48%,12,10,8,15,12,13,8,14,8,14,10,10,7,5,14,12,7,11,5,12,9,12,1,7,10,9,10,6,12,9,5,6,9,8,6,10,1,2,2,2,1,2,3,2,1,1,3,€18K - €55K,- -  -,
19033594,Junior Moraes,ST (C),33%,12,13,11,8,11,12,8,11,13,12,12,13,12,13,14,13,14,16,11,15,14,15,6,11,12,13,13,11,13,13,3,3,13,14,5,12,1,1,2,1,2,3,2,3,1,3,3,€110K - €350K,- -  -,
2109680,Léo Gamalho,ST (C),80%,11,10,11,14,13,11,11,14,11,12,10,13,8,11,13,13,11,13,9,12,11,12,4,8,9,14,12,7,15,12,3,4,11,15,5,10,1,1,1,3,3,1,1,1,1,1,3,€70K - €210K,- -  -,
14195861,Álvaro López,ST (C),40%,12,9,13,15,12,12,12,13,11,13,11,12,12,12,12,11,7,12,5,13,10,12,6,6,10,12,9,10,14,8,5,4,11,7,4,11,3,2,1,2,3,3,4,2,3,2,1,€30K - €90K,- -  -,
14130190,Manuel López,ST (C),52%,11,12,9,14,12,12,12,13,12,13,11,13,9,10,12,12,8,13,8,14,13,13,6,8,10,13,12,11,12,12,10,6,11,12,6,11,1,2,2,3,1,3,3,1,1,2,2,€110K - €325K,- -  -,
78048433,Renzo López,ST (C),60%,10,12,13,16,12,12,13,13,11,12,13,11,11,12,12,9,9,13,12,13,11,10,9,12,13,12,13,9,14,12,6,9,12,14,8,12,3,1,3,2,3,2,3,1,3,1,1,€1.4M - €4.3M,- -  -,
14242624,Ignacio Maestro Puch,ST (C),48%,13,14,13,12,10,13,14,15,10,12,9,14,10,15,9,13,3,10,5,10,11,7,1,7,12,13,12,4,12,10,2,5,9,4,8,13,1,2,3,1,2,1,1,3,2,2,2,€1.7M - €5.2M,- -  -,
14022940,Pablo Magnín,ST (C),36%,12,11,12,9,12,11,11,11,10,14,11,15,11,13,14,9,8,15,6,13,12,13,11,12,11,15,12,9,10,12,5,3,11,15,6,14,3,3,3,4,2,3,3,2,1,3,2,Not for Sale,- -  -,
79029387,Junior Marabel,ST (C),34%,13,11,15,12,12,13,12,14,15,10,15,12,10,11,15,8,7,14,7,12,9,16,8,9,11,13,12,10,13,13,10,7,9,10,9,11,3,3,2,2,3,1,1,1,1,2,3,€1.3M - €3.8M,- -  -,
2000158455,Marcos Vinícius,ST (C),50%,13,13,7,9,9,13,9,6,5,7,6,9,5,8,3,9,11,13,5,6,5,7,6,4,13,13,12,6,13,5,3,5,5,3,1,9,2,3,2,2,3,2,2,3,1,2,1,€6K - €16K,- -  -,
14151971,Adrián Martínez,ST (C),50%,13,13,8,12,11,12,13,11,15,12,15,14,11,12,14,12,8,13,7,14,12,16,6,8,12,14,11,11,13,12,5,7,12,11,5,11,4,3,1,1,4,3,2,2,3,3,3,€275K - €800K,- -  -,Inj
79031707,Diego Martínez,ST (C),44%,12,8,13,13,13,12,13,14,15,12,16,9,9,9,9,13,8,12,7,15,7,16,7,8,8,11,9,10,13,8,6,6,10,8,9,8,2,2,1,3,3,1,1,3,2,1,2,€45K - €130K,- -  -,
78044357,Gonzalo Mastriani,ST (C),50%,12,13,15,11,14,12,11,16,14,14,13,10,11,11,12,12,9,16,12,16,11,16,6,12,11,14,13,8,13,10,6,10,12,14,8,13,2,2,3,2,1,2,3,3,1,3,2,€1.7M - €5M,- -  -,
2000029811,Matheus Cadorini,ST (C),51%,12,11,12,14,13,11,11,13,12,13,13,12,11,12,14,11,13,13,10,12,9,12,7,8,11,13,12,9,14,9,8,7,10,13,6,11,3,1,4,1,3,1,3,2,2,2,2,€1.8M - €5.2M,- -  -,
78099008,Mauro Méndez,ST (C),53%,13,13,14,11,15,13,9,9,13,14,12,12,13,11,9,11,12,14,8,13,12,12,9,11,13,15,13,11,11,12,7,9,11,14,7,13,1,3,1,3,1,3,3,2,3,2,4,€1.5M - €4.5M,- -  -,
19339555,Mikael,ST (C),67%,12,12,14,12,10,12,11,14,13,13,13,13,12,12,12,11,7,14,6,12,11,14,8,9,11,14,13,9,13,13,8,7,11,13,10,13,3,1,1,4,3,4,1,2,2,2,2,€1.4M - €4.2M,- -  -,nEU
78089863,Facundo Milán,ST (C),44%,14,11,14,13,7,13,10,11,5,11,11,11,9,9,10,10,9,13,11,8,6,11,10,9,10,13,12,10,13,11,6,8,11,12,2,11,3,2,1,3,4,1,1,1,3,2,2,€35K - €110K,- -  -,Opt
14243011,Juan Miritello,ST (C),48%,12,12,14,13,13,12,13,15,12,12,8,11,10,12,14,10,7,13,6,8,11,11,8,8,12,13,12,8,16,10,7,6,12,13,6,12,1,3,2,2,1,1,4,2,1,4,1,€1.3M - €3.9M,- -  -,
14207416,Mauro Molina,ST (C),36%,10,11,14,13,12,12,14,13,13,12,14,9,12,11,11,9,8,9,8,12,11,13,8,9,9,13,12,9,15,11,8,5,11,11,5,11,3,2,1,3,2,2,1,2,2,2,3,€375K - €1.2M,- -  -,
2000193200,Enzo Monteiro,ST (C),50%,14,13,7,6,14,14,11,9,9,8,1,11,4,8,11,14,11,13,6,6,6,9,2,6,12,13,13,4,8,8,3,6,8,3,2,13,2,2,3,1,1,3,3,3,3,1,3,€55K - €160K,- -  -,
2000230371,Benjamín Mosquera,ST (C),20%,13,12,6,4,9,14,6,7,9,10,7,6,4,10,6,13,6,12,5,5,3,6,6,4,12,14,12,5,13,5,4,1,6,3,3,13,3,3,1,2,2,1,3,1,1,3,1,€50K - €160K,- -  -,
2000086032,Vicente Mosquilo,ST (C),44%,9,9,8,16,17,9,5,9,10,11,8,11,6,14,6,14,13,11,8,7,6,8,7,5,11,14,12,7,14,8,2,4,8,6,3,9,3,2,3,3,3,4,1,1,3,3,2,€20K - €60K,- -  -,
86072570,Yeiber Murillo,ST (C),35%,13,12,12,12,13,13,13,12,8,10,6,11,11,11,11,15,14,16,11,10,11,11,10,8,9,11,9,10,13,10,9,8,8,12,6,11,2,3,2,2,2,2,1,2,3,3,2,€120K - €375K,- -  -,
19334607,Nathan,ST (C),62%,14,11,11,15,8,12,12,14,8,12,10,13,12,11,12,11,12,12,7,12,9,14,6,7,10,12,12,4,14,7,6,6,9,10,6,12,3,2,2,2,2,2,3,1,3,2,3,€50K - €150K,- -  -,
14079967,Luciano Nequecaur,ST (C),75%,9,9,13,15,6,9,13,15,12,13,15,15,9,10,9,12,6,9,12,8,9,12,10,7,11,12,13,10,16,10,5,8,10,15,8,12,2,2,3,2,2,3,1,2,1,2,3,€110K - €325K,- -  -,
2000129867,Mariano Nichele,ST (C),42%,12,9,13,11,16,12,8,7,10,15,9,10,9,9,9,12,12,15,10,9,10,7,8,5,11,12,11,9,14,9,6,9,9,13,6,11,2,3,1,3,1,2,2,3,3,1,3,€50K - €150K,- -  -,
14091274,Nicolás Orsini,ST (C),42%,13,12,15,12,12,13,13,15,11,13,13,12,12,11,13,12,7,14,12,14,9,14,10,10,12,12,13,9,12,10,4,4,10,13,7,12,1,1,2,2,2,2,3,1,2,1,3,€325K - €950K,- -  -,
79026949,Alfio Oviedo,ST (C),55%,13,12,13,13,8,11,10,13,11,13,12,14,12,11,13,12,8,14,6,9,8,12,7,7,10,15,10,9,13,12,5,7,12,13,6,12,1,1,1,2,2,3,1,2,1,3,1,€300K - €850K,- -  -,
79029983,Guillermo Paiva,ST (C),75%,13,11,14,15,9,12,12,13,15,12,15,12,10,11,8,9,9,12,9,10,9,14,7,9,9,14,12,8,15,12,7,8,12,10,8,12,2,2,1,1,2,2,1,1,2,1,3,€190K - €550K,- -  -,
78037601,Cristian Palacios,ST (C),13%,12,12,8,7,13,11,12,7,8,15,5,14,8,13,10,13,7,15,7,11,11,9,11,11,12,15,14,13,11,10,8,7,11,14,6,13,1,1,1,3,2,3,3,3,3,3,3,Not for Sale,- -  -,Inj
79010424,Pablo Palacios,ST (C),41%,8,9,12,14,12,7,11,12,12,13,10,14,13,13,12,9,13,13,7,12,12,13,8,7,8,13,12,7,14,13,4,6,10,14,5,10,1,1,1,3,3,2,1,2,2,4,1,Not for Sale,- -  -,
14080166,Lucas Passerini,ST (C),50%,11,8,15,15,12,11,13,15,10,13,14,11,13,10,4,7,11,12,7,11,10,13,6,8,11,14,12,9,14,9,10,4,12,13,5,13,4,1,2,3,3,1,1,1,3,1,4,€325K - €950K,- -  -,
83212491,Pedro Raul,ST (C),48%,14,13,13,17,14,13,13,15,11,13,12,13,13,12,11,9,11,14,12,13,11,14,7,9,11,14,11,10,15,10,10,6,12,15,7,11,2,3,3,2,2,1,2,1,4,2,2,€3.2M - €9.6M,- -  -,Wnt
79032191,Alan Pereira,ST (C),36%,13,14,7,4,13,13,10,7,12,12,6,13,7,13,16,11,3,13,5,6,7,8,6,5,13,12,13,6,13,7,1,6,7,6,3,12,1,2,1,2,2,2,2,3,2,2,2,€130K - €400K,- -  -,
79024518,Dionisio Pérez,ST (C),57%,12,7,15,14,9,11,12,14,13,11,14,11,11,11,12,7,7,12,7,12,11,16,8,12,6,12,14,6,13,12,10,7,11,11,11,8,3,3,3,1,1,1,2,1,3,2,2,€22K - €65K,- -  -,
14212161,Matías Polvera,ST (C),25%,12,13,11,15,13,12,12,11,10,11,4,9,11,16,3,10,8,15,11,9,7,10,7,6,14,12,11,7,11,8,4,5,8,10,5,12,1,1,1,2,2,3,1,3,1,1,2,€850K - €2.6M,- -  -,
75017693,Luca Pontigo,ST (C),34%,11,12,10,12,10,12,11,9,9,12,9,10,11,11,9,11,8,13,7,10,11,9,4,6,11,12,10,5,9,9,6,3,11,11,5,11,1,1,1,2,1,2,1,1,3,3,4,€0,- -  -,
