UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Transfer Value,Rec,Inf
51001380,Chicharito,ST (C),33%,12,14,11,8,14,13,11,10,12,17,14,16,15,9,16,10,11,17,7,9,8,9,7,10,10,16,13,8,13,11,5,5,9,16,6,11,3,1,3,3,1,3,2,3,2,2,1,€230K - €700K,- -  -,Inj
51063657,Roberto de la Rosa,ST (C),35%,11,10,12,11,11,11,10,9,6,12,11,16,12,15,16,12,1,14,12,11,11,12,10,8,16,14,16,13,12,11,9,9,12,12,5,14,1,3,1,3,3,1,3,1,2,1,3,€1.2M - €3.7M,- -  -,
2000125802,Osaze De Rosario,ST (C),42%,11,12,12,13,14,11,14,14,10,11,9,12,12,12,13,10,7,11,7,9,11,10,5,6,11,15,12,6,10,14,5,4,11,11,5,12,1,2,1,3,4,2,1,2,3,1,3,€325K - €1M,- -  -,
14083720,Juan Dinenno,ST (C),42%,14,11,16,13,13,13,14,15,7,15,11,13,13,13,13,12,10,16,6,15,9,16,8,10,12,15,10,11,15,10,6,4,10,15,4,14,1,1,1,1,2,1,3,1,1,3,3,€4.6M - €13.5M,- -  -,Inj
28100035,Josh Dolling,ST (C),61%,10,9,11,14,15,12,11,15,14,12,11,10,10,9,7,8,11,11,10,9,10,10,9,9,11,10,10,10,12,12,5,8,11,4,2,9,3,2,1,2,3,3,3,3,1,1,2,€140K - €425K,- -  -,
2000158811,Chris Donovan,ST (C),25%,11,12,9,12,5,12,13,11,7,11,5,10,7,8,16,12,1,14,8,7,8,13,6,7,14,12,12,3,10,8,1,7,11,8,2,13,2,2,3,1,2,2,3,1,1,3,3,€210K - €650K,- -  -,
78078654,Jonathan dos Santos,ST (C),40%,12,12,10,12,7,12,11,11,12,13,11,13,11,13,11,12,11,13,10,11,12,12,6,9,11,15,11,13,13,12,6,9,12,14,8,12,3,4,3,4,2,2,1,2,2,2,3,€85K - €250K,- -  -,
51068133,Rafael Durán,ST (C),55%,12,10,12,12,11,10,9,10,10,11,11,13,11,11,4,6,10,11,10,9,8,11,8,9,12,12,12,10,11,10,10,7,9,12,7,11,3,1,1,1,3,1,4,2,3,3,4,€3.5K - €12K,- -  -,
210541,Ercan Kara,ST (C),41%,14,11,11,16,12,12,13,15,14,12,12,14,17,10,16,13,11,17,9,14,11,15,6,6,9,14,11,5,17,8,5,8,9,17,6,11,2,2,3,1,2,3,1,2,2,3,2,€2.2M - €6.6M,- -  -,
78062548,Gabriel Fernández,ST (C),67%,11,13,15,14,11,13,12,16,13,11,14,12,10,9,14,12,12,13,9,11,10,15,9,9,11,13,11,9,15,11,5,8,10,14,8,12,3,2,1,2,2,1,1,4,1,2,1,€700K - €2.1M,- -  -,
79029963,Sebastián Ferreira,ST (C),36%,14,12,13,12,8,12,12,11,12,14,12,14,12,11,7,14,7,15,6,8,11,11,9,10,11,14,12,10,13,12,8,7,13,12,7,13,1,2,1,3,1,3,3,3,1,2,1,€2M - €6M,- -  -,
14023764,Rogelio Funes Mori,ST (C),53%,12,11,10,14,13,12,12,13,11,12,12,11,13,13,11,11,10,15,8,14,12,12,8,9,10,17,14,10,15,12,5,5,13,13,5,15,1,2,1,1,2,1,3,2,1,1,2,€1.5M - €4.5M,- -  -,
14020540,Julio Furch,ST (C),54%,11,10,13,15,12,11,14,15,13,15,14,13,12,13,15,11,7,16,8,14,14,15,6,7,11,16,15,7,16,11,5,5,12,14,6,12,2,2,2,4,2,2,3,4,2,1,2,€550K - €1.6M,- -  -,Opt
14147808,Milton Giménez,ST (C),58%,13,13,12,13,12,13,13,14,12,14,12,12,12,14,12,11,8,12,6,11,10,12,8,5,12,14,11,6,15,11,4,5,13,13,7,13,3,2,2,2,3,1,1,2,2,2,2,€1.3M - €3.9M,- -  -,
79024554,Carlos González,ST (C),53%,12,10,15,13,14,13,14,14,12,15,16,13,12,13,14,15,11,14,8,12,12,13,8,9,11,14,13,11,15,12,9,6,10,11,7,11,1,1,2,1,1,2,3,4,1,3,2,€1.8M - €5.4M,- -  -,
2000083765,César Gutiérrez,ST (C),19%,13,13,12,9,13,13,12,8,5,10,7,9,5,11,12,13,11,13,5,6,3,7,6,4,8,13,10,6,11,5,3,4,7,7,1,13,1,1,1,1,2,3,3,1,3,2,3,€3.5K - €12K,- -  -,
2000131668,Edgar Gutiérrez,ST (C),65%,14,13,4,3,12,14,9,9,12,10,7,13,8,11,16,11,1,13,7,7,6,8,5,7,14,14,11,4,11,7,1,5,7,9,2,12,2,2,1,2,1,3,1,2,1,2,3,€3K - €10K,- -  -,
20020017,Jordan Hamilton,ST (C),51%,12,12,10,14,13,12,9,14,9,11,12,12,10,12,9,11,9,12,11,10,10,8,5,7,11,14,10,4,13,11,5,7,9,12,6,11,2,3,1,3,2,3,2,3,3,3,2,€75K - €230K,- -  -,
2000131671,Rodrigo Huescas,ST (C),34%,12,12,12,8,9,9,10,8,10,12,5,12,9,11,2,11,12,11,9,10,9,12,7,9,11,10,11,8,10,10,9,6,11,9,5,12,3,3,3,2,3,3,2,3,1,3,3,€500K - €1.5M,- -  -,Inj
14164743,Nicolás Ibáñez,ST (C),36%,14,14,13,13,12,12,14,13,11,13,12,14,12,13,12,10,7,13,12,10,10,13,9,9,11,16,14,10,13,12,5,9,12,10,8,13,4,1,2,1,1,4,1,3,3,1,1,€210K - €650K,- -  -,Opt
19259594,João Klauss,ST (C),51%,11,10,14,16,12,10,14,15,11,14,12,14,12,12,13,6,11,14,6,13,10,13,5,8,9,11,12,8,15,10,11,6,10,14,11,11,1,3,2,2,1,1,4,3,1,1,1,€3.1M - €9.4M,- -  -,
2000076143,Preston Judd,ST (C),56%,11,9,14,14,16,12,13,16,15,13,12,9,11,9,15,8,15,10,9,10,8,13,6,7,9,12,10,10,13,6,6,6,10,12,8,9,3,2,1,1,1,3,2,2,1,1,3,€325K - €950K,- -  -,
51075802,Daniel López,ST (C),43%,11,10,12,12,15,8,8,9,11,14,3,13,12,10,3,9,11,12,11,11,9,12,9,9,11,13,13,11,12,12,12,8,11,14,6,10,1,1,4,2,3,3,3,4,3,3,3,€110K - €325K,- -  -,
2000155453,Jack Lynn,ST (C),33%,12,10,12,13,13,13,10,13,5,11,10,10,11,11,13,9,9,12,11,12,8,12,10,10,11,13,11,10,11,10,3,8,10,8,8,10,4,2,1,4,2,1,3,2,1,3,2,€550K - €1.6M,- -  -,
51016197,Luis Guillermo Madrigal,ST (C),33%,8,11,13,14,14,12,13,14,9,12,4,11,11,12,4,8,11,10,5,10,13,14,9,8,10,12,9,7,13,9,9,3,11,11,4,10,2,3,2,3,3,1,3,1,2,2,3,€6K - €18K,- -  -,Inj
51040877,Henry Martín,ST (C),35%,15,15,14,10,11,13,12,12,13,15,11,11,14,15,12,12,10,14,11,15,12,16,5,9,12,14,13,6,14,11,8,6,13,9,10,13,1,1,1,3,3,4,2,1,2,2,4,€2.7M - €8.2M,- -  -,
51031041,Guillermo Martínez,ST (C),57%,12,10,15,15,12,12,12,14,12,14,12,9,9,10,11,5,10,13,7,12,10,11,6,7,11,13,10,5,16,11,7,6,11,12,5,11,2,3,1,2,2,2,2,3,3,3,2,€100K - €300K,- -  -,
2000011577,Emanuel Montejano,ST (C),30%,10,8,10,10,12,11,10,12,12,13,11,10,8,10,15,15,9,13,11,9,7,10,10,9,11,13,13,9,12,11,8,7,13,11,7,14,1,3,3,1,2,3,2,3,2,3,3,€14K - €40K,- -  -,
75016346,Felipe Mora,ST (C),40%,13,13,13,11,16,13,15,13,11,14,13,12,13,12,14,11,8,14,6,12,12,13,9,10,11,14,13,9,14,9,5,6,12,13,7,12,1,3,2,3,2,1,3,3,2,3,2,€3.9M - €12M,- -  -,Wnt
51055058,Vladimir Moragrega,ST (C),70%,12,11,11,7,9,12,10,8,11,13,10,10,9,9,10,11,9,11,7,12,11,13,7,8,10,12,11,5,13,10,8,6,10,10,7,11,4,4,3,2,2,3,1,3,2,2,1,€0,- -  -,Wnt
14004032,Ariel Nahuelpán,ST (C),56%,6,5,11,16,9,7,5,14,18,13,18,11,14,12,17,6,11,12,5,10,10,12,7,9,9,14,12,9,16,12,5,6,12,17,8,10,2,3,2,1,2,1,2,1,3,4,3,€1K - €3K,- -  -,
96053166,Jarosław Niezgoda,ST (C),39%,14,12,12,12,8,15,12,11,4,13,10,14,12,11,13,12,5,14,8,12,10,7,4,6,10,14,13,7,13,6,4,4,8,14,4,12,4,1,3,1,2,3,1,1,2,1,3,€3.4M - €10M,- -  -,
77062794,Santiago Ormeño,ST (C),32%,11,10,14,13,12,12,14,13,13,13,12,13,11,11,13,12,9,10,7,12,8,12,4,18,10,13,13,7,14,10,5,4,11,13,6,11,1,2,2,3,2,1,1,1,3,2,3,€275K - €850K,- -  -,
51069403,Jonathan Osuna,ST (C),30%,13,13,7,10,14,13,8,9,10,7,8,12,6,8,9,12,5,9,6,6,7,7,5,4,11,13,13,6,9,7,1,6,7,7,1,12,3,1,3,3,3,1,1,1,2,2,1,€1K - €2.5K,- -  -,
2000114536,Woobens Pacius,ST (C),52%,13,12,11,12,10,13,11,12,8,9,9,12,11,8,4,9,3,9,10,11,8,11,10,9,11,14,9,10,10,11,7,5,10,14,5,10,2,2,3,1,2,1,3,3,3,1,2,€180K - €550K,- -  -,
75033435,Walter Ponce,ST (C),47%,12,12,11,12,14,13,13,11,9,13,11,9,12,10,7,9,8,13,7,11,13,10,6,8,12,12,13,7,9,9,5,5,12,10,7,11,2,2,2,2,2,3,3,3,1,1,2,€70K - €200K,- -  -,
2000128157,Leonel Prieto,ST (C),20%,13,13,6,2,15,12,6,1,7,12,4,13,7,8,9,6,12,13,5,5,7,6,6,5,13,13,10,6,13,2,1,5,5,7,5,6,1,3,3,3,3,2,2,1,4,1,1,€500 - €2K,- -  -,
67129949,Mauro Quiroga,ST (C),63%,10,8,16,16,15,13,13,16,12,15,15,11,13,12,15,5,10,14,6,15,5,15,5,10,11,15,11,5,17,11,8,7,9,12,7,12,3,4,3,1,4,3,1,1,3,3,2,€250K - €750K,- -  -,
51063587,Juan Pablo Rangel,ST (C),27%,11,7,11,6,13,8,9,7,7,13,10,12,12,14,2,12,7,15,11,10,12,11,10,11,13,13,11,9,12,11,10,7,12,12,9,14,2,4,3,3,1,1,3,3,2,2,3,€0,- -  -,
51054576,Daniel Ríos,ST (C),44%,12,12,12,11,13,13,12,13,10,12,11,12,10,10,10,10,7,13,11,11,9,12,9,8,11,14,13,6,12,10,6,5,10,10,6,13,1,3,3,2,1,3,2,3,3,1,3,€275K - €800K,- -  -,
2000171165,Ryan Robinson,ST (C),25%,10,13,6,8,8,11,7,7,9,7,9,14,7,13,14,13,9,14,6,7,7,8,7,7,10,14,11,4,13,8,1,7,8,6,1,9,3,2,2,3,3,1,1,1,3,1,1,€35K - €110K,- -  -,
2000178627,Jacen Russell-Rowe,ST (C),39%,13,12,12,12,12,14,11,13,15,11,10,12,8,9,11,12,11,12,12,10,10,12,10,7,10,14,11,10,10,12,9,10,9,7,6,11,1,1,1,2,2,1,1,4,2,1,1,€450K - €1.4M,- -  -,Loa
51063322,Arturo Sánchez,ST (C),38%,10,12,11,12,14,11,12,13,11,11,10,9,9,11,12,15,11,11,9,11,9,10,10,7,10,10,10,10,9,10,8,9,10,4,10,9,2,1,2,1,3,1,3,1,1,3,2,€0,- -  -,
78093405,Federico Viñas,ST (C),43%,13,13,15,13,9,12,10,12,14,14,14,14,13,14,13,12,8,12,9,13,12,14,8,11,12,15,16,5,16,14,10,6,14,12,7,13,1,1,3,2,1,2,3,3,1,2,3,€1.1M - €3.2M,- -  -,
43204294,Giacomo Vrioni,ST (C),38%,12,10,13,13,12,13,12,13,9,13,11,11,9,12,11,8,9,14,8,11,9,13,4,7,11,13,12,5,13,13,10,5,11,12,6,12,2,3,2,3,3,2,3,3,3,3,3,€2.6M - €7.8M,- -  -,
72051190,Brian White,ST (C),51%,13,9,11,12,13,14,13,13,8,12,11,10,10,11,13,8,6,13,8,11,9,13,10,8,11,13,10,11,13,8,9,9,10,8,7,10,2,3,1,1,1,2,2,1,1,1,1,€350K - €1M,- -  -,
