UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Transfer Value,Rec,Inf
2000137162,Ali Belouadah,ST (C),22%,13,12,7,9,14,13,8,4,12,8,8,6,7,12,15,8,13,10,7,6,7,7,2,3,12,13,13,4,9,7,1,5,5,5,1,8,1,1,1,1,1,1,3,2,3,2,3,€0,- -  -,
2000107034,Mohamed Aziz Ben Frija,ST (C),67%,11,6,4,14,7,7,7,8,5,12,6,9,8,12,11,12,8,12,7,7,6,8,7,3,14,10,14,7,14,5,2,7,8,3,2,12,1,1,3,2,3,2,3,2,3,3,1,€7K - €20K,- -  -,
13232366,Roweyd Ben Hamed,ST (C),28%,13,12,7,6,16,12,12,10,8,8,2,13,6,11,11,11,4,12,5,6,2,8,6,6,11,13,11,4,12,7,4,6,6,11,3,9,3,2,3,2,1,1,2,2,1,1,1,€0,- -  -,
13202163,Alaa Ben Romdhane,ST (C),48%,13,11,12,14,10,12,10,7,13,11,9,12,11,10,14,11,11,10,5,9,9,12,6,7,11,12,11,7,9,10,10,5,10,10,6,11,2,1,1,2,3,2,3,3,3,1,1,€6K - €18K,- -  -,
13134201,Jacques Bessan,ST (C),59%,12,10,12,13,11,13,12,12,13,12,11,10,9,11,2,9,7,13,5,9,9,12,6,6,10,14,12,7,12,9,6,4,9,11,7,11,3,1,2,2,2,1,1,2,2,1,3,€18K - €55K,- -  -,
2000198331,Rayen Beyaoui,ST (C),25%,13,13,5,11,11,14,6,5,14,10,7,9,6,8,11,10,7,7,4,7,5,11,5,1,14,13,13,4,6,6,4,1,11,6,5,10,2,2,2,1,1,3,1,3,3,1,1,€26K - €80K,- -  -,
2000198351,Omar Blel,ST (C),40%,13,12,10,14,13,14,11,8,13,12,12,10,12,10,14,12,15,11,5,11,10,12,7,8,12,12,12,7,9,7,7,4,10,5,6,12,1,1,2,3,4,3,4,2,3,1,1,€80K - €250K,- -  -,
13113118,Koffi Boua,ST (C),40%,9,8,8,11,6,8,8,8,7,14,4,11,7,13,14,13,6,14,8,8,8,9,6,8,7,14,14,8,14,9,3,8,6,7,5,14,1,1,2,3,2,3,2,1,1,2,2,€0,- -  -,
2000103175,Ali Bouargoub,ST (C),27%,13,12,7,7,10,12,10,7,5,10,1,9,6,9,7,15,5,12,7,6,5,7,3,2,7,13,13,7,13,6,1,4,7,6,1,11,3,3,3,2,2,1,2,1,3,3,2,€0,- -  -,
13197110,Mehdi Boubakour,ST (C),22%,12,9,3,5,10,12,4,2,11,11,4,6,4,9,13,9,5,10,3,3,2,4,1,4,7,12,12,3,12,4,1,3,4,1,1,8,2,2,1,1,3,2,2,1,1,1,3,€0,- -  -,
13232393,Ibrahim Boudabbous,ST (C),35%,13,9,8,8,14,12,11,10,8,11,8,11,8,13,6,12,13,13,8,7,3,8,7,3,13,13,12,7,13,7,2,7,7,6,1,12,1,1,3,2,3,1,1,1,1,3,1,€5K - €16K,- -  -,
2000103569,Reda Boufares,ST (C),28%,9,9,7,8,6,9,8,5,11,12,8,7,7,12,17,15,10,12,7,6,7,5,6,7,6,13,13,7,13,7,4,6,8,2,2,11,3,3,1,1,2,2,1,1,4,1,1,€0,- -  -,
13207054,Ameur Bouguettaya,ST (C),14%,14,14,8,1,13,14,9,6,10,8,7,10,7,10,4,7,6,14,7,3,3,7,3,8,11,14,12,6,13,7,5,5,7,3,2,8,3,1,3,3,1,2,2,2,3,3,3,€0,- -  -,
2000133990,Nasreddine Bouldjedri,ST (C),29%,13,13,6,3,6,13,9,6,6,6,1,10,6,8,5,12,12,13,6,5,3,6,5,2,8,13,13,3,13,6,5,5,6,4,1,8,2,3,3,2,1,3,2,2,1,1,3,€0,- -  -,Inj
2000166347,Chouaib Boulkaboul,ST (C),33%,13,10,3,9,11,12,5,10,7,5,5,14,7,13,6,13,1,11,3,6,5,7,6,4,13,12,12,6,13,7,4,4,7,4,1,14,3,1,2,3,2,2,1,2,2,1,2,€0,- -  -,
2000137093,Amir Boumerkhoufa,ST (C),27%,12,9,5,7,15,11,5,6,9,7,7,8,5,11,5,9,13,13,6,5,5,6,5,2,13,13,13,4,13,6,1,5,6,3,2,9,3,1,1,1,3,1,1,2,4,2,2,€4K - €12K,- -  -,
2000156467,Abdulmuyasser Bousheiba,ST (C),45%,12,10,3,11,9,10,8,7,8,5,7,8,7,9,14,12,4,14,4,6,6,6,6,7,13,12,13,6,14,7,6,4,7,8,2,8,2,1,3,3,1,1,3,2,3,3,2,€1K - €2.5K,- -  -,
13208105,Moataz Boushina,ST (C),27%,13,13,8,6,13,13,7,5,5,11,6,9,7,8,13,12,9,12,6,5,7,7,6,4,12,10,12,6,11,6,1,6,7,5,2,12,1,1,1,3,3,3,3,3,2,1,2,€500 - €2K,- -  -,
2000082104,Mohamed Boutouala,ST (C),30%,14,13,9,8,12,13,8,6,9,10,8,11,8,9,17,13,14,12,6,6,7,7,6,5,11,10,13,6,13,7,4,5,8,5,6,12,3,2,4,2,1,2,2,3,2,3,1,€35K - €100K,- -  -,
2000198428,Hassen Chelly,ST (C),39%,13,13,7,10,13,13,6,8,8,11,4,9,7,9,11,14,13,13,4,4,6,7,6,4,13,13,8,6,13,5,2,5,4,6,4,11,3,2,2,3,3,2,2,3,2,1,1,€6K - €16K,- -  -,
13206489,Choukri Kaddour Cherif,ST (C),30%,13,14,8,3,13,13,13,6,13,10,6,13,8,14,10,11,13,13,9,7,7,9,7,4,13,14,11,7,6,5,3,7,9,8,7,12,4,1,1,3,2,1,2,3,1,2,2,€24K - €70K,- -  -,
2000201008,Mohamed Younes Cherifi,ST (C),27%,10,9,7,8,11,9,4,9,12,10,7,13,7,13,12,8,1,13,6,6,5,7,6,5,13,13,12,6,12,7,3,4,4,6,1,8,2,3,4,2,1,1,1,1,3,3,1,€4.5K - €14K,- -  -,
13176430,Oussama Darfalou,ST (C),39%,12,11,15,14,12,12,15,13,8,13,12,14,13,14,12,12,9,11,6,12,11,15,9,6,7,13,10,7,14,10,4,5,11,12,5,12,2,1,3,1,2,1,3,2,1,2,2,€1.2M - €3.6M,- -  -,
12092805,Boling Dembélé,ST (C),52%,11,10,12,13,13,12,11,12,12,12,11,9,11,10,14,8,12,12,5,11,9,10,5,6,11,13,11,7,11,11,6,4,10,8,6,11,1,1,1,3,1,1,2,2,1,3,1,€45K - €140K,- -  -,
95079016,Abdou Djamilou,ST (C),28%,13,9,6,9,17,10,10,10,5,14,6,14,9,12,15,12,11,12,9,8,7,9,8,7,12,14,9,5,9,4,3,8,8,7,3,12,1,1,1,3,3,1,3,3,1,4,1,€9K - €26K,- -  -,
13232352,Ezuldeen Eisa,ST (C),43%,12,11,7,10,6,12,8,8,12,11,7,6,7,11,7,12,6,12,6,5,1,7,2,2,12,13,12,3,12,7,2,5,7,5,1,12,1,2,2,3,1,2,2,1,3,3,1,€0,- -  -,
13151014,Ramadan Kreen El Agab,ST (C),35%,9,6,9,14,10,6,6,6,5,14,10,11,10,14,11,15,14,15,9,9,6,9,4,6,7,15,14,5,15,10,4,8,10,5,5,12,1,3,2,2,3,4,1,3,1,1,3,€3.5K - €10K,- -  -,
2000193460,Mohamed El Badoui,ST (C),30%,13,13,8,9,16,13,8,7,12,12,9,10,8,13,5,12,4,13,8,7,5,8,7,5,13,13,11,7,13,8,1,7,8,7,7,12,1,1,4,1,1,1,1,3,1,1,3,€16K - €45K,- -  -,
2000057884,Cherki El Bahri,ST (C),35%,12,10,12,14,13,12,13,13,10,14,7,11,9,12,14,9,11,14,8,8,4,8,8,10,10,12,10,7,15,10,5,6,11,11,6,12,2,4,3,1,1,1,2,1,4,4,3,€0,- -  -,
2000200246,Kouri El Cheikhi,ST (C),47%,13,10,7,11,10,11,12,11,9,8,3,9,7,11,6,11,7,10,4,6,5,8,6,2,11,13,13,4,13,6,1,5,7,3,1,11,2,1,3,3,3,2,2,3,1,3,1,€20K - €60K,- -  -,
2000126828,Hamza El Fatouaki,ST (C),28%,14,14,8,9,12,14,10,5,12,11,6,7,6,7,11,12,11,13,8,7,8,8,7,7,14,12,9,7,14,8,1,7,6,7,4,13,3,4,2,3,2,2,2,1,3,1,1,€16K - €50K,- -  -,
2000226074,Omar El Hanoudi,ST (C),45%,13,10,7,10,9,13,12,11,15,10,3,6,6,11,11,10,4,9,7,6,6,7,6,3,12,13,13,5,9,7,1,5,5,3,1,9,2,4,2,3,1,1,3,3,3,3,1,€0,- -  -,
13217967,Mohamed El Khaloui,ST (C),38%,13,12,9,11,12,13,11,12,12,14,9,14,9,14,12,13,13,14,6,8,6,9,8,4,13,13,12,8,8,10,4,6,13,12,6,13,3,1,2,1,3,1,3,3,1,2,1,€70K - €210K,- -  -,
13199220,Ayoub El Mallouki,ST (C),36%,12,12,10,11,11,12,12,11,15,11,12,9,8,12,10,10,8,10,8,10,9,13,8,4,12,11,11,8,11,10,8,5,10,11,6,12,3,3,4,2,3,3,1,1,1,1,1,€28K - €85K,- -  -,
2000079421,Hamza El Ouidane,ST (C),27%,13,13,7,6,7,13,13,5,11,12,5,9,6,10,14,10,14,10,7,6,7,8,6,7,10,12,13,6,13,7,1,5,6,3,4,10,3,3,2,1,2,3,2,2,2,1,2,€45K - €140K,- -  -,
13202179,Omar El Saeed,ST (C),34%,12,10,8,14,15,10,9,7,15,14,16,9,13,13,16,12,15,12,11,14,10,14,9,7,9,12,16,6,14,11,10,10,11,9,7,12,2,2,3,1,1,3,1,3,3,2,3,Not for Sale,- -  -,
23384159,Abdelsalam El-Fitouri,ST (C),44%,13,11,8,10,15,12,13,7,9,8,6,13,7,8,17,13,14,13,4,6,4,8,6,4,13,9,13,5,13,7,1,5,4,4,4,13,4,3,3,2,3,2,3,1,2,3,2,€1K - €3.5K,- -  -,
2000188471,Adil El-Tahir,ST (C),40%,12,12,6,3,13,12,12,11,11,9,5,8,5,11,4,10,9,12,6,5,6,7,5,2,12,12,12,5,12,5,2,3,4,4,2,9,1,2,3,3,4,3,2,1,1,2,3,€9K - €26K,- -  -,
2000188477,Yousif Elataa,ST (C),25%,8,10,2,9,12,8,5,4,14,11,1,13,7,11,4,7,4,11,6,6,4,7,4,3,8,13,12,6,10,6,2,4,4,5,4,7,1,2,1,3,2,3,3,2,3,1,2,€0,- -  -,
13234071,Mohamed Eldai,ST (C),21%,13,13,8,7,11,11,11,8,12,13,2,14,7,12,8,13,12,11,8,7,8,8,7,5,11,13,13,6,11,8,3,5,6,6,1,13,1,3,2,2,1,3,3,1,2,3,3,€55K - €170K,- -  -,
13194658,Joseph Esso,ST (C),73%,14,14,9,10,14,14,10,7,9,13,6,12,9,12,6,12,10,13,8,8,9,9,8,7,14,14,9,8,14,9,1,8,6,11,4,13,1,1,2,2,1,4,3,2,3,3,3,€90K - €275K,- -  -,
2000119417,Franck Etouga Mbella,ST (C),33%,15,12,10,12,5,13,12,11,4,10,5,11,7,10,5,12,4,12,9,8,9,8,6,7,10,15,11,6,13,9,6,8,9,10,7,11,1,3,1,3,2,1,3,2,2,3,3,€800K - €2.5M,- -  -,
13112864,Malick Evouna,ST (C),34%,14,12,13,11,11,13,12,13,13,9,8,10,9,8,9,12,5,11,6,8,11,9,2,8,13,12,9,7,10,10,2,2,8,9,4,11,1,3,3,1,1,1,3,3,2,4,3,€85K - €250K,- -  -,
2000171221,Ali Ezzeddine,ST (C),25%,12,12,5,6,16,12,9,7,12,6,6,8,4,8,13,10,4,10,4,4,2,5,4,1,12,12,12,4,12,5,2,4,5,2,1,9,1,2,3,3,3,1,2,1,2,2,1,€500 - €2K,- -  -,
2000068785,Mahmoud Fahmy,ST (C),22%,13,13,7,7,11,13,9,5,9,9,3,12,7,12,6,12,3,13,7,6,6,6,6,7,10,13,13,6,13,7,3,5,7,6,1,12,2,2,2,3,4,3,1,3,1,3,2,€30K - €95K,- -  -,
2000120351,Chouaib Faidi,ST (C),33%,12,12,6,11,13,12,9,4,10,11,1,10,6,10,12,12,11,12,4,5,6,6,2,4,10,12,9,4,12,4,2,5,3,9,3,11,1,1,2,3,2,2,2,2,2,1,2,€40K - €120K,- -  -,
2000147405,Mostafa Fawzy,ST (C),45%,10,8,9,11,9,10,5,8,14,14,11,10,5,8,7,7,10,10,8,8,9,9,7,9,10,10,12,8,15,9,6,8,7,5,7,7,2,1,3,3,3,2,4,3,2,1,1,€0,- -  -,
2000171464,Yusuf Fayeq,ST (C),20%,12,8,9,4,6,8,7,8,5,11,3,10,8,13,12,14,7,14,8,7,8,8,5,7,13,11,9,7,14,6,1,7,7,4,1,14,1,4,1,1,1,3,1,1,4,2,3,€0,- -  -,
2000106494,Kais Fdhil,ST (C),28%,15,14,7,5,12,14,6,7,6,10,5,10,6,7,5,11,14,12,8,7,8,10,6,7,14,13,14,7,14,8,5,7,7,4,5,9,2,3,2,2,3,1,1,2,2,3,2,€45K - €130K,- -  -,
13231625,Nour Fettouhi,ST (C),28%,14,13,6,7,18,13,7,9,10,12,7,11,6,8,16,10,6,14,3,7,4,7,6,3,12,13,11,6,10,7,4,6,8,8,3,11,1,1,2,2,2,2,2,1,1,2,1,€35K - €110K,- -  -,
13202985,Mohammed Fikri,ST (C),59%,10,6,14,14,14,10,12,14,13,7,10,8,11,15,4,12,6,8,9,10,10,11,9,7,11,12,15,10,13,10,3,5,10,10,4,10,2,3,1,2,2,3,2,1,1,3,4,€35K - €100K,- -  -,
13234232,Hani Gasmi,ST (C),29%,13,13,6,10,14,12,11,3,12,11,3,13,6,9,14,11,11,6,6,5,5,6,5,3,11,13,13,4,13,4,1,5,6,5,2,11,1,2,1,2,3,3,3,1,3,2,2,€5K - €14K,- -  -,
2000208551,Mohamed Gerioua,ST (C),28%,13,12,6,5,9,12,5,7,12,11,6,14,4,12,5,12,3,12,4,4,4,5,4,1,13,12,12,4,12,3,1,4,5,7,1,9,3,3,1,2,1,3,2,2,2,2,2,€7K - €20K,- -  -,
2000054507,Achraf Gharib,ST (C),29%,13,14,5,7,13,12,7,10,10,11,8,10,8,11,7,15,7,14,8,7,9,8,7,6,11,11,11,8,12,9,1,7,8,2,1,12,1,1,3,3,1,3,2,3,1,1,2,€70K - €210K,- -  -,
2000161308,Ahmed Sayed Gharib,ST (C),25%,15,10,9,6,11,11,10,8,10,6,7,10,3,12,8,7,7,11,6,7,7,8,7,7,8,13,13,5,14,8,3,6,8,5,3,9,1,1,2,2,3,2,3,1,1,4,3,€18K - €55K,- -  -,
2000115951,Fahd Gomaa,ST (C),29%,13,14,14,9,12,14,6,5,14,11,8,9,5,12,6,13,8,12,6,7,4,10,6,7,13,13,13,5,8,7,3,5,12,4,1,13,1,1,2,2,2,1,3,1,2,2,1,€7K - €20K,- -  -,
2000147016,Lahcen Gourbi,ST (C),33%,13,12,6,6,15,13,13,6,14,12,8,10,8,12,17,11,6,11,8,7,5,8,7,5,9,13,13,6,10,8,1,7,6,8,2,11,1,4,2,3,1,1,3,1,3,3,1,€0,- -  -,
12080843,Joseph Guédé,ST (C),42%,11,12,12,13,13,12,13,13,8,9,12,13,11,11,2,12,7,12,11,11,11,11,7,8,13,14,11,6,12,11,6,6,12,12,5,11,3,2,1,1,1,2,2,3,3,1,3,€180K - €550K,- -  -,
13199537,Khalid Hachadi,ST (C),56%,11,9,7,15,14,13,12,14,14,9,10,13,12,10,11,12,8,13,6,8,13,7,7,9,13,11,12,8,14,9,4,4,10,13,5,13,3,2,2,1,1,3,3,1,2,3,3,€85K - €250K,- -  -,
2000080016,Ahmed Hadhri,ST (C),20%,13,13,7,5,10,13,12,5,7,12,5,13,6,12,6,11,14,12,4,6,7,7,6,4,11,13,13,6,8,7,3,6,3,9,1,11,1,1,3,3,3,2,2,3,1,3,4,€0,- -  -,
2000108419,Louay Hamdi,ST (C),52%,9,8,12,15,12,6,8,11,15,15,8,8,10,10,6,10,14,11,9,8,9,10,8,9,10,11,14,8,10,5,4,7,8,2,2,10,1,3,3,1,3,3,1,1,1,3,2,€0,- -  -,
