UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Transfer Value,Rec,Inf
90047170,Richie Bennett,ST (C),60%,8,8,12,17,11,9,11,15,13,10,13,9,10,10,13,5,8,9,8,17,9,13,3,7,6,11,10,5,13,11,6,7,10,12,8,10,3,1,1,3,2,1,2,1,2,3,1,€5K,- -  -,Lst
29191398,Sam Bennett,ST (C),29%,13,8,7,8,8,9,5,6,8,14,2,9,8,8,12,9,14,11,8,7,9,7,4,7,6,8,8,6,9,9,3,6,7,3,2,8,1,3,3,3,2,3,3,3,3,2,2,€2K - €6K,- -  -,
90091794,Paul Blackett,ST (C),20%,14,9,10,7,16,13,10,7,9,10,6,12,8,9,11,11,4,13,9,8,9,13,4,4,9,12,11,6,8,8,2,3,8,11,5,11,1,2,3,2,1,2,2,1,1,1,4,€4K - €12K,- -  -,
2000056353,Tom Bloxham,ST (C),55%,11,12,12,14,13,12,12,13,9,11,12,11,11,11,11,7,7,12,3,12,10,11,3,8,11,11,11,3,12,7,5,5,11,11,7,11,2,3,2,2,2,2,2,3,2,2,1,€210K - €600K,- -  -,Wnt
29092497,Jacob Blyth,ST (C),46%,7,8,11,13,11,7,9,9,10,8,9,8,9,7,11,8,7,9,5,12,7,11,5,6,7,10,9,9,11,6,6,5,10,15,5,11,4,1,4,3,2,2,1,3,2,3,3,€0,- -  -,
28009438,Scott Boden,ST (C),38%,6,9,7,10,7,7,7,8,8,11,9,10,11,10,7,7,9,14,9,15,10,14,7,7,6,10,10,7,10,9,7,7,10,11,7,9,4,2,3,3,1,1,3,3,3,3,2,€2K - €6K,- -  -,
28044977,Omar Bogle,ST (C),54%,13,11,13,13,15,12,12,15,14,11,12,9,9,9,15,11,8,11,6,12,7,12,4,11,9,12,10,11,12,12,6,6,8,13,6,9,3,2,3,3,3,2,1,1,2,3,1,€45K - €130K,- -  -,
52099913,Lee Bonis,ST (C),53%,9,8,10,11,10,13,12,14,8,8,9,10,8,8,13,9,5,11,10,10,10,12,3,10,11,14,11,5,11,6,2,7,12,9,5,11,3,3,1,2,3,3,1,2,1,1,1,€45K - €140K,- -  -,
29036228,Ryan Bowman,ST (C),50%,10,10,12,14,12,9,14,16,13,10,15,11,9,11,11,9,5,14,9,15,9,16,4,8,10,11,13,4,14,8,6,4,12,14,6,12,3,3,3,1,2,2,2,1,3,1,1,Not for Sale,- -  -,
52078571,Sean Boyd,ST (C),45%,11,10,11,13,12,11,11,13,15,8,11,11,10,10,12,10,5,12,8,10,9,12,3,9,10,13,11,6,12,9,3,6,9,13,4,11,3,1,1,1,1,1,2,3,1,4,1,€60K - €180K,- -  -,
29022037,Adam Boyes,ST (C),33%,10,9,10,14,10,10,9,8,8,10,7,11,7,9,12,9,8,10,7,11,6,11,6,6,10,11,10,5,11,8,3,2,10,10,1,10,2,2,1,1,2,3,2,2,1,1,1,Not for Sale,- -  -,
29156648,Harvey Bradbury,ST (C),54%,8,7,6,14,10,11,13,13,11,9,14,9,9,10,7,6,8,9,8,10,7,13,6,7,7,10,11,6,10,6,6,5,8,8,7,9,1,2,3,2,4,3,3,1,2,1,2,€0,- -  -,
52065116,Eoin Bradley,ST (C),36%,8,8,9,8,15,7,8,14,7,13,11,10,8,13,12,8,5,12,10,9,5,5,5,4,4,10,13,6,10,7,2,5,6,9,5,9,2,3,1,3,3,2,2,1,2,1,3,€0,- -  -,
29243910,Tyrese Briscoe,ST (C),33%,14,11,11,10,12,12,12,12,7,9,10,8,7,8,7,7,13,8,7,10,7,12,7,6,10,9,8,7,9,6,6,7,6,6,1,9,2,2,3,2,1,1,1,1,2,2,3,€150K - €450K,- -  -,Loa
94052425,Louis Britton,ST (C),52%,12,10,11,13,13,11,12,13,13,12,12,9,10,9,12,11,5,11,8,11,10,12,5,8,11,11,10,6,13,9,5,6,9,10,6,9,3,3,3,2,2,3,2,3,2,2,2,€65K - €200K,- -  -,
61057175,Eamonn Brophy,ST (C),38%,14,10,11,10,12,15,11,13,8,11,11,15,10,7,10,11,6,14,10,10,11,18,5,7,10,13,9,9,8,12,8,7,10,17,9,13,1,2,2,3,1,1,3,1,3,1,3,€325K - €1M,- -  -,
89044859,Omar Bugiel,ST (C),54%,9,7,10,14,10,11,12,15,14,11,13,8,8,9,14,13,6,12,8,17,10,16,1,6,11,12,11,6,13,11,1,7,10,10,9,11,4,2,3,1,3,2,1,2,2,3,3,€2K - €6K,- -  -,Wnt
2000201933,Mike Burke,ST (C),25%,11,10,2,8,11,8,3,2,7,9,4,11,4,8,10,7,8,6,2,4,3,4,3,4,11,12,6,3,12,4,1,1,4,9,1,7,3,1,3,1,3,3,1,2,4,1,2,€0,- -  -,
29186220,Rumarn Burrell,ST (C),37%,14,12,12,10,10,15,10,11,12,10,13,7,9,11,13,8,8,11,5,11,11,10,6,10,8,9,12,8,9,8,6,4,12,14,4,11,2,2,1,2,2,1,1,2,1,4,3,€20K - €60K,- -  -,
29059769,Jordan Burrow,ST (C),34%,10,8,9,10,12,10,10,9,11,10,8,8,11,11,8,8,8,10,10,11,8,13,3,6,8,9,8,9,10,9,2,7,8,8,6,8,2,2,3,2,2,1,3,2,2,1,2,€0,- -  -,
2000116198,Mason Burstow,ST (C),83%,11,10,10,15,7,13,8,11,8,11,13,11,8,12,8,8,12,13,11,12,8,12,5,6,10,12,10,7,12,9,7,3,9,4,4,12,2,2,3,3,1,3,1,2,2,1,2,€300K - €850K,- -  -,Wnt
2000108946,Bailey-Tye Cadamarteri,ST (C),36%,9,10,10,13,12,9,12,12,5,13,5,12,9,13,13,11,10,10,10,9,5,7,5,7,9,13,13,9,11,12,6,5,9,7,2,7,3,2,3,3,2,3,3,2,1,2,1,€170K - €500K,- -  -,Loa
28127876,DJ Campton-Sturridge,ST (C),20%,13,11,6,6,5,11,8,6,7,12,7,13,8,10,14,12,12,13,7,6,5,7,6,7,10,10,13,6,13,6,1,6,7,4,3,9,1,1,2,2,3,2,3,3,1,1,4,€45K - €130K,- -  -,
28127120,Tom Cannon,ST (C),40%,14,9,9,8,8,13,9,10,9,10,9,9,10,10,13,8,5,12,10,11,8,10,7,6,6,11,8,9,16,6,6,9,6,5,4,10,3,2,3,2,2,1,3,3,2,2,3,€1.5M - €4.5M,- -  -,Loa
29129406,Harry Cardwell,ST (C),53%,10,9,12,13,9,8,12,14,9,10,10,10,9,10,10,3,4,11,7,10,7,13,7,8,9,11,9,9,11,7,3,6,9,13,9,11,3,1,1,1,1,2,1,2,1,1,2,€6K - €18K,- -  -,
19242476,Carlos Vinícius,ST (C),41%,12,11,14,15,16,14,14,17,12,14,13,16,14,14,14,12,10,12,8,13,14,12,10,12,12,14,14,11,8,12,2,7,11,15,8,15,1,1,1,2,1,3,3,3,3,2,1,€4.1M - €12.5M,- -  -,
29070907,Marcus Carver,ST (C),41%,9,8,10,10,8,10,12,10,2,11,10,10,7,10,9,11,9,12,8,14,8,14,8,6,9,9,10,5,12,8,5,3,7,10,3,9,3,3,1,2,2,1,1,3,1,1,2,€4.5K - €14K,- -  -,
29236679,Charlie Caton,ST (C),13%,11,10,12,9,4,11,12,8,12,10,14,12,11,8,13,12,4,12,8,8,11,11,4,11,12,12,9,4,9,9,8,8,12,7,11,11,1,3,1,2,2,3,3,2,2,1,2,€28K - €85K,- -  -,Loa
29244500,Angus Chapman,ST (C),7%,13,10,6,6,15,13,5,7,5,4,7,10,2,8,13,11,12,13,3,5,7,6,4,3,10,13,13,4,5,6,1,2,6,7,1,10,4,1,2,3,2,1,1,2,1,2,3,€12K - €35K,- -  -,
29129083,Dion Charles,ST (C),41%,13,12,9,9,11,12,12,11,11,12,12,13,11,12,12,11,10,13,8,12,10,12,7,9,12,14,11,7,10,11,4,5,9,15,5,10,3,1,4,2,3,1,2,2,2,3,2,€75K - €220K,- -  -,
29107104,Jake Charles,ST (C),21%,12,10,9,8,13,11,12,8,8,6,9,8,7,8,10,9,3,10,8,12,8,12,2,7,10,10,9,6,8,4,2,5,8,10,6,10,2,2,2,1,1,2,2,1,3,1,1,€4K - €12K,- -  -,
28100356,Luke Charman,ST (C),54%,12,11,11,12,12,13,11,12,8,7,12,9,8,7,11,7,10,12,3,10,7,10,8,9,10,11,9,8,12,10,6,6,8,12,5,8,2,2,2,1,3,2,2,3,1,1,1,€40K - €120K,- -  -,Inj
89044446,Michael Cheek,ST (C),57%,11,8,13,13,9,11,9,11,6,12,11,13,9,11,16,5,7,13,7,9,7,16,3,6,9,13,5,4,12,11,7,7,9,11,4,11,3,2,2,2,1,1,1,3,2,2,2,Not for Sale,- -  -,
2000131022,Liam Chrystal,ST (C),15%,14,9,6,7,13,10,8,3,12,12,4,6,5,9,15,14,1,5,6,5,5,6,4,1,9,13,13,3,13,3,1,4,1,3,2,7,3,2,3,3,3,3,3,1,3,2,2,€2K - €6K,- -  -,
2000140697,Kai Churchley,ST (C),33%,12,10,9,13,11,9,10,7,6,7,5,10,6,7,4,13,1,11,4,5,7,7,2,3,11,10,14,5,10,6,1,3,7,1,1,14,1,3,3,2,3,1,1,1,2,3,3,€80K - €240K,- -  -,U21
28059557,Jonson Clarke-Harris,ST (C),53%,9,9,15,14,6,10,12,17,15,13,14,12,12,12,15,12,14,12,7,14,9,8,6,10,11,14,13,13,15,13,4,7,10,15,7,12,2,2,4,1,3,1,1,2,1,2,3,€1.5M - €4.6M,- -  -,
2000198644,Jamie Clarke,ST (C),50%,8,5,5,13,14,5,4,5,6,7,5,8,6,8,5,9,12,8,6,5,4,6,4,2,7,13,12,3,11,6,1,3,6,4,4,10,3,1,1,3,3,1,1,2,1,3,1,€0,- -  -,
29156188,Bradley Clayton,ST (C),42%,9,9,8,8,10,10,9,8,7,10,8,10,9,10,12,8,7,9,7,9,10,10,6,6,7,10,8,4,9,10,5,2,8,9,4,9,1,1,2,2,2,3,2,2,2,3,1,€6K - €18K,- -  -,
89044645,Adrian Clifton,ST (C),32%,9,10,12,10,8,9,9,12,10,10,9,9,7,11,12,6,14,8,11,12,13,13,4,3,7,10,10,7,5,5,5,11,10,7,10,8,3,3,1,1,3,3,1,1,2,1,2,€0,- -  -,
91105244,Antonio Čolak,ST (C),46%,11,9,14,15,12,12,13,14,12,13,13,14,14,13,15,10,9,14,8,12,10,11,5,7,10,16,14,10,14,13,5,8,12,14,6,11,3,1,2,1,2,1,3,3,2,3,3,€4.9M - €15M,- -  -,Set
28011171,James Collins,ST (C),45%,10,12,12,12,15,10,14,14,15,13,15,11,14,12,17,8,13,16,11,16,10,16,8,9,10,12,11,9,13,12,6,10,10,13,8,11,4,3,3,1,1,3,1,4,1,2,2,€230K - €700K,- -  -,
2000057793,Jack Connor,ST (C),43%,8,10,15,9,6,6,9,10,10,9,6,13,7,7,8,6,6,4,10,13,8,10,4,6,8,11,7,5,11,10,5,4,11,9,3,11,1,2,2,1,1,1,3,1,1,3,1,€0,- -  -,
29226253,Tommy Conway,ST (C),56%,14,14,12,13,10,12,14,11,9,11,9,10,9,10,11,6,2,13,12,12,11,14,11,7,12,13,13,11,12,7,5,6,11,9,7,12,2,3,3,1,3,1,2,1,1,1,1,€170K - €500K,- -  -,
28017377,Andy Cook,ST (C),57%,8,8,12,14,8,9,11,16,14,12,14,10,10,12,15,7,12,12,8,12,6,15,5,5,8,12,11,5,15,9,9,5,9,11,5,10,3,3,2,1,3,3,2,1,3,1,2,Not for Sale,- -  -,
89022338,Cody Cooke,ST (C),39%,10,11,7,10,13,9,11,11,5,12,9,11,12,8,14,10,8,13,9,12,10,13,3,6,8,12,10,8,13,9,5,6,8,12,4,10,1,1,2,1,3,2,3,2,1,2,1,€0,- -  -,
29132090,Sam Cosgrove,ST (C),56%,10,13,13,15,13,10,13,13,13,10,12,9,9,8,10,9,9,12,11,15,7,14,7,7,11,12,11,8,13,11,7,8,10,17,6,11,2,1,1,1,1,1,2,3,1,3,3,€40K - €120K,- -  -,
94051916,Jason Cowley,ST (C),39%,12,10,8,10,11,10,9,12,14,10,13,10,8,8,14,13,7,11,5,12,8,13,6,7,10,11,9,6,8,11,2,3,8,10,4,8,1,1,3,3,3,3,3,1,2,1,1,€10K - €30K,- -  -,
2000189651,Daniel Cummings,ST (C),23%,13,11,8,7,18,11,8,5,15,10,4,11,3,12,9,7,4,14,4,6,7,7,5,3,11,14,13,5,15,4,2,4,8,7,5,8,2,2,1,1,2,1,3,2,2,1,3,€65K - €200K,- -  -,Inj
29233078,Bartosz Cybulski,ST (C),45%,9,10,9,16,13,12,13,11,7,12,11,12,9,10,9,9,8,12,7,14,7,12,3,7,9,10,8,5,13,6,4,5,9,9,7,9,1,2,1,1,2,3,1,3,3,2,2,€190K - €550K,- -  -,
2000048340,Mamudo Dabo,ST (C),50%,5,7,15,16,15,7,5,9,15,6,9,5,6,6,17,11,1,7,6,5,5,6,5,4,6,7,12,2,8,6,1,4,5,2,1,7,1,2,3,1,2,2,1,4,1,4,3,€0,- -  -,Set
2000138938,Cristian Damaschin,ST (C),13%,12,12,5,7,13,10,5,4,5,10,5,8,4,7,7,9,4,6,5,4,4,5,4,4,12,13,8,3,13,5,1,4,5,7,1,9,3,2,2,3,1,3,2,1,1,2,1,€0,- -  -,Set
2000008471,Adam Davies,ST (C),39%,12,9,1,13,11,11,8,6,6,11,6,9,5,11,7,13,7,10,5,4,5,5,4,2,6,9,12,3,12,2,1,4,5,6,1,8,2,4,3,4,2,2,1,1,1,4,1,€0,- -  -,
2000016727,Ruben Davies,ST (C),36%,12,12,4,10,14,12,4,2,5,8,6,11,1,7,7,10,3,13,3,3,4,4,3,2,10,13,6,1,10,4,1,1,4,5,1,8,2,3,3,3,3,2,2,3,3,1,1,€500 - €2K,- -  -,
28107730,Keinan Davis,ST (C),54%,13,13,15,14,12,14,13,17,14,11,15,11,10,10,12,11,6,14,7,17,12,13,5,7,11,12,14,7,13,10,5,5,11,10,10,13,3,4,2,1,3,2,2,1,3,1,1,€3.2M - €9.6M,- -  -,Trn
2000022428,Jack Deakin,ST (C),67%,7,7,5,12,10,7,6,10,12,4,5,8,1,6,14,8,9,10,3,3,4,4,3,1,6,12,13,3,12,3,1,1,4,5,1,8,2,3,1,2,2,2,1,1,2,2,3,€5K - €14K,- -  -,Loa
85104422,Moussa Dembélé,ST (C),49%,15,12,15,13,15,15,14,15,10,13,14,14,11,12,15,13,12,16,8,12,11,12,5,8,13,15,12,12,15,12,5,4,12,15,4,13,3,2,1,2,1,3,2,3,3,2,3,€10.5M - €31M,- -  -,
29020059,Kristian Dennis,ST (C),41%,11,12,9,10,10,10,10,8,8,12,9,10,11,10,10,8,7,12,7,13,8,14,6,6,10,13,12,7,12,8,3,6,8,10,9,11,3,2,3,2,1,1,3,2,1,1,1,Not for Sale,- -  -,
29038395,Tom Denton,ST (C),54%,4,5,12,19,8,5,5,13,13,9,12,12,12,11,12,6,7,13,9,15,6,13,3,5,9,12,6,3,17,5,3,7,8,5,5,8,1,2,2,3,3,2,4,1,1,2,3,€0,- -  -,Inj
2000024113,Callum Derry,ST (C),32%,11,12,9,11,11,12,13,9,6,5,7,7,7,5,6,5,9,8,5,7,6,8,5,6,6,7,6,3,9,5,1,7,8,3,3,6,2,1,3,1,2,3,2,1,3,1,1,€3K - €9K,- -  -,
72056133,Daryl Dike,ST (C),50%,14,11,12,13,13,14,13,17,14,11,12,12,9,11,15,11,8,13,7,12,9,12,5,7,10,14,11,8,13,12,7,7,11,12,7,11,1,1,1,3,3,3,1,2,4,4,3,€5.2M - €15.5M,- -  -,
74030889,Christian Doidge,ST (C),42%,11,9,12,14,7,12,11,12,6,11,13,11,11,11,18,7,9,12,12,14,9,17,3,5,11,13,12,5,15,11,5,4,11,10,6,12,2,1,1,2,2,1,2,2,4,1,3,€200K - €600K,- -  -,
2000123638,Jamie Donley,ST (C),44%,10,13,8,10,10,13,12,12,9,9,8,14,8,9,14,10,4,17,8,10,14,10,9,6,16,13,13,9,15,12,5,6,13,4,8,13,2,3,1,1,4,3,2,2,3,2,3,€25M - €74M,- -  -,
2000078970,Josh Doyle,ST (C),40%,11,9,9,15,10,9,12,9,15,8,14,8,10,10,8,5,2,10,8,9,7,10,9,8,10,11,9,9,11,10,3,4,10,7,2,8,1,2,3,1,3,3,3,2,1,3,3,€2K - €6K,- -  -,
2000025989,Freddie Draper,ST (C),46%,12,10,12,12,12,11,12,12,12,12,12,12,11,12,13,7,8,10,8,9,10,12,4,9,11,12,10,10,10,7,4,6,9,10,6,12,3,3,2,2,3,3,1,3,2,3,2,€180K - €550K,- -  -,Wnt
29211565,Elliot Dugan,ST (C),19%,12,12,4,7,12,12,9,2,11,11,4,11,4,4,14,8,1,10,4,3,4,4,3,1,7,12,6,3,12,4,1,2,4,4,1,7,1,2,2,2,3,2,2,1,3,3,2,€0,- -  -,
2000124647,Josiah Dyer,ST (C),11%,12,12,6,5,12,11,5,6,11,9,1,11,4,3,4,12,8,12,1,3,2,5,1,4,11,9,10,4,13,6,1,1,3,3,1,5,3,1,3,3,2,1,3,1,1,2,1,€65K - €200K,- -  -,
29055572,Tom Eaves,ST (C),56%,10,9,13,16,13,10,12,17,15,10,13,9,11,10,14,8,7,12,8,16,10,17,4,9,9,11,9,6,16,9,5,9,10,10,9,10,3,1,3,3,4,2,3,2,3,2,2,€45K - €140K,- -  -,
90077586,Ryan Edmondson,ST (C),54%,11,10,13,15,13,11,12,14,14,10,15,10,8,8,14,11,6,11,6,12,5,13,2,6,8,11,10,4,12,10,2,4,6,10,4,11,3,2,1,3,2,1,1,4,1,2,2,€110K - €325K,- -  -,
89008104,Inih Effiong,ST (C),50%,13,10,12,11,14,13,14,15,6,8,10,7,6,7,11,8,2,9,5,12,4,14,2,4,11,12,7,8,12,6,6,3,7,6,3,9,1,1,2,2,2,3,1,1,3,3,2,€10K - €30K,- -  -,
2000144001,Evan Eghosa,ST (C),75%,12,9,6,10,17,9,12,4,7,5,4,9,1,13,10,8,9,12,2,5,5,7,4,2,12,13,13,5,13,6,4,3,4,2,1,7,4,2,3,3,1,3,2,1,1,3,2,€170K - €500K,- -  -,
5134493,Tom Elliott,ST (C),43%,7,9,9,17,5,11,7,14,10,14,16,10,9,10,12,8,7,12,9,14,8,9,4,6,7,9,8,3,14,7,4,5,8,9,6,9,2,2,1,2,2,3,1,2,2,3,3,€6K - €18K,- -  -,
2000220516,Jay Errington,ST (C),29%,8,8,8,9,13,10,8,8,9,9,9,8,7,8,12,7,8,8,5,9,7,10,1,2,8,10,7,3,7,5,1,2,6,5,3,6,3,3,1,2,2,2,2,1,1,1,2,€1.5K - €4K,- -  -,
29218164,Kion Etete,ST (C),47%,13,8,11,17,15,13,12,16,13,9,15,13,10,7,15,13,4,12,5,12,7,14,6,6,13,11,13,5,15,10,5,5,7,10,10,10,3,2,2,2,2,3,3,3,3,1,1,€3.4M - €10M,- -  -,
28002842,Ched Evans,ST (C),44%,9,10,12,12,15,9,11,14,14,14,15,13,13,12,14,12,9,12,8,14,9,14,4,8,11,12,12,12,12,13,4,2,11,14,6,13,1,1,2,3,3,1,1,3,1,1,2,€0,- -  -,
74057937,Ben Fawcett,ST (C),24%,13,13,5,6,14,12,7,6,12,4,2,7,5,8,9,6,10,12,4,4,4,5,4,4,6,13,11,4,8,1,2,3,4,5,1,6,3,2,3,3,3,3,3,2,3,1,3,€0,- -  -,
31039582,Liam Ferdinand,ST (C),22%,13,13,6,8,15,13,12,4,7,9,5,10,5,7,16,8,13,13,5,5,3,7,5,3,11,9,8,5,10,6,1,3,6,5,4,7,2,3,3,1,2,1,2,1,3,1,3,€0,- -  -,
2000120742,Evan Ferguson,ST (C),40%,15,8,14,13,15,13,15,14,11,11,13,11,9,13,14,8,9,11,7,11,12,14,10,7,7,15,11,10,13,12,8,7,11,5,6,10,1,1,1,3,3,2,1,1,2,3,2,€9.8M - €30M,- -  -,
