UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Transfer Value,Rec,Inf
13153910,Beto,ST (C),60%,12,12,6,1,11,12,11,3,5,8,1,7,5,6,1,9,10,7,5,4,4,6,4,1,12,12,12,1,12,5,1,1,5,3,1,8,3,2,2,1,1,3,4,1,2,2,1,€0,- -  -,
13211528,Bonfils-Caleb Bimenyimana,ST (C),45%,15,12,10,14,16,15,12,9,8,12,7,10,9,13,18,10,14,15,8,8,9,7,8,7,10,12,9,8,13,8,1,5,6,17,5,11,2,3,1,1,1,4,2,3,3,3,2,€40K - €120K,- -  -,Inj
2000043633,Foster Biton,ST (C),38%,13,13,7,11,9,13,6,6,10,9,8,10,7,12,16,12,5,11,6,5,6,7,6,3,13,8,13,6,10,6,1,5,6,4,1,9,4,1,1,2,2,2,2,3,3,2,1,€0,- -  -,
2000164086,Andy Boyeli,ST (C),33%,11,6,8,9,13,12,12,8,12,12,5,11,7,12,9,12,12,13,6,7,8,8,8,6,14,13,14,6,12,4,1,6,5,3,4,10,2,1,3,3,2,1,1,3,2,1,2,€3.5K - €10K,- -  -,
95071007,Careca,ST (C),18%,10,6,6,8,13,9,7,4,12,9,7,8,5,9,4,11,10,11,5,6,5,7,6,5,11,9,14,6,9,7,1,4,7,6,1,12,1,3,1,3,3,1,3,2,2,3,4,€0,- -  -,
2000087680,Ando Celerine,ST (C),28%,11,11,3,11,8,11,9,3,15,3,1,2,3,1,10,10,9,11,3,2,2,4,1,1,10,11,10,2,11,2,1,1,1,1,1,5,2,1,3,1,1,2,1,1,4,1,2,€0,- -  -,
13227439,Emmanuel Chabula,ST (C),40%,13,12,13,10,15,13,10,11,13,12,11,10,8,10,15,10,6,13,4,13,11,8,6,10,11,11,13,5,13,10,4,3,11,12,4,12,3,1,1,1,3,1,1,3,2,2,2,€22K - €65K,- -  -,
95066543,Kundishora Chakanyuka,ST (C),28%,5,5,7,8,6,5,6,5,9,13,5,8,5,8,13,6,12,14,4,6,5,7,6,5,5,14,13,4,14,7,1,5,5,8,4,8,3,2,3,2,2,3,2,4,2,3,1,€0,- -  -,
2000188588,Wantete Changelle,ST (C),25%,10,10,5,7,14,14,7,7,8,8,6,12,9,10,16,12,6,14,4,7,8,8,7,7,12,15,14,7,10,8,1,7,8,11,1,13,1,1,2,3,3,1,1,1,1,4,3,€45K - €140K,- -  -,Inj
2000053690,Aubre Chellah,ST (C),55%,13,9,7,12,12,12,8,7,8,9,7,13,5,11,6,10,3,12,7,6,7,7,6,5,11,13,11,6,12,4,5,6,5,9,4,7,4,3,3,3,1,1,3,2,1,2,2,€2K - €6K,- -  -,
13137229,Brian Chewe,ST (C),36%,14,14,8,9,9,14,13,7,11,10,5,6,8,10,7,8,8,13,8,7,4,8,7,6,12,14,13,7,14,6,1,5,5,1,3,9,2,3,1,3,1,2,1,1,2,2,3,€2.5K - €8K,- -  -,
2000051815,Ronald Chibwe,ST (C),44%,11,9,6,10,12,9,8,8,12,10,7,12,6,12,4,15,14,9,6,7,8,8,6,8,5,12,14,4,12,8,3,6,8,10,3,14,1,2,2,1,3,2,1,3,1,1,2,€500 - €2K,- -  -,
65032412,Thomas Chideu,ST (C),34%,14,14,8,2,8,13,13,11,9,12,2,9,8,9,12,11,9,14,5,7,8,8,7,4,11,9,11,7,14,8,6,7,6,6,5,12,1,2,2,2,4,2,1,1,2,2,2,€4.5K - €14K,- -  -,
2000104566,Nyasha Chintuli,ST (C),29%,13,13,7,10,12,13,6,5,5,9,7,7,4,12,10,13,13,10,5,6,6,7,6,4,13,12,13,3,12,7,3,4,7,6,2,13,3,3,1,1,3,1,2,2,1,1,3,€0,- -  -,
95058170,Obriel Chirinda,ST (C),27%,14,10,9,4,14,11,10,1,10,10,8,13,9,12,6,9,15,14,8,8,5,9,5,6,7,10,15,8,15,6,5,8,9,6,3,12,1,3,3,1,3,1,1,1,2,1,1,€1.5K - €4.5K,- -  -,
2000221810,Wilson Chisala,ST (C),33%,13,13,6,4,9,13,6,5,11,8,4,10,4,9,13,14,5,10,5,5,6,6,5,4,11,13,11,5,13,2,3,4,3,9,2,9,1,2,2,3,3,2,2,2,2,1,3,€3.5K - €10K,- -  -,
95068523,Ronald Chisaya,ST (C),19%,12,9,7,9,10,10,10,9,9,7,4,7,7,14,14,8,5,13,7,7,7,8,4,5,7,14,12,3,14,7,2,6,7,8,1,9,1,3,3,2,2,2,3,3,2,2,1,€500 - €2K,- -  -,
65028991,Ranga Chivaviro,ST (C),34%,14,7,7,11,12,11,13,11,12,11,1,13,10,13,1,6,8,12,10,10,14,11,8,8,9,12,8,6,12,12,2,7,8,13,5,10,1,3,3,3,3,2,3,3,1,2,2,€1.5K - €4K,- -  -,
2000090384,Christopher Chola,ST (C),50%,13,13,7,8,9,13,6,9,10,8,8,8,7,12,8,7,9,10,4,6,4,7,3,6,14,13,12,6,12,5,2,5,7,7,1,7,1,3,2,1,2,2,1,1,2,3,2,€4K - €12K,- -  -,
95068537,Peter Chota,ST (C),21%,13,12,3,8,15,13,13,5,9,11,6,6,7,12,5,10,11,10,4,6,7,8,6,5,8,13,13,6,11,7,6,5,7,6,1,11,2,2,3,2,3,2,1,2,1,2,3,Not for Sale,- -  -,
2000086762,Koffi Coulibaly,ST (C),21%,12,12,5,6,15,12,7,4,9,6,6,6,5,6,9,15,7,10,5,4,4,5,5,5,8,12,11,4,12,5,1,3,5,7,1,10,2,4,2,1,1,3,3,2,3,3,3,€0,- -  -,
13205256,Dave Daka,ST (C),31%,13,13,11,10,11,13,10,10,9,14,7,12,9,14,9,12,6,13,11,11,11,11,7,8,12,13,12,8,8,11,6,5,12,12,3,11,4,1,3,2,4,1,3,2,1,1,1,€3.5K - €10K,- -  -,
13210734,Stain Davie,ST (C),21%,13,13,6,5,11,13,7,5,13,11,6,8,6,6,12,10,3,13,5,5,6,6,3,1,13,13,6,5,9,6,1,1,6,7,1,11,1,3,3,1,1,4,2,1,1,1,2,€0,- -  -,
13167199,Moses Demera,ST (C),46%,14,12,7,5,6,13,12,9,6,10,8,9,4,6,5,8,10,13,7,6,5,8,6,5,12,13,7,6,13,5,4,5,7,6,1,8,2,1,3,1,3,1,1,3,3,2,2,€2K - €5K,- -  -,
95080710,Depu,ST (C),31%,13,13,9,11,11,13,12,8,10,12,11,14,8,10,13,8,6,13,6,11,10,12,6,8,11,14,12,4,10,8,4,5,9,10,6,11,3,4,1,1,3,2,1,2,2,2,1,€95K - €275K,- -  -,
12011857,Kamal Djabir Salim,ST (C),37%,5,4,5,11,13,4,3,5,14,11,5,13,3,10,11,11,14,8,5,4,5,4,3,1,2,13,13,4,11,2,2,3,1,9,1,11,1,2,3,2,1,2,1,3,2,3,3,€0,- -  -,
13197632,Phindafuthi Dlamini,ST (C),40%,10,6,7,4,11,8,8,1,15,12,7,14,7,10,7,8,11,12,6,7,7,7,6,3,5,14,13,6,13,8,2,5,8,5,1,8,2,3,1,1,1,1,1,1,1,2,1,€0,- -  -,
2000085922,Sidumo Dlamini,ST (C),31%,12,10,6,3,15,10,8,9,14,11,5,6,4,12,3,10,12,13,7,6,7,7,5,4,13,13,10,6,13,5,2,4,6,7,1,10,3,2,1,1,1,2,3,1,2,1,3,€0,- -  -,
2000226019,Dalubuhle Dlodlo,ST (C),55%,13,12,3,9,12,13,11,8,5,11,6,11,6,9,6,15,6,8,7,6,5,7,6,3,13,13,8,4,12,7,1,6,7,7,4,10,3,1,2,2,3,1,1,1,3,1,3,€1K - €2.5K,- -  -,
95073401,Lucas Dongala,ST (C),40%,12,12,5,9,17,12,11,5,7,6,2,7,5,11,4,9,3,12,2,4,3,6,4,4,6,12,8,4,12,2,1,1,3,2,1,8,1,2,1,2,2,2,1,1,1,3,1,€0,- -  -,
13158718,Alex Dugasse,ST (C),20%,12,12,4,8,15,12,10,2,12,8,1,7,4,5,12,10,4,7,2,3,4,5,3,1,9,12,11,1,7,4,1,1,3,6,1,6,2,1,1,3,1,2,1,2,1,3,1,€0,- -  -,
34002993,Doddy Edouard,ST (C),31%,3,3,5,9,11,4,3,4,13,12,6,7,6,12,9,8,13,15,7,6,6,7,6,3,3,12,15,6,14,7,4,6,6,3,2,10,3,3,1,1,2,2,4,1,3,2,3,€0,- -  -,
2000219204,Enga,ST (C),25%,14,8,5,5,6,11,6,5,7,10,3,12,5,10,3,8,7,10,6,5,5,5,4,1,13,14,8,3,12,6,3,4,6,5,1,9,2,2,2,1,2,3,1,1,2,4,2,€3.5K - €10K,- -  -,
95068452,Albert Eonde,ST (C),16%,13,14,8,7,15,14,7,6,7,9,8,14,8,12,5,10,8,10,8,7,7,8,7,7,10,14,11,7,11,7,1,5,8,8,4,9,4,3,3,1,1,3,1,3,1,3,1,€8K - €24K,- -  -,Inj
13107332,Jonathan Ernest,ST (C),23%,11,11,3,10,15,11,9,4,9,7,7,8,6,10,18,8,9,13,6,5,2,6,5,1,5,7,8,5,10,6,1,5,5,1,1,8,2,1,3,3,2,3,1,3,2,3,1,€0,- -  -,
2000087565,Salomon Etoga,ST (C),25%,11,11,5,7,12,11,12,6,8,10,5,10,4,12,1,11,8,12,5,5,6,7,5,4,12,12,10,5,6,5,3,4,6,6,3,7,2,3,1,2,3,1,3,1,1,4,3,€0,- -  -,
95054132,Fayad Fahar,ST (C),42%,11,7,2,8,13,5,5,6,14,11,5,12,4,9,8,11,7,5,4,3,1,4,3,1,6,12,6,2,11,1,1,3,1,9,1,8,2,2,2,3,2,3,1,3,3,1,3,€0,- -  -,
2000187200,Tsilavina Fanomenzantsoa,ST (C),29%,13,12,7,10,11,13,8,6,10,9,7,8,3,11,5,12,12,12,6,6,2,6,6,3,13,13,12,6,13,6,1,4,7,4,5,12,2,3,4,4,3,3,3,2,2,3,3,€2K - €6K,- -  -,
2000226022,Elshamar Farasi,ST (C),53%,9,13,9,10,12,14,9,8,12,10,9,10,5,11,13,12,13,12,7,7,7,8,6,6,14,11,13,6,8,5,1,6,8,3,3,13,3,1,1,3,2,1,2,1,3,2,3,€1.5K - €5K,- -  -,
2000090184,Jacquot Fenosoa,ST (C),44%,9,5,6,8,12,6,6,11,8,13,1,7,6,10,12,11,9,9,6,5,2,6,2,4,8,13,11,5,13,1,2,3,6,4,1,11,2,1,3,2,3,1,2,3,1,2,3,€0,- -  -,
65029760,Filhão,ST (C),44%,14,14,6,11,8,14,13,7,13,8,4,14,8,13,8,11,10,11,8,7,6,8,6,6,11,14,9,4,13,8,5,7,8,6,3,12,2,1,1,4,3,1,2,3,4,1,3,€26K - €80K,- -  -,
13110323,Filipe,ST (C),33%,8,6,5,7,14,8,8,8,9,10,7,9,5,14,12,10,7,8,5,6,6,7,5,2,7,14,13,4,9,7,3,5,7,7,1,11,3,3,1,3,1,1,2,3,2,4,2,€0,- -  -,
95058490,Saidi Franck,ST (C),30%,10,8,4,7,8,9,9,3,10,8,1,7,4,6,11,7,12,7,3,3,3,4,1,2,6,11,10,1,12,4,1,3,4,5,1,5,1,1,2,1,2,2,1,3,2,2,1,€0,- -  -,
65008825,Thamsanqa Gabuza,ST (C),49%,14,7,8,15,12,11,11,12,15,11,15,8,9,9,13,12,7,11,12,12,13,18,9,13,10,11,10,8,12,10,6,8,10,12,9,11,2,1,1,2,3,2,3,3,4,3,2,€1K - €2.5K,- -  -,Opt
2000103487,Maxwell Gasten,ST (C),25%,13,12,13,6,6,13,9,3,6,11,8,12,6,11,5,11,1,11,7,7,2,11,6,7,13,13,11,6,8,7,1,3,10,9,1,10,2,2,3,3,3,3,1,3,3,2,3,€500 - €2K,- -  -,
65033844,Sedwyn George,ST (C),15%,15,13,10,6,5,13,11,9,5,9,7,13,5,14,17,8,6,12,9,8,14,9,7,5,10,12,7,8,8,12,3,5,8,7,5,9,1,2,4,1,4,3,3,3,1,3,2,€500 - €2K,- -  -,
12083774,Gillardinho,ST (C),59%,13,11,12,10,11,13,11,12,7,9,3,10,7,14,12,9,11,9,7,6,6,7,4,5,13,13,9,5,13,4,2,5,8,8,5,10,1,3,3,1,3,2,3,1,1,1,3,€7K - €20K,- -  -,
95070863,Gladison,ST (C),31%,12,11,1,7,12,13,4,3,8,11,6,12,4,6,11,14,1,9,4,4,2,5,4,5,10,14,11,4,14,2,2,5,3,9,1,8,3,3,3,1,1,1,2,2,1,2,4,€0,- -  -,
65046028,Taahir Goedeman,ST (C),37%,13,13,9,7,12,11,11,10,7,12,6,10,9,12,6,13,3,14,9,7,6,9,7,5,14,14,14,8,14,9,3,7,8,9,1,14,1,2,2,3,1,3,2,4,3,1,2,€16K - €45K,- -  -,
2000189591,Osamuyi Great,ST (C),33%,12,9,8,11,12,8,7,6,11,11,6,10,8,12,6,10,12,14,8,7,8,8,7,7,14,14,11,7,10,8,7,6,8,5,3,11,2,2,2,2,3,1,3,3,1,2,2,€35K - €100K,- -  -,
65001656,Bradley Grobler,ST (C),50%,15,10,12,11,11,13,10,13,6,14,9,10,10,13,13,11,9,14,13,10,13,11,11,10,12,13,13,10,13,11,11,9,11,13,6,15,2,2,1,3,2,4,2,3,1,2,1,€1K - €3.5K,- -  -,Opt
13191340,Ephrem Guikan,ST (C),21%,13,13,6,5,6,13,7,6,5,12,3,8,5,9,14,11,2,13,7,6,7,7,6,6,13,13,12,6,13,3,1,4,5,6,1,11,2,3,3,3,2,3,3,3,2,2,3,€0,- -  -,
2000184831,Jefer Gunjo,ST (C),24%,13,13,7,6,15,13,9,7,12,9,1,9,6,11,8,9,9,11,7,6,7,7,2,1,13,13,13,6,12,5,1,2,5,4,2,8,3,2,1,4,3,1,3,3,2,1,1,€8K - €24K,- -  -,
13187709,Kudakwashe Gurure,ST (C),40%,13,13,7,4,12,13,12,6,8,9,5,12,6,7,16,6,14,13,4,6,3,7,5,2,13,13,11,6,12,6,2,5,6,7,1,6,3,3,2,1,3,2,2,1,2,3,2,€1.5K - €4.5K,- -  -,
95058476,Saïd Hadji,ST (C),26%,11,11,3,6,12,11,9,5,10,6,3,9,3,8,15,11,9,7,3,2,3,5,1,1,5,9,10,2,7,3,1,2,1,7,1,5,3,1,3,3,3,2,1,1,3,2,3,€0,- -  -,
2000086798,Christopher Hypolite,ST (C),23%,12,12,4,2,14,12,6,5,13,10,1,6,3,5,9,13,11,9,2,3,1,4,1,1,6,12,10,3,9,4,1,1,3,4,1,8,1,3,1,1,2,3,1,2,1,1,3,€0,- -  -,
95058495,Misbahou Ibrahim,ST (C),21%,10,8,3,9,6,10,9,9,10,9,1,4,3,10,4,9,9,9,2,2,3,4,2,1,8,10,4,2,11,1,1,1,2,5,1,6,1,1,2,2,1,2,1,1,1,2,1,€0,- -  -,
2000018067,Élie Ilunga,ST (C),43%,13,13,8,13,12,13,13,11,13,8,7,13,8,13,8,12,1,10,7,7,7,8,6,6,13,13,13,3,9,5,2,5,7,5,1,12,1,2,1,2,2,3,2,1,3,1,2,€7K - €20K,- -  -,
95056392,Jafete,ST (C),33%,13,13,7,7,15,13,12,5,7,9,8,11,6,11,3,12,13,13,6,6,7,7,6,6,11,13,12,3,10,7,3,2,7,9,1,12,4,4,1,1,1,3,1,2,3,3,1,€35K - €110K,- -  -,
23219322,Cherno Jallow,ST (C),33%,13,11,7,8,11,13,12,9,15,8,8,12,7,10,15,8,13,13,7,6,3,7,6,7,11,13,13,4,12,7,1,6,7,5,3,7,3,1,1,3,3,3,2,3,2,2,3,€45K - €130K,- -  -,
2000039707,Hubert Jean,ST (C),26%,13,11,6,8,13,12,5,7,10,7,3,8,6,6,7,11,7,14,6,5,4,6,6,3,9,10,7,6,7,5,1,5,6,5,1,11,1,3,1,2,2,3,3,1,2,2,2,€0,- -  -,
2000227223,Sadam Joaquim,ST (C),31%,13,13,6,8,11,13,12,4,12,11,5,7,4,8,10,12,10,12,6,5,5,7,5,3,9,13,9,1,13,6,1,3,6,3,2,7,2,1,4,1,3,4,2,2,2,1,1,€0,- -  -,
2000087526,Alexandro Jolicoeur,ST (C),25%,9,11,3,6,15,9,9,6,8,11,3,12,3,10,5,10,9,10,3,2,1,4,2,2,9,11,11,2,11,3,1,2,3,6,1,7,2,2,3,3,1,2,2,1,2,3,1,€0,- -  -,
95055997,Jongwe,ST (C),23%,13,11,7,6,16,13,5,11,9,11,3,13,4,10,14,12,7,13,7,6,5,7,6,2,13,14,13,5,11,6,1,6,7,9,1,12,2,2,2,3,3,3,3,1,3,2,2,€40K - €120K,- -  -,
95071847,Tendai Kachembere,ST (C),61%,8,8,6,11,15,8,7,4,11,12,2,10,6,13,6,14,5,13,7,7,5,7,7,3,6,14,14,6,13,5,1,3,6,10,3,13,1,2,2,1,1,1,1,2,2,2,3,€0,- -  -,
2000071792,Efraim Kadima,ST (C),22%,9,13,6,3,17,11,4,8,8,5,7,12,2,8,18,12,9,15,7,6,6,7,6,7,7,14,13,6,13,7,6,6,8,4,5,9,3,3,3,3,1,2,3,2,2,1,2,€500 - €2K,- -  -,
2000043626,Hassan Kajoke,ST (C),25%,12,12,6,8,15,13,12,8,14,9,5,7,6,11,12,13,10,12,6,5,2,7,5,4,13,12,9,4,13,5,1,3,6,5,3,13,2,3,1,2,1,3,4,2,1,3,3,€500 - €2K,- -  -,
2000052216,Progress Kalenga,ST (C),30%,13,10,5,10,14,13,9,6,8,11,6,11,7,8,14,8,8,12,7,6,6,7,4,2,11,11,13,6,13,7,1,4,7,7,1,8,2,3,4,1,1,2,1,2,3,3,2,€2K - €6K,- -  -,
2000221834,James Kalimina,ST (C),27%,13,14,6,7,8,13,11,8,12,6,5,12,2,11,16,13,7,12,6,6,6,6,5,4,12,12,13,5,13,3,1,4,6,8,1,13,2,2,4,2,1,3,3,1,2,2,1,€3K - €9K,- -  -,
13187821,Amon Kambanje,ST (C),31%,13,12,7,9,12,12,12,7,13,5,4,7,5,12,11,8,1,10,6,6,4,7,4,6,12,9,12,6,12,6,6,4,5,5,1,8,3,1,2,2,1,2,1,3,3,1,2,€1K - €3K,- -  -,
2000024703,Elmo Kambindu,ST (C),10%,14,13,14,7,9,13,12,4,5,11,5,9,5,10,5,10,13,11,8,7,7,8,7,5,13,14,9,7,9,5,1,6,6,4,4,11,1,2,2,3,4,2,3,3,1,1,4,€1.5K - €4K,- -  -,
2000214268,Ruddy Kansietoko,ST (C),29%,12,9,5,4,7,10,6,11,12,8,7,10,7,13,18,13,14,13,6,6,7,7,7,4,5,13,13,6,12,6,3,6,7,5,1,13,1,1,3,3,2,2,2,2,1,1,2,€1.5K - €4K,- -  -,
13201738,Kaporal,ST (C),42%,13,12,6,9,8,13,5,9,7,11,5,9,4,8,8,11,3,13,7,5,6,6,2,4,10,13,13,5,12,4,4,2,3,4,4,11,2,1,3,2,1,1,2,1,1,2,2,€0,- -  -,
13227414,Tapson Kaseba,ST (C),41%,13,13,7,6,12,13,6,10,15,10,4,10,7,9,6,12,10,13,7,6,5,7,4,5,10,13,13,6,13,6,4,5,7,5,1,8,3,1,4,2,1,2,4,2,2,2,2,€0,- -  -,
2000142695,Patrick Kasongo,ST (C),25%,13,13,7,5,13,13,8,9,6,10,8,9,7,7,13,6,5,13,5,6,5,5,6,2,8,13,11,4,10,7,3,5,7,3,1,6,1,1,2,1,2,1,3,2,1,3,1,€0,- -  -,
2000052250,Josphat Kasusu,ST (C),56%,7,5,5,14,13,6,8,7,5,10,8,5,6,13,17,12,7,14,8,7,8,8,4,7,4,14,14,6,14,4,2,6,8,3,2,13,3,3,3,2,2,3,1,2,2,1,3,€0,- -  -,
13176008,Michelle Katsvairo,ST (C),25%,11,10,6,2,7,9,8,7,11,11,6,12,7,11,14,12,6,10,5,6,5,7,7,7,12,13,13,6,13,5,3,4,7,10,4,12,2,2,4,2,2,1,1,4,2,2,1,€9K - €28K,- -  -,
2000227255,Royd Katuta,ST (C),26%,13,13,7,6,13,13,8,7,10,9,3,10,5,8,12,13,2,13,6,4,6,6,5,5,12,13,12,5,12,5,1,1,5,7,1,13,3,2,1,2,2,3,1,1,1,1,2,€2.5K - €7K,- -  -,
13104086,Patrick Kaunda,ST (C),24%,8,12,7,8,11,11,11,6,14,9,8,10,7,7,14,9,1,9,5,6,5,8,6,5,13,10,13,6,13,5,4,6,6,7,1,9,1,3,1,3,3,2,1,1,1,3,1,€0,- -  -,
13101696,Makai Kawashu,ST (C),68%,6,6,7,13,12,6,6,7,9,7,7,10,8,11,6,10,8,14,6,8,3,8,7,4,5,14,12,8,14,8,3,5,5,10,3,11,3,2,1,2,3,3,2,2,3,1,3,€0,- -  -,
13100989,Clive Kawinga,ST (C),33%,6,6,3,5,14,6,8,5,11,7,6,7,4,13,12,13,9,10,7,6,3,6,6,4,8,14,14,3,11,5,1,5,7,8,1,14,2,1,1,1,1,3,1,1,2,3,2,€0,- -  -,
65032421,Omaatla Kebatho,ST (C),30%,13,13,7,6,13,13,5,8,13,12,3,10,7,10,12,11,13,10,6,6,4,7,6,2,12,13,7,6,13,7,3,5,7,9,5,9,3,1,1,2,4,3,1,1,4,1,3,€26K - €80K,- -  -,
13200269,Kelo,ST (C),20%,13,12,7,6,11,12,5,6,5,11,3,11,7,13,7,13,6,13,5,6,4,7,4,4,13,14,12,5,13,4,1,5,7,6,2,13,1,1,1,1,3,1,1,1,1,2,1,€28K - €80K,- -  -,
65045485,Thando Khwela,ST (C),27%,13,13,8,11,13,13,13,5,9,10,7,12,7,11,1,14,8,8,6,6,8,8,6,3,12,11,12,6,13,7,1,5,5,7,4,11,1,2,1,1,1,1,1,2,1,1,2,€1.5K - €4K,- -  -,
2000226082,Kikola,ST (C),31%,13,12,5,4,12,12,12,1,5,10,3,8,5,7,5,14,13,12,3,5,3,7,5,3,13,13,9,5,13,4,1,2,4,4,1,7,1,2,1,3,2,1,2,3,1,2,3,€0,- -  -,
13190672,Damiano Kola,ST (C),26%,13,12,8,6,13,13,7,5,15,13,6,9,6,11,4,9,11,12,8,6,7,7,6,6,10,13,14,7,13,7,3,6,3,9,3,8,4,1,2,1,1,3,2,4,3,1,3,€3.5K - €10K,- -  -,
13229176,Quadri Kola,ST (C),37%,13,11,12,10,13,13,12,8,8,10,9,11,6,8,7,10,9,11,4,10,7,7,5,8,12,12,11,5,9,10,4,5,10,6,4,11,1,3,3,1,3,3,2,2,1,2,3,€2.5K - €8K,- -  -,
2000086761,Didier L'Enflé,ST (C),25%,11,11,4,5,14,11,10,4,5,6,2,6,4,5,1,11,9,9,4,3,3,6,3,1,11,9,6,3,5,4,1,1,1,3,1,10,3,2,2,2,2,3,3,1,1,3,3,€0,- -  -,
13137355,Ismael Lawe,ST (C),41%,11,12,9,11,15,11,8,8,14,10,5,8,7,7,13,10,3,13,7,8,8,9,7,4,11,14,11,8,13,9,3,7,6,7,7,11,3,2,2,4,1,2,2,1,3,2,3,€2.5K - €8K,- -  -,
65037180,Wayde Lekay,ST (C),32%,14,14,9,6,14,14,6,8,8,13,4,9,8,14,13,12,7,14,7,8,4,9,8,7,14,14,14,7,13,7,5,3,8,7,4,13,2,2,3,1,1,3,2,4,2,4,2,€2K - €5K,- -  -,
13230340,Alfred Leku,ST (C),42%,13,13,7,9,15,13,9,13,11,9,4,13,7,11,15,9,7,12,6,6,6,7,6,7,7,13,10,6,13,5,2,6,7,4,3,8,3,3,4,2,3,1,1,2,1,3,3,€0,- -  -,
2000166361,Christopher Lemme,ST (C),30%,13,13,7,1,10,13,12,7,8,10,1,7,7,11,5,10,6,12,5,6,6,7,1,3,13,13,8,5,9,7,1,5,6,5,1,10,4,1,1,3,2,2,2,2,2,1,2,€6K - €18K,- -  -,
65030381,Victor Letsoalo,ST (C),25%,16,14,10,8,12,14,11,9,12,15,10,13,10,15,4,12,7,14,10,10,9,10,9,6,9,9,11,7,12,10,1,9,7,6,8,14,3,3,3,1,2,2,2,2,3,3,2,€14K - €45K,- -  -,Opt
65011626,Tshepo Liphoko,ST (C),33%,15,11,9,4,9,12,10,4,8,12,9,12,9,10,3,8,9,15,7,7,4,9,8,5,15,9,12,8,12,5,6,6,9,5,6,10,4,3,4,2,3,3,2,3,2,3,1,€1.5K - €5K,- -  -,
2000219193,Luizinho,ST (C),25%,14,11,9,2,11,13,6,6,9,8,5,11,9,8,5,10,2,9,7,6,5,8,6,5,15,15,14,7,14,7,1,6,6,9,3,10,1,3,2,2,2,3,1,2,2,1,2,€7K - €22K,- -  -,
