UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Transfer Value,Rec,Inf
23241707,Abdulla Kazim,ST (C),40%,12,14,13,5,10,11,12,12,7,8,9,12,14,10,7,4,8,13,13,7,13,11,10,10,12,9,10,11,8,7,9,11,13,13,2,5,3,4,1,4,4,2,1,3,2,2,3,€0,- -  -,
2000147670,Ali Abdulraouf,ST (C),41%,13,12,7,2,12,12,8,8,6,9,8,8,4,10,11,11,13,12,2,6,7,7,5,3,9,14,13,6,12,8,3,5,7,5,2,11,3,1,1,3,1,3,2,1,2,3,1,€50K - €160K,- -  -,Int
12028932,Vincent Aboubakar,ST (C),48%,13,12,15,13,10,14,9,14,14,12,12,14,13,13,13,14,6,15,7,12,14,8,5,8,14,15,14,8,14,12,6,6,13,16,6,14,1,3,3,2,2,3,1,4,1,2,3,€3.2M - €9.8M,- -  -,
2000085580,Muhannad Abu Awwad,ST (C),27%,13,12,8,7,11,14,10,8,11,10,3,9,7,8,14,12,10,12,6,7,8,7,6,6,12,13,13,6,13,4,4,3,7,6,1,13,1,1,1,2,1,2,3,2,3,4,2,€40K - €120K,- -  -,
2000091151,Mohammed Abu Dan,ST (C),25%,11,10,4,7,12,11,7,6,14,12,2,7,5,9,4,8,13,12,5,4,5,5,1,1,7,9,6,3,12,1,2,4,4,5,1,7,3,3,3,4,3,1,4,2,2,1,2,€1K - €3K,- -  -,
23479981,Ibrahim Abu Hamdan,ST (C),38%,12,12,6,7,15,12,5,9,12,10,3,6,6,12,13,12,5,12,6,5,5,6,5,2,13,12,11,5,12,2,5,3,5,4,1,11,2,1,4,3,2,1,2,2,1,2,3,€16K - €45K,- -  -,
2000084195,Aws Abu Hudieab,ST (C),11%,13,13,2,6,13,13,5,7,10,11,8,14,4,12,15,11,3,12,3,7,4,7,6,7,13,13,13,4,12,6,3,3,7,10,1,9,4,3,1,3,1,2,3,4,3,2,2,€10K - €30K,- -  -,
2000029133,Mohammed Abu Mayyala,ST (C),37%,13,13,7,1,11,13,12,3,5,9,6,13,7,13,10,11,13,7,6,6,5,7,4,2,10,13,12,6,11,5,1,6,7,9,6,8,2,1,2,3,1,1,3,1,2,3,2,€3K - €8K,- -  -,
64049874,Mohammad Abu Shaierah,ST (C),28%,8,9,4,10,12,8,8,10,9,9,5,9,7,9,10,8,6,11,6,6,6,7,7,2,7,14,14,6,8,7,3,5,4,4,2,9,1,1,1,1,2,1,2,1,2,3,1,€0,- -  -,Inj
23192200,Iyad Abu-Gharqoud,ST (C),31%,11,7,8,8,14,6,4,7,5,9,8,9,6,12,17,12,11,12,8,7,8,8,2,3,8,14,9,7,13,6,1,7,9,5,5,12,2,1,2,2,3,3,1,1,1,2,3,€0,- -  -,
54201308,Alaa Adnan,ST (C),39%,13,11,7,12,9,12,4,9,14,13,8,11,4,11,14,12,14,5,5,6,5,7,7,2,8,13,12,6,13,8,1,6,5,4,2,12,2,2,2,2,4,1,3,1,4,2,3,€0,- -  -,
54202268,Musa Adnan,ST (C),27%,14,10,3,8,6,12,10,7,7,10,6,12,6,13,16,10,4,14,8,7,6,8,7,3,12,14,9,7,14,8,1,6,8,9,5,7,3,1,2,3,1,2,1,1,3,3,3,€0,- -  -,
2000044758,Abdullah Adra,ST (C),22%,13,13,7,5,14,13,10,6,14,13,8,8,7,10,15,11,11,13,6,6,7,7,6,6,9,13,8,6,13,6,1,6,6,5,4,11,4,1,2,2,2,3,1,2,2,3,2,€10K - €30K,- -  -,
23332788,Mo'ath Afana,ST (C),26%,11,11,8,6,6,10,8,10,7,10,8,13,8,13,3,8,10,14,8,7,8,8,7,7,7,12,13,7,9,5,2,6,7,7,3,9,1,1,1,1,2,4,4,1,2,2,3,€14K - €40K,- -  -,
55014471,Aguinaldo,ST (C),50%,11,10,11,11,12,9,8,11,7,9,10,8,8,8,10,10,8,13,6,12,8,10,10,10,12,12,10,8,12,10,7,5,8,12,6,11,3,2,1,2,1,3,4,2,2,2,2,€0,- -  -,
64047253,Ahmed Malallah,ST (C),22%,13,13,6,6,14,13,12,8,11,9,7,12,3,11,7,12,11,12,4,5,5,7,4,1,13,9,12,5,7,3,5,5,6,2,2,12,2,3,1,3,2,3,3,1,2,3,4,€0,- -  -,
23386891,Ahmed Saadon,ST (C),25%,12,10,3,6,14,10,11,9,9,11,5,13,7,10,6,12,9,11,7,6,7,7,6,3,6,13,10,4,11,7,4,6,7,8,4,13,1,3,2,1,4,1,3,3,3,1,1,€0,- -  -,
23386887,Ahmed Saeed,ST (C),46%,14,11,8,8,8,11,9,7,10,11,6,14,6,9,4,10,7,15,5,7,7,8,7,5,9,7,14,7,13,8,1,6,8,5,1,11,1,1,1,3,2,1,1,4,2,2,1,€0,- -  -,
23325128,Ziad Ahmed,ST (C),29%,14,14,7,11,15,13,13,6,10,6,5,8,7,10,16,9,11,13,7,6,8,8,4,4,10,13,14,6,9,7,1,6,8,6,1,9,3,3,3,4,1,1,2,3,2,1,2,Not for Sale,- -  -,
2000047632,Malek Al-Abdulmenem,ST (C),29%,13,13,7,3,11,14,10,7,5,13,5,8,7,11,7,9,10,10,5,6,8,7,3,3,12,10,13,6,12,5,1,4,8,3,3,10,3,2,2,2,2,2,1,2,2,2,2,€75K - €230K,- -  -,
64047614,Ahmed Al-Adawi,ST (C),22%,13,13,7,1,13,13,10,1,5,11,8,13,5,12,8,9,12,11,7,4,7,7,2,2,11,13,12,6,13,3,3,6,7,8,1,10,3,2,3,4,2,3,3,4,1,2,2,€0,- -  -,
2000191285,Faisal Al-Aghrabi,ST (C),24%,13,13,6,7,13,13,4,6,12,7,7,8,5,13,14,7,9,13,5,5,3,6,5,3,12,13,11,5,9,2,1,4,6,2,1,7,2,3,2,3,3,3,1,3,3,1,1,€0,- -  -,
23088013,Saad Al-Amer,ST (C),56%,11,11,6,13,8,10,14,10,13,10,2,10,8,11,6,8,14,10,5,7,8,9,6,7,9,8,12,7,13,7,7,6,8,2,2,8,3,2,3,1,2,2,1,3,3,3,1,Not for Sale,- -  -,
23402463,Zayed Abdulla Al-Ameri,ST (C),45%,8,10,9,8,12,9,14,14,12,13,6,8,9,13,12,10,6,14,8,8,5,9,8,7,14,7,14,8,14,7,3,6,9,5,3,12,2,1,2,3,1,2,1,4,2,2,3,€0,- -  -,
2000186423,Abdullah Al-Araibi,ST (C),17%,13,13,7,6,9,13,7,4,6,11,5,11,6,13,16,8,8,13,7,5,7,7,6,4,12,12,13,3,13,2,1,6,2,8,3,8,4,3,3,1,1,2,3,3,2,3,2,€3K - €9K,- -  -,
23233248,Abdullah Al-Attar,ST (C),46%,13,14,6,10,12,13,9,8,5,12,9,9,8,12,5,8,11,14,9,8,5,8,7,7,6,14,13,4,13,9,4,6,8,6,4,8,2,1,1,2,2,3,1,2,1,2,2,€35K - €110K,- -  -,
2000101002,Khaled Al-Awadi,ST (C),11%,13,11,7,5,9,13,8,8,5,10,2,9,7,13,4,10,4,14,7,5,8,7,4,5,13,13,13,5,11,3,1,5,7,7,2,10,1,4,2,2,1,3,1,3,3,3,1,€110K - €325K,- -  -,Inj
2000188426,Fahad Al-Azmi,ST (C),27%,14,10,3,7,14,12,7,8,10,10,8,8,7,8,2,6,9,6,6,6,7,7,6,7,12,13,9,6,12,7,3,6,7,9,1,6,2,1,1,4,3,3,1,1,1,1,3,€150K - €475K,- -  -,
23444128,Mahmoud Al-Baher,ST (C),24%,14,14,9,5,12,14,14,10,5,9,4,10,7,14,12,13,12,14,9,8,8,9,8,4,12,15,14,8,13,5,3,6,9,4,5,14,3,3,2,2,3,2,1,3,4,1,2,€0,- -  -,
2000142648,Meshari Al-Bahri,ST (C),25%,13,12,3,4,11,13,11,7,11,5,7,7,6,10,2,11,9,14,5,5,4,6,1,5,10,13,14,4,13,6,1,4,4,2,2,10,3,3,2,1,3,1,1,3,2,2,2,€150K - €450K,- -  -,
2000142825,Abdullah Al-Balushi,ST (C),10%,13,12,7,7,13,13,12,7,11,10,8,11,6,9,13,9,9,8,5,6,6,7,2,4,6,13,12,4,9,5,1,3,6,7,3,8,2,3,4,1,3,2,2,3,2,2,4,€0,- -  -,
64048296,Muayyad Al-Balushi,ST (C),42%,14,14,8,13,12,11,5,7,7,9,7,12,3,5,10,10,4,9,8,7,7,8,6,4,6,11,14,7,11,8,2,7,8,7,2,11,2,1,1,1,2,2,1,2,3,2,2,€12K - €40K,- -  -,
64046260,Mohammed Al-Banna,ST (C),29%,10,7,9,7,13,7,13,4,11,12,2,14,8,12,5,12,12,13,7,9,8,9,5,4,7,14,15,7,14,7,8,8,10,10,5,14,1,1,3,2,2,1,1,3,3,1,1,Not for Sale,- -  -,
2000072438,Abdulaziz Al-Besher,ST (C),32%,13,13,4,3,17,12,12,8,11,14,3,13,7,11,4,8,12,13,7,6,7,7,4,7,13,14,13,6,12,6,2,6,7,10,4,8,1,2,3,4,2,2,1,1,1,1,1,€250K - €750K,- -  -,
23414228,Firas Al-Buraikan,ST (C),33%,13,13,12,9,8,12,12,10,8,15,11,13,12,12,7,6,9,11,10,11,11,12,11,11,11,14,12,10,11,10,10,9,9,10,9,12,1,2,1,2,4,3,2,2,2,2,3,€2.8M - €8.2M,- -  -,
68020642,Saraj Al-Daqer,ST (C),33%,13,12,6,13,9,12,8,7,10,11,4,12,5,10,3,10,12,13,5,5,8,7,5,2,10,10,5,2,9,6,3,4,6,7,1,8,3,2,3,3,1,3,2,1,2,1,1,€0,- -  -,
2000213748,Rakan Al-Dossari,ST (C),40%,9,12,7,11,11,13,11,9,13,6,8,9,7,13,3,11,7,13,3,6,6,6,6,2,6,13,13,6,11,8,1,3,7,8,3,11,1,1,2,3,2,2,1,1,2,1,1,€110K - €325K,- -  -,Loa
23325129,Ahmad Al-Douni,ST (C),28%,11,6,5,6,12,7,11,6,12,14,6,8,7,15,15,11,6,14,5,7,7,8,6,5,5,12,14,7,14,8,1,5,7,3,1,12,3,2,1,2,1,3,1,3,1,2,3,€500 - €2K,- -  -,
2000079413,Hesham Al-Dubais,ST (C),33%,13,12,6,7,13,12,6,7,11,8,5,11,5,9,7,11,10,11,5,4,4,5,3,1,9,13,12,4,12,2,3,3,5,6,1,9,2,3,2,3,1,3,4,1,2,2,1,€0,- -  -,
64047859,Mohammed Al-Ghafri,ST (C),43%,13,10,9,9,9,14,10,11,12,10,8,7,6,14,10,9,11,14,9,8,4,9,8,5,14,14,10,8,14,7,8,8,9,8,2,8,2,1,1,3,3,2,2,3,3,1,3,€45K - €130K,- -  -,
23291838,Abdulrahman Al-Ghassani,ST (C),40%,11,6,7,10,12,11,6,7,8,12,8,9,8,11,7,8,10,8,8,7,5,8,7,4,7,14,12,7,14,8,3,3,5,5,7,9,1,3,2,2,3,1,2,2,3,3,3,€0,- -  -,
64045483,Muhsen Al-Ghassani,ST (C),29%,14,14,9,4,12,14,11,8,5,12,9,8,9,13,3,12,13,14,6,8,8,9,1,5,12,14,14,5,14,9,6,8,8,7,4,13,1,1,4,3,1,1,1,1,2,2,3,€170K - €500K,- -  -,
23192662,Abdullaziz Al-Gumaei,ST (C),26%,9,7,5,5,12,9,9,8,5,9,8,8,8,10,18,13,10,13,8,7,8,8,7,3,8,14,12,7,14,8,3,6,8,6,7,14,1,4,1,2,2,1,1,2,3,2,1,€1.5K - €4K,- -  -,
2000040024,Ibrahim Al-Habibi,ST (C),30%,9,6,8,11,15,6,8,9,8,9,7,6,8,13,8,7,8,10,7,7,7,8,7,5,14,14,13,7,9,3,2,7,8,6,7,8,2,1,3,4,2,1,2,1,1,2,1,€1K - €3.5K,- -  -,
23305529,Abdullah Al-Hadheriti,ST (C),50%,12,10,7,10,13,11,11,9,11,5,1,10,2,12,11,9,9,13,6,6,5,7,6,5,12,11,9,6,13,6,6,4,4,7,4,9,3,1,3,2,3,2,2,3,3,1,2,€0,- -  -,
23402458,Khalid Al-Hajri,ST (C),25%,14,14,10,6,16,14,6,6,5,13,8,11,9,14,10,11,11,14,9,8,5,4,8,4,10,15,13,8,14,6,3,8,9,5,5,10,2,3,2,1,3,3,2,3,2,2,4,€110K - €325K,- -  -,
23414229,Muteb Al-Hamad,ST (C),36%,13,11,9,8,10,11,9,8,15,13,5,12,8,15,11,10,13,13,8,9,9,10,8,9,7,9,7,7,8,10,4,6,8,7,4,10,1,1,2,2,2,4,4,2,3,3,1,€45K - €130K,- -  -,
23443281,Abdullah Al-Hamdan,ST (C),42%,14,13,7,6,9,13,12,13,8,13,13,12,10,12,13,13,12,11,8,10,7,6,11,11,14,12,13,9,13,8,9,11,12,10,7,14,3,3,3,2,3,3,4,3,1,3,2,€1.4M - €4.2M,- -  -,
2000162067,Abdulla Al-Hammadi,ST (C),8%,13,10,7,3,10,12,7,7,7,9,7,12,6,9,7,10,1,9,6,5,4,6,5,4,13,13,8,5,13,6,1,5,6,9,2,11,2,3,4,2,3,3,3,2,3,3,4,€1K - €3K,- -  -,Loa
2000200192,Ahed Al-Hudaifi,ST (C),42%,12,12,6,5,5,13,12,9,10,9,6,11,6,9,12,13,9,13,4,5,7,7,6,4,12,12,7,5,12,4,3,4,4,9,2,9,1,2,1,3,1,2,2,3,1,4,2,€8K - €24K,- -  -,
64048936,Mahdi Al-Humaidan,ST (C),34%,14,14,8,7,13,14,14,6,12,10,8,8,9,14,12,12,13,13,6,8,5,9,5,5,13,14,13,6,14,7,3,8,9,4,2,9,3,1,1,2,2,2,3,1,2,3,3,€24K - €70K,- -  -,
64048958,Faisal Al-Isa,ST (C),42%,14,13,8,7,18,13,6,6,5,10,6,11,7,12,10,11,1,10,7,7,5,7,6,6,11,14,12,6,13,7,2,6,7,4,4,10,3,2,1,3,3,3,1,3,2,2,4,€6K - €18K,- -  -,
64049784,Baha'a Al-Jaafara,ST (C),33%,13,13,5,10,10,13,12,10,12,8,8,5,7,9,5,12,11,13,6,6,4,7,6,2,10,13,10,6,11,7,1,4,4,5,1,10,2,3,2,2,3,2,4,3,2,2,1,€9K - €26K,- -  -,
23470695,Abdulaziz Al-Jamman,ST (C),40%,12,13,7,7,7,13,6,12,5,9,8,11,6,12,16,8,8,13,5,6,4,7,6,2,9,12,13,6,13,6,1,4,7,3,3,8,1,1,1,1,2,1,1,2,1,2,3,€0,- -  -,
2000227405,Rayan Al-Johani,ST (C),31%,13,14,8,9,11,14,9,11,11,15,8,7,9,13,11,7,7,8,8,7,5,8,3,6,14,7,8,3,13,8,3,7,7,3,4,5,2,4,2,3,1,2,4,4,1,4,2,€35K - €100K,- -  -,Trn
2000193365,Hashem Al-Khalidi,ST (C),22%,11,14,6,3,13,13,9,2,5,11,3,10,9,9,8,11,10,16,8,8,6,9,7,8,11,15,8,8,13,9,8,6,9,9,6,13,3,1,3,4,2,2,3,2,2,2,1,€40K - €130K,- -  -,
64042491,Ahmed Al-Maharmeh,ST (C),32%,13,13,7,5,10,13,7,4,12,9,7,10,5,10,1,9,7,13,4,6,7,7,3,5,12,13,13,5,13,4,1,6,7,9,2,9,3,4,3,2,1,2,3,3,1,1,3,€0,- -  -,
2000136782,Jassim Al-Mehairi,ST (C),35%,11,12,8,4,18,9,13,9,12,11,5,10,7,12,3,13,13,13,8,6,6,8,7,3,11,12,10,7,14,6,3,6,5,7,2,13,2,3,3,2,1,1,1,3,1,2,2,€1.3M - €3.9M,- -  -,Loa
23416687,Hamdan Al-Muharrami,ST (C),24%,13,13,7,6,14,13,12,4,6,13,7,6,7,10,16,13,11,12,5,6,3,7,6,6,10,13,9,6,9,6,5,5,7,4,1,13,3,1,1,1,4,2,3,2,2,3,1,€2.5K - €7K,- -  -,
64047336,Moatasem Al-Mukhaini,ST (C),26%,8,10,8,6,16,9,13,7,12,10,3,10,6,11,6,13,12,10,8,7,5,9,8,4,11,14,14,6,9,7,7,5,8,6,7,12,3,4,3,2,1,1,3,3,4,4,3,€10K - €30K,- -  -,
23227648,Abdulaziz Al-Muqbali,ST (C),27%,12,9,9,7,13,10,11,8,6,9,6,10,9,12,16,13,9,14,9,8,7,9,8,4,11,14,14,8,12,9,5,6,8,5,8,14,3,2,4,3,1,3,3,3,1,4,2,€16K - €50K,- -  -,
2000142537,Mubarak Al-Muqbali,ST (C),36%,12,11,7,5,11,12,7,10,6,10,7,12,7,7,1,15,10,7,6,6,7,7,5,2,9,13,13,6,13,7,1,5,5,9,3,8,4,3,2,2,1,3,2,1,1,2,4,€10K - €30K,- -  -,
2000137692,Walid Al-Musalami,ST (C),26%,13,12,8,7,11,10,8,8,9,9,6,8,7,7,7,12,14,12,8,6,8,8,6,6,13,14,14,7,11,7,1,7,5,5,4,13,1,2,3,1,2,1,1,1,2,2,3,€40K - €120K,- -  -,
2000028877,Rami Al-Musalmeh,ST (C),21%,13,12,6,4,5,13,12,5,9,9,5,11,7,11,13,8,6,11,5,5,5,7,3,3,12,13,11,3,12,4,1,4,6,6,2,8,4,3,2,3,2,3,1,2,3,4,1,Not for Sale,- -  -,
64049022,Yazan Al-Naimat,ST (C),35%,14,14,9,8,9,13,10,10,8,13,7,10,6,11,9,12,1,14,8,8,8,8,7,4,10,14,14,5,14,6,1,6,9,5,4,12,1,3,2,3,3,3,2,4,3,1,1,€750K - €2.3M,- -  -,
2000136825,Mahmoud Al-Nairab,ST (C),32%,8,7,3,7,13,8,8,7,11,9,4,8,7,11,7,12,9,14,5,6,3,7,3,6,12,12,12,6,14,5,4,4,6,4,3,9,3,2,2,2,3,3,3,4,2,2,4,€0,- -  -,
2000184415,Yahya Al-Najjai,ST (C),37%,13,14,8,11,8,13,8,9,13,9,8,12,7,10,15,13,13,12,6,6,7,8,6,3,13,11,13,6,11,7,1,6,5,6,4,9,1,2,2,2,2,1,3,3,2,1,3,€150K - €450K,- -  -,
23310790,Ahmed Amir Al-Naqbi,ST (C),30%,13,12,4,6,11,12,12,7,13,7,8,12,4,9,4,11,9,11,6,6,7,7,6,2,11,13,13,6,13,6,3,3,7,4,2,8,2,1,1,1,2,2,3,1,1,1,2,€2.5K - €7K,- -  -,
2000142659,Mohammed Al-Naqeeb,ST (C),24%,13,14,7,4,15,13,5,4,5,9,5,11,7,12,10,14,6,13,4,7,3,7,6,4,9,14,12,6,14,3,2,6,7,5,4,10,2,1,2,3,1,2,1,4,2,2,2,€0,- -  -,
2000091152,Mohammed Al-Nemis,ST (C),21%,13,13,4,3,15,12,12,6,5,13,7,8,6,11,18,6,11,12,6,5,5,7,5,2,11,13,8,1,5,6,2,4,4,8,1,5,3,2,2,1,3,3,1,3,3,1,2,€1.5K - €5K,- -  -,
23330850,Hussein Al-Outa,ST (C),19%,11,12,7,6,14,9,5,5,5,13,6,10,7,10,9,12,10,11,6,6,6,7,5,2,5,13,13,6,13,6,3,4,7,8,3,11,3,2,4,3,2,2,1,2,1,1,2,€9K - €26K,- -  -,
2000178274,Salman Al-Qadhaib,ST (C),66%,13,9,8,10,10,12,8,10,8,10,8,12,7,8,13,9,11,11,8,7,6,7,6,7,8,14,6,6,14,7,7,6,7,5,5,10,3,1,2,3,3,3,2,2,2,1,3,€6K - €20K,- -  -,
2000214641,Rayan Al-Qahtani,ST (C),25%,14,13,8,6,14,13,10,6,5,10,8,7,2,9,10,8,7,9,7,6,5,7,1,2,13,13,13,5,12,7,1,6,6,5,1,9,2,1,1,3,2,2,2,2,3,3,4,€500K - €1.5M,- -  -,Loa
2000130000,Ayman Al-Raawi,ST (C),23%,13,11,7,10,12,8,8,6,13,10,7,8,4,9,13,12,11,6,5,5,7,7,4,3,11,13,13,2,6,3,1,1,4,4,4,12,2,1,3,1,1,3,3,3,1,1,3,€500 - €2K,- -  -,
1022031,Fahad Al-Rashidi,ST (C),24%,9,8,10,11,13,10,10,9,10,11,11,12,10,8,1,11,8,10,9,12,11,9,4,8,7,13,9,11,12,14,3,4,11,13,3,11,2,3,1,2,1,4,1,2,4,2,2,€0,- -  -,
23287681,Hamed Al-Rashidi,ST (C),35%,12,12,6,5,10,12,12,11,11,10,7,8,5,12,2,11,14,12,4,5,3,7,3,2,10,11,10,5,12,10,3,4,6,10,1,12,1,3,3,1,2,2,1,1,3,2,3,€65K - €200K,- -  -,
2000073441,Mohammed Al-Rekhawi,ST (C),32%,9,9,4,11,11,9,5,6,7,6,6,12,7,14,8,9,13,14,5,4,6,6,6,5,7,10,13,6,11,7,1,6,6,5,1,10,1,1,2,1,3,2,1,3,2,4,2,€0,- -  -,
23301249,Said Al-Ruzaiqi,ST (C),29%,9,10,10,7,7,10,11,10,12,12,9,11,10,14,2,10,9,15,10,9,8,10,9,5,6,14,9,9,10,7,6,8,10,9,3,11,2,1,3,2,3,2,3,1,1,2,1,Not for Sale,- -  -,IPR
2000057666,Sulaiman Al-Saab,ST (C),25%,13,12,6,4,11,12,9,8,10,11,3,6,5,13,6,10,9,12,5,5,6,6,2,5,12,12,11,4,12,5,4,4,5,5,1,9,1,3,1,3,1,3,1,2,4,2,2,€95K - €275K,- -  -,
2000191198,Bassam Al-Saadi,ST (C),31%,13,13,6,6,13,13,5,5,5,5,7,10,6,13,3,13,12,11,6,5,4,6,4,3,11,13,13,3,12,6,2,4,6,6,1,9,3,2,3,1,1,3,1,3,2,3,3,€10K - €30K,- -  -,
2000191201,Darwish Al-Saadi,ST (C),20%,13,12,5,6,10,12,9,5,5,10,5,8,6,12,13,10,11,13,3,4,3,5,4,2,12,12,12,2,9,5,1,1,2,3,2,10,3,1,2,1,2,3,2,2,1,2,3,€0,- -  -,
64047555,Youssef Al-Saadi,ST (C),27%,13,13,7,6,10,13,12,7,13,9,8,13,6,8,8,12,8,13,7,6,5,7,5,6,11,13,11,6,9,7,1,5,5,7,1,12,2,1,3,1,2,3,2,1,3,1,3,€14K - €40K,- -  -,
23192259,Hesham Al-Saleh,ST (C),37%,9,5,2,7,14,7,8,5,13,13,8,11,7,7,12,12,4,13,7,6,4,7,5,4,8,13,13,3,13,7,1,6,7,5,2,12,2,1,2,4,2,2,3,3,2,3,1,€0,- -  -,
2000193469,Hassan Al-Salis,ST (C),35%,12,13,8,9,15,13,12,7,7,7,8,13,6,11,12,10,9,12,6,5,7,7,3,6,13,12,12,5,11,6,5,4,4,5,3,9,3,2,3,2,2,1,2,2,1,2,3,€700K - €2.1M,- -  -,
2000142164,Omar Al-Salti,ST (C),35%,13,10,7,9,13,13,8,5,5,7,5,11,7,14,12,9,6,11,7,5,7,6,5,3,10,13,12,6,12,6,1,4,6,7,1,8,1,2,2,3,2,2,1,3,1,3,2,€18K - €50K,- -  -,
2000101949,Fahad Al-Shallal,ST (C),17%,13,12,6,7,12,12,4,8,12,12,7,13,4,10,11,7,11,12,5,4,6,6,5,2,11,12,12,4,10,4,3,4,3,7,4,7,1,2,1,2,1,2,2,3,2,2,1,€160K - €500K,- -  -,
2000076767,Hassan Al-Shammari,ST (C),42%,14,13,2,7,15,13,4,7,7,11,8,7,7,7,2,12,12,13,6,6,6,7,4,4,11,13,13,5,12,5,3,6,7,3,2,10,4,3,2,4,2,4,3,2,2,2,3,€160K - €475K,- -  -,
23303294,Meshaal Al-Shammari,ST (C),23%,14,14,8,6,13,14,11,4,6,9,6,9,8,11,3,13,3,14,5,7,8,8,6,5,12,14,12,7,11,7,1,7,8,4,6,14,2,1,1,4,2,2,1,2,1,3,3,€14K - €40K,- -  -,
2000142678,Hussein Al-Shehri,ST (C),49%,13,14,5,9,15,14,9,8,5,10,8,10,5,12,10,9,8,10,7,7,6,8,7,6,14,13,10,7,15,8,3,6,7,7,4,9,2,1,1,3,4,2,2,1,3,3,2,€26K - €75K,- -  -,
23248105,Saleh Al-Shehri,ST (C),31%,13,14,9,13,7,14,11,9,11,12,8,14,9,9,13,7,7,15,12,9,6,11,10,7,12,14,9,9,12,7,7,6,6,14,6,8,1,2,1,3,3,2,2,1,3,2,2,€550K - €1.6M,- -  -,
64047311,Moatasem Al-Shibli,ST (C),23%,12,10,7,8,8,11,9,8,7,10,6,9,7,11,15,11,13,13,7,6,2,7,6,2,12,13,13,6,9,4,2,4,4,5,1,9,1,3,4,2,1,2,2,3,3,2,1,€6K - €18K,- -  -,
