UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
23354893,Michael Hall,M (C),51%,11,7,2,2,9,8,12,4,5,2,1,2,1,9,12,5,3,3,2,4,9,9,1,1,1,2,10,2,1,1,1,4,11,1,2,5,2,2,2,2,3,2,2,1,2,3,3,- -  -,Ama
2000208536,Lin Wei-Chieh,M/AM (LC),41%,10,6,2,9,13,10,11,3,8,6,3,3,1,6,5,12,5,6,1,3,3,8,1,3,5,1,9,1,1,1,1,1,5,1,2,11,3,2,3,2,3,1,2,3,4,1,2,- -  -,
23355403,Sam Carrera,M (C),50%,6,9,5,1,10,8,6,1,7,1,3,10,2,7,14,5,7,4,3,5,11,10,2,2,1,3,6,2,2,2,1,6,8,2,2,8,3,2,2,1,2,3,3,3,1,3,3,- -  -,Ama
23320419,Jireh Yobech,M (C),55%,12,12,3,6,15,12,10,2,12,3,1,3,2,12,3,5,10,4,2,4,3,9,1,1,1,1,5,1,1,1,1,4,3,1,3,2,2,2,3,2,1,3,2,2,3,2,3,- -  -,Ama
2000048447,John Rojas,M (C),56%,13,13,5,7,13,13,5,4,8,7,3,6,5,5,12,5,11,4,3,6,8,10,3,1,4,4,8,3,3,3,3,3,6,1,3,9,1,3,1,1,4,1,1,3,2,3,2,- -  -,Ama
23445334,Gan-Ochir Temüüjin,M (C),73%,12,11,5,1,9,10,9,1,6,6,4,12,5,9,10,6,4,5,4,6,8,11,4,4,1,4,12,1,4,5,1,9,8,3,3,7,3,3,3,2,3,2,2,2,2,3,3,- -  -,
23355167,Carlos Rosario,M (C),58%,11,6,1,1,15,11,9,1,12,4,2,6,1,13,12,6,9,2,3,5,7,10,2,1,1,1,8,1,2,3,1,3,6,1,3,5,2,3,2,1,1,2,2,1,2,1,3,- -  -,Ama
23355205,Cameron Miles,M/AM (LC),39%,12,12,2,3,12,12,4,3,5,3,1,3,2,7,10,8,3,4,1,4,5,9,1,3,3,1,4,2,1,1,1,1,4,2,3,7,3,1,1,1,1,3,1,2,3,2,1,- -  -,Ama
23357431,Choi Leng Fong,M (C),67%,13,12,4,8,14,13,5,3,8,7,4,4,3,5,13,5,9,3,3,5,6,10,2,3,1,4,11,1,2,5,1,9,7,2,3,6,3,3,3,3,1,3,2,1,3,3,1,- -  -,
23445592,Chinbat Badralsüren,M/AM (C),68%,8,8,2,6,13,7,6,8,9,6,4,8,5,8,4,8,4,8,5,7,10,11,4,1,1,8,8,4,4,3,1,5,7,4,3,9,2,2,4,2,1,3,2,1,2,3,2,- -  -,Ctr
23445631,Tögsmandakh Mönkhbayasakh,M (RC),53%,10,13,4,4,15,13,10,2,6,5,5,4,3,5,14,5,7,4,2,5,4,10,3,4,3,4,7,3,1,2,1,3,9,2,3,7,2,4,3,4,2,2,1,4,3,3,3,- -  -,
23355379,Marcus Bufford,M (RC),45%,13,8,3,7,12,10,5,4,11,5,1,5,2,12,12,5,14,4,3,5,6,8,2,5,2,3,9,2,2,1,1,3,6,1,3,4,2,1,3,1,3,1,3,3,1,3,1,- -  -,Ama
23355042,Nathan Sablan,M (C),54%,13,10,6,9,13,11,13,9,5,7,4,6,5,11,13,5,13,6,4,7,7,11,5,5,1,3,10,5,5,6,2,10,7,2,4,13,3,3,4,2,4,2,3,3,3,1,1,- -  -,Ama
66012020,Lee Seung-Gi,"M (C), AM (LC)",39%,10,10,10,6,12,11,10,6,11,11,9,13,12,12,11,14,10,12,11,12,13,10,14,13,12,11,13,13,6,13,3,9,15,12,4,13,1,1,2,1,3,2,3,2,3,2,3,- -  -,
23031819,Reyn Johnson,M (C),44%,3,4,1,4,14,4,12,3,12,4,5,3,4,6,5,5,1,8,5,5,13,10,3,1,1,3,13,2,3,3,1,7,12,1,4,9,1,2,2,2,2,1,1,2,1,1,2,- -  -,Ama
2000225867,Zhong Yunxing,"DM, M (C)",56%,5,8,5,7,7,9,7,4,12,4,4,6,5,13,4,5,10,4,5,6,8,11,4,1,2,4,11,3,3,5,1,4,5,3,4,9,2,1,3,3,1,4,1,1,3,3,4,- -  -,
23078499,Lo Kuan Io,M (C),33%,6,9,5,6,9,11,5,3,6,6,5,8,4,12,9,8,12,7,5,6,9,10,1,3,5,3,11,3,3,5,1,10,8,3,4,6,2,1,2,3,3,3,3,1,3,1,1,- -  -,Inj
5627369,Hao Junmin,"DM, M/AM (RC)",51%,11,10,9,7,13,10,9,10,11,12,12,11,11,12,14,15,8,12,6,10,12,10,12,12,11,10,12,13,5,9,4,3,14,11,4,13,2,2,3,3,3,3,3,1,4,2,3,- -  -,IPR
23500249,Tang In Chim,M/AM (C),90%,12,10,6,5,9,9,6,1,9,7,10,6,6,9,7,7,1,6,3,6,9,11,4,5,6,7,9,4,4,7,1,3,8,1,4,7,4,3,3,3,3,3,1,1,3,3,1,- -  -,
23357477,Chang Ka Chon,"DM, M/AM (C)",48%,12,8,4,6,15,10,6,3,8,6,2,5,4,13,13,6,11,5,5,5,8,10,2,1,2,4,9,3,3,2,2,2,5,3,4,6,1,2,3,2,3,1,3,2,2,2,1,- -  -,
23456621,Ja Hyok-Chol,M/AM (C),48%,12,12,5,6,13,11,7,6,13,6,6,8,3,12,4,13,8,6,5,6,11,10,4,4,6,8,12,4,1,5,3,6,11,5,4,12,3,4,3,1,1,1,1,2,1,4,2,- -  -,
23447165,A. Ankhmanlai,"DM, M (C)",67%,13,12,4,4,6,12,5,1,12,6,5,5,5,10,3,5,4,4,7,5,3,10,2,1,1,3,7,1,3,3,1,4,9,2,4,4,2,4,3,2,1,3,1,1,2,1,3,- -  -,Ama
23445564,Tsetsegmaa Bilgüün,M (C),72%,12,12,4,7,11,12,12,5,14,6,4,5,4,9,12,7,11,7,4,5,5,10,2,1,1,4,6,1,3,5,1,5,12,2,4,5,3,1,4,2,2,2,1,2,1,3,1,- -  -,
23168564,Lin Chien-hsun,M/AM (C),80%,12,12,4,5,11,12,12,4,9,6,3,4,2,7,1,9,10,6,5,4,4,7,2,1,5,7,12,4,3,2,1,5,6,4,4,7,3,4,3,4,3,2,2,2,2,1,1,- -  -,
2000101069,Choe Jin-Hyok,M (C),64%,13,11,6,5,16,13,12,3,9,5,6,9,4,12,15,7,7,7,7,7,8,12,5,4,1,6,13,5,1,9,2,10,11,5,4,9,1,3,3,2,2,1,3,1,1,4,3,- -  -,
23307100,Kwok Tsz Kaai,"M (RC), AM (C)",39%,13,12,5,7,17,11,13,3,14,8,6,5,3,5,6,13,11,6,6,6,4,11,1,5,5,5,11,4,4,3,1,5,7,2,4,13,3,1,2,1,3,2,2,2,4,3,2,- -  -,Inj
23355399,Kekoa Diaz,"DM, M (C)",42%,6,7,3,4,10,4,4,2,10,4,1,3,5,10,6,5,3,4,7,6,8,10,3,3,1,4,7,3,3,3,1,4,7,1,4,4,1,1,3,2,3,3,1,1,3,3,3,- -  -,Ama
2000042356,P. Dorjsüren,M (C),33%,13,7,5,10,15,11,5,4,8,5,3,10,4,7,14,5,10,5,4,6,10,10,2,1,2,5,8,1,2,3,1,8,6,1,4,10,4,3,3,3,3,1,2,2,1,2,3,- -  -,Ctr
23136580,Fong Chan Fai,M (C),56%,12,12,4,5,13,12,9,2,11,6,2,12,4,8,14,5,4,4,4,4,5,9,3,3,2,3,11,1,1,5,1,9,9,3,5,10,2,1,3,2,4,1,2,1,3,3,2,- -  -,Ama
23002740,Lei Ka Kei,M (C),46%,5,4,4,7,14,4,10,3,11,8,6,5,5,12,9,5,7,6,4,7,8,11,3,5,3,3,13,4,4,6,2,5,5,3,5,8,3,3,1,2,1,1,2,4,1,3,1,- -  -,Ama
23355143,Jorge Hellu,M/AM (C),75%,13,13,3,2,13,13,5,1,15,4,5,7,5,6,3,7,3,6,6,6,3,10,1,3,2,4,10,1,3,3,3,3,3,1,5,7,1,3,1,2,2,2,2,2,3,3,1,- -  -,Ama
23355146,Anthony Babauta,M (C),43%,4,4,5,6,12,4,4,3,7,7,6,6,6,11,8,6,13,7,6,6,5,8,5,4,2,3,14,5,4,5,4,10,9,1,5,9,1,1,1,1,2,1,1,2,2,2,2,- -  -,Ama
23445522,Chinbat Bat-Erdene,M (C),58%,12,12,3,8,12,12,8,3,9,3,3,5,3,5,11,5,8,5,4,4,5,9,2,1,1,2,5,2,1,10,1,8,8,1,5,4,1,4,2,2,1,1,1,2,2,2,2,- -  -,
5632966,Jorge Paxtian,M (C),60%,12,9,4,8,8,8,6,4,5,6,4,4,4,4,15,5,9,4,4,6,8,10,3,2,1,3,4,3,3,13,1,5,5,1,5,1,1,3,2,1,2,1,1,4,2,3,2,- -  -,Ama
23457875,Lai Pui Kei,M/AM (C),58%,8,11,2,7,11,8,7,7,7,8,6,8,3,11,13,11,12,8,7,7,10,10,12,6,8,7,10,12,6,8,6,6,10,3,5,9,1,2,2,2,4,1,1,2,3,3,1,- -  -,
23355363,Zakery Olmstead,M (C),52%,10,9,3,4,8,10,5,2,5,4,1,11,2,9,5,5,13,6,5,5,10,10,3,1,1,1,8,2,1,4,1,6,9,2,5,6,3,3,1,3,2,2,3,3,2,1,3,- -  -,Ama
2000175996,Yûsuke Nitta,M (C),51%,13,13,5,2,12,13,6,1,5,4,6,6,4,13,11,8,10,4,4,6,7,11,3,1,4,5,10,4,1,9,1,5,11,1,5,9,3,3,1,3,2,2,2,3,3,1,3,- -  -,
2000101219,So Jong-Il,M/AM (LC),37%,13,13,7,5,9,13,12,9,10,7,1,8,8,9,4,12,13,12,7,5,8,10,5,9,11,7,12,6,5,8,6,6,10,3,5,10,1,3,2,3,3,2,3,2,1,2,3,- -  -,
23445308,Batbaatar Ganzorig,M/AM (LC),39%,5,8,4,7,10,8,9,2,6,5,4,6,3,3,9,8,11,9,4,6,5,10,3,4,7,5,7,1,1,5,3,2,7,1,5,10,1,1,3,2,2,2,1,3,1,2,3,- -  -,Ama
23456632,Ri Kyong-Man,M (C),52%,6,5,6,5,14,5,6,3,14,7,4,9,6,13,10,6,6,9,8,7,13,12,10,5,3,7,13,14,4,3,1,6,12,6,5,13,1,1,3,3,2,2,2,2,4,1,2,- -  -,
33045072,Urho Nissilä,M/AM (C),55%,13,15,11,6,12,12,11,9,6,12,9,12,12,12,14,12,6,13,7,14,11,14,11,12,10,9,13,14,4,8,6,4,14,12,5,13,2,3,4,4,2,3,1,3,1,2,1,- -  -,Opt
23050631,Liang Jianyu(Billy Leong),M (C),40%,5,4,5,9,15,6,6,3,12,7,4,8,4,14,12,6,10,6,7,8,9,11,3,5,1,3,9,5,4,8,1,8,10,2,5,6,2,1,2,1,3,2,1,1,1,3,1,- -  -,
23499533,Lau Kwan Ching,M/AM (C),55%,9,12,7,3,16,12,6,1,5,8,4,8,8,14,15,9,6,8,8,7,9,11,5,8,8,7,8,6,5,8,4,5,10,1,5,10,3,3,3,2,1,3,1,3,3,1,3,- -  -,
23090309,Steven McKagan,M (C),46%,5,3,5,10,10,3,6,5,8,5,5,6,4,6,15,5,12,5,5,7,5,10,3,1,1,5,8,4,1,6,4,5,14,1,5,6,1,2,1,1,3,1,1,4,3,1,2,- -  -,Ama
23031943,Joseph Fantonalgo,M/AM (C),58%,6,3,4,11,7,5,4,4,8,6,1,5,5,7,8,9,8,9,4,6,7,9,1,2,3,7,9,3,3,8,1,5,11,2,5,11,2,2,2,2,2,1,2,2,3,1,1,- -  -,Ama
23031939,Peter Cueto,M (C),46%,4,8,4,8,7,6,3,2,8,6,4,10,4,8,13,5,10,3,4,4,8,3,3,1,1,3,9,2,2,10,1,4,4,5,5,7,3,1,2,1,1,1,3,2,2,3,3,- -  -,Ama
23445458,Myagmar Batkhishig,M (RLC),42%,13,13,5,8,14,13,12,3,12,4,5,4,3,5,11,5,13,5,2,5,5,7,4,5,5,3,11,3,1,4,2,5,5,4,5,8,2,1,2,1,3,3,1,1,1,3,2,- -  -,Ctr
23425547,Choe Jong-Hyok,M/AM (C),67%,12,13,7,5,14,13,5,4,7,9,8,7,3,13,9,13,7,10,7,6,12,11,6,5,6,6,13,6,4,7,3,6,7,2,5,13,2,3,3,2,2,1,1,2,3,3,2,- -  -,
23425610,Jo Kum-Chol,M (LC),54%,14,13,6,8,12,13,6,3,7,7,3,7,6,12,13,8,6,6,7,7,9,11,5,7,7,6,12,5,4,8,1,6,14,4,6,8,3,2,3,2,2,3,2,1,2,1,2,- -  -,
23161499,David Loan,"DM, M (C)",50%,10,6,4,3,14,9,6,2,13,4,3,5,3,10,6,5,8,1,7,6,7,10,2,1,2,2,6,2,1,3,1,5,4,1,6,5,3,3,1,3,1,3,2,3,1,1,3,- -  -,Ama
23180876,Cui Ming'an,"DM, M/AM (C)",61%,10,11,7,9,11,9,12,8,11,8,11,9,9,7,10,7,7,6,7,10,6,10,10,8,8,9,8,11,7,10,5,6,10,7,6,7,2,1,1,3,2,3,3,2,2,1,3,- -  -,
23445335,Mönkh-Erdene Tögöldör,M (C),39%,12,13,5,3,16,13,5,8,9,6,1,5,5,12,11,5,6,7,6,6,9,9,4,4,5,4,10,2,4,5,1,7,9,1,6,6,1,1,4,2,1,1,2,2,2,3,1,- -  -,
2000042369,S. Yumchin,M (C),47%,13,13,4,2,7,13,9,1,11,6,1,5,4,11,5,5,4,4,2,5,7,10,2,2,2,4,9,1,2,3,1,6,8,1,6,7,1,4,1,3,1,2,3,3,2,3,3,- -  -,
23445310,Bayasgalan Bat-Erdene,"DM, M (C)",33%,12,10,4,5,12,9,9,4,7,2,4,4,3,8,12,5,4,3,6,5,7,10,2,1,2,1,4,1,2,4,1,3,5,1,6,3,1,1,1,2,1,1,2,2,2,3,1,- -  -,Ama
5632737,Joseph Connelley,M/AM (LC),17%,3,6,7,9,12,5,7,5,7,6,2,10,7,7,2,5,10,8,6,9,10,11,4,6,3,8,7,4,6,6,2,7,11,6,6,2,3,1,1,1,3,2,3,1,2,1,2,- -  -,Ama
2000082854,Kang-Min Choi,M (C),86%,14,13,9,8,12,13,7,7,15,7,5,8,8,10,7,6,12,13,6,9,15,11,5,7,4,8,14,2,7,8,6,11,11,4,6,11,3,1,2,4,3,3,3,1,2,4,3,- -  -,
23425744,Kim Chung-Jin,M/AM (C),51%,13,11,6,7,8,10,7,4,9,5,5,10,4,12,16,10,13,9,7,7,14,12,5,3,7,8,13,5,6,9,1,6,10,1,6,10,3,3,2,3,2,1,3,2,3,1,3,- -  -,
23445331,Janchiv Sündorj,M (C),65%,10,13,4,4,11,11,13,4,15,6,1,5,4,10,12,8,3,3,8,6,10,11,1,1,1,5,4,3,3,6,1,9,13,2,7,6,1,3,4,3,2,2,1,2,1,3,3,- -  -,Ctr
23445494,Batsükh Ankhbayar,"DM, M (C)",33%,10,10,2,4,15,10,8,7,14,6,3,2,3,9,2,5,11,2,7,3,4,7,1,1,1,2,6,1,1,7,1,2,6,1,7,1,3,3,3,2,1,3,1,2,2,3,2,- -  -,
58132161,Igor Potapov,"DM, M (C)",42%,14,14,6,8,10,14,12,4,14,7,6,5,7,7,4,5,11,6,5,7,6,12,6,5,6,6,13,6,3,7,3,8,8,2,7,9,3,1,2,2,1,3,2,3,3,1,2,- -  -,Ctr
19170166,Paulinho,M/AM (RLC),29%,14,15,13,5,11,14,10,10,6,12,6,14,12,14,14,15,5,12,10,9,16,12,13,13,15,10,16,13,4,8,5,8,16,13,7,16,3,2,1,4,3,2,2,3,1,3,2,- -  -,
23355241,Aidan Dickson,M (C),62%,13,9,4,2,15,8,9,2,6,5,1,4,3,6,12,5,11,5,3,5,13,10,3,3,3,4,12,3,3,4,1,4,10,2,7,10,3,1,1,2,1,2,2,3,1,4,2,- -  -,Ama
23425638,Kang Song-Jin,M (C),33%,13,8,7,8,11,11,8,3,8,7,4,5,6,12,5,5,9,5,8,6,13,11,4,2,2,4,13,5,1,7,1,13,13,1,7,13,1,2,1,2,2,1,2,1,3,1,1,- -  -,
23161498,Ken Pearson,"DM, M (C)",50%,12,8,3,6,12,10,3,3,5,6,4,2,4,12,5,5,13,3,4,5,4,7,2,1,2,3,7,1,2,2,1,4,4,1,7,7,3,4,2,1,1,1,1,3,1,1,2,- -  -,Ama
80024628,Elias Aguilar,M/AM (LC),27%,10,11,13,8,8,10,12,11,11,12,10,11,10,12,3,13,11,12,10,12,14,12,12,11,13,11,14,13,7,12,11,9,14,7,7,14,2,1,2,1,1,3,1,3,3,3,1,- -  -,
23325481,O Hyok-Chol,M/AM (RC),51%,13,13,8,3,13,13,13,5,9,10,7,6,7,12,8,14,8,9,7,7,12,12,8,8,10,9,12,4,4,7,2,5,7,5,7,11,1,4,3,2,2,2,1,3,4,3,1,- -  -,
23496356,Lee Cheuk Hin,"DM, M (RLC)",50%,14,12,5,5,15,8,7,4,8,4,3,5,3,9,3,5,4,4,6,6,4,10,4,3,6,3,13,3,4,4,1,3,6,1,7,10,2,2,2,1,2,3,1,3,1,2,1,- -  -,
23257106,Zhang Xiuwei,"DM, M (C)",59%,11,14,10,6,11,11,10,7,14,12,10,12,10,12,12,14,6,12,10,13,11,13,9,8,10,8,11,10,8,8,5,5,11,9,7,11,3,2,1,1,1,1,4,2,2,2,3,- -  -,Opt
138265,Lam Ka Wai,M/AM (C),45%,6,11,11,6,7,8,5,4,10,12,10,8,8,10,17,12,9,10,8,8,12,8,10,11,11,9,12,11,9,12,5,9,12,8,8,12,2,3,2,2,4,1,3,3,3,2,2,- -  -,
1007722,Huang Bowen,"DM, M/AM (C)",27%,6,8,7,8,13,7,5,5,9,11,8,13,11,11,12,9,14,10,9,13,14,8,13,10,8,10,12,14,7,13,7,5,12,16,8,13,1,1,2,1,3,2,3,1,1,2,2,- -  -,
1020003,James Bush,M (C),59%,6,6,1,14,13,5,4,2,6,6,5,5,5,5,16,7,12,5,6,6,8,9,1,1,3,2,8,1,4,7,1,11,11,1,8,9,1,4,1,3,3,1,2,1,3,1,3,- -  -,Ama
53104979,John Hou Sæter,"DM, M (C)",57%,9,12,9,10,10,9,11,6,14,13,8,13,11,13,17,13,10,12,11,12,13,12,10,12,12,10,11,13,9,10,8,8,12,11,8,13,2,1,1,3,2,3,2,3,1,3,2,- -  -,Inj
58011586,Choe Myong-Ho,M (LC),51%,6,8,6,8,10,8,7,6,11,7,9,9,8,15,15,7,5,10,9,10,14,13,8,8,5,9,14,8,8,10,4,9,14,7,8,11,1,2,2,1,3,3,2,2,3,2,2,- -  -,
62038432,Asmir Kajević,M/AM (LC),53%,9,10,10,12,12,9,10,10,9,13,11,11,11,13,11,9,11,14,10,12,13,12,8,10,11,10,13,10,11,12,10,8,14,11,8,13,4,1,1,2,3,4,1,3,3,3,3,- -  -,
66001373,Koo Ja-Cheol,M/AM (C),45%,8,13,11,9,16,10,10,9,14,13,7,15,10,12,8,15,10,11,9,15,14,14,13,13,13,10,15,12,9,14,5,7,14,12,8,17,3,2,2,3,2,2,2,4,2,3,1,- -  -,Opt
66034913,Lee Yeong-Jae,M/AM (C),56%,11,12,10,10,10,13,9,10,10,11,9,13,11,12,9,10,9,13,7,12,13,8,11,14,12,11,13,14,11,12,11,9,15,11,8,13,2,2,3,2,3,2,2,1,1,2,2,- -  -,
66044412,Kim Gyu-Pyo,M (C),100%,12,12,10,8,13,12,15,11,5,9,8,8,7,8,10,6,8,11,11,12,8,13,8,9,9,6,9,9,7,8,6,8,10,5,8,10,2,3,1,2,3,3,3,1,2,1,1,- -  -,
2000079009,Roh Gyeong-Ho,M (C),52%,14,13,9,9,12,12,11,6,13,6,7,11,9,12,16,6,10,13,9,9,14,13,8,8,6,7,14,7,3,10,1,14,11,5,8,12,1,3,2,3,3,1,2,2,3,1,2,- -  -,Inj
2000083073,Kim Dae-Woo,M/AM (C),68%,10,10,13,8,11,10,11,11,8,12,7,13,11,11,15,9,6,13,7,12,15,13,5,7,8,7,13,8,8,10,6,6,14,10,8,12,2,3,3,4,1,3,1,2,2,4,2,- -  -,Inj
2000083282,Lee Gi-Hyeok,"DM, M (C)",100%,9,9,11,9,8,10,10,9,12,12,9,13,12,11,7,5,10,13,11,10,13,14,7,7,9,7,12,8,10,10,6,6,14,8,8,10,2,2,2,3,3,2,1,3,2,3,1,- -  -,
19164699,Lima,"DM, M/AM (C)",65%,5,7,10,6,6,4,10,8,6,13,10,12,12,13,11,13,4,11,11,12,13,10,12,8,10,7,13,12,7,6,6,11,13,11,8,14,2,1,3,2,3,2,2,3,1,3,3,- -  -,
19219728,Serginho,"M (C), AM (LC)",55%,13,14,12,9,12,13,13,12,12,11,12,12,10,12,14,14,5,13,6,11,13,11,10,9,13,12,12,10,8,14,5,9,13,11,8,14,1,2,3,2,2,1,2,2,4,3,1,- -  -,
19302153,Cleiton,"DM, M (RC), AM (C)",71%,10,9,10,10,14,10,11,10,11,12,5,10,12,11,13,7,14,13,8,9,10,14,11,10,10,15,11,9,8,8,3,7,11,9,8,9,2,2,1,3,2,1,2,2,3,3,2,- -  -,
23032389,Ma Xingyu,"DM, M (C)",72%,8,8,9,9,11,8,7,7,11,8,9,12,10,11,10,13,13,9,7,13,12,8,11,10,11,7,12,11,8,9,7,5,11,10,8,12,2,3,2,2,1,3,1,1,1,3,2,- -  -,
23051475,Peng Xinli,"DM, M/AM (C)",48%,10,10,8,8,14,9,11,7,10,9,10,12,11,10,12,15,6,10,11,11,11,10,11,9,11,9,11,11,9,10,7,7,11,8,8,12,2,2,3,2,3,2,3,2,3,1,3,- -  -,
23097650,Fei Yu,"DM, M (C)",73%,8,8,10,11,13,8,11,9,13,10,11,9,10,9,2,9,4,8,9,10,8,12,9,5,7,5,10,9,7,8,7,8,11,12,8,6,3,1,3,1,3,3,2,1,3,1,3,- -  -,
23355043,Rudolph Salas,"DM, M (RC)",46%,3,6,4,9,12,4,10,4,14,7,1,5,5,9,3,5,7,4,6,6,2,11,3,4,3,5,10,4,3,5,1,6,8,2,8,6,2,3,2,1,1,3,3,2,1,3,3,- -  -,Ama
23398889,Fong Chi Wa,M (C),52%,7,9,5,7,13,8,5,4,13,6,1,11,5,9,11,5,2,3,3,6,14,10,4,3,1,4,12,4,4,3,1,5,11,3,8,7,2,1,2,1,2,3,1,4,3,2,2,- -  -,
22017457,Borislav Tsonev,M/AM (C),53%,11,14,12,7,11,9,10,7,12,11,11,12,10,11,16,15,10,13,7,11,13,12,13,12,13,13,13,15,8,13,4,7,13,13,8,13,1,2,2,2,2,1,1,1,3,2,3,- -  -,
23425565,Won Song,M/AM (C),57%,14,14,8,7,9,14,8,5,8,10,6,9,8,10,12,14,8,12,8,8,11,12,7,3,9,10,9,7,6,9,1,8,9,6,8,13,1,3,1,3,2,3,1,3,2,1,4,- -  -,
23425628,Ju Jong-Chol,"DM, M/AM (C)",57%,13,13,9,4,17,13,13,6,5,10,6,9,9,13,5,13,14,9,7,9,11,12,6,3,6,13,13,7,6,8,1,6,13,6,8,13,3,1,1,1,3,2,3,3,1,2,2,- -  -,
23425648,Kim Chong,"DM, M (C)",68%,13,14,8,7,10,14,9,6,15,8,6,9,8,14,17,7,10,9,10,8,9,13,6,2,3,6,14,5,7,9,6,9,9,4,8,13,1,1,2,4,1,2,1,1,1,2,3,- -  -,
23439048,Kim Chol-Ung,"DM, M (C)",83%,9,5,5,1,13,6,5,1,12,8,7,8,6,14,7,5,13,8,9,7,14,12,4,3,2,4,11,3,6,14,2,6,12,1,8,8,3,2,1,1,1,2,3,2,1,1,1,- -  -,
23445502,Törmönkh Mönkhsüld,"DM, M (C)",52%,12,12,4,4,17,12,6,1,7,5,4,1,4,9,8,5,12,3,6,5,5,10,1,1,1,1,9,1,1,1,2,3,9,2,8,4,2,1,3,1,3,4,1,2,3,4,3,- -  -,
23449362,Zhu Jiaxuan,"DM, M (C)",64%,8,9,15,15,13,8,5,7,12,9,7,9,8,12,17,5,12,7,12,10,9,8,6,3,3,5,10,6,6,7,1,7,8,1,8,11,1,1,1,2,2,2,4,3,4,2,3,- -  -,
23456633,Kim Jin-Hyok,"DM, M (C)",63%,6,7,6,10,8,5,12,3,13,9,7,8,8,11,5,5,11,6,11,7,10,11,4,5,2,7,13,6,6,7,3,8,11,4,8,10,4,1,3,3,2,1,2,2,1,3,3,- -  -,
5704503,Lee Yong-Rae,"DM, M (C)",62%,8,11,9,9,14,12,11,8,13,16,12,12,10,12,14,11,12,10,11,13,12,14,10,9,9,7,11,10,9,8,3,9,12,6,9,11,2,1,2,2,1,1,1,1,2,3,2,- -  -,
85044567,Qian Jiegei,"DM, M (RC)",75%,11,12,10,8,15,11,11,9,12,10,12,11,10,10,13,10,7,10,10,10,10,13,10,9,9,8,11,12,6,8,5,10,10,8,9,11,2,3,2,3,2,2,3,3,1,4,3,- -  -,Inj
