Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
Victor da Silva,"AM (C), ST (C)",6.78,6.78,11,11,1,14,10,4,7,9,4,3,1,4,12,13,12,2,9,9,4,8,9,6,4,7,7,4,12,12,13,13,1,12,7,9,10,7,12,9,2,2,12,10,9,13,8,2,13,8,8,5,6,6,16,11,9,7,13,10,- -  -,
Luciano Acosta,"M/AM (C), ST (C)",6.98,6.98,10,16,3,15,13,4,4,11,1,1,1,4,13,16,14,3,14,14,4,4,13,8,2,3,7,1,13,15,15,14,1,15,12,13,14,14,12,10,1,1,12,9,7,17,10,1,15,7,16,10,12,15,9,14,7,6,12,13,- -  -,
Mujib Kasim,"AM (C), ST (C)",6.96,6.96,10,11,1,10,8,5,7,12,1,3,1,9,4,9,14,1,13,13,8,4,9,3,3,5,8,3,8,9,13,14,2,9,3,13,8,8,9,7,2,3,7,9,12,14,13,2,14,15,10,10,10,9,9,10,14,3,16,12,- -  -,
Karrar Ali,M/AM (C),6.79,6.79,9,11,2,14,8,5,4,14,2,1,3,9,7,10,14,3,11,14,7,2,4,7,1,1,8,2,7,15,11,12,2,6,4,8,7,5,7,7,1,1,8,8,7,14,12,2,14,18,13,12,11,12,11,7,13,4,13,10,- -  -,
Darwin Quintero,"AM (RLC), ST (C)",6.86,6.86,11,13,3,14,12,5,7,10,2,2,1,7,14,13,11,2,14,14,5,6,14,6,1,5,9,3,10,12,11,13,1,14,14,13,12,11,12,14,2,1,11,12,12,16,13,1,11,13,12,15,11,12,6,10,8,12,14,10,- -  -,
Javain Thompson,"M/AM (C), ST (C)",6.80,6.80,12,9,3,9,8,5,11,8,1,3,3,7,3,9,13,1,7,10,5,5,9,8,2,5,7,3,6,10,9,13,2,12,13,10,6,6,6,10,3,1,7,11,10,13,9,3,15,11,13,11,9,10,6,3,12,6,18,12,- -  -,
Usman Babalolo,"AM (C), ST (C)",6.74,6.74,8,9,2,13,7,5,5,9,2,3,2,2,9,10,13,1,11,11,6,1,8,6,1,7,8,3,6,13,12,13,4,11,14,12,6,6,7,11,2,3,3,7,5,13,5,3,13,20,13,9,12,10,5,19,12,1,19,11,- -  -,Ctr
Samuel Akere,"AM (C), ST (C)",6.85,6.85,8,13,2,12,9,5,6,7,3,3,1,7,7,10,11,1,8,13,5,1,9,11,3,7,14,3,7,10,14,12,3,15,15,9,6,7,3,11,2,3,5,9,6,13,5,1,12,14,13,11,11,10,9,6,8,7,13,10,- -  -,
Renzo Akrosie,"M (C), AM (RC), ST (C)",7.53,7.53,7,8,2,11,3,5,1,10,3,3,2,8,5,13,13,1,11,5,3,2,8,14,2,1,3,3,6,11,10,12,2,12,6,13,8,6,8,7,3,2,8,8,9,13,9,2,13,16,11,10,9,8,6,8,9,6,12,10,- -  -,
Michael Birungi,"AM (C), ST (C)",6.73,6.73,8,10,3,8,7,5,10,11,2,1,3,6,6,8,13,2,8,11,6,1,8,6,3,6,9,1,6,8,13,6,2,8,10,13,7,6,7,10,4,4,6,5,10,13,7,2,13,15,9,10,10,9,12,16,9,2,7,9,- -  -,
Bahaa Faisal,"AM (C), ST (C)",6.80,6.80,10,11,4,12,9,6,8,8,4,1,3,8,8,12,14,3,14,14,7,5,8,5,2,6,10,1,5,11,12,11,1,10,5,14,7,8,9,10,4,3,9,9,12,14,6,1,14,12,13,10,12,10,9,1,8,8,18,9,- -  -,
Ismael Matar,"AM (C), ST (C)",6.84,6.84,7,13,4,13,10,6,5,11,1,3,3,6,14,12,11,2,12,12,6,2,13,15,1,6,8,4,13,14,13,12,2,13,1,12,9,8,10,11,2,2,11,12,8,13,7,3,11,16,11,12,10,9,10,12,8,4,8,10,- -  -,
Marouf Tchakeï,"M/AM (C), ST (C)",6.79,6.79,10,9,3,11,9,6,5,14,1,3,2,8,6,9,14,3,12,8,8,4,6,11,3,3,8,3,8,10,14,10,2,10,14,13,6,5,10,8,3,3,9,9,10,14,7,2,14,20,12,13,14,13,11,3,15,7,20,11,- -  -,
Jean Okoumou,"M/AM (C), ST (C)",6.85,6.85,9,8,3,12,6,6,3,9,1,3,3,9,4,12,14,2,13,14,9,4,8,13,1,1,8,2,8,12,13,11,1,10,7,11,6,7,8,7,3,1,9,9,6,14,7,3,13,11,9,11,10,8,13,7,10,1,13,11,- -  -,
Stephen Baffour,"AM (C), ST (C)",6.76,6.76,9,12,3,12,9,6,5,13,1,3,3,8,3,10,14,1,10,12,8,6,10,12,1,4,14,2,7,11,11,14,3,11,2,11,8,8,8,8,2,2,1,9,14,14,14,3,13,10,11,11,12,10,15,6,12,7,12,14,- -  -,
Matt Jay,"M/AM (C), ST (C)",6.76,6.76,12,11,4,13,13,6,6,10,2,2,1,6,15,12,12,3,12,12,6,4,10,12,1,6,6,1,11,14,12,13,2,12,11,11,10,12,9,10,3,2,8,12,13,12,3,1,13,14,13,12,11,10,7,10,8,6,14,8,- -  -,
Peter Eneji,"AM (C), ST (C)",6.85,6.85,10,10,3,13,9,6,3,7,2,3,1,9,7,9,12,3,12,12,8,1,8,2,1,4,14,2,8,15,14,15,1,11,12,15,10,5,8,13,1,1,8,10,11,14,11,1,12,11,13,14,10,12,8,16,9,7,13,12,- -  -,Ctr
Xavi Puerto,"M/AM (C), ST (C)",7.02,7.02,9,11,3,11,8,6,5,11,2,3,4,6,6,8,13,3,9,12,7,2,8,12,1,8,8,1,7,14,11,10,1,9,5,10,5,6,8,10,3,2,2,8,10,13,15,3,13,10,12,10,13,13,8,14,11,1,12,10,- -  -,
Kike,"AM (C), ST (C)",6.87,6.87,9,7,3,12,5,6,8,13,2,3,1,9,2,9,12,1,9,13,6,4,7,7,3,2,12,3,7,13,14,12,2,12,5,12,8,6,8,8,3,2,9,9,11,13,7,1,13,10,14,9,11,13,5,8,6,5,12,11,- -  -,
Matt Warburton,"M (C), AM (RC), ST (C)",6.95,6.95,10,11,3,11,12,6,7,10,2,2,2,6,12,11,10,1,11,11,6,4,11,7,2,7,7,3,11,11,10,12,1,10,14,9,9,10,10,10,2,2,7,10,10,10,9,1,11,9,12,15,13,15,3,12,4,3,13,12,- -  -,
Moses Achare,"AM (C), ST (C)",6.82,6.82,8,11,1,13,7,6,5,11,2,1,2,7,4,11,13,1,9,16,6,1,6,6,2,3,8,1,6,13,10,10,2,10,11,8,6,6,7,10,3,1,5,8,9,13,9,1,14,18,10,8,10,11,8,10,13,8,9,10,- -  -,
Renan Silva,"M/AM (C), ST (C)",6.79,6.79,11,11,1,12,11,6,9,11,1,2,2,10,12,13,11,2,11,12,8,5,10,9,3,7,8,3,10,10,11,10,1,11,19,11,11,11,9,11,2,1,10,9,11,12,9,1,11,16,13,10,12,10,8,8,7,2,12,8,- -  -,
Josué Colmán,"AM (RLC), ST (C)",6.64,6.64,13,13,1,14,13,6,5,10,3,4,3,7,7,13,12,2,13,9,6,1,12,7,3,4,7,3,11,14,12,12,3,15,12,11,9,7,10,14,4,1,8,7,8,16,8,2,15,12,6,11,11,11,13,10,8,9,10,11,- -  -,
Cillian Heaney,"AM (C), ST (C)",6.93,6.93,10,12,3,11,10,6,10,14,2,1,1,8,7,10,13,3,11,13,6,4,8,4,2,7,8,2,7,13,10,9,2,11,13,11,9,8,10,10,2,1,9,13,9,12,8,3,13,9,8,13,8,10,4,8,5,4,8,13,- -  -,
Júlio Vinicius,"M/AM (C), ST (C)",6.91,6.91,9,12,3,12,8,6,7,8,2,2,1,9,5,11,14,1,13,10,6,2,6,6,1,3,9,1,7,13,14,13,1,14,8,13,4,6,8,7,2,3,3,6,10,15,5,3,14,19,11,12,13,10,13,4,7,2,13,10,- -  -,
Fallo Manongo,AM (C),6.59,6.59,9,10,2,10,8,6,7,8,2,1,2,7,3,12,14,2,11,8,6,3,7,11,3,4,9,2,6,15,10,10,3,12,15,13,4,5,7,7,1,2,8,9,7,15,14,1,9,16,9,9,12,13,9,7,10,2,19,13,- -  -,
Donald Teguru,"AM (C), ST (C)",7.50,7.50,9,9,2,12,7,6,5,14,3,3,3,8,6,8,14,3,13,13,6,5,5,6,1,1,12,2,7,11,14,14,3,11,16,9,8,7,8,6,1,1,5,7,10,14,5,3,14,15,12,10,10,9,9,16,5,7,20,10,- -  -,Ctr
Nouri Khamis,"M/AM (C), ST (C)",6.83,6.83,9,11,3,10,7,6,7,8,1,2,3,7,7,11,12,2,13,15,8,1,8,8,3,3,6,1,6,11,13,13,1,8,17,14,8,5,8,12,2,1,6,8,7,12,5,3,14,10,13,14,12,13,6,11,9,10,12,16,- -  -,
Hazaa Al-Ghamdi,"AM (C), ST (C)",6.57,6.57,8,9,3,10,7,6,7,14,2,2,1,7,3,7,13,3,11,12,6,5,7,9,2,5,7,3,6,12,10,9,2,8,16,14,6,6,7,9,2,1,8,7,9,14,6,2,13,12,10,11,11,11,8,9,6,8,10,11,- -  -,
Anthony Hernández,"AM (C), ST (C)",6.74,6.74,9,8,4,14,8,6,6,9,1,1,4,8,7,8,14,2,10,11,5,4,9,11,3,7,9,2,7,13,10,11,3,10,15,12,6,7,7,8,3,3,5,9,9,15,5,2,14,10,9,12,13,9,10,3,5,8,15,9,- -  -,
Man-Ykre Dangmo,"AM (C), ST (C)",6.85,6.85,9,7,3,11,7,7,6,9,3,2,2,6,2,8,14,1,10,16,6,1,8,6,1,3,7,2,6,10,13,10,3,12,7,12,5,7,8,9,1,3,8,7,8,14,10,3,13,10,10,11,9,12,11,10,5,7,11,12,- -  -,
Rim Kwang-Hyok,"M/AM (C), ST (C)",7.35,7.35,9,11,1,12,8,7,5,13,2,3,2,9,4,10,13,2,12,14,7,4,6,4,3,4,9,2,6,12,7,13,2,11,13,13,8,7,5,7,1,3,5,8,13,13,11,3,13,18,11,10,11,11,7,10,13,8,13,12,- -  -,
Chinedu Ufere,"AM (C), ST (C)",6.87,6.87,10,13,1,13,9,7,7,7,3,1,1,9,7,14,14,1,8,15,8,5,9,4,3,4,10,1,8,13,14,14,2,14,19,10,8,8,9,8,2,2,8,10,11,14,15,1,14,10,10,10,10,12,11,2,7,2,13,13,- -  -,
Dele Israel,"M/AM (C), ST (C)",6.82,6.82,10,8,3,13,8,7,9,6,1,3,4,7,10,9,14,4,7,11,5,4,8,6,2,6,6,2,7,13,12,7,3,14,14,10,7,6,9,11,2,2,14,12,9,13,14,2,13,7,7,10,10,7,6,10,8,9,9,13,- -  -,
Muhamed Elmas,"AM (C), ST (C)",6.81,6.81,8,9,1,14,7,7,2,12,2,1,3,4,6,6,14,3,8,13,5,6,7,10,1,2,8,2,2,13,14,14,3,12,15,14,4,1,5,9,3,3,7,7,8,14,11,1,15,15,11,12,12,13,9,8,8,7,12,11,- -  -,Yth
Yannick Agbobada,"M/AM (C), ST (C)",6.77,6.77,9,8,1,11,8,7,5,7,3,3,3,7,3,10,14,3,14,17,7,5,8,5,2,7,8,1,7,12,11,9,1,12,9,14,7,7,8,9,3,2,5,8,11,12,11,1,14,16,14,10,14,10,9,9,10,3,9,10,- -  -,
Hussein Ali Wahed,"AM (C), ST (C)",7.10,7.10,9,8,3,14,8,7,7,14,3,2,2,7,6,8,13,3,9,13,5,1,3,12,2,5,5,1,6,13,14,11,3,13,7,11,7,3,7,7,1,3,5,7,9,13,9,2,14,19,11,11,11,10,10,1,7,7,12,9,- -  -,
Wally Fofana,"AM (C), ST (C)",7.05,7.05,9,10,2,11,3,7,6,7,2,1,1,8,5,9,14,3,12,15,7,4,8,12,3,6,7,2,7,10,13,13,1,11,17,12,5,5,3,5,3,1,7,8,9,13,6,3,13,15,11,12,10,12,13,1,6,7,12,13,- -  -,
Adama Diouf,"AM (C), ST (C)",6.75,6.75,10,9,2,13,14,7,5,8,1,3,3,9,6,12,11,3,10,14,6,2,10,7,2,7,10,2,9,11,13,13,2,15,1,9,8,8,4,9,1,3,7,11,8,14,13,1,11,18,11,10,13,12,5,13,5,6,5,10,- -  -,
Samuel Stone,"M/AM (C), ST (C)",6.62,6.62,9,11,1,11,8,8,7,13,1,3,3,9,5,10,13,2,10,13,8,3,9,10,3,6,8,1,7,11,9,11,2,8,11,13,7,7,6,11,3,2,3,9,11,13,13,4,13,12,12,10,10,12,6,9,7,4,16,12,- -  -,
Bright Adjei,"AM (C), ST (C)",6.78,6.78,9,7,2,10,6,8,6,13,1,3,3,8,9,13,13,3,9,11,7,1,6,8,3,4,9,1,7,10,11,13,3,11,4,13,7,7,9,11,1,2,6,8,9,13,9,2,13,19,12,12,10,8,9,7,13,5,12,10,- -  -,Ctr
Victor Malino,"M/AM (RC), ST (C)",7.28,7.28,8,12,1,13,5,8,1,7,2,2,2,6,3,13,12,2,12,6,4,5,7,8,3,1,6,2,6,13,12,12,1,10,11,12,7,6,7,9,1,3,2,7,7,11,11,3,13,12,13,13,12,11,8,2,13,1,14,11,- -  -,
Marcus Macauley,"M/AM (C), ST (C)",6.97,6.97,8,11,2,12,7,8,2,11,4,3,2,5,1,14,13,2,9,12,6,4,8,4,1,1,8,3,6,12,10,6,3,10,8,12,3,6,7,9,3,3,8,7,9,11,15,2,13,14,13,12,12,10,6,11,14,2,16,11,- -  -,
Kevin Salazar,"AM (C), ST (C)",6.78,6.78,11,12,1,15,12,8,11,12,2,3,4,11,9,12,11,1,13,12,8,10,12,9,1,6,12,1,10,12,10,10,1,13,12,11,10,10,11,11,3,2,11,11,11,11,6,2,12,9,10,13,12,11,6,6,13,10,11,12,- -  -,
Mohammed Tahiri,"AM (C), ST (C)",6.73,6.73,10,10,1,15,9,8,8,11,3,1,2,9,12,12,12,3,10,15,8,4,8,6,2,6,11,3,8,12,14,9,2,12,10,8,5,8,5,7,2,3,10,11,7,12,13,3,12,12,14,9,12,13,13,9,13,4,12,11,- -  -,
Shaqueil Bradford,"M/AM (C), ST (C)",6.82,6.82,12,10,2,9,8,9,10,7,1,2,3,8,6,13,13,1,8,15,8,1,10,9,2,8,9,1,7,12,9,9,1,15,11,14,6,5,11,8,3,2,2,6,8,15,10,3,13,12,10,12,10,11,9,10,7,1,10,11,- -  -,
Madial Mboup,AM (C),6.76,6.76,12,11,1,13,9,9,4,8,1,3,1,10,2,13,14,1,9,15,8,3,9,2,1,6,10,1,8,12,12,11,3,14,11,11,6,8,9,7,2,2,6,11,9,14,14,2,14,14,10,11,10,12,8,13,5,5,9,11,- -  -,
Zehrudin Mehmedović,"M/AM (C), ST (C)",7.13,7.13,9,13,1,11,11,9,9,9,2,4,1,8,6,10,10,1,11,16,8,2,10,10,3,5,9,2,7,14,14,10,1,11,7,9,5,7,10,10,1,3,10,9,10,9,15,3,12,17,7,10,9,12,9,6,10,4,14,12,- -  -,
Ruzaigh Gamildien,"M (C), AM (RLC), ST (C)",6.98,6.98,11,13,3,14,10,9,3,6,3,2,4,8,5,10,10,2,14,12,9,9,11,13,2,4,10,3,6,13,14,12,2,11,3,14,11,9,5,13,1,1,8,9,10,10,9,3,11,20,11,7,11,10,14,4,11,4,16,12,- -  -,Inj
Diego Diz,M/AM (C),7.42,7.42,13,12,1,11,6,9,6,12,3,3,1,7,7,8,11,2,13,9,7,2,3,6,3,4,5,1,7,14,10,11,2,12,7,13,7,7,8,11,3,1,6,8,9,12,8,3,12,20,12,9,10,11,11,15,11,8,9,14,- -  -,Opt
Dennis Tetteh,"AM (C), ST (C)",6.69,6.69,8,8,4,11,12,10,6,8,1,3,2,6,11,10,14,3,13,12,4,8,8,8,3,5,5,2,6,14,12,4,1,7,15,12,4,4,11,13,2,3,10,12,12,12,7,2,13,11,9,10,11,9,10,8,6,3,12,10,- -  -,
Vladislav Sarveli,"AM (C), ST (C)",6.71,6.71,10,13,2,15,13,10,7,12,2,3,2,7,7,13,11,2,14,12,7,8,10,13,1,5,12,3,8,12,13,13,2,13,14,14,10,11,11,12,2,4,11,11,10,15,11,3,11,18,11,13,9,12,9,14,12,6,14,10,- -  -,
Víctor Abrego,"AM (C), ST (C)",6.66,6.66,12,11,4,12,11,11,9,12,1,1,2,12,7,11,12,1,12,11,11,3,13,2,1,8,16,1,11,12,11,12,3,11,2,12,12,11,11,11,3,3,8,11,11,15,10,1,11,14,9,9,11,10,12,7,14,7,10,10,- -  -,
