Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
Warren Zaïre-Emery,"WB (L), DM, M (C), AM (L)",7.35,7.35,11,14,3,13,12,12,12,13,3,3,4,12,8,13,14,1,10,14,11,3,11,9,2,6,9,1,7,14,14,6,2,12,15,12,9,10,12,13,2,3,13,14,14,13,6,3,13,18,13,14,13,15,4,11,6,5,10,15,- -  -,
João Mário,"DM, M (RLC), AM (LC)",7.34,7.34,10,14,2,16,12,6,10,13,3,2,1,12,17,16,12,2,12,15,5,3,10,13,1,8,6,3,11,13,16,12,1,12,11,16,13,13,12,18,1,3,10,15,13,13,10,1,12,14,18,18,11,12,6,14,8,6,18,14,- -  -,
Maycon,"DM, M (C)",7.34,7.34,11,15,1,14,14,9,10,15,3,4,2,14,9,15,14,3,14,13,13,4,16,11,1,5,9,3,14,12,15,11,3,10,14,13,8,13,15,12,4,2,10,14,13,14,12,2,14,4,7,12,11,11,13,16,8,3,16,13,- -  -,
Léo Sena,M/AM (C),7.31,7.31,14,14,2,13,14,10,10,8,2,2,3,14,12,14,11,3,13,6,12,3,13,13,2,8,10,4,12,12,13,6,3,11,13,13,10,14,14,13,2,3,12,12,14,11,11,2,10,10,12,12,13,13,5,11,12,9,15,12,- -  -,
Stephen Eustáquio,"DM, M (C)",7.31,7.31,15,17,2,15,14,12,10,15,3,1,4,14,10,16,13,1,13,16,9,11,10,12,3,8,11,1,7,13,15,10,2,12,13,14,10,11,14,17,1,2,12,16,17,15,11,1,13,16,14,16,16,10,6,12,9,11,18,11,- -  -,
Daniel Bragança,"DM, M (C)",7.31,7.31,12,16,2,16,12,12,8,12,2,1,2,14,11,16,12,1,12,13,9,6,11,13,2,5,6,2,11,13,15,11,3,12,14,15,12,13,14,17,3,2,9,17,15,13,11,2,12,12,12,12,16,15,3,10,8,8,17,13,- -  -,Inj
Filip Rønningen Jørgensen,"DM, M (C)",7.30,7.30,13,14,3,15,13,11,13,13,2,2,3,12,12,14,12,3,13,14,10,7,12,10,3,8,9,2,10,11,14,9,2,12,15,14,11,13,12,14,3,1,10,15,14,14,12,1,12,12,11,15,14,12,12,12,10,10,16,16,- -  -,
Atakan Karazor,"D (C), DM, M (C)",7.30,7.30,11,14,1,14,16,12,12,13,3,1,3,14,7,14,12,1,10,14,12,9,7,12,3,14,11,3,5,10,13,6,1,9,13,14,8,6,12,15,1,3,12,12,15,11,11,1,10,15,14,14,14,14,6,13,8,8,17,15,- -  -,
Narek Mirzakhanyan,"DM, M (C)",7.30,7.30,13,12,4,12,18,5,5,11,2,2,2,12,5,14,8,3,8,12,6,2,6,5,1,9,5,1,10,6,14,4,2,5,7,7,2,7,8,8,2,4,16,14,11,7,14,3,7,8,10,13,3,8,6,4,9,18,8,7,- -  -,
Johnny,"DM, M/AM (C)",7.28,7.28,13,15,2,14,14,12,16,14,3,2,3,12,14,14,13,3,13,14,12,9,10,15,3,14,12,3,10,12,13,10,2,13,15,14,9,8,13,13,1,3,13,13,12,12,10,3,13,12,10,13,12,11,6,13,10,5,15,13,- -  -,Wnt
Engin Açıkgöz,"DM, M (C)",7.28,7.28,14,15,2,15,10,5,11,14,2,2,3,14,6,16,11,1,10,17,9,3,8,14,1,14,8,2,11,8,16,6,2,7,13,15,5,7,9,14,1,3,8,16,15,11,12,2,9,4,3,9,17,2,14,18,8,18,11,17,- -  -,
Aley Mchengule,"DM, M/AM (C)",7.28,7.28,4,12,1,13,6,3,4,4,1,1,3,5,6,11,5,1,8,13,3,1,6,7,2,11,4,2,6,6,8,3,3,4,9,11,1,4,3,13,1,1,8,9,11,7,8,1,4,9,10,10,14,9,13,10,10,12,7,9,- -  -,Ama
Jesús Chacón,"M (C), AM (RC)",7.28,7.28,12,13,3,14,11,3,3,7,3,2,3,8,6,8,10,2,9,15,4,4,6,13,3,3,6,1,8,16,14,5,2,6,12,11,6,5,5,8,4,3,3,12,8,9,6,1,7,10,10,11,9,4,4,9,15,6,9,16,- -  -,Inj
Lamin Jessey,"DM, AM (C)",7.28,7.28,8,11,1,13,5,4,6,7,1,2,3,5,7,7,11,2,3,14,5,4,4,4,2,9,4,3,4,8,10,4,1,7,13,12,3,5,5,9,4,4,15,7,8,9,11,2,11,14,19,11,15,18,12,16,9,6,8,4,- -  -,Ama
Paris Maghoma,"DM, M/AM (C)",7.27,7.27,12,13,3,14,12,10,11,11,3,3,2,11,7,11,11,3,10,12,8,4,9,9,3,10,8,1,10,12,11,7,4,11,15,14,7,9,11,13,4,2,9,9,13,11,12,1,10,12,11,15,11,12,8,12,12,4,14,14,- -  -,
Giacomo Calò,"DM, M (C)",7.26,7.26,12,15,1,12,12,12,12,14,3,3,4,10,6,14,12,1,10,10,10,10,12,7,3,7,8,3,16,12,12,9,4,10,16,12,11,17,13,12,2,1,11,12,12,11,12,2,12,14,10,13,11,13,10,11,5,5,16,11,- -  -,
Hidemasa Morita,"DM, M (C)",7.26,7.26,14,15,3,15,15,14,12,14,3,1,2,13,12,14,13,2,12,15,12,8,11,13,3,7,8,3,8,9,16,11,1,11,16,14,10,10,15,16,1,3,14,16,15,14,16,2,12,14,16,17,16,13,4,14,6,6,18,16,- -  -,Opt
Rudi Ghersetti,"DM, M (C)",7.26,7.26,12,15,2,15,9,10,9,11,1,2,3,8,7,10,11,1,4,16,9,1,7,6,3,3,5,3,5,9,14,6,3,6,15,13,5,4,6,10,3,2,7,10,8,10,11,3,14,13,9,15,12,14,14,8,5,6,7,10,- -  -,
Simon Tibbling,"DM, M (RLC)",7.25,7.25,14,14,1,15,13,5,8,10,1,3,4,11,8,16,12,3,13,7,5,6,10,13,3,6,6,3,10,12,14,7,2,12,12,13,11,11,12,15,3,1,11,14,13,14,12,2,12,18,18,17,10,17,14,13,5,2,12,13,- -  -,
Gabriel Neves,"DM, M/AM (C)",7.25,7.25,10,15,4,14,13,12,10,10,4,4,3,11,10,14,10,1,10,11,11,5,11,11,2,7,11,1,13,12,13,10,1,10,12,14,13,14,14,13,3,3,11,11,14,13,12,1,12,13,13,10,11,11,11,18,12,7,15,8,- -  -,Inj
Tural Əliyev,"DM, M (RC)",7.24,7.24,6,10,3,14,9,5,10,9,3,4,1,11,6,15,6,2,8,15,6,5,11,11,3,12,8,3,3,10,9,5,2,7,12,13,5,5,8,9,1,1,7,13,8,6,18,3,6,8,13,10,4,4,9,5,14,17,7,14,- -  -,
Guillermo Fernández,"DM, M (C), AM (RC)",7.22,7.22,14,15,4,14,13,11,11,13,1,2,2,12,9,14,10,1,10,16,10,4,11,6,2,8,6,3,11,14,15,11,2,10,13,14,12,12,14,12,3,1,9,10,14,11,9,1,10,13,14,16,13,12,12,12,6,5,17,11,- -  -,
Marco Verratti,"DM, M/AM (C)",7.22,7.22,12,18,1,16,16,15,8,11,2,3,2,13,14,18,10,3,14,12,12,5,12,12,3,6,5,2,14,19,18,9,1,11,14,15,16,13,13,19,1,2,16,12,17,13,14,2,10,8,7,13,14,14,13,14,12,10,19,17,- -  -,
Joe Budd,"DM, M (C)",7.22,7.22,7,13,3,11,12,8,5,8,3,2,2,9,6,11,10,3,5,8,7,3,5,11,3,6,4,2,7,10,7,3,2,6,13,12,4,6,12,11,3,2,12,13,11,11,4,3,9,14,10,11,9,12,4,11,3,3,15,9,- -  -,
Glen Kamara,"DM, M (C)",7.21,7.21,11,16,1,18,12,11,9,14,1,3,2,13,11,15,15,1,14,17,12,7,6,5,1,11,8,2,8,15,17,6,3,13,14,13,12,5,11,16,3,1,4,16,15,13,7,2,15,14,13,16,15,12,5,12,6,6,16,11,- -  -,
Tambi Sagas,"D (C), DM, M (C)",7.21,7.21,12,10,3,12,12,12,11,10,2,3,3,13,4,13,11,3,11,12,12,6,9,8,1,12,11,1,7,6,13,10,1,6,11,10,9,8,10,13,3,1,11,10,14,10,11,3,10,12,12,12,12,13,7,10,9,3,15,10,- -  -,
Maxence Caqueret,"DM, M/AM (C)",7.21,7.21,16,16,1,16,15,13,11,16,2,3,4,16,9,16,13,3,15,15,14,4,9,15,3,6,7,2,8,14,16,6,2,12,15,14,6,10,15,16,1,3,14,13,15,14,15,3,12,13,11,15,12,14,6,13,10,7,18,13,- -  -,
Josh Lindley,M (C),7.21,7.21,10,9,3,13,9,6,6,7,3,2,2,6,2,12,8,3,4,11,4,2,3,7,2,4,2,2,7,9,9,1,3,5,13,16,3,4,4,13,3,3,6,10,7,8,11,2,9,17,10,14,11,12,14,14,13,7,12,10,- -  -,
Angelo Stiller,"DM, M (C)",7.21,7.21,14,14,1,16,13,12,12,15,4,3,3,13,9,17,13,3,13,15,12,6,12,14,2,10,8,1,13,13,16,8,3,12,15,14,13,13,13,16,1,2,11,15,14,13,12,1,13,11,9,15,13,14,5,13,8,8,18,17,- -  -,
Kristian Thorstvedt,"M/AM (C), ST (C)",7.21,7.21,15,16,1,14,16,8,14,14,3,3,1,10,12,15,11,1,14,15,8,5,12,13,3,15,11,1,12,14,13,14,2,11,15,16,10,9,14,15,4,1,15,14,15,12,13,3,11,5,11,12,12,14,11,12,9,1,16,13,- -  -,
Matt O'Riley,"DM, M (C)",7.20,7.20,13,14,4,16,12,10,12,14,1,1,3,13,8,16,14,1,14,14,8,4,12,11,3,15,12,3,8,13,16,12,3,14,15,13,12,13,13,15,2,4,8,16,15,15,12,3,14,16,10,13,12,10,4,14,7,7,17,12,- -  -,
Martin Kučera,"DM, M (C)",7.20,7.20,10,16,2,15,13,6,10,14,3,3,1,10,8,15,9,1,12,6,7,3,11,7,1,5,7,3,9,8,12,5,3,10,11,16,3,7,10,13,2,3,15,12,13,11,13,2,10,10,8,8,12,10,7,11,12,12,14,11,- -  -,Inj
Emerson Hyndman,"DM, M/AM (C)",7.19,7.19,13,15,4,16,14,9,9,14,1,3,2,14,7,15,14,2,14,16,8,5,8,6,1,6,5,3,11,12,15,9,2,11,13,13,9,11,12,13,3,1,10,14,12,14,11,4,14,17,15,16,12,10,11,12,6,5,17,16,- -  -,
Mees Hoedemakers,"DM, M (C)",7.19,7.19,12,12,2,13,14,8,10,12,3,2,2,12,10,12,11,1,13,14,9,9,13,11,3,12,12,2,12,11,12,8,2,10,14,12,8,11,12,13,3,1,11,11,13,12,11,3,11,10,12,11,11,10,6,12,7,4,17,10,- -  -,
Luca Fiordilino,"DM, M (C)",7.18,7.18,13,13,1,14,13,12,9,12,2,3,3,11,11,14,12,2,11,12,11,4,9,10,1,7,7,3,8,13,14,7,3,12,16,12,9,12,12,13,2,3,12,12,12,11,15,2,13,16,15,16,15,14,10,11,10,6,17,12,- -  -,Opt
Joey Veerman,"DM, M/AM (C)",7.18,7.18,15,16,1,14,14,7,11,14,3,3,1,16,15,17,12,2,13,15,7,10,16,15,4,13,12,1,13,13,14,9,3,13,16,15,9,13,15,13,1,4,12,15,15,14,12,3,12,7,12,14,15,13,11,12,5,14,18,16,- -  -,
Nivaldo,"DM, M (LC)",7.18,7.18,12,17,1,15,12,6,10,12,2,2,1,11,7,16,12,1,12,13,13,8,10,14,3,8,5,1,13,14,13,6,1,10,12,16,9,10,9,12,1,2,17,17,12,13,15,2,10,9,11,8,2,7,7,3,7,16,9,17,- -  -,
Hussain Naseer,"M (RC), AM (C)",7.18,7.18,3,9,1,10,9,4,4,4,2,3,3,6,4,9,5,2,4,10,4,3,5,10,4,5,4,2,11,9,13,4,1,6,3,11,4,6,3,9,3,1,7,13,6,5,7,1,4,11,10,11,8,12,8,7,12,10,14,3,- -  -,Ctr
Javi Muñoz,"DM, M/AM (C)",7.18,7.18,11,14,2,15,14,7,9,11,3,4,1,10,11,14,12,3,13,12,6,7,11,11,3,6,6,3,13,13,15,11,3,12,15,14,12,14,15,13,1,4,8,12,14,11,8,3,13,13,12,13,10,11,9,9,8,8,17,12,- -  -,
Leon Johnson,"DM, M/AM (C)",7.18,7.18,12,15,3,15,15,5,9,12,3,3,1,8,6,10,15,1,10,15,5,3,7,7,1,12,5,3,8,9,12,4,3,9,15,12,4,7,9,12,1,3,8,16,13,14,10,3,13,17,16,11,14,15,6,15,14,6,16,14,- -  -,
Morgan Sanson,"DM, M (RC), AM (LC)",7.18,7.18,14,15,4,14,15,11,11,12,3,1,2,10,9,15,12,2,12,14,7,4,12,10,1,7,7,1,12,14,15,10,1,12,14,12,12,12,12,14,2,4,10,13,14,11,13,1,12,15,14,15,14,16,14,11,8,9,16,15,- -  -,Inj
Johan Youssef,"M (LC), AM (L), ST (C)",7.17,7.17,8,13,1,18,13,5,16,12,2,1,2,6,9,15,11,1,13,14,5,9,13,10,3,14,10,1,9,16,15,15,1,12,15,14,8,8,7,14,2,3,12,17,16,9,7,1,12,10,11,11,2,1,9,6,7,17,6,12,- -  -,
Sandro Lauper,"D (C), DM, M (C)",7.17,7.17,12,13,2,15,14,13,11,13,3,3,2,12,7,15,12,2,10,12,12,7,12,9,1,12,11,1,6,7,15,6,1,10,12,15,6,6,12,14,1,1,12,14,15,11,11,1,11,13,11,14,11,11,14,13,8,4,16,12,- -  -,
Vitinha,"DM, M/AM (C)",7.17,7.17,15,17,2,16,16,12,9,14,3,1,3,13,11,16,14,2,14,15,12,9,13,13,2,5,7,1,10,13,16,9,2,15,14,15,11,13,13,17,3,2,15,15,16,17,12,3,13,14,14,16,16,16,5,13,5,5,18,15,- -  -,
Sandro Tonali,"DM, M (C)",7.17,7.17,16,16,1,16,16,14,13,15,2,3,3,16,10,16,15,1,14,15,13,11,13,16,4,11,10,2,15,13,16,10,2,13,16,16,12,14,16,16,3,1,16,16,16,16,14,2,14,17,15,15,14,14,8,13,15,3,18,16,- -  -,
Diego Reyes,DM,7.15,7.15,6,9,3,11,8,7,5,8,1,1,2,7,4,9,5,1,5,14,5,6,5,7,1,9,4,2,5,3,7,5,1,6,11,10,5,6,6,7,3,3,17,7,8,8,10,3,6,10,8,10,3,12,8,5,12,16,15,10,- -  -,
Nicholas Allen,"DM, M/AM (C)",7.15,7.15,9,12,1,12,10,7,7,9,3,2,1,7,4,7,6,2,6,13,4,3,5,8,1,11,4,1,1,3,13,3,2,8,12,11,1,3,7,9,3,2,6,6,8,8,12,2,10,16,6,17,8,13,5,8,10,7,13,13,- -  -,Ctr
Lee Lucas,"DM, M (C)",7.15,7.15,10,10,3,11,13,9,9,6,2,3,1,10,5,13,5,1,5,10,7,5,10,8,2,8,9,2,6,7,10,6,1,9,11,8,6,6,7,10,2,2,14,8,8,9,10,2,9,12,10,13,9,12,19,10,4,7,15,11,- -  -,
Mattia Valoti,"DM, M/AM (C)",7.15,7.15,14,14,2,13,15,7,9,10,2,2,2,10,12,13,11,3,14,15,5,2,11,11,1,12,10,3,11,14,13,11,2,11,13,13,11,11,13,13,2,2,12,11,14,10,12,3,11,11,14,15,6,11,12,12,11,7,15,13,- -  -,
Callum McGregor,"DM, M (C)",7.14,7.14,16,13,3,17,15,12,10,15,3,3,1,13,13,16,12,3,13,18,10,3,11,18,1,8,9,1,6,11,15,12,2,13,16,13,8,7,13,14,1,3,11,12,14,13,15,3,11,12,16,15,13,18,4,15,8,4,16,13,- -  -,
Miroslav Živný,"DM, M/AM (C)",7.14,7.14,5,14,2,10,8,5,7,10,3,2,2,8,9,11,7,1,7,5,6,3,6,6,1,7,2,1,4,12,14,8,3,6,14,9,6,4,7,9,3,4,12,8,11,6,7,2,7,5,4,11,15,13,5,16,16,17,8,10,- -  -,
Ruben Loftus-Cheek,"DM, M/AM (C)",7.14,7.14,14,15,2,15,15,10,15,11,3,2,3,14,11,16,14,1,15,14,9,5,10,12,2,14,12,3,5,12,16,13,1,13,13,15,10,7,11,17,2,3,12,16,15,12,14,4,14,16,15,15,14,11,14,13,10,3,16,15,- -  -,
Stephen Kelly,"DM, M (C)",7.14,7.14,13,15,3,14,13,6,9,13,4,3,2,10,12,15,11,4,11,14,8,4,12,8,1,6,7,3,12,13,12,9,1,11,14,12,8,13,11,14,2,1,10,12,12,12,8,3,11,13,12,13,12,14,4,12,7,8,15,13,- -  -,
Nils Seufert,"DM, M/AM (C)",7.14,7.14,12,15,1,15,15,11,8,12,3,3,1,12,7,15,11,1,10,13,10,3,8,8,2,10,5,1,7,11,13,8,3,9,10,14,9,7,12,16,1,3,9,10,13,14,10,3,13,15,13,13,11,12,8,12,10,6,16,12,- -  -,Opt
Conor Levingston,"DM, M (C)",7.14,7.14,11,12,2,13,12,9,10,12,2,2,3,10,10,12,10,2,8,12,9,6,10,13,2,9,10,3,9,10,13,7,2,9,14,13,10,11,9,10,2,2,13,11,10,8,10,3,11,14,14,15,9,11,7,11,8,5,14,12,- -  -,
Boubakary Soumaré,"DM, M (C)",7.13,7.13,13,15,1,15,15,14,16,15,3,3,1,14,8,16,13,1,15,14,13,8,10,13,2,15,10,1,8,14,14,10,3,14,12,15,13,10,14,14,2,3,14,15,14,14,8,2,11,15,12,14,13,13,11,12,11,7,18,16,- -  -,Ask
Marc Roca,"DM, M (C)",7.13,7.13,13,15,2,14,14,13,13,15,2,1,2,13,9,17,11,4,12,14,12,5,8,12,3,11,10,3,11,12,15,8,2,10,13,15,11,12,13,17,3,2,13,15,15,13,13,2,12,13,13,18,11,14,6,13,9,8,16,13,- -  -,
Lewis Cook,"DM, M/AM (C)",7.13,7.13,14,16,1,14,15,14,13,14,1,2,1,13,7,16,13,1,12,16,8,3,9,15,2,8,6,1,5,13,14,10,2,11,15,13,10,9,12,15,3,3,14,15,14,15,14,1,14,13,12,16,12,13,2,13,8,2,18,13,- -  -,
Harry Cochrane,"DM, M (C)",7.12,7.12,13,12,2,12,11,8,9,10,3,1,3,9,8,12,9,2,9,9,12,5,11,10,2,9,8,2,12,12,12,10,1,8,12,10,10,13,13,12,4,3,15,12,11,9,11,4,8,14,13,10,13,13,12,12,12,5,13,11,- -  -,Opt
Vincent Sierro,"DM, M/AM (C)",7.12,7.12,14,13,2,14,15,8,10,14,1,3,2,12,12,15,11,3,12,17,8,5,13,9,3,12,10,1,8,12,14,9,2,11,13,14,11,11,10,13,3,3,10,13,16,9,15,1,10,16,16,14,9,13,11,13,8,6,15,12,- -  -,
Cher Ndour,"M (LC), AM (C)",7.12,7.12,11,15,3,15,12,12,15,15,1,3,3,14,12,16,13,1,12,14,13,9,13,9,3,15,13,3,15,16,15,11,4,14,12,14,11,14,14,16,3,2,9,14,14,14,10,3,13,10,12,14,13,7,4,11,8,11,13,15,- -  -,
Miguel Farinós,"M (RC), AM (C)",7.11,7.11,13,15,3,16,12,5,10,13,2,2,2,8,4,11,11,3,13,13,3,6,11,11,2,10,8,2,9,9,15,9,2,8,15,15,10,9,7,13,2,1,8,13,12,13,7,2,12,17,14,11,11,7,7,13,6,11,10,12,- -  -,
Marcos Antonio,"DM, M (C)",7.11,7.11,16,15,1,15,13,9,8,13,3,3,1,13,12,15,15,1,14,13,11,3,11,7,3,3,7,3,11,14,14,12,1,13,15,15,10,10,13,12,3,2,11,13,16,15,12,3,14,13,12,17,14,9,7,11,10,4,17,17,- -  -,nEU
Quinten Timber,"D (RC), DM, M (C)",7.11,7.11,14,15,3,14,15,13,15,15,3,2,3,14,8,15,13,3,13,15,12,7,11,10,1,9,9,2,10,12,15,6,2,14,14,15,9,5,13,15,3,3,12,15,16,15,8,3,13,10,11,14,15,14,6,11,6,3,17,14,- -  -,Wnt
James Garner,"DM, M (C)",7.10,7.10,15,16,3,14,16,12,13,16,2,2,2,13,10,16,13,2,13,15,9,2,13,13,3,13,9,2,11,6,14,11,2,7,16,14,13,11,15,15,2,2,11,13,15,13,10,1,12,14,15,15,12,10,4,13,7,3,16,14,- -  -,Wnt
