Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
Fredrick Maiava,M (C),6.67,6.67,9,5,3,7,4,3,3,9,1,1,1,5,1,7,12,3,3,10,4,1,2,8,1,12,1,2,2,5,5,2,3,1,11,6,2,2,3,5,3,2,4,3,4,12,13,3,12,13,9,13,11,11,6,14,5,1,8,11,- -  -,Ama
Tsetsegmaa Bilgüün,M (C),6.48,6.48,10,5,1,5,5,4,5,12,3,1,2,4,2,12,12,1,7,11,5,1,5,11,2,7,3,2,1,7,6,4,2,1,12,9,1,2,4,5,4,1,4,4,6,12,14,3,12,11,10,11,15,9,10,8,8,7,8,13,- -  -,
Luciano Freitas,M (C),7.24,7.24,12,8,2,10,7,4,8,13,1,2,2,6,2,9,12,3,11,6,9,1,8,14,3,12,5,1,1,5,11,4,3,3,11,6,6,6,5,9,2,3,4,7,8,10,15,2,13,17,11,12,11,10,12,9,6,2,20,10,- -  -,Ama
Osório Gusmão,M (C),6.85,6.85,11,8,2,5,6,4,8,11,1,1,2,4,1,12,13,1,4,8,8,1,3,3,3,8,1,2,4,5,9,2,3,1,10,5,4,4,4,7,1,1,4,5,5,13,14,2,13,10,10,8,12,9,6,1,7,3,9,10,- -  -,
Geoffrey Maleko,M (C),5.92,5.92,10,9,3,3,5,4,1,12,2,3,2,4,3,5,12,3,5,11,8,1,4,4,1,1,3,3,2,5,6,3,3,1,3,5,3,3,2,7,1,2,1,4,3,12,12,1,13,11,12,10,11,11,9,14,15,4,8,9,- -  -,Ama
Giovanni Paul,M (C),6.59,6.59,10,8,3,2,5,4,2,7,3,1,2,5,1,10,11,2,6,12,9,1,5,10,2,5,1,2,2,5,5,1,2,1,4,5,1,1,3,3,2,2,1,5,3,10,15,1,6,18,11,11,11,10,15,6,9,5,15,12,- -  -,Ama
Minai,M/AM (C),6.35,6.35,12,5,1,8,7,4,3,9,1,2,3,7,3,6,6,1,8,12,4,2,6,13,1,8,2,3,5,12,8,8,1,5,10,6,5,5,6,8,1,2,2,4,6,6,11,2,5,11,11,11,10,14,14,1,6,8,7,10,- -  -,Ama
Alex Panuelo,M (C),6.74,6.74,10,5,2,4,5,4,3,5,1,1,2,6,1,6,5,3,3,11,7,1,3,9,1,8,2,1,2,5,9,2,3,1,8,5,1,2,3,3,2,3,1,3,6,8,11,2,6,12,11,10,11,10,10,10,6,4,14,12,- -  -,Ama
João Ribeirinha,"D (C), DM, M (C)",5.50,5.50,11,6,1,5,6,4,3,7,3,3,2,6,3,6,11,2,2,13,3,1,2,10,2,3,4,3,3,5,4,4,3,1,15,11,2,1,3,5,2,4,4,3,4,12,11,3,9,16,9,10,10,13,8,12,6,6,4,12,- -  -,Yth
Rodymar Paesch,"WB (L), DM, M (C)",6.24,6.24,11,11,3,9,7,4,4,8,2,1,2,5,1,3,6,1,4,11,5,4,6,12,2,9,4,1,4,5,8,4,1,1,12,11,3,3,6,4,2,3,3,5,8,6,14,1,7,16,10,10,11,13,12,2,5,4,8,12,- -  -,
Roberts Kukulis,M (C),6.33,6.33,10,8,2,5,5,4,3,13,2,3,2,3,1,7,13,3,6,11,6,4,5,12,2,12,1,2,4,5,8,5,1,1,6,9,1,4,6,5,3,3,1,5,6,13,11,3,13,11,9,11,11,9,5,15,8,5,14,9,- -  -,Ama
Jorge Paxtian,M (C),6.34,6.34,10,8,2,1,6,5,4,6,3,2,4,4,1,5,8,1,4,8,5,1,13,9,1,8,3,2,3,5,4,3,1,1,15,4,2,3,4,4,2,3,4,4,6,9,5,1,12,12,13,13,11,10,7,11,10,5,7,10,- -  -,Ama
Cristian Sabou,"DM, M (C)",6.05,6.05,9,9,1,7,9,5,9,10,2,2,1,8,2,8,11,3,9,12,10,2,7,11,2,9,8,2,7,5,8,6,2,8,14,8,6,3,10,9,1,3,8,9,8,11,14,2,12,20,5,11,10,11,7,14,11,5,10,9,- -  -,
Earldon Millette,M/AM (C),6.83,6.83,10,8,1,8,5,5,6,12,3,3,2,4,3,9,12,2,7,14,3,1,3,11,2,6,3,2,3,9,12,10,2,2,4,5,1,3,3,4,2,1,1,4,6,12,15,3,12,11,12,11,12,13,9,4,5,1,11,11,- -  -,Ama
Muhd Aminuddin Zakwan Muhd Tahir,M (C),6.70,6.70,12,12,2,3,7,5,4,13,2,1,1,7,1,8,13,1,5,17,10,1,5,6,3,1,1,1,5,4,7,3,2,3,11,6,1,5,5,6,2,1,4,6,7,13,13,2,13,12,10,10,11,14,7,1,5,7,10,12,- -  -,
Nikola Žugić,"DM, M (C)",7.06,7.06,13,12,2,9,13,5,14,12,1,3,1,6,12,11,10,2,11,14,6,5,10,4,1,13,12,2,6,9,9,12,1,8,14,8,8,7,14,10,1,3,11,10,9,9,12,2,8,14,13,14,11,13,14,9,2,1,13,14,- -  -,
Jorge Hellu,M/AM (C),6.59,6.59,10,3,1,7,6,5,1,5,3,3,2,6,1,3,13,2,6,13,3,3,3,3,2,2,3,2,1,7,10,4,2,2,3,6,3,1,5,7,1,3,5,3,4,13,15,1,13,11,12,12,13,10,6,7,12,2,13,11,- -  -,Ama
Gabriele Della Croce,M (C),6.58,6.58,11,10,3,8,6,5,7,11,1,2,1,3,1,13,7,2,2,12,5,1,6,4,2,11,2,3,3,5,11,2,2,4,9,7,1,3,5,3,3,1,1,5,7,7,13,2,7,9,10,11,13,10,12,9,11,7,8,12,- -  -,
Umar Akhbar Ramle,M (C),6.22,6.22,11,7,2,5,6,5,4,12,3,3,3,8,5,5,13,3,4,10,11,1,7,7,2,4,1,1,1,5,6,5,2,3,4,7,2,2,6,4,3,1,2,5,8,13,9,1,13,13,8,12,12,10,5,1,11,5,18,10,- -  -,
Temirlan Tilenchiev,M (C),6.88,6.88,11,7,3,9,6,5,6,10,3,1,3,7,3,11,13,3,6,8,8,1,5,11,1,3,4,3,5,10,10,5,1,3,14,8,3,3,5,6,2,1,5,6,8,12,13,1,12,16,11,13,10,10,6,7,11,2,11,12,- -  -,Ctr
Louis Petitgas,M (C),6.60,6.60,11,12,3,4,6,5,5,13,2,2,1,5,1,10,12,4,4,13,6,1,13,9,4,13,3,3,4,5,9,3,3,2,6,10,3,2,4,6,1,3,5,5,6,11,12,2,13,14,10,12,12,10,9,7,7,7,11,10,- -  -,
Leon Chambers-Parillon,M (C),7.40,7.40,12,14,3,8,9,5,9,12,2,2,2,12,5,11,11,2,8,15,6,5,10,4,1,12,3,3,9,6,9,8,2,11,13,10,7,9,8,7,4,4,8,8,11,13,12,3,10,10,10,8,12,10,10,14,9,3,10,13,- -  -,
Dawa Tshering,"DM, M (C)",6.10,6.10,10,9,4,7,5,5,1,10,4,1,3,2,1,11,12,1,4,13,6,1,1,12,1,1,2,1,2,5,8,3,1,1,9,8,1,1,3,1,3,1,4,3,4,12,15,1,10,15,12,12,10,10,12,6,10,6,9,12,- -  -,Ama
Silao Malo,M/AM (C),6.46,6.46,11,9,1,9,7,5,7,13,1,3,1,6,3,7,4,3,7,10,6,1,8,10,2,11,3,2,2,9,9,9,1,1,7,13,5,3,3,8,2,1,1,6,10,6,15,1,6,11,10,11,11,14,9,11,13,8,8,13,- -  -,Ama
Jerson Agostien,"DM, M (C)",7.18,7.18,12,6,3,6,7,5,6,11,2,1,3,7,4,7,12,3,7,5,9,1,4,7,2,8,1,1,5,5,10,5,3,1,11,9,5,3,7,7,3,3,6,6,8,11,9,2,13,20,10,10,13,10,13,5,8,3,12,12,- -  -,Ctr
James David,"D (C), DM, M (C)",6.53,6.53,11,3,2,3,6,5,1,10,3,1,2,6,2,5,13,3,4,10,4,1,2,7,2,2,3,4,1,5,6,3,1,1,12,9,1,2,4,4,3,2,4,4,6,12,10,3,9,11,11,12,8,11,11,10,5,6,10,12,- -  -,Ama
Ciaran O'Connor,M/AM (C),6.79,6.79,13,7,3,7,11,5,12,12,2,4,1,6,12,9,11,2,12,13,4,5,8,4,2,13,12,3,5,11,8,10,1,8,18,10,7,3,10,11,3,3,12,10,9,12,14,3,12,14,14,17,17,17,4,8,3,4,8,14,- -  -,
Steward Sambo,M/AM (C),6.01,6.01,12,9,3,5,8,5,8,10,3,2,1,7,9,12,6,3,6,12,7,2,7,12,1,11,6,2,6,7,8,9,2,3,12,11,5,6,7,14,2,1,6,6,9,8,13,1,5,12,11,10,12,12,9,8,5,2,12,10,- -  -,
Saurabh Meher,"D (C), DM",6.40,6.40,14,7,1,4,11,6,8,11,2,3,3,6,11,4,10,1,4,12,6,9,5,7,3,6,6,3,6,5,6,2,2,2,14,7,4,4,6,5,1,3,11,8,5,9,11,3,10,11,9,13,11,11,5,3,13,3,7,11,- -  -,Inj
Santosh Tamang,M/AM (C),6.61,6.61,10,4,2,10,5,6,4,11,3,2,2,5,2,4,12,3,5,8,5,1,6,4,4,3,3,1,3,11,7,7,1,4,9,4,2,1,5,3,3,1,1,2,4,12,9,4,12,14,14,12,12,10,11,2,9,1,8,12,- -  -,
Daniel Jarvis,"D (R), M (C)",6.41,6.41,11,7,2,8,12,6,10,12,1,3,1,8,12,9,12,1,7,15,6,7,6,5,3,9,8,3,5,4,8,5,3,7,10,6,7,6,8,10,1,3,9,9,7,9,9,1,11,12,14,11,6,7,9,12,8,7,13,11,- -  -,
Fahad Al-Fadhli,M/AM (C),6.74,6.74,13,10,1,11,8,6,6,11,3,1,1,7,6,10,14,2,11,11,9,3,8,6,1,5,7,2,3,5,8,8,3,5,7,6,5,7,8,6,1,1,8,8,10,14,15,2,14,10,10,13,11,12,5,3,8,4,12,10,- -  -,
Henry Okebugwu,"DM, M (C)",6.96,6.96,13,12,2,10,8,6,9,14,1,2,1,10,3,9,14,3,9,12,9,6,9,4,2,9,5,3,4,6,14,8,2,4,5,9,5,6,9,8,2,3,6,8,10,15,11,3,14,18,14,11,12,9,10,8,5,3,17,9,- -  -,
Bishwas Shrestha,"D (C), DM, M (C)",7.02,7.02,11,7,2,6,6,6,8,10,3,2,3,12,1,8,9,3,5,16,10,1,3,7,3,5,5,2,1,5,9,1,2,1,16,7,2,1,7,6,1,1,5,6,9,10,12,1,12,18,11,9,12,10,11,2,5,1,18,13,- -  -,
Cruz Leal,M (C),6.82,6.82,11,14,1,8,7,6,7,13,2,3,2,10,5,10,13,1,8,13,9,5,6,4,3,5,6,3,6,7,11,2,4,6,3,10,5,2,6,7,2,1,11,7,10,13,14,2,13,18,10,11,14,12,7,16,13,2,12,15,- -  -,Inj
Michael Neaverson,M (C),6.54,6.54,13,8,1,6,8,6,6,8,1,3,3,7,5,8,10,3,7,5,8,4,15,5,3,9,1,3,6,4,10,5,1,4,14,6,5,6,7,7,3,1,6,5,9,10,14,3,8,18,11,13,11,9,8,4,5,6,10,12,- -  -,Ama
Zaihesddy Zaharudin,"DM, M (C)",5.93,5.93,8,6,3,5,6,6,7,6,3,1,3,8,1,5,11,2,5,15,9,1,7,1,2,5,5,1,3,5,6,6,2,3,5,9,2,5,4,6,2,2,5,7,8,11,14,2,6,20,11,12,10,12,6,6,12,2,5,9,- -  -,
Charles Anandraj,"DM, M (C)",6.82,6.82,15,7,3,5,9,6,12,14,2,3,2,8,2,7,8,2,5,12,10,1,8,15,1,6,6,1,5,2,4,1,1,2,12,7,4,1,8,6,3,1,7,7,7,7,9,2,9,14,13,10,11,12,6,12,5,2,10,12,- -  -,
Solo Silbanuz,M (C),6.52,6.52,5,8,3,4,4,6,8,9,4,1,3,6,1,3,11,2,2,11,8,1,3,8,2,14,3,1,1,5,8,4,2,2,2,7,1,2,4,7,2,1,1,4,3,11,14,1,7,18,11,11,12,14,11,2,7,7,5,12,- -  -,Ama
Phillip Donnelly,M/AM (C),6.46,6.46,11,12,1,10,7,6,4,14,3,3,3,7,5,6,12,3,12,10,8,1,6,3,1,4,1,1,3,7,7,11,2,3,7,8,2,5,7,9,1,1,4,7,9,12,14,1,12,13,10,10,13,11,8,3,5,4,10,10,- -  -,
Abror Kydyraliev,"DM, M (C)",6.35,6.35,12,7,1,8,7,6,4,13,3,1,3,9,5,11,12,2,6,15,11,1,5,6,1,4,5,2,5,5,8,6,2,3,16,8,1,4,5,5,3,2,7,4,9,12,11,2,13,13,15,12,13,12,7,8,13,5,10,14,- -  -,
Lei Hou Man,"D (C), DM, M (C)",6.44,6.44,9,4,3,2,4,6,2,12,2,1,1,5,1,1,12,2,1,16,2,1,3,11,2,8,3,2,1,5,3,1,2,1,4,11,1,1,3,3,2,1,2,3,1,11,12,3,12,15,13,14,9,12,11,1,15,1,7,12,- -  -,
Cui Ming'an,"DM, M/AM (C)",6.57,6.57,10,6,3,7,10,6,8,12,1,2,2,7,7,10,9,3,6,11,6,5,10,7,3,9,7,2,11,7,8,9,3,8,10,7,8,10,9,9,1,1,11,7,8,11,11,2,10,19,10,10,11,10,11,14,5,3,10,12,- -  -,
Marc Dorilas,M (C),7.24,7.24,11,9,3,6,7,6,5,13,2,1,1,8,1,10,13,2,7,10,10,1,7,5,1,4,2,2,5,7,11,5,2,5,6,8,2,5,4,3,2,2,4,6,8,13,12,3,13,19,14,11,10,11,12,7,13,4,17,11,- -  -,
Joe Ling,M (C),6.75,6.75,10,10,2,10,7,6,11,9,3,1,2,12,3,8,13,1,8,15,11,3,6,11,1,7,8,3,5,5,11,4,3,3,14,12,3,5,5,6,4,3,6,6,11,11,15,1,12,16,12,11,12,8,5,6,13,1,10,9,- -  -,
Elvis Prasad,M (C),6.44,6.44,11,9,1,8,6,6,3,6,1,1,1,5,4,6,7,3,9,9,8,1,9,14,2,1,5,2,5,5,9,6,2,1,4,4,2,5,5,6,2,2,4,6,4,5,14,2,7,15,13,9,12,11,12,1,15,4,17,12,- -  -,Ama
John Tahi Hunai,"DM, M (C)",7.03,7.03,12,14,2,6,7,6,4,7,3,4,3,9,3,8,14,1,8,12,8,1,5,8,1,8,6,1,5,6,10,5,2,5,6,8,5,2,8,7,1,3,7,7,8,12,13,1,13,11,13,9,11,11,14,6,5,2,15,11,- -  -,Ama
Igor Potapov,"DM, M (C)",7.41,7.41,12,6,2,9,7,7,4,12,1,3,3,5,2,8,14,2,6,10,8,3,7,11,3,8,3,1,6,5,13,6,2,6,4,7,5,6,7,5,2,1,6,6,7,14,14,3,14,15,12,11,13,11,6,9,9,1,15,11,- -  -,Ctr
James Kelly,M (C),7.09,7.09,9,9,2,9,10,7,13,12,3,2,3,7,7,12,11,3,8,11,6,9,11,9,1,9,8,4,10,9,8,10,2,12,14,9,6,12,8,9,1,1,13,13,8,11,12,2,9,13,13,10,13,11,5,8,4,2,8,13,- -  -,Ama
Jonas Nietfeld,"DM, M (C), ST (C)",6.85,6.85,16,10,3,11,13,7,13,13,2,1,2,8,11,10,12,3,11,15,6,5,11,13,3,12,12,2,8,11,12,13,2,10,12,10,8,7,12,12,1,2,14,11,12,14,16,3,11,16,12,14,14,10,4,12,5,6,12,15,- -  -,
Jú,"DM, M (C)",7.66,7.66,12,14,2,8,7,7,2,10,2,1,3,9,4,7,14,2,7,14,9,4,9,7,2,1,5,3,2,5,7,4,3,5,13,11,5,6,6,8,2,1,4,7,11,14,15,3,14,12,11,10,14,9,6,4,12,6,11,13,- -  -,Ama
Ronan Maher,"M/AM (C), ST (C)",6.76,6.76,12,13,2,12,12,7,10,12,1,3,1,11,4,9,12,4,10,12,6,6,10,12,1,9,9,1,12,14,9,10,2,10,13,8,9,9,10,9,4,1,12,13,11,11,16,3,12,8,9,12,12,11,8,8,11,9,9,10,- -  -,
Callum Morris,"DM, M (C)",6.79,6.79,15,9,2,7,11,7,8,9,2,4,2,9,11,8,10,2,7,10,10,1,5,14,1,7,8,2,1,6,4,8,1,6,6,13,7,5,7,7,2,4,3,6,7,11,11,2,10,12,11,12,12,11,7,10,14,4,9,12,- -  -,
Benedek Szombati,M (C),6.86,6.86,13,7,1,12,13,7,9,10,4,2,1,9,9,12,11,2,8,10,11,3,10,5,3,8,8,1,4,6,11,8,2,7,12,9,8,7,6,6,2,3,5,9,10,8,14,1,12,11,1,12,12,9,5,7,12,7,10,13,- -  -,Yth
Zenon Stylianides,M/AM (C),6.54,6.54,13,8,3,8,11,7,10,12,3,1,2,8,6,8,10,3,9,11,10,4,7,6,3,9,6,3,4,10,8,7,3,7,12,7,6,6,9,9,1,1,7,9,8,10,10,3,11,11,11,10,11,12,5,13,9,3,11,12,- -  -,
Sylvain Tenene,"DM, M (C)",6.30,6.30,12,9,3,5,7,7,8,12,3,3,3,7,1,10,10,3,5,14,9,2,6,13,2,3,5,3,5,5,6,5,1,4,9,11,5,5,5,7,3,1,7,6,12,11,8,2,13,13,13,12,8,11,5,10,10,3,11,10,- -  -,
Joshua Simcox,"DM, M (C)",7.25,7.25,12,6,2,10,9,7,15,14,3,3,2,5,2,6,11,1,6,9,10,2,13,4,3,6,8,3,6,5,5,5,3,4,12,9,5,8,9,6,3,1,8,6,7,9,5,1,10,8,8,7,9,9,5,9,13,11,8,12,- -  -,
Mohd Abi Syarillizam Sabtu,M (C),6.47,6.47,14,3,2,7,14,7,4,15,2,2,3,6,1,7,4,1,7,12,8,1,7,3,3,6,6,1,2,5,7,5,1,6,10,12,1,4,6,11,3,2,7,5,7,7,15,2,6,14,12,10,11,10,10,5,15,4,16,12,- -  -,
Dixon Kabongo,M (C),6.67,6.67,13,7,3,8,9,7,8,8,3,2,1,8,6,8,10,1,6,12,12,6,5,8,3,8,7,3,7,8,9,5,2,4,7,9,4,4,8,8,2,2,9,6,6,9,11,3,11,16,10,11,12,12,5,9,8,5,8,9,- -  -,Ama
Wanchalerm Yingyong,"DM, M (C)",6.47,6.47,11,9,2,9,10,7,7,10,1,2,1,9,10,10,11,2,7,10,8,3,12,11,1,6,4,3,11,5,9,6,2,9,11,11,5,5,9,10,3,2,9,8,11,10,15,3,11,10,11,11,11,12,8,7,9,2,8,11,- -  -,
Gianmarco Savelli,M (C),6.82,6.82,11,7,1,7,9,7,12,15,2,3,1,10,8,7,10,1,10,14,10,3,10,1,1,15,8,2,8,5,7,9,4,7,10,7,8,8,8,11,3,1,1,13,9,7,13,3,8,7,10,9,14,12,3,11,5,4,7,12,- -  -,
Netrajit Singh,"DM, M/AM (C)",6.51,6.51,16,5,1,4,9,7,6,10,1,2,1,7,1,4,12,4,7,11,4,1,4,12,3,6,5,2,5,12,4,7,2,1,8,6,2,6,5,6,3,1,4,7,7,10,15,4,11,14,11,13,12,10,5,2,7,5,8,12,- -  -,
Nyi Nyi Phyo,"DM, M (C)",6.55,6.55,10,6,3,4,6,7,1,9,1,1,3,8,1,7,12,1,4,16,5,1,5,9,4,2,3,3,3,4,9,4,2,2,14,7,1,2,4,5,1,1,3,1,4,11,13,3,13,19,11,11,11,10,7,5,12,8,13,10,- -  -,
Ilja Zhigulev,"DM, M/AM (C)",6.70,6.70,12,14,1,12,12,7,10,13,1,3,3,9,11,12,13,2,10,14,11,4,9,12,2,9,8,3,11,13,12,9,1,10,13,11,9,9,13,12,1,3,13,10,14,13,15,3,12,19,10,12,15,10,5,8,13,6,15,12,- -  -,
Rhys Williams,"D (RL), WB (R), DM, M/AM (C)",6.75,6.75,13,7,1,8,9,7,10,10,2,3,1,6,6,8,9,3,7,11,6,5,8,9,1,8,7,3,7,8,10,6,1,7,14,7,7,7,10,8,4,1,5,12,8,11,14,1,9,17,12,10,11,11,14,6,9,6,14,12,- -  -,Ama
Jaime Sacopon,M/AM (C),6.97,6.97,12,11,2,10,7,7,4,11,1,3,3,5,1,9,13,3,4,13,6,2,4,5,2,4,3,1,5,9,7,7,2,7,11,6,4,5,5,6,3,2,2,6,5,10,13,3,9,18,12,10,10,11,11,7,5,5,16,12,- -  -,
Alessandro Molinari,"DM, M (C)",6.68,6.68,11,10,2,10,6,7,9,10,1,2,2,9,1,10,4,3,4,10,6,1,6,4,2,3,3,1,4,5,10,5,3,4,10,7,1,4,5,4,2,1,6,3,9,7,14,1,5,11,11,10,10,12,10,1,9,1,16,9,- -  -,
Elvedin Herić,"DM, M/AM (C)",6.71,6.71,13,7,3,12,8,7,5,13,1,2,3,10,5,10,13,2,7,13,7,5,10,8,3,5,7,1,8,14,13,9,4,11,16,9,4,7,10,9,2,1,6,8,11,13,15,1,13,11,11,9,12,12,11,5,8,2,10,12,- -  -,
Joe Lynch,M/AM (C),6.58,6.58,13,9,3,10,8,7,5,14,3,1,1,6,10,11,10,3,7,14,6,2,8,9,3,8,4,4,5,15,8,5,2,8,17,6,5,10,8,9,3,3,14,9,7,9,14,2,9,5,13,15,6,15,4,10,3,2,7,16,- -  -,
BJ Nayor,"DM, M/AM (C)",6.67,6.67,8,7,1,4,2,7,1,8,2,2,3,4,1,7,11,2,2,11,2,1,2,11,1,2,1,1,1,6,6,2,3,1,15,8,1,1,3,2,2,2,4,1,1,11,12,2,11,13,10,12,12,10,9,5,9,8,7,8,- -  -,Ama
Tej Tamang,"DM, M (C)",6.71,6.71,8,7,2,5,4,7,4,11,2,3,1,5,1,8,12,3,3,12,5,1,7,12,3,5,1,1,3,5,7,2,3,2,9,12,2,1,4,5,3,2,5,4,7,12,10,1,12,16,13,8,8,10,12,6,6,4,9,12,- -  -,
Shamim Ahmed,M (C),6.67,6.67,11,10,1,5,6,7,4,7,2,1,1,6,1,5,13,1,5,5,8,4,4,3,2,6,1,4,1,5,7,4,1,1,17,9,3,4,5,5,1,1,6,4,5,13,15,1,12,15,11,9,10,11,8,8,13,2,11,11,- -  -,
Kim Sokyuth,"D (C), DM, M (C)",6.55,6.55,10,4,1,5,7,7,6,6,3,1,3,8,2,7,10,1,5,13,10,1,4,11,1,9,5,1,4,5,8,4,1,1,13,8,4,1,7,6,2,3,4,5,7,11,14,1,7,13,11,11,10,12,9,6,8,3,11,9,- -  -,
W. P. Shanaka Fernando,"D (C), DM, M (C)",6.11,6.11,10,7,1,4,5,7,4,11,2,3,4,9,1,5,9,3,3,15,3,1,4,11,1,9,3,3,3,5,2,1,3,1,12,5,2,1,5,4,3,3,1,3,4,11,12,3,12,20,10,9,12,10,6,7,10,8,15,12,- -  -,
Huang Guangliang,"D (C), DM, M (C)",7.69,7.69,12,8,3,8,12,7,6,11,2,4,4,11,3,8,9,3,5,18,9,3,4,12,2,10,5,1,6,6,10,5,2,2,15,10,2,4,7,7,3,1,4,7,6,9,15,2,8,16,11,14,10,12,9,7,11,3,11,12,- -  -,
Nazif Maman,M (C),5.73,5.73,12,7,1,3,6,7,3,11,1,3,1,5,2,2,11,3,2,15,10,1,7,12,1,2,1,1,3,5,8,3,3,3,6,7,1,4,4,3,1,3,1,4,4,11,11,3,8,16,11,12,12,11,9,15,8,4,6,11,- -  -,
Markuss Alpēns,M (C),6.69,6.69,14,11,3,9,13,7,8,9,1,1,2,6,5,8,14,3,7,8,6,4,7,7,3,6,5,3,6,5,7,5,3,12,15,6,6,5,7,12,2,3,8,10,12,11,10,1,12,13,15,15,9,10,8,6,8,4,8,15,- -  -,
Leung Chun Pong,"D (R), DM, M (RC)",6.73,6.73,11,9,1,8,10,7,3,13,2,3,3,7,1,9,8,1,7,13,9,1,7,14,2,8,7,1,8,8,8,5,4,6,13,6,7,7,10,10,2,2,11,5,9,8,14,3,6,18,10,14,13,14,11,8,7,3,11,12,- -  -,
Janchiv Sündorj,M (C),6.29,6.29,11,10,3,6,6,7,4,13,3,1,2,8,2,13,11,1,3,11,9,1,6,3,2,4,3,2,3,8,4,5,3,1,12,10,1,1,4,5,4,3,1,4,6,13,15,1,10,15,10,11,9,12,7,3,6,8,8,10,- -  -,Ctr
Mohd Haikal Zaidi,"DM, M (C)",7.55,7.55,12,5,3,6,7,7,1,13,2,4,3,9,1,12,9,2,5,10,7,1,10,5,3,2,5,3,5,5,7,5,1,2,13,7,5,2,7,7,3,1,6,6,6,11,10,3,12,12,13,11,10,9,12,9,8,2,9,8,- -  -,
