Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
Sory Soumah,D (RC),7.48,7.48,14,3,1,9,9,13,8,13,2,1,3,8,4,7,14,1,6,11,7,4,1,6,1,9,7,2,2,6,8,1,1,6,13,8,7,5,7,7,2,1,6,7,7,14,11,2,13,15,13,18,8,10,13,10,5,9,8,10,- -  -,Ctr
Juan Pablo Castillo,"D (RC), WB (R)",7.48,7.48,6,5,3,12,11,4,6,8,1,2,1,5,3,6,9,3,6,11,4,4,4,7,2,13,9,3,4,3,7,2,3,6,10,6,6,3,6,6,3,3,5,6,5,7,8,3,13,14,11,5,15,14,11,11,8,9,14,10,- -  -,
Junior Tiensia,D (L),7.47,7.47,11,10,1,9,11,10,12,14,2,2,4,12,6,9,12,3,10,14,10,12,11,8,3,8,7,3,7,11,8,7,1,9,11,11,9,8,12,10,3,2,11,11,11,12,11,1,13,12,11,11,10,12,8,9,9,5,13,11,- -  -,Ctr
Peio Saizar,"D (RL), WB (L)",7.45,7.45,13,8,2,14,11,7,9,11,2,1,1,10,8,10,12,2,8,14,11,7,4,7,2,9,8,3,2,7,11,7,1,10,14,11,9,6,7,8,2,2,9,14,12,14,11,3,12,13,13,12,4,9,8,7,8,7,17,6,- -  -,Inj
Mamadou Boye,WB (L),7.44,7.44,12,12,2,14,9,10,11,13,4,1,1,11,6,12,12,2,13,12,9,7,8,4,3,13,9,1,5,10,11,7,2,13,15,10,12,7,12,12,1,2,7,12,11,13,16,1,16,7,11,15,13,14,13,14,9,7,13,11,- -  -,
Chima Okoroji,D/WB/AM (L),7.40,7.40,15,11,1,12,11,12,9,13,2,3,1,12,6,13,14,2,13,16,12,14,8,8,3,9,7,3,8,12,13,5,2,11,14,10,12,9,12,12,2,1,10,12,12,13,14,1,15,14,14,11,13,9,7,14,6,8,16,15,- -  -,
Mason Hancock,D (LC),7.40,7.40,11,10,3,9,11,9,13,14,1,2,1,10,5,12,14,3,8,12,11,11,11,13,1,12,13,3,5,12,10,6,1,11,15,11,7,7,10,12,1,4,11,12,12,12,7,3,13,12,8,12,10,11,14,9,13,8,11,9,- -  -,
Oludare Olufunwa,D (RC),7.39,7.39,12,8,3,11,11,11,12,13,2,1,3,12,6,11,14,1,9,13,11,14,8,10,3,14,13,2,7,8,11,6,3,8,15,13,8,4,11,10,4,1,11,11,11,11,12,2,14,10,12,12,10,12,7,8,6,6,14,10,- -  -,
Reeve Frosler,"D/WB (RL), M (R)",7.36,7.36,12,7,3,13,12,12,11,14,1,1,2,14,10,11,15,2,10,14,12,11,8,10,1,8,8,1,6,9,10,4,3,11,15,11,9,6,11,12,1,2,14,12,13,8,12,2,16,9,14,13,11,13,7,10,8,3,16,13,- -  -,
Trevor Lionel,WB (L),7.35,7.35,15,5,1,4,11,9,12,14,2,3,3,8,4,4,8,2,5,12,9,7,7,8,3,11,3,3,3,4,3,4,2,3,15,8,3,5,9,4,2,3,6,13,7,8,13,2,7,12,11,12,8,16,2,7,16,3,6,4,- -  -,Ctr
Jayden Oosterwolde,"D (LC), WB (L)",7.35,7.35,13,13,3,14,13,12,14,14,3,3,1,13,5,13,15,2,13,11,13,11,9,7,3,13,13,1,7,8,13,7,2,13,15,13,13,9,13,12,3,2,13,15,13,13,11,3,14,20,9,11,12,10,10,11,9,8,13,12,- -  -,
Vasyl Kravets,"D (LC), WB (L)",7.35,7.35,16,8,4,12,14,12,15,17,4,2,4,13,6,12,12,3,10,13,10,10,9,9,1,13,10,1,10,8,11,6,2,10,14,10,10,11,10,10,1,1,15,10,12,14,15,1,15,14,13,15,12,13,7,10,9,11,16,9,- -  -,Wnt
Diego Laxalt,D/WB/M (L),7.34,7.34,13,7,1,13,13,13,7,13,3,2,1,12,10,12,14,3,14,16,12,12,11,7,1,9,6,3,7,8,13,7,1,11,13,12,12,10,13,12,2,4,13,8,14,16,13,3,14,14,15,14,11,12,4,10,8,7,16,13,- -  -,Opt
Richard Olise,"D (RLC), WB (RL)",7.33,7.33,12,10,3,8,9,7,9,13,1,3,3,7,4,7,15,1,5,14,8,8,8,10,1,6,8,3,8,10,8,6,3,8,12,9,7,4,10,9,3,2,6,9,10,12,6,2,15,19,13,12,11,11,13,5,6,6,8,11,- -  -,
Agustín Giay,"D/WB (R), M (C)",7.33,7.33,12,13,4,14,12,13,11,11,1,3,3,12,4,13,16,1,13,15,13,10,11,11,3,10,11,3,6,6,12,10,1,12,16,12,13,11,13,10,3,4,11,13,11,16,7,2,13,20,9,11,11,12,13,6,11,1,20,11,- -  -,
Jesús Ricardo Angulo,D/WB/M/AM (L),7.32,7.32,19,14,3,13,16,12,7,18,2,1,1,13,9,15,15,1,14,17,11,8,9,9,2,6,7,1,9,9,11,11,1,10,14,12,9,8,14,10,3,3,12,11,13,16,9,1,15,18,13,10,12,14,8,10,9,1,17,11,- -  -,Opt
Glenn Bijl,"D/WB (R), DM, M (R)",7.31,7.31,14,13,2,12,12,11,10,15,3,3,1,11,13,12,12,1,12,15,10,12,12,11,3,11,8,3,11,11,12,5,2,9,13,13,8,10,13,10,1,2,11,12,12,12,13,3,11,17,12,13,15,11,5,9,8,5,17,15,- -  -,Opt
Victor Kristiansen,D/WB (L),7.30,7.30,14,11,1,13,13,11,12,15,3,2,1,11,4,12,13,2,12,16,9,6,10,12,3,14,9,1,3,12,13,7,3,12,15,13,12,5,12,12,3,2,14,12,12,12,16,1,15,13,14,15,15,15,6,14,5,5,13,15,- -  -,
Rilwan Olatunde,D/WB (L),7.29,7.29,12,5,3,9,10,2,7,11,3,2,1,6,5,7,12,1,5,6,5,4,3,2,1,8,5,3,2,9,4,2,1,7,11,10,5,4,6,5,1,2,15,8,6,12,16,3,13,17,17,13,12,9,6,12,9,7,6,10,- -  -,
Cliff O'Keeffe,WB (L),7.28,7.28,9,6,1,12,13,5,9,10,3,1,2,8,2,9,9,2,5,6,5,5,2,10,2,14,7,3,1,3,9,2,2,6,5,7,5,3,6,5,3,1,8,7,9,13,12,3,14,10,11,11,11,12,1,10,7,7,8,5,- -  -,
Nikola Gocevski,"D (RC), WB (R)",7.28,7.28,11,3,1,8,16,7,4,9,2,3,2,7,5,6,9,1,6,12,6,6,3,14,1,10,5,2,4,4,11,3,1,6,4,7,4,5,9,5,3,3,9,9,7,8,9,3,12,13,13,9,8,14,6,9,8,10,15,3,- -  -,Ctr
Kemoy Crichlow,D/WB (R),7.28,7.28,11,5,2,11,12,9,8,14,3,3,3,5,3,5,8,3,4,12,5,2,4,13,2,9,4,2,1,6,7,3,3,7,17,7,5,2,8,6,3,1,7,11,7,9,5,1,12,19,18,8,12,12,8,13,9,3,8,14,- -  -,Ama
Kostas Tsimikas,D/WB/M (L),7.27,7.27,16,14,2,16,16,15,12,15,3,2,3,14,12,15,15,3,14,15,14,12,9,9,2,10,9,2,11,13,16,7,2,14,15,14,16,14,14,15,1,2,14,14,15,15,15,1,15,15,13,16,14,14,8,14,8,6,17,15,- -  -,
Adão de Castro,D/WB (R),7.26,7.26,9,6,1,11,13,6,7,7,1,3,2,3,1,9,13,1,5,16,2,3,5,7,1,9,3,2,1,9,8,3,2,5,12,11,7,2,3,9,3,3,5,13,8,12,8,1,11,10,12,14,12,2,9,13,12,14,7,18,- -  -,Ctr
Ferland Mendy,"D (RLC), WB (L)",7.26,7.26,16,10,3,13,14,12,15,15,1,3,3,13,6,11,15,4,12,15,12,12,10,6,1,10,8,1,4,13,13,6,3,11,15,11,12,4,13,12,3,2,17,15,14,14,14,2,16,12,10,14,12,12,6,13,8,9,16,16,- -  -,Wnt
Fahd Moufi,D/WB (R),7.25,7.25,14,11,2,15,13,13,12,13,4,1,1,12,7,12,14,1,12,16,11,10,7,8,3,7,10,1,5,16,13,7,4,14,14,12,14,11,15,10,1,4,11,13,14,16,15,2,14,13,11,14,14,7,8,12,15,6,15,14,- -  -,
Ahmed Aboul Fotouh,D/WB (L),7.25,7.25,16,12,2,15,13,13,12,16,2,4,3,13,9,12,16,4,14,13,14,11,10,5,3,9,13,1,4,13,14,8,3,13,14,13,13,8,14,12,1,3,13,14,11,16,13,3,15,9,12,10,13,11,7,12,12,5,17,12,- -  -,
Lewis Price,"D (RL), WB (R)",7.24,7.24,13,2,3,13,15,3,5,11,1,1,1,5,3,10,9,2,7,8,3,6,3,5,1,7,3,2,2,7,9,3,2,9,1,7,8,5,4,5,2,2,17,8,4,11,9,3,8,14,16,11,19,12,5,19,8,13,10,5,- -  -,Ctr
Gabriele Zappa,D/WB/M (R),7.24,7.24,14,12,3,13,14,14,14,15,1,2,3,14,7,13,15,2,15,16,12,13,12,11,2,14,10,3,7,11,13,10,2,13,13,14,13,7,15,14,1,3,13,14,13,14,11,3,15,7,14,13,10,11,6,11,9,1,16,14,- -  -,Opt
Veselin Georgiev,"D/M (RL), AM (R)",7.24,7.24,14,12,2,7,12,13,13,15,3,2,1,13,7,9,13,1,9,11,11,14,10,15,3,14,7,2,4,10,10,3,1,11,19,13,12,7,11,9,1,1,14,17,12,14,15,3,14,11,6,16,12,12,5,12,8,13,14,8,- -  -,Inj
Gevorg Davtyan,D/WB (L),7.23,7.23,13,9,3,7,9,12,10,14,1,1,4,6,3,6,9,1,6,17,8,5,6,13,3,10,3,3,3,10,6,3,1,7,14,10,7,3,9,7,3,3,15,8,7,11,10,2,13,14,12,20,9,11,13,7,9,9,9,12,- -  -,
Kemal Atajanow,WB (L),7.23,7.23,9,6,1,5,8,6,8,13,3,2,1,9,4,6,9,1,6,13,7,6,2,13,1,6,3,2,5,4,5,3,2,3,6,9,6,7,8,6,4,3,6,12,6,9,14,1,12,12,16,12,12,16,15,15,10,4,7,15,- -  -,
Pascal Revol,D/WB/AM (L),7.23,7.23,17,11,3,10,16,10,12,14,2,3,3,11,8,10,12,2,8,13,11,10,8,7,1,14,8,1,4,9,11,7,1,11,15,12,12,7,8,8,1,2,18,16,12,11,6,1,14,14,11,10,6,1,4,9,10,6,10,14,- -  -,Loa
Theo Hernández,D/WB/M (L),7.22,7.22,13,12,1,13,12,14,13,16,3,2,1,14,14,14,17,1,17,16,13,11,14,14,3,12,13,2,12,13,14,13,4,15,16,13,15,7,13,12,4,2,14,17,14,15,18,3,16,9,6,14,15,10,6,14,16,14,17,15,- -  -,
Steven Burton,WB (L),7.22,7.22,8,6,3,4,11,4,6,13,1,3,3,6,3,7,9,2,3,13,4,4,2,13,1,7,5,2,4,5,5,1,2,7,17,9,6,6,9,5,2,2,8,16,7,8,12,3,12,7,10,15,11,12,6,13,7,9,6,12,- -  -,Ctr
Jordan Houston,D/WB/M/AM (R),7.22,7.22,12,8,2,8,12,10,10,14,1,2,2,10,4,11,12,2,7,14,12,13,3,5,2,10,7,1,4,4,10,3,1,12,7,9,5,3,9,8,1,3,12,9,6,12,11,2,13,10,12,10,11,9,9,9,7,3,16,9,- -  -,
Josh Acheampong,"D (RC), WB (R)",7.21,7.21,12,7,1,9,9,6,13,13,3,3,3,9,6,9,15,3,7,14,5,10,6,12,1,12,9,3,1,7,9,1,3,7,5,9,6,4,5,10,1,2,10,13,11,11,9,2,16,12,9,13,11,11,14,16,8,6,6,11,- -  -,
Andrew Robertson,D/WB/M (L),7.21,7.21,18,13,1,15,16,15,12,18,1,2,2,14,8,15,16,2,14,18,15,13,6,15,2,9,10,1,9,11,17,5,3,11,16,16,17,14,15,15,1,1,15,14,15,15,17,2,16,16,10,15,15,16,5,15,13,8,19,16,- -  -,
Juan David Mosquera,D/WB (R),7.21,7.21,13,12,2,12,12,12,12,13,2,3,3,12,7,11,14,2,10,13,11,13,11,12,3,12,11,2,4,6,11,8,2,10,11,11,10,9,12,11,2,3,11,12,12,13,9,3,14,16,9,12,13,11,7,13,9,7,18,11,- -  -,
Kevin Mbabu,D/WB (R),7.21,7.21,15,11,1,12,12,15,13,16,3,3,2,11,7,11,14,2,12,13,12,18,7,7,1,12,11,1,4,11,11,6,2,12,16,11,11,4,12,11,1,3,14,12,12,12,16,3,14,9,10,8,12,10,12,11,12,16,16,14,- -  -,
Owusu Mohammed,D/WB (L),7.20,7.20,12,7,2,11,10,11,11,12,2,2,3,10,2,6,9,2,5,12,7,4,5,7,2,6,3,1,2,7,6,1,1,6,8,13,5,3,11,5,2,3,8,9,8,13,17,1,11,17,15,12,15,11,10,17,10,14,7,5,- -  -,
Pasquale Mazzocchi,"D/WB (RL), M (R)",7.20,7.20,16,11,1,13,14,12,11,14,1,2,2,12,6,13,14,2,14,13,10,8,9,9,3,7,7,2,8,12,14,7,1,14,17,13,14,11,13,14,3,3,15,11,13,16,13,1,15,13,12,11,11,12,7,12,12,6,18,13,- -  -,Inj
Mykola Matvienko,D (LC),7.19,7.19,14,14,2,12,15,13,13,15,3,2,2,13,7,15,14,1,13,16,14,13,7,10,2,12,14,2,12,8,13,6,3,10,15,13,11,13,13,12,2,2,17,13,12,13,12,4,13,13,14,19,13,20,8,15,7,5,17,15,- -  -,
Tyler Denton,"D (LC), WB (L)",7.19,7.19,14,5,1,8,12,10,6,9,1,3,1,8,5,9,11,1,9,12,9,7,5,8,2,7,7,1,5,9,10,5,1,6,13,9,8,5,8,7,1,1,12,9,8,10,9,1,11,12,11,13,11,13,9,8,5,6,15,12,- -  -,
Pablo Maffeo,D/WB/AM (R),7.18,7.18,16,10,3,12,14,14,10,14,3,2,3,13,8,12,14,3,13,15,12,11,11,9,3,7,9,3,6,13,12,6,3,12,17,12,13,5,11,10,3,3,16,15,12,15,14,1,15,8,10,8,14,9,6,16,12,13,17,16,- -  -,Inj
Cláudio Winck,D/WB/M (R),7.18,7.18,15,11,3,14,14,14,10,11,2,3,3,11,14,12,11,2,12,14,12,13,13,11,2,9,9,2,13,14,13,10,3,11,12,11,11,10,14,12,3,2,14,9,13,11,15,3,11,10,12,11,12,10,13,12,14,8,16,13,- -  -,
Scott McMann,"D (LC), WB (L)",7.18,7.18,14,7,3,9,12,13,13,13,1,1,3,12,4,7,12,2,11,14,12,8,5,6,3,11,12,1,10,9,9,1,3,11,6,11,12,10,12,8,3,2,8,9,10,9,7,2,12,13,11,11,8,15,2,14,4,2,15,12,- -  -,
Mert Müldür,"D (RL), WB (R)",7.18,7.18,13,11,2,13,13,13,12,14,1,2,3,13,5,13,15,3,12,13,12,11,7,10,3,12,12,1,6,10,13,6,3,12,16,12,11,4,12,11,3,3,12,14,12,13,14,1,14,13,13,15,11,12,7,12,9,8,16,14,- -  -,
Antef Tsoungui,"D (C), WB (R), DM, M (C)",7.17,7.17,14,10,2,11,12,11,13,14,2,2,3,11,8,11,13,4,7,13,10,5,10,13,2,14,9,2,10,7,10,9,3,10,3,10,8,6,12,10,2,3,10,11,10,11,15,3,14,10,10,11,12,12,12,13,8,2,13,11,- -  -,
Arturo Calabresi,"D (RC), WB (R)",7.16,7.16,14,10,1,13,14,14,12,14,3,3,2,13,4,12,13,1,9,14,12,9,9,10,3,12,12,3,4,7,12,8,1,9,12,12,11,4,12,11,3,3,11,13,13,14,13,2,13,9,16,16,12,14,7,12,11,7,14,13,- -  -,Opt
Hussein Hany,D (RLC),7.14,7.14,9,2,3,8,15,3,7,10,3,3,2,4,2,5,10,3,7,10,2,2,3,5,4,13,2,3,2,6,5,2,1,8,16,8,9,4,4,7,1,1,5,7,6,14,17,2,10,10,6,14,11,14,6,12,9,8,6,11,- -  -,Ctr
Isaac Ogundere,"D (RC), WB (R)",7.14,7.14,12,9,2,9,9,9,9,13,3,1,2,12,4,8,14,2,10,12,10,8,7,10,2,8,9,1,6,10,9,6,2,8,17,12,7,7,12,11,3,2,8,9,11,10,8,2,13,11,14,15,9,14,6,4,6,3,11,15,- -  -,
Andy Lyons,"D/WB (RL), AM (R)",7.14,7.14,12,10,1,11,11,9,9,12,1,2,2,12,4,12,13,1,12,15,10,7,8,7,2,12,11,3,4,11,12,8,3,12,16,12,11,2,12,10,3,2,11,12,10,12,11,2,14,17,13,17,13,5,3,12,6,9,16,17,- -  -,Inj
Aaron Wan-Bissaka,D/WB (R),7.14,7.14,13,5,1,12,14,20,13,16,1,2,2,11,5,10,15,2,11,15,13,10,3,6,1,11,8,1,4,12,12,5,3,11,11,12,12,5,11,11,3,3,18,15,12,18,15,3,17,16,12,14,15,14,5,12,8,7,17,15,- -  -,
Gareth O'Hara,D/WB (R),7.14,7.14,16,12,4,9,16,11,12,16,2,2,3,11,4,11,14,4,7,10,12,9,8,3,3,16,10,3,6,12,14,3,3,8,15,14,13,7,12,8,3,2,9,14,14,15,10,2,16,16,13,16,11,16,7,13,8,4,10,13,- -  -,
Omar Ait Khorsa,D (RL),7.14,7.14,14,10,2,12,17,14,11,14,2,3,1,13,6,9,13,2,8,14,9,9,7,16,3,7,5,1,2,9,11,8,1,6,12,12,7,7,9,10,3,3,16,10,10,12,5,3,16,3,3,11,12,5,13,12,14,13,9,16,- -  -,
Zdeněk Petr,D/WB (R),7.13,7.13,14,12,1,15,17,12,12,16,2,1,1,14,7,11,11,1,9,15,11,9,8,10,2,16,7,1,4,5,11,8,2,10,16,16,11,7,12,11,2,2,5,11,14,13,11,3,11,13,18,13,13,12,8,14,7,10,11,9,- -  -,
Ridhaa Tsotetsi,"D/WB (R), M (C)",7.13,7.13,16,5,2,14,14,9,11,14,1,2,1,12,7,8,13,1,8,14,7,8,2,9,1,13,5,3,3,5,11,5,2,9,9,10,6,1,11,8,3,1,17,16,9,13,13,2,15,14,18,11,15,11,5,14,10,13,17,16,- -  -,
Danilo Šabotić,"D (RC), WB (R)",7.13,7.13,14,4,1,6,12,5,7,12,1,2,2,5,5,6,9,1,7,9,7,5,3,14,2,13,6,2,2,5,6,3,2,4,6,12,8,3,8,5,1,3,13,10,7,7,6,2,11,2,1,9,13,10,8,13,6,7,6,8,- -  -,Ctr
Dujon Sterling,"D (RLC), WB/M/AM (R)",7.12,7.12,13,10,1,11,11,12,13,13,1,1,1,13,9,9,14,3,12,13,11,9,7,7,3,12,12,3,9,12,8,7,3,11,13,11,11,9,12,11,2,1,11,12,12,11,11,1,15,12,11,11,11,12,13,10,6,4,15,11,- -  -,Wnt
Mike Bould,D/WB (L),7.12,7.12,12,6,2,9,15,8,13,16,2,1,3,10,3,8,13,1,6,17,12,10,7,13,1,14,9,1,4,10,12,5,1,9,13,10,12,7,9,7,2,1,11,11,10,10,11,3,14,13,12,9,10,3,6,6,11,7,9,18,- -  -,
Django Warmerdam,"D/WB (L), DM, M (LC)",7.12,7.12,14,11,1,13,13,10,12,14,4,3,1,12,8,11,14,2,11,14,13,8,10,8,2,11,9,1,8,11,14,5,1,11,12,11,11,6,12,10,3,3,12,10,12,14,11,1,14,15,14,12,11,12,6,12,3,4,17,11,- -  -,
Hamza Mekouar,D/WB (L),7.12,7.12,12,6,1,6,15,8,7,15,2,1,1,9,5,6,8,2,6,14,5,2,3,16,1,11,5,4,2,9,6,3,1,7,16,13,8,4,6,8,3,3,6,5,10,6,12,2,10,6,1,13,17,12,4,15,14,14,6,12,- -  -,Ctr
Tarick Ximines,D/WB (RL),7.12,7.12,10,6,1,12,12,10,4,14,3,2,2,11,4,7,13,2,9,16,7,4,1,12,2,11,7,1,12,8,13,1,1,10,4,11,12,7,7,5,3,3,9,13,6,11,10,1,14,16,10,13,12,13,13,1,12,4,16,15,- -  -,Ctr
Richard Williams,D/WB/AM (R),7.12,7.12,10,9,1,12,12,9,12,15,2,4,3,7,5,9,11,3,9,11,10,4,5,2,1,12,6,3,2,8,8,5,2,9,12,11,8,4,8,8,2,1,4,9,11,15,11,1,12,7,11,12,5,9,5,3,9,15,13,10,- -  -,Int
Kiliann Sildillia,"D (RC), WB (R)",7.11,7.11,14,11,1,13,14,13,12,15,1,2,2,13,8,12,15,3,12,14,13,17,7,12,4,14,15,1,7,11,12,6,1,10,13,13,11,7,14,9,3,1,12,10,14,14,10,2,16,7,11,14,14,14,7,12,9,9,14,12,- -  -,Wnt
Aleksandros Pelonis,D (L),7.11,7.11,12,9,4,10,12,9,12,15,4,3,1,10,3,11,11,2,6,13,8,5,10,5,1,14,7,3,2,11,8,2,1,7,15,13,8,6,10,9,3,1,15,11,11,12,11,3,14,16,16,15,15,16,4,18,9,5,9,5,- -  -,
Ben Godfrey,"D (RC), WB (R), DM",7.11,7.11,16,11,1,13,13,15,15,15,2,3,1,13,6,13,16,2,10,15,12,6,11,12,1,13,12,2,4,7,13,8,2,7,15,11,7,4,15,12,1,1,14,15,12,15,14,2,15,15,11,17,12,15,5,13,7,1,14,16,- -  -,
Nathan,D/WB/M (R),7.11,7.11,12,11,3,14,11,14,10,13,1,3,1,11,11,12,14,2,14,13,11,8,7,7,3,12,9,3,13,13,14,8,4,15,12,12,11,12,12,10,3,3,10,12,12,14,11,2,14,12,9,8,13,5,4,12,7,14,15,14,- -  -,
Tino Livramento,"D (R), WB (RL)",7.11,7.11,15,12,3,14,12,14,14,14,1,2,1,15,7,14,16,1,13,15,13,11,6,12,1,12,11,2,8,12,14,7,2,14,15,14,14,8,13,12,1,2,12,14,15,14,12,3,16,12,10,11,10,8,7,12,6,7,12,9,- -  -,
Onur Bulut,D/WB (R),7.11,7.11,17,8,3,13,13,11,11,13,2,1,3,12,8,12,13,3,12,16,11,10,8,11,3,9,7,2,7,12,12,7,1,11,16,12,12,10,13,8,2,2,15,12,11,14,17,2,15,8,13,15,11,13,5,13,11,6,16,14,- -  -,
Aurélio Buta,D/WB (R),7.10,7.10,13,9,3,13,12,11,10,14,2,3,2,12,8,12,15,1,15,14,11,10,6,9,2,6,5,3,5,14,12,5,2,11,13,12,11,5,13,11,2,1,13,10,13,15,12,3,14,12,13,14,13,15,18,12,7,6,16,13,- -  -,
Yan Valery,"D (RC), WB (R)",7.10,7.10,12,10,1,12,12,13,9,14,4,2,2,12,8,12,15,2,6,14,13,11,7,6,2,12,12,2,7,11,12,7,3,12,16,12,13,7,12,10,2,3,11,13,12,13,10,1,15,15,7,11,12,11,6,9,6,3,13,10,- -  -,
Derrick Abu,D/WB (RL),7.10,7.10,14,10,3,10,12,11,12,14,2,2,3,10,2,9,16,3,11,13,10,8,9,5,2,8,7,3,5,7,11,7,1,9,11,13,9,8,14,9,2,1,11,12,13,14,10,1,17,10,10,13,8,13,6,9,8,5,11,12,- -  -,
Beto,"WB (R), DM",7.10,7.10,15,9,1,10,12,14,13,16,4,2,3,13,6,11,14,2,12,14,11,6,8,9,2,9,9,3,7,9,9,5,3,8,11,15,10,7,14,8,1,1,6,14,16,13,14,2,14,17,11,15,6,10,7,9,9,6,10,9,- -  -,
Chancel Mbemba,"D (RC), WB (R), DM",7.10,7.10,16,11,1,12,16,13,14,15,1,3,2,13,7,13,15,2,11,15,15,4,10,13,2,13,15,1,3,10,12,5,2,10,15,13,9,3,15,11,4,2,15,14,15,13,11,1,14,16,13,16,17,9,13,16,8,5,16,14,- -  -,Opt
Thomas Lam,"D (RLC), DM",7.10,7.10,15,11,1,12,15,14,12,14,1,2,3,13,12,10,12,2,11,13,12,9,7,12,1,13,11,2,10,5,11,8,2,5,12,12,7,8,13,12,3,3,12,12,10,12,10,3,11,14,12,11,12,14,4,13,11,8,14,12,- -  -,
Fabiano Souza,"D (RC), WB (R)",7.09,7.09,14,14,2,12,13,14,13,15,2,1,1,13,5,11,15,2,13,17,12,12,10,12,1,6,10,2,7,10,12,7,3,12,15,13,13,8,15,12,2,2,13,13,15,16,14,1,16,12,13,14,12,13,7,12,12,6,16,12,- -  -,Wnt
Emerson Royal,D/WB (R),7.09,7.09,16,12,2,14,13,14,13,16,2,3,1,12,11,12,15,1,13,13,13,14,11,12,3,11,11,1,8,12,13,12,2,11,14,13,12,12,12,12,1,1,13,13,13,15,8,3,15,15,13,15,12,8,6,9,8,7,16,12,- -  -,
