Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
David Matusinski,WB (L),5.27,5.27,6,4,3,5,6,6,5,6,1,1,2,8,1,7,8,2,6,18,4,5,3,10,1,11,5,1,2,5,8,1,1,6,12,12,9,6,7,6,3,1,2,6,7,10,8,3,13,18,12,9,11,12,8,10,6,4,10,8,- -  -,
Benjamin Hili,D/WB (L),6.64,6.64,8,8,3,12,7,6,3,5,2,3,1,3,2,6,12,3,9,13,7,6,6,1,2,11,7,1,3,6,7,7,3,9,15,6,10,6,7,7,2,2,7,8,7,11,13,3,9,15,11,11,10,11,15,14,6,1,7,10,- -  -,
Federico Donati Sarti,D/WB (L),7.20,7.20,13,8,1,7,12,6,9,12,1,1,3,13,6,8,12,2,11,9,9,11,7,7,3,9,8,2,3,6,8,5,3,7,9,8,8,4,10,9,1,2,6,10,9,10,8,2,12,14,6,12,11,10,4,5,11,3,10,10,- -  -,Yth
Alessandro Cucchi,D/WB/M (L),6.63,6.63,10,5,3,7,8,6,5,10,1,3,3,8,5,8,10,3,7,10,7,4,4,6,1,4,5,2,6,7,8,4,2,7,17,8,7,8,8,6,1,2,10,9,7,11,11,2,11,17,5,12,14,8,6,12,13,4,9,14,- -  -,
Hussain Sifaau,D/WB (RL),6.53,6.53,7,7,2,6,7,6,7,9,1,1,1,5,7,5,12,3,6,14,8,4,2,10,1,1,5,1,2,5,6,2,3,7,3,7,4,6,6,7,2,1,6,4,9,11,8,3,11,17,11,10,12,14,7,12,15,1,8,12,- -  -,
Jac Davies,D (RL),6.54,6.54,6,6,2,5,5,7,5,5,3,1,2,10,1,5,13,2,4,12,7,4,1,7,1,2,6,3,1,8,8,4,3,3,14,13,7,3,8,2,4,3,6,5,6,13,7,2,13,14,14,11,11,11,11,7,6,2,16,11,- -  -,Ama
Edmund Okirua,D/WB (L),6.52,6.52,5,4,3,4,4,7,2,10,2,4,3,4,1,2,13,3,4,10,5,3,3,11,2,8,1,3,1,5,5,3,2,4,8,9,6,1,4,2,3,1,5,4,4,13,12,1,13,19,10,12,10,12,8,9,11,3,11,9,- -  -,Ama
Jake Phillips,"D (RL), WB (L), M (RL)",6.60,6.60,11,9,3,9,8,7,7,9,3,3,2,7,5,7,8,2,8,9,6,14,7,6,2,11,6,2,7,4,9,6,1,8,12,7,7,7,7,9,4,3,9,6,8,7,7,1,8,19,10,11,11,11,5,5,5,3,8,10,- -  -,
Misaele Draunibaka,"D (RL), M/AM (R)",6.88,6.88,6,5,2,6,7,7,5,11,3,3,1,7,3,5,13,1,10,11,6,5,4,1,2,8,4,2,5,7,5,5,1,6,15,13,3,8,7,3,2,2,7,7,7,13,14,2,13,12,10,10,10,12,8,18,7,8,20,12,- -  -,
Mamadou Coulibaly,D (RL),6.84,6.84,9,8,3,8,8,7,7,14,1,1,2,12,3,8,11,1,7,13,10,7,7,4,1,6,8,3,3,6,8,5,2,8,13,14,11,5,7,8,1,2,8,7,7,14,7,3,14,15,12,9,10,12,13,5,6,8,11,13,- -  -,
Abdallah El Refaey,"D (LC), WB (L)",6.55,6.55,9,8,3,7,8,7,12,12,1,1,1,11,6,8,13,3,9,10,9,9,8,12,1,10,9,3,9,8,8,7,2,5,13,11,8,9,10,8,1,2,7,8,8,12,9,3,12,18,8,12,8,13,5,12,8,4,10,13,- -  -,
Edward Sillars,"D/WB (L), DM, M (LC)",6.34,6.34,9,6,1,7,4,7,5,12,1,1,2,9,4,8,8,1,8,14,9,5,5,11,2,8,6,1,7,7,10,6,3,5,1,10,10,8,9,5,2,3,8,8,9,8,7,3,6,11,10,10,10,11,5,4,6,8,9,11,- -  -,Ctr
Ashneel Kumar,D/WB (L),6.61,6.61,7,6,2,7,6,7,5,12,2,3,2,9,1,6,13,3,5,16,7,5,1,12,1,5,3,1,5,9,6,1,1,5,15,8,8,5,8,6,3,1,7,6,9,12,11,2,13,11,11,13,10,9,5,11,9,7,10,10,- -  -,
Dilen Loktan,WB (L),6.35,6.35,7,6,2,9,7,7,6,4,3,3,1,9,1,10,6,2,6,7,5,4,1,10,3,6,4,1,2,5,5,4,2,3,11,11,11,5,11,6,1,1,6,6,6,7,12,3,9,16,13,12,10,12,13,1,10,1,20,12,- -  -,
Joao Leitao,WB (L),5.99,5.99,7,6,2,5,5,7,2,12,2,3,2,7,1,5,10,3,5,14,4,1,1,12,2,2,5,1,1,5,4,2,1,4,10,7,6,4,6,5,1,2,2,5,6,9,7,3,11,16,11,13,10,15,5,3,5,2,9,11,- -  -,Ctr
Riccardo Mezzadri,D (L),6.43,6.43,7,8,2,7,8,8,6,7,2,2,3,8,4,7,6,1,6,12,9,6,1,8,2,8,9,3,2,6,9,2,2,5,5,9,8,4,9,8,2,3,8,8,9,7,12,3,6,13,9,13,10,12,15,8,8,2,18,13,- -  -,
Maxim Kere,D/WB (L),6.57,6.57,7,4,2,3,5,8,9,12,2,4,1,6,1,4,11,2,5,10,6,2,1,12,1,13,4,1,1,6,6,1,3,3,16,6,7,3,4,5,3,3,6,5,5,10,5,3,13,19,10,11,11,11,5,7,12,8,11,13,- -  -,Ama
Sackan Gigiri,D/WB (L),6.49,6.49,6,2,3,5,4,8,5,11,3,1,3,4,1,5,12,1,3,11,5,1,1,10,3,5,1,1,1,6,6,1,3,2,10,6,6,2,3,4,1,3,5,2,6,10,7,1,12,12,10,11,11,12,12,8,7,5,11,11,- -  -,Ama
Claudio Mocanu,D (L),5.22,5.22,8,8,3,6,8,8,6,7,2,1,2,6,1,5,9,2,6,14,5,7,5,9,1,11,8,2,2,5,7,6,3,7,13,13,10,6,9,4,3,3,8,7,4,8,6,4,10,17,11,10,12,11,11,4,14,2,7,10,- -  -,Ctr
Wael Sahrawi,D/WB (L),7.07,7.07,7,6,1,5,6,8,12,12,3,1,2,7,1,7,13,3,5,13,7,5,3,14,2,10,4,3,1,8,7,1,3,6,6,13,9,3,8,3,1,1,7,3,7,12,14,1,13,16,13,11,13,9,9,6,11,5,10,11,- -  -,
Irvan Febrianto,D (L),6.98,6.98,8,9,1,8,8,8,1,12,2,1,1,10,3,9,15,1,6,13,10,6,4,11,2,5,7,3,3,5,6,6,3,6,2,10,12,5,7,9,2,3,9,7,9,14,15,3,15,16,12,12,12,12,8,2,8,3,19,9,- -  -,
Ismail Ibrahim Dahqani,D (RL),6.69,6.69,8,7,3,8,8,8,7,13,4,3,2,10,1,8,13,1,7,12,9,7,6,1,1,7,8,1,4,7,6,1,1,7,11,14,12,6,10,8,3,2,9,8,7,13,13,1,13,19,11,15,12,14,12,13,10,5,11,11,- -  -,
Man Bahadur Tamang,D/WB (L),7.17,7.17,6,3,2,6,6,8,4,11,2,1,4,6,2,7,14,4,5,8,7,3,3,14,3,6,5,2,1,5,7,1,1,1,13,7,9,2,7,5,2,1,6,5,6,12,14,1,14,17,9,11,11,10,9,3,7,8,17,12,- -  -,Ama
Ezequiel Vargas,D (L),7.00,7.00,10,9,1,7,10,8,9,14,2,1,2,9,6,9,11,1,9,7,12,9,8,10,3,8,9,2,6,5,11,6,2,4,13,13,14,8,9,10,2,3,11,10,10,8,13,3,14,13,11,12,12,13,9,6,13,5,10,11,- -  -,
Muhriddin Salohiddinov,WB (L),6.23,6.23,4,3,2,5,4,8,4,8,2,3,1,4,1,6,13,1,4,13,5,1,3,6,1,8,2,1,1,5,7,3,1,5,15,9,6,3,5,3,3,1,4,3,4,12,13,2,13,16,11,11,13,10,12,7,9,8,11,9,- -  -,
Cheng King Ho,"D (RL), WB/AM (R)",6.65,6.65,7,5,2,8,7,8,5,9,1,3,2,6,4,7,11,3,7,7,8,5,3,13,2,10,3,3,7,15,5,10,3,7,14,9,8,6,6,7,2,4,4,5,12,7,8,3,12,16,10,12,14,13,9,10,5,8,6,11,- -  -,
Travis Bartolo,"D (RL), WB (L)",6.42,6.42,7,4,1,6,6,8,2,12,1,1,2,8,2,7,9,1,5,10,10,5,1,12,3,1,6,3,1,5,7,4,2,4,8,13,9,3,8,6,1,1,7,6,5,9,11,1,13,15,10,10,11,12,8,6,8,2,10,12,- -  -,
Mori Zina,D (RL),6.71,6.71,8,8,1,7,6,9,6,7,2,1,2,12,1,8,14,2,7,15,11,7,5,6,1,7,8,2,1,5,12,2,2,7,17,14,10,5,11,7,2,2,9,8,8,14,8,1,14,20,10,11,11,12,7,3,6,5,10,12,- -  -,
Barry Ravo,WB (L),6.36,6.36,7,3,2,9,6,9,6,12,2,3,3,8,2,5,13,2,5,11,6,5,5,6,3,9,5,1,1,5,8,1,3,3,18,7,6,2,8,4,2,1,8,6,9,12,7,3,13,13,10,10,11,11,11,8,11,3,15,11,- -  -,
David Wadra,D (RL),6.36,6.36,9,5,2,6,6,9,4,12,1,3,3,7,1,6,11,1,4,10,8,5,4,2,1,9,4,3,1,7,5,4,1,2,4,13,9,4,6,6,2,3,10,9,8,10,10,2,11,19,10,14,12,11,10,7,5,7,10,13,- -  -,
Manuel Cuárez,"D/WB (L), DM, M (C)",7.40,7.40,9,6,3,8,8,9,7,14,2,2,1,12,1,12,11,2,7,16,8,4,6,14,3,7,7,2,7,5,10,3,3,5,3,14,11,7,10,8,3,2,6,8,8,10,8,1,12,18,12,12,11,12,6,8,5,4,13,8,- -  -,
Bastian Balensiefer,WB (L),6.23,6.23,6,5,2,4,4,9,2,11,1,3,1,5,1,6,13,2,5,13,5,3,2,4,2,9,3,3,1,5,6,1,1,4,12,7,7,3,5,5,1,1,3,5,5,12,14,2,13,16,10,11,11,9,13,5,9,6,7,12,- -  -,
Frali Henry,D (RL),6.38,6.38,6,5,3,6,6,9,3,4,1,1,2,4,2,6,13,3,2,12,3,4,4,8,3,8,4,3,1,5,7,1,1,1,2,11,7,4,4,4,4,1,7,6,5,11,9,3,13,14,10,13,11,10,7,8,7,3,18,9,- -  -,Ama
Marcel Götz,"D (RL), WB (L)",6.78,6.78,9,9,3,9,9,9,7,14,1,3,1,9,5,11,14,2,9,8,10,4,2,13,1,6,10,1,2,5,10,1,3,8,10,11,13,7,7,9,2,1,10,9,10,14,8,2,14,14,13,12,11,10,11,13,5,6,17,11,- -  -,
Kevin Martin,"D (RL), WB (L)",7.00,7.00,7,5,1,7,5,9,5,12,1,1,3,4,1,6,13,1,1,6,3,1,2,3,2,5,5,2,1,6,6,4,3,3,2,11,8,3,6,5,1,1,7,4,5,13,7,3,13,3,3,11,12,2,6,9,10,12,16,12,- -  -,
Justin Hennemann,D/WB (L),6.47,6.47,9,9,2,9,9,9,8,9,3,1,3,10,3,6,11,2,4,13,9,8,4,11,3,8,8,2,6,5,9,3,3,7,16,12,12,7,7,9,1,2,7,8,7,14,10,4,12,14,13,9,12,7,12,8,5,1,9,9,- -  -,
Franco Vezzoni,D/WB/M (L),7.08,7.08,8,11,3,10,9,9,10,13,2,1,2,10,2,10,11,1,10,12,9,9,3,9,1,13,6,1,9,5,10,7,1,8,10,12,11,9,11,9,3,1,9,10,10,12,8,4,12,10,13,11,12,11,9,9,8,6,9,12,- -  -,
Quemo Baldé,D (R),6.85,6.85,6,6,1,3,6,9,5,6,3,1,4,9,1,7,13,1,4,13,4,3,5,9,2,8,4,2,1,6,5,1,1,5,3,8,6,2,8,4,1,1,7,6,7,14,9,4,14,11,8,11,10,11,12,17,7,7,11,7,- -  -,Ama
Abdulrahman Hreibesh,D/WB (L),6.80,6.80,7,7,2,8,7,9,4,10,3,3,1,6,1,8,13,3,5,18,8,6,4,3,1,6,6,1,3,7,10,1,1,7,12,13,12,6,13,6,4,2,8,7,9,13,12,1,13,19,7,11,10,11,5,1,9,5,7,11,- -  -,
Daniel Puta,D (L),6.64,6.64,7,7,3,4,7,10,6,9,1,2,1,7,2,7,12,2,5,12,4,5,5,6,1,9,7,3,3,5,9,2,2,3,6,14,9,6,7,7,1,1,5,4,7,12,11,1,13,18,9,10,9,9,6,17,13,5,7,13,- -  -,
Mirko Palazzi,D (LC),7.02,7.02,12,9,1,10,12,10,9,10,3,3,3,10,8,9,8,2,10,12,10,7,7,12,2,9,8,1,5,9,7,8,2,7,12,9,6,3,10,9,1,2,10,11,9,8,12,3,8,17,14,17,11,16,8,15,11,3,15,7,- -  -,
Ahmad Syahir Sahimi,D/WB/M (L),6.45,6.45,8,7,2,8,7,10,1,9,2,2,3,9,4,6,13,1,4,13,8,6,1,4,1,1,2,2,6,5,7,2,3,5,15,12,10,6,9,8,2,3,6,6,9,14,7,3,13,15,9,12,12,10,10,5,8,3,10,10,- -  -,Inj
Mohammed Freih,D (RC),6.90,6.90,11,9,2,10,13,10,7,12,2,4,3,11,10,12,12,2,9,8,10,11,10,8,2,11,12,1,6,14,6,6,4,10,12,12,12,3,11,9,1,4,10,9,12,10,10,2,11,16,13,10,12,11,12,16,8,3,14,10,- -  -,
Syahrul Sazali,"D (LC), WB (L)",6.62,6.62,7,6,2,6,6,10,8,12,2,2,3,6,1,7,12,3,5,16,8,5,1,5,2,4,4,4,1,5,2,4,3,1,9,13,7,3,6,7,2,2,7,6,6,12,7,3,13,13,13,10,13,10,11,9,15,8,9,13,- -  -,
Ben Hedley,"D (RL), DM, M (C)",6.97,6.97,10,9,1,8,10,10,12,11,3,2,2,9,8,12,11,3,11,13,8,6,9,14,2,12,12,2,11,5,8,6,3,7,12,8,10,11,9,10,2,2,13,9,7,7,12,1,8,13,12,11,8,9,6,11,11,4,11,14,- -  -,
Yoro Diaby,D (RL),6.82,6.82,8,8,2,3,8,10,10,6,1,3,2,9,4,8,14,3,6,15,11,4,6,10,4,4,4,2,3,6,8,4,2,7,16,14,11,5,7,8,4,1,9,8,11,14,15,3,14,18,12,12,12,9,10,11,9,5,12,8,- -  -,
Diego Michiels,D (LC),6.74,6.74,10,7,4,10,10,10,8,11,1,1,1,13,8,9,6,2,9,6,8,9,5,12,1,11,10,3,4,8,14,5,2,5,11,10,11,7,12,10,3,3,10,4,9,8,12,1,9,14,10,12,9,11,10,7,12,4,18,9,- -  -,
Andik Rendika,D/WB (L),6.68,6.68,12,9,2,8,12,10,11,12,1,2,3,11,4,11,10,4,6,14,12,7,4,11,3,9,10,4,3,5,10,3,2,6,14,11,8,7,11,10,3,3,12,8,10,11,10,2,11,14,12,13,8,11,6,2,5,1,14,11,- -  -,
Samuel Christianson,D/WB (L),6.48,6.48,8,7,1,8,8,10,7,11,1,1,2,9,1,8,11,1,7,9,9,5,7,5,2,4,8,1,3,5,7,3,3,7,15,13,10,5,9,9,2,3,6,8,13,12,13,1,10,12,10,11,11,9,5,4,5,5,11,10,- -  -,
Andrei Haloş,D (R),7.48,7.48,11,8,1,7,11,10,9,13,2,3,3,10,6,8,9,1,9,8,8,11,8,8,3,7,6,1,6,8,8,5,1,7,11,10,9,6,13,8,3,3,12,12,10,10,6,1,12,10,11,12,12,12,3,7,5,5,7,11,- -  -,
Gafarou Boukari,D (RL),7.33,7.33,8,8,2,8,8,10,7,5,3,2,1,10,1,8,14,3,7,15,9,7,2,14,1,4,6,3,2,8,10,1,3,7,4,14,13,5,9,8,1,2,6,8,8,14,9,3,14,20,12,11,12,12,10,9,10,4,18,11,- -  -,
Yacouba Saré,D (RL),6.93,6.93,9,7,2,9,8,10,2,13,2,2,2,7,2,8,15,1,4,9,12,5,7,3,2,7,7,2,1,5,11,5,3,6,16,13,9,6,9,8,3,2,9,8,10,14,11,1,14,16,9,12,11,9,5,9,6,8,10,11,- -  -,
Michael Battistini,"D/WB (R), DM, M (LC)",6.57,6.57,8,7,2,7,7,10,8,6,2,3,2,7,4,10,8,3,7,12,8,4,5,8,3,7,6,2,4,5,7,5,2,6,7,7,5,5,8,6,3,2,11,7,9,10,11,1,8,16,4,11,11,12,8,14,5,1,9,11,- -  -,
Ali Al-Busaidi,"D (RL), WB/M/AM (L)",6.99,6.99,10,7,3,8,7,10,7,14,2,2,2,9,6,9,13,2,9,10,9,5,8,10,1,2,8,3,8,7,12,9,3,8,16,14,12,8,10,10,1,2,9,7,11,13,12,1,11,12,11,9,11,10,11,9,10,1,13,12,- -  -,
Kim Jin-Hyuk,"D (RLC), ST (C)",6.83,6.83,12,10,3,11,12,10,11,12,1,3,1,11,9,10,8,3,11,13,12,6,13,15,3,11,12,1,9,11,10,12,1,10,12,11,10,6,13,10,3,2,13,10,10,13,8,2,9,3,16,16,12,15,8,15,8,4,16,11,- -  -,Opt
Oshane Staple,D/WB (R),6.83,6.83,9,8,1,10,9,10,10,14,4,1,1,12,5,11,13,2,8,12,10,6,14,13,3,8,6,2,12,5,10,7,2,5,20,6,10,8,7,10,3,2,14,9,11,10,14,2,13,17,10,10,10,8,7,5,12,4,12,10,- -  -,
Lekima Gonerau,D (RL),6.44,6.44,9,8,1,9,8,10,6,7,3,1,4,9,2,7,7,3,7,8,8,3,6,3,1,9,8,1,5,5,7,2,2,5,4,13,11,7,10,5,2,3,8,7,9,8,11,2,12,19,11,12,10,9,6,5,5,3,9,13,- -  -,
Nehuén García,D/WB (L),7.09,7.09,14,7,1,13,14,10,5,12,1,2,2,10,5,11,9,3,7,6,10,8,1,4,2,8,9,4,2,8,13,2,1,14,16,15,12,7,10,11,2,3,10,13,12,11,12,3,11,18,11,13,9,11,7,15,10,5,20,11,- -  -,
Hugo Palutaja,D (L),6.28,6.28,8,5,3,7,8,10,7,7,3,1,3,8,1,6,11,2,5,7,8,7,7,2,1,7,7,2,3,5,9,2,1,6,12,13,10,5,6,5,2,1,8,8,7,11,13,1,7,18,12,11,9,10,12,7,10,1,6,12,- -  -,Ama
Jair Torrico,"D (RL), WB (L)",6.97,6.97,12,11,1,13,12,11,5,8,1,1,3,12,7,15,12,2,11,10,12,11,10,14,3,11,5,3,7,6,12,4,3,6,12,12,9,9,12,12,3,3,12,13,16,10,13,1,14,17,10,10,13,11,13,14,10,7,12,13,- -  -,
Dany Saputra,D (L),6.63,6.63,10,8,1,9,9,11,12,9,1,1,3,10,9,9,11,3,7,12,10,9,9,9,3,11,10,1,3,5,9,3,2,6,15,13,9,7,11,9,1,3,11,6,7,8,12,4,11,12,9,11,15,13,9,13,6,6,16,10,- -  -,
Muhd Fairuz Zakaria,D (RL),6.74,6.74,7,6,1,6,7,11,4,10,2,3,2,8,1,7,14,2,3,13,5,5,6,13,3,3,7,2,1,8,10,3,1,6,8,10,9,4,6,6,1,1,7,7,10,14,8,2,14,18,10,10,11,9,7,14,4,7,13,12,- -  -,
Min Kyaw Khant,D (R),6.72,6.72,7,7,2,6,7,11,4,9,4,3,4,6,1,7,14,1,6,12,8,4,3,9,1,4,7,2,1,5,11,3,3,6,12,11,11,4,4,7,4,2,7,7,9,14,11,1,12,11,11,12,11,8,12,1,8,3,9,12,- -  -,
Lukáš Kubáň,D (RL),6.86,6.86,8,8,2,12,8,11,8,11,2,3,2,12,13,11,9,1,8,11,11,8,5,5,3,8,7,4,10,13,12,9,2,6,10,12,11,11,9,10,1,3,7,6,10,12,14,3,9,10,10,12,8,10,12,11,10,10,11,8,- -  -,
Nenad Perović,D/WB (L),7.32,7.32,10,10,1,8,10,11,11,11,3,2,2,12,6,9,12,3,10,13,11,10,10,11,3,6,6,1,8,6,10,6,4,10,13,10,11,11,9,10,1,3,11,10,11,14,11,4,12,10,12,12,11,10,9,2,5,3,9,9,- -  -,
Ramadan Yusef,"D (RL), WB (L)",6.97,6.97,9,7,2,8,9,11,7,8,1,3,4,10,2,9,14,1,7,11,6,3,7,14,3,13,8,3,2,5,6,3,3,6,5,14,12,7,10,4,3,2,6,9,10,14,11,1,14,18,12,10,8,13,14,8,6,4,17,11,- -  -,
Nazirou Alassane,D (RL),6.53,6.53,9,8,3,6,9,11,4,10,2,2,2,12,4,8,7,2,7,14,11,8,2,8,4,8,9,2,2,6,11,6,1,6,15,15,11,5,10,9,1,1,10,9,10,7,14,2,9,15,7,11,12,9,13,12,5,4,13,10,- -  -,
Chantry Ovono Ebang,D/WB (L),6.85,6.85,6,4,2,7,6,11,6,9,1,4,2,6,1,7,14,3,7,15,5,5,5,7,2,9,5,1,3,5,8,1,1,6,10,11,10,6,6,7,1,2,7,7,8,13,5,2,13,16,11,13,13,10,5,14,7,7,9,13,- -  -,
Alexandru Nicola,D (R),7.56,7.56,10,11,3,9,10,11,12,9,1,2,3,11,8,11,10,3,10,10,8,9,10,5,1,11,8,2,8,8,10,6,3,9,12,8,11,10,8,9,1,2,11,10,11,12,10,2,13,17,5,11,12,9,2,5,3,3,11,10,- -  -,
Mustapha Dumbuya,D/WB (L),6.81,6.81,10,8,1,10,10,11,7,6,3,3,2,9,6,10,7,1,11,13,11,7,9,4,2,8,11,1,6,13,10,6,2,9,16,8,9,6,7,8,2,1,12,8,10,11,11,2,10,14,13,10,11,16,14,12,11,5,11,13,- -  -,Ctr
Vuniuci Tikomaimereke,D (RL),6.74,6.74,9,8,1,9,8,11,5,8,2,2,2,10,3,7,8,1,7,7,8,7,6,14,2,9,8,3,2,6,10,1,3,2,19,13,5,5,10,6,2,2,9,5,10,9,5,1,8,20,9,11,8,12,14,10,5,1,10,10,- -  -,
Jope Naivalu,D (RL),6.66,6.66,9,7,3,8,7,11,4,13,3,3,2,7,2,6,11,2,5,12,5,6,5,5,2,7,7,1,3,5,7,1,1,2,9,13,10,5,7,6,3,2,3,8,7,12,9,3,6,15,12,11,13,12,5,3,11,4,11,12,- -  -,
Renan Bernardes,"D (RLC), WB (R), M (C)",6.73,6.73,7,5,3,8,6,11,5,8,4,1,3,7,1,10,11,3,6,9,8,5,6,11,2,6,6,3,2,5,12,1,1,6,10,12,8,5,12,6,4,1,7,6,5,12,8,2,12,10,12,13,9,9,7,10,8,7,12,11,- -  -,
Abdallah Aberkane,"D (RLC), DM",6.97,6.97,13,10,1,9,12,11,12,13,3,1,3,12,5,10,10,2,9,12,11,9,8,11,1,11,8,1,9,10,8,8,2,6,11,11,5,6,11,11,1,3,11,13,11,11,10,3,10,16,9,15,11,11,9,10,6,3,13,15,- -  -,
Evrall Trapp,"D (RLC), DM",6.73,6.73,11,8,2,9,11,11,10,7,1,2,2,10,6,9,7,2,8,13,10,7,9,10,2,12,10,2,8,4,9,5,3,6,16,9,10,5,8,9,3,2,9,9,8,5,7,3,6,10,1,11,8,12,7,10,7,7,11,13,- -  -,
Mario Sampirisi,"D (RLC), WB (RL)",6.97,6.97,13,10,1,11,13,11,12,14,3,3,2,12,6,11,12,4,6,14,12,12,9,11,1,14,13,3,6,7,11,8,3,10,14,12,13,7,12,13,3,3,13,13,12,12,11,3,12,10,11,12,13,12,5,12,8,5,13,13,- -  -,
Dylan Lempereur,D (RLC),6.87,6.87,9,3,2,7,9,11,7,7,3,1,3,14,5,8,9,3,8,11,11,8,5,7,2,9,10,2,3,6,9,6,3,5,11,12,9,6,16,9,1,4,10,9,10,13,12,2,11,15,9,11,10,12,11,10,10,8,11,10,- -  -,
Žan Humar,"D (RL), WB (L)",7.12,7.12,10,10,1,7,10,11,11,12,3,1,3,13,5,8,12,1,9,10,12,6,9,5,1,6,7,2,8,7,12,5,1,7,8,10,10,11,11,11,3,2,10,10,11,10,12,2,12,11,9,12,12,11,11,2,5,4,11,10,- -  -,
Vladislavs Soloveičiks,"D (RLC), DM",6.53,6.53,10,9,2,7,12,12,9,11,2,3,2,10,10,9,11,1,9,10,9,12,10,10,2,11,10,4,5,6,9,7,1,7,11,8,8,5,9,10,3,1,11,9,9,8,12,1,10,8,10,9,10,8,5,9,10,7,13,12,- -  -,
Evgeny Shlyakov,D (L),6.74,6.74,14,8,1,10,13,12,9,13,1,1,2,10,13,10,12,4,11,13,11,7,8,7,2,11,11,2,6,8,10,8,1,10,14,12,11,6,12,13,3,3,14,11,11,12,15,1,12,13,13,13,14,10,5,15,10,1,14,12,- -  -,
