Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
François Kamano,"M (L), AM (RL), ST (C)",7.62,7.62,10,11,3,13,9,7,10,13,3,1,2,6,10,13,15,2,14,14,2,4,11,9,3,9,5,3,9,16,13,10,2,12,11,11,8,8,12,14,1,3,8,11,10,16,9,2,16,16,13,8,11,12,12,11,7,6,14,15,- -  -,
Chidera Ejuke,"M (L), AM (RL)",7.60,7.60,9,12,3,14,10,7,8,14,3,3,3,8,9,12,15,2,13,14,4,3,11,6,3,7,4,3,6,18,12,10,3,16,13,12,10,6,10,13,3,2,8,14,11,17,8,1,16,18,12,9,10,9,7,12,6,2,15,12,- -  -,
Lory Aliker,"AM (R), ST (C)",7.60,7.60,10,12,1,16,9,3,11,10,2,3,3,7,6,10,13,1,13,11,5,7,10,2,1,15,10,3,4,14,12,13,3,13,10,13,10,7,7,10,1,2,8,11,11,12,14,1,12,11,17,15,13,11,12,12,13,7,10,15,- -  -,
Madger Gomes,"DM, M (C), AM (R)",7.60,7.60,10,12,1,11,12,11,8,12,3,2,3,12,9,9,14,3,13,12,6,6,11,8,3,8,5,4,8,16,10,10,2,10,12,12,10,6,9,12,2,1,8,11,13,12,9,2,14,10,12,13,10,10,12,9,4,10,14,12,- -  -,
Zahid Muñoz,M/AM (L),7.60,7.60,13,14,2,12,12,10,10,11,1,2,1,11,11,13,13,2,11,12,8,9,11,10,3,8,11,1,7,10,11,9,2,12,9,12,12,6,12,13,2,2,9,12,12,10,9,2,13,12,11,12,12,10,5,10,5,5,12,12,- -  -,Wnt
Tobias Gulliksen,M/AM (LC),7.59,7.59,12,14,3,14,11,11,10,13,1,1,3,11,10,14,12,3,13,11,9,3,13,9,1,6,6,2,11,13,13,8,3,14,15,12,10,12,12,12,2,3,11,13,12,14,12,2,13,10,12,17,15,10,5,7,11,7,15,16,- -  -,
Christian Bassogog,"M (L), AM (RL), ST (C)",7.59,7.59,10,8,1,14,9,4,11,10,2,1,1,6,10,11,15,2,12,13,4,5,6,7,1,7,5,4,9,17,13,10,1,14,11,12,11,10,8,10,1,2,10,11,11,14,10,3,15,15,14,11,12,10,5,6,5,5,12,10,- -  -,
Viktor Tsygankov,M/AM (RL),7.59,7.59,11,15,4,17,10,7,12,12,2,3,3,8,14,14,14,2,14,11,5,9,12,13,3,8,6,3,13,14,14,11,2,14,15,12,13,14,11,12,1,2,7,12,12,15,10,1,15,8,16,14,5,17,13,7,7,5,14,15,- -  -,
Malcom,"M (R), AM (RLC)",7.58,7.58,10,16,2,16,11,3,9,12,2,2,3,8,11,16,15,3,16,13,3,5,14,8,1,7,8,3,16,17,15,13,1,15,14,14,13,14,11,12,3,1,10,14,13,16,7,1,16,13,6,10,11,9,13,11,6,12,16,16,- -  -,Inj
Alexi Pitu,"M (L), AM (RL)",7.58,7.58,12,13,3,12,11,7,4,13,3,1,2,8,9,12,14,1,13,11,8,7,10,10,3,6,9,3,9,10,12,9,3,11,4,13,12,10,10,13,4,3,11,9,12,13,9,1,13,11,13,11,12,11,8,10,9,7,11,10,- -  -,
Enes Sali,AM (RL),7.57,7.57,11,15,2,13,10,5,10,13,3,3,1,7,11,13,15,1,14,13,7,6,12,7,2,8,9,3,9,14,14,12,1,15,13,12,13,12,8,14,2,1,7,16,12,17,5,1,15,14,14,15,11,15,2,10,5,5,11,12,- -  -,Wnt
Julien Duranville,"M/AM (RL), ST (C)",7.57,7.57,12,11,1,14,12,5,10,12,1,2,3,11,9,13,16,2,12,16,5,2,12,7,1,8,6,2,12,15,11,14,2,16,15,13,12,11,12,12,2,1,11,8,12,16,10,1,17,13,11,13,12,10,12,15,6,5,8,11,- -  -,Inj
Michael,"DM, M (L), AM (RL)",7.56,7.56,13,15,2,15,12,5,5,13,1,1,2,7,10,12,14,2,13,9,3,3,10,8,1,7,4,2,10,16,12,11,3,15,16,11,11,8,11,14,3,2,16,10,12,16,12,1,15,15,10,18,14,18,7,11,9,10,13,15,- -  -,
Ruairi Keating,"AM (RL), ST (C)",7.55,7.55,11,8,2,11,8,5,12,12,3,3,1,8,16,10,12,3,12,13,4,4,8,5,3,11,11,1,4,12,11,11,1,9,11,10,10,7,7,10,2,2,8,11,10,11,14,1,12,8,6,12,6,8,9,12,14,13,14,12,- -  -,
Alessio Zerbin,"M (L), AM (RL), ST (C)",7.55,7.55,14,14,3,14,14,6,11,14,3,1,2,8,11,14,14,3,15,16,5,7,12,8,2,11,10,2,7,16,14,14,3,13,14,15,14,10,12,14,1,3,10,14,14,15,10,3,15,13,14,14,14,14,4,16,5,6,16,15,- -  -,
José Pozo,"M (LC), AM (RLC), ST (C)",7.55,7.55,11,12,3,15,10,5,9,12,3,1,3,4,8,15,14,2,13,14,1,1,11,14,3,6,9,3,6,16,13,12,1,12,8,11,13,5,8,13,1,1,8,11,13,14,9,2,14,17,16,12,8,12,7,9,7,4,12,17,- -  -,
Dāvis Cvetkovs,"AM (RC), ST (C)",7.55,7.55,6,7,3,7,7,5,5,7,3,2,1,3,4,7,9,1,9,9,1,4,7,3,3,2,8,1,1,9,11,6,1,4,18,5,8,5,3,6,3,2,16,6,6,11,8,2,12,14,6,9,12,10,9,13,6,11,6,12,- -  -,Ama
Akram Afif,"M (L), AM (RLC), ST (C)",7.54,7.54,10,14,2,15,8,1,8,13,3,3,2,5,12,13,14,1,13,14,3,5,12,7,1,9,2,3,9,15,16,14,2,12,16,12,14,11,11,13,3,4,14,12,13,16,8,2,16,11,10,11,12,12,7,11,6,8,16,14,- -  -,
Guljigit Alykulov,M/AM (RL),7.54,7.54,11,10,2,12,9,3,11,8,3,2,3,5,12,10,12,3,14,13,7,12,13,7,1,8,7,2,10,10,16,9,3,14,7,13,9,8,13,15,2,1,13,10,15,14,5,3,14,8,12,14,11,13,3,10,5,4,11,9,- -  -,
Luís Miquissone,"M (RC), AM (RLC), ST (C)",7.53,7.53,11,13,1,11,11,6,3,12,1,3,3,10,6,11,14,1,14,14,7,5,11,5,1,2,9,2,8,11,10,11,2,11,15,12,12,9,10,10,3,2,10,14,10,13,5,1,16,19,13,13,11,14,9,9,7,4,13,11,- -  -,
Kenan Yıldız,"DM, AM (RLC), ST (C)",7.53,7.53,7,13,1,14,8,3,12,12,3,1,4,3,10,12,10,4,13,13,3,1,13,7,3,12,7,2,14,18,13,10,3,14,16,10,8,11,6,13,3,1,9,11,12,12,7,3,11,15,15,15,10,12,8,11,2,14,12,18,- -  -,Loa
Fábio Vieira,"M (C), AM (RLC)",7.53,7.53,14,18,1,18,12,8,11,13,3,3,3,11,14,17,15,3,15,14,7,5,13,13,3,6,9,2,16,15,17,12,1,16,15,16,15,15,13,15,1,3,12,16,15,16,13,1,15,11,13,16,15,16,4,15,6,6,18,14,- -  -,
Sebastián Driussi,"M (L), AM (LC), ST (C)",7.53,7.53,11,13,2,15,11,8,12,13,2,1,3,8,13,13,13,3,14,15,5,6,11,9,4,8,10,4,11,13,14,14,1,13,14,13,15,12,11,13,3,3,11,12,12,14,12,2,14,8,13,9,11,11,8,13,5,13,16,15,- -  -,
Ben Acey,"M (L), AM (RLC)",7.53,7.53,12,12,2,13,12,5,7,13,2,1,1,9,5,9,13,1,12,12,8,9,8,2,3,5,10,1,7,10,9,7,3,8,11,12,15,9,12,11,3,2,8,10,11,12,5,2,12,12,11,13,12,11,14,10,11,5,19,14,- -  -,
Everton Cebolinha,"M (L), AM (RLC), ST (C)",7.52,7.52,12,13,3,15,11,5,12,14,2,3,3,6,10,13,14,3,12,16,4,3,13,8,3,7,9,4,7,16,13,12,1,14,14,13,13,12,12,13,1,2,15,14,13,14,13,4,15,12,7,15,14,13,5,11,6,5,16,15,- -  -,
Tetê,M/AM (R),7.51,7.51,12,14,1,17,12,8,12,14,2,3,1,9,14,13,16,1,14,14,3,8,10,9,4,8,8,1,11,15,17,13,1,15,13,13,12,12,14,14,3,3,11,14,13,16,7,1,16,12,14,13,12,6,9,11,7,3,17,16,- -  -,
Matías Soulé,AM (RC),7.51,7.51,11,13,1,14,11,7,10,12,3,2,3,7,11,10,12,2,12,15,2,5,11,11,2,7,7,3,12,14,13,8,1,15,12,12,13,12,10,13,1,3,12,13,11,15,9,1,14,11,14,15,10,13,3,9,10,5,13,12,- -  -,
Alex Graham,"M (RC), AM (RLC)",7.51,7.51,8,11,1,8,6,5,7,11,3,2,3,2,3,10,11,2,8,11,4,5,12,7,3,3,4,2,5,10,10,7,3,12,5,11,10,5,2,11,3,3,4,9,5,9,8,3,15,17,11,11,10,13,7,4,8,4,9,13,- -  -,Opt
Hwang Hee-Chan,"M/AM (RL), ST (C)",7.51,7.51,16,13,3,12,15,8,12,14,2,3,3,9,12,11,14,3,14,13,6,6,10,8,2,11,11,1,8,13,10,14,1,13,15,12,10,8,12,12,1,1,14,13,12,14,16,2,15,14,11,16,10,10,14,11,7,5,15,17,- -  -,
Nemanja Radonjić,AM (RLC),7.50,7.50,12,13,2,15,9,8,11,10,3,3,3,6,11,11,14,2,13,10,4,2,12,8,2,11,7,2,9,16,14,13,2,14,11,8,13,10,9,13,1,2,10,13,12,15,15,2,15,8,10,11,11,9,8,11,12,14,16,13,- -  -,Ask
Eric Ocansey,"M (R), AM (RL)",7.50,7.50,10,8,1,15,10,5,7,9,3,1,1,8,6,11,15,2,9,15,5,5,11,7,3,6,7,1,10,14,13,12,1,15,12,12,13,10,8,12,2,3,14,8,12,14,12,3,15,16,12,7,11,11,8,3,9,1,15,12,- -  -,
Abdel Boyer,"AM (RC), ST (C)",7.50,7.50,14,11,1,16,11,4,10,14,2,1,3,4,14,12,13,2,12,15,3,11,12,7,1,13,7,1,11,16,12,16,2,14,19,14,11,11,5,12,2,3,11,9,9,13,16,2,15,16,17,11,12,8,6,10,11,6,9,15,- -  -,
Ricardino Almeida,"AM (RLC), ST (C)",7.50,7.50,10,6,1,9,7,1,5,7,2,3,2,1,3,12,13,2,9,13,2,1,5,9,1,15,6,2,8,9,7,3,3,10,15,7,4,6,3,6,3,3,1,11,2,11,8,1,11,12,12,11,14,3,7,13,9,10,6,17,- -  -,Ctr
Mohamed Amine Semahi,M (R),7.50,7.50,11,6,2,11,8,5,3,8,2,1,3,7,2,9,13,1,8,13,5,5,4,12,1,4,6,3,7,7,13,6,1,14,4,13,12,8,6,6,2,1,1,8,12,13,7,1,13,16,4,9,10,11,8,14,12,7,15,9,- -  -,Ctr
Noah Berković,"AM (R), ST (C)",7.50,7.50,12,8,1,13,12,2,10,11,1,1,1,2,5,7,14,1,10,9,1,1,10,6,2,6,7,2,7,15,10,11,1,12,6,7,12,5,1,13,2,3,8,6,8,12,8,2,14,10,9,9,12,14,13,14,11,13,14,9,- -  -,Wnt
Diego Andrade,M/AM (R),7.50,7.50,14,11,1,16,13,11,12,13,2,2,4,6,7,9,12,3,12,13,8,9,12,3,2,4,5,2,6,8,11,6,3,16,11,11,11,4,10,12,3,3,11,15,12,13,9,2,14,11,9,13,12,10,8,14,6,6,7,14,- -  -,
Alexandr Golovin,M/AM (LC),7.49,7.49,14,16,2,16,14,10,10,13,2,3,3,11,12,16,14,3,14,14,10,2,12,11,2,10,6,1,14,15,16,12,1,15,15,13,12,13,13,13,2,1,12,14,14,17,12,2,14,12,14,16,17,15,10,15,8,4,14,15,- -  -,
Fousseni Diabaté,"M (RC), AM (RLC)",7.49,7.49,9,10,3,15,8,2,9,12,3,2,2,5,17,12,15,2,13,14,3,4,7,7,1,7,6,2,5,14,12,11,2,13,13,12,11,12,10,13,1,2,9,11,10,15,12,3,16,11,12,14,10,10,9,13,11,7,14,15,- -  -,Opt
Braima Fati,M/AM (RLC),7.48,7.48,4,11,3,13,11,3,7,5,3,2,3,4,8,11,10,2,7,9,3,2,8,7,1,6,6,3,7,14,12,6,1,12,6,11,6,7,4,7,2,2,6,10,7,13,7,3,11,15,9,8,9,10,8,8,8,5,16,8,- -  -,Ctr
Silvester van der Water,"M/AM (R), ST (C)",7.48,7.48,12,12,3,12,11,5,10,11,2,1,3,5,11,10,14,4,10,11,4,5,13,7,3,9,9,2,8,14,13,9,1,12,10,12,9,12,10,11,3,3,11,10,11,13,9,2,14,9,8,7,12,5,8,11,7,16,17,14,- -  -,
Alen Halilovic,"M/AM (RC), ST (C)",7.47,7.47,7,14,1,15,9,4,6,8,2,1,2,6,11,14,11,1,14,11,4,3,12,6,1,5,4,2,12,16,15,9,2,12,11,12,12,13,9,15,3,3,5,13,11,15,6,1,12,10,8,10,8,7,12,10,8,14,13,16,- -  -,
Bassem Srarfi,"M/AM (RL), ST (C)",7.47,7.47,10,12,3,15,11,4,9,12,1,2,2,6,1,11,14,1,13,14,4,4,8,8,3,5,5,4,11,15,12,9,2,10,9,11,12,9,11,11,3,2,7,11,11,13,6,2,15,20,6,12,10,12,7,15,10,8,12,14,- -  -,
Ramadan Sobhi,M/AM (RLC),7.47,7.47,12,14,3,16,11,7,12,12,1,1,2,9,15,13,14,3,13,15,5,3,9,10,2,11,9,1,10,17,13,11,3,14,14,12,12,14,8,12,1,3,13,13,13,14,14,3,13,12,5,14,12,13,7,10,8,14,14,10,- -  -,
Iliyan Stefanov,"M (C), AM (RLC), ST (C)",7.46,7.46,13,12,3,13,10,7,10,9,1,1,4,7,11,12,12,1,13,13,4,7,12,9,2,12,12,1,10,14,11,13,4,12,15,10,10,10,7,13,4,3,12,11,12,12,13,3,13,13,11,12,11,11,10,14,8,6,11,13,- -  -,Opt
Matheus Pereira,"M (RL), AM (RLC)",7.46,7.46,8,15,1,16,11,5,7,12,1,4,3,6,11,14,14,3,14,14,5,7,15,6,2,6,6,2,13,17,15,13,4,15,8,12,16,14,8,14,3,2,9,12,11,16,9,1,15,8,5,7,13,10,4,13,15,16,16,16,- -  -,
Simen Juklerød,"D/WB (L), AM (RL)",7.46,7.46,13,9,2,12,12,9,10,10,4,2,1,8,8,12,12,1,12,12,6,14,13,7,2,11,6,2,10,12,13,9,2,11,12,12,14,10,12,12,3,2,14,9,12,11,10,3,14,15,14,12,10,11,3,11,6,9,19,13,- -  -,
Esequiel Barco,"M (C), AM (RLC)",7.46,7.46,17,14,3,15,10,7,10,15,1,1,1,10,16,14,13,1,13,14,7,2,12,11,1,7,6,3,13,16,15,12,3,15,13,10,12,12,11,13,2,1,14,15,12,14,13,3,14,10,13,8,5,12,13,14,8,14,14,16,- -  -,
Magomed-Shapi Suleimanov,M/AM (R),7.45,7.45,10,14,3,13,11,8,11,13,1,1,2,8,12,14,12,1,13,15,6,8,13,12,1,6,9,3,12,7,13,10,1,11,15,13,12,13,10,10,1,3,13,16,11,15,12,3,15,18,14,14,13,12,12,14,7,8,14,14,- -  -,
Will Fitzgerald,M/AM (RL),7.45,7.45,9,10,1,12,8,4,10,11,2,3,2,8,6,11,13,3,11,13,3,16,10,3,2,9,7,3,8,13,12,8,2,13,11,10,11,9,9,10,3,3,8,12,7,13,4,2,13,14,14,15,7,11,10,9,4,6,14,10,- -  -,Opt
Mohamed John,M/AM (L),7.44,7.44,13,9,3,15,11,4,9,11,1,1,3,6,4,10,12,2,11,19,6,3,7,5,3,7,9,2,8,10,14,5,2,9,13,11,14,7,8,12,3,3,8,13,10,14,12,2,13,12,13,16,13,8,5,12,8,14,8,18,- -  -,
Kian Thompson,"M/AM (L), ST (C)",7.44,7.44,7,10,3,10,9,4,11,10,1,3,3,5,9,11,11,3,10,8,6,6,8,4,3,12,12,1,8,9,14,10,3,12,11,11,9,5,7,10,2,2,7,11,12,13,16,2,13,16,13,15,13,12,10,11,17,6,8,13,- -  -,Inj
Calvin Stengs,"M (RL), AM (RC)",7.44,7.44,14,16,3,15,13,5,11,12,1,2,2,6,12,15,15,1,14,12,4,5,12,5,2,11,9,1,12,18,14,8,4,15,14,12,12,14,11,12,3,3,10,14,14,14,11,3,13,19,13,14,11,15,12,14,3,5,15,10,- -  -,
Pedrinho,"M (R), AM (RLC)",7.44,7.44,11,15,2,16,13,5,7,11,1,1,3,7,10,13,15,2,15,12,6,5,12,7,2,4,6,2,13,16,17,11,3,14,14,12,14,13,12,14,1,1,9,10,13,16,8,1,15,13,14,13,11,14,10,10,5,8,15,14,- -  -,
Abo Eisa,"M (L), AM (RL)",7.43,7.43,9,11,3,11,9,3,5,8,1,3,2,5,14,10,15,1,12,6,4,2,11,1,1,6,7,2,7,17,11,10,2,11,11,8,11,9,2,9,3,2,8,13,10,12,2,4,14,20,1,13,12,10,11,4,1,7,11,12,- -  -,
Giuseppe Panico,"AM (RLC), ST (C)",7.43,7.43,12,14,3,13,10,2,9,11,1,2,1,8,12,12,13,3,13,13,1,4,11,10,2,6,9,2,12,15,11,10,3,12,13,11,8,10,12,13,1,2,13,11,12,13,15,2,12,12,13,12,11,11,3,11,8,8,14,12,- -  -,
Marcelino Moreno,"M (C), AM (RLC)",7.42,7.42,15,14,2,15,13,9,10,14,2,2,3,12,4,14,15,3,13,15,7,8,14,8,4,6,8,2,10,16,14,10,1,14,6,12,12,12,14,13,3,3,12,13,12,14,12,1,13,13,16,14,9,14,4,11,8,8,15,12,- -  -,
Moamed Landel,D/AM (L),7.42,7.42,14,8,1,14,9,8,7,14,3,2,1,6,5,6,11,2,9,9,5,5,5,6,1,10,3,2,3,11,10,3,1,10,5,11,10,6,9,8,2,1,9,9,8,8,8,2,13,7,12,10,2,10,5,5,9,15,12,9,- -  -,
Luiz Araújo,AM (RLC),7.42,7.42,12,14,1,13,13,8,7,13,3,1,2,6,10,13,14,1,13,13,7,10,11,11,4,6,7,1,10,14,13,11,2,13,12,12,14,12,11,13,2,2,11,12,12,16,12,4,15,12,9,12,12,13,12,12,10,6,15,14,- -  -,IPR
Ritsu Dôan,"M (R), AM (RLC)",7.42,7.42,13,16,3,17,13,6,11,13,3,1,3,7,13,13,13,3,12,15,5,6,9,8,3,6,7,2,10,13,15,10,1,13,12,11,12,12,11,14,2,1,11,14,13,16,13,2,13,13,12,11,12,10,6,8,8,3,15,9,- -  -,Opt
Andrés Martín,"AM (RLC), ST (C)",7.42,7.42,10,12,1,13,11,6,8,12,1,4,3,7,6,13,12,3,14,13,4,11,11,4,2,7,10,3,10,14,14,12,3,11,2,11,11,11,11,11,1,1,10,12,13,14,8,2,14,13,11,11,9,9,8,13,15,1,15,12,- -  -,
Jarrod Bowen,"M (RL), AM (RLC), ST (C)",7.41,7.41,17,15,1,15,15,8,9,15,1,1,3,9,16,14,15,4,17,15,5,4,14,6,2,7,9,1,12,15,14,15,1,14,17,14,16,14,12,15,2,1,8,12,15,16,8,1,15,20,12,17,15,13,4,15,5,8,18,16,- -  -,
Luca Vido,"AM (RL), ST (C)",7.41,7.41,10,13,3,15,7,6,11,12,1,1,1,4,13,13,13,3,15,15,4,4,11,8,2,10,12,4,8,16,12,11,2,13,12,11,10,10,11,12,3,2,13,12,13,14,14,3,13,10,16,14,11,10,13,11,11,3,13,16,- -  -,
Henry Onyekuru,"M (L), AM (RL)",7.41,7.41,14,12,1,14,12,7,9,14,2,2,3,6,9,12,15,3,14,13,8,2,7,6,2,7,9,2,5,12,13,12,2,14,10,12,10,7,10,12,3,2,8,12,13,16,12,2,15,15,12,11,8,8,10,15,4,8,13,13,- -  -,Opt
Masaya Okugawa,M/AM (RL),7.41,7.41,14,10,1,14,12,7,6,12,2,3,3,8,9,12,14,1,12,12,5,3,11,9,3,6,5,2,8,14,13,10,2,13,10,10,10,11,10,12,3,3,6,10,11,14,14,1,15,18,13,16,9,12,7,10,6,4,15,15,- -  -,
Manuel Wilson,"AM (R), ST (C)",7.41,7.41,7,10,2,13,9,5,9,10,2,3,3,6,8,12,13,2,13,14,4,4,8,10,2,12,10,2,11,13,9,10,2,13,18,10,11,8,6,13,1,3,6,9,12,14,16,2,15,15,15,11,16,12,4,16,13,15,9,11,- -  -,
Andrei Cordea,"M (RC), AM (R)",7.41,7.41,12,14,2,12,14,6,11,12,1,2,3,13,12,13,12,1,9,13,6,6,12,9,3,9,10,2,10,13,12,12,1,12,14,14,11,10,12,14,2,1,10,11,12,15,10,1,16,16,16,15,14,12,4,14,9,5,16,17,- -  -,
Walter Figueira,"AM (L), ST (C)",7.41,7.41,12,12,3,10,13,3,10,10,1,4,1,4,7,10,12,1,12,11,3,2,8,6,4,7,9,1,8,12,11,9,3,10,11,9,10,9,6,11,1,3,4,10,12,13,6,3,12,16,12,10,8,9,6,8,4,8,14,12,- -  -,Ctr
Mark Doyle,"M/AM (L), ST (C)",7.41,7.41,12,11,1,9,11,5,12,12,3,2,3,7,14,9,13,3,12,15,5,5,10,7,3,12,12,1,6,12,10,11,2,11,14,11,10,9,10,11,1,2,11,12,10,12,13,3,13,12,5,14,12,11,5,10,11,4,10,17,- -  -,Opt
Samuel Lino,"M (L), AM (RL), ST (C)",7.41,7.41,15,14,3,14,10,10,14,14,1,1,1,9,12,13,15,2,14,17,5,7,13,8,1,11,6,2,8,14,14,14,2,14,15,13,11,8,11,14,3,2,13,16,12,14,12,3,16,10,11,14,15,12,5,16,10,6,13,13,- -  -,
