Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
Íñigo Etxabe,GK,7.45,7.45,10,10,13,13,11,2,9,9,15,8,9,15,2,11,9,9,3,7,3,2,2,12,12,14,1,13,8,3,9,3,8,3,11,12,3,5,11,8,13,12,12,11,11,8,9,12,7,16,7,13,16,13,11,11,12,9,10,13,- -  -,Inj
Alexander Fisher,GK,7.45,7.45,6,9,10,4,6,3,7,6,12,14,10,10,3,4,7,12,1,10,1,1,2,2,9,9,1,14,6,2,2,1,5,2,5,14,1,2,10,11,12,7,10,7,7,13,13,10,8,13,12,11,10,12,8,10,7,6,17,11,- -  -,
Denis Franchi,GK,7.44,7.44,6,7,14,8,7,2,12,5,6,14,13,12,2,11,11,14,1,14,1,1,2,9,7,15,1,11,7,1,5,1,5,3,15,14,1,4,9,9,12,10,13,9,7,11,8,14,11,11,7,11,11,11,12,2,12,4,13,11,- -  -,
Ahmed Kone,GK,7.44,7.44,6,6,7,3,6,2,4,7,8,13,12,10,2,7,8,8,1,12,1,1,2,10,9,11,1,8,6,1,7,3,9,3,13,7,2,2,8,8,9,12,6,8,5,13,5,14,8,11,12,10,10,11,15,14,6,6,7,11,- -  -,
Joël Drommel,GK,7.40,7.40,14,12,13,10,12,2,11,12,8,14,11,13,4,12,10,14,3,14,2,2,1,13,14,14,2,13,7,8,9,2,13,8,15,12,2,5,13,13,14,14,12,14,12,13,5,14,10,13,14,14,11,11,5,11,9,1,15,10,- -  -,Wnt
Dritan Elezi,GK,7.40,7.40,11,5,6,8,9,1,3,7,8,13,9,13,1,7,11,10,1,6,3,3,3,6,8,12,1,12,4,3,4,1,3,1,3,13,2,2,8,7,12,9,10,7,6,12,3,12,9,13,15,12,10,14,12,14,7,3,9,5,- -  -,
Nick Gillekens,GK,7.39,7.39,8,6,11,5,9,1,9,9,7,13,10,11,4,13,12,12,1,10,3,2,2,8,11,11,1,10,7,2,7,3,11,1,14,12,2,3,11,9,11,12,15,9,10,12,11,12,12,11,11,12,14,15,12,3,5,8,13,14,- -  -,
Godwin Abdul,GK,7.39,7.39,8,5,4,6,14,3,5,5,5,7,14,9,3,4,7,8,2,12,3,3,2,9,8,11,1,12,6,2,2,2,5,2,5,10,3,2,5,3,8,5,5,8,7,13,6,9,8,12,10,13,7,14,6,8,8,7,7,5,- -  -,
David Von Ballmoos,GK,7.38,7.38,9,8,14,8,11,1,13,11,13,15,7,13,1,11,7,15,3,12,3,3,3,9,12,14,5,15,10,4,9,1,10,3,5,13,2,5,12,11,13,16,14,13,11,13,9,15,8,18,11,12,10,9,10,9,11,1,16,11,- -  -,
Besik Buadze,GK,7.37,7.37,6,7,3,2,12,3,4,4,10,8,14,7,1,7,4,4,1,5,1,1,1,10,8,9,1,9,6,2,2,3,11,2,9,11,1,4,5,3,6,9,7,6,4,6,12,9,8,15,18,19,14,16,7,8,17,5,6,9,- -  -,Ctr
Chris Johns,GK,7.37,7.37,11,12,11,5,10,2,7,4,8,11,8,9,5,9,8,11,3,15,3,3,2,10,14,7,1,12,6,1,6,3,7,3,18,14,2,3,10,9,12,11,15,8,13,9,9,10,7,16,10,11,12,13,12,1,12,8,14,11,- -  -,
Lee Hyeong-Gi,GK,7.37,7.37,11,11,10,7,9,3,8,10,7,13,5,10,1,7,8,12,1,8,2,2,3,11,10,13,1,14,7,1,7,1,6,3,12,13,2,4,9,10,9,13,12,15,11,11,7,13,7,15,19,14,13,14,7,13,9,5,8,15,- -  -,
Colin Sogalho,GK,7.35,7.35,7,2,7,4,11,1,6,5,5,8,10,6,2,3,8,4,1,14,1,1,1,13,8,13,1,13,6,3,2,2,8,3,7,12,2,3,8,3,5,7,8,7,5,11,9,11,8,11,11,15,6,11,6,9,10,7,6,5,- -  -,
Aymen Dahmen,GK,7.35,7.35,8,10,13,5,11,2,8,11,5,14,9,14,4,9,12,13,1,11,1,1,1,12,10,14,2,13,9,2,9,2,10,3,14,12,2,5,13,13,13,13,12,10,14,15,11,13,11,10,11,13,14,11,12,14,13,3,18,12,- -  -,
Luke Armstrong,GK,7.34,7.34,6,7,10,7,6,2,8,7,9,11,7,8,2,11,9,10,1,12,1,1,1,6,9,12,1,14,5,1,3,3,15,1,10,11,2,1,7,4,8,6,15,11,11,8,13,15,9,18,11,13,13,11,11,8,11,1,8,14,- -  -,Ctr
Ollie Camis,GK,7.33,7.33,4,8,8,3,7,3,8,3,12,10,11,11,2,6,8,9,2,11,3,1,3,5,12,15,1,10,6,2,5,2,5,3,12,15,2,1,8,8,6,7,10,10,7,9,9,16,11,18,9,13,12,11,13,8,7,4,8,14,- -  -,Ctr
Alexandr Selikhov,GK,7.33,7.33,11,12,15,6,14,2,12,11,9,15,8,12,5,11,10,14,2,9,2,3,1,12,14,15,10,15,8,2,11,2,9,3,18,12,3,4,13,13,12,13,12,13,16,13,11,13,7,13,14,15,13,7,16,14,9,13,17,15,- -  -,
Kai Calderbank-Park,GK,7.33,7.33,6,11,13,5,9,3,5,7,12,10,9,10,1,7,7,11,6,9,2,2,1,9,12,8,2,10,3,3,6,1,8,3,4,10,1,3,9,9,14,9,6,8,9,6,6,15,7,15,13,13,11,9,2,7,5,6,14,9,- -  -,
Mike Bush,GK,7.32,7.32,7,3,8,8,4,1,4,3,9,11,8,8,2,5,11,7,1,9,3,2,2,3,11,11,1,8,3,1,3,2,3,1,12,7,3,3,9,5,10,8,8,7,9,7,9,11,5,11,12,12,9,1,6,6,11,7,5,16,- -  -,Ctr
Alexis André Jr,GK,7.32,7.32,7,7,7,1,8,2,6,7,8,11,3,8,2,10,9,12,3,13,3,1,1,14,7,13,1,10,8,10,1,2,13,2,10,8,1,5,6,8,8,10,12,8,11,14,9,13,14,7,9,9,7,8,9,8,8,5,17,12,- -  -,
Ibrahim Konaté,GK,7.31,7.31,5,8,3,7,4,2,2,3,10,12,12,11,3,7,4,3,1,11,2,1,2,1,11,12,1,13,7,2,4,1,2,1,5,9,3,3,5,4,5,9,4,6,5,7,6,10,8,12,13,6,12,11,6,15,12,13,6,7,- -  -,
Gianluigi Donnarumma,GK,7.30,7.30,13,11,15,8,15,7,16,15,11,18,14,16,6,9,12,17,2,15,2,8,2,16,14,18,7,15,9,6,8,2,9,4,15,16,1,3,16,16,16,15,16,16,17,17,8,16,11,14,15,13,15,4,4,15,4,5,18,16,- -  -,
Liam Sutton,GK,7.30,7.30,7,5,3,3,6,1,4,2,11,14,7,9,2,4,4,7,2,8,2,1,1,2,6,12,1,13,4,2,2,1,4,2,13,11,2,2,5,4,5,8,8,10,4,7,8,11,4,17,17,12,13,16,6,12,13,2,6,3,- -  -,Ctr
Felipe Pérez,GK,7.30,7.30,7,5,8,7,12,3,5,5,7,15,9,11,2,6,10,7,2,8,2,2,2,5,8,12,2,11,5,1,2,1,2,3,20,11,3,2,11,8,9,10,14,12,8,15,11,13,9,11,13,15,7,12,4,9,11,8,7,11,- -  -,Ama
James Wright,GK,7.30,7.30,1,4,6,5,5,3,6,4,11,12,7,6,1,9,8,4,2,13,2,3,2,9,10,13,1,12,5,1,3,1,5,3,7,11,2,1,11,4,6,6,13,7,4,12,14,12,10,20,9,9,10,9,5,4,10,1,8,14,- -  -,
Rachid Alaoui,GK,7.30,7.30,10,10,7,11,14,3,8,9,8,13,5,13,1,12,8,9,1,7,3,1,3,9,7,14,1,15,5,1,7,3,1,3,8,12,3,3,13,9,13,8,6,9,9,10,12,14,10,17,8,15,15,9,7,14,9,12,6,12,- -  -,
Rohan Luthra,GK,7.29,7.29,6,7,9,5,4,3,7,3,9,9,11,10,2,7,12,10,1,12,1,2,2,11,9,15,1,12,6,3,2,1,11,1,9,13,3,4,7,10,10,12,6,9,11,14,12,15,11,18,13,11,13,12,9,13,5,5,17,13,- -  -,
Kyle Cooke,GK,7.29,7.29,5,6,10,4,10,3,5,7,7,11,10,6,3,5,7,6,3,9,1,2,2,11,6,8,3,9,4,3,5,2,5,3,5,8,3,3,5,4,11,9,4,6,5,10,9,13,7,16,9,12,8,10,10,7,7,4,14,12,- -  -,Ama
Anthony Nunez,GK,7.29,7.29,4,5,9,2,6,1,7,3,5,13,9,9,1,5,12,9,3,8,3,3,3,7,10,7,1,5,6,1,1,1,5,3,8,13,3,3,7,10,8,10,15,8,5,7,6,10,10,13,11,11,9,11,7,3,5,7,5,8,- -  -,
Panagiotis Mantikos,GK,7.29,7.29,10,3,7,3,17,3,4,5,10,8,6,4,1,4,7,4,3,11,2,3,2,1,4,10,1,6,7,3,3,1,9,3,12,10,2,2,11,5,11,9,5,5,5,12,10,9,11,15,13,15,9,10,6,7,7,8,8,12,- -  -,Yth
Aaron Jones,GK,7.27,7.27,8,5,9,1,13,2,6,6,5,9,8,8,2,5,5,9,2,6,3,1,1,2,14,6,1,13,7,2,2,2,16,2,11,14,2,4,8,8,7,8,5,13,6,8,9,6,7,15,13,19,6,10,7,6,10,8,14,12,- -  -,Ctr
Cheikh Sy,GK,7.27,7.27,4,2,5,4,7,2,5,2,8,9,13,6,3,3,8,6,2,4,3,1,1,10,5,10,1,8,4,1,3,1,1,2,16,11,2,2,5,4,7,6,6,8,4,14,7,6,7,12,15,12,10,14,4,11,6,6,16,15,- -  -,
Paul Cooper,GK,7.26,7.26,5,7,8,3,9,2,6,3,11,9,5,7,2,6,7,11,3,4,3,3,1,11,7,7,2,10,7,1,2,3,5,3,6,13,2,4,8,6,10,7,6,8,9,12,10,12,7,11,11,12,11,11,14,12,6,7,11,11,- -  -,
Marcus Jeppesen,GK,7.25,7.25,8,7,11,10,8,2,7,8,10,15,11,14,2,7,7,12,1,10,3,2,1,11,8,8,1,15,7,2,6,1,7,1,6,12,1,3,13,6,11,7,7,14,10,16,6,8,8,11,15,10,14,15,9,12,6,14,16,8,- -  -,
Angus Gunn,GK,7.25,7.25,12,10,12,12,8,1,11,12,9,14,6,12,1,12,7,14,3,15,3,3,3,9,14,16,4,15,7,3,9,2,6,2,15,11,1,4,13,14,13,14,13,12,12,14,8,16,9,15,12,14,14,16,11,12,8,5,14,14,- -  -,
Archie Brown,GK,7.25,7.25,4,5,7,1,5,2,4,1,7,9,10,2,3,2,11,8,2,11,2,2,1,10,5,10,1,12,7,3,1,1,8,3,9,13,1,6,7,4,5,8,11,7,9,14,15,10,10,11,12,11,9,13,10,9,7,6,12,13,- -  -,
Matty Alexander,GK,7.25,7.25,7,7,8,5,7,3,10,8,10,11,10,9,1,5,10,10,8,8,1,3,3,7,10,8,1,12,2,4,5,1,9,1,7,9,1,1,8,9,9,9,10,9,10,9,12,11,6,16,13,11,13,11,5,9,7,7,12,9,- -  -,
Chituru Odunze,GK,7.25,7.25,6,7,9,4,7,1,13,5,9,6,5,9,4,11,11,11,3,9,1,1,2,3,12,17,1,13,8,1,3,3,5,3,5,12,3,3,11,11,11,8,13,14,10,5,5,18,10,14,10,10,13,12,8,3,8,4,12,10,- -  -,
Bogdan Stawowy,GK,7.23,7.23,8,17,13,8,12,2,9,11,8,11,15,7,2,8,7,12,3,13,3,2,2,6,12,12,1,11,6,3,4,3,10,3,11,7,3,3,9,7,12,12,7,14,11,10,11,11,9,9,11,12,6,11,3,4,13,16,15,11,- -  -,
George Legg,GK,7.23,7.23,6,6,7,5,8,2,9,6,10,9,4,8,2,6,9,4,3,7,2,1,2,10,6,9,1,10,6,3,5,3,8,1,2,7,2,3,4,6,9,7,10,9,10,12,5,12,10,19,13,10,10,9,9,10,6,6,16,10,- -  -,
Kim Seung-Gyu,GK,7.21,7.21,11,13,12,12,10,1,10,9,11,12,12,13,1,12,9,16,11,10,3,3,3,11,13,12,10,15,8,11,12,2,11,3,17,12,1,4,12,12,16,15,10,12,10,11,8,15,10,15,15,18,16,6,9,1,7,3,14,19,- -  -,
Mike Maignan,GK,7.21,7.21,12,14,15,12,15,5,14,13,7,17,9,15,9,13,12,16,1,17,1,5,10,15,16,15,5,14,1,6,12,1,13,6,15,14,1,1,16,15,16,15,14,14,15,16,8,14,9,12,12,16,15,15,5,14,5,5,19,18,- -  -,
David Leach,GK,7.21,7.21,6,4,5,8,3,3,5,3,8,10,11,6,1,7,4,9,2,18,2,3,1,5,10,13,1,14,4,2,3,1,1,1,12,9,3,1,8,6,10,10,7,5,5,8,10,10,4,15,15,15,12,14,8,13,9,4,17,13,- -  -,
Siseko Nzuza,GK,7.20,7.20,11,5,11,7,9,1,7,10,6,14,10,8,2,10,9,10,1,12,1,3,1,8,11,11,1,13,8,1,6,2,4,3,12,13,1,3,12,9,12,8,13,13,11,10,10,12,12,16,10,14,15,13,9,11,11,7,8,13,- -  -,
Rube Vanbrabant,GK,7.20,7.20,4,6,8,8,5,2,6,4,10,15,12,10,3,7,9,5,1,15,3,1,1,11,12,11,1,13,6,1,4,2,1,2,10,14,3,3,10,7,10,13,10,10,9,14,7,10,10,16,17,10,12,10,7,12,7,8,13,15,- -  -,Ctr
Eric Hanbury,GK,7.20,7.20,5,6,8,7,9,2,8,8,6,12,5,12,1,9,8,11,1,12,2,3,2,7,9,10,2,11,5,1,9,1,5,1,15,10,2,3,11,10,9,9,8,11,9,12,9,11,11,13,12,9,12,11,5,12,11,7,8,9,- -  -,Ama
Ahmed Jamaan,GK,7.20,7.20,1,3,4,2,5,1,1,2,5,13,10,3,2,3,1,2,1,12,2,2,3,5,3,10,1,13,3,2,1,3,1,1,13,14,2,2,3,3,5,6,5,6,4,14,8,9,2,13,15,15,13,15,7,11,10,3,4,11,- -  -,Ctr
Samuel Awandjinou,GK,7.19,7.19,3,4,3,3,3,3,7,5,7,10,7,10,1,4,10,6,3,15,1,2,3,3,5,14,1,5,5,2,3,1,2,1,18,9,3,2,8,6,8,8,5,12,7,13,16,15,7,9,10,17,14,13,9,14,7,12,7,13,- -  -,Ama
Antoni Bort,GK,7.18,7.18,5,8,10,4,7,2,10,7,6,10,13,6,1,7,6,9,1,9,2,2,2,5,10,13,1,9,7,1,5,2,5,2,15,15,2,2,10,9,9,10,14,10,7,13,6,14,8,13,12,10,12,10,11,4,15,3,18,9,- -  -,
Dani Figueira,GK,7.17,7.17,12,12,13,11,12,2,12,10,11,15,10,13,4,13,13,15,1,10,3,3,2,12,13,15,8,15,9,9,11,1,8,2,13,13,3,4,13,13,13,10,11,12,13,13,12,14,13,10,7,13,12,11,3,9,10,5,16,13,- -  -,
Russ Griffiths,GK,7.15,7.15,7,5,6,6,9,2,6,7,9,8,6,11,3,8,8,8,4,10,3,3,1,7,10,10,4,9,3,3,5,2,7,2,16,8,2,2,8,7,10,8,10,8,8,12,9,11,9,10,12,11,12,10,8,7,5,4,16,12,- -  -,
Abdoulaye Diakhaté,GK,7.15,7.15,13,6,12,10,14,3,7,11,9,16,10,10,3,5,6,11,2,13,3,2,1,10,10,13,1,14,7,3,5,2,2,3,15,16,3,4,14,11,10,11,11,9,9,11,7,8,8,15,14,12,13,13,4,10,6,3,7,11,- -  -,
Matt Martin,GK,7.14,7.14,4,3,7,4,5,3,4,5,6,13,9,7,3,5,3,10,2,15,2,2,3,13,6,12,1,12,5,1,1,2,5,2,13,13,3,2,5,5,6,10,13,7,5,9,13,12,2,12,11,14,12,13,10,5,14,1,6,15,- -  -,Ctr
Franco Israel,GK,7.13,7.13,9,11,14,12,12,3,15,15,9,15,9,12,3,12,12,14,9,13,1,3,1,4,13,13,7,13,5,2,9,1,11,3,11,12,2,3,12,12,12,12,11,13,11,14,9,13,12,13,12,10,11,11,9,9,10,3,15,10,- -  -,
Janis Blaswich,GK,7.13,7.13,12,8,11,8,12,3,11,9,12,15,9,12,4,9,6,16,2,12,2,2,3,8,14,15,8,14,6,1,9,3,9,2,12,12,3,4,13,12,13,13,12,10,12,9,10,13,8,15,14,14,13,15,9,10,5,5,16,11,- -  -,
Edoardo Mecchia,GK,7.12,7.12,4,6,8,2,5,3,10,7,11,12,15,11,1,6,11,12,3,12,2,2,2,11,12,14,1,11,6,3,3,2,8,2,16,13,3,4,14,10,7,13,13,9,5,6,11,14,10,13,10,15,11,12,6,9,11,4,6,12,- -  -,
Jonathan Macaulay,GK,7.12,7.12,5,6,5,4,6,1,9,9,5,13,10,9,3,6,11,7,1,16,3,1,1,9,11,11,1,13,5,3,3,3,5,3,11,12,3,4,7,7,8,7,14,10,9,11,9,12,11,11,12,11,11,9,13,6,7,3,9,9,- -  -,
Filip Chalupniczak,GK,7.12,7.12,6,2,6,3,7,1,6,5,9,14,14,13,2,9,8,7,1,9,1,2,1,8,9,13,1,12,3,2,6,2,5,1,10,10,3,1,7,8,8,9,10,3,11,8,9,14,7,16,10,12,9,14,7,13,6,5,16,11,- -  -,
Liam O'Brien,GK,7.11,7.11,7,5,11,7,6,1,10,5,9,12,4,10,4,4,4,8,3,10,2,3,1,6,9,11,3,7,7,4,6,1,9,3,14,8,2,3,7,7,9,9,7,7,7,9,7,9,4,11,11,13,10,11,12,9,3,4,13,13,- -  -,Ctr
Sam Roberts,GK,7.11,7.11,4,6,7,1,6,2,5,2,5,10,7,9,3,5,10,6,2,13,1,2,2,3,9,9,1,8,5,2,1,3,5,2,12,12,3,3,8,7,6,9,8,7,3,10,11,10,8,13,10,10,13,11,8,8,13,2,7,9,- -  -,
Yusuf Mersin,GK,7.11,7.11,8,9,10,9,7,3,10,9,9,13,13,9,3,8,7,9,3,12,1,2,2,8,8,14,5,9,1,4,7,1,14,2,8,11,3,2,11,10,8,8,10,9,9,9,5,14,7,9,10,10,6,7,5,8,2,6,13,6,- -  -,
Şəhruddin Məhəmmədəliyev,GK,7.10,7.10,8,8,10,7,8,3,5,5,10,14,12,13,4,9,11,13,2,13,3,2,1,9,12,13,1,14,4,3,1,2,5,1,12,13,3,2,12,9,10,9,15,8,9,14,15,13,12,17,11,14,12,12,6,6,10,4,16,9,- -  -,
Jack Turner,GK,7.10,7.10,13,7,9,8,15,1,6,9,5,13,8,11,2,6,6,8,3,10,1,1,2,13,11,14,3,10,3,2,4,3,4,1,16,7,2,2,10,10,12,7,10,10,6,10,7,8,6,3,1,12,8,15,5,11,15,6,13,8,- -  -,
Niklas Hedl,GK,7.08,7.08,14,14,17,6,13,2,12,12,12,17,9,16,4,13,11,14,1,14,2,11,5,12,16,16,5,14,2,7,12,1,7,2,17,12,1,1,14,11,15,16,11,13,11,14,4,15,12,14,15,15,13,16,4,11,5,4,17,17,- -  -,
Ştefan Târnovanu,GK,7.08,7.08,12,12,10,9,12,3,14,7,10,13,15,11,1,11,10,16,1,12,3,3,2,10,12,19,9,14,6,3,9,3,8,3,10,14,2,4,10,11,12,14,9,11,11,8,9,15,8,12,10,8,9,11,11,14,6,14,14,10,- -  -,
Corey Addai,GK,7.08,7.08,9,11,11,9,9,1,12,11,9,10,5,10,1,12,9,11,1,11,2,3,1,9,10,17,9,10,9,1,11,2,9,1,12,11,1,5,10,10,11,11,11,10,11,12,10,18,10,15,12,13,12,12,4,13,8,7,15,11,- -  -,Opt
Thibaut Courtois,GK,7.08,7.08,11,10,16,12,13,1,13,7,12,19,6,15,2,13,10,18,1,13,3,1,1,13,16,17,9,15,10,14,10,1,5,10,16,15,2,6,15,12,12,15,15,13,14,12,8,20,11,14,14,15,16,15,5,18,5,10,18,14,- -  -,
Mohammed Mohammed,GK,7.08,7.08,11,8,9,8,15,2,7,9,4,12,17,13,10,8,6,11,2,9,1,1,1,13,8,14,1,9,6,1,3,1,1,1,17,10,3,2,13,7,10,8,11,11,8,10,9,11,7,4,3,13,15,6,8,17,6,17,8,16,- -  -,
Jostyn Beltrán,GK,7.08,7.08,9,3,7,7,15,2,7,7,11,14,12,9,2,5,5,9,2,13,1,3,2,2,7,11,1,14,9,3,3,1,2,1,14,10,1,5,8,8,11,12,9,12,10,15,14,8,4,13,13,19,7,5,8,10,13,10,14,15,- -  -,Int
Connor Taylor,GK,7.07,7.07,8,9,5,3,13,3,5,5,10,4,11,6,2,5,4,6,1,12,1,1,1,12,5,12,1,6,6,2,1,2,4,3,14,10,1,4,7,4,10,9,10,12,8,11,16,10,5,15,17,16,18,15,7,15,16,11,12,11,- -  -,Ama
Laurie Shala,GK,7.07,7.07,5,6,8,3,6,1,6,6,8,12,6,10,2,8,8,7,2,13,2,2,1,7,10,13,1,12,7,3,3,1,5,1,9,14,3,2,11,6,9,8,10,10,6,9,7,14,8,15,11,13,10,9,13,6,12,6,19,11,- -  -,Opt
Gabriel Słonina,GK,7.07,7.07,10,10,14,10,13,3,15,15,7,14,8,13,2,10,11,16,2,15,2,3,1,12,12,18,1,12,8,1,9,2,6,1,18,11,3,5,13,13,13,12,13,14,14,13,7,17,12,17,16,18,19,18,8,10,5,2,14,17,- -  -,
André da Silva Mendes,GK,7.06,7.06,4,10,12,5,12,3,9,14,8,12,10,11,2,8,9,12,1,15,1,2,2,6,10,12,4,11,5,2,5,1,4,2,7,9,3,3,10,10,9,12,12,10,10,12,6,13,10,16,11,7,14,11,2,9,2,8,12,15,- -  -,
Cristiano Perfetto,GK,7.06,7.06,2,3,7,6,5,1,3,2,7,10,6,4,2,5,3,6,2,6,3,3,2,11,10,7,1,10,4,3,2,3,2,1,4,12,2,2,6,5,7,7,6,8,6,6,5,7,4,12,12,5,14,9,11,14,10,9,7,1,- -  -,
