Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
Ricardo Barrios,"D (C), DM, M (C)",7.50,7.50,12,10,3,7,9,10,13,11,2,1,1,12,5,12,12,3,8,12,10,1,7,7,2,15,7,2,7,5,12,7,3,7,18,13,7,7,6,9,2,2,9,12,12,8,5,3,9,16,5,8,10,11,10,8,6,3,13,9,- -  -,
Dan Azaria,"D (C), DM, M (C)",6.62,6.62,10,10,3,11,9,10,12,11,2,2,3,10,9,11,13,2,9,12,11,8,8,10,2,10,10,3,7,9,11,10,3,11,13,10,10,7,11,10,3,3,12,10,11,11,9,3,10,9,13,12,11,9,8,11,8,6,10,14,- -  -,
Nelson Alom,"DM, M (C)",6.52,6.52,13,12,1,10,9,10,2,10,2,1,1,12,4,9,11,2,8,12,11,1,6,5,1,5,7,2,1,5,11,8,1,9,6,14,8,6,7,6,2,2,5,7,11,6,8,3,9,11,14,13,9,11,13,11,9,5,12,10,- -  -,
Merab Gigauri,"DM, M (C)",7.02,7.02,11,11,1,10,10,10,12,12,2,4,4,13,10,11,13,2,11,7,12,6,10,10,4,13,12,3,11,7,10,9,3,9,16,11,11,11,13,9,3,3,11,12,11,12,9,1,13,12,10,9,12,9,8,11,12,3,12,11,- -  -,
Alí Diakité,"DM, M (C)",6.95,6.95,13,12,3,5,9,10,12,14,2,3,2,10,1,13,15,1,8,15,10,1,13,13,2,9,14,3,6,5,4,6,1,4,10,9,7,4,9,10,3,1,8,9,10,15,6,3,15,18,11,11,11,10,7,6,8,4,10,9,- -  -,
Fabijan Krivak,"D (C), DM",6.54,6.54,10,10,3,11,7,10,10,13,1,3,2,10,1,10,10,3,9,7,9,3,10,12,3,9,9,4,6,9,10,7,2,7,5,14,4,4,8,5,1,4,5,8,8,11,9,2,11,15,6,11,12,12,8,4,9,8,8,12,- -  -,
Amine Mkaouer,"DM, M (C)",6.64,6.64,13,9,1,12,8,10,7,14,3,3,3,11,1,13,14,4,8,6,9,1,8,6,1,6,4,3,4,5,13,7,2,6,13,10,7,7,8,8,4,2,5,6,8,14,13,2,14,17,9,14,11,10,7,14,5,3,11,13,- -  -,
Izzat Farhoud,"DM, M (C)",6.20,6.20,12,10,1,9,7,10,7,9,2,3,3,12,5,11,14,3,5,14,12,1,13,11,2,6,5,1,5,7,12,6,2,3,5,14,5,4,8,8,1,3,7,7,8,13,9,3,13,12,11,10,9,14,13,2,12,3,9,9,- -  -,
Giannis Sorovos,"DM, M (C)",6.75,6.75,9,4,1,8,8,10,13,13,3,2,2,11,9,12,12,1,8,12,12,6,11,9,2,7,7,3,10,10,9,6,4,8,5,9,8,7,12,11,3,2,12,14,7,11,8,3,12,10,11,10,12,12,9,13,6,8,10,13,- -  -,Yth
Kyle Sylvester,"D (C), DM, M (C)",6.84,6.84,12,6,2,8,7,10,7,13,3,2,3,11,3,10,13,2,6,10,10,1,8,5,3,9,8,4,6,5,9,4,2,5,7,13,6,4,6,9,1,2,8,7,8,13,8,3,13,11,10,12,9,9,8,13,12,8,12,12,- -  -,
Sultanbek Momunov,"DM, M (C)",6.54,6.54,9,10,3,7,6,10,6,13,1,1,3,8,1,10,13,2,6,6,10,3,4,11,2,6,1,3,5,5,6,3,1,4,11,9,5,5,7,7,3,1,7,6,7,13,5,1,13,12,10,11,11,10,10,9,10,6,12,11,- -  -,Ctr
Philipp Siegl,DM,6.95,6.95,14,12,2,9,13,10,11,13,2,1,1,14,12,16,14,1,10,11,10,9,8,8,2,14,9,2,7,7,10,6,3,8,11,10,6,6,11,10,1,1,11,10,10,10,7,3,14,11,9,9,10,9,9,8,6,8,11,7,- -  -,
Dominik Stumberger,"D (C), DM",6.70,6.70,14,12,3,12,15,10,13,14,1,1,2,11,9,14,16,1,15,11,11,10,10,7,2,14,10,1,8,8,14,9,2,11,12,11,9,9,11,12,2,3,13,13,11,14,6,1,15,13,12,13,10,11,8,8,4,7,10,12,- -  -,
Kim Geon-Woong,"D (C), DM, M (C)",7.13,7.13,11,13,2,12,10,11,12,12,3,1,2,13,7,10,13,3,12,12,12,3,12,7,1,12,9,3,6,10,9,6,1,7,7,12,7,7,9,11,2,2,10,12,12,11,13,1,12,9,9,10,8,9,11,11,8,8,11,8,- -  -,
Oisin Smyth,"DM, M (C)",6.68,6.68,12,10,4,12,11,11,12,12,3,3,1,10,7,11,11,3,11,13,11,8,12,12,3,15,7,1,6,5,11,10,3,10,10,11,8,7,11,12,4,1,7,11,10,9,8,1,11,13,12,14,9,13,8,16,11,5,11,13,- -  -,
Santiago Arce,"D (C), DM",7.35,7.35,12,11,1,11,11,11,11,11,3,3,3,11,10,15,12,3,9,10,11,1,11,10,1,11,12,1,9,5,10,10,2,6,14,10,10,7,12,7,3,4,9,10,13,9,11,3,11,12,8,14,12,12,5,14,10,1,20,13,- -  -,Ctr
Daniel Santa,"D (C), DM, M (C)",7.16,7.16,12,12,2,11,11,11,13,12,1,1,3,13,8,14,11,1,12,8,11,7,11,11,2,10,10,1,10,5,9,7,2,8,12,12,10,7,12,11,1,1,11,13,11,15,10,1,11,9,12,11,10,13,8,13,5,2,14,10,- -  -,
Ibrohim Ibragimov,"DM, M (C)",6.53,6.53,13,8,3,9,8,11,7,9,2,1,1,9,4,13,13,3,8,9,9,4,8,13,3,6,5,2,4,5,10,4,3,3,11,14,3,6,9,8,2,3,7,9,7,14,10,1,12,18,10,12,12,13,8,12,14,2,11,8,- -  -,
Jesús Sagredo,"D (C), DM",6.96,6.96,14,10,1,12,11,11,8,15,3,2,3,15,7,15,12,1,10,6,15,3,12,11,1,3,12,1,10,5,15,8,3,9,6,12,7,10,13,11,2,3,11,11,11,12,11,1,12,19,11,13,10,13,11,11,5,6,14,14,- -  -,
Levin Rojas,"DM, M (C)",6.54,6.54,13,11,2,14,8,11,6,12,3,3,2,12,3,9,14,1,7,12,9,4,9,14,3,7,7,2,3,5,12,8,2,4,12,9,2,5,7,9,1,1,8,8,6,14,5,3,14,8,11,11,12,12,7,7,12,6,7,12,- -  -,
Mohamed Mmanga,"D (C), DM",6.63,6.63,11,6,3,7,7,11,8,13,1,3,2,11,1,6,13,1,5,16,11,1,6,13,2,6,6,3,5,5,11,6,3,4,4,12,5,5,6,5,3,1,7,6,5,13,8,2,13,13,11,11,10,8,12,12,11,3,9,10,- -  -,
Tom Gaillard,"DM, M (C)",6.74,6.74,12,10,3,5,7,11,8,8,3,2,4,8,3,10,14,1,7,15,8,3,7,14,3,10,2,4,6,6,8,2,3,4,15,13,5,6,7,8,1,1,7,4,4,13,9,1,13,13,11,11,11,11,13,15,8,6,8,11,- -  -,
Aly Ndom,"DM, M (C)",6.66,6.66,11,9,1,11,12,11,13,12,1,1,2,11,6,11,12,3,13,12,9,5,9,10,3,13,11,2,5,9,13,6,3,9,12,10,9,5,11,12,1,1,13,13,9,12,7,2,12,20,9,12,11,14,12,11,12,5,12,12,- -  -,
Adrian Serberie,"DM, M (C)",6.98,6.98,12,7,1,5,7,11,6,12,1,2,2,11,2,14,12,1,6,8,8,1,11,10,1,11,4,4,6,5,8,6,1,5,15,6,6,4,6,6,2,2,6,6,7,10,8,2,14,16,9,12,11,10,5,6,11,2,12,11,- -  -,Ctr
Markus Rusek,DM,7.41,7.41,14,9,1,10,12,11,12,13,3,1,2,13,8,14,13,2,12,13,11,6,7,10,3,10,12,3,6,8,11,9,2,9,12,11,5,7,11,12,1,3,12,12,11,12,12,4,13,11,13,12,10,13,8,12,7,9,11,12,- -  -,Opt
Andrés Pérez,"DM, M (C)",6.87,6.87,13,10,2,9,8,11,5,6,2,3,2,11,6,11,10,1,8,16,12,1,11,12,3,4,7,1,7,5,10,8,3,8,18,11,7,7,8,9,1,3,7,8,9,9,5,1,8,12,9,11,10,9,5,11,5,7,16,11,- -  -,
Əli Səmədov,"DM, M (C)",6.64,6.64,12,9,4,7,7,11,3,13,3,2,1,11,3,10,13,3,7,12,7,1,8,11,1,2,6,3,6,5,7,5,2,6,7,13,3,6,9,8,2,1,8,8,10,13,8,1,13,11,12,12,13,11,10,8,14,7,20,10,- -  -,
Rachmat Irianto,"D (C), DM",6.87,6.87,14,9,2,10,9,11,10,12,3,3,3,12,1,9,8,3,8,5,11,7,8,14,1,9,8,3,7,5,12,6,4,4,5,12,4,4,6,9,3,3,6,9,11,10,7,2,12,16,12,8,11,12,15,6,8,6,18,11,- -  -,
Rastislav Vaclavik,"D (C), DM, M (C)",6.75,6.75,10,11,3,7,5,11,11,13,1,1,3,14,4,9,12,1,7,11,12,2,5,9,3,11,7,1,6,5,10,6,1,5,6,10,6,6,6,8,2,3,8,8,11,9,12,3,13,12,10,11,10,10,6,7,11,4,19,12,- -  -,
Yann Lida,"DM, M (C)",7.02,7.02,12,9,1,8,9,12,7,12,1,1,1,14,5,14,14,3,9,7,12,3,8,12,2,4,7,1,3,5,8,9,3,8,12,14,5,8,10,8,1,1,9,9,11,14,9,1,14,16,11,8,11,11,12,14,12,8,13,13,- -  -,
Rooney Oyaro,"DM, M (C)",6.67,6.67,11,11,2,7,6,12,4,12,2,1,2,8,2,10,12,2,5,15,6,1,10,11,3,1,4,1,4,5,8,4,3,5,15,12,2,4,7,5,3,2,6,6,9,11,5,3,12,18,12,8,10,11,11,13,10,2,20,12,- -  -,
Abdoulaye Bicko,"D (C), DM, M (C)",6.94,6.94,12,8,2,8,7,12,6,10,2,3,1,13,3,12,13,1,7,10,11,3,7,10,2,10,7,2,5,5,10,2,1,1,5,13,5,2,4,8,2,1,8,8,4,13,7,1,10,19,10,9,11,11,14,13,5,5,11,10,- -  -,
Himid Mao,"DM, M (C)",7.01,7.01,15,11,1,11,14,12,8,9,2,3,2,12,9,13,14,3,11,12,15,6,15,13,2,7,10,1,10,8,11,11,2,5,11,12,8,10,9,11,3,1,12,11,15,15,10,3,13,13,16,8,11,11,9,13,5,1,14,11,- -  -,
Vladan Vidaković,"DM, M (C)",6.90,6.90,13,11,1,11,11,12,11,10,2,4,1,13,9,13,12,1,12,14,12,5,10,4,1,14,10,1,10,12,10,10,1,6,12,12,10,11,12,11,3,3,11,12,11,12,11,3,12,12,11,12,10,14,8,9,11,5,13,11,- -  -,
Anderson,DM,6.50,6.50,11,8,1,8,7,12,4,12,3,2,2,7,3,12,11,4,5,14,10,2,5,11,1,8,4,3,4,5,10,5,1,5,11,13,4,3,6,5,1,1,7,4,7,11,6,3,8,20,11,12,12,12,5,1,15,7,11,10,- -  -,
Eisa Ahmed,"DM, M (C)",6.58,6.58,12,11,3,10,7,12,6,13,4,1,1,10,1,12,13,1,7,17,11,4,5,11,3,5,6,3,6,5,9,4,1,4,12,12,6,5,5,8,2,3,7,7,8,12,5,2,13,19,13,8,12,12,10,7,7,3,19,10,- -  -,
Santiago Noreña,"D (C), DM, M (C)",7.28,7.28,12,10,3,12,12,12,13,12,1,3,1,12,5,11,13,3,10,12,12,4,10,10,3,11,11,2,9,5,10,11,1,9,12,10,7,7,10,10,2,3,12,10,10,12,8,2,12,14,9,10,13,13,6,12,8,3,8,10,- -  -,
Mohammed Al-Qarni,DM,6.87,6.87,13,10,4,12,9,12,7,12,2,1,2,11,8,13,12,2,10,13,12,1,11,4,1,7,7,1,6,5,9,7,1,4,10,14,4,5,10,6,1,2,9,11,11,11,10,1,11,14,11,13,12,10,5,1,5,4,18,11,- -  -,
Chris Durkin,"D (C), DM",6.56,6.56,12,10,1,10,11,12,13,13,2,3,3,12,9,12,12,2,11,10,11,5,10,11,3,12,14,2,11,4,12,10,3,9,11,11,10,9,11,9,4,2,10,10,11,10,9,1,12,11,10,12,9,11,8,10,10,6,12,12,- -  -,
Eugene Chumak,"D (C), DM, M (C)",6.67,6.67,15,10,2,11,8,12,13,14,3,1,3,12,8,12,14,2,9,16,13,1,9,10,3,11,8,3,7,8,9,5,2,6,17,14,4,4,10,8,1,2,9,14,11,14,9,3,14,18,14,11,10,11,12,14,7,4,11,11,- -  -,
Kévin Bacconier,"D (C), DM, M (C)",6.71,6.71,13,12,3,6,9,12,10,10,1,3,2,11,1,13,15,2,9,10,11,5,8,9,1,9,9,3,7,5,11,7,2,8,7,9,8,8,9,8,2,3,8,9,9,15,13,1,15,18,10,10,12,11,9,7,7,5,13,10,- -  -,
Nik Lorbek,"DM, M (C)",6.82,6.82,12,12,2,10,10,12,12,12,2,1,3,13,7,13,11,1,10,13,12,7,13,14,1,12,9,1,7,5,15,10,3,10,9,11,9,9,11,11,3,2,10,10,10,12,14,1,11,11,10,11,10,11,13,12,8,5,14,9,- -  -,
José Juan Guillén,"DM, M (C)",7.38,7.38,11,9,4,10,9,12,8,7,1,2,3,13,6,9,14,2,8,9,9,2,10,11,4,7,8,3,8,7,11,8,2,6,3,13,7,8,8,6,2,3,9,7,9,14,6,3,14,17,12,9,11,10,11,10,5,4,9,9,- -  -,
Rok Maher,"D (C), DM, M (C)",7.27,7.27,11,11,1,11,11,12,11,11,1,1,1,12,7,11,11,3,10,14,12,5,9,13,3,10,11,2,9,5,11,6,2,11,16,10,9,7,10,11,2,2,10,11,9,13,9,2,11,13,10,11,14,13,12,19,9,4,10,9,- -  -,
Ahmed Nazim,"D (C), DM, M (C)",7.57,7.57,11,8,2,8,7,12,7,9,2,3,3,12,4,12,13,1,6,15,8,1,5,3,3,11,3,1,2,6,8,4,2,7,9,14,4,1,5,8,2,2,7,7,10,13,8,3,11,16,10,15,12,11,9,18,5,4,13,11,- -  -,
Denis Zvonić,"DM, M (C)",6.85,6.85,12,11,2,10,11,12,13,13,3,3,1,13,7,13,11,3,10,14,10,6,10,6,1,18,10,3,10,6,10,9,1,10,15,11,8,10,11,10,3,2,10,11,10,12,8,1,11,11,9,12,11,12,5,8,6,4,11,11,- -  -,
Rafinha,"DM, M (C)",6.88,6.88,12,11,1,11,11,12,11,13,1,4,3,11,6,16,12,1,10,14,12,6,12,12,3,8,7,3,10,11,10,11,3,8,10,10,10,10,11,12,2,2,10,12,13,11,7,3,12,10,13,12,14,9,7,2,8,3,12,11,- -  -,
Cheikh Touré,"DM, M (C)",6.62,6.62,11,6,1,10,6,12,6,12,3,2,3,11,1,12,12,2,5,5,9,1,12,11,3,12,5,2,5,5,8,5,3,3,7,12,3,6,6,3,2,3,8,6,8,12,7,1,12,16,8,12,12,10,10,9,12,8,20,10,- -  -,
Yves Mitsindo,"DM, M (C)",7.17,7.17,11,10,3,8,6,12,8,7,3,1,1,13,1,6,13,4,8,13,9,5,8,8,2,8,5,2,7,5,13,5,1,4,13,14,8,7,6,7,1,3,6,9,7,14,11,1,13,15,11,8,12,11,8,6,15,2,10,13,- -  -,
Saeed Al-Kaebi,"DM, M (C)",6.56,6.56,10,10,3,13,8,12,12,13,2,1,2,10,8,10,11,2,7,11,10,6,7,7,4,8,9,3,9,9,9,7,1,9,12,12,9,8,9,9,2,1,8,9,10,12,9,2,12,15,14,14,7,7,13,10,8,12,9,14,- -  -,Loa
Marko Milošević,DM,6.79,6.79,11,9,1,10,8,12,8,7,1,1,2,9,1,9,15,2,8,10,11,5,7,12,1,9,8,2,7,6,14,8,4,4,3,15,7,7,7,8,4,2,7,9,7,12,14,3,12,16,6,14,11,11,11,2,7,1,12,13,- -  -,
Max Jarkovský,"D (C), DM, M (C)",6.71,6.71,12,10,3,4,7,12,5,13,2,1,1,8,1,9,11,1,5,12,6,2,5,9,2,3,7,2,5,5,7,1,3,3,15,13,3,4,3,7,3,1,6,7,7,12,5,2,10,16,12,12,10,13,7,11,8,7,10,12,- -  -,
Ailton Arrojo,"DM, M (C)",7.09,7.09,12,11,3,7,9,12,6,7,3,3,2,11,3,12,12,2,7,12,8,4,5,14,3,13,7,3,7,6,11,7,3,6,10,8,7,7,5,9,4,3,8,8,9,12,5,1,14,10,10,9,13,8,13,10,12,1,10,13,- -  -,
Mohamed Rizk,"DM, M (C)",6.66,6.66,12,8,2,9,9,12,12,9,1,1,1,8,7,9,14,2,11,8,13,3,9,13,2,3,7,3,7,5,8,8,1,7,8,13,7,6,8,9,1,2,9,13,10,10,13,3,13,13,7,9,12,12,5,14,15,6,7,11,- -  -,
Moustapha Name,"DM, M (C)",6.86,6.86,14,10,2,14,14,12,12,14,2,3,2,14,8,14,14,3,13,14,13,10,6,8,3,12,12,3,7,12,12,9,3,11,4,11,11,6,8,11,3,2,10,10,13,13,9,2,13,11,10,13,12,12,7,11,8,8,14,13,- -  -,
Zaher Midani,DM,6.89,6.89,11,9,2,11,11,12,8,11,1,3,1,13,7,10,11,2,11,13,12,2,10,13,2,9,8,2,10,12,9,7,3,9,11,9,10,8,10,9,3,4,13,11,10,10,11,2,12,7,13,15,12,8,5,11,5,5,13,12,- -  -,
Freddy Oncoy,"DM, M (C)",6.58,6.58,11,9,2,13,11,12,11,11,1,3,1,12,10,13,13,2,11,7,13,12,11,9,1,12,10,2,9,8,12,7,3,9,9,9,11,9,10,10,3,1,12,9,9,13,9,3,12,20,9,11,12,11,7,9,7,7,11,10,- -  -,
Leonardo Lopes,"DM, M (C)",6.80,6.80,11,12,2,12,11,12,8,14,1,2,1,14,4,14,14,1,13,13,13,7,11,8,2,9,7,3,6,11,11,11,3,13,6,10,12,5,14,14,3,1,10,13,14,13,10,3,14,10,10,12,7,10,5,10,8,7,8,12,- -  -,
Andriy Bohdanov,"DM, M (C)",6.82,6.82,12,12,1,12,13,12,14,13,1,3,2,12,14,10,10,2,11,13,12,8,16,14,2,10,12,1,15,12,12,11,3,10,14,8,13,13,10,12,1,3,12,10,11,14,8,2,8,7,10,12,10,16,9,15,9,11,13,8,- -  -,
Kabir Olufade,"DM, M (C)",6.60,6.60,12,9,3,11,7,12,6,12,1,1,3,11,1,12,13,2,7,13,9,2,10,9,1,8,5,3,4,5,13,6,2,3,6,9,6,6,6,6,1,1,8,7,8,13,10,2,13,19,13,9,12,11,15,9,14,5,12,12,- -  -,
Saïdou Simporé,"D (C), DM, M (C)",6.77,6.77,15,6,3,13,10,12,10,10,3,2,1,11,9,12,15,3,6,10,10,4,14,5,3,8,12,1,8,6,13,10,3,10,11,13,5,2,11,9,1,2,12,12,8,9,10,3,14,17,10,12,11,12,7,9,7,7,10,10,- -  -,
Jean Stephanus,"DM, M (C)",7.31,7.31,11,6,3,7,6,12,5,11,2,2,3,8,1,9,13,3,5,15,8,1,6,13,2,1,4,4,5,5,7,4,2,3,17,13,4,5,7,7,1,1,7,5,7,13,5,3,12,13,13,9,12,12,12,5,5,2,11,10,- -  -,
Abdramane Diarra,"DM, M (C)",7.15,7.15,11,9,2,8,6,12,11,12,1,3,1,8,1,10,11,2,6,12,9,1,11,7,1,8,5,3,5,5,12,6,3,4,13,11,4,5,7,6,2,1,7,3,6,11,7,3,12,12,11,12,11,11,10,11,11,2,10,11,- -  -,
Shinobu Sakai,"DM, M (C)",6.72,6.72,13,11,4,9,8,12,9,9,2,1,1,11,5,10,14,3,8,17,6,2,7,13,3,7,6,1,6,5,9,7,3,3,17,11,4,6,4,7,2,1,7,8,8,12,5,1,14,14,12,10,10,11,5,2,12,3,11,8,- -  -,
Sameh Alwan,"DM, M (C)",7.37,7.37,12,8,1,7,7,12,13,10,2,2,1,8,3,6,13,2,6,11,7,1,3,12,1,5,5,3,5,5,9,6,3,3,15,10,5,4,7,7,2,2,5,6,6,11,5,1,13,12,12,9,12,12,6,12,5,7,11,12,- -  -,
Seth Parusnath,"DM, M (C)",6.69,6.69,13,10,3,14,10,13,3,15,1,1,4,12,6,12,15,1,8,15,10,7,9,13,2,5,6,2,8,5,15,10,1,5,17,12,9,5,11,7,2,2,9,10,12,15,6,2,15,16,9,11,11,10,10,3,11,5,14,11,- -  -,Inj
Garrick Kamta Tchinda,"DM, M (C)",6.64,6.64,9,8,1,9,7,13,6,12,3,2,2,9,2,13,13,2,8,15,7,5,7,9,2,7,5,4,6,5,10,7,1,6,14,11,6,6,7,6,3,1,8,7,11,13,10,2,13,10,11,13,10,12,11,6,7,7,4,13,- -  -,
Ahmed Alibekov,"D (C), DM, M (C)",6.80,6.80,13,11,1,12,11,13,12,13,2,3,2,12,13,13,12,2,9,12,12,6,11,11,3,13,12,2,12,7,8,9,2,10,16,8,8,11,10,12,1,3,10,14,10,12,7,1,13,15,11,11,12,11,11,5,7,7,11,9,- -  -,
Denilson Ramallo,"DM, M (C)",6.77,6.77,12,11,1,13,8,13,8,13,4,1,1,9,2,10,13,2,8,14,11,1,13,6,1,8,7,2,7,7,10,8,1,4,15,9,7,3,9,8,1,2,9,7,10,13,7,1,13,14,11,11,12,9,5,12,5,6,10,11,- -  -,
Óscar Alcócer,"D (C), DM, M (C)",6.54,6.54,12,9,3,12,9,13,13,12,1,4,1,12,6,14,12,3,9,12,13,5,7,10,1,9,6,3,7,6,9,9,2,5,10,11,6,4,10,10,1,1,9,14,11,12,10,1,12,11,10,10,9,10,9,2,7,7,12,10,- -  -,
Raphaël de Sousa,"DM, M (C)",6.68,6.68,11,11,3,11,7,13,10,13,1,4,1,8,3,11,13,3,7,12,11,9,10,10,1,9,6,1,9,5,10,5,1,4,4,7,5,2,8,8,1,2,8,12,9,13,7,2,13,13,10,14,10,12,5,4,9,5,11,11,- -  -,
Harouna Dianda,"DM, M (C)",6.67,6.67,13,8,3,12,8,13,5,7,2,1,3,13,1,13,14,3,7,7,9,6,10,13,3,4,7,2,6,6,13,7,2,6,16,7,3,6,9,8,4,1,8,7,10,13,12,3,13,11,8,11,12,11,10,13,9,5,12,12,- -  -,
Eric Martel,DM,6.76,6.76,12,9,4,13,11,13,14,14,3,2,3,15,9,13,14,1,10,13,13,10,9,8,2,14,13,3,9,8,13,8,1,12,8,10,11,8,13,12,3,3,12,12,12,13,8,3,13,15,13,13,10,9,5,8,8,6,13,14,- -  -,
Dylan Kuete,"DM, M (C)",6.87,6.87,12,10,1,8,7,13,8,10,2,3,2,12,4,13,13,2,8,9,9,3,5,6,3,8,5,3,6,5,11,7,3,2,17,13,4,6,5,8,4,3,8,3,9,13,11,1,13,20,10,12,9,11,5,13,9,5,11,13,- -  -,
Altino Sambo,"DM, M (C)",6.66,6.66,12,6,3,8,7,13,10,13,3,1,4,8,1,11,13,3,7,12,7,6,11,10,3,3,6,1,6,5,9,4,2,3,13,11,6,6,6,8,2,2,7,7,7,13,5,3,13,15,11,13,9,12,10,5,7,6,10,11,- -  -,Ctr
Moses Atede Jona,"DM, M (C)",6.97,6.97,10,14,1,12,6,13,7,14,3,1,2,11,1,13,13,2,9,8,10,5,9,9,3,9,7,1,6,5,10,7,1,8,17,12,7,6,11,9,2,1,9,8,9,13,7,2,14,13,14,12,12,10,5,8,5,7,15,11,- -  -,
Sidi Mahmoud,"DM, M (C)",6.69,6.69,12,8,3,11,7,13,6,11,3,2,1,12,4,8,12,1,6,12,8,2,8,10,2,8,6,3,6,5,11,7,1,5,15,12,4,6,7,7,1,4,5,6,8,13,5,2,11,17,11,12,9,12,10,13,7,6,9,11,- -  -,
