Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
Christian Bekamenga,"AM (R), ST (C)",7.18,7.18,12,9,3,10,10,3,12,8,1,2,1,9,13,9,10,2,12,10,6,4,11,6,1,13,14,3,6,12,10,11,3,9,16,11,6,4,9,10,3,3,12,14,12,10,8,2,8,14,14,13,10,12,13,15,9,7,12,14,- -  -,Opt
Inih Effiong,ST (C),6.84,6.84,14,4,2,9,12,3,15,14,3,3,1,5,6,7,13,1,9,14,3,6,6,2,3,11,12,2,8,8,7,12,2,11,11,7,4,2,6,7,2,1,10,12,8,10,6,1,13,11,14,11,3,10,5,9,6,9,7,7,- -  -,
Reece Styche,ST (C),6.80,6.80,8,7,3,8,8,3,10,9,1,4,3,4,10,10,7,2,8,7,4,7,8,8,3,15,11,3,5,6,8,8,1,6,14,9,4,3,7,14,3,2,7,9,8,7,12,2,6,8,5,7,12,8,14,9,13,12,10,15,- -  -,
Matheus Nogueira,ST (C),7.01,7.01,11,7,2,8,11,3,12,11,3,2,1,9,12,9,10,3,10,13,4,6,10,4,1,12,11,3,7,10,11,11,3,9,12,9,7,4,8,10,3,2,12,12,9,9,11,4,10,13,10,11,11,12,4,4,6,5,11,11,- -  -,
Edvin Muratović,"AM (RC), ST (C)",6.68,6.68,12,8,3,7,12,3,13,12,2,2,1,7,10,11,11,4,11,14,3,3,9,10,2,13,9,3,10,8,12,11,2,9,10,11,6,5,10,11,1,2,12,13,13,12,8,2,9,8,10,10,10,8,10,7,7,8,8,12,- -  -,
Łukasz Zjawiński,ST (C),6.77,6.77,10,8,1,11,13,3,13,10,2,1,3,8,14,8,13,2,14,14,4,3,12,5,1,16,12,4,8,12,10,11,3,11,14,12,7,6,10,12,3,2,12,15,14,14,9,1,13,14,12,12,12,8,7,12,4,2,11,13,- -  -,
Simone Bellentani,ST (C),7.05,7.05,8,6,2,10,7,3,9,5,3,3,3,5,6,8,8,3,9,11,7,1,9,2,1,14,13,3,7,8,15,9,3,5,14,11,4,7,5,10,3,3,12,11,12,10,15,1,7,13,6,13,11,13,11,15,15,4,10,11,- -  -,Yth
Callum Derry,ST (C),6.94,6.94,8,6,1,6,7,3,9,13,1,3,1,5,3,8,12,2,8,11,7,1,5,9,3,11,9,2,3,5,6,7,1,6,6,5,6,5,7,7,3,1,7,9,5,12,6,2,11,11,11,11,7,8,10,14,12,6,9,12,- -  -,
Jordan Gibson,ST (C),6.90,6.90,7,8,2,8,8,3,10,8,3,1,2,10,5,8,10,3,10,11,8,4,10,14,2,17,13,2,6,12,12,9,1,10,10,12,5,8,9,9,2,1,11,15,9,7,15,1,10,20,10,11,12,9,5,13,7,1,12,10,- -  -,
Rene Howe,"AM (C), ST (C)",6.57,6.57,8,10,1,10,10,3,17,5,2,2,1,7,8,11,5,2,8,12,2,1,6,12,2,12,16,3,3,15,10,8,3,6,14,9,4,1,8,9,1,1,11,7,10,4,17,3,6,9,13,10,11,2,4,11,15,6,13,10,- -  -,
Josh Waite,"AM (R), ST (C)",6.72,6.72,11,8,1,7,7,3,7,13,3,2,3,7,4,11,2,1,1,15,3,1,6,7,2,11,7,2,6,9,7,15,3,7,17,7,8,5,5,4,2,1,7,15,8,8,11,1,12,20,11,11,12,12,5,1,12,8,7,11,- -  -,
Jordan Murray,ST (C),6.75,6.75,10,9,2,6,9,3,14,12,2,3,3,8,12,11,12,1,9,15,9,6,10,10,3,12,10,3,9,8,11,12,2,14,12,13,6,9,10,10,1,2,15,10,9,12,6,2,9,10,10,8,11,11,9,1,6,3,12,9,- -  -,
Dieumerci Mbokani,ST (C),6.98,6.98,11,13,1,13,10,3,15,9,1,3,2,8,12,12,9,3,15,15,5,5,11,7,2,16,14,2,7,13,15,13,2,13,10,11,9,4,12,14,1,2,15,14,11,13,14,1,8,13,12,6,9,9,7,16,12,16,15,10,- -  -,
Abdulhamid Juma,ST (C),6.78,6.78,8,7,3,10,7,3,8,4,1,3,3,8,3,8,9,4,8,13,7,2,5,3,3,13,15,1,7,8,14,9,1,9,11,12,6,7,8,9,1,3,11,11,8,6,15,2,8,14,11,11,11,11,12,9,10,5,11,12,- -  -,Ama
Pedro Bortoluzo,ST (C),7.20,7.20,10,11,2,12,10,4,12,11,3,1,3,10,11,10,11,4,12,14,4,5,11,9,3,12,12,1,6,11,11,13,4,11,13,10,6,4,8,11,1,3,12,11,11,10,12,2,10,13,15,15,14,9,8,10,8,10,13,14,- -  -,
Sean Boyd,ST (C),6.78,6.78,12,9,1,11,10,4,13,11,4,1,3,8,13,9,11,2,12,12,6,3,9,5,1,13,12,1,6,10,11,13,1,10,12,10,9,3,10,11,1,1,11,11,8,10,15,3,11,5,4,11,8,7,9,10,17,10,10,11,- -  -,
Gustavo Blanco Leschuk,ST (C),6.74,6.74,13,10,2,13,14,4,14,12,2,3,3,10,13,13,11,2,14,13,5,8,11,8,2,16,15,2,7,9,14,14,4,10,10,13,7,6,13,13,2,2,12,12,15,12,11,1,10,8,12,10,11,13,10,11,5,4,14,11,- -  -,
Michiel Kramer,ST (C),6.68,6.68,9,10,1,10,10,4,14,10,3,3,1,3,14,10,9,1,12,13,3,7,9,12,1,17,16,2,9,8,11,12,3,8,8,11,6,5,13,15,3,3,15,15,11,9,16,2,10,6,5,6,15,13,6,11,17,7,12,18,- -  -,
Will Harris,"AM (RLC), ST (C)",6.98,6.98,15,9,2,10,13,4,13,11,2,3,3,7,11,9,10,3,9,17,4,3,8,7,1,13,9,3,5,6,7,11,1,6,13,8,6,4,8,10,1,2,14,10,12,12,10,1,9,19,10,10,12,10,5,13,5,1,13,13,- -  -,
Hristijan Kirovski,ST (C),6.82,6.82,10,12,3,7,7,4,11,12,2,1,2,3,13,10,11,1,11,11,5,9,10,6,2,15,13,1,6,6,9,12,1,7,8,8,7,4,9,9,1,1,10,9,10,8,15,1,8,12,12,10,11,3,3,9,4,12,11,13,- -  -,
Nicolas Fauvergue,ST (C),6.41,6.41,9,8,3,11,12,4,9,11,2,1,1,8,11,11,7,2,10,12,7,4,11,10,1,14,12,1,6,9,10,10,2,6,14,10,5,1,9,10,3,2,12,15,11,8,12,3,9,13,14,13,11,14,9,14,12,7,13,12,- -  -,Ama
Mohammed Fikri,ST (C),6.93,6.93,11,10,4,10,10,4,14,12,3,1,1,9,10,10,10,2,8,14,5,3,10,6,3,14,13,2,10,12,15,12,2,11,4,15,7,9,11,8,1,3,10,14,7,6,13,2,10,10,9,10,9,11,6,17,9,6,14,11,- -  -,
Mustapha Yatabaré,ST (C),6.76,6.76,13,11,3,13,12,4,14,10,2,2,3,7,14,11,10,3,13,14,6,5,12,9,2,15,15,1,8,11,11,13,1,8,12,12,10,4,12,13,3,3,12,15,13,11,16,3,9,14,12,12,12,10,10,12,13,11,12,16,- -  -,Opt
Emmanuel Okutu,ST (C),6.85,6.85,10,12,3,11,12,4,13,12,1,3,3,10,10,12,11,3,10,14,5,4,8,7,3,14,14,3,5,8,13,11,3,11,15,8,6,5,11,10,2,2,13,12,8,8,12,2,9,13,14,12,11,12,11,6,14,1,9,11,- -  -,
Oscar Cardozo,ST (C),6.81,6.81,7,13,3,14,11,4,14,11,3,1,3,6,15,13,7,3,13,12,5,9,15,13,2,15,14,3,14,11,14,16,3,8,10,11,12,9,10,14,3,2,11,14,15,7,11,1,7,12,13,13,16,10,8,12,8,11,11,16,- -  -,
Davide Diaw,ST (C),6.97,6.97,13,8,1,10,12,4,15,15,2,1,3,4,11,12,14,2,12,15,8,8,8,7,1,16,15,1,7,10,11,12,2,12,19,12,9,6,9,13,3,2,14,15,11,11,15,2,12,19,11,14,15,7,8,15,6,5,13,16,- -  -,
Tommy Tobar,ST (C),6.51,6.51,10,10,3,10,11,4,11,10,1,1,1,7,13,10,11,2,13,12,5,6,8,9,2,12,13,1,7,9,11,14,2,9,13,11,7,7,13,11,2,1,12,12,13,11,14,2,11,8,9,10,11,12,12,12,6,11,14,11,- -  -,
Fikadu Alemu,ST (C),6.89,6.89,9,9,4,10,8,4,9,8,3,1,1,7,4,9,10,1,11,13,8,3,6,15,1,13,14,3,8,9,15,10,1,10,3,15,7,8,9,9,3,3,12,15,14,10,15,1,5,11,9,10,8,11,13,10,5,7,12,12,- -  -,
Brett Williams,ST (C),7.01,7.01,7,7,1,6,9,4,9,10,3,2,3,6,8,6,9,1,8,11,3,6,8,6,3,11,9,4,5,10,8,12,2,9,8,5,4,3,8,8,3,2,10,9,7,7,6,1,9,12,11,8,7,8,6,8,7,10,12,9,- -  -,Ctr
Cheick Diabaté,ST (C),6.98,6.98,16,8,3,11,11,4,15,12,1,1,2,8,14,12,10,3,14,12,4,2,11,6,1,16,17,2,7,8,10,15,2,11,16,9,6,4,12,14,4,2,15,15,14,9,10,3,10,14,11,14,15,15,15,12,10,7,11,17,- -  -,
Alexis Blanco,ST (C),7.01,7.01,12,11,2,11,12,4,12,11,2,2,3,9,12,10,10,2,13,12,4,5,8,8,3,14,13,1,6,8,10,14,1,11,12,12,7,5,12,13,1,1,11,9,11,10,8,4,10,16,10,9,10,11,8,10,5,5,14,12,- -  -,
Will Russ,ST (C),6.79,6.79,10,9,1,9,8,4,11,8,3,3,2,7,3,6,12,2,7,13,8,9,9,9,2,14,9,2,9,6,15,10,2,6,2,10,10,7,7,9,1,1,9,11,11,9,10,3,14,14,10,11,12,10,15,10,10,5,15,13,- -  -,
Catriel Sánchez,ST (C),7.25,7.25,12,11,3,12,14,4,15,12,1,3,1,11,14,11,11,1,13,7,4,6,10,5,1,12,13,2,7,11,13,13,1,12,12,11,5,4,12,8,2,1,13,13,14,11,14,2,11,6,9,9,8,12,5,11,10,16,14,10,- -  -,
Panagiotis Louka,ST (C),7.37,7.37,10,9,3,10,12,4,12,9,1,3,2,5,12,10,12,2,12,12,3,3,7,9,1,16,15,4,6,9,12,12,4,10,12,9,8,4,9,9,2,1,11,12,11,8,13,3,11,8,7,10,12,11,4,12,12,5,14,13,- -  -,
Leonardo Pavoletti,ST (C),6.88,6.88,16,10,3,12,14,4,16,12,2,3,1,6,14,12,12,2,14,16,4,4,8,12,1,16,18,1,4,10,12,14,3,9,16,14,5,4,13,14,1,4,15,15,14,10,11,2,11,11,16,17,12,14,14,10,11,7,15,15,- -  -,
Michael Wilde,ST (C),6.83,6.83,13,5,2,7,9,4,16,7,3,2,3,5,7,8,7,1,9,9,1,1,5,4,1,12,11,2,1,6,8,12,1,5,12,7,2,1,10,9,2,1,10,11,11,7,8,2,7,13,14,17,13,16,7,11,6,2,11,11,- -  -,
Ogana Louis,ST (C),7.18,7.18,10,9,2,11,7,4,16,10,2,3,3,8,12,9,12,2,12,13,4,4,7,5,2,13,13,1,6,11,12,12,3,12,13,7,6,6,10,11,2,1,11,14,12,12,9,3,12,10,12,13,13,12,12,13,7,5,10,15,- -  -,
Richárd Jelena,ST (C),7.56,7.56,10,7,1,7,9,4,15,11,3,4,2,10,13,7,11,2,10,14,4,3,11,10,2,13,14,2,9,9,10,14,2,9,11,10,5,5,8,10,1,3,12,10,7,8,12,3,11,11,12,8,13,11,2,10,8,1,12,11,- -  -,
Gabby McGill,"AM (C), ST (C)",6.82,6.82,12,9,3,11,12,4,11,10,2,2,2,9,10,7,9,1,12,10,9,6,5,4,1,12,14,3,9,8,7,12,1,10,9,10,6,9,11,11,2,1,11,13,11,9,12,2,9,20,10,10,13,10,7,8,8,8,7,12,- -  -,Inj
Adam Idah,ST (C),6.80,6.80,14,11,3,12,14,4,16,12,3,2,2,4,16,11,15,1,13,10,5,4,10,5,2,14,13,1,6,7,11,14,1,12,14,11,8,5,9,13,2,1,11,14,14,13,11,2,16,11,11,13,12,13,10,11,3,9,10,16,- -  -,
Ibby Akanbi,ST (C),6.74,6.74,11,7,1,9,7,4,13,8,2,3,3,5,12,8,12,1,10,10,2,2,9,4,3,8,10,3,7,8,9,10,1,9,5,7,7,3,6,7,1,2,10,10,8,9,10,4,11,19,11,12,12,10,3,8,4,3,11,12,- -  -,
Jack Sampson,ST (C),6.84,6.84,11,9,1,10,8,4,13,11,1,2,4,6,7,8,9,2,10,11,4,10,9,8,3,15,12,1,7,9,8,7,3,9,12,7,6,4,8,7,3,2,13,9,8,8,12,4,8,16,8,12,12,11,4,9,2,2,11,9,- -  -,
Gozie Ugwu,ST (C),7.31,7.31,11,9,3,9,10,4,10,13,1,1,1,7,15,5,10,1,10,12,4,8,10,8,2,13,13,1,9,13,11,13,3,13,9,9,8,9,10,11,1,3,12,13,10,10,12,3,11,11,11,12,12,9,4,11,5,5,6,14,- -  -,
Charlee Hughes,ST (C),6.71,6.71,16,5,2,9,13,4,11,13,2,2,3,3,13,6,10,4,9,13,3,4,9,6,4,11,11,2,6,6,10,13,1,8,16,8,5,4,9,11,1,3,9,10,9,10,5,2,10,14,10,9,12,10,6,12,2,2,14,13,- -  -,
Alfie Pavey,ST (C),6.82,6.82,12,10,1,10,10,4,10,8,4,3,2,5,7,11,10,1,9,6,4,5,8,8,2,12,13,3,6,9,11,10,1,8,13,7,6,3,7,11,2,3,9,10,8,9,5,1,9,15,15,8,10,11,2,7,4,6,11,12,- -  -,
Luuk de Jong,ST (C),7.10,7.10,16,14,3,12,14,4,14,15,3,2,1,5,12,11,11,3,15,15,5,4,12,14,3,16,17,2,12,11,14,15,3,10,14,14,8,4,13,14,3,2,16,15,16,12,12,2,11,17,13,15,11,12,5,15,8,6,12,16,- -  -,
Danny Mills,ST (C),6.75,6.75,12,5,4,7,12,4,13,12,1,2,3,4,13,7,11,2,11,13,10,3,6,7,1,17,14,2,6,12,7,10,1,8,10,6,6,4,7,9,3,2,7,7,11,9,8,1,10,16,12,11,8,12,5,12,12,4,6,17,- -  -,
Vito Plut,ST (C),7.05,7.05,13,11,2,12,12,4,11,10,3,1,2,4,12,10,8,1,10,12,4,5,6,8,2,13,13,2,12,10,11,11,1,10,15,10,6,6,10,12,1,1,10,12,11,5,8,2,7,12,9,11,10,9,14,12,10,8,15,13,- -  -,
Urko Vera,ST (C),6.38,6.38,7,10,3,9,9,4,11,9,3,3,3,8,9,9,7,3,11,11,4,3,10,12,1,13,14,3,8,11,10,14,1,10,14,11,9,5,11,11,3,1,14,11,13,6,14,3,6,10,12,11,10,10,14,8,9,2,12,12,- -  -,
Hiroshi Ibusuki,ST (C),6.85,6.85,13,9,3,9,15,4,14,13,1,2,2,14,13,9,9,3,13,12,4,4,10,5,3,16,15,1,8,7,11,14,3,10,11,10,7,4,9,13,3,2,9,14,13,8,9,2,9,13,11,12,10,9,5,9,7,4,12,12,- -  -,
Ibrahima Baldé,ST (C),7.00,7.00,13,11,1,11,11,4,13,11,2,2,2,7,10,11,11,3,14,12,6,6,10,15,1,15,13,1,4,10,9,13,3,8,9,12,8,6,11,12,3,3,14,12,12,10,10,1,11,14,14,13,12,8,7,13,6,7,12,14,- -  -,
Juan Muñoz,ST (C),6.50,6.50,9,11,3,13,10,4,14,14,2,3,2,8,11,11,13,3,11,8,5,5,12,10,3,13,14,3,5,11,11,12,2,12,10,11,6,4,12,12,2,2,10,12,11,12,12,3,11,13,12,10,9,8,11,14,9,5,15,10,- -  -,
Christian Benteke,ST (C),6.80,6.80,9,11,3,13,11,4,19,14,1,1,1,8,10,10,12,3,12,14,9,7,10,10,2,18,18,2,9,12,9,12,3,10,16,11,7,7,12,10,1,3,14,16,12,13,15,1,12,10,12,14,16,10,12,10,12,8,11,16,- -  -,
Aaron Olanare,"AM (R), ST (C)",7.25,7.25,13,11,3,11,11,4,16,13,1,1,1,9,13,11,14,3,13,13,5,14,12,5,1,14,12,1,7,11,10,12,3,10,10,10,9,5,11,12,1,2,16,13,11,11,12,1,12,14,10,7,7,8,6,9,5,9,11,9,- -  -,Opt
Rodrigo Salinas,ST (C),6.88,6.88,14,14,1,13,13,4,15,11,2,3,1,8,17,13,9,3,13,13,5,7,12,10,3,16,15,1,7,10,14,13,3,9,12,12,7,5,12,14,2,3,14,15,10,7,10,3,10,14,14,15,13,15,4,13,8,5,15,10,- -  -,
Jake Cassidy,ST (C),6.97,6.97,13,8,3,8,11,4,14,11,2,1,1,6,13,10,11,2,11,10,5,5,9,10,1,9,13,3,8,6,11,11,4,8,15,8,7,7,7,9,3,2,10,9,10,8,16,2,10,13,12,12,13,11,9,9,10,5,10,10,- -  -,
Miguel Pérez,ST (C),6.85,6.85,9,9,2,8,10,4,12,12,1,1,2,7,2,9,10,3,10,16,3,6,8,3,3,11,12,2,7,9,8,9,2,8,11,10,7,7,10,9,3,1,10,10,10,11,5,3,11,10,9,10,9,12,11,1,9,9,9,13,- -  -,
Yeison Moreno,ST (C),6.78,6.78,11,9,1,12,11,4,15,12,2,1,1,8,13,11,12,3,12,12,4,6,9,12,2,14,10,3,9,10,10,11,3,11,11,11,10,7,11,11,3,3,10,15,10,11,8,1,12,18,10,10,10,13,10,14,8,6,11,10,- -  -,
