Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
Sean Maguire,"AM (L), ST (C)",6.75,6.75,16,13,3,13,15,4,10,11,2,3,1,8,15,13,12,3,15,12,5,5,11,6,3,10,10,1,9,12,14,12,3,11,15,12,9,6,13,14,1,3,11,10,14,13,13,3,12,15,14,13,12,15,13,13,7,7,13,14,- -  -,
Kazadi Kasengu,"AM (L), ST (C)",6.67,6.67,15,12,3,11,10,4,6,11,1,3,1,6,8,14,10,1,16,11,10,6,11,10,1,7,12,3,10,13,14,12,1,7,9,15,11,8,10,12,1,2,10,15,12,12,5,2,11,18,10,10,12,11,12,13,9,6,8,9,- -  -,
Léandre Tawamba,"AM (C), ST (C)",7.19,7.19,14,13,3,14,13,4,15,14,2,2,3,7,12,13,11,2,14,14,5,5,11,11,3,13,13,2,9,13,14,14,4,13,13,12,8,8,14,14,2,3,13,14,14,11,11,3,12,11,13,12,12,12,8,12,9,7,15,13,- -  -,
Michael de Leeuw,"AM (C), ST (C)",7.03,7.03,13,13,1,11,15,4,10,12,1,1,1,6,14,12,7,3,14,14,5,8,7,16,4,12,13,2,10,13,12,12,3,8,13,12,9,7,13,13,2,3,11,10,14,12,11,1,9,12,9,12,11,12,12,15,9,7,15,14,- -  -,
Johnatan Opoku,"M/AM (C), ST (C)",7.07,7.07,12,11,2,12,11,4,14,10,1,3,1,5,15,14,10,3,13,13,5,5,7,10,3,13,13,2,8,13,15,9,2,11,14,12,8,10,12,14,1,3,8,14,13,12,11,1,11,18,10,13,11,12,5,8,10,8,14,10,- -  -,
Kaj Sierhuis,"AM (C), ST (C)",6.74,6.74,12,12,2,12,11,4,13,13,1,2,1,4,14,13,12,3,15,12,4,6,10,5,2,11,15,2,8,13,13,12,3,10,12,13,6,10,12,12,2,1,13,12,13,12,13,3,13,13,12,12,12,11,13,14,4,2,12,12,- -  -,
Titus Bonai,ST (C),6.63,6.63,13,11,3,11,9,4,9,10,3,2,2,5,7,8,9,1,12,6,5,2,6,14,1,9,7,1,9,15,12,10,3,8,18,12,6,9,11,12,1,2,8,8,9,8,7,3,11,12,11,4,7,8,5,7,9,13,12,9,- -  -,
Carson Fagan,"M/AM (C), ST (C)",5.84,5.84,9,11,2,11,7,5,5,4,3,1,4,8,4,10,5,3,12,12,6,3,8,6,1,6,6,2,3,9,14,10,1,3,12,9,4,6,7,9,1,3,6,5,6,4,7,2,6,10,12,10,11,10,11,6,15,6,18,12,- -  -,Ama
Nikola Kalinić,ST (C),6.97,6.97,15,11,2,13,17,5,13,10,1,4,3,3,14,12,11,3,16,15,4,3,12,9,1,15,15,2,5,13,14,13,1,10,15,13,8,5,11,12,2,3,12,14,15,12,13,3,11,14,8,15,10,8,11,12,12,12,12,15,- -  -,
Charles,ST (C),6.70,6.70,11,10,2,17,14,5,10,11,2,3,3,3,12,8,10,2,14,11,6,7,14,12,2,11,14,2,10,11,16,15,3,12,14,13,10,10,12,13,1,1,13,8,6,9,13,1,8,11,12,14,12,14,10,13,7,5,14,15,- -  -,Inj
Valeri Domovchiyski,"AM (C), ST (C)",6.49,6.49,9,12,1,13,10,5,9,7,3,3,3,4,13,12,8,3,13,9,4,4,11,13,3,9,11,1,11,11,14,12,1,10,10,10,13,11,12,12,2,1,10,12,13,10,9,1,10,12,12,14,12,13,11,11,9,5,15,13,- -  -,Opt
Mario Balotelli,ST (C),6.79,6.79,8,14,3,16,9,5,14,10,2,3,1,4,18,13,11,3,12,13,3,5,16,10,2,14,14,1,15,17,14,14,1,10,14,13,12,9,8,15,3,3,9,15,11,11,11,2,12,12,10,9,13,6,11,14,16,20,13,13,- -  -,
Enis Destan,ST (C),6.89,6.89,11,12,2,12,13,5,13,13,4,2,2,8,13,12,11,1,13,12,5,6,9,5,3,14,14,3,6,12,13,14,4,10,14,12,7,4,12,12,2,1,10,12,13,11,12,1,10,7,8,15,13,11,6,12,14,12,11,13,- -  -,
Samson Kayode Olaleye,ST (C),6.79,6.79,11,12,3,12,12,5,9,6,2,1,1,7,11,9,8,2,10,12,6,6,9,11,4,13,11,2,6,11,10,12,1,8,11,11,9,6,11,12,2,3,11,9,11,8,12,3,9,9,12,10,12,6,9,11,8,14,10,12,- -  -,
Atabey Çiçek,ST (C),7.48,7.48,10,10,1,14,13,5,13,10,1,2,2,8,13,10,13,1,13,10,4,1,8,5,2,15,13,2,4,12,12,12,2,12,12,11,4,3,10,12,1,4,8,10,10,12,8,1,10,12,10,13,12,5,8,9,5,4,14,15,- -  -,
Dante Vanzeir,"AM (RC), ST (C)",6.91,6.91,14,14,3,13,17,5,11,13,4,2,1,5,7,14,15,3,14,9,10,10,12,8,1,6,10,3,7,13,12,14,1,12,14,12,12,9,14,14,4,4,12,10,13,12,7,1,14,20,12,12,11,10,13,13,9,5,13,12,- -  -,
Jefferson Duque,ST (C),7.13,7.13,13,12,2,13,13,5,14,12,1,3,3,8,15,12,9,2,14,13,4,4,10,14,3,13,13,1,7,12,13,15,1,11,15,14,11,7,14,12,1,3,10,14,13,12,8,2,10,12,13,14,12,14,12,12,13,7,14,13,- -  -,
Agustín Márquez,"AM (C), ST (C)",4.66,4.66,7,10,1,11,13,5,8,5,3,1,1,8,13,11,7,3,11,13,7,3,11,15,1,8,10,2,12,12,12,9,3,8,12,11,11,10,10,8,2,2,12,6,10,8,13,1,6,10,11,12,7,7,12,8,12,7,11,4,- -  -,Inj
João Pedro,"AM (C), ST (C)",7.09,7.09,14,13,3,15,13,5,12,14,1,2,2,5,15,14,13,2,16,17,4,3,11,14,3,13,13,1,11,14,14,13,1,11,15,14,12,11,13,14,2,4,13,14,13,13,13,3,14,11,10,15,12,10,9,12,13,10,16,15,- -  -,Inj
André Silva,"AM (RL), ST (C)",6.82,6.82,13,12,2,13,13,5,12,12,3,1,3,8,10,12,13,3,13,13,4,7,10,8,1,11,13,2,14,12,12,13,1,13,16,13,11,8,11,13,3,3,11,11,13,12,12,3,13,5,15,13,12,8,10,10,10,13,13,17,- -  -,
Taichi Hara,ST (C),6.78,6.78,12,12,1,13,13,5,12,12,1,3,2,6,5,11,11,1,11,10,5,8,7,9,3,16,14,1,7,12,13,10,1,11,13,13,6,10,11,13,2,2,11,13,13,11,9,1,10,14,14,14,12,12,9,9,9,3,19,11,- -  -,
Sami Al-Husaini,"AM (C), ST (C)",7.06,7.06,11,11,1,13,10,5,6,7,1,3,2,10,8,11,10,1,14,9,9,6,8,9,1,10,9,2,9,10,10,12,2,7,5,16,6,9,8,12,1,4,10,10,10,10,7,3,10,11,12,14,13,11,12,12,6,2,20,13,- -  -,
Federico González,"AM (RLC), ST (C)",6.50,6.50,16,12,4,12,14,5,12,9,2,2,1,8,11,12,9,1,15,14,4,5,7,9,2,10,14,4,7,11,12,12,1,11,12,13,12,9,12,13,1,2,11,13,10,11,9,1,10,7,14,12,8,8,8,10,10,6,13,13,- -  -,
Milan Makarić,ST (C),6.65,6.65,15,12,3,11,14,5,15,12,1,2,1,8,15,12,12,3,11,11,7,5,11,12,1,14,11,1,9,11,11,14,2,11,12,12,11,8,12,14,1,1,11,12,11,11,12,1,9,12,12,7,12,11,9,12,11,9,11,13,- -  -,Inj
Aleksandar Prijović,ST (C),7.03,7.03,9,11,2,13,13,5,15,13,1,2,1,10,12,11,9,3,14,15,4,2,12,9,3,14,13,1,6,13,14,15,1,12,13,13,7,4,11,14,3,2,12,16,13,12,11,4,8,13,10,15,14,6,8,14,12,16,13,15,- -  -,
Emmanuel Gigliotti,ST (C),6.94,6.94,14,13,2,13,14,5,13,11,3,3,2,9,14,12,12,3,15,14,4,5,11,14,4,16,16,2,7,12,15,14,4,7,15,14,10,7,14,16,3,2,15,15,13,11,14,2,10,12,12,15,11,12,12,14,10,7,13,14,- -  -,
Erik Botheim,"AM (C), ST (C)",6.96,6.96,13,15,1,16,12,5,13,14,2,3,2,8,13,12,12,3,14,14,5,6,11,11,2,14,13,3,10,14,15,14,3,12,15,13,11,7,12,14,3,2,12,13,13,13,9,1,12,8,11,14,16,5,7,16,5,14,13,17,- -  -,Wnt
Rogelio Funes Mori,ST (C),6.90,6.90,12,12,2,15,14,5,13,12,1,1,2,8,13,13,12,3,15,13,5,5,12,10,1,14,15,2,10,11,14,17,1,10,11,13,9,8,13,11,1,2,12,10,12,11,11,1,12,15,15,13,5,13,10,12,6,10,13,12,- -  -,
Jonathan Herrera,ST (C),7.20,7.20,13,14,1,12,13,5,14,12,1,1,3,6,14,12,12,2,14,9,6,5,8,14,2,8,10,1,5,10,11,15,1,10,15,14,8,6,13,15,3,1,13,15,15,12,6,2,8,12,16,13,15,14,8,12,9,6,15,8,- -  -,Opt
James Wilson,ST (C),6.78,6.78,11,13,2,13,12,5,10,11,1,1,2,7,12,12,12,2,14,9,5,4,11,6,4,10,10,1,11,13,13,12,1,12,11,13,9,6,9,13,3,2,6,11,13,12,5,2,12,9,10,16,7,12,12,14,8,8,9,10,- -  -,Opt
Ryan Seager,"AM (C), ST (C)",6.75,6.75,13,10,2,13,12,5,10,10,2,1,1,6,11,11,12,3,10,12,5,6,11,6,2,6,10,1,9,10,12,13,2,9,9,11,8,5,9,11,3,3,11,10,8,10,9,3,11,12,15,13,9,8,9,10,7,3,11,15,- -  -,
Kieran Agard,"AM (R), ST (C)",6.80,6.80,14,11,1,11,13,5,10,10,3,1,2,5,13,11,9,1,13,10,4,4,10,7,1,10,8,3,6,11,10,11,1,8,13,11,8,7,10,12,3,3,7,12,12,9,11,2,8,11,15,13,9,7,16,13,6,3,11,10,- -  -,Opt
Erick Torres,ST (C),7.94,7.94,11,11,2,12,14,5,9,10,1,3,3,11,18,12,11,3,13,11,10,2,6,11,2,10,11,3,6,12,12,12,3,10,12,12,8,6,10,10,1,1,9,13,13,12,7,4,12,9,7,14,8,13,6,9,13,6,13,13,- -  -,Opt
Alexandre Lacazette,ST (C),6.70,6.70,15,12,3,15,15,5,12,13,1,2,3,7,14,12,13,2,16,14,5,3,13,15,4,10,13,2,11,14,15,14,2,13,12,14,11,6,14,14,1,3,11,15,15,14,10,2,13,14,14,14,12,15,8,13,8,7,11,13,- -  -,Inj
Mitchell te Vrede,ST (C),7.03,7.03,9,10,2,13,12,5,14,11,2,2,1,5,6,12,10,2,17,8,4,5,10,8,1,14,15,3,9,12,11,11,3,11,4,11,8,6,11,13,2,3,14,14,12,11,5,2,9,20,11,11,11,10,10,10,5,4,13,12,- -  -,
Vivaldo,"AM (RC), ST (C)",6.91,6.91,10,10,3,15,14,5,3,5,1,1,1,9,6,11,5,2,15,15,5,3,10,7,1,3,10,1,8,13,15,13,3,10,15,10,8,8,9,12,2,2,9,10,11,5,9,3,6,10,13,11,9,10,7,4,6,6,12,12,- -  -,
Aloys Victoire Meyomesse,"AM (RC), ST (C)",6.71,6.71,10,9,3,12,14,5,6,7,3,2,2,10,5,13,10,3,13,6,8,7,10,7,2,10,11,4,9,10,15,10,2,13,6,10,11,9,11,12,2,2,3,10,9,10,6,1,6,12,11,11,12,11,9,5,5,5,11,11,- -  -,Inj
Promise David,"AM (RC), ST (C)",7.02,7.02,10,8,1,10,14,5,7,5,1,3,3,8,5,13,6,1,12,10,8,8,9,10,2,14,10,4,8,9,15,11,2,10,3,11,9,8,9,12,1,2,6,15,10,9,5,2,5,11,9,12,12,11,9,3,5,4,14,11,- -  -,
Vlad Morar,ST (C),6.74,6.74,11,12,4,12,11,6,11,12,1,1,3,9,12,11,12,2,12,11,6,5,13,10,3,12,11,1,13,10,10,11,3,11,12,13,12,11,9,12,2,3,12,11,13,13,9,1,12,6,10,9,11,6,9,10,9,13,10,14,- -  -,
Federico Dionisi,"AM (C), ST (C)",6.79,6.79,11,13,1,13,13,6,10,11,1,4,3,10,15,12,11,3,13,15,4,4,13,17,2,10,11,4,10,16,13,15,3,12,15,14,9,9,12,14,1,1,15,12,14,12,10,2,10,13,10,15,15,14,12,16,11,8,16,18,- -  -,Opt
Godwin Mensha,ST (C),6.99,6.99,11,11,4,15,9,6,8,10,2,3,2,10,14,11,12,1,9,14,9,3,7,6,1,17,15,3,10,13,14,11,3,11,7,13,6,10,11,11,3,4,4,6,15,10,8,2,11,18,12,11,11,13,14,4,6,1,13,12,- -  -,
Teemu Pukki,ST (C),6.93,6.93,18,14,2,12,17,6,13,13,2,2,2,5,18,12,13,3,17,15,5,5,11,4,1,9,10,2,9,11,14,16,3,12,15,13,11,7,14,15,3,2,8,12,15,12,14,1,13,18,19,16,13,13,3,14,2,3,15,13,- -  -,Set
Carlos Bacca,ST (C),6.72,6.72,10,14,2,14,12,6,13,10,1,4,4,7,13,14,10,2,15,12,5,8,12,13,3,9,13,2,6,14,14,15,3,12,15,14,12,6,14,15,2,3,12,11,14,11,9,3,11,11,15,14,13,15,10,14,9,11,13,14,- -  -,
Serge Said,"M/AM (C), ST (C)",6.63,6.63,8,11,1,18,7,6,3,6,2,2,3,8,9,13,6,2,12,8,6,2,7,16,1,7,8,2,16,12,13,13,1,3,16,11,5,11,6,9,2,3,7,7,9,4,5,2,7,10,12,10,9,11,7,18,5,2,12,13,- -  -,
Dayro Moreno,"AM (C), ST (C)",6.91,6.91,12,12,2,14,13,6,12,11,2,2,1,12,14,13,9,1,14,13,6,7,10,11,2,10,12,3,10,14,14,15,1,10,14,13,12,10,14,13,1,2,12,12,13,11,9,3,10,14,9,12,13,11,5,14,9,15,13,14,- -  -,Opt
Wilson Morelo,ST (C),6.71,6.71,11,12,1,14,13,6,14,12,1,1,4,7,13,12,12,2,14,12,6,6,12,15,1,9,13,1,8,12,13,14,3,11,13,14,9,7,13,14,1,3,12,12,13,12,10,3,11,12,13,12,12,12,12,12,10,11,13,11,- -  -,
Geoffrey Sserunkuma,"M/AM (C), ST (C)",6.37,6.37,7,11,3,12,8,6,5,6,1,3,1,10,4,10,10,1,9,10,8,5,8,5,2,13,15,1,8,10,14,8,2,5,9,10,7,7,7,9,1,2,8,6,7,8,15,3,8,10,12,11,11,11,10,10,12,6,20,11,- -  -,
Stevan Jovetić,"AM (C), ST (C)",7.09,7.09,11,16,3,16,11,6,11,12,1,3,3,7,16,15,9,2,14,11,4,4,14,12,3,11,13,3,15,17,16,15,3,15,11,14,13,12,13,15,2,2,12,14,13,12,11,2,10,15,15,14,15,13,16,15,9,7,14,15,- -  -,
Jan Pázler,ST (C),7.43,7.43,10,8,2,10,13,6,11,10,1,2,3,8,13,12,11,1,12,12,6,13,12,8,2,11,13,3,10,13,11,11,3,8,7,10,11,9,8,8,1,3,8,12,10,6,7,3,10,10,11,11,7,12,5,9,9,10,13,6,- -  -,Ama
Mustafa Nukič,"AM (LC), ST (C)",7.01,7.01,8,14,4,12,14,6,11,12,1,2,1,10,11,15,10,1,12,8,5,8,11,12,1,14,13,3,8,14,13,12,1,9,11,11,11,11,10,12,1,3,9,7,12,9,8,1,11,12,10,11,10,10,10,11,7,9,12,10,- -  -,
Fabio Quagliarella,ST (C),6.61,6.61,19,15,3,17,17,6,11,10,1,2,1,6,19,16,6,3,19,19,5,5,16,20,3,11,13,2,10,19,16,16,1,9,20,15,10,6,15,16,2,1,15,13,17,9,12,3,5,10,19,20,12,11,11,16,13,10,15,16,- -  -,Inj
Francesco Caputo,ST (C),6.91,6.91,15,15,3,12,13,6,11,15,4,1,2,3,13,12,11,3,17,16,4,4,5,15,3,11,13,4,6,13,13,15,1,9,17,16,10,5,12,15,4,3,12,15,17,11,10,4,11,14,15,15,13,14,12,15,4,7,15,17,- -  -,
George Newell,ST (C),6.70,6.70,13,9,1,11,13,6,11,9,3,1,2,6,8,11,9,1,14,8,7,8,9,8,2,9,9,1,8,10,9,10,3,8,10,11,12,3,9,11,2,3,10,11,10,9,10,3,9,12,10,11,9,10,18,10,3,2,11,11,- -  -,
Silvio Romero,ST (C),6.72,6.72,14,14,1,14,15,6,14,13,3,1,3,7,14,13,11,1,15,12,5,4,13,14,2,8,10,1,10,16,16,14,1,14,15,14,10,9,12,15,4,2,13,12,15,11,9,3,10,12,14,13,13,16,10,10,9,7,15,11,- -  -,
Ilir Camaj,ST (C),6.94,6.94,11,12,2,9,10,6,12,12,3,1,3,10,6,12,11,2,11,9,8,8,11,7,2,14,11,2,6,11,14,12,1,9,11,12,6,9,10,11,2,2,6,11,12,12,5,2,11,11,12,11,10,11,5,7,5,2,12,13,- -  -,
Pascal Testroet,"AM (C), ST (C)",6.81,6.81,11,10,3,16,14,6,14,9,1,3,1,6,13,11,11,3,13,12,6,3,8,14,1,15,12,1,8,12,14,12,3,11,15,11,7,4,10,9,3,2,14,10,15,12,10,1,11,12,12,14,12,12,11,12,8,6,12,12,- -  -,
Marco Pérez,ST (C),7.21,7.21,12,12,2,12,13,6,14,13,3,1,3,12,13,12,12,2,12,14,10,8,11,6,1,14,12,3,11,12,13,14,3,11,15,13,8,5,13,12,3,2,12,13,13,12,10,2,12,12,12,11,11,8,9,13,8,9,13,12,- -  -,
John McAtee,"AM (C), ST (C)",6.75,6.75,12,10,2,11,12,6,11,12,3,3,3,8,10,14,11,1,11,10,9,5,9,5,3,9,8,1,7,13,9,12,1,11,10,11,11,6,10,12,2,1,10,13,10,12,13,3,13,8,5,9,7,10,8,12,11,3,11,7,- -  -,
Elvin Məmmədov,"AM (LC), ST (C)",6.80,6.80,13,12,3,7,19,6,11,5,2,2,2,9,12,11,8,4,16,9,7,7,11,14,1,10,12,4,11,10,9,14,3,6,9,12,8,9,13,12,4,2,11,8,6,11,5,1,6,8,8,13,10,8,14,13,14,10,14,15,- -  -,
