Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
Christian Luewadia,D (C),6.43,6.43,5,3,2,4,5,4,5,6,2,1,2,11,1,5,9,3,3,12,7,3,3,7,2,12,12,3,1,5,6,3,3,3,7,12,1,2,6,4,3,1,8,5,10,9,15,1,8,17,11,8,11,13,5,10,10,5,12,11,- -  -,
Jay Popese,GK,6.27,6.27,3,3,2,1,3,4,5,1,15,9,14,11,3,5,11,2,3,10,4,1,2,10,5,11,1,2,3,3,1,2,8,2,16,10,3,2,5,4,5,4,10,4,8,13,13,7,9,20,11,12,12,10,14,12,10,5,9,9,- -  -,Ama
Rofiqur Rahman,D (C),6.45,6.45,6,1,2,5,5,4,4,3,1,2,3,11,3,6,4,2,2,12,8,1,1,7,2,11,11,3,2,4,6,3,1,3,4,13,2,1,12,5,1,3,7,5,8,4,8,2,4,16,12,10,12,11,7,11,8,8,12,10,- -  -,
Yasir Afridi,D (C),6.30,6.30,4,3,1,1,4,4,4,5,1,2,1,12,1,4,4,3,3,14,10,1,1,4,3,9,7,1,1,5,5,3,2,1,15,13,1,1,9,5,1,2,5,4,9,5,15,1,5,16,10,10,11,12,11,9,5,5,9,9,- -  -,
Muhd Hafiy Danan,D (C),6.45,6.45,2,1,2,1,1,4,4,6,2,3,3,11,1,1,10,3,1,12,6,1,1,12,2,6,1,3,1,5,1,1,2,1,7,10,1,1,5,1,2,3,4,2,6,10,11,2,8,15,12,11,9,11,12,7,8,1,11,12,- -  -,Ama
Timote Fakasi'i'eiki,D (C),6.51,6.51,3,1,2,1,2,4,5,6,1,3,2,9,1,2,11,3,3,14,10,1,1,7,3,10,6,3,1,5,4,1,1,2,17,11,1,1,5,3,2,3,6,3,3,12,12,1,11,19,12,12,10,12,9,3,5,8,12,12,- -  -,Ama
Saurabh Bhanwala,D (C),6.62,6.62,8,3,4,6,7,4,8,10,2,2,1,9,4,5,11,3,7,12,7,2,3,5,2,15,10,1,5,5,8,2,3,3,13,7,4,4,6,8,1,1,8,8,10,10,7,1,10,13,10,10,12,11,11,8,7,6,8,13,- -  -,
Ihalage Priyantha Kumara,D (C),6.48,6.48,6,3,1,4,4,4,10,11,3,2,2,11,1,5,12,3,4,18,9,1,2,11,1,4,7,1,1,5,5,1,2,2,14,11,1,1,8,5,3,1,7,5,10,10,15,2,12,14,12,12,11,11,6,5,5,3,12,11,- -  -,
Jarrell Fredericks,D (C),5.45,5.45,2,1,2,1,1,5,6,1,3,2,1,5,1,2,8,2,1,14,11,1,1,5,3,5,6,2,1,5,2,1,4,1,3,11,1,1,9,2,1,4,5,2,4,8,15,2,9,12,12,7,11,11,10,11,9,5,3,12,- -  -,Ama
Park Sun-Bae,"D (C), DM, M (C)",6.56,6.56,4,1,2,2,3,5,5,7,1,3,1,6,1,5,8,2,2,7,5,1,1,6,2,3,4,3,2,5,5,1,2,1,4,13,2,2,4,4,2,3,4,4,6,12,15,3,12,10,11,13,10,10,6,6,5,2,10,11,- -  -,Ama
Junior Williams,"D (C), DM, M (C)",6.41,6.41,11,6,3,5,6,5,6,8,1,2,1,12,1,6,5,3,4,9,11,1,4,9,1,5,6,2,5,5,7,1,2,1,8,13,3,5,8,7,3,1,7,5,7,7,12,2,9,20,14,11,12,11,15,8,7,6,12,12,- -  -,
Tsang Chung Nam,D (C),6.34,6.34,6,3,2,5,5,5,8,4,2,3,3,7,1,5,14,2,3,15,9,1,1,5,2,11,11,2,1,5,6,2,1,1,15,8,1,1,8,6,4,2,7,6,8,14,13,2,14,11,12,12,10,8,6,11,12,6,10,13,- -  -,
Gbadamosi Idowu Hammed,"D (C), DM, M (C)",6.23,6.23,10,1,3,3,5,5,1,6,1,4,2,5,1,5,7,3,3,10,10,1,3,9,1,3,3,1,2,5,3,3,4,2,11,12,1,1,4,4,1,1,1,3,6,10,14,2,12,11,9,11,12,8,11,4,5,2,10,12,- -  -,
Roshan Singh,D (C),6.40,6.40,15,4,1,5,10,5,8,9,2,4,1,10,1,6,8,1,3,11,6,4,4,2,2,10,8,1,1,2,5,1,1,2,14,10,2,3,4,5,3,3,6,5,7,7,5,3,8,15,9,11,12,10,8,1,8,6,9,14,- -  -,
Josua Raqamu,D (C),6.49,6.49,4,1,1,1,4,5,4,5,2,3,4,11,1,5,9,1,2,12,10,2,1,7,4,12,9,1,1,5,3,1,2,1,5,11,1,2,8,4,2,1,7,5,7,9,7,3,12,17,11,11,10,12,5,11,12,3,11,14,- -  -,
Chhom Sokhay,D (C),6.48,6.48,3,1,1,1,2,5,4,2,2,1,2,12,1,2,11,1,2,6,11,1,1,7,2,4,8,3,1,5,3,1,3,1,15,13,1,1,6,4,4,3,4,3,7,13,14,2,10,20,11,11,8,11,9,1,6,2,11,12,- -  -,
Lei Tin U,"D (C), DM, M (RLC)",6.73,6.73,6,4,1,3,4,5,9,11,1,3,1,5,1,3,12,4,3,11,6,1,3,7,1,8,4,1,2,5,5,2,1,1,6,11,4,1,4,4,4,3,5,4,6,12,11,2,12,10,12,9,10,10,5,4,12,1,11,10,- -  -,Ama
Troy Cleave,D (C),6.19,6.19,5,2,2,1,4,5,6,4,2,2,2,6,1,2,6,3,3,16,9,1,1,9,1,11,10,1,1,4,4,1,1,1,5,13,1,2,7,5,3,3,7,4,9,6,9,2,7,18,8,11,12,10,6,10,13,5,9,10,- -  -,Ama
Dale Mifsud,D (C),6.42,6.42,3,1,2,1,2,5,3,7,2,1,3,7,1,4,12,3,2,7,7,1,1,5,1,8,7,1,1,5,1,1,2,1,11,12,1,2,4,2,3,2,2,4,1,12,15,3,12,18,8,13,11,7,8,13,7,6,7,11,- -  -,
Zerphino Wove,D (C),6.56,6.56,5,1,2,2,4,5,7,3,3,3,2,13,1,5,12,1,4,12,11,1,1,13,1,6,10,2,1,5,1,1,3,1,18,11,1,1,7,5,3,1,7,5,5,13,9,2,9,13,11,10,8,10,15,4,6,3,10,9,- -  -,Ama
Chevoy Rouse,D (C),7.03,7.03,5,1,2,4,4,5,9,4,2,1,2,11,1,4,9,2,4,9,8,1,3,6,1,13,11,3,1,5,5,4,3,1,3,11,2,1,5,5,3,1,3,5,8,10,9,2,7,13,8,12,11,10,14,1,9,4,12,13,- -  -,
William Yumb,D (C),6.45,6.45,5,3,2,2,4,5,6,7,2,3,1,11,3,5,12,3,4,8,12,1,2,12,1,5,7,2,1,6,3,3,4,1,6,12,1,2,8,4,4,2,7,5,10,12,12,1,12,16,11,8,11,9,7,6,5,8,11,11,- -  -,
Imran Ali,"D (C), DM, M (C)",6.42,6.42,11,5,1,5,6,5,4,9,2,2,3,12,2,5,10,3,3,12,8,1,4,10,3,8,6,2,4,5,8,4,3,1,13,9,4,2,7,6,4,2,6,5,6,13,7,2,10,14,13,9,10,11,12,1,6,6,14,12,- -  -,Ctr
Christian Tand,"D (C), DM",6.57,6.57,7,6,3,2,5,5,6,6,3,1,1,14,4,7,7,3,4,13,11,3,3,5,3,7,11,2,4,6,7,3,1,1,7,13,5,3,6,6,4,4,8,6,6,8,8,2,8,12,5,11,11,9,6,8,6,8,9,10,- -  -,
Abbel Akwensivie,D (C),6.24,6.24,4,1,2,1,4,5,9,5,2,1,1,10,3,3,10,2,4,13,11,1,1,12,2,3,6,1,1,5,4,1,2,1,15,13,1,1,8,4,3,3,6,6,8,8,11,2,12,14,12,11,9,10,11,2,7,2,6,12,- -  -,
Paul Conterro,D (C),6.59,6.59,1,1,3,1,1,5,2,1,2,3,3,9,1,1,9,3,1,6,5,1,1,3,3,12,8,4,1,5,1,1,3,1,15,12,1,1,2,1,1,3,4,1,4,8,14,4,8,15,12,11,10,11,6,1,6,2,15,9,- -  -,Ama
William Hinson,D (C),6.41,6.41,2,1,1,1,1,5,4,7,1,1,3,3,1,2,11,1,1,10,8,1,1,2,3,3,4,3,1,4,1,1,2,1,16,12,1,1,1,2,4,1,4,3,3,11,5,3,12,17,12,11,13,10,5,1,8,4,7,10,- -  -,Ama
Siméon Qanuné,D (LC),6.65,6.65,5,3,1,4,4,5,11,8,1,1,2,7,1,5,12,2,2,12,6,4,1,9,2,7,11,1,1,5,2,1,3,3,8,12,5,1,11,5,2,1,7,5,8,12,13,1,12,17,11,11,11,9,14,7,6,4,13,8,- -  -,
Reuben Vlijt,D (C),7.03,7.03,4,2,3,3,3,5,6,8,1,2,1,6,1,3,8,3,3,10,11,1,1,7,3,14,12,3,1,5,4,1,2,1,9,12,1,1,5,4,3,1,6,4,10,7,8,2,9,10,11,11,10,12,13,6,13,7,11,12,- -  -,Ctr
Ali Khan Niazi,"D (C), DM",7.07,7.07,6,4,3,2,4,5,4,4,2,2,2,11,1,5,9,1,4,12,11,1,3,10,2,4,9,2,4,5,5,1,1,1,6,13,2,4,4,5,2,2,4,5,8,9,13,2,12,20,10,12,11,10,10,1,9,7,11,12,- -  -,Ctr
Shine Htet Aung,"D (C), DM, M (C)",6.39,6.39,7,6,3,5,4,5,3,9,3,2,2,11,1,7,12,1,3,12,5,1,4,9,2,3,4,1,3,5,6,1,1,4,6,12,3,1,6,5,1,2,5,4,8,13,9,1,13,14,11,11,13,10,11,2,7,1,11,10,- -  -,
Jazybay Abdukaimov,"D (C), DM, M (C)",6.38,6.38,9,6,3,4,6,5,2,5,3,3,1,6,1,9,6,1,2,7,6,2,2,10,3,9,2,3,4,5,6,4,1,1,2,14,3,1,5,4,1,1,4,2,2,6,15,2,6,20,9,10,10,14,5,4,8,4,6,13,- -  -,
Jordan Momus,D (C),6.51,6.51,3,1,3,1,1,5,5,1,3,1,2,12,1,2,6,2,1,14,11,1,1,13,3,9,6,2,1,5,2,1,2,1,6,11,1,1,5,2,1,1,5,3,5,6,8,2,11,20,14,11,10,10,12,16,9,3,9,12,- -  -,Ama
Richard Schaefer,D (C),6.42,6.42,1,1,1,1,1,5,1,6,2,1,3,10,1,1,7,2,1,10,11,1,1,6,1,6,3,3,1,5,1,1,2,1,4,11,1,1,1,1,1,3,4,1,4,8,8,1,10,13,12,11,10,11,14,10,9,2,16,10,- -  -,Ama
Malo Luanuu,D (C),6.22,6.22,5,1,3,2,4,5,6,4,4,3,3,9,2,5,7,3,4,11,7,3,3,5,1,8,9,2,1,5,5,1,3,1,15,12,1,2,4,5,1,1,6,4,9,8,10,1,12,18,10,10,8,10,6,8,10,1,7,9,- -  -,Ama
Said Rakib Khan,D (C),6.51,6.51,5,1,1,1,4,6,6,3,2,2,2,11,1,2,7,3,1,14,12,1,2,9,2,8,11,1,1,5,3,1,1,1,5,8,1,1,5,4,2,2,7,5,6,11,12,1,12,10,10,12,11,11,13,1,12,7,8,9,- -  -,
Salif Djaloud,D (C),7.17,7.17,4,1,2,3,3,6,4,2,2,3,3,12,1,4,7,2,3,13,7,1,1,3,2,9,12,2,1,5,4,1,3,1,12,11,1,1,8,1,1,3,6,3,7,8,10,3,5,11,12,11,13,11,11,1,14,7,9,13,- -  -,Ctr
Tahina Randrianarisoa,D (C),7.64,7.64,8,2,2,1,6,6,7,11,3,2,1,13,1,5,6,1,6,15,8,1,1,6,3,6,14,3,5,5,6,1,1,3,12,14,3,2,9,5,3,1,7,6,14,6,9,2,6,16,14,9,10,12,14,1,8,6,9,12,- -  -,Ctr
Ray Rabe,D (C),6.89,6.89,3,1,1,1,2,6,4,2,1,1,1,7,1,2,7,1,2,14,12,3,1,11,2,2,5,4,1,5,1,1,2,1,13,12,1,1,2,2,3,2,5,4,1,8,6,3,12,20,11,12,11,11,6,1,7,8,20,12,- -  -,Ama
Joshua Chu,D (C),6.51,6.51,4,1,3,1,3,6,5,5,1,1,1,13,1,3,10,1,1,13,12,1,3,11,1,10,7,1,1,5,4,1,1,1,12,13,1,1,3,5,2,1,7,5,6,13,11,3,8,18,12,9,13,12,5,6,11,7,9,12,- -  -,
Devonte Hodges,D (C),6.82,6.82,9,6,3,9,8,6,15,10,3,4,1,10,3,13,13,4,4,15,10,7,6,10,1,9,9,2,8,5,12,3,3,2,3,10,4,7,8,10,1,2,6,9,6,12,8,4,12,16,8,13,9,11,13,10,5,8,18,11,- -  -,Yth
Kleffer Martes,"D (C), DM, M (L)",5.50,5.50,10,5,3,5,6,6,8,5,3,2,1,7,1,5,7,3,2,7,3,1,2,11,1,12,5,1,1,5,10,2,2,4,14,13,5,4,6,5,3,2,5,5,5,8,15,2,10,13,11,10,12,13,11,4,7,6,5,8,- -  -,
Mohamed Saaif,D (C),6.68,6.68,5,1,3,2,4,6,6,8,3,2,3,10,1,5,12,2,4,10,12,3,3,9,4,6,5,1,1,5,2,1,2,1,6,9,1,2,8,5,2,1,7,5,8,13,10,2,7,10,12,11,10,12,9,9,15,8,15,13,- -  -,
Jean-Michel Nibtirk,D (C),6.59,6.59,4,2,2,1,3,6,6,3,3,2,2,7,2,4,12,3,3,12,9,2,1,4,3,6,5,2,2,5,4,1,3,1,15,12,1,1,9,4,2,2,6,4,7,12,5,1,12,10,10,10,13,11,6,3,11,7,20,15,- -  -,Ama
Wiktor Zarzycki,D (C),6.97,6.97,6,3,2,4,5,6,6,4,3,1,2,14,2,6,13,1,1,11,13,1,4,10,3,14,8,2,1,5,6,1,2,1,19,13,2,3,7,5,3,1,8,1,7,10,15,4,11,14,14,13,11,13,10,13,7,8,10,11,- -  -,
Daniel Bîrzu,"D (C), DM",7.29,7.29,4,5,1,6,5,6,12,9,1,3,1,12,2,7,11,2,5,12,12,3,6,10,4,14,12,3,5,5,7,4,3,1,2,12,5,2,8,1,2,3,8,6,12,11,11,3,12,13,9,11,9,10,5,6,9,5,9,11,- -  -,
Amos Aiviji,D (C),6.53,6.53,5,1,3,1,3,6,6,7,3,3,3,10,3,3,11,2,2,12,9,1,3,7,3,6,5,3,1,5,4,1,3,1,15,12,1,1,5,2,1,3,7,4,5,9,12,1,12,20,11,11,12,11,11,1,6,5,8,9,- -  -,Ama
Nicolas Diluson Fernando,D (C),6.32,6.32,4,1,1,1,3,6,4,5,2,3,1,8,1,3,6,3,3,14,12,1,1,12,3,6,4,3,1,5,4,1,2,1,10,11,1,2,4,3,2,2,2,4,8,8,10,3,10,11,12,11,10,9,10,4,10,6,11,10,- -  -,
Julio Theora,D (C),6.32,6.32,4,2,2,2,3,6,6,3,3,4,2,6,1,4,10,2,3,12,12,1,2,14,1,7,9,1,1,5,1,1,1,1,3,12,1,1,7,4,2,2,7,4,8,10,15,1,12,14,12,13,12,10,8,1,10,4,16,12,- -  -,
Esteban,D (C),6.76,6.76,4,1,3,1,3,6,5,5,1,1,1,12,1,1,11,3,3,10,9,2,3,11,1,10,6,3,1,5,2,1,3,1,14,11,1,1,6,4,2,3,6,4,7,11,8,1,12,15,10,11,11,9,8,4,5,6,12,9,- -  -,
Happyvalley Patu,D (C),6.44,6.44,3,3,2,1,3,6,3,1,1,1,2,12,1,3,4,2,2,13,11,1,2,8,3,13,4,2,1,5,1,1,3,1,6,13,1,1,6,3,3,1,5,4,8,2,8,2,7,19,9,11,11,9,9,5,6,6,6,13,- -  -,Ama
Miguel Ruiz,"D (LC), WB (L)",6.78,6.78,9,9,1,7,9,6,9,5,3,1,1,7,2,8,7,1,7,10,8,5,6,9,3,12,12,2,1,5,9,7,3,3,9,8,7,3,9,8,3,3,13,6,11,5,7,3,6,10,10,9,11,9,8,9,7,6,10,9,- -  -,
Lao Pak Kin,D (C),6.32,6.32,4,4,3,2,4,6,3,3,1,2,3,10,10,2,4,1,3,14,8,1,2,10,1,8,5,2,1,5,4,1,2,1,14,11,1,2,9,5,1,1,6,4,9,5,12,2,5,10,10,12,12,11,6,1,5,2,11,11,- -  -,
Hark Galarion,D (C),6.64,6.64,3,1,3,1,2,6,3,3,3,3,3,6,1,1,8,3,2,12,10,1,1,11,2,6,11,2,1,5,3,1,3,1,11,12,1,1,7,3,3,3,5,3,8,8,10,2,11,20,12,12,10,8,8,6,9,4,17,12,- -  -,Ama
Sylvester Wafehunia,D (C),6.60,6.60,6,3,2,4,4,6,5,5,2,1,2,12,1,6,10,2,2,14,11,1,4,8,2,8,12,2,2,5,6,1,3,3,10,12,1,1,8,4,2,2,8,6,7,10,7,4,10,17,11,10,8,10,12,6,12,2,11,10,- -  -,
Yasin Böge,"D (C), DM, M (C)",6.35,6.35,9,5,3,7,6,6,6,5,2,1,3,7,1,10,13,2,6,10,10,1,7,3,2,11,6,3,5,5,8,2,2,3,18,13,4,3,5,5,3,2,7,7,8,13,13,2,13,20,10,7,11,12,14,1,13,1,9,9,- -  -,Ctr
Waynedel Andrew,"D (C), DM, M (C)",6.75,6.75,11,4,1,7,7,6,8,8,3,2,3,7,1,4,9,2,4,9,12,1,4,6,1,8,6,2,2,5,7,1,3,1,6,13,4,1,6,4,3,2,3,6,9,13,5,2,13,11,12,11,11,12,10,10,6,8,10,13,- -  -,
Andrei Culda,D (RLC),7.01,7.01,6,2,3,3,5,6,5,6,3,4,1,9,5,3,14,3,4,14,6,1,5,10,1,7,10,2,1,5,5,1,1,3,6,11,7,3,7,6,3,2,7,6,5,14,9,3,14,16,1,12,9,14,15,7,10,2,7,11,- -  -,
Benjamin Cupid,D (C),6.25,6.25,6,1,1,2,5,6,4,8,2,2,3,12,1,6,5,2,2,11,11,1,4,6,2,7,12,2,1,5,6,1,1,1,7,13,1,2,5,6,3,2,6,6,8,6,7,1,8,19,11,14,13,12,12,8,10,4,10,12,- -  -,Ama
Taauta Petana,D (C),6.40,6.40,4,1,3,1,3,6,2,8,3,1,3,7,3,2,12,1,3,15,12,1,1,7,4,6,7,1,1,5,4,1,1,1,7,13,1,1,3,4,3,1,3,1,4,8,10,1,12,16,12,12,9,10,13,2,12,4,10,11,- -  -,Ama
Gavin Christie,D (C),5.27,5.27,5,3,2,4,5,6,6,4,2,1,3,10,1,6,3,3,6,15,8,1,3,14,1,15,8,3,1,5,8,3,3,2,12,13,1,3,5,6,3,1,7,4,6,4,15,2,4,13,12,12,12,12,9,7,12,3,10,11,- -  -,
Pradison Mariyadasan,D (C),6.32,6.32,8,3,2,6,6,6,13,12,2,1,1,6,2,4,12,1,7,11,6,2,4,5,2,11,11,2,4,2,8,2,1,1,3,7,1,4,8,8,4,1,3,8,10,7,13,2,9,20,14,13,12,12,11,8,12,7,8,13,- -  -,
Patrick Waneta,D (C),6.98,6.98,5,4,1,4,5,6,5,10,1,2,2,5,5,3,13,3,1,15,12,2,1,3,3,11,7,3,1,5,6,1,4,1,13,13,1,2,7,5,2,3,8,6,10,13,8,1,13,14,10,14,10,9,8,13,6,8,12,10,- -  -,
Muhd Yumni Yahya,D (C),6.52,6.52,3,1,1,1,2,6,2,4,3,2,2,10,2,2,6,1,2,14,7,1,1,11,2,10,7,2,1,4,2,1,2,1,16,12,1,1,1,3,4,3,5,3,6,7,9,1,9,15,11,13,11,13,12,2,7,7,6,12,- -  -,Ama
Abdul Hakku,D (C),6.44,6.44,9,1,1,5,7,6,9,14,1,3,2,7,8,5,10,3,7,10,7,2,3,11,4,12,8,3,3,5,8,2,2,2,18,8,2,2,4,8,3,3,9,9,7,8,5,3,11,15,10,9,12,11,14,11,13,4,9,10,- -  -,
Ryan Gentil,D (C),6.45,6.45,3,1,3,1,2,6,4,6,3,1,3,4,1,3,6,2,1,12,9,1,1,8,1,7,12,1,1,5,3,1,3,1,6,12,1,1,4,3,1,2,5,3,4,6,7,1,7,20,10,11,10,9,6,1,5,1,8,9,- -  -,Ama
Alisson Charlot,D (C),6.31,6.31,4,1,1,1,2,6,4,9,1,3,2,12,1,3,10,3,2,12,6,1,1,8,1,12,5,3,1,5,3,1,2,1,12,9,1,1,4,3,3,1,5,3,7,7,5,4,10,18,11,11,12,12,6,4,5,7,8,9,- -  -,Ama
Enea Senja,D (C),6.39,6.39,4,1,1,1,3,6,3,8,3,3,3,8,1,4,11,4,1,15,11,2,3,12,2,8,11,3,1,5,1,1,2,1,15,11,1,2,5,4,3,2,3,5,6,11,6,3,12,20,8,12,14,11,7,2,10,4,9,12,- -  -,
Jefry Holguín,D (C),7.28,7.28,6,1,2,3,4,6,6,11,3,1,2,12,1,4,12,1,3,12,12,1,1,5,3,5,10,2,2,5,1,1,2,1,3,12,1,1,7,6,1,3,6,5,7,12,11,1,12,11,11,11,11,10,13,6,6,2,18,10,- -  -,Ctr
Wang Wenxuan,D (C),5.99,5.99,9,1,1,1,3,6,4,9,2,1,3,12,1,4,10,3,4,13,8,1,1,2,1,8,9,3,1,5,2,1,2,1,19,12,1,1,9,4,3,1,7,5,9,10,9,2,7,10,10,13,13,13,9,7,8,3,13,13,- -  -,Inj
Kodjo Éhon,D (C),5.65,5.65,3,1,2,2,3,6,5,5,3,3,1,10,1,3,7,1,3,11,10,1,2,9,2,12,9,3,1,5,4,1,1,1,1,12,1,1,8,4,1,1,6,4,5,7,15,2,9,12,13,10,9,10,10,7,9,2,10,10,- -  -,
Tuakifalelei Latu,D (C),6.86,6.86,4,1,1,1,3,6,4,3,1,3,2,12,1,4,5,3,3,10,12,1,3,4,3,6,6,3,1,5,4,1,3,3,4,13,1,1,5,4,1,3,3,4,5,5,10,1,7,13,9,13,12,11,14,1,5,5,9,9,- -  -,Ama
Leon Maric,D (C),6.20,6.20,4,2,4,4,4,6,6,7,1,1,2,10,1,4,8,2,4,11,12,2,1,6,1,8,5,3,1,5,1,1,3,1,16,13,1,1,11,2,2,3,7,3,10,8,10,1,11,15,11,11,11,11,8,3,9,8,5,11,- -  -,
Emosi Navaba,"D (C), DM",6.35,6.35,6,5,1,4,4,6,3,10,3,3,3,9,1,6,12,4,4,15,12,1,4,11,1,9,12,3,1,5,6,1,3,1,12,12,4,3,7,3,3,4,6,5,6,11,11,2,12,13,10,10,10,11,9,4,8,8,12,9,- -  -,
Joao Tavares,D (C),7.21,7.21,5,1,2,1,4,6,5,4,3,3,2,12,1,4,11,2,4,7,9,1,1,12,3,10,9,2,1,5,5,1,3,1,7,13,2,1,4,4,1,3,7,5,8,9,10,2,13,10,12,10,9,12,5,9,7,6,11,12,- -  -,Ama
Zin Maung,D (C),6.49,6.49,6,1,3,3,5,6,4,4,1,4,1,14,1,3,11,1,4,15,12,1,5,9,1,5,14,3,2,5,6,2,3,2,11,10,1,3,7,5,3,3,7,6,8,9,13,3,9,18,12,10,9,12,8,12,5,3,5,11,- -  -,Yth
Ahmed Numaan,D (C),6.55,6.55,8,6,2,2,7,6,7,11,1,1,2,6,3,7,10,2,6,10,7,1,6,13,2,4,6,1,1,5,7,4,3,1,18,8,1,4,14,6,3,3,8,8,9,7,15,4,10,14,13,10,7,13,8,10,12,3,11,13,- -  -,
Ismail Rasheed,D (C),6.55,6.55,4,1,3,1,3,6,1,2,2,2,1,13,1,1,9,3,3,15,12,1,1,11,1,2,4,3,1,4,4,1,1,1,5,13,1,1,5,1,1,2,6,4,5,8,14,3,13,12,10,10,12,12,13,5,12,6,18,11,- -  -,
Rasmus Christensen,D (C),6.88,6.88,4,3,4,1,2,6,6,5,2,1,1,13,1,4,6,2,1,14,13,1,1,11,2,5,6,2,1,5,1,1,3,1,15,13,1,1,12,3,2,1,5,4,8,9,5,3,6,11,10,12,13,9,5,7,5,4,17,10,- -  -,Ama
Teimanaiterai Pater,D (C),6.48,6.48,5,1,3,2,4,6,4,6,3,3,1,9,3,5,10,2,4,11,12,1,4,5,2,11,9,1,1,5,4,1,3,2,6,14,1,1,7,5,1,2,7,5,7,12,10,2,13,15,10,11,10,12,7,7,14,2,10,11,- -  -,
