Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
Emir Dilaver,D (RC),7.18,7.18,16,8,1,8,19,13,10,9,3,2,1,11,4,11,7,3,9,12,12,12,6,14,3,12,11,1,4,4,8,5,3,5,15,9,6,4,9,9,3,2,15,11,9,7,17,1,10,7,6,15,15,17,8,8,11,8,15,14,- -  -,
Adam Senior,D (RC),7.17,7.17,8,8,1,9,8,9,13,12,2,2,3,10,4,7,10,2,7,12,10,7,5,11,3,12,10,2,5,8,7,3,3,3,8,9,3,3,10,9,2,2,10,9,9,9,9,2,10,15,14,10,11,12,5,9,5,4,11,12,- -  -,
Robbie McCourt,"D (LC), WB (L)",7.17,7.17,11,9,1,10,12,12,10,12,3,2,1,11,5,10,11,1,9,13,10,10,6,8,2,12,10,3,5,11,10,5,3,9,13,11,9,3,11,8,3,1,12,10,12,10,12,2,12,13,13,15,11,13,4,12,9,8,14,11,- -  -,
Kenneth Omeruo,D (RC),7.14,7.14,13,11,4,12,11,16,13,13,2,1,1,13,4,11,14,2,11,17,15,15,5,7,1,12,12,3,3,12,12,6,1,9,14,10,8,7,13,11,3,4,17,15,15,12,12,3,13,16,13,13,12,12,5,10,12,5,15,12,- -  -,Opt
Joel Colbran,D (RC),7.14,7.14,10,9,3,6,10,8,10,9,3,1,3,12,4,7,8,3,7,8,9,6,5,10,1,8,10,4,7,6,8,4,1,6,9,10,6,6,10,7,2,3,11,6,10,7,8,1,8,8,12,16,9,9,5,10,8,4,15,8,- -  -,
David Roach,"D (RC), WB (R)",7.14,7.14,6,6,2,11,7,13,11,12,3,4,1,9,3,5,8,1,6,16,10,7,2,3,3,13,6,4,2,5,8,3,2,6,11,11,7,7,8,6,1,1,6,10,8,5,16,2,9,16,16,13,15,5,5,17,10,6,6,13,- -  -,
Jassem Sukar,"D (LC), WB (L)",7.13,7.13,9,8,3,8,10,10,8,9,2,3,1,11,2,6,9,3,4,6,10,3,2,10,1,9,10,1,1,8,6,4,2,6,1,8,5,8,7,7,2,1,6,5,8,8,10,1,9,19,11,12,11,8,8,7,6,8,12,11,- -  -,
Ollie Brown,D (RLC),7.13,7.13,8,3,3,3,10,10,13,10,2,2,2,11,4,7,11,3,3,9,11,14,3,12,4,13,10,1,3,4,7,3,1,6,14,6,3,2,9,5,2,1,9,10,8,7,13,2,8,16,13,8,9,12,3,7,12,4,7,10,- -  -,
Anthony Ralston,D/WB (R),7.12,7.12,15,11,2,11,14,12,16,14,3,4,2,13,8,12,13,2,11,13,12,12,8,8,3,9,14,3,7,7,10,10,1,12,18,11,12,5,13,8,3,3,19,15,12,13,18,3,13,14,13,13,12,13,6,10,8,10,15,11,- -  -,
Leon King,"D (RC), DM",7.11,7.11,10,12,3,8,12,12,15,15,3,3,1,14,2,11,14,2,10,14,12,8,6,12,1,13,13,1,2,6,11,4,2,4,11,13,2,3,12,11,2,2,15,14,15,16,12,1,14,20,12,15,12,16,12,15,5,7,14,10,- -  -,Wnt
Ronan Boyce,"D (RC), WB (R)",7.11,7.11,13,9,2,10,12,11,12,13,4,2,1,11,8,10,13,2,11,14,10,8,9,10,1,13,12,3,5,10,11,8,2,10,15,12,10,3,11,10,4,1,12,11,13,11,15,3,12,11,5,13,11,13,4,14,12,7,13,11,- -  -,
Zak Mills,"D/WB (R), DM",7.11,7.11,15,9,3,11,12,11,10,10,3,1,2,10,6,8,9,3,10,12,10,16,5,7,3,11,9,2,6,12,8,3,1,6,18,7,7,2,11,8,1,3,14,9,10,8,13,4,10,8,7,9,9,12,9,11,9,9,15,15,- -  -,
Felipe Aguilar,D (RC),7.10,7.10,12,10,3,12,13,13,13,14,4,3,2,13,7,12,11,1,9,13,12,8,7,11,1,16,13,3,8,10,13,8,2,7,14,12,6,8,13,9,3,1,14,11,13,11,13,2,12,13,12,12,11,13,13,12,13,11,17,12,- -  -,
Jamal Fyfield,D (LC),7.09,7.09,13,10,3,9,12,11,12,9,1,3,1,15,9,8,8,3,9,16,12,7,4,16,3,14,12,1,5,10,10,5,1,8,11,8,7,4,8,9,2,1,10,9,12,5,10,1,5,16,14,16,8,10,6,12,12,7,16,11,- -  -,
Aswald Rennie,D (RLC),7.08,7.08,4,5,1,3,6,7,7,6,1,3,2,11,2,5,5,1,4,12,13,4,3,7,3,9,6,1,2,4,6,2,1,3,12,7,4,3,6,3,3,2,8,10,5,5,10,2,5,15,17,11,10,3,3,11,13,6,6,15,- -  -,Ctr
Liu Liwei,D (RC),7.07,7.07,10,12,3,10,7,13,15,13,2,1,1,11,6,8,13,2,12,13,11,7,9,15,1,11,12,1,4,8,8,6,1,8,14,12,7,7,13,11,3,2,16,16,15,13,9,2,12,8,10,13,4,5,2,7,14,14,15,18,- -  -,
Ahmed Mutar,D (LC),7.07,7.07,10,4,3,3,8,13,7,6,3,3,3,8,4,5,5,1,4,13,10,2,2,14,2,13,6,3,2,6,6,2,3,2,4,7,6,6,7,6,2,2,9,14,7,5,14,1,5,12,13,13,9,15,12,8,7,7,14,4,- -  -,Ctr
Hakeem Odoffin,"D (RC), WB (R), DM, M (C)",7.07,7.07,12,4,3,7,12,12,14,14,2,1,3,12,3,9,16,2,6,13,10,7,1,7,3,16,11,1,10,4,8,4,1,11,17,8,7,9,7,6,1,1,15,8,12,12,12,2,14,19,12,10,11,8,11,8,4,2,16,13,- -  -,
Harvey Rodgers,"D (RLC), WB (R)",7.07,7.07,12,10,3,9,12,14,12,13,1,1,3,10,5,11,11,1,9,14,12,8,7,10,3,13,12,2,12,7,10,5,2,8,12,10,9,9,12,8,2,1,14,8,11,9,13,3,11,8,10,10,9,11,5,12,12,6,15,12,- -  -,Wnt
Ramón Arias,D (RC),7.06,7.06,15,9,1,10,14,14,9,9,1,3,3,14,5,10,6,3,8,14,14,17,5,15,1,12,14,1,6,7,10,7,1,6,13,10,8,2,12,11,1,1,15,9,13,8,15,3,9,6,7,6,9,13,10,14,15,13,16,14,- -  -,
Luis Townrow,"D (RL), WB (R)",7.05,7.05,12,4,3,1,10,3,7,14,3,2,2,5,2,6,8,1,4,10,5,3,1,15,2,4,4,2,1,9,8,2,3,5,17,6,7,3,7,5,2,2,5,14,6,6,13,3,10,14,16,13,13,12,12,11,6,5,12,13,- -  -,Ctr
Georgi Terziev,D (RC),7.05,7.05,13,8,3,7,16,13,13,12,3,2,3,13,9,10,10,3,7,17,13,12,6,12,3,13,14,2,8,3,10,6,2,5,13,12,6,5,12,11,1,2,13,12,13,8,11,3,8,14,14,16,11,13,8,13,11,8,17,10,- -  -,
Matheus,"D (RLC), DM",7.05,7.05,12,8,4,9,13,14,12,10,3,1,3,12,8,10,11,1,8,13,12,8,8,9,3,14,12,1,7,3,9,6,2,5,12,11,6,5,13,10,3,3,13,9,13,9,14,3,10,10,12,13,8,11,12,9,12,7,15,12,- -  -,
Roberto Nditi,"D (RC), WB (R), DM",7.04,7.04,9,6,3,9,6,9,11,9,1,3,4,12,3,9,10,2,7,9,10,6,6,9,3,12,10,3,7,8,9,2,2,6,4,11,5,3,10,6,2,3,8,9,11,8,10,4,13,18,11,10,11,11,3,9,6,2,15,10,- -  -,
Vasilis Lampropoulos,"D (RC), DM",7.04,7.04,13,8,3,9,13,13,12,11,2,3,3,14,6,10,10,1,8,14,13,11,4,10,2,14,13,3,4,6,8,6,2,5,16,12,7,3,12,12,4,1,14,12,13,10,14,3,10,11,12,16,14,12,8,12,14,6,17,15,- -  -,
Dion Sanderson,"D (RC), WB (R)",7.04,7.04,13,9,3,10,12,13,16,13,1,1,3,13,9,11,14,1,10,13,13,11,10,12,3,13,13,3,6,9,10,7,2,11,11,11,9,8,14,11,2,1,13,12,12,12,12,2,13,12,12,13,11,10,5,11,11,2,16,11,- -  -,Wnt
Rashidi,D (RC),7.03,7.03,11,6,1,9,8,8,9,8,3,1,4,7,2,4,4,4,3,12,6,5,2,12,2,11,5,2,1,8,6,2,3,1,3,11,5,2,8,5,3,2,12,4,10,5,11,1,6,12,11,13,7,11,6,8,8,6,12,4,- -  -,
Liam Gibson,"D (LC), WB (L), DM, M (C)",7.03,7.03,11,10,2,10,11,12,12,11,3,2,2,15,4,10,10,2,9,12,11,8,6,7,1,12,8,1,4,12,7,6,1,8,9,11,7,7,13,8,4,3,12,9,10,10,12,2,10,11,11,11,13,13,6,11,9,5,17,11,- -  -,
Mark Cochrane,"D (RL), WB/M (R), AM (C)",7.02,7.02,8,7,3,11,9,5,4,6,2,1,2,6,2,5,5,1,2,7,6,2,2,7,2,4,5,2,2,8,7,2,2,5,15,7,4,4,5,5,1,2,10,4,6,5,13,3,10,9,10,8,8,8,4,11,7,7,16,8,- -  -,Ama
Strahinja Eraković,D (RC),7.02,7.02,14,12,3,11,12,14,13,13,4,2,2,14,9,12,12,1,11,13,14,12,10,12,1,14,14,1,5,9,13,7,2,8,14,13,8,7,13,13,2,2,14,11,13,13,13,2,12,12,11,12,12,13,11,12,7,7,16,14,- -  -,Wnt
Pierre Bourdin,"D (LC), WB (L)",7.02,7.02,13,8,2,9,13,11,14,13,3,1,3,13,6,9,12,2,7,14,14,9,6,14,2,12,13,1,8,5,8,5,3,7,14,11,8,4,13,10,3,2,15,13,14,10,13,3,12,13,12,13,12,16,7,12,13,7,17,13,- -  -,
Cendrino Cheuk-A-Lam,"D (RLC), M (L)",7.02,7.02,9,5,1,5,6,10,7,5,1,1,1,10,1,2,5,3,3,15,8,4,1,7,1,13,10,2,1,3,6,3,1,2,9,6,5,2,8,6,2,1,7,12,5,4,8,2,3,11,10,9,13,9,7,12,13,11,6,11,- -  -,Inj
Nathan James,D (RL),7.01,7.01,9,8,3,10,8,5,6,7,3,2,1,5,4,7,7,1,9,13,5,7,7,14,3,7,4,3,5,7,7,4,1,4,11,11,7,6,4,10,3,1,6,6,10,12,14,2,8,11,10,14,4,11,7,4,10,18,6,9,- -  -,Ama
Rocky Bushiri,"D (RC), WB (R), DM",7.01,7.01,12,8,1,10,11,11,12,14,2,1,3,12,4,9,14,3,13,15,14,10,8,14,3,16,12,1,8,6,9,6,1,7,14,12,6,7,13,9,1,3,12,12,13,12,14,4,12,13,11,13,9,11,6,7,5,1,15,14,- -  -,
Antonio Munguía,"D (RC), WB (R)",7.00,7.00,13,9,3,14,11,14,13,14,4,1,3,14,7,9,12,4,9,16,14,4,8,2,1,14,12,3,5,9,9,5,2,8,14,13,9,4,13,9,1,4,9,11,10,13,16,2,13,13,10,14,11,12,10,12,10,10,11,11,- -  -,
Tyler Reid,D/WB/M (R),7.00,7.00,13,9,1,9,12,12,15,10,3,3,1,10,6,10,13,2,9,10,11,11,6,5,2,10,11,3,4,11,8,4,1,10,11,9,11,5,9,8,2,2,12,13,9,10,9,3,12,16,10,10,10,12,9,10,7,4,16,12,- -  -,
Boris Sekulić,"D (RLC), WB (RL), DM",7.00,7.00,11,12,2,9,11,13,12,10,1,2,2,13,8,12,11,3,11,15,10,9,5,11,1,13,12,1,9,9,10,5,2,10,11,12,12,9,12,9,1,3,11,11,12,6,13,1,8,9,12,11,12,13,9,11,7,7,16,12,- -  -,
Mike te Wierik,"D (RC), DM",7.00,7.00,13,11,3,8,12,14,10,12,1,1,1,13,3,9,8,2,9,13,12,13,9,11,4,15,15,3,4,9,8,7,1,8,16,10,11,4,12,13,1,1,12,13,12,10,8,1,10,16,11,13,14,14,8,11,7,3,15,15,- -  -,Wnt
Jai Rowe,"D (RC), WB (R), DM, M (R)",7.00,7.00,12,11,1,9,13,12,11,9,2,1,1,13,7,8,11,2,10,6,13,10,3,10,1,10,12,4,5,4,9,3,2,8,8,10,6,9,12,6,3,1,12,7,9,10,11,2,6,12,12,9,11,11,4,9,4,8,13,10,- -  -,
João Nunes,"D (RC), DM",7.00,7.00,12,8,3,10,12,16,15,12,1,2,2,16,7,7,13,1,6,14,16,10,3,16,1,13,12,3,10,3,8,5,3,6,14,13,7,2,15,9,2,2,16,12,14,8,12,1,10,12,15,16,16,18,10,14,11,4,17,13,- -  -,
Bailey Wright,D (RC),7.00,7.00,13,7,4,8,14,14,10,9,2,1,3,15,7,10,4,3,9,13,12,6,4,15,3,11,14,3,4,7,10,5,2,6,14,12,8,3,12,10,2,3,15,12,13,9,13,3,5,10,13,15,12,13,10,7,9,4,15,12,- -  -,Inj
Dan Jones,"D (LC), WB (L)",7.00,7.00,11,12,1,11,12,12,12,11,3,2,2,11,9,11,10,1,8,14,11,17,7,3,2,12,10,2,9,11,8,6,3,5,13,8,7,7,10,11,3,1,10,8,11,10,8,2,10,14,13,13,11,10,5,11,4,3,15,12,- -  -,
Ethan Boyle,"D/WB (R), DM, M (C)",6.99,6.99,11,8,1,5,12,11,11,11,1,3,3,13,4,9,10,1,9,11,11,13,6,13,3,11,11,3,7,8,9,4,1,8,12,9,7,4,11,8,3,1,12,9,11,9,15,1,10,7,8,14,7,7,8,8,15,7,14,11,- -  -,
Sinan Çinar,D (LC),6.99,6.99,9,5,2,6,6,9,7,10,1,3,1,8,4,5,9,2,1,10,8,5,2,6,2,10,8,2,2,3,5,3,4,4,6,6,5,3,5,5,2,3,8,6,7,7,15,3,7,13,14,15,10,11,4,13,14,8,13,4,- -  -,
El Mehdi Nadrani,D (RLC),6.99,6.99,12,2,2,8,9,9,12,9,3,1,2,11,1,4,6,2,4,11,11,10,5,6,3,14,7,2,1,6,6,2,1,4,14,7,4,2,11,7,3,1,11,13,9,6,9,2,7,18,5,18,12,17,8,12,14,2,7,11,- -  -,
Nathan Ferguson,D (RLC),6.98,6.98,10,8,1,11,12,13,14,11,2,2,1,13,8,10,11,2,10,7,12,7,9,10,3,10,11,1,4,8,11,5,2,11,14,12,8,7,12,9,3,1,12,12,13,11,11,1,12,12,9,12,6,10,19,11,5,5,16,13,- -  -,
Anton Krivotsyuk,"D (LC), WB (L)",6.98,6.98,12,11,2,7,12,13,13,11,1,3,3,12,10,10,11,2,10,10,12,10,9,13,3,12,12,1,8,9,10,6,2,8,5,12,7,4,12,12,2,2,8,10,13,11,12,3,10,19,11,10,11,12,5,11,13,2,12,12,- -  -,
Nathan Sheron,"D (RC), DM, M (C)",6.98,6.98,10,6,1,5,10,11,12,10,3,2,2,10,4,5,6,2,5,13,9,7,5,7,3,11,8,2,4,3,6,4,1,5,12,8,4,4,8,7,2,3,10,7,8,6,10,3,6,8,8,11,8,10,7,6,12,7,15,10,- -  -,
Michael Novak,"D/WB (RL), M (R)",6.98,6.98,13,10,3,8,14,14,10,9,2,3,1,13,7,12,8,2,11,13,12,14,7,11,2,11,13,2,7,8,8,6,2,4,13,11,5,5,11,13,1,1,12,10,10,7,14,3,10,14,13,12,9,14,8,12,9,7,15,9,- -  -,
Darnell Johnson,D (RC),6.98,6.98,13,7,3,8,10,12,15,13,2,2,2,12,7,9,14,2,9,18,12,10,5,12,3,13,12,1,2,6,6,3,3,6,15,11,9,8,10,11,2,3,11,13,11,12,10,2,14,15,16,15,13,15,9,14,10,5,16,12,- -  -,Wnt
Baily Cargill,"D (LC), WB (L)",6.98,6.98,12,10,1,8,10,10,13,13,4,3,1,11,4,11,8,3,9,13,11,5,6,7,2,13,11,1,6,8,11,3,1,6,12,11,4,5,12,12,2,2,9,12,10,11,12,3,8,12,13,13,13,11,9,9,7,8,14,11,- -  -,Wnt
Leif Arne Skorve,D/WB (L),6.97,6.97,8,7,3,4,9,11,7,9,3,2,4,8,6,4,4,4,4,11,11,6,4,5,2,8,6,2,5,3,6,3,2,5,3,8,4,6,11,4,2,1,10,5,6,4,9,2,4,11,11,12,7,11,6,7,8,8,8,2,- -  -,Ctr
Michee Efete,"D (RLC), WB (R)",6.97,6.97,12,5,2,10,10,12,13,12,1,1,1,11,1,9,11,1,6,13,11,5,6,13,2,11,9,4,3,8,7,3,1,8,14,9,6,4,11,10,3,4,11,9,10,9,11,1,12,13,10,11,9,10,11,6,8,3,13,10,- -  -,
Roydel Vernon,D (RC),6.97,6.97,8,4,2,9,13,8,12,10,1,3,3,9,1,4,7,3,4,13,12,5,4,4,2,10,7,1,2,3,8,3,2,4,8,7,4,1,12,3,3,2,7,8,8,6,18,4,7,9,13,14,10,12,11,10,8,6,7,4,- -  -,Ama
Ryan Nyambe,"D (RC), WB (R)",6.96,6.96,15,7,1,10,14,14,15,14,3,2,2,11,5,8,14,1,10,17,13,6,3,8,4,11,11,1,3,5,9,3,1,8,18,11,6,3,13,9,3,3,13,11,11,12,13,2,14,15,7,18,12,9,12,10,6,2,16,14,- -  -,
Steven Green,"D (LC), M (C)",6.96,6.96,12,4,2,5,9,7,6,7,3,3,1,10,4,4,6,1,4,11,10,6,4,10,1,8,4,3,4,4,4,4,1,5,12,5,6,5,5,4,3,3,8,5,5,7,9,1,5,9,8,12,10,12,8,15,8,9,14,11,- -  -,Ama
Julián Commisso,D (RLC),6.96,6.96,15,11,3,6,12,12,17,15,3,1,2,14,4,4,12,2,6,14,14,5,2,9,1,10,11,1,2,4,7,5,1,6,16,10,9,5,11,6,4,2,13,12,15,11,11,1,12,3,3,14,16,11,9,16,9,15,9,15,- -  -,Inj
Donervon Daniels,D (RC),6.96,6.96,13,9,1,10,12,11,12,11,1,1,1,11,6,10,10,1,10,14,11,14,6,15,2,13,12,1,5,7,9,5,3,8,14,9,8,4,10,12,2,3,13,11,10,9,14,2,10,11,14,16,14,14,11,12,8,6,14,10,- -  -,Wnt
Danilho Doekhi,"D (RC), WB (R), DM",6.96,6.96,14,12,3,12,14,15,16,14,1,1,4,13,4,10,11,3,9,12,12,2,11,14,1,14,13,3,8,9,11,5,1,7,12,12,9,6,13,11,1,2,12,14,12,14,11,3,11,20,12,9,10,12,6,16,7,4,16,14,- -  -,
Tyler Campbell,"D (RC), WB (R)",6.95,6.95,12,2,3,4,11,12,11,8,3,1,2,12,4,4,9,1,3,11,10,5,2,9,1,10,9,4,1,7,6,3,2,3,11,4,8,4,8,4,3,3,15,4,11,9,5,1,7,9,9,11,3,9,6,4,14,14,5,11,- -  -,Ama
