Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
Manu García,M/AM (C),7.51,7.51,13,16,3,16,12,8,9,10,1,1,2,12,8,15,12,1,15,14,8,6,8,11,1,6,5,1,14,17,16,9,3,13,14,14,11,11,12,12,1,3,11,13,12,13,11,2,13,16,16,12,12,17,8,9,6,5,15,11,- -  -,
Mateus Fernandes,M/AM (C),7.50,7.50,12,16,2,17,12,8,12,14,2,1,3,9,11,16,14,1,14,13,10,7,13,10,3,17,11,4,9,13,16,11,2,15,14,14,13,13,14,14,1,1,10,14,12,14,13,2,14,10,7,15,13,13,4,12,5,5,18,11,- -  -,Ask
Karol Córdova,"AM (C), ST (C)",7.50,7.50,7,7,2,14,11,6,4,5,1,2,1,5,4,7,10,2,9,11,4,3,6,1,2,7,5,1,4,13,9,9,2,5,6,6,6,5,6,10,3,2,9,13,8,10,11,4,8,17,14,12,11,11,17,12,2,5,5,2,- -  -,Loa
Christopher Nkunku,"M/AM (RLC), ST (C)",7.48,7.48,14,15,2,14,15,5,11,15,1,2,2,7,10,16,14,2,15,15,6,6,12,7,1,8,5,3,14,15,14,13,3,13,11,15,12,13,14,17,3,1,12,12,15,14,14,1,14,14,14,13,10,12,4,13,11,8,17,12,- -  -,
Lukas Kačavenda,"DM, M/AM (RLC)",7.48,7.48,15,14,3,14,12,10,9,14,2,2,4,10,12,13,11,1,14,15,6,8,13,13,1,10,9,1,9,12,13,11,2,13,15,11,11,11,10,12,3,1,15,14,12,15,17,1,13,8,6,12,13,12,14,13,10,9,13,15,- -  -,
Lamine Diallo,"AM (C), ST (C)",7.48,7.48,10,13,2,16,15,3,8,11,1,3,3,7,8,13,8,3,12,12,5,7,9,7,1,11,7,1,10,15,12,8,3,8,11,14,8,8,8,10,1,1,5,15,9,9,16,1,7,11,10,10,3,10,9,4,11,15,11,11,- -  -,
Konstantin Kuchaev,"DM, M (C), AM (RC)",7.47,7.47,13,14,3,13,14,9,9,12,1,3,2,11,6,13,13,2,12,11,8,4,8,5,3,10,8,1,9,17,13,8,2,11,13,12,8,10,13,10,1,2,11,11,12,14,9,3,13,14,15,15,12,10,5,12,4,8,16,10,- -  -,
Eduard Spertsyan,M/AM (C),7.47,7.47,10,15,2,14,12,10,8,13,2,1,1,12,12,13,13,3,15,12,10,10,13,15,3,7,5,3,13,13,14,13,1,12,13,14,13,16,13,13,1,2,10,12,13,14,12,1,14,15,7,13,9,9,3,14,10,5,17,11,- -  -,
Emmanuel Simon,"DM, M/AM (C)",7.47,7.47,8,10,4,12,8,3,9,11,1,3,2,4,8,9,9,4,7,15,4,3,8,13,2,9,4,3,13,15,10,10,1,8,5,11,6,9,6,11,2,2,11,10,8,10,15,2,9,19,17,13,15,12,2,15,5,14,11,5,- -  -,Ama
Ollie Wright,M/AM (C),7.46,7.46,12,14,2,11,10,5,10,7,2,1,1,7,11,13,9,1,12,12,4,6,8,4,4,7,9,1,9,12,10,6,2,12,5,10,7,10,8,12,2,4,11,10,10,12,13,2,11,16,12,10,11,11,11,2,6,4,17,10,- -  -,
Brandon Kavanagh,"DM, M/AM (C)",7.46,7.46,6,10,3,10,10,4,6,10,1,1,2,6,14,10,9,2,9,11,4,2,10,8,3,4,5,2,9,10,9,5,2,9,15,10,7,10,7,9,2,2,8,10,7,9,8,2,9,13,13,14,13,14,4,10,7,6,16,14,- -  -,
Hugo Vetlesen,"DM, M/AM (C)",7.46,7.46,14,15,1,13,14,10,9,15,3,1,3,12,8,13,14,3,15,14,8,3,9,10,2,6,6,3,10,15,14,12,1,14,13,14,12,8,16,16,1,1,8,11,14,15,12,2,14,15,12,14,13,12,6,14,14,7,16,13,- -  -,
Enzo Millot,"M (C), AM (RLC)",7.46,7.46,14,18,3,16,13,5,12,15,1,1,1,12,12,16,16,1,17,14,3,4,14,12,2,8,11,2,11,14,15,9,1,16,13,15,12,11,12,17,4,3,13,14,15,18,11,3,15,14,12,15,14,10,10,12,7,6,14,15,- -  -,
Marcelino Núñez,"M (C), AM (RC)",7.43,7.43,12,16,3,15,13,7,10,14,1,3,3,11,15,16,11,1,13,14,7,12,14,8,3,6,6,2,14,16,15,10,1,14,16,12,13,12,12,17,1,3,11,14,14,14,9,2,12,17,15,17,13,14,6,12,6,6,15,16,- -  -,
Brais Méndez,M/AM (RC),7.40,7.40,15,15,2,16,15,9,11,13,3,2,3,11,10,16,13,1,15,13,6,10,13,11,1,12,10,2,13,15,16,15,2,13,6,15,14,15,15,16,3,2,10,10,15,15,9,3,13,18,13,13,10,10,7,12,3,5,16,10,- -  -,Opt
Miguel Mohamed,"DM, M/AM (C), ST (C)",7.40,7.40,13,15,1,16,15,3,13,12,3,1,3,6,7,13,14,1,15,12,1,1,11,2,3,13,8,3,13,17,16,7,2,15,20,14,9,9,8,14,3,1,8,12,14,15,14,3,11,7,7,8,12,5,5,13,10,10,16,9,- -  -,
Takuhiro Nakai,M/AM (C),7.40,7.40,12,16,3,16,12,9,11,11,2,3,1,8,5,16,14,3,10,13,4,4,12,10,1,8,6,1,10,16,17,9,2,16,10,13,7,9,10,13,4,2,10,10,12,13,6,2,13,11,9,12,11,12,12,5,8,1,20,11,- -  -,Loa
Alex Oxlade-Chamberlain,"DM, M/AM (RC)",7.39,7.39,14,14,3,14,14,10,12,12,2,1,3,12,12,14,14,3,14,13,10,11,13,9,2,8,7,2,11,15,14,11,2,13,14,13,13,11,12,14,1,4,12,14,13,14,11,1,12,14,14,16,12,14,16,13,6,9,16,14,- -  -,Inj
Rubén García,M/AM (RLC),7.39,7.39,13,17,1,16,14,9,11,13,1,3,4,6,13,14,13,3,16,13,5,4,13,7,3,5,9,2,15,17,15,12,3,12,15,14,15,14,13,14,1,3,14,11,14,14,11,2,13,10,14,14,13,14,11,12,8,7,16,14,- -  -,
Shay McCartan,"M/AM (C), ST (C)",7.38,7.38,11,11,1,12,11,3,10,11,3,1,1,7,7,12,11,1,13,11,3,4,11,13,1,8,8,3,10,9,12,11,2,10,15,12,8,8,11,11,2,2,7,10,11,10,8,3,11,14,15,14,12,14,3,8,3,5,16,15,- -  -,
Chukiatton Yodchu,"M (C), AM (LC), ST (C)",7.38,7.38,15,16,2,17,16,4,10,14,3,3,2,8,10,13,10,3,15,14,9,4,12,8,1,14,8,1,8,18,16,8,1,17,10,13,9,7,8,13,2,1,9,11,12,15,4,4,11,11,14,12,9,13,4,9,8,10,13,15,- -  -,
Donny van de Beek,"DM, M/AM (C)",7.37,7.37,17,17,3,16,16,11,11,14,1,1,3,11,10,16,13,2,15,16,11,7,13,14,3,14,11,2,12,14,16,13,2,12,15,13,13,12,14,15,1,2,12,14,14,15,10,1,12,11,15,15,13,14,3,11,6,4,16,14,- -  -,
Hannibal,"M (C), AM (RLC)",7.37,7.37,13,14,1,15,12,9,12,14,3,3,1,10,12,13,14,1,14,16,7,3,11,9,2,12,8,3,12,15,15,12,3,16,17,13,12,12,12,14,2,3,12,14,15,16,15,1,14,8,7,13,14,9,5,19,14,10,14,16,- -  -,
Charles De Ketelaere,"M/AM (C), ST (C)",7.35,7.35,13,18,1,16,15,10,12,14,2,1,2,12,13,16,15,1,16,13,8,11,13,10,2,16,13,3,12,18,16,14,1,16,15,15,12,10,15,15,3,1,13,15,16,14,12,1,14,7,15,15,14,13,6,10,8,11,15,14,- -  -,
Emiliano Buendía,"M (R), AM (RC)",7.34,7.34,14,17,3,17,12,7,11,13,3,3,3,10,10,16,14,1,16,14,5,5,11,6,2,8,6,3,16,18,16,11,3,15,16,13,15,15,12,17,2,1,12,16,15,17,15,3,15,4,5,13,13,14,6,14,14,12,17,16,- -  -,
Vitaliy Bratkevych,"AM (RC), ST (C)",7.33,7.33,9,12,4,13,13,2,8,8,2,2,3,3,3,10,10,1,11,11,1,3,6,11,1,6,4,3,5,12,10,6,3,6,14,10,5,3,4,9,4,3,9,13,5,12,8,3,10,14,19,9,13,11,10,13,11,8,8,11,- -  -,
Manfred Fischer,M/AM (RLC),7.33,7.33,12,12,3,12,13,10,12,12,1,4,1,10,7,13,13,1,14,13,8,7,6,8,3,9,7,2,5,11,13,7,1,9,12,12,10,8,12,13,2,2,11,12,12,15,11,2,14,12,11,11,10,12,6,9,8,8,14,11,- -  -,Opt
Lee Bowyer,M/AM (RC),7.33,7.33,13,14,1,12,18,5,8,12,2,1,1,6,7,8,9,3,13,13,10,6,7,8,2,13,8,1,8,14,8,7,3,8,13,13,10,7,8,11,2,1,19,6,9,12,9,1,7,10,12,9,12,11,10,16,11,7,9,10,- -  -,Loa
Júnior,"DM, M/AM (C)",7.32,7.32,12,16,2,16,16,7,11,12,1,2,3,8,9,16,11,1,14,7,9,7,12,5,2,11,8,3,14,16,16,9,1,14,11,12,7,12,9,7,1,2,9,16,12,13,8,3,10,12,10,10,9,10,12,14,10,10,10,18,- -  -,
Orkun Kökçü,"DM, M/AM (C)",7.32,7.32,14,15,2,16,13,6,12,15,3,2,2,8,14,16,13,1,14,13,6,8,14,17,2,6,7,1,14,14,15,11,3,14,14,14,12,13,14,16,3,3,12,14,13,15,10,2,12,11,13,14,12,10,12,12,6,2,15,16,- -  -,Inj
Mattias Käit,"DM, M (C)",7.32,7.32,14,13,2,13,14,9,11,12,3,2,2,12,9,13,12,3,11,14,7,5,12,9,1,12,10,3,6,14,13,11,3,11,10,13,10,8,11,13,1,3,10,10,12,15,11,1,14,11,8,9,10,11,9,13,11,8,15,12,- -  -,Opt
Lucas Robertone,M/AM (C),7.30,7.30,13,17,1,15,14,7,11,13,2,3,2,12,11,13,12,3,16,14,8,4,14,8,1,7,8,2,15,15,15,12,2,9,13,13,12,13,11,15,1,3,13,13,13,14,13,2,13,8,15,13,13,10,6,13,12,5,15,12,- -  -,Opt
Tyrese Hall,"M (RC), AM (RLC)",7.30,7.30,12,13,1,13,9,8,8,13,1,2,3,2,1,10,10,1,11,12,2,1,4,3,3,8,7,1,6,13,14,4,1,11,5,11,5,7,4,7,1,3,6,6,4,11,13,1,8,19,11,10,11,10,11,3,9,5,10,10,- -  -,
Dani Olmo,"M (C), AM (RLC), ST (C)",7.29,7.29,14,17,2,16,15,9,10,14,1,2,2,10,12,15,12,1,16,13,7,3,12,10,1,7,8,1,14,17,16,13,3,16,14,14,12,13,14,15,2,2,13,15,14,14,12,2,12,10,13,17,15,12,5,16,7,2,16,16,- -  -,
Stanis Idumbo Muzambo,"DM, M (C), AM (RC)",7.28,7.28,11,14,2,16,9,4,11,13,3,3,3,7,8,15,15,2,11,17,4,5,11,10,4,6,7,1,9,15,15,8,2,16,16,13,9,11,10,11,2,2,16,13,11,16,6,2,14,16,9,15,12,14,13,3,6,5,14,11,- -  -,
Paul Pogba,"DM, M/AM (LC)",7.27,7.27,9,18,3,17,14,10,15,14,3,3,3,8,15,19,13,2,14,16,6,3,13,13,3,15,13,1,15,18,18,14,3,14,13,12,14,10,11,15,2,3,10,13,16,12,12,3,10,13,14,15,14,10,12,13,14,14,16,19,- -  -,Opt
Thanawat Suengchitthawon,"WB (R), M/AM (C)",7.27,7.27,12,16,1,14,12,4,9,12,1,3,2,9,12,14,12,1,13,12,7,12,12,14,4,9,9,2,12,14,13,8,2,13,6,12,10,14,12,12,3,3,13,12,11,12,15,1,11,12,11,13,9,10,7,13,14,7,16,12,- -  -,
Mihael Žaper,"DM, M (C)",7.27,7.27,11,16,3,13,15,11,11,12,3,2,1,12,10,16,10,3,14,13,11,5,11,13,2,11,12,2,10,15,14,10,3,12,12,14,12,10,12,14,2,2,10,10,15,12,10,2,10,16,17,17,13,14,7,13,6,4,16,12,- -  -,Wnt
Mattia Sprocati,"M (R), AM (RLC)",7.26,7.26,11,13,1,14,11,9,10,9,2,1,3,10,9,13,11,3,13,12,7,8,12,8,4,11,9,2,8,13,12,11,1,11,14,12,11,6,12,11,1,2,11,11,13,11,8,2,12,12,13,14,15,13,8,13,8,9,15,14,- -  -,
Williot Swedberg,"DM, M (C), AM (RLC), ST (C)",7.25,7.25,12,15,1,14,11,8,12,15,1,3,1,12,11,13,14,3,13,14,11,5,12,10,3,14,9,2,8,13,15,11,1,14,15,13,12,10,12,15,1,1,13,13,14,14,8,1,12,18,16,15,15,18,5,7,9,1,13,13,- -  -,
Masaki Watai,M/AM (RLC),7.25,7.25,12,14,3,14,12,8,5,11,1,2,1,9,10,13,12,3,11,13,6,4,11,7,2,3,3,1,9,14,16,10,3,14,14,13,12,14,8,12,3,3,7,15,9,14,10,3,12,10,12,14,12,9,12,15,4,6,14,12,- -  -,Opt
Lászlo Bénes,"DM, M/AM (C)",7.25,7.25,11,16,2,16,12,11,8,13,1,3,3,11,11,15,12,2,12,12,10,3,12,6,3,8,6,3,16,16,14,9,3,12,11,13,14,15,11,14,3,1,11,11,13,14,13,4,11,16,10,13,12,10,12,11,8,7,14,13,- -  -,Opt
Mauro Júnior,"D/WB (RL), M (L), AM (LC)",7.25,7.25,13,15,2,16,15,8,8,12,1,1,1,11,9,14,13,1,16,14,8,12,13,8,1,7,7,1,8,14,14,9,1,14,12,14,10,5,11,13,1,1,10,14,13,14,9,1,13,16,7,10,12,12,4,12,15,2,18,11,- -  -,
Viktor Claesson,"M (LC), AM (RLC)",7.24,7.24,14,16,3,16,16,9,10,13,4,4,2,11,10,16,11,2,16,14,7,9,11,5,3,10,8,1,12,16,15,12,2,11,15,15,11,12,15,16,1,3,13,11,16,11,14,2,10,18,15,16,14,14,7,13,10,1,16,13,- -  -,
João Veloso dos Santos,M/AM (C),7.24,7.24,13,17,2,15,11,8,12,11,2,4,3,8,9,16,13,1,16,14,11,6,12,9,1,10,11,3,8,13,14,9,2,13,13,15,12,10,9,17,2,2,5,15,14,15,16,2,14,17,16,15,13,10,3,11,12,7,17,11,- -  -,Inj
Luis Alberto,"DM, M/AM (C)",7.24,7.24,13,17,2,16,15,9,10,12,1,2,3,10,14,17,10,2,15,14,8,3,14,12,2,9,5,2,16,20,17,14,2,13,17,15,12,16,13,14,3,2,13,11,16,13,12,1,10,11,13,12,13,12,7,15,9,14,17,17,- -  -,Opt
Javier Acevedo,"DM, M (RC), AM (C)",7.23,7.23,15,17,1,17,15,3,11,14,3,1,2,8,8,15,10,1,14,14,5,6,12,7,2,11,7,1,16,16,16,10,1,16,11,15,6,10,7,14,1,1,12,17,13,14,11,2,11,9,13,14,9,10,5,8,10,7,9,11,- -  -,
Finn O'Boyle,"AM (C), ST (C)",7.23,7.23,7,11,3,11,7,1,3,5,1,3,1,5,3,5,10,1,6,10,2,1,3,6,1,3,8,3,6,12,11,7,2,5,5,12,3,7,6,7,3,3,5,6,9,12,14,2,14,14,10,11,10,13,8,10,6,4,11,10,- -  -,
Richard Tividor,AM (C),7.23,7.23,9,11,1,14,16,3,6,7,1,2,3,4,6,9,6,3,9,11,3,5,8,4,2,10,3,1,6,12,9,9,1,5,11,6,4,6,5,6,3,3,7,11,6,6,12,2,6,13,14,8,16,11,8,18,12,3,15,13,- -  -,Ama
Youssef Maleh,"DM, M (LC), AM (RLC)",7.22,7.22,14,15,3,14,14,9,13,13,3,1,1,14,10,15,13,2,14,13,10,7,11,10,3,7,7,3,9,15,14,10,2,12,16,13,10,10,13,13,2,1,13,14,14,15,12,2,14,12,13,15,14,11,6,12,11,8,17,16,- -  -,
Nenad Vukomanović,AM (RLC),7.22,7.22,13,11,3,17,16,2,8,10,1,3,2,4,8,13,12,3,15,12,2,2,14,11,2,13,5,2,14,19,15,15,1,16,13,12,8,11,9,13,1,1,8,15,10,14,8,1,10,17,1,16,9,12,9,9,9,7,6,13,- -  -,Inj
Pedro Vite,"DM, M/AM (LC)",7.22,7.22,12,14,1,15,12,6,8,16,2,2,1,5,10,13,13,2,15,15,6,5,14,7,2,5,8,2,12,15,14,11,3,15,15,12,10,15,8,14,1,2,8,9,8,13,10,2,13,19,12,11,11,11,11,5,8,3,18,12,- -  -,
Matheus Henrique,"DM, M (C)",7.21,7.21,15,16,4,16,15,12,10,13,3,2,2,13,10,16,15,3,14,14,10,9,12,8,2,9,10,1,8,13,16,9,3,14,14,13,6,7,12,13,2,1,13,13,13,15,14,1,13,13,10,15,12,13,7,14,13,8,17,14,- -  -,
Agustín Palavecino,"M (C), AM (RC)",7.21,7.21,12,16,1,14,15,9,8,13,3,1,1,9,13,15,12,2,14,14,7,5,15,11,1,9,7,2,13,15,14,12,2,12,13,13,9,13,11,13,1,1,9,12,12,15,13,1,13,9,15,11,13,12,7,12,8,6,15,12,- -  -,
Pablo Barba,"DM, M/AM (C)",7.21,7.21,9,14,2,14,9,6,6,15,2,1,2,7,6,11,12,2,14,11,6,5,5,4,3,8,10,1,7,14,16,12,3,14,11,12,5,6,8,12,1,1,14,10,9,15,15,3,11,8,11,8,11,7,14,16,11,11,10,8,- -  -,
Otávio,M/AM (RLC),7.20,7.20,17,15,1,16,16,12,9,14,1,1,2,12,12,16,13,1,15,17,7,7,9,11,2,5,6,2,9,14,16,10,2,13,20,14,11,12,14,14,1,1,19,16,13,16,18,4,13,6,2,15,15,13,5,16,20,17,18,13,- -  -,
Diego Valdés,M/AM (C),7.19,7.19,13,14,1,15,14,11,11,14,1,3,1,7,12,15,12,2,15,16,7,6,11,8,1,9,9,2,12,13,14,14,1,13,14,14,12,14,13,13,2,3,10,11,13,12,11,3,12,14,15,14,13,15,4,13,5,10,16,13,- -  -,
Odin Thiago Holm,M/AM (C),7.19,7.19,13,16,1,16,12,7,12,14,3,1,1,9,10,15,13,2,13,13,8,5,11,12,1,13,10,3,15,16,14,9,3,15,18,14,9,10,12,15,2,1,10,16,14,17,9,1,15,11,8,15,12,12,13,9,5,4,14,18,- -  -,
Vinícius Faro,AM (RC),7.19,7.19,16,13,2,17,13,10,12,13,3,2,1,5,10,12,11,1,11,14,6,6,9,7,3,15,11,1,8,16,16,10,2,16,14,14,10,12,7,12,3,3,8,13,11,12,7,1,9,9,11,12,13,11,7,11,1,6,9,10,- -  -,
Munir,"M (L), AM (RLC), ST (C)",7.19,7.19,12,15,1,15,12,4,10,11,1,2,3,5,12,14,13,3,15,13,3,7,12,8,3,7,8,3,13,16,15,12,2,14,12,13,14,13,11,12,1,3,10,12,15,16,8,3,15,11,17,15,10,16,6,16,9,7,16,17,- -  -,Opt
Sander van de Streek,"M (C), AM (LC), ST (C)",7.19,7.19,15,13,2,14,13,7,10,14,1,3,2,8,7,13,11,2,15,13,4,4,11,6,1,12,13,3,8,13,14,12,2,9,14,16,9,8,13,14,1,1,12,11,14,12,14,3,10,14,12,15,11,14,7,11,10,4,16,13,- -  -,
Bruno Jordão,"DM, M/AM (C)",7.18,7.18,14,16,3,15,12,10,10,12,2,2,3,11,12,14,13,1,14,13,8,4,12,10,1,10,12,3,10,13,14,10,3,14,13,14,9,10,12,15,1,4,10,13,13,15,10,2,12,11,13,15,13,13,13,12,9,5,16,14,- -  -,
Josh Robertson,AM (C),7.18,7.18,5,13,3,13,4,1,3,10,3,3,2,2,4,6,12,2,6,11,3,2,1,4,1,5,1,3,3,13,8,5,1,6,9,6,1,1,1,8,1,1,1,5,6,12,6,3,13,12,13,9,10,12,10,10,6,3,6,10,- -  -,Ctr
Rekeem Harper,"DM, M/AM (C)",7.17,7.17,10,12,3,11,9,7,13,13,3,1,3,8,10,11,10,2,10,13,8,5,10,9,3,13,5,3,7,12,11,7,3,11,15,10,8,10,9,11,2,1,11,11,13,12,7,3,12,12,7,13,11,13,13,9,9,11,18,16,- -  -,
Eşqin Musayev,"M (C), AM (RC)",7.17,7.17,4,12,2,9,12,4,4,4,1,2,1,4,6,9,9,1,10,6,4,4,4,15,3,6,5,2,12,11,7,5,3,10,4,14,4,8,4,11,3,2,5,6,11,10,11,3,9,12,13,11,8,10,7,6,7,7,8,3,- -  -,
Fred Prime,"AM (LC), ST (C)",7.16,7.16,13,10,1,15,17,1,3,10,3,1,2,2,3,12,6,4,11,11,3,3,6,10,3,6,5,3,9,14,10,7,2,10,19,9,5,10,5,10,4,2,9,6,9,10,6,1,6,16,13,15,11,12,7,10,7,4,7,13,- -  -,Ctr
Riki,M/AM (C),7.15,7.15,11,16,1,13,15,7,11,13,3,3,3,10,9,15,12,1,14,12,8,8,12,11,4,8,7,1,10,13,13,8,3,11,12,13,9,13,12,13,3,4,8,10,13,14,9,1,10,19,14,15,13,9,5,13,8,5,15,11,- -  -,Inj
Tom Rogić,M/AM (C),7.15,7.15,10,15,2,17,15,10,12,8,1,4,2,11,10,14,7,1,16,11,7,4,14,9,2,14,9,3,11,12,16,12,2,14,11,15,11,7,13,16,2,1,11,13,15,9,8,1,8,15,15,14,10,12,12,15,9,10,17,17,- -  -,
Carlos Fuentes,"M (C), AM (RC)",7.15,7.15,5,13,3,10,10,7,5,7,2,2,3,5,12,8,5,1,8,9,3,3,5,8,3,8,4,3,11,9,10,7,3,4,10,11,6,6,5,7,2,1,5,5,5,6,16,2,6,15,8,15,19,13,8,11,9,6,7,14,- -  -,Ama
Brandon Aguilera,"M (C), AM (RC)",7.15,7.15,11,15,2,14,11,5,9,10,3,3,1,11,12,15,9,3,8,12,5,12,11,12,1,8,7,3,12,12,14,10,2,16,10,12,10,13,10,13,1,4,11,9,12,13,10,3,10,7,9,12,12,10,6,9,10,4,11,10,- -  -,IPR
José Moncada,"M (R), AM (RLC)",7.14,7.14,7,10,3,10,8,3,6,6,2,1,2,3,7,8,6,1,11,11,3,3,8,15,1,11,5,1,4,12,12,7,2,9,8,12,8,6,4,10,1,3,7,13,8,8,18,1,6,7,6,9,14,10,9,12,10,7,9,9,- -  -,
Ryan Thomas,"WB (R), DM, M/AM (C), ST (C)",7.14,7.14,15,12,2,16,13,4,8,13,3,2,3,10,14,15,12,3,15,9,6,6,9,8,1,8,9,2,7,10,14,5,2,11,15,12,10,10,12,13,1,1,8,12,13,13,10,2,11,17,13,13,12,11,18,7,7,2,16,10,- -  -,Opt
Florian Wirtz,M/AM (C),7.14,7.14,16,16,2,16,14,9,9,15,3,2,2,8,11,16,14,2,16,14,7,6,14,10,2,8,8,2,12,16,17,13,4,16,15,15,11,12,13,16,1,3,13,14,15,17,13,2,15,12,12,13,15,13,14,15,6,7,14,15,- -  -,Frt
Domen Črnigoj,"M (RC), AM (C)",7.14,7.14,13,13,1,14,14,12,13,13,1,3,2,12,10,13,12,1,14,14,10,4,13,9,1,12,12,1,10,16,14,12,1,12,16,13,12,9,13,12,1,2,15,11,13,12,15,4,13,12,14,14,10,14,10,11,14,10,15,15,- -  -,Opt
Scott Fraser,M/AM (C),7.14,7.14,12,13,2,13,14,8,10,13,3,3,3,10,16,14,11,3,11,13,7,5,11,11,2,12,9,3,10,13,13,9,1,10,13,12,11,9,12,12,1,2,10,11,13,12,10,3,11,9,11,12,10,8,6,14,9,10,15,9,- -  -,Inj
Johannes Eggestein,"M (C), AM (RC), ST (C)",7.14,7.14,12,14,2,14,15,7,9,11,3,3,2,8,10,13,11,2,13,14,5,3,10,8,2,9,11,1,7,12,14,12,1,11,11,12,8,6,12,12,3,1,10,12,13,13,11,2,13,16,13,14,13,10,5,12,5,6,13,15,- -  -,
Taylan Harris,"M/AM (C), ST (C)",7.14,7.14,5,11,2,12,6,3,6,9,3,2,1,3,3,7,12,1,9,11,3,1,5,13,1,3,7,3,4,13,10,7,1,10,3,15,4,6,3,7,1,3,7,8,7,13,6,1,12,13,11,10,12,11,10,14,10,8,19,13,- -  -,
Nedim Bajrami,M/AM (C),7.12,7.12,14,15,2,15,14,7,11,13,3,3,1,7,14,14,14,3,15,13,7,4,14,11,3,8,8,3,12,14,14,13,3,12,13,13,13,13,11,15,2,3,12,13,13,15,13,2,13,9,11,14,13,12,5,10,8,7,15,14,- -  -,
