Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
Rei Tachikawa,M/AM (C),6.84,6.84,8,11,3,10,7,2,4,12,2,2,1,7,4,11,12,1,7,16,6,1,7,13,2,8,2,2,1,9,13,8,2,8,9,10,5,4,6,5,2,3,5,6,6,9,11,2,13,13,12,11,13,12,5,3,6,5,18,10,- -  -,
Eliseu Pina,M (C),6.87,6.87,10,12,2,8,5,2,3,10,1,1,2,5,1,12,12,3,4,7,7,1,4,9,2,11,3,4,2,5,12,1,4,1,13,8,1,1,4,4,4,1,1,2,4,10,13,2,12,15,10,10,10,14,8,14,12,2,8,13,- -  -,
Hasan Yurtseven,M/AM (C),6.38,6.38,11,12,3,8,6,2,3,12,3,3,3,3,4,5,12,1,5,5,1,3,3,5,2,1,4,3,4,8,12,7,2,2,10,13,1,4,3,3,3,2,1,5,3,12,6,3,13,20,9,10,11,9,9,6,9,5,17,9,- -  -,
Bjorn Christensen,"M/AM (C), ST (C)",6.61,6.61,8,6,2,6,6,2,4,12,2,2,1,6,1,10,13,1,11,15,5,1,6,3,3,3,6,1,5,6,8,8,1,3,14,13,4,4,6,7,1,2,3,5,6,13,9,3,13,12,9,11,11,10,10,7,10,8,10,13,- -  -,Ama
Ovidiu Iepure,M (C),6.71,6.71,10,11,2,3,5,2,3,6,4,2,3,2,1,12,12,1,5,10,8,1,4,10,2,5,1,2,2,5,7,3,1,2,12,8,1,3,4,4,1,2,1,4,4,11,15,3,11,14,12,9,11,10,7,11,12,8,6,10,- -  -,Ctr
Jarred Collado,M (C),6.62,6.62,7,11,3,5,2,2,2,11,1,1,3,4,1,9,11,4,4,12,4,1,3,5,4,1,1,1,1,5,10,2,2,1,13,5,1,1,1,4,2,2,3,2,2,11,5,3,11,16,11,11,11,8,13,5,7,6,7,13,- -  -,Ama
Kevin Zonzini,M/AM (C),6.78,6.78,6,5,3,10,4,2,4,11,1,2,3,3,2,11,12,3,6,17,4,1,5,11,1,3,3,1,3,11,11,9,3,5,13,5,2,2,3,3,2,3,5,4,4,10,12,3,12,13,12,13,11,12,10,9,10,2,17,10,- -  -,
Alatina Vaiali’i,M (C),5.92,5.92,7,10,1,6,5,2,3,11,1,4,1,3,2,9,5,3,5,15,6,1,4,10,2,4,4,3,4,5,10,3,2,4,5,9,2,4,5,6,3,1,4,5,4,6,5,3,7,14,12,10,12,11,7,12,5,1,11,11,- -  -,Ama
Gavin Lio,M (C),6.67,6.67,5,12,2,11,3,2,2,8,1,2,1,2,1,12,8,2,4,11,5,1,3,11,2,8,2,1,2,5,10,2,1,1,3,12,1,2,1,2,3,2,4,1,3,6,6,1,9,10,15,11,11,11,10,9,7,1,16,13,- -  -,Ama
Izwan Chik,M (C),7.30,7.30,10,7,1,12,5,2,2,12,2,4,3,2,1,11,12,3,5,11,3,4,4,10,2,1,1,2,3,6,12,1,1,1,9,8,2,1,3,2,1,2,5,5,6,12,11,1,10,11,11,9,12,11,11,10,10,3,8,12,- -  -,
John Mareus,M (C),6.57,6.57,10,9,1,6,5,2,3,10,3,3,2,4,1,12,11,2,5,6,5,1,4,12,1,5,1,2,3,5,11,3,1,2,13,7,2,2,4,11,2,3,5,3,4,11,12,2,12,14,14,9,8,10,5,1,11,8,10,10,- -  -,
Ugyen Thinley Wangdi,M (C),6.56,6.56,10,9,3,9,5,2,1,5,2,2,1,3,1,10,11,4,7,12,6,2,5,10,3,3,3,2,3,5,12,1,3,3,14,6,1,3,2,8,3,2,3,4,4,12,13,1,12,10,10,13,10,10,5,7,5,6,9,12,- -  -,
Andrea Pasini,M (C),6.52,6.52,9,4,3,6,4,2,4,11,4,3,2,5,2,11,9,1,6,8,3,1,9,9,4,6,3,1,1,5,7,1,2,2,11,12,3,3,3,3,2,2,5,3,7,9,15,1,11,16,10,10,9,15,15,2,14,3,11,10,- -  -,
Hugin Samuelsen,"M (C), ST (C)",7.43,7.43,6,6,3,5,5,2,5,6,2,2,2,5,2,8,12,1,9,15,5,1,5,13,3,12,6,1,4,5,10,7,3,3,2,11,2,4,3,7,2,3,1,4,9,12,5,3,11,13,10,10,11,12,14,11,5,1,13,11,- -  -,
Guillermo La Hoz,M/AM (C),7.23,7.23,5,8,1,13,5,2,5,10,2,1,4,5,1,11,12,3,10,17,4,2,5,14,1,3,4,3,2,13,13,10,1,2,15,12,3,3,4,6,3,2,6,6,6,13,5,1,12,14,11,11,13,9,13,1,5,6,13,10,- -  -,
Confidence Senwelo,M/AM (C),6.56,6.56,7,10,1,8,6,3,4,5,2,1,3,8,2,12,13,1,6,5,4,5,4,1,3,9,5,3,5,8,10,7,3,7,2,13,5,6,6,8,1,2,4,7,7,14,14,1,13,20,11,12,10,10,7,2,11,2,10,11,- -  -,
Abdul Al-Wardi Abdul Hamid,M (C),6.81,6.81,11,5,2,7,6,3,3,13,2,2,2,5,3,12,12,2,9,15,9,5,6,10,1,1,4,2,5,5,12,4,1,3,10,12,4,5,4,8,2,2,3,6,6,13,13,1,13,14,11,9,12,10,10,9,5,7,17,11,- -  -,Ctr
Alan Cerquetti,M/AM (C),6.68,6.68,5,7,2,7,4,3,3,6,3,2,1,2,2,4,5,2,5,13,5,1,4,10,2,6,3,1,3,7,12,8,3,3,14,10,1,3,4,4,2,4,2,3,4,5,8,2,4,18,9,14,8,12,14,1,11,2,13,14,- -  -,
Yaron Atlan,M (C),6.80,6.80,12,11,4,13,7,3,6,7,3,2,3,6,2,13,13,2,7,16,8,1,11,7,3,3,5,3,5,5,13,4,3,5,14,11,6,5,6,6,1,1,7,6,8,13,11,1,13,10,9,11,12,12,9,10,9,1,11,10,- -  -,
Hugo Diandy,M (C),6.79,6.79,11,13,4,8,6,3,4,13,3,2,3,6,3,13,11,3,6,10,6,3,5,4,2,4,4,2,1,5,13,6,2,1,5,13,5,2,4,9,2,3,3,5,6,10,7,1,6,12,15,13,10,10,13,3,9,2,16,10,- -  -,Ctr
Davide Lisi,M (C),6.32,6.32,10,6,1,9,6,3,4,5,3,3,2,6,1,6,10,2,6,11,6,1,4,13,3,9,1,2,3,5,13,2,1,4,7,8,3,3,4,6,3,1,4,5,4,12,10,4,10,14,9,12,11,11,7,1,11,3,11,10,- -  -,
Joseph Muavesi,M/AM (C),6.29,6.29,10,5,3,9,6,3,5,6,1,2,3,4,6,7,8,1,4,11,3,1,6,1,4,15,2,1,4,8,13,8,2,6,16,9,1,4,3,6,1,3,5,5,6,6,5,1,9,18,12,11,9,10,11,14,9,4,6,13,- -  -,Ama
Khadre Guèye,M (C),6.80,6.80,10,12,2,9,12,3,5,13,2,1,3,7,5,13,13,3,9,8,8,3,10,11,3,6,6,3,3,5,11,6,1,7,3,13,5,5,10,9,2,2,1,13,10,13,12,2,13,20,12,10,11,14,6,5,9,6,12,12,- -  -,
Isaia Fealofai,M (C),6.43,6.43,9,10,1,7,5,3,3,4,3,1,2,4,1,7,11,2,7,15,8,1,3,9,1,7,1,2,2,5,12,3,2,2,7,10,1,1,3,7,3,1,1,3,2,10,10,2,11,12,10,14,9,9,14,15,5,4,9,12,- -  -,Ama
Rashid Bertrand,"M/AM (C), ST (C)",5.61,5.61,8,10,3,10,8,3,5,6,1,3,3,9,6,11,6,3,13,14,5,4,9,1,2,6,9,3,5,10,11,11,3,5,12,11,5,7,8,8,3,3,2,6,9,6,11,3,5,15,12,10,12,10,12,15,9,7,12,10,- -  -,
Chrys Williams,M/AM (C),6.87,6.87,8,10,3,10,6,3,3,3,2,2,1,6,6,13,13,2,9,11,6,4,10,1,3,7,4,2,3,10,13,9,2,7,10,11,5,4,6,12,1,1,5,6,7,9,13,4,13,14,12,11,10,10,7,5,6,6,20,10,- -  -,Ama
Aguer Garang,M/AM (C),6.75,6.75,7,6,3,8,2,3,3,12,2,3,1,5,4,13,13,1,7,12,6,3,7,9,1,6,2,2,4,12,13,5,1,7,11,7,5,2,5,7,2,3,4,6,6,13,15,2,13,14,11,11,10,9,9,5,13,2,11,13,- -  -,Ctr
Gremson Farro,M (C),6.77,6.77,10,10,3,8,6,3,4,5,2,2,2,5,2,13,9,1,6,11,9,1,5,13,1,1,4,1,3,5,13,3,3,4,13,11,3,3,4,8,2,1,4,5,6,12,9,1,8,16,13,11,13,12,8,3,13,2,18,11,- -  -,
Aboubakarr Kandeh,M/AM (C),6.42,6.42,8,4,3,5,5,3,1,4,3,2,2,4,1,12,11,1,4,13,2,1,3,10,3,1,2,3,2,6,11,4,2,4,14,6,2,3,3,7,4,2,3,4,5,11,5,3,10,10,12,9,10,12,5,3,10,4,8,10,- -  -,Ama
Bruno Goncalves,M (C),7.37,7.37,10,5,2,9,7,3,5,6,3,2,1,5,1,12,10,4,9,15,3,2,11,3,2,8,3,2,4,6,13,4,1,2,3,11,2,4,5,8,1,2,3,4,4,7,6,4,11,10,10,10,11,9,12,9,13,2,10,11,- -  -,
Affendy Akup,M (C),6.76,6.76,10,13,3,11,6,3,7,6,3,2,1,4,1,12,4,1,7,7,8,1,6,4,3,8,1,3,4,4,13,3,1,1,5,13,4,3,5,4,3,3,5,5,6,5,5,1,6,10,9,11,12,11,5,5,8,2,17,9,- -  -,
Moutuioun Ali,M (C),7.34,7.34,10,6,3,6,5,3,2,5,3,3,1,7,1,7,12,3,7,14,5,1,7,1,2,3,1,1,3,6,11,2,2,1,15,12,2,1,4,4,3,3,5,3,6,12,13,3,12,13,12,12,9,11,13,8,13,3,13,11,- -  -,Ama
Kevine Aunouviet,"M/AM (C), ST (C)",6.76,6.76,7,12,3,11,5,3,4,12,3,2,1,6,5,11,12,2,9,10,6,3,6,3,1,4,6,3,5,13,12,11,1,7,16,12,4,6,7,6,3,3,7,8,9,13,5,1,13,13,11,10,10,10,11,8,6,3,9,13,- -  -,
Tshering Samdrup,M/AM (C),6.48,6.48,9,11,1,5,4,3,1,5,1,2,2,3,1,9,12,2,5,15,4,1,3,6,3,1,2,1,2,6,10,3,1,4,16,10,2,1,2,5,2,1,5,3,5,12,9,2,12,18,11,13,11,10,9,1,11,5,11,13,- -  -,
Satoshi Sawamura,M/AM (C),6.84,6.84,6,3,1,9,5,3,4,11,2,1,2,5,4,10,13,1,6,15,4,1,3,7,2,8,1,1,4,9,11,7,2,6,12,13,3,1,5,5,2,2,6,5,3,13,6,3,13,11,9,12,10,10,10,12,7,8,12,11,- -  -,Ctr
Liomar Croes,M (C),6.51,6.51,10,8,3,9,6,3,4,13,4,3,1,8,1,11,12,1,8,12,6,5,5,6,3,3,5,2,5,5,11,1,3,4,3,9,3,5,4,8,3,3,2,5,8,12,12,2,12,18,12,12,11,12,12,11,8,1,10,11,- -  -,
Colin Bibi,M/AM (C),6.90,6.90,7,3,2,8,5,3,6,12,3,1,1,6,4,10,11,1,11,10,4,3,5,6,4,5,6,4,4,10,11,3,3,6,1,12,5,5,4,8,2,4,5,5,6,11,15,4,12,16,11,10,13,10,8,8,5,4,11,9,- -  -,Ama
Aybek Omurzakov,M/AM (C),6.74,6.74,5,8,2,9,6,3,4,11,2,1,1,6,6,8,13,3,7,14,6,1,4,1,2,2,1,2,5,8,12,9,3,7,11,8,2,5,4,7,1,3,5,2,10,9,9,3,13,20,11,12,12,13,5,1,11,3,11,12,- -  -,Ctr
Guiguiban Loubandem,M/AM (C),6.53,6.53,6,10,3,10,5,3,3,5,3,3,3,6,1,9,10,1,6,14,5,1,1,3,1,7,4,1,4,13,10,6,2,6,2,13,4,4,5,5,1,2,6,4,4,8,5,1,11,12,11,9,11,11,5,11,5,7,10,11,- -  -,
Pürevsüren Uuganbayar,M (C),7.27,7.27,9,12,2,7,6,3,4,6,2,2,1,6,2,6,13,2,3,13,6,1,3,3,3,5,1,1,3,5,12,4,1,1,3,13,3,1,5,4,3,1,4,5,4,13,10,1,12,11,13,11,11,8,14,14,11,4,7,13,- -  -,Ctr
Rooarii Roo,"M (C), AM (RLC)",6.86,6.86,13,10,3,9,8,3,3,7,3,2,3,6,7,8,10,3,9,12,6,6,5,5,1,7,5,2,6,8,11,10,1,4,15,11,4,6,7,10,1,3,7,6,7,8,9,4,6,16,13,11,11,13,12,4,12,5,18,11,- -  -,
Abubakar Khamis,M/AM (C),6.82,6.82,11,12,1,8,6,3,2,7,1,3,1,7,3,13,10,1,6,11,3,1,9,14,3,4,5,2,2,8,13,11,2,6,8,11,1,4,6,6,2,3,1,6,9,9,13,2,12,13,11,11,11,14,6,7,5,4,10,11,- -  -,
Lalchungnunga,M/AM (C),5.23,5.23,6,10,3,8,6,3,4,7,4,2,1,9,3,9,9,1,7,12,5,1,7,1,2,10,4,2,4,8,13,5,3,7,5,11,1,4,4,7,3,1,6,4,7,8,9,3,8,19,9,11,11,10,5,2,10,8,4,12,- -  -,
Kanagaraja Sudarshan,M/AM (C),6.75,6.75,6,8,2,6,5,3,1,11,2,1,2,6,3,5,13,1,5,13,4,1,6,9,2,4,3,2,4,6,10,7,1,4,3,11,1,4,5,6,3,2,6,5,5,13,11,2,12,19,8,9,12,10,13,4,11,8,11,11,- -  -,
Lorenzo Meluzzi,M (C),6.51,6.51,10,8,2,9,5,3,5,12,1,3,3,5,1,12,9,2,4,12,9,1,4,2,1,3,2,2,3,7,12,4,1,1,17,7,3,3,4,5,1,3,5,4,5,8,6,1,11,14,6,13,8,11,5,1,5,4,10,12,- -  -,
Ernest Perle,M/AM (C),6.52,6.52,10,7,2,8,5,3,1,10,2,4,2,5,1,10,11,3,5,13,1,1,7,3,3,1,2,1,2,11,12,3,3,1,9,11,1,2,4,6,3,2,5,3,4,11,6,1,12,14,12,9,10,8,12,7,5,6,9,13,- -  -,Ama
Gan-Ochir Temüüjin,M (C),7.07,7.07,11,8,3,7,6,3,1,9,3,2,2,4,3,8,10,2,5,9,9,1,5,4,2,1,4,3,1,6,12,4,2,1,10,9,4,4,5,12,3,3,4,5,6,11,6,3,12,19,15,9,13,10,10,2,12,2,16,12,- -  -,
Charles Musoke,M (C),5.86,5.86,9,7,1,7,5,3,4,4,1,1,3,6,1,7,7,3,4,15,3,1,6,11,3,7,1,3,3,7,11,3,3,1,14,13,1,3,4,3,2,1,3,4,6,7,13,1,6,15,12,11,12,10,5,8,5,1,8,11,- -  -,
Thi Ha Zaw,M (C),6.74,6.74,11,13,2,8,6,3,5,6,1,3,2,5,2,7,13,3,8,11,9,1,3,7,3,8,1,3,4,5,13,2,1,2,3,10,1,3,4,6,3,3,6,5,7,13,13,3,10,19,14,10,11,9,7,2,10,8,9,10,- -  -,
Terence Agius,"DM, M/AM (C)",6.62,6.62,11,5,3,7,10,3,2,10,3,1,1,6,1,9,12,1,7,7,5,1,3,8,3,2,3,2,3,8,12,5,2,8,6,11,1,3,9,4,2,3,5,9,5,12,10,1,12,10,4,10,12,11,11,1,9,6,11,10,- -  -,
Alan Rodríguez,"M (C), AM (RC)",7.51,7.51,13,14,2,10,10,3,7,8,4,2,1,11,12,10,9,2,13,8,3,4,13,11,3,7,6,3,13,7,9,8,1,10,13,15,8,11,7,12,1,1,6,6,10,9,5,1,9,16,11,12,13,14,6,16,9,8,17,10,- -  -,
Orgyen Tshering,M/AM (C),6.88,6.88,11,12,3,10,5,3,2,6,2,1,2,1,1,10,9,3,8,16,5,1,4,8,2,5,1,4,4,13,12,2,2,5,5,10,2,3,4,6,1,2,6,4,6,9,11,1,12,17,10,10,12,11,11,4,6,5,16,9,- -  -,
Luis Miguel Pereyra,M (C),6.16,6.16,10,13,2,8,5,3,6,7,1,3,1,7,1,11,11,2,3,9,4,1,6,12,1,9,3,1,4,5,8,4,2,1,6,12,1,2,3,5,3,2,2,4,6,12,11,3,10,19,10,12,11,10,9,11,11,7,9,9,- -  -,
Wilberne Augusmat,M (C),6.18,6.18,9,5,2,7,5,3,2,11,2,3,2,4,1,12,11,3,6,10,6,1,4,6,1,6,2,3,2,5,10,2,4,1,10,11,2,2,2,5,1,2,4,3,8,11,11,1,11,13,12,11,14,11,8,16,11,2,9,13,- -  -,
Umid Mirsadiev,"M/AM (C), ST (C)",5.84,5.84,7,9,1,3,5,3,4,4,1,2,1,4,5,7,8,2,6,12,3,1,4,10,3,5,4,2,4,8,8,9,4,7,13,10,4,4,2,6,2,3,3,5,3,10,11,2,7,18,10,13,12,11,12,3,15,2,7,12,- -  -,Yth
Antonio Joseph,"M/AM (C), ST (C)",7.04,7.04,7,10,1,10,7,3,9,12,1,2,3,7,3,9,12,2,10,10,4,6,7,9,3,13,8,1,5,10,12,8,4,7,5,13,4,6,6,9,3,1,5,6,11,9,10,1,12,13,12,9,11,14,5,9,5,2,20,10,- -  -,
Lin Htet Soe,M (C),7.62,7.62,4,11,3,10,5,3,3,6,3,2,1,5,1,12,11,2,6,10,9,3,4,10,2,4,4,3,3,5,13,2,1,4,15,10,4,1,5,6,2,3,4,5,8,12,12,4,12,12,9,12,10,11,5,14,10,6,19,13,- -  -,Ctr
John Chingandu,M/AM (C),6.89,6.89,11,14,2,12,11,3,1,11,2,3,2,11,13,13,13,2,14,13,7,3,13,7,3,1,5,2,11,11,11,10,2,12,13,13,13,9,9,10,3,1,10,10,8,13,7,1,11,10,10,13,12,10,10,5,13,4,11,10,- -  -,
Abdoul Aziz Nikiéma,M/AM (C),6.74,6.74,9,11,1,7,4,3,2,10,2,1,1,2,1,7,11,3,5,13,1,1,5,1,2,4,1,1,1,9,11,7,3,3,7,9,1,1,2,3,3,3,5,4,4,11,15,1,11,17,14,11,13,13,6,10,5,1,15,11,- -  -,
Jenathane Clarisse,M/AM (C),6.33,6.33,8,10,1,5,4,3,4,11,1,3,3,3,1,7,9,3,6,14,3,1,11,11,3,10,1,1,1,8,10,5,1,3,4,6,1,1,2,4,3,3,1,2,4,8,10,3,10,18,11,10,11,11,6,8,12,1,9,11,- -  -,Ama
Waleed Salman,M (C),6.67,6.67,11,7,2,12,6,3,11,12,3,2,3,6,6,12,12,1,8,13,8,1,11,12,1,9,1,1,4,5,12,6,2,6,13,12,4,1,6,12,3,3,5,6,8,12,7,2,12,16,12,10,12,11,7,9,14,6,11,11,- -  -,
Miguel Abraham,M/AM (C),6.58,6.58,11,8,1,11,7,3,2,6,1,2,2,7,1,6,6,1,7,9,6,1,6,12,1,8,5,3,5,9,13,10,1,5,13,8,1,4,6,5,2,2,3,5,8,6,15,3,5,16,12,9,10,9,11,1,9,3,6,11,- -  -,Ama
Imran Hossain Rubel,M (C),6.59,6.59,9,6,1,7,6,3,3,6,2,3,3,4,1,10,12,2,5,11,6,1,3,9,3,1,4,1,4,5,12,2,2,2,3,10,2,4,5,9,1,1,6,5,5,12,9,3,12,11,11,14,12,12,12,10,11,2,12,13,- -  -,
Jamie Nicholson,"M (C), ST (C)",6.59,6.59,5,9,3,7,5,3,4,7,3,1,2,3,3,10,12,2,6,12,6,1,5,10,1,4,5,1,4,9,11,6,1,4,14,9,3,3,4,5,1,2,3,5,7,12,12,3,12,18,10,14,10,11,9,7,9,7,14,12,- -  -,
Diro Sidibé,M/AM (C),6.68,6.68,5,5,1,7,4,3,4,9,1,2,2,5,1,10,12,1,5,8,2,1,6,9,4,6,3,2,3,8,12,6,2,5,7,9,1,1,4,4,1,1,1,4,7,12,11,2,12,15,12,12,11,10,6,9,8,6,12,12,- -  -,
Jesse Joseph,"M/AM (C), ST (C)",6.77,6.77,8,11,1,8,7,3,4,11,3,1,2,6,4,11,13,3,13,5,6,1,5,7,3,8,8,2,5,8,11,13,1,7,13,9,5,6,7,5,1,2,5,6,11,13,14,2,13,7,7,10,12,12,6,7,10,11,10,15,- -  -,
Angel Caicedo,M/AM (C),6.51,6.51,10,8,2,10,6,4,1,6,1,2,4,4,1,6,10,3,10,6,4,1,4,13,3,3,3,1,4,11,13,6,3,4,14,10,3,4,4,6,3,2,6,5,8,11,15,2,13,1,8,12,10,12,5,17,10,4,8,12,- -  -,
Bishorjit Singh,M/AM (C),6.53,6.53,9,8,1,4,5,4,4,4,2,1,2,4,1,10,12,1,9,14,5,1,6,13,1,6,1,2,3,7,7,7,1,5,8,12,1,1,4,7,1,1,3,4,8,9,8,3,13,15,11,10,10,10,5,11,7,4,8,13,- -  -,Inj
Mattia Ramundo,M/AM (C),6.77,6.77,8,11,3,10,6,4,5,8,3,1,2,6,3,8,9,2,9,15,6,1,8,7,3,6,4,1,5,9,14,7,3,9,14,9,5,5,6,7,1,2,3,6,8,9,7,3,7,15,7,13,12,10,10,3,11,3,11,13,- -  -,
Kyle Cherry,M/AM (C),6.53,6.53,12,6,3,8,7,4,3,9,1,1,2,7,1,13,13,1,11,11,6,1,6,14,3,7,5,1,5,12,11,6,2,3,16,12,1,4,6,8,2,1,6,5,6,12,7,3,13,19,9,11,13,9,10,8,5,7,11,12,- -  -,
Syahrian Abimanyu,M (C),6.76,6.76,12,10,3,9,7,4,4,9,2,2,3,5,1,12,13,3,10,11,9,3,8,13,2,6,5,3,5,5,13,3,2,7,15,12,2,5,6,7,1,1,6,7,9,14,7,2,14,12,11,12,11,11,9,13,8,5,11,12,- -  -,
Julien Ebah,M/AM (C),7.09,7.09,12,11,2,8,8,4,6,7,2,2,3,9,3,11,11,1,11,10,7,5,8,9,3,10,1,2,8,15,13,10,1,9,12,14,7,8,8,6,1,4,6,8,9,9,9,2,13,20,14,12,10,12,10,2,5,4,12,11,- -  -,
Nayan Miah,M (C),6.54,6.54,11,13,3,6,6,4,3,9,3,2,4,3,3,12,10,2,3,11,6,1,3,1,1,8,2,1,4,5,10,5,2,2,6,11,3,4,4,7,2,3,1,4,7,9,14,1,12,16,13,12,11,10,11,5,6,4,13,10,- -  -,
Anibal Montaño,M (C),6.90,6.90,10,8,1,7,7,4,4,5,3,3,2,6,1,7,9,2,9,8,7,1,7,14,3,4,3,2,4,5,12,2,1,2,3,13,2,4,5,4,3,2,2,5,8,6,12,3,13,11,9,13,9,11,10,3,11,8,20,10,- -  -,
Altaib Ibrahim,M (C),7.51,7.51,11,13,1,8,7,4,4,10,3,2,1,5,2,6,11,3,6,13,8,1,6,13,1,10,5,1,5,5,13,6,3,1,16,13,2,3,4,3,3,2,5,6,9,11,7,1,10,15,11,12,11,10,8,14,10,8,17,11,- -  -,Ctr
Shû Sasaki,"M/AM (C), ST (C)",7.09,7.09,10,10,1,7,9,4,9,6,4,3,1,9,13,10,9,1,11,5,8,2,11,13,3,6,4,2,8,10,12,14,3,8,14,11,9,12,10,6,1,2,10,9,7,9,5,2,10,12,12,18,12,11,13,17,8,2,17,12,- -  -,
Louis Waia,M/AM (C),6.74,6.74,7,9,3,9,6,4,4,4,1,2,3,5,3,10,13,3,6,12,4,1,5,9,3,9,1,3,5,9,13,5,1,6,8,12,2,5,5,6,2,2,7,6,7,12,7,2,13,18,9,13,13,11,11,16,6,4,14,11,- -  -,
Kurtis Rees,M (C),6.37,6.37,12,11,1,5,7,4,4,7,3,2,1,4,6,7,8,2,7,7,8,3,5,10,4,2,4,4,5,7,9,6,3,2,6,13,1,3,6,12,2,2,1,6,8,10,6,2,7,12,10,10,10,13,5,6,10,4,7,11,- -  -,
Senky Vidot,M (C),6.63,6.63,11,8,2,10,6,4,4,7,2,3,3,4,1,11,4,3,6,15,5,1,2,4,2,13,4,1,4,5,12,4,3,1,15,10,1,5,5,5,1,2,4,5,8,7,9,4,4,10,12,11,11,8,7,6,12,8,18,8,- -  -,Ama
Tathedwa Willard,M/AM (C),6.69,6.69,7,13,1,12,6,4,4,7,2,2,3,5,5,8,11,1,7,14,6,1,6,12,3,6,5,1,1,13,12,9,2,6,7,12,1,4,5,7,3,3,7,6,7,10,10,3,13,15,11,9,11,9,12,3,7,7,8,13,- -  -,
Wiljan Pluim,"DM, M/AM (C)",6.87,6.87,12,11,2,13,11,4,11,11,2,2,2,4,6,13,9,1,12,12,2,6,10,14,1,13,13,2,10,7,13,8,1,12,11,11,10,11,11,12,1,3,12,12,11,11,11,1,8,12,10,12,8,11,14,11,8,1,12,14,- -  -,
