Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
Jaadullah Hassan,"DM, M (C)",5.84,5.84,9,6,1,5,5,8,2,5,2,3,1,6,1,5,10,2,4,13,6,1,4,13,1,4,3,3,3,5,7,1,2,2,6,9,1,3,5,5,1,3,4,4,5,10,9,3,12,20,12,11,11,11,12,2,8,7,9,11,- -  -,
Fyn Rutherford,"D (C), DM, M (C)",6.48,6.48,12,10,2,6,7,8,4,10,1,3,3,12,4,8,10,3,4,12,7,1,6,1,1,11,7,2,3,5,10,2,1,5,4,6,4,3,5,4,2,2,4,5,8,10,6,1,12,16,10,12,11,11,11,15,7,1,6,9,- -  -,
Umid Sultonov,"D (C), DM, M (C)",7.17,7.17,9,7,1,5,6,8,5,5,2,2,2,8,1,8,9,3,3,15,7,2,3,6,1,3,6,1,4,5,7,1,1,2,3,13,1,3,4,5,2,1,6,5,7,10,15,3,11,18,10,12,11,12,5,13,7,2,13,12,- -  -,
Bartosz Bayer,"DM, M (C)",6.70,6.70,13,7,2,11,10,8,10,10,3,1,3,15,4,10,9,1,4,12,7,7,8,7,3,5,7,1,8,7,11,9,1,8,13,12,7,5,9,10,3,2,9,10,9,8,5,2,10,20,12,10,13,11,11,2,6,5,11,11,- -  -,
Karifala Keita,"D (C), DM, M (C)",7.39,7.39,11,8,3,8,7,8,10,12,1,2,3,12,4,8,12,1,6,12,9,1,6,7,3,9,7,3,6,5,7,1,1,4,4,13,4,4,8,7,3,1,4,6,10,12,6,1,12,19,9,11,11,11,5,9,10,8,9,10,- -  -,Inj
Jeramaya Philip,"DM, M (C)",6.83,6.83,11,9,2,7,6,8,3,12,2,1,1,11,1,4,13,2,4,12,4,1,3,9,1,8,4,2,4,5,7,5,4,2,13,13,2,4,6,5,1,1,6,5,6,13,5,3,13,10,12,11,9,11,7,13,13,7,10,12,- -  -,Ama
Thossawat Limwanasthian,"DM, M (C)",6.65,6.65,10,11,3,7,13,8,10,11,1,2,2,12,10,10,11,2,9,13,11,9,12,5,2,7,6,1,12,5,9,8,1,10,13,12,10,12,10,9,2,1,13,7,11,10,7,2,12,15,15,12,13,11,10,6,6,4,12,12,- -  -,
Hugo Flecha,"D (C), DM, M (C)",6.23,6.23,10,6,3,4,6,8,9,5,2,2,2,8,1,10,9,2,5,13,8,1,4,10,1,5,5,3,4,5,9,1,3,2,9,8,1,3,7,5,2,1,3,3,7,11,6,1,13,11,12,11,12,9,9,6,8,1,14,13,- -  -,
Caleb Emmens,"DM, M (C)",6.36,6.36,9,10,3,10,9,8,8,11,1,1,1,5,6,11,10,3,5,15,8,1,8,12,2,5,6,1,6,13,11,6,3,9,3,7,6,8,10,11,3,1,5,4,10,6,11,1,10,15,10,8,11,9,11,7,6,5,8,11,- -  -,Ama
Bradley Mourgen,"DM, M (C)",6.36,6.36,7,8,2,7,5,8,3,2,2,3,2,6,1,4,12,1,4,13,6,1,4,12,1,4,2,3,1,5,11,1,1,1,8,8,1,1,4,4,1,3,4,3,7,12,11,3,10,17,11,10,10,13,13,7,12,8,11,15,- -  -,Ama
Jack Westbrook,"D (C), DM, M (C)",6.49,6.49,9,9,1,4,6,8,6,4,2,3,4,9,4,9,10,1,5,12,8,2,4,11,2,7,5,2,3,5,5,5,2,3,16,13,5,4,7,7,1,2,5,5,11,12,14,3,8,10,11,10,11,11,8,8,13,5,12,9,- -  -,
Solomon Kwao,"D (C), DM, M (C)",7.04,7.04,11,6,1,5,6,8,10,12,3,2,2,12,3,11,12,1,4,10,8,4,5,11,2,8,6,3,3,5,8,4,3,4,11,6,4,3,7,6,2,4,6,6,10,11,7,3,12,19,10,11,11,12,10,10,9,8,8,12,- -  -,
Stevão Sambú,"D (C), DM, M (C)",6.42,6.42,11,4,3,6,7,8,6,5,2,3,2,12,3,7,6,2,5,6,7,2,5,11,1,5,7,3,4,5,6,4,1,5,14,14,3,1,4,7,1,3,6,5,9,7,7,1,5,10,14,12,11,11,7,7,6,8,12,11,- -  -,
Mascherano,"DM, M (C)",6.72,6.72,12,7,1,8,13,8,12,8,3,1,2,11,2,14,7,3,6,15,13,1,7,6,1,7,6,1,6,5,10,7,2,5,4,14,6,6,10,10,3,1,7,6,12,7,15,2,4,11,11,13,9,9,11,6,8,8,7,10,- -  -,
Will Seager,"DM, M (C)",6.55,6.55,13,12,3,7,13,9,10,9,3,1,1,12,4,9,7,3,11,9,7,5,7,10,2,5,9,2,4,5,8,5,2,6,13,11,5,5,10,11,2,2,3,8,11,7,12,3,7,11,9,12,8,11,5,4,7,3,11,11,- -  -,
Timothy George,"D (C), DM, M (C)",6.55,6.55,12,8,3,5,7,9,4,8,1,1,2,11,1,9,11,3,6,15,5,1,7,4,3,4,7,1,4,5,9,1,1,3,5,11,2,1,7,7,2,1,6,6,6,8,5,3,13,10,11,10,11,12,7,8,8,6,11,10,- -  -,
Yamato Sakamoto,"DM, M (C)",6.61,6.61,8,6,2,1,7,9,4,6,2,4,3,5,3,12,7,1,6,11,7,1,6,3,1,5,5,3,4,8,1,6,1,2,13,10,5,2,6,7,3,1,6,5,10,5,10,1,7,16,11,9,12,11,7,3,11,3,16,12,- -  -,Ama
Mohd Yazid Zulakmal Yusof Khairuddin,"DM, M (C)",6.66,6.66,6,5,3,4,5,9,7,11,1,4,3,7,1,9,12,2,3,12,4,1,4,10,3,3,2,3,3,5,9,3,1,1,8,12,1,3,5,5,2,3,5,4,9,12,9,2,12,19,12,10,11,10,10,5,10,8,9,14,- -  -,
Delvis Neves,"D (C), DM, M (C)",6.45,6.45,11,10,1,6,7,9,6,9,3,4,1,11,1,11,5,2,5,15,10,2,6,12,3,1,6,3,5,5,5,1,3,2,10,13,4,2,8,6,4,3,3,6,8,6,10,3,5,18,11,14,10,12,13,5,9,5,10,12,- -  -,
Rasyid Bakri,"DM, M (C)",6.57,6.57,14,11,2,12,8,9,10,13,2,1,2,9,4,10,11,3,5,14,12,1,11,10,1,5,7,2,7,5,11,7,1,3,14,11,5,7,12,8,2,2,8,6,9,9,5,1,11,19,10,12,13,10,7,3,8,7,13,12,- -  -,
Michael Hogan,"D (C), DM, M (C)",6.62,6.62,10,8,3,9,12,9,12,9,2,2,3,11,5,9,8,3,9,15,9,2,5,14,1,11,8,4,5,7,10,4,3,7,11,11,7,5,10,12,1,2,8,6,10,5,10,2,8,11,11,8,9,10,10,3,13,4,19,10,- -  -,Ama
Dery Conceição,"D (C), DM, M (C)",6.50,6.50,12,5,1,8,8,9,6,7,1,3,1,7,1,7,5,4,5,13,7,1,6,8,3,7,8,3,6,5,8,3,3,1,12,11,4,5,11,7,2,2,7,3,12,6,12,2,7,12,12,12,11,12,12,4,9,6,12,10,- -  -,
Victor Pina,"DM, M (C)",6.30,6.30,10,6,2,4,5,9,4,4,1,3,2,7,1,8,12,1,3,11,3,1,4,3,3,3,2,3,1,5,7,2,3,3,3,3,1,2,3,3,3,2,3,3,5,11,8,1,13,16,10,9,9,10,11,1,7,2,6,10,- -  -,
Edmund Hottor,"DM, M (C)",7.17,7.17,10,8,2,8,10,9,8,8,3,3,2,11,1,8,11,4,8,14,9,6,7,6,3,9,9,1,1,8,8,1,3,6,14,8,4,1,8,9,2,1,12,8,8,9,9,1,10,12,14,15,10,15,16,9,12,5,11,14,- -  -,Ctr
Anil Maharjan,"D (C), DM, M (C)",6.62,6.62,9,3,1,3,5,9,7,13,3,3,3,10,1,8,8,2,1,9,8,1,5,1,2,7,1,3,2,5,9,1,3,1,2,9,1,3,5,4,2,3,2,4,6,11,8,2,12,18,12,11,9,12,9,6,7,3,12,11,- -  -,
Chris Gallagher,"DM, M (C)",6.60,6.60,11,9,2,12,13,9,10,10,3,2,1,11,4,11,12,1,11,10,11,4,6,7,1,11,11,3,7,5,9,10,2,10,16,8,11,8,12,10,2,2,10,10,11,10,5,4,10,14,10,11,10,10,8,10,10,3,10,12,- -  -,Inj
Raed Jebareen,"D (C), DM, M (C)",6.44,6.44,12,10,3,8,8,9,2,5,1,3,1,11,5,11,7,1,6,12,11,1,7,13,2,7,8,1,5,5,9,4,2,5,4,11,5,3,8,6,3,1,7,7,9,5,7,4,6,17,13,11,10,11,10,14,5,3,11,10,- -  -,
Sagafu Aman,"D (C), DM",6.69,6.69,9,8,1,8,13,9,6,8,2,3,3,15,3,8,7,2,4,12,11,2,3,11,3,6,7,4,2,5,7,4,1,5,14,7,6,2,10,9,3,3,7,8,11,5,15,3,8,14,12,9,8,12,8,6,5,4,9,11,- -  -,
Lorenzo Gasperoni,"DM, M (C)",6.73,6.73,10,9,3,6,11,9,10,10,3,2,3,9,6,8,9,3,8,11,7,3,8,11,3,11,9,3,7,5,5,6,3,5,7,6,7,5,8,8,3,3,9,7,8,9,5,1,8,13,9,11,11,11,7,9,5,3,13,13,- -  -,
Zhang Fan,"DM, M (C)",5.72,5.72,8,6,1,7,4,9,3,7,1,1,2,4,2,3,11,3,1,14,4,1,4,11,1,6,2,3,2,5,7,2,4,2,4,12,2,1,4,1,1,2,2,4,2,12,8,1,10,12,12,11,13,9,13,8,11,6,18,8,- -  -,Ctr
Felix Guerra,"D (C), DM, M (C)",6.07,6.07,14,6,1,8,9,9,4,12,1,2,3,14,5,11,5,3,7,12,9,6,6,11,3,9,9,1,5,5,12,4,2,3,4,10,4,3,9,8,1,3,8,7,9,8,9,2,5,11,12,12,11,9,10,4,5,5,11,11,- -  -,
Rahmet Şermetow,"D (C), DM, M (C)",6.48,6.48,13,8,1,9,8,9,6,7,1,2,4,12,6,8,6,1,7,13,13,4,6,3,3,5,9,3,5,5,12,6,1,3,7,8,5,3,9,9,4,2,8,8,10,7,10,2,8,17,11,14,11,11,5,5,6,3,11,9,- -  -,
Henry Finnis,"D (C), DM, M (C)",6.35,6.35,12,11,2,10,14,9,7,11,2,2,3,12,4,11,6,1,8,9,8,3,3,10,3,5,6,2,5,5,9,4,3,8,16,10,8,9,9,9,1,1,8,6,13,8,9,2,6,16,12,11,10,12,11,5,13,6,8,14,- -  -,Ama
Damien Sigismeau,"DM, M (C)",7.45,7.45,11,13,3,8,7,9,5,6,2,1,3,9,4,8,11,1,6,15,7,3,11,10,2,4,5,2,5,5,12,8,3,2,8,9,4,4,7,7,1,1,7,5,10,11,10,2,13,17,11,10,11,12,10,7,10,5,5,11,- -  -,Ama
Valerii Macriţchii,"D (C), DM",6.53,6.53,11,9,2,11,11,9,12,10,3,1,1,9,8,11,10,2,8,9,9,10,8,8,2,12,11,3,9,5,10,8,3,8,12,8,9,9,12,12,3,2,11,9,10,10,6,4,11,14,12,12,10,9,5,8,5,5,11,11,- -  -,
Ali Zakaria,"DM, M (C)",6.50,6.50,11,9,2,11,11,9,9,12,4,4,2,12,8,12,12,2,9,14,9,8,10,6,3,10,8,1,9,11,8,9,3,11,20,8,11,8,10,11,2,3,6,8,11,11,8,3,13,11,15,11,13,13,9,10,7,11,11,15,- -  -,
Milan Butterfield,"DM, M (C)",6.52,6.52,10,8,1,8,11,9,12,15,2,1,3,10,4,10,8,2,6,12,8,6,8,7,2,14,9,4,6,6,8,5,3,6,8,9,7,4,9,7,2,1,8,8,7,8,6,1,7,11,10,11,8,12,2,9,6,9,13,11,- -  -,
Bruno Conti,"DM, M (C)",6.69,6.69,11,10,3,9,15,9,11,12,2,1,2,11,11,14,11,1,8,12,9,4,11,12,2,8,7,3,9,8,11,8,1,10,12,12,9,14,15,10,1,3,9,11,13,10,7,3,11,14,8,10,8,11,5,11,11,4,8,11,- -  -,
Dil Man Rai,"DM, M (C)",6.42,6.42,6,10,4,4,4,9,1,3,3,2,1,5,2,6,11,2,3,7,5,1,12,1,1,1,1,2,4,5,4,3,1,3,1,10,1,3,5,6,2,1,5,4,7,11,6,3,13,18,10,8,10,10,12,12,7,7,10,10,- -  -,Ama
Nishan Khadka,"DM, M (C)",6.43,6.43,10,7,3,6,5,9,4,7,1,3,1,9,1,5,12,1,5,13,6,1,5,8,1,5,1,2,3,5,9,2,1,1,18,11,3,1,6,6,1,3,7,4,8,12,8,3,12,18,12,13,9,12,7,6,13,8,11,13,- -  -,
Cheong Loi,"DM, M (C)",6.60,6.60,11,8,3,5,7,9,3,7,3,4,2,10,1,8,6,1,5,16,7,2,7,12,2,2,5,2,2,5,6,2,1,4,5,9,3,2,7,6,1,3,6,5,6,6,8,2,9,17,10,10,11,10,5,14,9,6,14,12,- -  -,Ama
Danny Barker,"D (C), DM, M (C)",6.71,6.71,11,8,1,10,9,9,11,12,4,2,2,10,5,9,11,2,4,10,9,7,4,8,1,9,8,1,3,8,8,4,1,6,13,9,3,4,9,8,2,1,9,10,11,9,9,3,10,14,11,12,13,12,5,6,5,7,9,11,- -  -,
Calvin Clark,"DM, M (C)",6.73,6.73,10,9,1,5,4,9,3,9,1,3,1,7,1,4,5,3,2,8,6,1,4,12,1,10,2,1,2,5,10,1,2,1,11,9,1,1,4,3,3,3,1,3,5,4,11,2,4,15,12,11,12,15,14,1,9,7,8,12,- -  -,Ama
Tom Mehew,"DM, M (C)",6.84,6.84,10,11,3,10,12,9,8,11,1,2,3,12,7,10,10,1,8,10,11,4,10,6,2,10,7,3,7,5,10,8,2,7,11,10,4,6,10,10,2,4,11,9,11,8,8,3,9,11,12,11,10,12,4,8,4,6,10,13,- -  -,
Oliver Lumbiya,DM,6.62,6.62,14,14,1,7,12,9,6,12,1,2,4,9,1,10,11,4,2,10,11,4,5,15,1,9,10,1,8,5,9,4,3,6,11,15,7,8,11,11,1,1,9,11,11,10,6,1,11,15,10,10,11,13,5,12,7,2,20,12,- -  -,
Duck,"D (C), DM, M (C)",7.04,7.04,12,6,3,7,7,9,4,7,3,2,1,11,2,11,7,2,6,15,6,1,7,9,3,5,7,1,4,5,9,6,1,1,14,10,1,1,8,7,3,3,6,6,8,6,9,1,9,16,10,10,10,10,14,5,7,7,13,13,- -  -,
Tshering Dendup,"DM, M (C)",6.36,6.36,11,8,1,6,6,9,4,7,2,2,2,8,1,4,9,2,4,14,6,1,4,12,2,2,4,2,4,5,4,3,3,2,9,9,3,4,6,5,2,2,5,5,7,10,10,3,13,13,11,12,11,11,7,6,7,7,8,9,- -  -,
David Filia,"DM, M (C)",6.68,6.68,7,5,1,8,6,9,11,9,4,4,1,8,1,6,12,3,5,15,7,1,6,9,2,2,4,4,1,5,12,5,2,1,13,12,4,2,7,6,1,3,7,5,10,12,10,2,12,18,10,11,13,9,9,13,11,8,10,10,- -  -,IPR
Jamie Crowther,"D (C), DM",6.33,6.33,12,7,4,6,5,9,8,14,3,3,2,10,1,8,3,2,4,10,7,2,4,10,1,7,7,4,4,5,9,2,1,4,5,13,4,2,5,6,1,2,5,5,10,3,9,1,5,11,9,12,10,11,5,2,9,8,10,11,- -  -,
Abdoul Karim Coulibaly,DM,6.97,6.97,9,4,2,7,4,9,6,4,3,3,1,7,1,9,10,1,2,9,6,2,4,10,3,11,2,3,2,5,7,3,2,1,6,10,1,1,7,1,1,2,4,3,5,10,10,2,11,15,9,11,12,10,8,14,10,6,10,10,- -  -,
Lee Yu-Joon,"DM, M (C)",6.52,6.52,12,8,1,9,10,10,11,9,2,2,1,11,3,12,10,2,8,15,10,7,9,8,3,5,4,1,8,5,10,8,2,8,8,11,8,8,12,9,3,2,7,8,10,9,13,2,10,20,13,12,12,12,5,14,12,6,9,13,- -  -,
Chu Van Kien,"DM, M (C)",6.51,6.51,10,8,1,10,8,10,8,10,3,3,4,10,7,11,8,1,3,8,6,4,8,7,4,5,7,3,5,6,9,5,1,6,7,9,4,5,8,9,3,2,10,9,10,8,9,2,8,11,11,10,9,9,4,9,7,6,10,8,- -  -,
Vy Raten,"DM, M (C)",6.44,6.44,9,6,4,5,5,10,4,5,3,3,4,5,1,3,9,2,2,14,5,1,2,7,3,5,2,2,2,5,10,3,2,1,3,7,1,2,4,4,1,1,4,3,4,11,5,2,11,12,12,9,10,11,12,12,9,5,13,13,- -  -,Ctr
Darren Houkarawa,"D (C), DM",6.76,6.76,11,8,1,8,8,10,4,6,1,1,2,12,4,9,9,2,6,13,10,1,5,5,2,7,8,1,4,5,4,3,3,6,13,10,3,2,11,8,2,2,3,6,7,9,12,1,10,12,12,12,10,11,5,2,8,4,11,10,- -  -,
Damie Bolaños,DM,6.37,6.37,9,4,3,4,6,10,5,5,1,1,1,5,3,3,12,1,3,12,4,1,5,10,1,11,3,1,3,5,4,4,3,2,6,8,1,3,5,5,3,2,3,5,9,12,5,1,13,1,9,13,12,11,5,4,5,2,6,14,- -  -,
Cheikh Fall,"D (C), DM",6.65,6.65,9,8,2,4,7,10,7,11,2,2,2,12,6,9,6,1,5,14,13,6,8,12,1,7,11,3,7,5,7,7,3,5,10,9,7,3,11,8,2,2,8,7,13,7,8,2,9,15,9,9,10,11,6,11,8,8,13,13,- -  -,
