Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
Somboun Lattanavong,M/AM (LC),6.05,6.05,11,6,1,7,6,4,4,11,1,3,3,4,1,9,10,1,7,13,3,1,2,5,1,6,3,3,1,10,5,7,1,5,7,9,5,3,5,5,1,1,5,5,4,7,7,2,6,18,12,8,9,12,7,8,7,8,12,10,- -  -,Ctr
Algerale Grape,M/AM (R),6.77,6.77,10,5,2,5,5,4,4,6,2,2,2,3,2,8,11,3,5,12,3,2,4,6,3,6,1,2,1,7,5,5,1,4,12,6,5,3,4,10,2,3,1,4,3,10,15,1,12,17,12,10,11,10,9,8,8,1,10,10,- -  -,Ama
Irwan Shah,D/WB/M/AM (L),6.80,6.80,9,4,3,10,6,4,7,11,3,2,1,6,4,9,9,3,8,13,8,7,8,13,1,5,3,3,7,9,10,9,2,4,7,11,11,6,9,9,2,1,8,7,11,10,9,1,7,14,11,13,11,11,9,3,5,8,12,12,- -  -,
Enkhbayar Enkhbold,M (R),7.09,7.09,10,2,3,8,5,4,2,10,4,3,2,4,1,4,12,3,4,10,4,3,4,12,1,6,1,3,3,5,4,2,1,6,11,10,7,5,2,9,3,2,1,4,3,12,8,1,7,17,12,12,13,7,11,9,8,2,10,10,- -  -,
Albert Grovell,"M (RC), AM (R)",5.48,5.48,10,4,1,9,5,4,2,10,3,3,2,4,6,6,9,3,8,15,4,1,5,9,1,1,1,3,3,10,12,8,1,3,15,7,6,3,3,7,4,1,4,3,5,6,15,1,6,18,11,12,12,12,7,10,5,7,10,8,- -  -,Ama
Darren Talilai,M (R),6.64,6.64,10,3,3,10,5,4,6,10,1,3,1,1,1,3,11,3,2,10,3,3,3,12,4,6,2,3,1,5,5,3,3,5,4,10,6,3,4,5,2,3,1,3,6,11,7,3,11,16,10,10,9,9,9,6,14,5,7,10,- -  -,Ama
Abdulsalam Haraka,M (R),7.03,7.03,14,9,1,12,9,4,4,11,4,3,3,6,7,9,8,2,8,9,8,3,5,6,4,15,6,1,7,10,14,6,1,6,10,12,14,9,9,14,3,1,5,8,9,9,10,3,11,10,9,12,12,12,14,14,9,4,12,11,- -  -,
Kim Jeffrey Kurniawan,M/AM (RLC),6.55,6.55,12,9,2,9,8,4,12,13,3,3,1,6,8,7,10,3,7,9,2,5,7,6,3,2,5,1,4,8,10,11,2,6,11,10,6,6,9,10,1,2,8,10,9,9,14,3,11,10,10,10,12,11,8,5,10,5,12,11,- -  -,
Mohammed Rizq,M (R),7.24,7.24,8,11,2,14,9,4,8,11,3,3,3,8,1,13,9,1,9,12,8,8,9,13,2,15,1,2,8,6,10,6,2,7,4,14,13,9,7,6,1,1,5,8,10,8,9,2,10,16,4,11,12,11,6,9,15,8,17,11,- -  -,
Alejandro Carrera,M/AM (L),7.21,7.21,11,8,1,10,8,4,10,13,1,2,2,6,6,8,11,1,10,12,5,1,6,6,3,9,13,1,5,7,8,8,3,8,13,8,9,6,13,10,1,1,10,10,9,10,8,1,11,11,10,10,10,12,3,10,5,1,12,11,- -  -,Ctr
Lee Ponini,M/AM (RC),6.11,6.11,11,8,1,7,7,4,3,8,3,2,2,3,4,6,5,2,8,11,2,4,5,12,2,6,4,1,4,8,9,7,3,3,14,6,3,1,4,6,3,2,3,2,7,4,5,3,8,20,9,11,10,13,5,6,12,6,9,12,- -  -,Ama
Surchandra Singh,"DM, M/AM (RC)",6.18,6.18,16,4,1,5,9,4,3,10,1,2,3,5,1,6,12,3,10,15,3,1,3,9,2,4,3,2,1,13,3,3,2,2,13,9,3,5,5,5,1,3,6,5,5,13,11,4,10,17,11,11,10,10,5,3,7,5,8,9,- -  -,
Henry Ronny,M (LC),6.61,6.61,12,5,3,12,7,4,5,7,3,3,1,4,3,8,11,3,6,12,6,1,6,12,3,9,1,3,5,5,13,3,2,5,10,12,6,5,5,5,3,3,2,6,9,10,11,3,9,11,12,9,11,12,11,11,6,3,17,10,- -  -,
Ensa Keita,M (R),6.48,6.48,11,3,1,5,7,4,7,6,1,2,3,4,5,4,9,1,5,13,4,4,5,11,3,13,1,2,4,5,8,4,1,7,12,7,9,4,4,11,4,3,1,2,3,10,15,4,8,10,13,12,15,12,10,5,5,1,13,13,- -  -,
Brandon Vanlalremdika,M/AM (R),6.85,6.85,16,5,3,5,10,4,6,11,3,3,1,4,3,3,13,3,4,11,3,7,5,13,2,4,4,3,7,8,4,7,3,7,10,5,4,7,5,4,1,1,7,5,3,11,5,2,12,19,11,10,14,12,9,10,6,2,9,9,- -  -,
Domonique Lambert,M/AM (R),6.82,6.82,6,2,3,8,4,4,1,10,1,3,2,1,7,4,7,1,8,8,1,3,4,7,1,3,1,3,3,8,11,9,3,4,9,6,9,6,3,9,1,2,2,4,6,7,5,1,10,15,11,12,10,13,13,13,10,7,10,13,- -  -,
Ganbaatar Batbilgüün,M (RL),6.41,6.41,12,6,2,13,8,4,5,7,1,2,3,3,1,6,7,1,5,12,6,5,3,5,4,7,3,2,6,5,8,6,3,7,13,11,10,6,6,5,2,2,3,6,7,9,6,3,9,15,10,10,9,9,11,9,14,5,10,8,- -  -,
Johnas Levu,M/AM (R),6.67,6.67,10,2,4,4,4,4,2,11,3,1,3,3,1,4,11,1,10,13,3,2,3,11,1,8,1,3,3,5,8,4,1,6,14,10,5,2,4,5,1,3,2,3,3,11,9,3,11,13,10,10,12,9,5,5,7,8,10,10,- -  -,Ama
Felo Feoto,M/AM (L),5.50,5.50,11,4,3,6,8,4,4,5,2,1,3,5,2,6,6,1,10,13,5,5,2,8,1,4,5,2,5,11,8,6,3,4,16,8,10,6,6,7,3,4,6,4,7,5,14,4,5,17,12,11,10,10,11,8,6,5,10,11,- -  -,Ama
Akelei Lima'alofa,M (LC),6.31,6.31,11,5,3,10,8,4,3,6,2,3,2,4,3,6,5,3,6,14,7,3,4,13,1,6,2,3,5,5,10,4,1,4,7,10,5,5,4,5,3,3,1,6,7,6,7,2,6,19,12,10,13,11,9,6,11,5,14,9,- -  -,Ama
Jelly Selau,M/AM (R),5.25,5.25,12,6,2,6,8,4,6,7,3,1,1,5,1,9,7,1,7,14,4,3,3,6,2,9,4,1,4,5,5,8,3,4,5,8,6,3,5,5,1,1,6,2,9,7,10,1,7,15,11,14,12,9,10,9,12,4,10,11,- -  -,Ama
Austin Kaleopa,M (R),7.02,7.02,11,5,2,7,7,4,4,6,1,1,1,3,2,5,8,3,5,12,4,1,4,13,2,5,4,2,4,5,12,5,1,7,5,5,8,6,5,3,1,2,1,5,5,9,9,3,11,14,12,12,11,11,12,8,9,5,6,10,- -  -,IPR
Soukphachan Leuanthala,M (R),5.82,5.82,11,3,3,5,7,4,3,6,2,1,2,3,1,6,8,3,5,9,6,5,4,6,1,7,5,3,2,5,6,4,1,7,14,8,7,4,3,5,1,2,4,6,5,7,14,2,12,16,11,11,10,11,15,10,9,6,7,12,- -  -,
Hélber Baptista,M/AM (LC),6.71,6.71,9,4,2,5,4,4,1,11,1,2,2,2,1,2,9,3,4,8,2,1,3,12,2,5,2,2,1,6,10,4,3,2,11,10,4,2,2,3,3,2,1,3,3,8,14,2,8,15,9,13,10,11,8,6,6,2,18,11,- -  -,Ama
Bektas Nürdäulet,M (R),7.04,7.04,12,7,3,11,8,4,6,8,3,1,2,6,4,7,11,3,8,13,7,5,3,13,1,10,7,3,5,7,13,4,2,10,15,11,11,7,8,12,3,4,5,8,12,10,14,3,13,10,14,11,11,12,12,8,6,1,12,11,- -  -,
Ahmed Sunain,M (R),6.20,6.20,11,6,2,9,8,5,1,5,1,3,1,3,6,5,5,2,6,8,5,5,5,10,1,1,3,3,5,5,13,5,4,5,10,11,8,3,3,11,2,2,1,5,7,6,10,1,5,19,9,9,10,12,9,8,10,3,10,10,- -  -,
Wendell Cuffy,M/AM (R),6.15,6.15,13,8,3,9,8,5,6,12,4,1,3,5,5,13,8,2,10,9,6,6,6,7,3,4,5,3,6,8,13,6,2,7,9,9,10,6,7,12,2,1,6,6,6,6,15,3,8,14,12,11,9,10,15,5,5,6,15,11,- -  -,
Hiro Asoshina,M/AM (R),6.99,6.99,11,4,2,5,7,5,3,11,1,3,3,5,1,6,9,3,9,12,5,5,3,1,3,7,1,2,5,9,5,7,1,3,7,7,8,5,6,5,3,3,1,5,7,8,12,3,6,16,10,10,12,11,5,1,5,5,8,12,- -  -,Ama
Batbaatar Ganzorig,M/AM (LC),6.93,6.93,10,5,3,10,6,5,2,9,2,1,3,4,1,7,8,1,9,10,2,3,5,11,2,7,1,2,1,8,7,5,2,7,9,3,4,3,3,6,3,1,4,4,5,8,6,1,5,19,12,12,12,13,11,8,12,5,10,9,- -  -,Ama
Prakash Budhathoki,M (R),6.45,6.45,11,5,1,9,6,5,2,12,2,3,2,5,2,6,11,2,4,15,5,4,3,12,1,1,1,3,5,7,5,4,1,7,9,9,6,3,4,9,3,1,1,5,7,9,15,4,12,10,10,10,11,10,6,11,11,2,9,9,- -  -,
Henri Goroatu,M/AM (R),6.77,6.77,11,6,3,5,8,5,4,7,1,3,3,4,1,5,8,2,7,9,4,5,3,10,2,9,6,1,3,9,9,8,3,4,13,5,10,6,6,5,3,1,3,6,7,9,10,1,9,11,12,12,12,12,12,1,6,6,9,10,- -  -,
Kevin Kerger,M (L),7.04,7.04,9,7,1,7,7,5,5,13,2,3,3,6,6,7,13,2,9,16,6,2,1,13,1,9,5,3,6,5,12,8,4,4,8,13,11,7,8,9,3,3,3,7,10,13,15,3,14,20,11,10,12,10,14,10,14,5,13,13,- -  -,
Yogesh Gurung,"M (L), AM (LC)",6.55,6.55,11,8,2,11,6,5,2,11,2,1,2,4,1,7,6,2,11,15,2,1,4,10,1,3,1,2,4,11,13,6,2,5,7,7,3,4,2,4,2,1,6,2,6,6,13,2,7,19,12,12,12,13,5,1,5,8,9,13,- -  -,
Radcliff Dawkins,M (RLC),6.31,6.31,10,6,1,10,9,5,5,9,3,1,2,10,2,8,10,2,10,9,10,6,7,10,3,7,6,1,8,5,8,7,3,10,15,10,10,8,10,9,2,1,5,9,10,10,8,1,10,18,13,11,10,9,11,4,5,3,10,15,- -  -,
Alfredo Challenger,M (L),6.48,6.48,12,8,1,12,9,5,5,7,2,2,2,6,4,8,4,2,8,12,7,7,8,5,1,6,5,3,4,5,11,8,3,4,3,9,14,9,8,12,1,2,2,4,11,4,15,2,4,19,13,9,12,13,13,14,10,6,17,10,- -  -,Ama
Appolinaire Djingabeye,M (RL),7.24,7.24,11,8,1,12,6,5,4,12,2,1,3,1,2,8,12,2,6,9,5,3,3,10,2,6,5,2,5,5,7,4,3,11,5,9,11,6,6,8,1,1,4,6,6,10,12,3,12,18,11,11,11,9,8,14,6,7,12,10,- -  -,
Kenny Jno Baptiste,M/AM (R),5.71,5.71,11,8,1,9,7,5,4,7,2,1,2,4,1,4,7,1,12,8,4,5,6,14,1,10,1,1,5,8,12,7,4,4,15,10,12,8,5,6,3,4,4,6,9,6,6,2,6,11,11,15,11,11,8,12,9,8,12,13,- -  -,
Donovan Hortense,M (LC),6.89,6.89,10,7,3,8,7,5,10,6,2,1,2,6,2,8,4,4,7,15,5,3,6,5,2,14,4,3,4,5,12,5,1,6,9,11,5,4,6,9,1,2,2,5,5,6,10,1,9,12,11,13,10,11,9,8,9,8,6,10,- -  -,
William Gaspard,M (RC),6.84,6.84,11,4,2,8,6,5,7,11,1,4,4,6,1,10,6,3,6,14,6,1,6,14,2,14,1,3,2,7,11,2,3,6,11,10,6,4,5,6,1,2,2,1,3,6,11,1,5,10,11,11,11,11,11,7,11,1,9,12,- -  -,
Moussa Keïta,M/AM (L),7.28,7.28,11,7,1,11,7,5,4,12,3,3,1,6,6,6,13,1,10,17,6,1,7,3,1,8,3,3,3,11,10,10,3,5,5,13,9,4,6,7,2,3,7,6,7,13,12,1,13,14,11,14,12,13,11,4,12,8,11,10,- -  -,Ctr
Keny Charleston,"M (RL), AM (L)",6.81,6.81,15,10,1,12,15,5,6,10,3,2,3,10,3,13,10,1,9,13,9,8,11,6,1,10,9,1,9,9,11,10,4,7,5,12,11,9,10,11,1,1,9,9,9,10,13,2,11,13,9,10,12,14,12,9,8,6,10,11,- -  -,Inj
Aron Jeremy Tebi,"DM, M/AM (RC)",6.81,6.81,12,6,1,7,7,5,6,7,1,3,2,6,3,7,7,2,9,13,5,1,5,10,2,14,5,2,5,9,9,7,1,3,15,5,6,2,7,7,3,2,6,6,5,7,11,2,7,11,11,12,9,9,8,5,10,3,12,12,- -  -,Ama
Pita Uhatahi,M (L),6.58,6.58,11,9,2,6,6,5,3,11,2,2,1,4,2,7,5,2,5,13,5,4,5,11,2,6,4,1,1,6,8,4,2,4,11,11,7,5,5,3,1,3,1,4,8,5,13,4,10,18,11,11,11,13,7,9,15,4,8,9,- -  -,Ama
Rasheem Thompson,M (LC),7.44,7.44,8,8,3,11,6,5,6,8,3,4,1,3,3,7,5,1,7,10,7,2,7,11,3,10,5,1,5,6,6,3,3,8,9,14,6,4,5,6,2,2,3,7,10,7,8,1,6,19,12,11,10,10,14,1,8,7,11,11,- -  -,Ama
Maksatbek Alimov,"M (L), AM (RL)",6.88,6.88,12,7,2,13,8,5,5,13,3,1,3,5,1,11,11,2,10,15,5,1,3,7,3,12,5,3,6,12,12,9,2,6,17,10,11,7,7,8,3,3,6,6,8,9,12,3,9,18,11,10,12,11,12,8,8,8,9,10,- -  -,
Wong Wa Lon,"D/WB (R), M/AM (RL)",6.57,6.57,7,5,1,6,7,5,3,9,1,2,3,5,3,6,7,2,10,13,5,1,3,12,3,5,5,1,3,4,6,6,3,4,2,6,9,5,6,7,3,3,6,7,7,10,9,3,6,14,11,12,12,12,6,7,9,2,14,12,- -  -,Ama
Francis Chargualaf,M (L),6.61,6.61,10,6,3,6,5,5,3,11,1,3,1,1,3,4,5,3,3,7,3,4,5,14,2,7,1,3,4,6,6,5,2,5,6,11,9,4,5,11,2,1,1,2,6,4,7,1,7,19,12,14,13,12,10,5,6,2,10,12,- -  -,Ama
Albert Barthley,M/AM (L),6.58,6.58,12,5,3,14,8,5,3,9,2,3,3,6,5,11,6,2,13,10,6,6,3,7,3,11,5,1,6,13,9,10,3,2,6,14,8,6,5,10,2,3,1,2,6,7,6,2,7,18,12,9,11,12,5,6,15,7,11,11,- -  -,
Souksavanh Somsanith,M (LC),6.65,6.65,12,7,3,12,7,5,4,13,2,1,1,4,4,7,11,1,7,5,6,1,6,13,3,6,3,3,4,8,7,4,1,3,13,8,5,5,4,6,3,1,6,6,7,9,8,3,12,18,11,12,10,10,13,1,12,5,10,11,- -  -,
Izon Gill,M/AM (R),7.71,7.71,10,7,1,10,8,5,5,10,1,2,2,7,7,11,9,3,7,13,7,3,7,1,2,11,1,2,7,8,12,8,2,8,2,10,12,8,8,11,2,2,8,7,11,4,12,2,11,2,2,11,14,9,9,14,5,8,20,10,- -  -,
Moffat Kilifa,"M (LC), AM (L)",6.86,6.86,13,7,2,9,8,5,10,8,1,1,4,6,1,7,6,1,8,7,7,3,8,9,2,11,6,1,6,8,13,8,2,8,14,14,8,6,8,3,3,3,5,6,6,7,15,1,9,13,10,13,11,12,9,14,10,1,10,12,- -  -,Ama
Brunel Fucien,M/AM (L),4.77,4.77,10,6,1,10,5,5,7,7,4,4,1,2,4,9,5,2,11,13,3,2,5,13,3,16,4,3,4,9,11,9,2,5,9,13,10,5,5,3,2,3,4,5,7,4,9,2,6,16,12,11,12,10,7,9,8,1,12,12,- -  -,
Sam Phillips,"M (R), AM (RL)",6.75,6.75,10,5,3,10,8,5,4,8,3,2,1,5,3,10,8,1,10,11,4,7,7,13,2,9,8,1,6,8,15,4,2,10,14,7,7,4,7,9,1,2,4,9,8,10,11,1,9,13,9,10,11,10,11,14,15,3,12,8,- -  -,
Muhd Baqiuddin Shamsudin,"M (R), AM (RL)",6.57,6.57,12,3,3,6,7,5,2,13,3,1,3,5,2,5,13,3,9,17,5,3,5,14,2,2,4,1,5,6,10,5,1,6,10,11,6,4,6,7,3,1,6,6,8,13,8,3,13,17,12,10,13,14,14,2,15,8,13,11,- -  -,
Armoni Gumbs,M (LC),6.58,6.58,5,6,2,7,8,5,3,9,3,3,1,9,2,5,3,3,5,13,4,3,8,5,1,5,3,2,6,5,8,5,2,7,13,15,6,5,8,4,2,3,4,7,7,6,11,2,4,12,12,10,9,8,8,8,11,7,4,13,- -  -,Ama
Mohammed Al-Sahli,M/AM (R),6.95,6.95,11,7,1,9,14,5,8,12,2,2,2,4,10,10,11,4,12,13,3,11,8,16,2,10,5,3,11,8,11,9,2,8,4,9,13,9,8,8,1,1,9,9,11,12,8,2,12,12,11,9,10,10,11,7,12,5,18,13,- -  -,
