Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
Temi Babalola,ST (C),7.22,7.22,7,3,3,7,5,3,8,12,2,1,2,6,1,7,11,2,11,16,3,1,7,12,3,16,12,1,4,8,8,9,2,8,16,7,2,5,4,8,1,3,7,5,8,12,9,2,11,11,9,12,10,11,5,1,12,5,8,9,- -  -,
Karim El Berkaoui,"AM (L), ST (C)",7.21,7.21,11,9,3,14,12,8,9,13,4,3,1,9,5,11,13,2,14,10,6,9,8,10,3,4,14,1,5,14,12,15,1,9,4,12,11,10,9,12,1,2,6,10,14,13,14,3,14,10,6,13,11,11,13,12,7,3,20,9,- -  -,
Roberto Piccoli,ST (C),7.20,7.20,13,11,2,13,14,5,16,15,3,2,2,6,13,11,15,3,14,16,5,5,12,11,3,15,15,1,4,10,14,15,3,12,14,15,9,5,13,17,1,3,12,15,16,13,10,3,12,13,14,15,13,14,5,12,8,7,15,14,- -  -,
Diego Rolan,"AM (RLC), ST (C)",7.19,7.19,7,11,3,12,8,5,6,5,3,1,2,4,11,11,6,2,12,13,5,2,10,10,3,9,10,1,9,14,11,12,2,9,14,10,11,8,9,11,2,2,8,7,11,8,12,2,7,13,14,6,13,10,13,13,8,11,14,14,- -  -,
Bartosz Cybulski,ST (C),7.19,7.19,12,8,2,10,13,6,13,15,2,1,1,7,9,9,13,1,14,14,6,4,8,9,3,17,14,1,5,12,10,11,3,10,9,11,9,2,9,14,1,1,11,11,13,10,7,3,10,14,13,12,10,20,10,12,7,4,14,11,- -  -,Wnt
Kelechi Etienne,ST (C),7.19,7.19,4,4,2,9,3,1,7,8,2,2,3,1,7,1,9,3,11,15,1,1,4,7,4,7,8,1,4,14,9,12,1,12,9,9,2,4,1,11,4,1,7,4,10,9,14,3,13,18,11,11,9,11,6,5,14,7,9,10,- -  -,
Jim Simms,"AM (R), ST (C)",7.18,7.18,10,9,1,12,8,3,10,9,2,3,1,6,3,7,10,1,13,11,3,2,11,6,1,9,13,3,5,14,9,12,2,9,13,11,6,7,6,12,2,1,9,10,10,12,12,2,10,17,11,10,10,12,5,2,13,4,16,11,- -  -,
Dion Charles,ST (C),7.17,7.17,12,10,3,11,12,4,11,12,1,3,3,8,15,9,12,2,13,11,4,4,11,10,3,9,10,2,7,11,11,14,2,11,12,12,9,7,11,13,1,3,10,9,12,12,11,1,13,12,14,8,11,5,5,12,5,12,16,16,- -  -,
Lloyd Marsh-Hughes,"M/AM (C), ST (C)",7.17,7.17,11,9,2,11,10,6,11,8,2,1,2,6,15,13,8,3,13,17,5,3,13,8,1,9,9,3,4,11,8,12,3,9,18,9,8,4,9,13,3,2,11,7,11,5,5,2,8,18,11,12,11,10,6,10,4,5,12,15,- -  -,Ctr
Cris Martínez,"AM (RLC), ST (C)",7.16,7.16,13,9,3,12,13,5,9,9,2,3,3,5,14,10,9,2,14,15,4,5,12,11,1,10,12,2,10,12,11,13,2,10,14,12,11,7,11,11,3,2,14,11,13,10,15,3,12,6,7,11,9,12,8,13,13,13,14,6,- -  -,
Fran Navarro,"AM (LC), ST (C)",7.16,7.16,13,13,3,13,11,7,12,13,2,2,2,7,13,11,14,1,15,12,6,6,12,11,3,10,14,1,7,12,13,15,3,11,13,13,10,7,12,15,1,1,12,12,13,14,10,2,13,20,11,13,14,10,6,7,8,12,16,16,- -  -,
John Okoli,ST (C),7.15,7.15,10,6,1,9,5,1,6,7,3,3,3,1,4,5,9,3,7,13,2,2,4,14,1,14,8,1,2,13,6,14,3,5,10,6,4,4,2,10,2,4,2,12,6,9,9,3,10,10,10,11,11,10,3,12,5,12,6,12,- -  -,Ama
Jack Goodman,ST (C),7.14,7.14,8,7,3,8,8,2,10,7,3,3,2,4,6,6,11,1,12,11,1,1,6,13,3,8,9,1,6,10,6,11,1,10,14,9,3,5,5,12,1,3,6,6,7,8,14,3,13,19,13,14,12,12,11,2,7,4,11,11,- -  -,
Henk Veerman,"AM (R), ST (C)",7.14,7.14,8,9,1,13,10,4,12,7,1,1,2,6,12,12,10,2,12,11,5,3,9,13,3,18,14,2,7,14,13,13,3,8,11,12,6,5,12,13,2,2,12,12,13,7,8,2,11,16,14,11,15,9,8,12,5,7,14,11,- -  -,
Dejan Joveljić,"AM (L), ST (C)",7.13,7.13,12,9,4,12,10,7,11,11,2,1,2,8,15,12,12,2,16,15,6,5,11,10,2,13,14,2,8,12,14,14,3,12,13,12,9,7,14,14,3,3,12,11,14,14,12,1,13,13,10,15,14,8,8,15,5,9,15,16,- -  -,
Federico Castro,"AM (L), ST (C)",7.13,7.13,15,8,3,14,13,7,12,9,2,4,1,6,9,11,11,2,14,13,10,5,9,11,1,8,11,2,11,11,13,13,1,11,12,11,8,7,11,14,2,2,7,13,13,11,8,2,11,14,12,10,11,10,7,12,7,6,17,11,- -  -,
Colorado Murray,ST (C),7.13,7.13,11,9,2,12,12,9,11,9,3,2,1,9,10,9,14,1,12,11,9,7,10,2,2,8,10,3,10,14,11,12,2,9,14,11,7,9,7,12,2,1,8,9,11,11,12,3,14,13,13,9,11,13,3,14,5,5,17,10,- -  -,
Łukasz Zwoliński,ST (C),7.12,7.12,14,10,3,11,13,4,14,12,3,3,3,9,5,10,9,3,14,17,6,6,9,13,1,13,13,3,5,13,13,13,3,8,10,13,7,9,11,12,1,3,12,13,15,11,7,2,9,13,10,12,5,11,10,7,8,5,14,10,- -  -,
Laquay Coleman,ST (C),7.11,7.11,4,2,1,12,2,1,2,6,3,1,1,1,6,5,10,1,13,14,2,1,3,5,2,3,14,3,2,12,12,14,3,11,11,8,1,4,1,13,3,4,5,4,9,10,6,1,9,15,10,10,13,11,9,8,5,1,16,9,- -  -,
Daishawn Redan,"AM (RL), ST (C)",7.11,7.11,11,9,4,12,12,5,11,11,2,3,3,6,14,8,14,3,13,14,3,3,10,7,2,6,11,3,6,12,11,12,1,12,11,12,8,7,9,14,2,3,10,12,14,13,9,3,15,9,12,12,15,5,8,14,5,12,12,17,- -  -,
Darío Poveda,ST (C),7.10,7.10,11,11,3,13,6,5,7,9,3,1,3,10,7,12,10,3,12,11,10,6,11,4,2,15,15,1,7,13,15,13,3,11,7,15,6,10,11,12,3,1,12,14,15,10,15,3,8,19,11,11,11,12,15,13,11,1,15,13,- -  -,
Aidan Tallon,ST (C),7.10,7.10,11,6,2,12,7,1,12,10,2,1,3,1,7,8,10,1,11,12,1,4,7,8,3,14,10,1,6,12,9,15,3,8,14,7,5,3,4,11,2,2,5,14,6,10,8,3,12,17,12,16,9,12,14,10,11,7,8,14,- -  -,Loa
Calvin Harper,"AM (C), ST (C)",7.10,7.10,5,4,1,7,3,1,3,9,3,3,1,1,3,6,13,2,5,14,1,1,2,4,3,12,8,2,1,9,11,12,1,12,9,6,2,3,3,9,2,2,2,7,8,12,8,3,12,20,13,13,11,9,8,7,5,2,9,13,- -  -,
Stephen Gold,"AM (C), ST (C)",7.10,7.10,5,9,2,11,7,2,9,9,2,3,3,1,5,9,8,2,12,11,1,2,7,14,1,12,6,3,11,12,13,9,3,7,4,10,4,8,2,8,3,1,3,14,12,9,5,3,7,13,10,9,12,10,10,8,10,7,13,10,- -  -,
Alex Anaman,ST (C),7.10,7.10,4,5,2,11,4,1,3,4,2,2,3,1,9,6,9,3,13,13,3,1,5,8,3,7,13,2,4,10,13,11,1,14,15,9,1,4,4,14,2,1,6,5,7,11,6,3,11,12,11,12,12,10,7,5,13,4,17,11,- -  -,
Callum Jones,"AM (RL), ST (C)",7.09,7.09,5,3,3,7,4,3,4,6,2,2,3,3,8,6,12,3,8,11,3,2,3,9,1,4,9,1,4,10,9,7,1,10,3,3,7,4,4,14,2,1,7,6,11,12,8,2,13,12,11,9,13,10,13,7,10,5,17,14,- -  -,
Sadat Anaku,ST (C),7.09,7.09,12,8,3,12,10,5,13,12,3,1,1,7,7,9,14,1,12,14,8,2,13,9,3,12,14,3,8,11,12,13,3,13,9,12,5,8,10,12,2,2,6,13,12,14,12,3,13,13,11,15,10,11,14,15,7,8,17,9,- -  -,
Michael Estrada,"AM (RL), ST (C)",7.08,7.08,8,9,2,13,11,4,13,14,2,1,2,6,14,11,15,3,15,12,4,3,15,11,3,12,14,1,13,15,12,15,2,12,12,10,11,7,10,13,3,1,10,12,14,13,12,1,13,13,10,12,9,11,13,13,7,14,15,11,- -  -,
Dylan Sime,ST (C),7.08,7.08,4,4,2,11,3,2,6,9,2,3,1,1,2,6,4,1,12,12,2,2,5,5,1,9,12,4,3,11,14,13,1,9,15,11,4,3,4,14,1,2,6,3,10,4,7,3,14,16,11,10,10,8,7,3,14,1,7,13,- -  -,
Luke Pearce,ST (C),7.08,7.08,8,6,2,12,8,2,12,7,1,3,4,3,4,9,12,1,13,13,4,4,10,13,3,9,12,1,7,12,14,9,3,11,17,12,4,7,9,10,3,1,7,9,13,11,11,2,12,19,13,10,12,10,8,3,8,7,14,12,- -  -,Inj
Michael Santos,"AM (LC), ST (C)",7.08,7.08,14,13,2,15,12,4,8,10,3,2,3,10,13,12,10,1,14,13,5,4,11,12,3,7,12,1,12,16,14,15,1,10,15,12,13,11,11,12,1,4,15,11,16,9,14,2,11,8,8,13,9,13,13,12,6,9,17,13,- -  -,
Jesús Ramírez,ST (C),7.08,7.08,12,11,2,11,11,6,13,12,3,1,3,5,10,8,12,2,13,12,4,5,11,9,4,14,13,3,8,10,12,15,3,12,17,12,9,7,10,12,1,1,11,11,12,11,13,4,11,16,11,12,9,12,8,12,6,2,14,9,- -  -,
Higinio,"AM (RLC), ST (C)",7.07,7.07,13,11,2,12,11,4,12,10,3,2,4,8,10,12,11,2,14,11,5,5,10,8,1,11,14,1,6,12,10,16,3,10,12,11,9,6,12,13,1,3,11,11,14,9,10,4,10,10,15,14,10,12,10,12,12,11,16,18,- -  -,
Freddie Ladapo,"AM (L), ST (C)",7.07,7.07,8,5,2,9,9,5,14,10,1,2,3,5,10,8,11,1,12,10,4,6,10,6,2,13,11,3,4,11,9,13,1,7,7,8,5,5,8,11,2,2,13,12,12,8,8,1,12,10,10,11,9,5,5,10,5,13,15,10,- -  -,
Louis Munteanu,"AM (RL), ST (C)",7.07,7.07,11,11,2,13,12,7,11,12,1,3,3,9,9,11,13,2,13,12,6,6,11,7,1,11,12,1,6,13,9,14,2,11,15,11,7,6,12,14,3,2,10,12,13,12,7,2,14,11,1,13,10,13,9,10,5,2,13,11,- -  -,Inj
Lawrence Shankland,"AM (C), ST (C)",7.07,7.07,13,12,3,12,10,4,12,11,1,3,2,9,16,11,11,3,14,13,2,12,10,10,2,11,13,2,6,12,12,16,2,10,17,12,9,6,10,14,1,1,12,12,15,13,12,1,13,12,10,11,12,15,5,12,12,5,17,15,- -  -,
Cavad Kərimov,"D/M (C), ST (C)",7.07,7.07,10,8,2,12,6,2,7,9,1,3,1,4,4,6,7,2,10,14,3,2,6,4,3,12,6,1,4,12,7,10,1,5,13,11,5,2,7,10,2,2,10,10,9,5,10,2,10,11,16,13,11,5,6,11,11,10,8,17,- -  -,
Antonio Čolak,ST (C),7.07,7.07,11,11,1,13,12,5,14,13,3,1,2,8,16,13,12,1,14,12,8,5,13,9,2,14,14,2,9,11,15,17,1,9,15,14,8,4,14,16,1,2,13,13,13,9,12,3,11,10,13,15,12,14,9,15,11,8,16,15,- -  -,
DJ Campton-Sturridge,ST (C),7.06,7.06,7,6,2,9,6,4,6,10,3,3,1,8,5,7,13,1,14,11,3,1,6,13,1,4,14,3,7,9,13,14,1,10,15,10,3,3,7,11,1,2,6,7,9,12,11,4,14,11,10,11,12,10,11,12,13,5,11,11,- -  -,
Matar Dieye,"AM (RL), ST (C)",7.06,7.06,8,9,2,10,8,3,11,9,3,1,2,5,14,9,11,3,15,12,3,7,11,8,3,13,10,1,10,14,11,13,2,9,11,13,7,13,8,12,1,2,11,10,13,11,12,3,12,12,10,10,12,8,16,13,13,7,15,10,- -  -,
Tommy-Lee Higgs,ST (C),7.05,7.05,7,4,2,9,6,4,7,8,2,3,1,4,5,6,10,3,14,9,3,1,2,11,3,9,13,4,5,11,14,15,1,9,12,9,4,6,6,9,3,1,5,4,12,9,9,1,13,13,12,12,11,12,8,7,5,5,8,12,- -  -,
Luka Jović,"AM (C), ST (C)",7.05,7.05,7,11,2,13,9,4,13,11,1,2,1,5,11,11,14,3,16,12,4,3,10,8,1,12,14,1,7,13,13,13,1,11,14,10,10,6,9,14,2,3,13,16,16,15,7,1,13,15,10,10,16,7,9,17,6,12,15,9,- -  -,Inj
Kavali Heywood,ST (C),7.05,7.05,4,2,1,7,2,1,6,9,4,2,2,2,7,3,7,1,12,8,1,2,4,10,3,9,12,3,3,8,10,13,2,10,7,10,2,3,1,12,1,3,5,3,8,6,7,4,13,18,14,11,7,12,5,5,9,4,7,11,- -  -,
Ola Kamara,"AM (RLC), ST (C)",7.05,7.05,13,10,3,9,14,5,12,11,4,2,2,8,11,9,12,1,16,16,6,6,12,10,1,12,12,3,10,11,7,14,2,4,12,12,8,6,12,12,1,3,12,9,12,10,13,3,10,4,13,14,8,11,5,13,8,4,16,11,- -  -,Ret
Jack Stretton,"AM (RL), ST (C)",7.04,7.04,12,8,1,10,12,5,12,12,1,3,1,6,11,10,10,4,13,12,5,4,8,8,2,12,11,2,8,10,10,12,2,12,11,10,9,5,11,12,2,3,8,10,10,12,9,2,12,14,12,14,9,12,14,11,15,6,12,11,- -  -,Inj
Romeo Park,ST (C),7.03,7.03,5,3,3,6,3,2,3,4,1,2,2,1,4,5,13,3,7,16,1,3,4,11,4,5,11,2,2,6,7,13,3,10,5,7,2,4,1,10,2,3,6,6,12,12,7,3,13,20,10,15,8,12,5,5,7,2,9,13,- -  -,
Alessandro Boccalon,ST (C),7.03,7.03,7,6,1,8,6,3,9,9,3,2,1,5,6,8,8,2,12,12,3,1,7,4,1,11,13,3,1,10,11,14,3,13,16,11,6,4,2,12,2,2,7,6,13,10,6,1,13,15,7,15,13,11,13,4,14,7,11,12,- -  -,
Russell Berko,ST (C),7.03,7.03,4,6,3,9,4,1,2,6,3,3,2,2,4,5,6,1,13,14,1,4,6,3,2,3,13,2,3,11,10,12,3,9,9,10,2,4,2,13,1,2,6,5,7,9,5,2,14,14,12,12,7,8,7,14,5,2,8,11,- -  -,
Konstantin Tyukavin,ST (C),7.03,7.03,12,14,3,13,11,8,12,13,3,1,3,10,14,10,13,1,16,15,6,6,8,10,2,13,15,2,5,10,13,17,3,14,15,13,10,9,13,14,1,1,13,14,16,15,13,1,14,16,15,14,9,15,4,13,8,6,12,16,- -  -,
Ricardo Goulart,"M/AM (C), ST (C)",7.03,7.03,11,12,3,14,12,8,9,9,3,2,1,7,11,12,8,2,16,12,8,4,11,10,2,11,11,1,12,16,14,15,1,10,14,12,13,7,12,15,3,1,11,10,15,9,14,3,9,10,8,12,11,11,7,14,11,12,17,10,- -  -,
Lucas Alario,ST (C),7.03,7.03,13,12,3,15,13,6,11,11,3,4,2,7,15,12,10,3,15,14,6,4,10,9,4,11,15,3,9,12,15,17,2,10,16,14,10,5,13,15,3,3,14,12,17,11,12,3,10,12,9,14,14,13,7,16,11,6,17,15,- -  -,
Rob Harker,ST (C),7.03,7.03,10,7,2,11,9,4,10,12,2,2,3,6,7,7,12,1,14,13,8,3,10,4,1,15,12,3,5,8,9,12,2,9,11,8,7,6,8,15,2,1,9,12,11,6,5,3,12,13,9,9,11,11,5,16,7,8,15,12,- -  -,Wnt
Ivan Schranz,"M (RC), AM (RLC), ST (C)",7.02,7.02,9,9,3,13,9,11,8,10,1,1,2,10,14,9,9,2,13,9,8,8,9,7,1,12,11,1,8,15,13,14,3,8,8,12,8,4,12,12,2,2,13,11,13,7,9,2,9,13,11,14,12,10,11,10,12,4,16,7,- -  -,
Max Adamson,"AM (R), ST (C)",7.02,7.02,4,5,1,13,4,1,5,10,3,4,2,2,1,6,5,2,13,12,2,3,2,13,3,11,7,2,5,13,12,10,3,6,3,10,5,6,2,16,1,2,7,3,15,4,11,1,11,12,11,13,10,12,13,8,5,8,7,13,- -  -,
Keenan Gough,ST (C),7.02,7.02,4,6,3,7,5,1,10,8,3,3,1,1,4,6,10,3,9,12,2,2,7,3,3,3,13,1,4,10,7,13,4,11,9,8,5,4,4,12,1,2,6,5,9,8,10,1,12,17,12,9,10,12,6,11,10,3,8,11,- -  -,
Colby Bishop,"AM (C), ST (C)",7.02,7.02,14,11,1,11,13,4,12,12,2,3,2,5,11,10,11,1,12,12,5,4,9,11,2,10,12,2,8,10,11,14,1,9,12,11,10,4,10,12,3,1,13,11,12,10,8,1,11,13,12,11,13,12,5,10,8,7,16,12,- -  -,
Josh Donaldson,ST (C),7.01,7.01,5,2,1,13,4,1,12,10,3,3,3,1,4,5,12,3,14,13,1,1,2,6,3,9,15,2,4,13,7,12,3,12,10,12,2,5,1,12,1,3,5,6,11,11,8,3,14,19,13,10,9,11,12,4,6,3,11,11,- -  -,Inj
Ruben Davies,ST (C),7.01,7.01,7,6,1,11,6,2,9,8,3,2,2,6,13,7,12,3,12,16,4,2,6,14,1,11,13,2,5,12,14,12,2,13,19,9,1,7,4,14,4,2,8,7,9,11,5,3,13,18,11,11,12,9,11,14,9,1,12,13,- -  -,
Josh Allen,ST (C),7.01,7.01,5,5,2,9,3,1,6,10,3,3,1,3,9,4,12,1,11,13,1,1,4,5,3,6,8,2,3,11,5,11,3,10,10,6,2,3,3,11,3,3,4,6,9,11,8,1,11,13,13,12,13,11,7,10,12,8,10,9,- -  -,
Kabongo Tshimanga,ST (C),7.01,7.01,12,10,3,12,12,3,13,12,1,2,2,8,13,8,12,3,13,12,3,2,7,9,1,9,7,3,4,10,12,14,3,10,12,11,6,6,10,13,2,1,8,11,13,13,6,2,13,14,9,14,8,12,4,14,3,3,15,14,- -  -,Lst
Héctor,"AM (RL), ST (C)",7.01,7.01,12,10,3,13,11,4,11,11,4,2,2,6,12,8,12,1,14,15,3,7,5,8,1,12,13,1,6,11,12,15,1,12,14,13,5,5,12,12,3,3,9,11,16,13,11,2,13,12,11,10,10,8,13,5,12,4,14,14,- -  -,
