Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
Noah Edwards,"DM, M (RC)",6.50,6.50,9,9,3,9,8,7,9,10,4,1,1,9,3,10,8,2,7,9,7,1,8,13,3,9,6,1,6,9,8,1,2,5,7,14,7,6,8,8,3,3,8,7,7,10,8,2,6,14,11,10,12,13,10,5,12,4,10,9,- -  -,
Djarston Torbed,M/AM (R),6.85,6.85,12,8,1,10,7,7,3,10,2,1,3,4,1,13,8,2,9,15,6,6,3,3,1,6,6,3,6,12,14,5,3,5,8,12,10,6,7,6,2,2,6,3,8,6,14,1,11,13,13,11,11,12,9,2,11,3,16,11,- -  -,
Kwan Baptiste,D/WB/M/AM (R),6.16,6.16,9,7,4,9,8,8,2,8,1,4,3,9,5,13,7,3,12,11,8,7,7,7,2,5,3,3,5,13,10,7,2,2,13,15,7,3,9,8,1,4,8,7,8,5,6,3,8,14,11,12,13,12,15,11,15,6,13,9,- -  -,
Abdul Azim Al-Ajmi,M/AM (R),6.71,6.71,13,10,2,13,9,8,6,8,2,1,3,8,5,13,6,2,13,16,9,8,7,6,2,14,7,1,9,11,15,9,3,4,7,15,14,10,9,9,1,2,5,8,12,7,13,2,6,15,11,13,12,13,6,5,7,3,12,10,- -  -,
Gilles Dan,M/AM (RL),6.84,6.84,14,8,3,14,9,8,1,10,2,2,1,8,9,14,8,4,9,11,4,8,9,10,1,3,8,1,8,12,14,12,1,7,10,12,13,10,7,11,2,1,1,8,11,6,14,4,7,14,10,10,13,12,5,14,6,1,12,8,- -  -,
Kenard Woolrey,"DM, M (RLC)",7.09,7.09,12,11,1,8,8,8,4,12,3,2,1,8,3,8,6,2,8,8,8,1,6,5,1,10,4,3,6,5,9,5,1,4,8,14,6,6,8,8,4,2,1,6,8,7,12,1,5,16,10,8,12,5,14,5,10,2,10,14,- -  -,Ama
Gibson Daudau,D/WB/M/AM (R),6.73,6.73,9,9,2,9,8,8,5,12,3,1,2,8,3,9,5,2,10,14,5,5,8,14,3,10,7,3,7,13,10,11,1,3,3,10,11,7,4,9,1,3,8,4,7,8,9,3,6,18,14,8,10,12,5,7,6,1,10,10,- -  -,Ama
Valērijs Afanasjevs,M/AM (RLC),6.27,6.27,6,12,2,7,14,9,9,7,3,2,1,5,7,9,9,3,6,7,4,3,13,18,3,6,5,1,12,10,5,6,3,7,8,13,9,13,13,12,3,2,6,10,14,9,5,3,7,15,16,16,15,10,7,12,5,5,14,8,- -  -,Ama
Mohamed Badr,M/AM (R),6.99,6.99,11,11,2,13,15,9,6,5,2,3,1,9,6,11,6,3,11,6,9,9,7,14,1,16,9,2,9,10,11,8,3,6,2,15,11,9,9,11,1,2,9,7,8,7,9,3,10,13,13,13,13,8,13,10,12,4,11,11,- -  -,
Juan Corbalan,"D/WB (RL), M (L), AM (RL)",6.88,6.88,12,6,3,13,12,9,2,11,2,3,2,8,4,9,10,2,8,12,7,6,4,10,1,1,6,1,6,12,8,8,3,4,12,13,8,6,8,7,3,4,5,8,7,8,7,1,10,7,12,8,13,13,12,9,6,1,20,13,- -  -,
Dwayne Ellis,M/AM (R),6.94,6.94,12,8,3,9,9,9,5,7,3,2,3,6,9,15,6,3,13,7,8,8,8,9,3,6,6,3,5,8,10,10,3,4,10,11,13,9,9,15,2,3,9,6,13,5,10,3,4,10,9,12,10,11,6,9,5,4,20,12,- -  -,
Gregório,M/AM (L),7.17,7.17,10,10,1,9,9,9,3,10,1,3,3,9,7,14,6,3,13,9,5,6,8,7,2,9,8,3,8,7,14,10,2,11,15,15,13,9,9,8,1,1,5,8,10,7,8,3,8,16,8,10,11,9,10,10,8,5,20,14,- -  -,
Mohamed Bourahla,M/AM (R),6.79,6.79,10,10,2,10,9,9,6,13,2,1,1,8,7,14,10,1,12,15,8,7,9,9,1,9,8,1,8,12,12,13,1,6,7,14,12,9,9,10,1,3,6,9,8,9,13,1,8,20,6,12,12,12,7,13,5,6,9,14,- -  -,
Mohamed Ajib,M/AM (L),7.10,7.10,14,9,2,12,13,9,1,9,1,1,1,6,3,12,7,1,10,9,7,8,9,9,3,1,8,1,6,8,10,10,2,4,9,15,8,4,8,9,1,3,6,8,11,9,8,1,6,20,10,11,11,11,15,9,9,3,12,12,- -  -,
Enock Momanyi,M/AM (L),6.90,6.90,13,10,1,15,14,9,8,10,2,3,3,7,4,15,6,1,10,16,7,8,8,15,2,7,6,3,8,13,10,10,1,8,18,15,9,5,9,7,3,1,8,9,12,7,14,3,10,17,10,12,11,12,8,15,15,1,9,11,- -  -,
Donovan Bonet,M/AM (R),6.89,6.89,13,7,1,11,9,9,3,12,3,3,1,8,7,11,9,3,10,14,7,6,7,6,3,7,8,3,8,9,12,11,1,9,4,15,13,9,8,12,2,1,9,4,13,7,9,2,6,20,10,9,13,9,6,6,12,5,14,14,- -  -,
Salum Bosco,WB/M/AM (R),6.57,6.57,15,5,1,10,15,10,8,10,2,3,2,8,7,14,7,3,10,11,8,7,8,10,3,11,4,2,8,12,10,10,2,7,13,14,10,7,10,8,3,1,5,9,10,8,12,2,10,20,12,10,11,9,11,3,9,1,20,11,- -  -,
Kito,D/WB/M/AM (R),7.14,7.14,11,10,1,9,9,11,4,7,3,1,2,10,10,15,8,1,12,7,10,6,10,10,3,1,8,4,9,12,15,15,1,4,8,13,13,10,10,12,3,2,10,8,10,7,14,1,8,14,12,14,13,8,14,6,15,5,20,15,- -  -,Ctr
Fawaz Awana,"DM, M/AM (RL)",6.46,6.46,9,10,1,13,17,11,5,6,1,2,1,10,4,10,8,3,10,14,11,7,9,8,3,11,13,1,7,15,13,10,4,5,6,12,11,7,10,8,1,1,14,7,9,10,13,1,7,11,12,11,11,13,5,5,12,7,13,11,- -  -,
Vova,"DM, M (LC), AM (RC)",6.72,6.72,12,12,2,14,8,12,5,6,2,1,1,8,5,9,5,1,9,15,8,7,8,8,3,9,7,2,6,12,9,11,1,7,14,12,5,4,5,9,2,2,8,7,9,8,6,3,8,14,8,11,13,8,7,12,6,2,13,12,- -  -,
Trent Noel,"DM, M (RC), AM (C)",6.87,6.87,12,13,2,15,9,15,5,7,3,1,1,8,7,13,5,2,10,17,10,5,8,17,3,13,9,3,13,12,9,15,2,3,14,12,10,13,11,8,2,3,9,5,13,5,13,2,5,6,12,12,9,12,8,4,6,4,15,9,- -  -,
