Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
Daz Simons,"D (RC), WB (R), DM, M (RC)",6.35,6.35,6,6,1,5,5,4,5,7,3,2,2,7,2,6,4,2,5,15,6,4,5,5,2,7,5,4,4,5,5,2,3,4,8,13,7,4,6,4,2,1,3,4,7,8,12,1,5,13,12,10,12,12,13,15,5,8,17,9,- -  -,
Arijit Bagui,D/WB (R),6.77,6.77,15,4,2,5,11,4,6,10,3,4,2,6,8,4,11,3,4,8,4,10,6,4,3,5,6,1,3,8,4,1,3,2,11,5,4,5,8,6,3,1,11,6,5,12,8,3,11,19,12,11,9,12,13,8,8,1,12,10,- -  -,
Kenlyn Gonsalves,"D (LC), DM, M (LC)",5.75,5.75,8,9,1,8,8,4,4,4,3,1,2,13,1,6,4,2,6,16,7,1,5,14,3,8,7,1,6,5,9,3,3,1,7,14,8,6,13,4,3,2,7,4,9,4,10,1,4,17,12,11,12,7,5,11,5,3,12,11,- -  -,
Joseph Ishihara,D/WB (L),6.11,6.11,5,2,3,3,3,4,3,10,3,1,2,4,1,4,12,3,2,9,4,2,1,6,2,2,1,2,1,5,1,2,3,2,14,7,5,1,3,3,3,3,3,3,3,12,11,3,10,15,9,13,10,11,14,8,15,1,8,12,- -  -,Ama
Tanmoy Ghosh,D/WB (RL),6.50,6.50,13,6,2,4,8,4,5,7,1,1,3,5,2,5,8,1,7,12,4,6,4,6,3,8,4,2,1,5,4,1,2,2,14,10,7,6,10,6,2,2,5,7,6,6,5,1,8,18,12,10,12,10,15,4,10,5,10,9,- -  -,
Xylon Portelli,D/WB (R),6.30,6.30,7,7,1,7,7,5,4,5,3,3,1,3,6,6,10,3,4,10,4,3,3,6,1,1,4,2,1,5,9,2,2,3,5,9,9,6,6,4,3,2,6,7,6,10,14,1,13,13,6,9,11,12,8,6,8,4,8,10,- -  -,
Mohammed Yousefin,D (L),6.45,6.45,7,3,3,6,7,5,7,12,1,2,1,11,2,7,11,3,4,15,9,6,3,10,2,9,7,2,2,6,9,1,3,4,19,14,11,4,8,5,3,4,8,7,9,11,10,3,13,14,11,9,13,11,10,3,6,7,10,11,- -  -,
Jerrick Cruz,D/WB (L),6.64,6.64,3,1,1,2,2,5,2,8,1,1,2,3,1,1,12,2,1,11,3,1,1,9,1,2,1,2,1,5,3,1,1,1,14,5,5,2,6,2,3,1,3,3,1,11,5,4,12,16,13,12,11,9,10,11,9,1,9,12,- -  -,Ama
Sebas,D/WB (R),6.12,6.12,5,2,2,5,5,5,1,3,1,3,1,3,1,5,14,1,5,12,3,4,1,9,3,4,3,2,1,5,4,1,3,3,12,7,8,4,7,3,3,1,5,5,5,14,8,1,14,20,11,10,10,9,12,8,15,4,6,9,- -  -,Ama
Ariihei Cadousteau,D (L),6.52,6.52,7,3,1,6,6,5,4,12,1,1,3,5,1,4,14,2,4,14,7,5,1,13,3,10,6,3,1,9,7,1,2,1,14,11,9,4,11,6,1,3,7,6,7,12,13,2,14,16,12,12,11,12,13,11,9,3,9,11,- -  -,
Jumaane Morton,D (LC),6.64,6.64,6,2,3,4,4,5,3,9,3,1,1,8,2,5,11,2,4,11,10,4,4,14,1,11,5,2,4,5,4,4,1,3,3,8,5,2,10,5,1,1,7,5,6,11,12,2,9,12,10,11,10,11,9,11,12,8,13,11,- -  -,Ama
Eduardo Rivera,D (LC),6.50,6.50,3,1,3,2,3,5,5,6,3,3,3,10,1,3,9,1,3,12,9,2,1,12,3,12,6,3,3,5,3,1,2,1,2,11,7,3,9,4,2,1,6,5,5,9,9,3,10,2,11,13,10,11,13,1,5,6,7,9,- -  -,
Ladislav Jamrich,D/WB (L),6.44,6.44,7,6,3,8,8,5,8,7,3,1,4,6,1,9,14,1,4,14,8,6,3,6,3,8,5,2,1,5,9,1,4,7,3,8,7,5,8,8,2,1,3,4,4,14,7,1,15,11,7,12,10,9,12,9,7,6,11,12,- -  -,Inj
Wu Pak Wai,D/WB (L),6.41,6.41,5,4,3,5,5,5,4,9,1,4,2,6,1,5,12,1,3,11,4,4,1,1,2,7,4,2,1,7,4,1,3,4,1,9,7,4,5,4,3,1,6,5,4,12,10,2,12,10,11,10,10,15,7,2,10,7,11,13,- -  -,
Saiful Islam,D (LC),6.56,6.56,7,3,3,2,5,5,1,10,1,3,1,11,1,2,11,1,3,12,6,5,3,6,2,4,9,3,1,5,6,1,2,3,6,14,7,2,10,3,3,1,6,6,8,13,8,1,13,16,11,11,10,14,8,4,5,8,10,11,- -  -,
George Ellis,D (L),6.63,6.63,4,4,3,5,4,5,2,9,2,3,3,6,1,2,13,3,3,15,5,1,1,12,4,5,4,1,1,5,5,1,2,1,15,7,6,2,7,4,1,3,4,3,6,12,6,2,12,11,14,11,10,12,12,8,9,8,10,12,- -  -,Ama
Yahyoxon Akbarov,D/WB (L),6.57,6.57,5,4,2,5,4,5,3,8,2,1,2,7,1,2,13,3,3,14,5,2,2,12,3,5,1,2,1,7,2,1,2,3,2,4,7,3,6,4,2,3,5,5,5,13,11,1,13,16,10,10,9,12,12,5,8,1,7,11,- -  -,Ctr
Devin Quinata,D (R),6.64,6.64,3,3,1,2,3,5,3,3,3,2,3,2,1,3,12,1,1,6,5,2,1,13,1,1,3,1,1,5,3,1,3,1,5,4,4,1,5,1,2,1,5,4,6,12,8,1,12,12,10,10,11,12,5,11,8,1,9,12,- -  -,Ama
Fang Li-peng,D (R),5.99,5.99,3,3,1,1,3,5,2,8,2,2,4,6,1,2,12,2,1,16,1,2,2,13,3,6,3,1,1,5,4,1,2,1,11,11,7,2,3,3,3,2,3,3,3,9,10,2,12,20,10,13,14,10,7,2,8,5,10,12,- -  -,Inj
Shaker Ullah,D (RC),6.47,6.47,5,4,4,2,4,5,5,8,1,1,2,7,1,3,10,3,3,7,9,4,1,10,1,2,5,4,1,4,5,1,4,4,12,12,5,1,7,4,4,2,7,5,9,12,13,2,12,16,9,11,9,11,15,13,6,7,10,11,- -  -,
Bakheet Salem Fadel,D (LC),6.64,6.64,7,1,3,5,7,5,7,12,3,3,3,9,4,3,13,1,6,11,10,1,6,13,3,10,5,2,5,5,8,4,3,4,18,13,8,3,11,7,1,1,9,7,11,13,6,2,13,15,11,11,9,9,5,10,10,2,10,9,- -  -,
Lei Ka Him,D/WB (RL),6.38,6.38,4,4,3,5,4,5,6,8,2,2,2,3,1,4,10,3,3,12,5,3,3,9,2,1,1,1,1,5,5,1,2,4,11,6,7,2,6,4,2,2,6,4,4,12,8,2,12,18,12,10,12,13,10,7,11,8,11,12,- -  -,
Obeida Al-Khawaldeh,D (R),6.53,6.53,7,6,3,7,7,5,5,12,3,1,3,11,2,6,13,4,4,14,10,5,1,11,2,4,6,1,5,10,8,3,3,2,14,8,8,2,9,6,2,4,8,7,8,10,6,1,13,13,9,12,12,9,14,6,8,3,12,9,- -  -,
Khenchyaakhav Enkhzorig,D/WB (R),6.58,6.58,4,3,3,2,4,5,4,9,2,2,1,5,3,5,10,3,4,14,4,3,1,13,1,5,2,3,1,7,4,1,2,4,12,6,6,2,3,4,2,3,3,4,5,11,7,4,13,14,11,9,12,11,8,1,6,6,10,10,- -  -,
Willy Solomona,D/WB (R),6.67,6.67,4,4,2,4,4,5,3,7,2,1,1,4,1,5,13,2,1,13,2,3,1,8,1,5,3,2,1,5,4,2,1,1,11,12,6,3,5,4,1,3,5,3,6,13,13,3,10,15,10,8,11,10,10,6,5,3,13,11,- -  -,Ama
Atili Siaosi,D/WB (L),6.36,6.36,5,4,2,5,4,5,4,7,3,1,1,3,1,5,11,1,3,13,5,3,1,11,2,6,3,1,1,7,4,1,4,1,17,5,6,2,7,4,3,1,6,4,7,10,6,1,13,19,11,12,11,8,14,3,10,7,10,9,- -  -,Ama
Petcharat Chotipala,D/WB (R),6.35,6.35,9,5,2,9,7,5,6,13,3,2,1,11,3,4,14,2,5,13,8,3,2,3,3,6,7,1,2,6,8,4,3,5,4,8,11,5,12,7,3,2,8,7,6,14,13,3,14,19,11,9,9,8,11,11,8,4,7,10,- -  -,
Iosua Teata,D (RC),6.30,6.30,4,1,3,1,3,5,5,5,2,1,3,8,1,3,11,1,3,8,7,3,1,11,1,4,4,1,1,5,5,3,2,3,14,9,4,1,9,4,2,3,6,4,6,10,11,3,13,15,11,9,13,10,8,4,11,1,5,13,- -  -,Ama
Maksat Çagbaliýew,D/WB (R),6.62,6.62,7,6,3,3,6,5,3,12,2,3,3,5,3,6,13,1,4,10,7,5,4,11,1,4,4,1,2,5,8,3,3,5,11,8,10,4,11,5,1,1,7,6,8,13,7,1,13,12,11,13,12,12,5,8,7,6,17,11,- -  -,
Noel Kalmet,D/WB (R),6.68,6.68,7,3,2,5,5,5,5,12,1,1,3,5,1,5,13,3,4,13,5,1,1,3,2,12,4,2,1,9,4,2,2,1,14,9,8,3,4,3,2,3,6,5,3,13,13,3,13,13,9,11,11,13,11,9,10,2,9,11,- -  -,
Mohamed Isa Faysal,D (L),6.89,6.89,6,3,2,3,6,5,4,7,3,4,3,8,1,4,12,3,5,11,5,3,5,8,3,7,6,1,2,5,8,1,1,1,18,12,9,4,9,5,3,2,7,6,5,7,13,2,13,12,11,10,11,10,7,7,5,8,20,9,- -  -,
Robert Paul,D (R),5.60,5.60,5,5,3,6,5,5,5,5,3,3,1,3,1,3,4,1,4,6,5,1,1,12,1,13,5,1,2,5,6,1,1,1,13,13,7,4,9,5,1,2,6,5,8,4,13,3,5,16,13,9,12,10,5,8,11,3,16,12,- -  -,Ama
Paul Atalig,D/WB (R),7.04,7.04,5,2,2,3,3,5,2,10,3,1,1,5,1,2,12,2,1,13,4,2,1,8,2,2,2,3,1,5,3,1,1,1,5,6,5,3,2,1,3,3,4,3,4,11,8,3,12,15,12,10,11,12,6,8,11,3,12,13,- -  -,Ama
Vasantha Senarathgoda,D (L),6.38,6.38,5,5,1,4,5,5,4,7,2,1,2,7,1,4,6,1,4,14,5,3,1,14,2,6,5,3,1,5,6,4,3,1,14,10,8,4,8,5,3,2,4,4,5,6,14,3,5,14,13,11,13,10,15,7,13,4,7,11,- -  -,Ama
Ibrahim Juneez,D/WB (R),6.92,6.92,7,5,3,6,3,6,5,12,1,1,3,8,1,4,13,1,4,9,6,4,4,12,2,5,4,3,1,5,7,1,2,1,10,10,8,4,6,5,3,2,4,5,4,13,14,2,13,14,7,12,10,10,5,6,11,6,20,11,- -  -,
Kelzang Jamtsho,D/WB (R),6.75,6.75,6,5,3,6,6,6,4,11,2,3,3,8,3,5,13,3,4,11,5,1,1,9,1,1,3,4,1,5,3,1,1,3,14,8,6,4,5,4,1,2,6,5,4,13,15,2,13,20,11,10,12,9,9,8,12,6,10,11,- -  -,Ctr
Liventius Attur,D (L),7.19,7.19,8,6,1,6,8,6,5,11,2,2,2,6,3,7,11,3,5,10,6,1,6,12,3,11,5,4,1,5,5,4,3,2,2,12,9,6,8,6,1,1,8,8,4,13,6,4,14,19,11,10,11,11,6,2,5,2,10,11,- -  -,
Quentin Cheng,"D (RC), WB (R)",7.02,7.02,7,7,2,8,7,6,6,10,2,2,2,9,1,8,14,2,6,13,12,4,5,10,3,10,7,2,1,5,8,1,1,4,14,11,9,3,8,6,3,1,8,7,10,14,9,2,14,15,10,11,10,11,7,13,4,7,14,10,- -  -,
Pablo Arranz,D (L),7.18,7.18,5,6,2,5,6,6,5,3,2,1,1,9,1,4,13,2,5,9,7,1,1,13,1,9,6,3,1,5,6,4,3,1,5,10,8,4,7,3,2,1,5,3,10,12,5,4,13,10,9,11,8,12,10,11,9,4,8,7,- -  -,
Joseph Connelly,D (L),6.45,6.45,5,3,4,3,4,6,2,10,1,1,1,7,1,3,8,3,3,12,6,2,1,10,1,3,3,1,1,5,3,3,3,1,10,11,4,3,4,3,1,3,5,4,8,8,5,3,13,19,11,12,9,12,12,11,10,3,15,11,- -  -,Ama
Dipak Gurung,D (L),6.43,6.43,5,5,2,3,5,6,6,10,1,3,2,6,3,6,12,3,4,17,3,3,3,12,3,3,4,1,1,5,6,4,2,4,9,8,8,3,6,5,2,2,7,5,5,12,8,3,13,10,11,10,12,13,5,4,5,3,9,10,- -  -,
Teataura Hauata,D (L),6.42,6.42,7,3,2,4,6,6,9,12,1,1,1,8,4,5,13,1,5,12,9,5,2,10,3,15,5,4,1,5,4,1,2,5,8,12,7,1,10,4,1,3,8,6,7,9,11,3,9,13,12,9,9,12,12,9,12,6,11,8,- -  -,
Wisam Al-Salloum,D/WB/AM (L),6.54,6.54,9,9,2,8,8,6,6,10,3,2,1,9,1,7,14,3,5,12,10,7,1,10,1,9,7,3,3,8,13,11,1,9,8,14,12,6,11,8,1,3,8,9,11,15,12,3,12,10,12,14,10,12,5,10,14,7,14,10,- -  -,
Liu Tokuma,D (L),6.33,6.33,4,3,1,2,4,6,5,5,3,3,2,6,1,4,11,2,3,13,6,3,2,4,2,9,4,3,1,5,5,1,2,1,9,12,4,2,4,5,1,3,6,5,5,12,10,1,13,13,12,12,10,11,8,10,10,1,8,10,- -  -,IPR
Alton Leiataua,D/WB (R),6.35,6.35,6,3,1,7,6,6,4,11,1,3,2,7,2,7,10,4,2,15,6,3,3,1,1,10,5,3,1,5,4,1,2,3,9,10,9,5,7,6,3,4,6,6,5,8,14,1,11,18,11,11,10,11,8,1,5,4,5,12,- -  -,IPR
Abrão Mendonça,"D/WB (R), DM",6.75,6.75,8,9,2,7,7,6,1,11,2,1,1,7,5,5,13,1,5,5,7,5,4,10,1,2,5,3,5,5,5,4,3,2,2,7,8,6,11,7,1,3,7,7,11,10,11,1,13,20,10,13,14,12,13,9,5,1,11,10,- -  -,Ctr
Jazzi Barnum-Bobb,"D (RL), WB (R)",6.71,6.71,7,8,1,8,11,6,10,12,2,1,1,8,1,9,12,2,8,8,7,5,6,4,2,9,6,3,4,9,5,3,3,9,12,6,9,2,7,6,2,2,7,10,8,11,6,1,12,16,13,14,13,13,10,4,5,2,6,11,- -  -,
Anthony Stephens,"D (LC), DM",6.52,6.52,7,5,2,1,5,6,6,12,1,2,2,4,8,4,12,1,2,13,7,1,1,9,2,10,5,2,4,5,5,2,1,1,17,10,6,3,8,5,2,2,7,5,7,12,10,1,13,15,11,11,11,14,1,5,11,1,12,13,- -  -,
Mohamed Thajudeen Mohamed Mubaris,D (L),6.55,6.55,5,3,3,4,4,6,3,3,2,1,1,7,3,4,12,3,3,8,7,3,1,12,3,9,1,1,1,5,4,3,2,1,13,13,6,1,3,4,3,3,6,4,9,13,5,2,8,13,9,12,13,11,9,2,5,6,12,14,- -  -,
Henri Järvelaid,D/WB/M (L),7.11,7.11,10,7,2,8,8,6,6,15,3,2,2,10,1,10,13,2,9,12,10,7,7,12,3,6,8,4,8,6,13,7,2,8,16,9,11,8,10,10,3,1,8,9,12,13,14,1,12,12,12,11,10,12,9,1,5,7,16,8,- -  -,
Kieran Morphew,D/WB/M (R),7.17,7.17,8,8,3,6,7,6,6,5,2,2,3,5,2,6,13,3,6,14,8,3,5,10,4,10,7,1,6,5,4,4,1,4,6,8,10,6,7,5,2,1,8,7,9,13,11,2,14,14,11,10,11,13,5,6,5,3,12,11,- -  -,
Ariimoana Greseque,D (L),6.36,6.36,6,6,2,3,6,6,5,5,2,3,1,8,1,6,14,1,5,8,6,3,2,1,2,4,6,3,3,5,4,2,3,1,5,10,10,4,8,6,3,2,5,6,5,13,8,2,14,10,11,11,13,11,10,1,8,7,15,13,- -  -,
Siosifa Moimoi,D (R),6.64,6.64,3,1,3,3,4,6,8,5,1,1,3,9,2,1,13,1,3,14,7,2,1,11,1,8,4,2,1,5,4,1,1,1,12,10,4,1,5,3,3,2,6,4,5,11,5,2,13,13,12,9,12,9,7,4,8,2,7,13,- -  -,Ama
Niraj Basnet,D/WB (L),6.77,6.77,6,4,3,5,6,6,3,5,2,1,2,6,2,6,13,1,6,12,5,1,2,3,1,8,5,2,1,5,8,4,2,4,15,8,5,2,4,6,3,4,4,6,9,14,6,2,14,15,11,11,12,12,14,11,11,1,11,10,- -  -,
Eddie Huang,D (R),6.32,6.32,3,2,2,1,2,6,3,8,3,1,2,6,1,1,12,3,1,17,4,1,1,4,1,3,1,2,1,5,2,1,2,1,16,10,2,1,5,2,2,3,5,3,3,11,5,3,12,10,11,11,10,12,11,12,8,5,9,13,- -  -,Ama
Muhd Hafizzul Baharom,D (R),6.05,6.05,8,7,3,8,8,6,5,10,2,2,2,8,3,7,7,2,6,16,6,7,4,10,3,5,9,1,3,5,11,2,3,3,8,7,11,6,7,8,1,3,7,8,8,8,15,3,9,12,14,10,11,10,5,3,6,4,8,10,- -  -,Ctr
Daniel Magda,D (LC),6.71,6.71,9,2,1,8,8,6,12,13,2,1,2,12,1,8,14,2,6,12,9,7,4,12,2,9,9,3,4,5,6,5,2,5,7,14,9,6,12,6,3,1,3,8,10,14,5,3,13,18,11,11,10,11,10,12,8,5,10,11,- -  -,
Yung Hui To,"D (LC), WB/AM (L)",6.46,6.46,6,5,3,6,5,6,5,5,3,2,1,7,5,9,11,2,10,8,7,2,9,5,1,5,6,1,4,6,6,8,4,4,14,12,5,2,10,7,3,1,4,3,8,13,12,1,13,11,9,11,10,10,7,9,6,1,6,12,- -  -,
Luca Raffaelli,D (R),5.77,5.77,5,3,3,5,5,6,3,3,2,3,3,8,1,4,10,1,3,12,6,4,1,11,3,5,5,1,1,6,5,1,3,3,5,5,6,3,6,5,3,2,6,3,5,11,15,1,13,10,12,11,11,11,6,12,7,7,8,10,- -  -,Ctr
Jean-Thomas Alpou Boulaque,D/WB (L),6.45,6.45,8,7,1,6,7,6,1,13,2,2,1,5,5,7,12,3,5,14,8,6,1,7,3,2,5,3,1,5,10,1,2,5,8,8,5,3,10,7,2,1,7,6,10,11,15,1,13,20,10,8,14,11,5,4,14,5,18,11,- -  -,
Kyle Errington,D (R),7.08,7.08,6,7,2,5,6,6,4,5,1,2,1,5,3,6,12,1,5,15,5,5,1,8,2,9,6,4,2,5,8,4,3,4,6,12,8,4,7,6,4,3,4,6,6,11,12,2,14,18,9,12,11,14,12,3,9,1,8,11,- -  -,
Bikram Dhimal,"D (RL), WB (R)",6.38,6.38,6,4,1,5,4,6,1,11,3,2,1,3,1,4,13,1,3,12,4,3,3,10,4,1,4,2,1,7,8,1,3,3,15,6,6,3,6,3,3,1,4,4,3,13,8,1,13,11,11,11,11,13,8,7,9,7,10,11,- -  -,
Chen Yi-wei,D/M (R),6.83,6.83,8,7,2,8,7,6,5,4,2,3,1,9,1,5,8,1,5,11,8,1,2,7,3,5,6,2,5,5,8,3,1,2,12,13,10,6,7,7,1,3,8,7,7,7,13,3,8,18,8,11,8,11,8,3,7,1,9,11,- -  -,Ctr
Issiaka Doumbia,D (RL),6.73,6.73,8,7,3,7,7,6,5,13,1,3,3,9,5,7,13,4,6,11,10,6,4,8,3,5,7,2,1,9,10,1,2,6,9,13,9,4,8,6,1,1,7,7,9,13,6,2,13,15,11,12,11,12,11,4,14,7,13,10,- -  -,
Dilson,D/WB (L),7.83,7.83,7,4,2,6,6,6,10,12,2,1,1,8,3,5,13,4,4,9,5,2,4,13,3,9,3,3,1,5,7,3,3,4,16,13,6,2,9,4,4,2,7,6,4,11,9,3,13,18,11,10,9,13,5,6,5,8,12,10,- -  -,Ctr
Julian Ada,D (R),6.46,6.46,2,1,2,1,2,6,2,5,1,1,2,4,1,1,12,2,1,12,3,1,1,11,1,10,2,2,1,7,2,1,2,1,9,7,3,1,5,1,3,1,4,2,3,12,13,3,12,13,11,11,11,10,5,1,11,2,7,12,- -  -,Ama
Justin Pace,D (RC),6.79,6.79,5,1,1,1,3,6,1,6,1,1,1,5,1,4,9,2,3,9,13,1,1,12,3,1,5,3,1,5,5,1,3,1,17,13,6,3,11,4,1,1,6,4,5,7,11,1,12,15,8,11,11,13,7,13,5,6,13,11,- -  -,
July Rusengo,D/WB (R),6.64,6.64,8,7,3,6,7,6,5,9,2,3,1,8,4,9,14,4,5,9,4,2,4,12,3,5,5,1,2,8,11,4,1,5,3,13,11,5,5,5,2,1,6,6,6,14,7,3,15,10,12,14,10,11,5,11,6,7,10,12,- -  -,
Jack Rimmer,"D (R), M (C)",6.67,6.67,5,2,1,4,7,6,3,13,3,2,1,4,4,8,13,2,3,13,11,1,1,12,3,10,3,1,2,3,4,4,1,7,5,4,6,2,3,3,2,1,6,3,7,12,14,1,13,15,12,8,10,17,1,7,8,6,12,6,- -  -,
Jeffrey Araica,D/WB/M (L),6.67,6.67,10,7,2,7,9,6,5,12,1,1,2,11,4,8,8,2,9,14,9,8,8,14,2,10,5,1,8,5,11,2,3,6,10,12,14,9,12,7,1,1,7,9,10,7,15,3,8,4,8,9,9,7,11,15,13,7,6,9,- -  -,
Mannaf Rabby,D/WB (R),6.60,6.60,8,4,2,4,6,6,4,12,3,1,1,6,1,7,13,2,5,13,6,1,3,7,4,13,4,3,1,6,5,1,1,2,3,8,7,3,6,3,2,3,3,6,7,12,9,2,13,19,10,12,12,10,12,5,8,5,16,12,- -  -,
Nizar Abu-Ktifan,D/M (R),6.81,6.81,7,6,3,4,6,6,4,7,2,2,3,7,3,5,12,2,4,8,6,5,4,2,1,11,5,3,5,7,8,1,2,6,1,10,9,6,9,7,1,1,7,6,7,12,10,2,14,15,13,12,11,12,10,14,15,2,8,11,- -  -,
Justing Cano,D/WB (R),6.72,6.72,6,4,1,6,5,6,1,10,1,3,1,4,2,4,10,3,4,8,6,3,2,11,1,1,4,3,1,5,5,4,1,4,16,10,7,2,11,4,3,3,5,6,4,7,6,1,13,18,1,12,7,13,9,5,12,5,7,13,- -  -,
Nazar Nurzaidin,D (R),6.87,6.87,8,7,2,7,9,6,7,12,3,2,4,9,2,9,14,1,7,15,6,6,4,14,3,5,5,3,1,8,11,2,1,7,16,8,11,5,11,7,3,3,9,8,11,14,8,4,14,20,10,9,13,10,12,8,10,2,11,14,- -  -,
David Dimba,D (L),6.67,6.67,7,5,1,6,6,6,5,12,2,2,3,10,1,6,12,1,5,13,10,2,5,2,2,10,6,4,1,7,7,5,1,4,4,9,11,4,8,6,2,2,7,6,9,11,13,3,13,17,12,13,14,10,8,1,12,3,9,10,- -  -,
Maximilian Steinbauer,D (RLC),6.47,6.47,7,3,2,6,6,6,6,7,3,1,2,12,1,7,13,3,5,12,9,2,5,8,2,14,5,2,1,7,6,1,3,3,8,12,9,4,7,7,2,2,9,7,9,11,8,1,14,10,12,11,10,10,10,2,5,2,10,10,- -  -,
Leonardo dos Santos,D (L),6.47,6.47,4,2,2,4,5,6,1,5,4,3,3,4,1,2,13,3,3,12,7,4,1,10,3,3,4,1,1,5,6,1,4,1,13,11,9,4,7,4,2,3,6,3,4,11,9,3,13,10,10,12,8,10,9,11,15,3,9,11,- -  -,
Duko,D (RC),6.46,6.46,4,3,3,3,4,6,4,4,1,3,3,12,1,4,4,3,3,14,10,1,1,6,2,9,9,4,1,5,5,1,2,1,7,9,7,2,9,5,3,1,2,4,7,7,14,2,7,16,11,11,13,12,7,14,15,6,10,11,- -  -,Ama
Semisi Paongo,D (L),6.22,6.22,5,1,2,4,4,6,2,7,2,1,1,6,1,4,10,2,1,14,5,1,1,3,4,4,4,2,1,5,5,1,1,1,3,8,7,3,3,4,2,3,5,2,6,12,13,2,12,11,11,11,11,10,11,1,12,1,4,11,- -  -,Ama
Yu Jie,D/WB (R),6.90,6.90,15,5,2,8,10,6,4,12,3,1,3,3,3,10,8,3,7,10,4,7,5,8,2,6,4,2,2,10,7,2,3,10,3,10,5,2,4,6,1,2,13,13,5,9,10,2,6,12,14,15,12,13,15,10,7,7,7,4,- -  -,Ctr
Jaylon Bather,"D (LC), DM",7.37,7.37,5,8,2,8,7,6,9,8,1,1,2,10,1,7,8,2,7,8,12,4,5,9,1,8,8,3,1,5,8,3,2,8,15,15,11,6,12,9,1,1,8,6,14,8,12,3,6,13,11,8,11,12,6,7,4,1,17,9,- -  -,Ama
