Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
Gaetan Masha,M/AM (C),6.76,6.76,12,13,3,12,7,3,2,12,1,2,3,7,6,9,9,1,9,8,7,1,8,11,1,5,3,1,6,12,13,11,3,5,13,11,6,6,4,9,1,1,8,7,10,11,14,1,12,19,11,9,9,11,8,3,9,4,11,10,- -  -,
Mukusa Mulaba,M/AM (C),6.52,6.52,8,7,3,12,7,3,4,12,2,2,3,8,2,6,12,1,8,9,7,1,8,4,1,3,4,2,6,12,13,7,1,8,12,13,4,6,6,8,3,3,5,7,7,13,5,2,13,14,14,11,9,11,7,11,5,7,11,12,- -  -,
Géuda,M/AM (C),6.57,6.57,7,9,3,13,6,3,3,11,3,1,1,7,1,7,13,2,7,12,5,1,7,12,1,2,3,2,5,13,11,8,2,7,8,11,1,4,5,7,3,1,4,6,7,13,5,1,12,14,11,11,12,10,14,9,13,7,12,14,- -  -,
Wang Tengda,"AM (C), ST (C)",6.75,6.75,6,7,2,12,5,3,3,4,3,1,1,5,6,7,13,3,4,11,3,2,5,13,1,8,3,4,4,12,11,9,4,6,1,13,3,4,1,8,1,1,2,4,7,11,10,3,10,10,10,12,11,9,13,4,11,8,10,12,- -  -,
Ismaël Seoné,M/AM (C),6.66,6.66,2,9,1,12,4,3,2,5,4,3,2,5,1,7,12,1,6,15,3,1,11,12,1,1,1,1,1,12,7,6,1,5,3,9,1,3,4,4,3,1,1,5,8,12,11,1,12,10,10,12,11,11,6,3,6,1,19,10,- -  -,Inj
Kelly Nibourette,AM (C),7.34,7.34,12,8,3,10,7,3,4,13,3,2,2,5,1,8,6,3,7,14,5,3,12,13,1,4,2,3,1,9,11,9,2,7,9,12,1,3,6,8,3,2,2,5,5,6,5,1,6,10,11,12,12,10,11,7,8,7,11,10,- -  -,Ama
Carlos Damtew,"AM (C), ST (C)",6.53,6.53,10,10,3,10,8,3,6,5,1,3,3,9,5,10,7,3,11,14,8,2,10,12,1,11,11,3,8,12,15,9,3,10,18,11,7,8,9,8,2,2,11,7,11,10,15,1,8,18,12,11,12,11,9,4,7,3,12,13,- -  -,Inj
Shakeem Lewis,"M (C), AM (LC)",6.51,6.51,4,10,1,7,6,3,1,7,1,1,1,7,1,8,7,3,5,13,5,2,6,10,1,1,2,3,5,15,12,5,3,10,4,12,5,5,6,5,3,1,6,5,11,11,6,2,6,13,10,9,12,10,7,13,7,6,7,11,- -  -,Ama
Danijel Aleksić,"M (C), AM (RC)",6.71,6.71,13,13,2,15,12,3,13,11,1,2,3,5,14,15,12,3,14,13,4,5,17,5,3,9,9,1,17,14,13,14,1,13,12,14,13,13,8,14,3,3,8,8,14,13,7,2,13,7,12,13,10,12,6,14,3,8,8,12,- -  -,
César Falletti,"M (C), AM (RLC)",6.99,6.99,10,13,2,15,11,3,7,13,3,3,3,4,12,13,13,3,14,13,3,4,16,9,3,5,7,1,14,16,15,13,2,14,12,12,11,12,12,12,2,1,10,14,14,15,14,2,13,15,16,12,11,14,5,13,8,4,13,11,- -  -,
Sonam Jordhen,M/AM (C),6.40,6.40,6,12,3,4,5,3,1,2,1,1,3,5,2,4,11,2,4,12,4,1,6,11,4,1,4,2,3,13,5,5,2,5,13,12,4,4,4,5,3,2,5,5,3,11,12,3,8,19,10,11,12,11,5,4,10,4,11,9,- -  -,Ama
Jakub Gut,AM (C),6.89,6.89,12,11,1,12,6,3,8,10,2,1,3,7,8,9,10,3,8,9,3,5,9,12,1,10,10,2,8,12,10,8,4,13,9,10,8,8,8,14,1,1,9,8,10,12,5,4,11,16,8,10,9,11,8,11,10,7,11,9,- -  -,
Princeley Boudeuse,AM (C),6.53,6.53,8,7,2,10,7,3,4,10,1,3,3,3,4,10,11,3,8,10,4,1,8,6,1,7,1,2,5,14,6,9,1,8,15,7,5,3,7,5,1,3,7,7,8,11,11,1,14,11,13,10,12,11,10,4,12,3,11,8,- -  -,
Henry Vaca,"M (C), AM (LC), ST (C)",6.87,6.87,9,11,2,14,10,4,6,15,3,1,1,7,12,13,12,1,14,13,5,6,14,6,3,6,10,2,9,14,13,12,3,14,12,10,12,10,11,14,3,3,13,7,11,12,10,1,13,12,10,8,10,11,8,11,9,14,10,10,- -  -,
Muhd Fauzan Mohd Fauzi,M/AM (C),6.13,6.13,6,6,1,11,5,4,4,9,3,3,3,6,3,5,12,3,6,6,5,1,6,4,3,3,2,3,4,12,11,8,2,6,17,10,2,5,5,6,3,3,4,5,7,12,10,4,12,10,11,10,10,9,8,11,11,2,11,11,- -  -,Inj
Thomas Laguea,M/AM (C),6.45,6.45,6,7,2,7,5,4,1,6,2,2,2,6,4,7,8,3,9,8,3,1,10,13,1,8,5,3,3,13,12,6,2,10,2,7,3,2,5,8,2,1,2,6,6,10,12,1,7,14,12,11,9,11,10,3,11,8,10,12,- -  -,Ama
Mohammad Omar Sadek,M/AM (C),6.71,6.71,12,12,3,12,8,4,6,7,4,1,1,8,16,9,11,1,6,5,5,1,9,9,2,11,6,3,6,11,14,10,2,6,11,13,7,7,6,5,2,1,5,8,8,12,7,3,9,19,9,11,12,13,10,1,14,8,9,11,- -  -,
Stojance Dunimagloski,AM (C),6.95,6.95,7,8,2,13,6,4,8,6,1,1,3,5,7,7,13,1,9,8,5,1,6,9,2,15,6,3,5,13,13,9,2,9,18,12,6,3,6,10,3,1,7,5,9,10,15,1,13,19,12,10,11,11,12,5,9,2,11,10,- -  -,
Zyvairo Ritfeld,AM (C),6.79,6.79,12,13,2,11,7,4,4,7,1,2,2,7,1,10,12,1,6,13,4,2,9,3,2,9,4,2,6,12,7,8,2,8,15,10,6,6,6,7,3,2,7,7,7,13,5,3,9,18,8,11,9,9,11,2,5,4,17,10,- -  -,Ama
Mbark Boussoufa,"M (C), AM (RLC)",6.90,6.90,9,15,3,15,10,4,2,6,2,1,2,6,13,14,11,2,14,14,4,4,11,8,3,3,4,3,12,16,15,8,2,12,11,14,12,15,13,14,3,3,13,8,13,13,12,3,10,10,16,9,12,9,7,8,5,14,15,16,- -  -,
Francesco Antonucci,M/AM (C),7.00,7.00,12,13,4,15,12,4,9,12,3,2,1,5,11,14,13,3,12,13,4,5,12,10,3,9,9,3,12,14,14,9,2,14,13,11,10,11,10,13,3,1,13,12,11,15,9,3,13,14,14,13,13,11,6,13,8,6,12,16,- -  -,
Aleksandar Ješić,"WB (R), DM, M/AM (C)",6.82,6.82,8,11,2,11,8,4,9,9,2,3,3,10,7,11,12,3,10,11,4,6,12,13,2,8,8,1,11,12,11,11,1,11,10,10,11,10,11,10,2,2,9,10,12,11,10,3,12,11,11,11,10,10,11,12,8,9,13,10,- -  -,
Nasser El Khayati,"M (C), AM (RLC), ST (C)",6.96,6.96,12,14,1,14,9,4,9,7,2,2,2,5,14,13,9,1,15,10,3,8,12,10,2,9,6,1,13,16,14,11,3,14,13,12,11,8,12,12,3,2,10,13,15,13,5,2,9,10,12,13,9,10,5,8,10,8,15,12,- -  -,Opt
Myanganbuu Nyamdavaa,AM (C),6.60,6.60,10,8,3,12,5,4,2,5,3,3,3,4,1,8,12,1,10,12,1,4,4,9,1,7,2,1,3,13,9,6,1,6,11,9,3,4,4,6,1,2,2,4,5,12,9,2,12,14,12,10,13,11,11,10,5,7,9,12,- -  -,
Raphael Augusto,M/AM (C),6.98,6.98,11,11,3,13,9,4,7,7,2,1,2,4,3,10,12,1,13,8,5,7,9,12,1,10,7,1,10,15,13,7,1,14,13,9,7,10,10,10,1,3,9,9,11,11,15,3,12,10,10,12,10,13,11,4,5,7,11,12,- -  -,
Mamadú Djaquité,AM (C),6.29,6.29,10,11,2,11,5,4,1,11,2,3,4,4,3,5,11,3,7,13,3,1,11,2,1,1,3,2,3,13,8,6,3,7,12,10,2,3,2,12,1,1,5,4,5,11,6,2,11,18,9,11,12,10,15,10,5,3,10,12,- -  -,
Emre Akbaba,"M/AM (C), ST (C)",6.92,6.92,13,14,3,16,14,4,11,11,2,2,1,6,13,14,11,3,14,10,3,7,14,12,2,8,10,2,14,15,13,13,1,13,12,13,15,14,12,14,3,2,7,10,13,14,13,2,11,13,14,15,15,18,12,11,10,5,14,15,- -  -,
Jiří Štajner,"AM (RC), ST (C)",6.00,6.00,9,15,1,15,8,4,4,2,3,1,2,6,16,10,3,2,14,4,4,5,11,11,1,6,7,2,12,18,12,10,3,10,11,11,11,11,4,9,2,1,9,7,12,3,10,2,3,9,7,3,12,11,15,15,8,14,8,13,- -  -,
Luis Jiménez,"M (C), AM (RC)",6.35,6.35,8,14,1,16,12,4,10,9,1,1,1,5,13,15,8,1,14,14,4,4,12,12,1,10,8,1,12,18,15,12,1,11,12,14,11,15,13,13,1,1,12,9,13,8,10,1,9,15,15,12,9,12,5,12,4,13,14,14,- -  -,Opt
Theo,M/AM (C),7.14,7.14,8,15,3,16,12,4,13,11,2,1,2,12,15,15,11,1,11,14,4,9,14,14,1,15,8,1,15,17,14,11,1,13,12,11,11,14,10,13,1,3,9,10,12,8,7,1,11,9,10,11,9,14,11,18,10,7,9,12,- -  -,
Enzo Zidane,M/AM (LC),7.22,7.22,8,12,1,14,10,4,11,10,1,1,4,8,13,13,9,3,13,12,5,8,13,9,2,8,7,2,12,13,13,11,2,13,16,12,9,14,8,12,3,1,8,12,11,12,6,4,10,16,11,18,10,14,7,10,13,5,11,8,- -  -,
Tyquan Terrell,"AM (C), ST (C)",7.08,7.08,10,10,2,11,8,4,7,7,1,2,2,6,3,12,10,2,10,7,7,4,8,11,3,9,9,2,7,13,12,12,2,11,12,9,4,7,8,10,2,2,8,8,11,12,7,3,11,14,11,12,13,11,5,13,10,8,16,15,- -  -,
Mateo Topić,M/AM (C),7.11,7.11,8,12,2,12,11,4,13,11,1,1,3,5,15,12,11,3,13,6,4,7,12,10,2,13,11,2,12,14,12,13,3,12,8,10,12,11,9,11,2,3,10,13,12,11,9,1,11,18,12,8,8,10,5,15,10,5,9,7,- -  -,
Marek Střeštík,"AM (LC), ST (C)",6.58,6.58,10,12,2,15,8,4,6,7,2,2,1,4,9,12,11,1,11,10,6,12,12,13,1,11,9,2,13,16,15,9,4,13,10,10,12,11,8,8,3,1,5,7,11,8,12,2,7,6,12,10,10,14,10,7,15,8,11,14,- -  -,Ama
Peter Musukuma,AM (C),7.02,7.02,11,14,1,13,8,4,5,6,2,3,3,8,7,9,10,3,5,9,7,2,9,5,1,8,7,2,2,12,10,9,2,9,7,14,6,7,8,10,2,3,5,8,11,12,15,1,13,13,9,13,10,11,15,7,12,3,9,14,- -  -,
Alex Fernandes,M/AM (C),7.27,7.27,11,12,3,14,9,4,5,8,2,3,1,8,5,15,11,3,8,12,8,1,9,12,1,7,6,2,7,13,12,12,1,10,3,14,7,7,8,7,1,1,8,8,10,12,11,2,9,17,12,11,10,10,5,4,7,5,20,13,- -  -,
Faisal Abdulla,M/AM (C),7.13,7.13,8,10,1,13,7,4,5,13,1,1,1,8,6,8,10,2,9,7,8,3,8,13,2,3,4,4,6,13,13,9,2,8,9,12,4,7,7,8,1,1,8,8,8,10,11,2,11,17,9,12,11,12,14,10,5,3,12,11,- -  -,
Alex Chander,M/AM (C),7.15,7.15,9,10,2,13,8,4,7,12,2,1,3,9,1,8,13,1,9,12,6,4,9,6,3,10,7,1,7,14,12,11,4,9,9,11,6,6,4,5,2,2,9,7,8,13,10,3,13,14,11,6,11,10,5,14,7,3,18,9,- -  -,
Roman Baluta,AM (C),6.97,6.97,11,9,3,13,6,4,3,6,2,2,2,2,1,6,13,2,7,15,4,1,5,5,3,6,4,3,4,13,13,4,1,5,6,8,3,4,5,3,2,3,1,5,7,13,13,2,13,19,10,8,13,10,11,12,7,7,10,12,- -  -,Inj
Mark Anderson,M/AM (RLC),6.67,6.67,11,10,3,12,6,4,4,10,2,1,4,9,8,14,9,3,9,12,4,2,15,2,2,6,5,3,9,14,11,7,3,9,11,6,6,6,7,11,1,3,8,9,8,8,6,1,8,20,12,10,11,13,10,12,4,8,6,8,- -  -,
Dimitri Payet,"M (C), AM (RLC)",6.94,6.94,7,15,1,16,11,4,11,11,3,2,2,5,18,15,10,3,11,14,5,5,15,14,2,7,5,2,17,16,15,14,1,14,14,13,14,14,13,14,2,2,10,11,14,12,8,3,11,11,13,10,13,12,8,12,9,10,14,15,- -  -,
Abdou Fataou Adjana,M/AM (C),6.50,6.50,9,7,2,12,8,4,1,9,3,2,1,8,4,11,14,3,9,11,7,1,8,12,1,4,6,3,7,11,13,10,3,7,16,11,6,7,8,9,1,2,8,8,10,14,8,1,14,19,10,9,9,9,5,10,8,5,14,10,- -  -,
Isaac Wasambo,M/AM (C),6.45,6.45,10,12,2,12,6,4,1,6,3,2,3,4,1,8,13,2,6,13,2,2,6,7,1,1,4,2,4,14,12,11,3,11,5,11,6,4,5,5,1,2,5,7,10,13,15,3,12,13,10,9,13,12,14,14,12,2,8,10,- -  -,
Taleb Reykani,AM (C),6.97,6.97,13,14,1,14,10,4,7,13,2,3,2,8,10,11,13,4,11,9,8,4,9,9,3,7,9,2,10,15,14,14,3,7,16,14,7,9,10,10,2,1,7,9,14,13,12,3,12,20,12,12,11,12,9,13,12,3,16,10,- -  -,
Houssem Louati,M/AM (C),6.86,6.86,10,13,1,14,10,4,7,9,1,1,3,5,4,13,13,3,12,8,4,6,12,7,1,8,6,1,10,15,12,8,3,12,5,9,11,8,9,10,2,3,7,7,12,13,8,3,14,19,3,10,12,10,6,8,6,2,13,10,- -  -,
Sebastiano Esposito,"AM (C), ST (C)",6.74,6.74,11,13,2,11,12,4,12,12,1,4,2,5,14,12,13,4,13,16,2,2,13,7,3,14,12,2,12,14,15,13,1,13,14,12,11,11,10,12,2,1,10,14,13,13,10,1,10,5,8,10,13,13,9,12,7,15,5,15,- -  -,
Ángelo Balanta,"M (C), AM (LC), ST (C)",6.69,6.69,6,10,2,14,7,4,7,8,3,1,3,6,9,11,8,3,12,11,4,6,10,3,3,8,10,1,9,15,15,12,2,11,4,8,11,11,7,6,3,1,7,10,10,9,2,2,8,6,10,6,10,12,15,13,5,8,7,10,- -  -,
Patrick McEleney,M/AM (RC),7.27,7.27,9,13,4,13,7,4,12,11,1,1,1,4,14,12,12,1,12,12,4,3,14,13,1,9,9,3,12,15,13,11,4,13,13,11,12,12,6,13,1,2,7,13,11,11,8,1,12,11,13,13,9,19,9,13,10,11,13,13,- -  -,Inj
Cristian Volpato,AM (RC),7.10,7.10,9,14,1,17,12,4,12,12,3,2,3,5,12,13,13,4,12,12,3,2,12,5,1,10,8,1,11,17,15,12,3,15,11,12,11,10,10,13,1,3,8,13,13,14,7,3,13,12,11,13,13,10,5,11,4,8,11,13,- -  -,
Kelechi Nwakali,M/AM (C),6.88,6.88,10,15,3,15,11,4,12,14,2,1,3,10,11,16,13,1,12,14,4,8,12,5,3,11,10,3,14,16,16,11,2,13,6,12,12,12,9,13,1,3,9,13,11,14,12,1,13,12,12,7,12,8,8,10,8,13,10,8,- -  -,
Jay O'Shea,M/AM (C),6.83,6.83,11,12,3,13,8,4,9,10,2,2,3,10,13,13,9,1,13,14,5,5,15,7,1,8,6,3,14,16,13,13,2,14,12,11,9,10,10,13,2,2,5,10,13,12,5,2,11,17,14,12,9,11,4,14,10,9,12,12,- -  -,Inj
Heinz Mörschel,"M/AM (C), ST (C)",6.64,6.64,10,14,1,13,10,4,12,12,3,1,1,5,13,14,11,2,11,13,4,7,13,5,3,14,8,2,14,14,13,13,2,11,10,10,12,14,10,13,2,1,10,12,11,11,8,3,11,10,13,11,14,12,10,9,6,10,9,12,- -  -,
Rami Al Hajj,M/AM (C),6.70,6.70,11,10,2,15,9,4,11,13,2,3,1,7,10,13,13,1,13,13,4,7,13,10,1,12,11,3,10,14,12,12,4,12,13,12,11,9,10,10,3,1,8,12,14,14,12,1,13,15,11,11,12,13,5,9,5,2,10,12,- -  -,
Niall McGinn,AM (RLC),6.96,6.96,10,14,1,14,11,4,6,9,4,3,2,11,11,14,8,2,16,13,6,9,11,8,3,9,10,2,12,14,12,12,3,12,16,11,12,10,10,12,3,3,7,8,12,10,7,3,7,9,15,13,9,15,12,12,8,9,11,12,- -  -,
Igor Coronado,"M (C), AM (RLC), ST (C)",7.35,7.35,10,16,4,16,10,4,6,11,1,2,1,11,10,16,13,3,12,13,4,3,15,7,3,5,7,3,15,18,16,13,2,16,11,13,15,11,10,11,1,2,9,12,13,16,11,2,14,14,15,15,11,14,5,14,3,3,15,14,- -  -,
Godiraone Modingwane,AM (C),6.77,6.77,11,11,2,13,7,4,6,7,3,3,3,6,4,11,13,2,10,15,7,1,8,7,1,4,2,1,6,15,13,9,2,8,13,13,5,6,7,7,2,1,6,7,8,13,12,1,13,16,10,10,11,13,5,5,15,7,9,10,- -  -,
Stalin López,AM (C),7.54,7.54,10,13,2,11,7,4,2,12,2,3,3,5,4,13,12,1,9,8,4,1,10,12,2,3,5,3,3,12,7,6,1,10,5,9,1,5,6,7,3,1,5,6,7,13,10,3,13,16,13,9,12,9,10,16,6,3,12,10,- -  -,
Gabriel Cortez,M/AM (C),7.03,7.03,13,14,3,11,11,4,9,11,3,1,1,7,13,14,14,3,10,11,3,6,15,6,1,8,6,1,16,17,13,10,3,14,12,14,11,12,12,13,3,3,10,9,11,10,13,1,14,11,10,2,12,11,6,11,6,20,8,13,- -  -,
Pedro Ramírez,M/AM (C),6.76,6.76,8,14,3,14,12,4,8,11,2,1,1,4,13,13,10,1,12,12,5,3,11,8,3,1,3,4,15,16,13,7,1,13,9,13,11,12,12,12,2,3,8,12,14,12,10,3,12,11,10,9,9,12,11,14,8,11,9,8,- -  -,
Hobbit Bermúdez,"M (C), AM (RLC)",6.84,6.84,10,14,1,14,11,4,5,11,2,3,2,6,9,13,13,2,14,14,5,6,14,6,1,3,6,3,7,14,11,12,1,13,14,11,11,9,11,11,2,1,12,8,12,12,14,3,11,15,15,14,8,10,5,12,5,5,10,11,- -  -,
Paulo Dybala,"AM (RLC), ST (C)",7.14,7.14,12,17,4,19,14,4,12,12,1,2,3,4,16,17,12,3,14,10,4,4,17,11,1,7,13,2,17,17,18,15,1,18,13,14,15,16,11,12,2,1,9,18,16,18,9,3,14,15,13,11,9,9,16,11,5,12,14,14,- -  -,
Juan Manuel Vázquez,"M/AM (C), ST (C)",7.00,7.00,11,13,3,14,10,4,12,11,1,3,3,6,14,13,13,3,13,15,8,2,13,6,4,10,8,2,13,14,13,12,3,14,12,11,11,13,11,15,3,3,12,12,12,12,3,1,13,15,13,11,11,11,11,13,6,5,11,9,- -  -,
Gaël Kakuta,"M (C), AM (RLC)",7.15,7.15,10,14,1,15,12,4,10,11,2,1,3,5,13,13,13,4,14,13,4,5,14,8,2,7,7,3,13,17,15,12,1,15,14,12,12,12,10,14,1,2,11,13,13,16,8,2,14,16,16,12,10,12,14,14,6,7,13,15,- -  -,Inj
Matías Sepúlveda,M/AM (C),7.03,7.03,10,12,1,12,11,4,10,11,2,1,3,10,13,12,12,3,11,12,5,6,12,6,1,9,9,1,13,13,14,9,3,12,8,12,12,14,10,13,2,2,11,11,10,12,7,3,12,18,11,10,11,10,6,8,8,8,12,10,- -  -,
Abdelhamid Abuhabib,AM (C),6.89,6.89,13,13,2,14,8,5,4,11,4,3,3,7,5,10,10,3,9,13,4,3,9,4,2,3,4,3,6,14,12,10,3,11,18,10,6,4,7,7,3,1,7,7,9,7,10,2,11,18,12,12,11,11,6,9,9,8,13,12,- -  -,
Rūdolfs Ziemelis,AM (C),6.75,6.75,7,12,3,9,7,5,5,5,1,2,3,7,1,10,7,1,8,15,4,1,6,12,2,9,6,1,5,13,11,10,1,8,13,12,5,4,3,4,4,2,3,7,9,11,12,3,9,13,11,11,11,10,10,12,6,5,9,8,- -  -,
Anco Jansen,"M (C), AM (RLC)",7.08,7.08,9,14,1,15,11,5,11,5,1,2,2,5,15,13,10,4,13,4,4,3,12,13,2,11,6,1,11,13,12,11,2,13,12,11,11,9,9,11,1,1,8,13,12,10,8,3,10,5,5,9,11,8,11,10,12,12,14,15,- -  -,Ama
Alejandro Gómez,"M (C), AM (LC), ST (C)",7.13,7.13,11,17,2,17,14,5,7,12,2,1,1,4,14,16,13,2,13,15,3,3,17,14,3,5,5,1,14,17,18,12,1,17,17,15,16,14,12,12,3,3,14,13,15,17,12,1,15,15,16,18,14,11,9,14,6,9,14,16,- -  -,Opt
Diego Buonanotte,M/AM (C),6.84,6.84,11,16,1,16,8,5,4,8,2,3,3,5,16,14,12,2,13,11,5,6,13,8,2,4,4,3,15,17,14,11,2,15,16,13,12,13,9,12,2,2,9,5,12,13,10,2,12,7,12,16,6,16,9,13,9,11,9,7,- -  -,
Pepito Lofete,M/AM (C),7.10,7.10,13,10,3,13,7,5,4,9,3,2,2,9,6,11,14,2,9,11,7,1,7,10,2,7,5,2,6,12,13,10,1,8,13,6,7,6,8,5,3,2,8,7,10,13,5,2,13,16,9,12,7,12,5,6,6,6,20,9,- -  -,
Christián Bolaños,"M (R), AM (RC)",6.59,6.59,8,14,3,16,10,5,7,8,1,1,3,6,12,15,9,1,9,12,4,6,12,5,2,8,6,1,15,16,16,10,1,12,9,8,14,13,8,14,2,3,7,13,15,13,6,3,9,14,14,14,8,8,12,13,5,12,9,7,- -  -,
