Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
Ben Sault,"DM, M/AM (C)",6.83,6.83,10,10,3,9,10,7,12,12,2,1,4,7,5,11,10,1,10,12,11,5,10,10,1,11,8,1,13,7,9,8,3,11,11,10,8,8,8,10,3,1,10,6,11,7,5,2,10,6,9,10,12,10,4,10,6,6,11,13,- -  -,
Barry Baggley,"DM, M (C)",6.53,6.53,14,9,3,12,11,7,14,12,1,3,1,9,5,11,13,2,10,13,5,7,8,7,2,6,6,2,10,9,9,7,1,8,13,8,7,7,11,10,2,2,11,10,9,11,6,2,11,12,11,10,9,12,8,7,6,7,10,13,- -  -,Loa
Paulo Mendes,M (C),6.23,6.23,9,9,2,6,12,7,8,7,4,1,4,6,6,8,9,3,9,6,4,3,6,5,4,6,6,3,3,9,6,9,1,7,4,6,5,3,6,8,3,1,4,5,7,7,6,2,10,12,12,11,9,8,5,10,3,2,12,11,- -  -,Set
Dara Keane,"DM, M/AM (C)",6.43,6.43,11,10,1,8,12,8,9,12,2,1,2,8,5,11,11,3,10,13,7,5,9,5,3,9,9,3,7,10,11,9,2,11,16,9,10,7,11,9,3,2,10,12,11,11,8,2,11,8,12,13,11,11,9,11,5,2,12,11,- -  -,
Teddy Jenks,"DM, M/AM (C)",6.90,6.90,16,12,1,12,14,8,11,14,2,1,1,9,10,12,13,1,11,15,9,7,9,12,2,14,9,1,7,9,9,10,3,11,14,9,7,7,13,12,1,1,13,10,9,9,11,2,14,10,12,13,13,10,10,10,7,6,13,14,- -  -,
Alfie Egan,"DM, M/AM (C)",6.67,6.67,14,10,3,12,13,8,5,11,1,2,3,11,11,12,9,3,11,11,6,3,8,8,2,10,10,1,5,10,10,9,1,10,13,9,6,6,10,10,2,3,10,12,9,11,12,1,9,16,14,13,9,16,6,11,5,3,10,10,- -  -,
Adam Walker,"DM, M/AM (C)",6.71,6.71,12,10,1,10,12,8,8,8,1,2,1,9,9,9,8,3,11,11,8,5,11,9,1,8,9,2,7,9,10,9,3,9,8,7,8,9,10,9,1,3,7,8,11,9,7,3,9,11,10,12,9,10,5,8,5,3,8,10,- -  -,
Tom Smith,"DM, M/AM (C)",6.79,6.79,12,10,1,10,11,8,10,14,3,2,1,8,8,9,11,4,9,15,6,5,13,5,2,7,5,1,8,8,10,10,1,9,18,10,7,6,8,9,1,4,11,9,9,11,9,2,11,16,16,15,15,16,3,8,8,4,8,13,- -  -,
Aeron Edwards,M/AM (C),6.82,6.82,12,9,1,10,10,8,7,13,2,3,1,6,6,12,11,2,12,16,7,3,5,5,3,5,5,3,9,6,8,10,1,7,14,9,10,4,7,11,2,3,7,7,12,11,4,3,10,14,14,15,12,15,4,11,4,3,10,8,- -  -,
Iver Fossum,M/AM (C),7.05,7.05,17,12,3,12,14,8,8,17,2,3,2,11,11,12,11,3,16,18,8,8,10,7,2,10,13,3,7,9,12,12,2,11,7,12,10,11,11,11,2,1,8,10,13,13,7,1,11,17,15,15,10,12,3,15,8,3,12,13,- -  -,Opt
Lorenzo Aprili,M/AM (C),7.14,7.14,10,12,1,8,12,8,11,13,2,3,2,8,10,13,12,1,13,11,8,8,10,9,1,11,11,2,7,7,9,9,3,10,9,10,9,7,10,13,2,1,11,10,13,9,12,2,12,15,10,11,9,10,13,9,11,5,7,12,- -  -,
Chris Baker,M (C),6.49,6.49,12,10,2,12,9,8,10,14,2,1,3,8,1,12,10,3,6,15,2,1,7,5,1,4,5,1,4,7,8,8,1,9,14,6,9,2,8,6,1,2,5,12,9,10,8,2,9,8,8,12,7,10,1,6,1,1,11,8,- -  -,Ama
Toby Edser,M/AM (C),6.77,6.77,11,11,3,11,10,8,8,11,1,2,2,10,5,12,10,2,9,12,8,4,9,10,3,5,6,2,10,12,8,8,2,10,11,11,7,9,10,8,1,2,9,11,9,10,7,2,9,11,8,10,9,10,4,9,8,5,10,11,- -  -,
Nickache Murray,"D/WB (R), DM, M (C)",6.90,6.90,11,11,4,11,14,8,12,12,2,3,2,9,4,14,14,2,9,14,9,6,8,12,3,12,10,3,9,5,12,6,3,7,13,8,11,8,8,8,3,3,10,10,8,10,13,1,14,14,12,12,12,12,3,7,5,2,12,8,- -  -,
Michael Richardson,"DM, M (C)",6.56,6.56,12,8,4,10,12,8,9,11,2,2,3,10,6,10,9,1,10,12,8,4,7,4,1,7,4,1,3,8,10,9,2,10,12,7,4,2,10,10,1,1,6,10,9,10,9,3,9,13,10,14,13,7,5,9,6,3,13,11,- -  -,
Harry Wallis,M/AM (C),7.04,7.04,12,12,3,8,13,8,9,11,1,2,1,7,7,12,11,3,10,16,10,8,11,14,3,9,7,2,6,7,10,10,4,9,11,11,6,6,9,13,3,1,10,10,11,9,10,2,11,20,12,14,11,11,5,5,6,3,13,12,- -  -,
Dean Cornelius,"DM, M (C)",6.59,6.59,14,10,2,11,12,8,14,14,3,3,4,12,5,13,11,2,12,10,8,8,11,12,3,10,9,2,7,11,13,10,3,11,8,10,8,4,14,12,1,3,13,14,9,12,14,1,11,10,10,14,9,12,11,4,8,5,12,10,- -  -,
Dominic Morgan-Griffiths,"DM, M (C)",6.67,6.67,12,10,3,9,11,8,9,12,4,2,1,7,6,10,11,2,8,6,8,6,7,7,1,10,9,3,7,8,10,6,1,8,8,7,7,8,7,8,1,3,8,9,7,10,7,2,10,19,10,10,10,14,14,7,6,2,19,9,- -  -,
Miles Fenton,M (C),7.18,7.18,13,12,3,10,15,8,10,14,1,3,3,9,3,12,9,3,10,12,8,3,12,11,2,10,7,2,8,8,9,8,3,10,13,8,8,7,10,11,1,1,9,10,11,9,6,2,10,11,13,10,10,11,9,7,12,6,10,11,- -  -,Inj
Nati Askias,M (C),6.78,6.78,12,10,2,10,13,8,9,14,3,2,4,10,4,11,12,2,14,12,10,5,5,13,3,5,5,2,8,8,8,6,3,8,7,8,8,6,10,6,1,2,10,9,6,12,7,3,11,15,10,11,12,10,8,13,4,4,10,10,- -  -,
Adam Mackinnon,M (C),7.19,7.19,12,9,3,9,12,8,13,13,1,3,3,10,2,11,13,3,12,13,11,2,6,12,3,8,6,1,5,9,11,6,3,4,13,10,4,2,11,11,2,2,7,12,9,11,7,1,10,12,12,12,8,13,8,10,4,6,10,13,- -  -,
Andy Robinson,M (C),7.54,7.54,10,7,1,9,11,8,7,10,4,1,2,7,7,9,11,3,10,9,8,7,10,12,2,10,8,1,10,8,8,7,1,9,9,7,10,11,10,8,1,2,8,10,9,9,8,3,10,10,11,12,11,10,11,8,7,6,10,9,- -  -,
Nortei Nortey,"DM, M (C)",7.49,7.49,14,8,1,10,10,9,9,16,1,2,3,11,4,11,10,2,5,14,9,3,12,6,2,9,10,1,4,6,10,10,2,11,12,7,9,2,10,9,2,1,9,13,8,13,6,1,11,14,15,9,8,5,11,8,4,3,11,8,- -  -,
Erik Sabo,"DM, M (C)",6.71,6.71,15,10,1,12,14,9,13,14,3,2,2,12,11,12,13,1,12,15,8,6,11,8,1,14,7,2,9,10,12,8,1,9,8,12,10,8,12,12,1,1,8,12,12,13,12,1,12,5,10,11,8,9,6,9,12,10,9,10,- -  -,
Danny Philliskirk,"DM, M (C)",6.75,6.75,12,12,3,13,12,9,8,12,3,2,1,10,7,12,11,3,11,10,5,4,8,10,2,9,8,2,8,6,10,11,2,10,13,9,10,5,9,8,2,3,8,9,7,9,7,1,10,18,13,18,7,12,6,9,5,2,9,15,- -  -,
Alex Pattison,"DM, M/AM (C)",6.93,6.93,15,10,1,13,14,9,11,13,1,3,1,11,12,11,11,2,13,16,9,4,11,10,1,10,9,1,8,10,11,11,2,11,15,11,9,10,11,12,2,2,13,9,12,12,9,2,12,12,10,10,14,7,12,12,9,17,14,14,- -  -,
Jari Vlak,"DM, M (C)",6.56,6.56,15,12,2,12,15,9,14,12,1,3,3,8,8,12,13,1,13,8,11,10,12,12,1,11,11,3,9,11,12,7,2,12,8,12,12,8,13,12,2,3,12,13,11,12,10,1,12,14,12,15,12,10,7,12,6,4,13,9,- -  -,
Lee Myung-Joo,"DM, M/AM (C)",6.88,6.88,14,13,3,12,13,9,10,14,2,1,2,12,8,14,10,1,12,20,12,3,11,12,2,9,10,1,10,12,12,12,1,12,12,11,11,11,12,13,1,2,11,12,12,10,11,3,12,10,14,14,13,15,5,13,10,10,14,13,- -  -,Opt
Jack Malone,M/AM (C),6.83,6.83,14,10,1,10,11,9,10,11,1,3,1,9,7,12,12,2,12,12,9,7,6,8,2,7,6,1,13,10,11,7,2,10,13,9,14,10,8,12,1,2,7,11,12,11,10,1,11,12,15,14,14,12,10,12,10,5,11,13,- -  -,
Rob Ramshaw,"M (C), AM (RC), ST (C)",6.99,6.99,18,10,4,10,11,9,12,13,1,2,1,12,3,11,11,1,12,15,8,6,7,2,1,9,7,1,6,7,11,10,3,11,12,7,8,6,7,10,3,2,12,11,11,11,10,2,10,12,2,6,11,10,3,5,14,13,11,7,- -  -,
Steven Lustica,"DM, M (C)",6.71,6.71,14,10,2,13,14,9,9,14,2,1,1,10,8,13,11,1,12,10,8,8,12,12,2,6,7,1,10,12,12,10,1,9,13,11,7,9,12,12,4,3,9,9,13,11,10,1,11,12,15,13,10,3,9,11,9,13,13,13,- -  -,Wnt
Charlie Adams,M/AM (C),7.57,7.57,12,9,3,10,13,9,10,14,1,1,4,11,8,12,12,3,10,12,7,10,8,13,3,10,9,2,8,9,10,9,2,13,14,10,9,7,10,10,2,1,11,11,9,11,9,3,13,17,13,13,12,14,3,5,6,3,13,11,- -  -,Opt
Harrison Biggins,M (C),6.61,6.61,13,8,3,10,13,9,11,12,3,2,1,10,6,11,13,1,11,12,10,6,9,8,1,13,11,2,6,7,9,7,2,12,7,9,8,6,9,9,2,3,10,11,9,13,8,1,12,11,10,10,8,8,7,8,8,6,12,10,- -  -,Wnt
Richie Towell,"DM, M (C)",7.14,7.14,15,11,2,12,14,9,12,13,1,3,3,9,15,12,10,3,12,14,8,5,11,10,3,7,9,1,10,11,12,11,3,10,12,10,11,10,9,11,2,1,10,12,10,11,11,1,11,12,11,14,18,18,7,14,10,9,13,15,- -  -,
Regan Griffiths,M (C),6.78,6.78,15,9,1,12,12,9,11,13,4,3,3,11,10,12,12,3,11,12,7,2,6,10,3,7,8,3,8,7,12,10,3,10,18,9,5,7,10,11,2,2,8,11,11,9,5,1,11,15,12,12,10,12,9,16,14,4,9,12,- -  -,
Keaton Ward,"DM, M/AM (C)",6.88,6.88,11,9,2,9,11,9,9,9,4,2,2,10,2,11,11,2,12,6,7,7,8,9,4,11,6,1,9,13,9,6,1,9,18,7,8,11,8,8,4,2,8,7,5,10,8,3,11,14,13,12,12,10,12,10,13,8,12,10,- -  -,
Amer Gojak,"DM, M/AM (C)",6.78,6.78,17,13,3,13,15,9,14,15,3,1,2,12,7,13,13,1,13,17,8,6,12,11,2,13,10,1,10,11,12,8,1,13,15,10,10,11,12,13,2,1,13,14,9,6,14,1,12,9,6,14,14,15,7,14,10,8,9,14,- -  -,
Benjámin Cseke,"DM, M (C)",7.23,7.23,15,11,1,12,15,9,7,14,3,2,1,10,11,13,12,3,12,11,6,5,10,8,2,10,8,1,8,11,10,8,2,11,12,11,12,9,9,11,3,1,11,8,12,11,8,3,12,11,5,12,13,9,6,5,12,8,13,12,- -  -,
Zhang Yuan,M/AM (C),6.79,6.79,12,12,1,10,12,9,10,10,2,1,1,7,9,11,11,2,12,11,9,8,11,8,3,9,9,2,10,10,9,10,2,10,14,9,8,9,9,8,2,3,9,10,11,12,11,3,11,9,9,14,9,10,3,12,5,8,14,13,- -  -,Inj
Luke Spokes,M/AM (C),6.63,6.63,16,10,3,11,11,9,9,9,3,3,1,10,1,12,11,1,10,10,7,1,8,3,2,8,6,3,7,9,10,5,1,8,14,8,7,9,10,9,1,1,9,7,9,10,8,2,8,11,12,14,10,10,6,8,6,2,10,10,- -  -,Inj
Dawid Pilch,"D (C), DM, M (C)",6.35,6.35,12,9,2,10,11,9,11,12,3,3,1,10,3,10,9,1,9,15,7,8,8,7,1,13,8,3,5,3,9,5,3,6,15,8,3,5,9,8,3,3,10,8,10,9,8,1,9,16,12,9,10,8,15,2,14,7,7,8,- -  -,
Matt Buse,"DM, M (C)",6.84,6.84,14,9,1,9,14,9,12,15,1,2,1,9,7,9,10,2,8,14,9,7,4,8,3,12,9,3,8,6,8,7,1,4,16,8,8,8,8,8,1,3,8,8,8,10,7,3,8,12,13,12,10,11,3,6,4,4,11,12,- -  -,
Armani Little,M/AM (C),6.73,6.73,16,11,1,11,15,9,10,14,1,3,2,9,9,12,11,3,8,12,8,6,10,9,2,10,5,3,11,9,12,11,1,10,13,10,8,8,8,10,2,3,9,9,10,11,6,3,12,14,7,13,8,10,10,9,7,2,12,12,- -  -,Req
Paddy McLaughlin,M/AM (C),6.73,6.73,16,8,1,9,15,9,10,12,1,1,1,8,10,11,10,4,9,16,9,3,8,13,4,8,5,2,9,6,9,8,2,10,15,9,9,9,9,9,3,2,7,10,8,10,9,3,10,14,11,13,8,12,5,7,7,5,12,9,- -  -,
Leonel López,"DM, M/AM (C)",6.60,6.60,16,12,2,13,14,10,9,16,2,2,1,13,10,11,13,4,14,12,11,10,9,12,1,7,9,2,11,15,11,6,3,8,10,12,7,5,10,12,2,3,9,11,11,14,9,1,13,18,13,8,13,11,11,14,10,3,9,11,- -  -,
Shea Gordon,M/AM (C),6.79,6.79,12,10,3,9,16,10,10,15,3,3,4,12,3,10,10,4,13,15,8,3,8,11,3,9,7,1,6,8,10,9,2,9,17,12,5,4,10,11,2,2,9,9,10,9,6,2,10,20,12,12,12,12,4,7,15,5,9,14,- -  -,
Adam May,"DM, M/AM (C)",6.83,6.83,13,13,3,12,14,10,12,14,3,3,3,12,8,12,11,2,12,13,11,6,12,9,3,13,12,1,10,8,11,11,1,10,15,10,8,12,11,11,3,1,12,11,11,11,11,1,10,13,12,15,12,12,5,10,9,7,11,12,- -  -,
Saad Morsli,"DM, M (C)",6.76,6.76,14,12,1,12,13,10,10,13,2,2,2,13,12,13,13,2,11,10,11,6,11,7,3,8,8,3,11,12,11,10,2,12,7,11,11,9,11,8,2,1,10,11,11,12,8,3,12,16,8,8,12,10,14,6,10,3,12,9,- -  -,
Marco Bontempi,M (C),7.26,7.26,13,9,2,8,13,10,12,14,1,1,4,14,7,11,12,2,13,11,10,11,8,8,2,11,10,1,6,6,10,8,1,8,8,12,8,5,12,12,2,3,9,11,11,10,9,1,12,11,15,12,10,11,15,2,7,4,15,8,- -  -,
Andrea Benedetti,M (C),7.16,7.16,12,9,1,8,11,10,10,10,4,2,2,8,7,11,12,3,12,9,7,5,8,7,2,11,11,1,7,7,10,6,2,7,9,10,10,8,11,8,4,2,10,12,11,10,8,1,12,18,9,12,10,13,12,13,7,5,7,12,- -  -,
Keanu Baccus,"DM, M (C)",6.93,6.93,15,11,1,10,12,10,7,16,3,4,1,12,11,12,14,1,12,12,9,11,11,11,2,8,8,1,8,6,12,11,4,11,9,12,11,11,9,11,1,3,8,8,13,14,11,2,14,5,9,10,6,12,6,8,6,6,15,13,- -  -,
Robert Tesche,"DM, M (C)",7.18,7.18,14,12,2,13,16,10,13,13,3,2,1,12,9,14,10,3,13,17,8,8,13,9,1,13,15,2,10,9,14,12,2,8,10,11,12,10,12,11,2,3,14,11,10,12,14,3,9,18,15,17,9,13,4,10,8,2,14,14,- -  -,Opt
Charlie Ward,M/AM (C),6.67,6.67,12,11,3,12,12,10,10,16,3,3,3,6,10,13,12,2,10,16,8,6,7,1,1,9,9,2,9,8,10,8,2,11,11,9,9,10,9,8,2,3,10,10,11,10,10,1,11,13,13,12,12,12,11,5,11,3,18,11,- -  -,
Rob Evans,"DM, M (C)",6.76,6.76,12,10,1,10,10,10,9,11,3,3,3,9,6,12,10,2,8,12,9,6,9,12,2,8,8,1,9,11,8,9,3,9,12,8,7,6,7,8,3,2,11,8,7,8,11,1,11,8,13,10,11,9,8,8,9,6,15,12,- -  -,
Jeremy Nelson,M/AM (C),6.68,6.68,14,9,3,10,10,10,12,9,3,3,1,11,6,10,13,2,12,14,11,1,9,2,4,14,2,1,9,15,9,12,2,11,17,9,9,9,7,10,2,1,9,5,9,9,6,1,12,18,8,12,11,11,2,14,15,5,11,9,- -  -,
Juraj Ljubić,"DM, M (C)",6.86,6.86,13,11,3,10,13,10,10,12,1,2,1,9,10,12,10,3,11,14,9,7,11,9,2,8,8,1,8,10,12,9,3,10,11,10,8,10,10,12,4,1,9,12,11,11,10,3,13,16,9,15,11,11,11,12,10,3,9,12,- -  -,
Williams Muñoz,M (C),7.56,7.56,11,8,3,12,11,10,9,11,3,4,3,10,8,11,10,3,10,12,10,5,8,8,3,8,7,2,9,10,11,6,3,9,9,8,8,8,9,8,1,3,10,11,9,11,9,1,11,12,13,11,12,12,8,9,6,3,7,12,- -  -,
Felipe Gallegos,"DM, M (LC)",6.90,6.90,15,12,4,13,15,10,11,15,2,2,1,12,10,13,13,2,12,14,12,11,13,5,4,8,8,3,14,10,12,8,1,9,12,12,11,11,12,11,3,1,11,10,12,13,10,1,12,12,13,11,9,11,12,7,6,11,14,13,- -  -,
Ciaran Gilligan,M (C),6.58,6.58,12,11,2,10,12,10,11,14,4,3,1,11,8,12,9,1,12,12,11,5,8,7,1,5,8,4,6,10,12,7,2,10,14,10,9,8,11,12,2,2,12,11,12,10,11,1,10,16,10,12,10,12,8,10,4,4,12,8,- -  -,Loa
Lewis Simper,"DM, M (C)",6.44,6.44,13,10,3,12,12,10,11,12,2,2,3,11,7,12,12,2,10,12,10,5,9,8,3,8,10,2,8,5,10,8,1,8,13,10,6,5,9,10,2,3,8,9,8,8,11,2,12,13,9,10,12,11,5,8,5,6,11,13,- -  -,
Hamdy Alaa,"D (R), DM, M (C)",6.86,6.86,12,10,3,12,15,10,8,14,1,2,3,12,8,14,10,3,16,11,9,3,8,6,1,6,10,3,10,5,12,9,1,12,8,10,8,10,8,12,1,2,7,12,11,12,8,1,10,14,3,14,13,9,11,12,8,6,10,9,- -  -,
Mohammed Abu Saba'an,"DM, M/AM (C)",6.93,6.93,13,13,2,7,15,10,11,12,3,3,2,9,6,14,9,2,14,13,6,5,14,8,1,11,12,1,10,13,10,4,3,5,3,11,7,8,10,9,2,3,7,11,7,9,16,1,8,14,11,12,10,12,13,14,11,8,13,11,- -  -,
Gábor Farkas,M/AM (C),6.93,6.93,11,7,2,13,10,10,9,11,3,2,1,12,2,9,10,1,12,10,9,2,11,15,1,11,9,4,9,9,11,10,2,11,8,8,3,7,11,12,3,2,7,12,10,7,13,2,7,10,3,11,9,10,11,9,6,4,7,12,- -  -,
Yevhen Zaporozhets,"DM, M/AM (C)",6.90,6.90,15,11,3,10,14,10,12,14,4,1,4,10,9,12,12,2,8,14,10,10,10,11,2,11,10,1,7,8,10,8,3,9,16,9,11,11,11,11,4,2,12,14,9,11,9,1,12,10,11,11,12,19,8,1,5,8,18,12,- -  -,
Volodymyr Shepelev,"DM, M/AM (C)",6.80,6.80,14,13,1,13,15,10,11,16,3,2,2,11,6,14,13,1,13,14,11,8,11,9,4,13,11,2,10,9,13,6,3,11,14,11,8,11,12,13,2,3,15,12,12,12,13,3,12,6,14,13,14,15,7,14,5,7,13,5,- -  -,
David Poreba,M/AM (C),6.98,6.98,11,11,2,11,11,10,8,11,2,2,4,10,12,10,10,4,11,8,8,7,9,10,2,7,7,3,8,9,9,8,2,7,15,10,8,9,10,9,1,1,12,9,9,9,7,3,9,20,12,10,10,8,5,11,7,7,10,10,- -  -,
Ethan Robb,"DM, M (C)",7.20,7.20,11,13,2,5,13,10,11,12,3,4,1,9,5,10,8,1,9,11,8,5,5,10,3,9,6,3,5,7,8,4,2,4,4,8,5,5,9,10,3,1,10,8,9,8,7,1,7,20,11,10,11,12,8,10,10,8,10,11,- -  -,
Wan Gatkek,"DM, M/AM (C)",6.82,6.82,15,9,1,12,12,10,9,13,3,4,1,10,4,10,12,1,13,14,9,7,8,8,2,15,6,2,9,14,10,7,3,10,17,9,6,9,8,7,3,2,12,10,11,7,12,2,11,15,9,9,11,13,12,1,15,7,10,12,- -  -,Ama
Vladimír Darida,"DM, M/AM (C)",7.01,7.01,20,12,2,13,18,10,7,16,1,1,3,11,13,12,11,4,13,18,8,7,12,11,2,6,6,1,12,11,12,11,2,11,15,11,11,12,14,12,4,3,13,12,12,13,14,1,11,17,15,17,11,13,11,16,3,4,17,14,- -  -,
Terry Taylor,"DM, M (C)",6.97,6.97,13,11,2,12,12,10,8,15,1,1,3,10,10,12,12,2,11,13,10,7,9,12,3,10,8,2,8,10,12,10,2,11,12,7,10,9,13,13,3,2,11,11,12,10,9,3,13,13,10,11,10,12,8,12,10,8,12,11,- -  -,
Chris Atkinson,"DM, M (C)",6.81,6.81,14,9,2,9,12,10,11,10,1,2,2,9,3,10,9,3,9,16,8,2,6,10,3,10,7,1,9,8,9,7,2,9,12,10,7,9,10,11,3,3,11,10,9,10,8,3,8,10,17,13,8,15,5,12,5,5,11,6,- -  -,
Callum Wright,M/AM (RLC),6.92,6.92,16,12,2,12,15,10,12,14,3,2,1,12,10,12,12,2,12,12,8,7,11,5,2,10,9,3,7,11,12,12,3,12,10,11,9,8,10,13,2,3,11,12,12,12,10,3,14,16,11,11,11,9,7,11,4,6,12,12,- -  -,
Alfie Beestin,M/AM (C),6.76,6.76,12,10,1,10,12,10,9,13,1,3,1,7,8,11,9,3,11,11,8,5,9,9,3,8,7,1,7,13,12,11,3,12,5,8,10,7,10,11,1,1,11,14,11,10,12,2,8,12,12,15,8,12,10,9,10,6,13,10,- -  -,
Jannyck Buyla,M (C),6.82,6.82,12,11,3,12,11,10,15,15,1,1,2,11,9,12,12,3,13,13,8,8,10,12,2,13,11,2,10,10,11,8,3,11,13,10,11,8,10,12,2,2,9,15,11,11,12,1,13,10,10,10,12,11,5,17,8,5,10,15,- -  -,Inj
Anton Rodgers,"DM, M (C)",7.18,7.18,12,9,2,11,13,10,8,12,1,1,3,9,4,12,8,1,10,10,10,6,10,12,3,7,6,1,14,9,10,8,3,8,13,8,7,8,7,11,3,1,9,9,7,8,10,2,8,15,13,10,11,7,9,15,9,5,8,12,- -  -,Ctr
Ethan Brooks,"DM, M (C)",6.83,6.83,17,10,3,9,14,10,8,18,3,1,3,8,8,13,14,2,14,18,11,5,7,8,2,5,5,3,9,11,9,5,2,10,12,10,7,5,8,13,1,3,15,14,11,12,8,4,16,13,15,13,13,15,9,12,5,3,12,14,- -  -,
Truong Van Thai Quy,"DM, M (C)",6.68,6.68,11,9,1,11,11,10,8,11,2,3,3,10,9,12,10,1,9,9,7,6,10,5,2,6,7,1,5,10,10,6,3,9,11,9,7,5,10,10,4,2,10,12,11,10,9,1,9,15,12,10,14,13,6,6,7,5,9,7,- -  -,IPR
Kristof Domonkos,"DM, M/AM (C)",6.76,6.76,14,11,2,12,12,10,9,12,2,1,1,11,5,12,10,2,12,15,10,5,13,14,3,9,9,2,9,13,13,13,3,11,7,6,10,9,12,10,1,2,6,11,11,9,5,1,10,12,13,12,11,11,9,5,9,3,12,11,- -  -,
Danny Whitehead,"DM, M (C), AM (RC)",7.35,7.35,13,8,2,10,14,10,11,12,1,4,1,9,7,9,10,2,9,11,8,7,9,10,2,10,7,1,9,11,8,9,1,7,10,9,8,8,10,10,3,3,8,9,11,10,6,3,11,12,14,13,8,9,3,9,3,3,11,7,- -  -,Wnt
Michal Faško,"DM, M/AM (C)",7.04,7.04,14,11,2,9,12,10,10,14,1,1,2,9,8,12,12,3,13,14,9,10,14,5,2,11,10,1,6,7,11,13,3,12,10,13,10,10,10,14,3,2,11,12,12,10,12,2,11,20,13,9,12,11,5,5,14,2,16,9,- -  -,Opt
