Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
Marley Felix,D (C),7.61,7.61,11,10,1,12,11,11,12,10,3,3,1,12,5,11,12,1,8,12,12,5,4,8,3,13,12,4,5,12,11,6,2,10,10,11,4,5,9,12,2,3,10,12,11,10,9,1,11,11,8,11,8,12,8,3,10,3,17,12,- -  -,
Rivaldo Coetzee,"D (C), DM, M (C)",7.08,7.08,12,13,2,13,12,11,12,12,1,2,2,17,3,18,13,2,12,11,14,5,2,13,1,13,12,3,4,4,11,4,2,7,18,13,7,4,11,12,2,1,13,11,13,10,6,1,13,15,12,12,12,11,19,10,4,7,17,13,- -  -,Opt
Bernardo Vital,D (C),6.74,6.74,13,12,2,12,14,11,12,13,2,3,2,12,6,12,13,2,7,13,13,10,6,12,2,14,12,1,7,5,10,8,2,10,12,13,6,5,14,12,3,1,13,13,13,12,11,1,12,18,14,14,12,16,5,9,11,5,13,14,- -  -,
Aidan Wilson,D (C),6.69,6.69,8,12,2,13,7,11,11,14,1,2,3,11,3,14,13,2,13,13,12,9,8,11,2,12,13,1,6,4,10,5,1,6,16,7,10,5,6,11,3,1,11,10,11,11,10,1,13,19,13,11,10,14,8,5,8,6,5,9,- -  -,
Warmed Omari,"D (C), DM",6.56,6.56,12,14,2,13,12,11,14,14,3,2,2,13,6,14,12,3,11,11,13,4,5,9,3,11,12,1,10,13,12,8,3,7,4,13,9,9,12,14,2,2,8,12,13,13,9,3,13,14,13,12,10,11,8,11,5,7,12,12,- -  -,Inj
Daniele Ghilardi,D (C),7.04,7.04,13,12,3,11,12,11,14,10,3,1,2,11,5,11,12,3,12,12,12,8,9,10,1,15,13,3,6,12,9,6,3,9,13,11,11,4,10,12,1,2,12,13,9,8,12,2,11,9,8,12,8,10,9,8,12,3,12,11,- -  -,Inj
Abdul Mumin,D (C),6.71,6.71,12,11,1,12,13,11,14,13,3,1,3,14,5,13,16,1,9,15,15,10,6,4,3,15,12,2,5,15,12,6,3,11,8,12,5,5,15,13,2,2,16,13,13,15,13,3,13,9,10,12,14,11,7,10,15,2,13,14,- -  -,
Jesper Daland,D (C),6.93,6.93,11,13,2,11,12,11,13,15,1,3,1,13,6,12,13,2,11,15,12,5,5,12,1,14,14,2,7,7,12,7,3,10,9,12,9,8,12,13,1,3,11,13,15,11,8,3,14,17,10,11,9,11,6,9,8,3,14,11,- -  -,
David Štěpánek,"D (C), DM",6.65,6.65,11,11,2,11,8,11,15,14,1,1,3,13,7,12,10,3,10,8,13,10,11,6,1,14,13,3,5,13,11,9,1,10,12,10,7,5,11,11,4,1,12,15,12,8,11,1,10,10,11,12,9,10,13,8,11,10,9,12,- -  -,
Lee Han-Bum,D (C),7.12,7.12,14,14,2,12,11,11,14,12,3,2,2,13,12,15,13,1,11,16,14,3,8,14,1,13,12,1,8,13,10,8,3,12,11,13,10,4,13,13,1,2,12,11,12,11,10,2,13,1,11,13,10,10,3,10,2,1,17,13,- -  -,
Antonio Galešić,"D (C), DM",7.35,7.35,10,12,3,13,9,11,11,9,1,3,3,15,3,12,10,3,8,13,8,5,10,8,1,13,11,1,4,6,11,6,2,7,19,10,7,7,9,11,1,1,9,10,7,10,10,3,8,12,9,13,9,13,6,4,5,1,9,9,- -  -,
Jordi Figueras,D (C),6.59,6.59,10,12,2,9,12,11,11,9,2,2,2,13,7,11,6,1,7,11,12,10,9,15,1,13,15,1,7,8,12,6,1,7,14,11,8,5,11,14,2,3,12,12,12,5,10,2,5,12,12,12,10,10,11,14,8,10,12,15,- -  -,
Ervin Zukanovic,D (C),6.91,6.91,13,13,3,9,15,11,12,10,2,1,3,13,8,13,8,1,8,14,13,12,12,13,1,13,12,1,10,9,10,8,1,8,13,14,7,9,10,16,1,1,13,13,13,8,10,1,7,14,12,14,13,12,11,10,8,4,12,13,- -  -,
Ali Reynah,D (C),6.57,6.57,12,8,1,11,11,11,11,13,3,3,1,12,8,11,12,3,11,12,12,5,8,8,1,13,12,2,5,12,11,3,4,8,18,9,8,8,11,12,1,3,12,9,11,13,12,1,11,8,12,14,10,15,8,9,7,11,8,20,- -  -,Yth
Giorgio Cittadini,D (C),6.85,6.85,11,13,1,11,11,11,12,11,1,4,4,14,4,12,14,3,12,15,12,7,5,10,2,15,15,2,4,13,10,6,2,11,14,12,10,3,13,12,3,2,12,13,14,13,12,2,16,15,16,17,14,12,8,13,11,5,14,13,- -  -,Inj
Lee Ji-Sol,D (C),6.78,6.78,11,12,1,12,10,11,13,13,2,3,1,13,9,13,13,3,11,11,12,10,7,9,1,10,12,2,8,5,12,9,3,11,10,13,9,6,12,11,1,2,11,10,12,11,10,2,12,13,13,12,9,11,10,10,10,6,13,9,- -  -,
Caleb Taylor,D (C),6.91,6.91,12,11,2,17,12,11,8,11,1,2,1,11,9,15,13,2,9,9,10,6,8,14,3,13,11,2,2,5,14,11,3,10,16,12,7,6,10,13,1,1,11,12,14,9,9,3,14,15,9,15,12,11,13,12,14,3,12,8,- -  -,
César Aguirre,D (C),7.01,7.01,12,12,2,9,11,11,10,14,3,2,2,12,7,14,12,2,11,13,12,13,12,11,3,9,12,2,6,8,13,8,2,14,18,10,9,8,12,11,3,1,12,7,13,8,11,1,13,13,11,12,14,12,9,11,11,5,11,10,- -  -,
Eren Fansa,D (C),6.75,6.75,11,12,1,9,10,11,10,12,3,2,3,12,5,12,12,1,10,12,12,2,5,9,1,11,13,2,2,12,10,2,1,10,12,9,5,5,12,11,3,1,12,12,11,8,10,3,11,10,11,11,14,10,5,5,2,2,8,11,- -  -,
Themistoklis Tzimopoulos,"D (C), DM",6.86,6.86,13,12,3,12,14,12,15,10,1,3,2,12,8,14,7,3,10,14,12,9,13,15,2,13,14,3,7,8,10,6,3,8,15,11,9,4,12,12,1,2,14,14,10,7,15,1,7,12,13,16,15,16,3,15,14,10,13,16,- -  -,
Marco Varnier,D (C),6.89,6.89,11,13,2,11,11,12,12,13,2,2,3,15,7,11,13,2,10,9,13,3,7,13,3,14,12,3,7,10,10,6,1,10,15,13,5,3,13,12,1,3,11,13,14,12,12,2,13,16,14,17,17,16,15,14,9,4,13,15,- -  -,
Asger Sørensen,D (C),6.93,6.93,12,13,1,13,15,12,14,9,1,2,2,12,7,14,14,1,6,12,12,9,9,9,2,15,11,3,13,10,11,5,1,10,11,15,8,4,11,14,3,4,10,13,12,10,8,4,10,16,14,14,12,9,12,11,7,6,12,15,- -  -,Inj
Juan Miguel Basulto,D (C),6.72,6.72,13,12,4,12,11,12,12,12,1,3,2,13,6,11,11,3,13,10,11,10,10,14,1,14,12,2,2,5,13,9,3,6,7,11,6,4,12,13,3,1,9,11,11,12,9,1,11,20,10,9,10,13,6,11,5,2,11,11,- -  -,
Jacob Rasmussen,"D (LC), DM",6.92,6.92,15,12,2,11,14,12,15,12,1,4,2,13,5,12,11,3,11,10,13,5,5,14,3,14,13,1,5,8,13,6,3,8,12,14,5,6,14,14,3,1,13,15,13,11,11,3,10,10,14,8,8,10,7,12,8,6,15,14,- -  -,
Joel Felix,D (C),6.76,6.76,12,11,4,11,13,12,14,13,2,1,2,11,8,12,12,3,11,12,13,8,6,9,2,15,12,2,6,8,10,7,3,7,11,12,7,6,12,12,1,3,13,13,12,12,14,2,12,14,12,12,12,10,6,11,5,1,12,12,- -  -,
John-Joe O'Toole,"D (C), DM, M (C)",6.81,6.81,10,10,3,12,11,12,11,8,1,2,3,12,10,12,8,3,10,8,12,5,10,9,4,12,13,2,6,8,12,10,3,10,12,10,8,5,10,11,2,3,14,10,12,6,16,2,8,8,14,6,9,10,10,13,19,15,11,12,- -  -,
Dion Conroy,D (C),6.96,6.96,14,12,1,11,13,12,11,12,1,2,3,9,4,13,10,2,8,9,12,7,6,12,1,12,13,2,7,5,9,6,1,10,15,10,4,5,10,12,3,3,10,12,10,8,9,2,11,11,11,10,9,7,12,7,7,2,14,12,- -  -,
Daniel Cleary,D (C),7.09,7.09,14,10,4,11,12,12,13,12,3,2,2,11,9,13,12,3,6,13,12,6,10,9,3,12,13,2,6,7,11,6,2,10,14,11,5,2,10,12,1,1,13,11,11,12,13,2,13,12,11,14,13,12,5,12,8,7,12,14,- -  -,
Finn Stam,D (C),6.75,6.75,10,15,2,13,9,12,8,7,4,1,4,16,4,16,10,1,7,6,6,4,1,13,2,16,12,1,2,6,15,4,2,2,11,7,6,5,10,12,2,3,10,11,11,10,9,3,12,10,11,12,12,11,10,8,15,6,10,12,- -  -,
Charlie Mulgrew,"D (C), DM, M (C)",6.81,6.81,13,13,3,12,13,12,13,13,3,2,3,17,18,12,6,3,13,18,10,14,9,12,2,13,15,4,16,12,13,10,1,11,16,13,13,15,14,18,1,1,12,13,14,7,14,1,5,17,9,18,14,18,12,13,13,4,16,9,- -  -,
Dmytro Chygrynskyi,D (C),6.95,6.95,12,13,2,11,15,12,13,8,2,3,1,15,8,13,9,2,7,9,13,5,7,14,3,14,14,3,8,6,12,7,3,8,12,13,7,3,12,16,3,3,12,13,16,6,11,1,7,19,18,19,14,18,15,15,8,1,14,10,- -  -,
Cédric Kipré,D (C),6.81,6.81,11,10,3,12,11,12,18,13,2,3,1,14,6,13,12,2,7,12,13,5,9,10,1,15,12,2,1,9,12,7,3,13,16,12,7,4,12,13,3,2,13,11,13,12,12,2,10,16,15,17,12,14,5,13,11,4,15,10,- -  -,Set
Pichu Atienza,D (C),6.84,6.84,13,10,1,12,13,12,14,11,4,1,1,14,5,12,10,2,8,12,14,5,4,11,1,15,14,3,4,8,11,7,1,6,13,14,4,3,14,15,2,3,13,10,13,8,12,1,8,13,11,15,12,12,11,11,12,8,15,12,- -  -,
Richard Nartey,D (C),6.77,6.77,12,12,2,10,11,12,12,12,4,1,1,12,5,13,13,1,7,15,13,9,7,10,4,12,12,3,6,11,10,7,1,8,13,10,6,6,11,14,1,2,12,11,12,10,11,3,12,13,13,15,11,12,10,13,8,7,10,12,- -  -,
Raz Shlomo,D (C),6.92,6.92,12,11,1,11,12,12,13,11,1,3,1,12,8,10,12,3,10,13,12,6,8,14,2,11,13,1,2,10,9,9,1,11,14,13,9,6,12,12,3,3,12,11,12,12,12,1,12,19,10,9,10,10,12,12,9,1,12,13,- -  -,
Mathieu Baudry,D (C),6.75,6.75,11,9,3,10,14,12,11,12,1,2,1,10,6,12,5,1,9,13,12,7,6,9,3,14,12,1,5,9,11,7,3,8,13,10,7,6,11,14,2,2,14,13,12,8,8,2,8,12,15,15,11,13,15,15,9,7,11,13,- -  -,Wnt
Alex Kirk,D (C),6.81,6.81,13,11,1,12,14,12,13,12,2,2,2,12,6,12,12,1,4,10,13,5,4,12,3,14,14,1,2,6,11,4,3,9,13,8,6,2,11,12,1,1,14,11,10,10,12,3,12,14,12,14,10,13,10,13,8,2,12,10,- -  -,
Omar Beckles,D (C),6.75,6.75,13,8,2,11,12,12,14,11,3,3,3,13,5,12,11,1,8,15,11,9,4,15,3,12,12,1,4,12,11,6,3,10,16,10,7,6,12,13,2,2,12,11,11,11,10,4,11,18,17,18,9,17,5,13,7,4,13,13,- -  -,
Dominik Simerský,D (C),6.84,6.84,6,7,1,11,11,12,9,13,2,1,3,12,9,12,14,2,9,8,13,7,9,7,2,13,11,1,10,13,13,9,3,9,8,13,9,9,13,10,2,3,8,11,11,13,7,2,13,10,10,11,7,10,13,7,9,10,13,7,- -  -,
Charlie Cresswell,D (C),6.93,6.93,13,10,1,12,11,12,16,13,1,2,2,13,4,11,13,1,7,13,13,6,4,12,3,15,13,2,2,9,10,8,1,11,13,11,5,2,13,13,3,2,15,13,12,12,14,2,12,13,12,14,13,10,4,11,12,4,10,12,- -  -,
Brian Easton,D (C),6.88,6.88,12,9,3,11,12,12,11,11,1,2,1,14,5,12,7,2,13,11,12,11,5,15,2,12,13,3,9,7,10,10,3,9,15,12,9,8,12,11,3,2,10,10,11,6,11,3,5,14,11,15,12,18,14,11,8,1,12,10,- -  -,
Emanuele Terranova,D (C),6.64,6.64,12,12,1,11,12,12,11,14,3,3,1,13,15,11,9,1,8,13,12,8,8,16,3,12,12,2,9,5,10,11,1,8,15,14,6,5,12,13,3,1,12,14,14,9,15,2,9,12,14,16,13,12,8,15,15,4,16,13,- -  -,Inj
Lasha Dvali,D (LC),6.78,6.78,15,10,4,9,14,12,14,13,1,3,3,13,7,13,10,3,8,11,13,9,3,8,2,15,12,1,3,6,11,6,3,7,16,11,9,4,10,14,1,2,9,10,12,11,9,3,9,11,12,11,10,12,8,7,7,2,12,12,- -  -,
Yeon Je-Woon,D (C),6.84,6.84,12,10,1,9,12,12,12,12,2,3,3,12,5,13,13,1,13,12,12,10,5,14,1,12,13,2,5,12,12,4,2,10,11,12,5,4,13,11,2,3,12,13,11,12,12,2,11,5,12,12,14,15,3,10,12,5,11,10,- -  -,
Strahinja Bošnjak,"D (C), DM",6.74,6.74,11,10,2,12,10,12,11,10,3,2,1,13,10,11,10,3,10,12,13,10,7,12,3,10,11,3,7,8,11,7,3,9,12,12,8,8,12,13,4,2,11,11,11,11,11,3,9,12,12,12,13,11,9,12,6,9,13,14,- -  -,
Aleksandre Gureshidze,D (C),7.32,7.32,15,14,3,9,14,12,10,11,2,2,1,13,9,12,12,2,13,12,12,10,9,10,2,10,12,2,12,10,10,9,2,8,10,10,11,12,9,11,3,2,12,10,11,10,10,2,11,8,15,15,8,10,4,10,8,10,10,13,- -  -,
Ricardo Santos,D (C),6.88,6.88,9,10,2,10,10,12,16,13,1,3,3,11,7,13,13,2,9,9,12,8,6,13,2,16,15,1,5,8,10,5,2,9,15,10,6,4,11,12,1,2,8,12,10,8,10,1,13,6,6,9,9,12,13,13,9,2,12,9,- -  -,Inj
Matthieu Saunier,D (C),6.85,6.85,12,13,1,12,13,12,11,11,2,3,2,13,7,14,10,1,10,11,13,7,7,10,3,11,12,1,6,6,12,6,3,7,13,13,8,5,14,12,3,2,12,13,13,11,12,1,9,15,15,15,15,14,14,14,9,6,13,13,- -  -,
Jack Whatmough,D (C),6.86,6.86,13,11,2,13,12,12,12,12,2,3,2,15,7,13,11,1,8,12,13,10,8,13,1,14,14,3,9,8,11,6,2,8,16,12,7,7,14,13,2,1,12,12,13,11,13,2,11,13,11,14,13,14,9,13,9,6,14,14,- -  -,Wnt
Saúl Coco,"D (C), DM",6.88,6.88,13,10,2,12,12,12,12,14,4,1,4,12,5,12,12,4,7,15,12,8,8,1,3,12,11,2,5,6,9,6,3,8,6,13,7,5,14,13,1,1,11,9,14,13,11,3,12,17,11,10,11,11,8,16,10,4,13,9,- -  -,
Gladwin Shitolo,"D (C), DM, M (C)",6.87,6.87,12,7,1,12,13,12,8,12,2,1,3,12,6,12,11,3,9,12,13,8,9,9,1,11,11,3,8,8,13,4,4,8,3,9,7,8,11,13,2,1,12,8,11,9,9,2,12,19,10,13,12,11,9,12,5,5,13,11,- -  -,
Nery Domínguez,"D (C), DM",6.94,6.94,13,14,2,13,13,12,13,13,2,3,3,15,12,15,10,1,6,14,13,9,12,12,2,12,12,3,10,12,13,8,3,10,12,13,11,8,14,15,2,1,12,13,13,9,13,2,11,12,13,13,12,11,8,13,9,10,12,13,- -  -,
Yalçın Kılınç,D (C),7.25,7.25,10,11,1,13,13,12,12,10,1,1,2,13,5,13,9,2,8,14,11,7,5,14,3,13,13,2,9,5,13,5,3,11,11,14,10,5,13,15,1,1,12,12,13,10,8,2,7,15,15,12,9,12,5,10,12,5,15,10,- -  -,Inj
Erdi Dikmen,D (C),7.42,7.42,10,12,1,8,14,12,15,10,1,2,2,12,8,13,10,3,8,13,12,7,7,7,1,17,12,1,5,8,12,4,2,11,12,11,6,5,8,12,1,1,12,14,13,9,10,1,8,11,12,11,13,10,7,10,10,8,14,13,- -  -,
Sadi Karaduman,D (C),7.30,7.30,13,11,3,13,12,12,11,12,3,3,4,12,6,13,12,2,7,16,11,5,4,9,1,11,10,1,5,10,14,5,2,11,12,12,7,4,13,15,1,3,10,13,12,13,12,2,11,18,8,9,10,11,8,10,10,6,13,11,- -  -,Opt
Martin Králik,D (C),6.80,6.80,12,12,3,9,11,12,12,11,3,1,3,14,7,14,11,1,12,8,14,9,9,13,2,13,12,1,4,8,12,8,4,6,5,11,5,6,12,11,3,3,11,10,13,7,11,3,9,14,12,12,12,12,7,10,8,5,11,9,- -  -,
Aleksandar Vasiljević,D (C),6.75,6.75,11,14,1,13,10,12,11,9,3,4,2,13,5,10,10,2,7,6,12,5,6,12,1,13,13,1,3,5,10,4,3,6,4,12,6,7,11,14,1,1,11,11,12,11,6,2,10,12,13,11,13,10,5,12,8,4,11,12,- -  -,Loa
Ravil Tagir,D (C),6.67,6.67,12,12,2,14,10,12,12,13,1,4,2,14,5,13,13,1,7,12,13,4,8,9,3,12,13,2,5,6,13,6,3,12,14,12,8,7,14,15,2,3,10,12,12,14,10,2,12,10,11,11,11,11,5,11,9,5,8,10,- -  -,
Giorgos Tzavellas,D (C),6.73,6.73,16,14,1,12,16,12,14,10,3,4,2,13,11,13,10,3,11,18,13,13,11,14,1,12,13,2,12,10,12,8,3,10,15,12,12,9,12,12,1,3,16,12,14,11,15,2,11,6,5,15,16,12,4,15,15,15,13,16,- -  -,
Jonathan Lacerda,D (LC),7.20,7.20,9,11,3,13,15,12,12,8,1,3,1,12,13,12,7,1,8,14,12,13,11,13,2,14,12,2,12,9,12,7,4,7,13,12,11,6,11,11,3,3,14,13,12,7,16,3,8,18,14,13,10,10,9,13,15,6,13,11,- -  -,
Diogo Leite,D (C),6.84,6.84,13,13,1,13,14,12,14,13,1,3,1,13,10,14,12,1,8,14,15,10,8,13,4,14,14,1,8,7,12,8,2,11,12,13,10,8,12,14,2,3,12,14,13,14,11,1,12,14,13,15,11,16,4,11,7,7,13,12,- -  -,
Pedro Álvaro,"D (C), DM",6.91,6.91,13,12,1,12,14,12,13,12,1,1,2,12,5,12,14,3,8,14,13,10,5,12,1,14,12,2,5,6,12,8,3,11,13,13,8,4,15,12,1,4,14,13,12,11,13,2,13,12,13,15,12,15,10,12,6,5,13,15,- -  -,
Miguel Nóbrega,"D (C), DM",6.74,6.74,12,13,2,12,12,12,13,13,2,2,3,13,9,11,13,3,12,15,13,5,7,11,2,14,14,4,7,11,11,8,3,12,13,13,7,6,13,12,1,1,14,13,13,12,9,3,14,14,15,16,15,14,8,10,5,7,13,13,- -  -,
Sodiq Atanda,D (C),6.75,6.75,11,8,2,11,10,12,13,10,1,3,3,11,7,12,10,3,11,11,14,8,7,9,3,10,13,2,8,8,12,7,1,9,10,9,10,8,12,13,2,3,12,12,11,10,10,1,11,20,11,11,12,11,8,10,9,5,11,13,- -  -,
Jimmy Giraudon,"D (C), DM, M (C)",6.87,6.87,12,9,1,11,15,12,14,13,2,2,4,14,7,14,11,3,10,15,15,7,12,12,1,13,15,2,8,8,11,7,2,8,6,12,6,5,10,13,3,2,13,14,14,11,12,3,11,18,11,11,14,13,7,11,9,6,11,12,- -  -,
William Pacho,"D (C), DM",6.82,6.82,14,8,2,12,14,12,15,15,3,2,2,13,8,13,12,2,9,13,14,6,7,7,1,13,13,3,6,9,10,7,3,9,14,12,6,6,11,13,3,2,13,16,13,13,12,3,11,18,13,11,12,12,7,14,7,2,12,10,- -  -,
Kai Cipot,D (C),6.75,6.75,12,12,3,12,11,12,13,11,2,1,2,12,8,10,13,2,13,14,13,8,11,10,1,12,12,1,6,6,14,12,3,11,12,12,10,10,13,12,3,3,12,11,11,13,7,3,12,11,12,11,12,13,14,3,11,5,9,10,- -  -,
Korbinian Burger,"D (LC), M (C)",7.07,7.07,13,9,4,12,11,12,14,12,4,2,1,12,6,13,11,2,10,13,12,11,7,11,2,14,10,3,6,8,12,3,4,8,12,12,9,8,13,11,1,1,13,10,12,7,9,2,8,13,12,12,12,10,13,12,11,5,12,12,- -  -,
Dario Marešić,"D (C), DM",6.80,6.80,12,12,3,12,12,12,14,14,4,2,3,12,7,14,14,2,6,16,13,6,6,8,3,14,13,1,5,8,12,6,1,9,16,11,7,4,11,9,3,3,12,14,12,13,8,3,13,16,12,16,12,9,12,12,6,8,12,17,- -  -,Inj
Nemanja Stojić,"D (C), DM",6.95,6.95,10,10,1,10,11,12,12,10,1,3,3,13,7,15,10,1,10,13,13,5,11,14,3,15,12,2,9,5,12,7,1,5,9,12,8,6,12,12,3,2,12,10,11,9,7,1,10,11,12,11,11,10,11,9,10,8,13,14,- -  -,Inj
Eduard Löwen,"D (C), DM, M (C)",7.00,7.00,10,12,2,13,12,12,16,12,1,2,3,11,13,14,12,2,13,11,12,10,13,9,3,14,14,1,13,13,12,9,3,10,14,10,9,10,11,14,1,3,15,15,15,11,12,2,11,9,12,10,11,9,13,13,9,14,11,16,- -  -,
Maxime Awoudja,D (C),6.77,6.77,13,10,3,11,12,12,13,13,3,1,3,11,8,13,16,2,8,14,13,8,11,8,2,14,15,3,8,11,10,7,1,12,11,10,7,5,9,10,3,2,14,12,11,12,13,3,14,12,15,13,9,12,13,10,8,7,12,14,- -  -,
Jonas David,"D (C), DM",7.08,7.08,12,13,2,12,14,12,14,12,1,4,3,13,8,13,13,2,7,13,12,9,8,8,3,15,13,3,6,10,12,6,2,11,11,11,7,5,12,13,3,3,12,13,12,10,12,2,11,14,14,12,10,12,6,9,9,7,13,14,- -  -,Inj
