Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
Shaqueil Bradford,"DM, M/AM (C), ST (C)",7.37,7.37,12,12,2,8,7,6,9,8,1,2,3,10,3,12,13,1,8,15,8,3,12,16,1,9,8,2,7,9,8,9,1,14,18,11,6,7,8,8,1,1,8,15,10,14,8,3,13,19,12,12,9,10,7,6,14,1,20,10,- -  -,Ctr
Sonny Whittingham,"DM, M (C)",7.37,7.37,12,10,1,8,8,10,7,9,2,3,3,5,3,14,7,2,8,10,7,2,9,13,2,9,3,2,6,4,9,6,1,5,16,8,4,6,5,8,1,3,6,6,9,10,10,3,14,12,12,11,10,12,5,2,8,6,19,11,- -  -,
Alex Iwumene,M/AM (C),7.37,7.37,10,10,1,13,7,3,10,14,2,1,1,5,8,10,13,3,8,18,3,1,10,8,2,13,4,2,5,7,13,5,3,5,4,7,3,3,7,6,3,1,2,9,5,11,12,1,14,19,10,10,13,8,5,15,5,4,8,11,- -  -,Inj
Mohammad Al-Marmour,"DM, M (C), AM (RC)",7.35,7.35,11,12,1,13,12,8,7,12,3,2,1,12,12,12,11,2,11,14,7,4,11,13,2,9,9,1,11,12,11,13,1,11,16,11,10,9,8,11,2,3,17,7,12,9,11,1,12,8,10,12,14,13,5,11,9,10,16,15,- -  -,Ctr
Alex Aoraha,M/AM (C),7.34,7.34,12,13,3,11,9,4,5,10,1,3,3,4,5,8,10,4,9,12,5,5,10,9,1,3,6,2,7,12,13,10,4,9,12,14,7,8,6,11,3,2,5,8,5,10,14,2,13,14,10,11,10,9,10,12,12,6,19,12,- -  -,
Alexandr Kovalenko,M/AM (C),7.34,7.34,14,14,1,15,10,12,8,11,3,3,2,9,8,13,14,1,13,14,5,8,10,4,1,8,8,2,10,15,14,12,3,12,15,13,6,10,9,11,3,3,9,12,11,14,5,1,14,17,8,9,10,10,10,13,8,8,14,11,- -  -,
Toby Onanaye,"DM, M (C)",7.33,7.33,12,7,1,10,12,6,11,13,1,3,2,6,1,9,9,4,9,11,7,4,11,2,4,4,5,2,5,6,12,4,1,7,10,12,3,4,8,5,2,2,8,13,6,9,15,1,11,19,10,12,10,11,14,6,14,8,8,9,- -  -,
Aodh Dervin,"DM, M (C)",7.33,7.33,12,11,1,12,12,9,10,12,3,2,1,9,7,13,12,3,11,15,6,3,11,8,3,7,8,1,7,12,12,7,1,11,15,12,9,6,10,12,1,3,10,12,10,12,14,3,13,8,4,13,8,15,5,13,13,11,13,14,- -  -,
Matteo Bassi,M (C),7.33,7.33,11,14,4,14,8,6,10,12,3,2,3,7,1,11,12,3,5,15,7,3,10,3,1,9,4,3,5,8,14,3,3,5,7,14,3,2,6,5,3,3,7,9,7,14,13,3,15,12,6,12,8,15,7,8,9,8,13,12,- -  -,
Tareq Eisa,"DM, M/AM (C)",7.32,7.32,11,7,3,13,9,7,7,11,2,3,3,5,5,6,9,1,8,13,8,4,10,6,2,9,6,2,9,5,8,5,2,7,15,8,7,7,4,9,2,1,11,12,8,10,8,4,7,15,7,13,11,14,5,11,8,4,8,11,- -  -,Ctr
Matteo Guendouzi,"DM, M/AM (C)",7.30,7.30,16,16,2,17,14,15,12,15,3,1,2,13,7,15,14,3,14,14,12,5,12,14,2,12,12,2,11,15,15,9,3,15,14,14,11,9,12,13,2,4,15,15,15,15,14,3,15,13,7,11,10,8,7,13,15,15,17,13,- -  -,
Jack Raper,M (C),7.30,7.30,13,8,2,11,9,7,11,12,2,1,2,8,4,13,9,1,8,15,7,1,11,13,3,3,5,3,6,6,8,4,3,6,14,9,5,7,7,11,1,2,8,12,8,10,8,1,10,15,12,14,9,12,5,13,7,2,10,11,- -  -,
Rodrigo Zalazar,"DM, M (C), AM (RLC)",7.29,7.29,16,13,2,14,11,12,12,13,2,2,1,11,11,13,14,2,13,15,11,3,14,8,1,7,7,2,11,16,12,11,3,14,17,12,10,12,13,13,1,3,15,12,12,14,16,3,13,9,9,12,12,12,5,16,10,10,15,13,- -  -,
Joel Thompson,M/AM (C),7.29,7.29,12,14,2,12,8,6,9,10,3,2,3,6,2,10,9,2,8,11,9,7,8,12,3,11,5,1,5,9,10,7,3,5,11,12,4,4,6,8,1,2,7,10,7,8,7,3,11,16,12,14,11,11,6,12,13,6,14,13,- -  -,
Hugo Few,"DM, M (C)",7.26,7.26,10,10,1,7,6,7,7,11,3,1,4,4,5,9,13,3,7,11,10,1,8,12,1,6,5,1,5,9,7,5,3,6,10,10,5,5,5,9,4,1,8,7,10,13,8,3,13,16,9,15,11,12,6,8,11,2,7,10,- -  -,Ama
Yago Santiago,M (C),7.26,7.26,14,9,1,13,14,12,10,11,3,2,1,8,9,14,10,2,10,8,12,9,12,10,2,11,10,2,9,13,9,10,1,11,6,15,6,10,8,8,2,4,4,15,10,8,15,1,12,12,12,9,14,9,12,7,14,4,20,9,- -  -,
Pierre Kunde,"DM, M (C)",7.25,7.25,15,12,3,13,13,11,14,13,3,1,4,10,7,12,13,2,13,16,10,7,14,8,3,12,10,2,10,12,12,12,1,12,15,12,10,12,8,11,2,2,15,13,12,13,14,3,14,11,11,14,10,11,7,12,11,10,15,15,- -  -,
Dawson Devoy,M/AM (C),7.24,7.24,12,12,1,13,10,7,8,13,1,3,3,8,14,12,12,1,12,13,7,4,9,3,3,8,9,2,5,14,11,9,2,12,13,11,8,9,12,11,1,1,9,13,9,13,8,2,13,11,12,13,8,11,5,11,7,6,13,13,- -  -,
Kian Leavy,M/AM (C),7.23,7.23,12,10,2,13,10,8,9,13,1,3,1,7,11,12,11,3,11,15,5,2,11,4,3,5,5,4,9,9,12,13,2,11,12,10,10,12,9,12,4,2,10,10,8,11,8,1,13,12,10,14,12,12,12,9,3,1,10,12,- -  -,
Iker Pozo,"DM, M (C)",7.23,7.23,14,11,4,13,14,8,9,13,3,1,1,9,7,12,13,3,11,12,9,2,12,14,4,7,6,1,8,7,11,6,2,12,7,11,8,10,13,13,2,2,7,13,13,13,9,3,14,15,10,11,12,12,5,6,15,8,13,12,- -  -,
Samuele Ricci,"DM, M (C)",7.22,7.22,15,16,4,16,13,13,14,17,2,2,1,14,8,17,14,2,16,16,12,4,14,13,1,12,8,3,11,14,14,10,1,14,16,15,12,12,15,15,4,3,13,15,17,15,12,3,13,12,15,15,13,13,4,13,5,6,16,14,- -  -,Wnt
Jack Blake,M/AM (C),7.21,7.21,13,13,1,10,10,6,7,13,2,3,1,7,5,11,10,1,9,10,7,3,17,7,3,8,5,3,14,7,9,8,1,9,12,9,7,13,9,9,2,1,7,6,9,11,9,3,10,10,11,14,7,10,4,9,7,9,14,11,- -  -,
Andreu Aliberch,"M (RC), AM (C)",7.21,7.21,14,14,1,16,11,10,9,16,3,2,3,10,10,16,10,1,11,15,9,5,10,5,1,9,15,2,10,15,12,12,3,13,9,13,9,10,11,13,3,3,11,10,11,9,10,1,14,14,11,17,14,13,3,10,7,9,14,14,- -  -,
Harry Vaughan,M/AM (C),7.20,7.20,14,12,2,13,11,4,6,12,3,2,2,11,4,12,10,2,13,13,9,4,8,8,1,2,4,3,9,10,13,11,3,12,13,10,8,9,9,12,1,1,10,10,11,12,4,1,10,12,13,13,9,8,6,10,5,6,12,11,- -  -,
Luka Ivanušec,M/AM (RLC),7.20,7.20,14,14,2,15,12,9,13,13,4,1,3,9,13,13,12,1,14,14,8,6,11,12,2,6,7,2,12,14,13,12,1,16,16,12,13,11,10,13,3,3,13,18,14,14,14,1,16,8,7,12,13,12,7,11,7,8,13,14,- -  -,
Finn Yeats,"D (R), M/AM (C)",7.19,7.19,14,10,4,12,13,11,7,8,3,1,2,11,7,9,13,1,13,9,8,2,8,11,1,12,8,1,6,14,11,11,3,10,7,14,6,2,6,11,2,3,9,11,6,10,8,4,14,18,13,13,9,14,11,6,8,2,11,8,- -  -,
Kevin Malone,M/AM (C),7.18,7.18,11,12,2,12,9,3,4,7,2,2,1,5,4,8,9,3,12,9,4,2,5,8,1,5,10,3,8,13,9,4,2,9,14,9,2,8,4,10,2,3,6,11,8,10,14,1,8,10,14,12,11,16,4,13,8,10,7,9,- -  -,Ama
Teddy Jenks,"DM, M/AM (C)",7.17,7.17,16,12,3,12,13,7,12,13,1,2,2,9,9,12,13,3,11,15,9,6,8,13,3,14,8,2,6,9,9,9,2,11,14,10,6,7,15,12,1,2,13,11,11,9,11,2,14,10,12,13,12,10,9,8,7,6,20,13,- -  -,Inj
Nassim Boujellab,"DM, M/AM (RC)",7.17,7.17,12,13,2,12,9,9,11,12,2,3,3,9,10,14,12,4,13,16,8,7,9,8,1,12,10,3,7,13,12,9,1,13,10,11,9,7,9,10,1,2,13,12,11,14,15,3,15,16,14,14,10,12,8,10,9,8,15,13,- -  -,
Konstantin Kerschbaumer,"DM, M (C), AM (L)",7.17,7.17,15,15,1,13,12,9,10,13,3,2,1,10,7,13,11,3,14,16,8,4,9,10,1,9,7,4,8,14,12,8,2,10,16,13,10,10,11,11,2,3,10,11,12,10,14,1,11,12,14,15,12,11,3,12,8,5,16,14,- -  -,
Luka Sučić,M/AM (C),7.15,7.15,14,15,1,16,13,9,14,15,2,4,3,7,7,15,15,4,16,13,7,5,14,8,1,15,12,2,12,13,14,10,3,16,12,15,11,8,13,14,2,3,13,15,14,14,4,2,16,15,12,11,11,12,7,7,6,7,12,12,- -  -,Opt
Tashan Oakley-Boothe,"DM, M (C)",7.14,7.14,11,12,1,12,11,10,12,12,1,4,2,10,7,11,10,2,12,12,6,6,9,9,1,7,8,1,7,11,12,7,3,10,14,12,8,8,10,12,1,1,10,12,13,12,11,3,14,16,13,15,10,10,5,10,7,2,17,12,- -  -,Wnt
Wylan Cyprien,"DM, M (C)",7.13,7.13,16,13,1,13,14,11,11,12,3,1,1,11,10,12,13,2,13,14,8,7,16,8,4,10,8,1,13,13,12,10,1,10,14,12,12,12,11,13,3,1,13,11,13,13,10,3,12,16,13,10,11,13,14,13,8,9,15,15,- -  -,
Harry Powell,"DM, M/AM (C)",7.10,7.10,10,13,2,9,5,5,7,13,3,1,3,3,1,8,12,3,5,8,2,1,8,13,3,8,4,3,4,9,11,1,3,5,11,11,2,4,1,8,1,1,7,6,10,12,9,1,14,17,12,10,12,12,8,10,8,8,19,9,- -  -,
Charlie Gilmour,"DM, M (C)",7.08,7.08,12,13,1,12,9,9,13,12,1,4,2,9,13,13,12,2,12,13,8,4,11,8,1,11,9,1,8,12,11,9,4,11,13,13,8,9,8,11,4,4,12,7,13,9,8,1,12,11,13,12,7,11,7,8,6,6,16,9,- -  -,
Jake Gee,"DM, M/AM (C)",7.07,7.07,13,12,1,11,11,11,10,11,3,4,2,8,6,11,12,2,12,16,7,5,11,10,1,19,8,2,6,14,11,14,2,8,14,11,8,7,10,11,3,2,6,10,10,12,15,3,13,18,10,13,11,13,8,13,6,4,19,13,- -  -,
Teddy Lawrence,M/AM (C),7.05,7.05,12,9,2,10,7,5,4,11,1,4,2,5,1,6,12,1,9,15,6,6,6,6,1,3,3,3,3,11,12,11,3,7,12,12,3,2,4,6,3,2,4,7,5,12,11,2,13,11,9,11,11,10,15,6,7,5,17,12,- -  -,Inj
Oakley Hazell,M (C),7.05,7.05,11,12,3,10,8,4,8,10,2,2,1,3,2,9,10,2,9,12,9,3,7,12,1,11,5,3,6,8,9,5,1,6,6,12,5,5,4,6,3,2,5,3,6,7,14,2,11,16,11,10,11,13,7,17,12,4,15,11,- -  -,
Finley Bell,M/AM (C),7.05,7.05,10,12,2,11,5,6,5,7,2,4,3,2,5,10,8,3,6,9,3,4,3,4,3,7,3,3,4,7,9,3,4,3,15,15,2,4,3,6,1,1,6,6,8,9,15,1,12,13,10,10,12,11,13,9,8,6,17,10,- -  -,Ctr
Fernando Beltrán,"DM, M (C)",7.04,7.04,16,13,1,14,12,8,9,15,1,1,3,11,7,13,14,2,10,16,11,6,7,8,3,5,5,1,8,14,13,7,3,12,13,13,10,10,13,10,2,3,14,12,14,14,9,2,13,12,10,13,8,11,9,10,10,4,15,11,- -  -,
Baba Alhassane,M/AM (C),7.02,7.02,13,14,3,13,11,8,15,15,1,3,4,12,6,11,15,2,14,13,9,7,12,5,2,10,11,1,7,11,12,12,1,14,6,12,8,10,14,13,3,1,10,12,14,14,6,2,14,16,11,9,11,10,4,11,6,8,17,14,- -  -,
Joe Adams,M (C),7.00,7.00,10,12,3,14,7,5,3,11,2,4,1,2,2,12,6,2,7,16,3,1,5,10,2,4,5,2,3,6,12,3,4,4,11,11,3,2,4,7,3,3,6,6,6,5,7,1,12,15,10,10,10,12,9,6,7,6,8,12,- -  -,Ctr
Wayne Lawrence,"M (C), AM (LC)",7.00,7.00,14,16,3,14,12,7,13,13,2,3,1,9,8,12,15,3,15,7,6,5,6,10,1,9,5,3,9,13,15,13,2,10,10,15,9,8,8,12,2,1,12,16,13,13,5,3,17,12,9,20,11,15,12,12,9,13,11,18,- -  -,Wnt
Renato Sanches,"DM, M (C), AM (RC)",7.00,7.00,17,14,3,16,10,11,14,15,2,2,3,8,11,14,13,1,13,17,9,9,14,8,2,9,8,3,8,13,14,10,3,14,18,12,12,8,12,15,3,1,16,17,12,15,17,3,14,10,10,11,9,13,4,15,13,13,16,15,- -  -,
Luka Labastie,"M (LC), ST (C)",7.00,7.00,15,13,2,14,10,7,11,15,3,2,2,6,7,12,10,3,9,15,6,8,10,12,2,14,13,1,9,17,11,15,1,10,14,13,8,7,7,12,2,2,9,16,11,14,14,1,10,17,16,9,12,12,11,15,7,5,14,16,- -  -,
Sam Crolla,M (C),7.00,7.00,12,6,3,12,10,5,7,15,1,1,3,3,3,13,11,2,6,13,6,1,5,7,1,14,3,1,4,6,12,6,4,7,8,12,2,4,4,8,3,1,7,13,6,7,15,3,13,11,10,14,12,13,12,17,5,1,10,12,- -  -,
Pedro Borges,M/AM (C),6.99,6.99,10,9,3,11,6,3,8,7,2,3,3,1,1,7,10,3,6,7,7,1,3,9,4,15,4,3,2,6,12,5,2,3,11,8,3,5,6,3,2,3,3,6,3,10,10,1,11,16,10,12,11,12,7,9,5,4,13,15,- -  -,
Jacob Ramsey,M/AM (C),6.98,6.98,15,15,1,14,14,11,14,14,3,2,2,11,9,14,15,3,14,13,11,7,13,10,3,12,10,1,7,13,14,13,1,15,15,13,11,8,12,15,3,2,14,14,14,15,9,3,14,15,10,14,11,13,7,12,9,4,15,13,- -  -,Inj
Stéphane Omeonga,"DM, M (C)",6.98,6.98,15,13,1,13,12,9,12,14,2,1,2,12,13,13,14,3,13,17,8,8,9,12,1,9,10,3,12,15,12,7,3,11,13,12,8,9,12,12,1,2,12,12,12,15,14,1,13,14,13,14,13,12,6,11,9,5,16,12,- -  -,
Djibril Sow,"DM, M/AM (C)",6.98,6.98,16,14,2,15,13,12,12,15,2,3,1,11,10,15,17,3,14,17,10,7,12,10,2,12,9,1,8,11,13,9,2,12,12,13,10,8,11,13,3,3,10,12,13,13,15,3,13,17,14,15,10,12,7,11,8,5,15,16,- -  -,Inj
Dylan Scicluna,M/AM (C),6.97,6.97,10,14,3,13,6,7,8,15,3,2,2,5,7,13,7,2,10,13,6,1,5,6,3,2,6,2,5,14,8,5,1,8,4,12,5,7,4,11,3,1,7,9,9,8,11,3,10,12,11,11,14,10,6,8,14,3,10,10,- -  -,Ctr
Ethan Erhahon,"DM, M (C)",6.96,6.96,12,12,1,14,11,11,14,14,2,1,1,12,8,14,12,1,12,12,10,8,11,10,2,8,8,3,9,7,11,11,1,10,10,13,11,9,11,11,2,2,9,11,12,12,12,3,12,5,10,9,7,11,5,7,5,5,13,14,- -  -,
Bruno Veglio,"DM, M (C)",6.96,6.96,15,14,4,14,12,10,5,13,2,1,3,10,5,14,11,3,12,15,13,11,15,14,3,7,6,2,11,12,13,11,3,13,10,12,11,11,13,10,3,2,13,9,15,15,13,3,14,12,13,12,10,14,6,12,12,8,16,9,- -  -,
Trey Turner,"DM, M (C)",6.95,6.95,12,8,2,11,8,7,7,10,1,1,1,7,1,10,10,1,5,6,8,3,6,9,1,14,1,1,5,7,9,2,1,5,7,13,5,5,5,5,1,2,5,6,7,10,14,1,14,18,7,11,11,9,15,6,15,4,11,13,- -  -,
Sonny Lewis,M/AM (C),6.95,6.95,13,12,3,9,6,7,10,10,2,4,2,5,5,8,11,1,8,10,5,4,5,2,2,4,1,3,4,12,10,8,2,8,5,14,5,5,2,11,2,2,4,11,10,12,8,3,11,18,11,13,11,9,7,11,5,1,10,10,- -  -,
Archie Coulter,M/AM (C),6.95,6.95,11,13,3,7,6,1,3,11,3,1,3,1,1,6,12,2,8,12,3,1,5,4,3,4,3,1,1,15,11,6,3,6,8,11,3,3,4,10,2,1,3,6,6,11,15,1,12,10,10,9,10,10,9,8,9,2,9,10,- -  -,
Barry Baggley,"DM, M (C)",6.93,6.93,14,10,1,12,11,6,14,12,2,1,1,9,5,11,13,2,10,13,5,6,9,8,2,5,6,1,9,9,9,6,3,8,13,8,7,7,11,9,1,3,11,11,10,11,6,2,10,13,11,10,9,12,8,7,6,7,12,12,- -  -,
Tommy Doyle,"DM, M (C)",6.93,6.93,13,14,3,13,13,12,11,13,2,1,1,12,12,14,13,1,12,13,8,5,12,15,1,7,7,3,12,12,13,9,2,12,16,13,12,14,12,13,1,3,13,13,13,13,13,3,13,13,15,15,10,17,4,11,12,4,15,13,- -  -,
Hong Hyun-Seok,"D (C), DM, M (C)",6.93,6.93,13,11,2,13,12,12,11,13,2,1,2,13,7,14,15,2,13,13,13,7,9,7,3,8,9,3,6,7,13,10,2,12,15,11,8,6,12,13,3,1,10,11,13,13,8,1,14,15,11,12,13,9,8,7,6,5,14,15,- -  -,
Mert Yandaş,"DM, M/AM (C), ST (C)",6.93,6.93,16,14,1,14,12,8,11,13,3,1,2,9,11,15,11,4,13,12,5,2,12,12,1,8,9,1,10,13,12,13,2,9,16,12,12,14,14,12,2,3,16,12,13,10,17,1,11,13,13,12,16,10,14,13,13,13,16,16,- -  -,
Joseph Holland,"DM, M (C)",6.92,6.92,11,10,3,10,12,5,6,9,1,1,3,7,5,9,7,3,8,9,4,5,10,9,3,7,6,1,7,9,9,5,3,8,9,9,6,9,8,10,1,2,9,8,9,8,5,1,9,17,13,11,7,9,12,14,10,1,14,12,- -  -,
Yehor Yarmoliuk,M/AM (C),6.92,6.92,18,15,3,14,12,12,11,15,2,1,3,12,8,14,14,1,16,15,11,10,12,8,2,13,12,3,7,13,12,14,3,13,15,14,11,9,12,12,2,1,6,14,12,14,8,2,13,17,13,15,11,12,9,11,13,3,13,10,- -  -,
Fisayo Dele-Bashiru,"DM, M/AM (C)",6.92,6.92,13,11,1,13,11,12,16,14,1,3,3,10,9,12,15,2,14,13,8,6,12,11,2,8,7,2,7,12,12,11,1,13,13,12,9,8,10,13,3,1,13,13,12,13,11,3,14,11,9,15,13,12,5,6,11,1,14,14,- -  -,
Tom Liddle,M (C),6.91,6.91,12,10,2,10,6,4,8,11,1,1,3,5,4,10,7,3,7,16,10,1,7,11,4,9,1,1,5,5,7,2,1,6,5,12,4,5,4,10,1,4,5,7,6,8,10,3,11,16,12,11,11,13,12,2,8,8,12,9,- -  -,
Davide Frattesi,"DM, M (C)",6.91,6.91,14,14,2,15,15,12,14,15,2,3,1,13,12,15,14,1,15,17,11,6,13,12,3,15,14,4,8,13,14,13,3,16,15,15,11,7,14,14,2,1,14,14,14,15,14,3,15,13,11,15,16,13,1,12,13,5,18,13,- -  -,Lst
Tecane Shrowder,"DM, M (C)",6.90,6.90,12,8,2,10,6,6,6,12,4,1,3,4,1,7,13,2,6,14,5,3,5,5,3,1,3,3,2,5,11,4,3,3,15,11,5,4,3,6,1,1,6,10,5,12,13,2,13,15,11,15,12,10,11,6,13,8,20,9,- -  -,
Artem Aliev,"M/AM (C), ST (C)",6.90,6.90,12,7,2,8,7,6,8,8,1,2,2,6,10,9,13,2,7,6,5,1,9,6,1,10,5,1,8,9,5,4,1,5,16,8,5,6,6,7,1,2,8,6,4,13,5,1,14,15,11,13,8,10,12,6,8,5,13,11,- -  -,Ctr
Charlie Williams,M/AM (C),6.90,6.90,12,11,4,9,7,6,7,10,1,1,4,4,2,8,11,1,6,17,4,1,12,7,2,14,6,1,5,7,13,5,1,5,5,7,4,5,3,10,2,3,6,11,10,11,10,1,12,19,11,10,12,13,15,2,8,2,6,13,- -  -,Ctr
Tobias Brenan,"DM, M (C)",6.90,6.90,11,11,3,14,7,5,9,12,2,2,2,6,2,9,5,3,9,13,9,1,8,11,3,4,4,1,4,9,10,1,3,6,15,14,3,4,2,8,1,3,4,7,12,4,10,3,10,14,7,11,12,9,8,14,6,3,8,12,- -  -,Ctr
Keidi Bare,"DM, M (C)",6.89,6.89,17,13,3,14,13,13,12,13,1,2,4,12,9,14,13,3,13,13,13,7,11,9,1,8,11,2,8,11,14,10,3,13,13,13,12,8,11,13,3,2,14,14,14,16,13,1,14,10,7,13,11,12,10,13,15,12,16,14,- -  -,
Joe Rothwell,"DM, M/AM (C)",6.88,6.88,16,13,3,13,14,10,10,10,3,2,2,9,11,11,14,3,14,16,5,4,11,9,1,9,5,3,11,14,13,11,3,14,15,10,9,13,9,11,1,3,12,14,11,13,8,2,14,10,10,15,10,10,13,9,4,4,16,11,- -  -,
Grigoris Kastanos,"DM, M/AM (C)",6.88,6.88,14,13,3,13,11,10,12,13,1,3,1,10,9,13,12,2,13,13,9,6,13,10,2,8,7,1,14,14,13,7,3,11,15,13,11,9,10,12,2,2,11,12,11,14,13,2,13,18,17,8,8,14,7,12,7,2,14,16,- -  -,
Mohamed Ali Ben Romdhane,"DM, M/AM (C)",6.88,6.88,14,14,3,14,14,13,13,15,1,3,3,12,13,14,13,3,14,17,10,6,12,12,2,12,10,1,11,13,13,12,4,13,14,12,11,12,13,14,1,2,14,14,16,13,12,2,15,3,13,14,9,10,5,15,9,5,17,15,- -  -,
Shae Cahill,M (RC),6.88,6.88,11,12,4,12,6,8,8,11,3,4,4,6,2,15,10,1,7,16,4,2,8,7,1,2,6,4,3,11,11,5,2,8,17,12,4,5,3,8,1,2,8,11,6,10,15,1,13,17,12,10,10,11,7,2,13,5,15,9,- -  -,
David Ayala,"DM, M (C)",6.88,6.88,14,14,3,14,10,10,10,13,3,4,3,15,6,16,11,1,13,15,13,3,10,6,3,8,9,1,11,14,14,9,3,13,14,14,8,11,12,10,2,1,11,13,12,12,14,2,13,13,14,14,13,12,8,8,12,6,14,13,- -  -,
Oleksandr Pikhalyonok,"DM, M (C)",6.88,6.88,14,14,2,15,15,7,12,15,2,2,3,13,10,16,13,1,13,16,8,4,14,11,2,5,7,2,11,12,13,9,2,12,16,14,11,13,13,13,4,2,13,12,12,12,10,3,14,14,15,18,13,9,9,13,1,3,16,15,- -  -,nEU
Mikell Barnes,M/AM (C),6.87,6.87,10,11,2,14,9,9,10,11,3,2,2,4,5,11,9,3,9,10,9,4,10,11,1,11,6,1,6,13,10,10,1,11,15,16,7,8,4,7,2,1,7,11,9,9,8,3,11,14,11,11,11,12,12,13,7,3,8,9,- -  -,
Daniel Malone,"DM, M (C)",6.87,6.87,11,11,3,11,7,10,8,8,3,1,2,8,1,12,12,1,4,12,6,1,8,2,1,7,5,2,5,7,10,5,3,5,6,13,5,2,6,4,1,1,7,7,9,12,9,2,13,11,9,11,10,10,11,18,5,3,11,8,- -  -,
Brandon Cover,"DM, M/AM (C)",6.86,6.86,12,9,3,12,12,9,8,11,2,3,2,8,1,10,12,1,10,15,7,2,7,11,3,12,6,2,6,11,14,7,3,13,17,13,5,5,6,7,2,3,8,15,11,10,15,1,14,16,13,11,11,13,14,14,5,1,17,12,- -  -,
