Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Acc,Temp,Spor,Prof,Pres,Loy,Inj Pr,Imp M,Dirt,Cont,Cons,Amb,Rec,Inf
Simone Ianesi,"AM (L), ST (C)",7.47,7.47,7,6,3,8,7,4,7,8,3,1,3,7,7,10,13,2,10,12,4,7,5,2,4,12,8,1,5,10,10,9,1,13,6,12,12,6,7,8,3,2,9,8,11,15,14,2,14,10,7,13,14,12,7,8,13,6,14,10,- -  -,
Promise Omochere,"M (R), AM (RL), ST (C)",7.47,7.47,10,10,2,10,9,7,12,12,2,1,1,8,8,10,13,3,13,13,6,5,9,4,2,15,11,1,6,12,10,11,2,12,10,10,8,6,9,11,2,2,9,12,9,12,11,2,14,12,12,11,9,9,4,9,5,4,16,15,- -  -,
Osvaldo Díaz,"M (C), AM (RC)",7.46,7.46,7,11,4,17,7,5,9,8,1,4,3,5,7,11,13,3,13,9,5,4,8,6,1,10,8,3,8,14,13,5,1,13,10,10,12,9,8,11,2,1,17,9,12,14,12,3,14,11,10,9,11,6,4,11,14,12,10,13,- -  -,
Iñaki Goñi,"M/AM (R), ST (C)",7.46,7.46,13,6,3,8,14,2,6,12,2,2,1,1,8,9,10,1,9,14,3,2,4,1,3,8,6,1,4,9,9,10,1,10,14,6,4,5,4,8,1,3,4,8,8,8,14,2,13,19,15,13,16,15,11,17,16,5,6,2,- -  -,Yth
Ognjen Stijepović,"M (L), AM (LC), ST (C)",7.45,7.45,10,11,2,13,11,10,10,11,2,3,1,9,13,11,11,2,13,13,5,6,11,10,1,12,11,2,11,12,11,9,3,11,13,11,11,12,11,12,1,2,9,11,12,12,11,2,10,10,11,12,12,11,7,11,8,1,13,12,- -  -,
Daniel Obolo,M/AM (L),7.45,7.45,8,6,2,9,6,3,4,9,1,1,1,2,2,8,11,1,6,15,1,4,2,7,1,2,5,3,4,9,13,4,3,11,14,8,11,6,4,4,1,2,3,8,5,13,13,2,14,14,11,11,9,12,12,8,14,4,6,10,- -  -,
Tiago Gouveia,"M (L), AM (RL)",7.44,7.44,12,15,3,15,8,9,12,13,1,3,3,9,8,12,14,3,15,14,3,8,12,7,2,7,9,1,7,17,14,12,1,15,15,12,13,10,11,12,3,1,12,12,12,15,14,1,13,14,15,15,16,5,6,14,13,8,13,15,- -  -,
Omar McAllister,"AM (RL), ST (C)",7.44,7.44,9,4,3,8,6,3,6,9,2,3,1,3,5,8,11,1,12,8,4,2,5,2,1,12,6,1,3,14,9,9,3,14,4,5,7,4,3,8,3,3,4,14,5,10,9,2,12,16,19,14,18,13,3,16,15,13,9,4,- -  -,Ctr
Charlie Leybourn,"WB (L), M/AM (R)",7.44,7.44,7,3,1,8,5,1,4,9,1,2,2,3,1,10,10,2,7,12,1,3,3,10,1,1,4,3,4,10,12,4,1,12,9,7,7,5,4,3,3,3,7,8,6,13,15,2,10,20,11,12,8,10,7,6,11,3,5,11,- -  -,
Ephron Mason-Clark,"M (RLC), AM (RL), ST (C)",7.43,7.43,10,7,3,9,4,3,9,10,3,2,3,4,7,7,13,4,9,11,3,2,6,6,2,7,5,3,6,11,9,7,1,11,8,6,8,4,5,8,2,3,8,8,6,12,11,2,13,15,12,12,11,12,8,8,5,1,15,11,- -  -,
Manolo,"AM (RC), ST (C)",7.43,7.43,12,10,2,12,15,10,8,14,2,1,2,6,11,12,13,2,13,18,4,3,8,5,3,9,6,3,12,13,13,10,4,14,11,10,10,8,8,12,3,3,9,15,10,16,7,3,13,4,3,11,16,4,10,15,10,16,8,15,- -  -,
Bernard Tekpetey,AM (RL),7.43,7.43,14,7,3,12,10,8,12,12,2,3,1,7,9,11,16,3,12,16,5,7,10,9,1,7,6,3,11,10,11,11,2,13,13,9,9,8,9,10,3,1,12,17,11,16,14,1,16,7,9,11,11,10,7,13,9,12,14,15,- -  -,
Gonzalo Martínez,"M (RL), AM (RLC)",7.43,7.43,11,13,1,16,11,7,7,12,1,3,1,5,13,14,13,2,14,13,5,6,15,7,2,5,6,1,16,17,16,12,1,14,14,12,15,16,8,12,3,2,7,9,13,13,6,2,13,9,17,14,15,16,12,18,5,5,16,13,- -  -,
Nicolás González,"M (L), AM (RL), ST (C)",7.43,7.43,15,13,1,15,12,6,12,12,1,2,2,7,15,14,16,2,15,14,4,4,12,8,3,12,15,1,8,15,16,12,1,16,17,12,15,10,10,14,3,1,15,14,14,16,16,2,15,7,10,14,14,12,9,12,9,12,16,15,- -  -,
Emanuel,D/M/AM (L),7.42,7.42,9,9,2,13,14,4,6,9,3,4,1,6,8,12,14,1,15,15,6,4,6,4,1,7,7,2,15,15,9,12,2,10,11,10,12,9,8,11,1,2,7,15,9,14,13,3,14,16,16,10,14,10,7,12,12,8,8,8,- -  -,Loa
Georgi Rusev,"M (R), AM (RL), ST (C)",7.42,7.42,12,11,2,12,8,6,7,10,1,2,2,5,12,11,14,3,12,12,4,6,9,11,1,7,7,3,12,13,12,10,3,12,12,9,11,12,10,10,4,1,12,11,10,15,12,1,14,10,8,12,10,10,9,13,8,7,15,12,- -  -,
Lucas Soares,"D/WB/M (R), AM (RL)",7.41,7.41,10,11,3,13,11,12,8,11,1,2,2,7,11,12,14,1,12,14,6,5,10,8,4,7,8,3,11,15,12,9,1,14,11,11,10,10,8,9,2,2,8,9,12,15,12,2,14,11,10,9,9,7,10,8,10,10,14,12,- -  -,Opt
Favour Fawunmi,M/AM (L),7.40,7.40,6,3,2,12,5,2,7,10,2,2,1,2,1,9,16,4,7,16,1,4,1,8,3,6,2,1,5,16,8,3,1,12,15,9,10,5,4,3,3,3,4,10,4,15,13,1,15,19,12,10,12,10,11,15,7,1,18,11,- -  -,
Sanjar Qodirqulov,"AM (RL), ST (C)",7.40,7.40,10,10,3,11,9,7,1,13,3,2,1,8,8,13,14,1,10,10,7,8,8,9,2,6,10,3,9,15,11,13,3,11,12,13,10,12,10,10,2,2,2,6,11,13,13,2,14,20,10,12,7,11,8,10,7,4,20,8,- -  -,Ctr
Trayvon Reid,M/AM (RLC),7.40,7.40,9,11,3,12,9,6,10,10,1,1,1,7,4,11,13,1,13,14,1,6,8,11,3,7,6,3,7,15,9,8,3,14,16,13,5,7,6,13,2,2,9,8,5,14,10,2,14,20,10,11,10,12,11,5,15,6,12,11,- -  -,
Juan Gomez,"AM (RC), ST (C)",7.40,7.40,4,11,2,7,3,4,7,6,1,3,3,3,9,8,6,1,10,10,1,3,5,4,3,12,6,1,4,12,10,11,2,10,12,12,5,7,7,8,1,2,9,4,8,6,13,2,7,1,1,11,13,8,9,12,7,11,9,7,- -  -,
Srđan Plavšić,M/AM (RLC),7.39,7.39,16,14,2,14,11,7,6,12,1,1,3,10,15,10,15,2,11,9,5,5,11,8,2,4,8,3,12,16,14,7,2,12,14,13,13,12,10,7,2,1,15,6,13,17,13,1,13,10,12,12,12,13,11,12,11,9,15,13,- -  -,Opt
Georgi Yomov,"M (R), AM (RLC), ST (C)",7.39,7.39,12,12,3,13,12,5,9,7,3,4,3,8,12,12,13,3,13,11,3,5,10,9,3,7,6,3,14,15,13,9,3,12,14,11,12,14,9,11,3,3,8,13,10,16,11,4,14,8,10,12,11,11,11,16,12,12,15,14,- -  -,Inj
Baqtiiar Zainutdinov,"D/WB (L), M (LC), AM (RL)",7.39,7.39,13,9,2,13,13,12,10,13,3,2,3,10,10,12,13,3,11,16,10,7,12,11,1,10,12,2,11,12,13,9,2,11,14,12,12,8,14,12,3,2,14,11,13,11,14,3,12,14,15,13,12,10,9,11,14,7,15,12,- -  -,
Davit Abrahamyan,"DM, M (C), AM (RC)",7.39,7.39,8,6,2,14,13,3,9,7,2,2,3,4,4,10,14,3,8,10,3,1,6,14,2,10,3,2,9,14,10,4,3,7,4,8,5,6,5,10,4,2,13,13,8,12,6,3,9,15,17,15,19,12,4,16,16,11,14,5,- -  -,
Josh Fawole,"AM (RLC), ST (C)",7.38,7.38,12,6,2,9,7,1,13,9,3,4,2,4,12,9,12,3,8,14,4,1,3,14,1,13,7,3,5,8,11,13,2,13,15,8,7,5,12,5,2,2,5,8,11,12,8,2,14,19,12,11,12,11,8,12,12,6,16,12,- -  -,Opt
Kevin Flynn,AM (LC),7.38,7.38,8,6,3,12,13,2,10,8,2,1,3,3,4,7,13,3,10,13,2,2,6,6,3,13,3,3,7,11,6,5,1,11,14,5,6,1,3,7,2,1,6,13,6,13,7,2,12,16,15,12,13,3,6,11,5,8,14,19,- -  -,Ctr
Alaa Nadrani,"AM (RC), ST (C)",7.38,7.38,13,5,2,15,9,2,8,12,3,2,2,2,4,6,14,2,10,8,1,2,4,12,1,13,5,2,9,14,11,10,2,9,3,7,6,6,4,6,2,3,6,6,10,14,6,2,13,16,13,15,15,11,9,14,10,12,13,4,- -  -,
Jesús Medina,"M (RL), AM (RLC)",7.38,7.38,13,13,1,13,12,5,8,12,1,2,2,9,13,13,12,3,13,12,5,5,12,8,2,9,8,1,11,13,13,12,1,12,10,12,13,13,11,15,3,2,11,11,12,14,6,3,14,12,10,13,14,12,9,13,7,7,15,11,- -  -,Inj
Mustafa Hussein,"AM (RL), ST (C)",7.37,7.37,7,6,1,9,6,1,5,11,3,3,3,5,4,10,12,1,12,15,3,5,3,2,2,6,6,2,3,9,8,7,3,11,6,6,5,5,6,10,2,3,7,7,7,12,6,1,11,14,11,11,11,10,15,10,5,6,16,15,- -  -,
Aboubacar Tamba,"M (RC), AM (R)",7.37,7.37,6,7,1,14,5,5,7,10,3,1,3,6,3,10,12,4,8,8,5,3,5,5,1,8,9,2,5,13,11,6,3,13,12,8,8,3,7,8,3,3,17,13,12,14,5,3,15,7,10,8,12,9,10,13,12,13,8,13,- -  -,
Andrew Oluwabori,"AM (RL), ST (C)",7.37,7.37,7,3,3,5,4,1,13,15,1,1,3,6,8,4,14,2,8,15,1,1,9,4,1,9,8,2,7,8,8,8,1,10,14,6,6,1,3,8,1,3,5,9,2,13,4,2,14,16,11,10,10,11,5,3,4,3,9,11,- -  -,Ctr
Mohammed El Hankouri,"WB (R), M/AM (RLC)",7.37,7.37,9,12,1,13,11,8,9,12,1,1,1,8,12,10,13,4,12,13,7,3,11,14,3,7,7,1,11,14,12,8,1,12,12,11,11,8,12,9,2,4,12,12,12,14,5,3,13,15,10,9,10,15,6,4,9,1,14,13,- -  -,
Aimar Govea,WB/M/AM (L),7.37,7.37,8,5,2,13,5,4,9,10,2,3,3,4,5,8,14,2,10,9,4,4,5,7,3,6,4,2,5,8,13,3,3,15,13,1,9,8,3,5,3,1,4,11,4,13,11,3,14,15,10,12,13,15,14,8,5,3,17,10,- -  -,Ctr
Wilco Becht,M/AM (R),7.37,7.37,10,6,3,14,12,5,9,9,3,4,2,4,4,11,14,2,13,12,2,5,3,10,3,4,11,3,4,8,10,5,1,9,15,9,14,7,5,9,1,2,10,13,10,14,11,3,16,16,16,11,14,18,14,18,9,6,10,2,- -  -,Int
Hamid Hamdi,"M/AM (R), ST (C)",7.37,7.37,5,4,3,10,5,3,7,9,2,2,1,2,8,12,12,2,7,9,1,3,4,10,3,4,6,1,2,9,11,4,1,12,13,3,5,4,3,5,3,3,4,8,4,12,6,3,11,11,3,12,12,7,7,13,11,12,7,16,- -  -,Ama
J.J. Donnelly,"M (R), AM (RL), ST (C)",7.36,7.36,8,7,3,7,7,6,11,3,1,3,1,6,5,6,13,3,12,7,4,5,8,9,3,11,8,3,6,7,10,8,3,11,16,9,8,6,7,10,3,1,6,8,9,13,11,1,14,13,13,10,12,12,15,17,7,7,16,11,- -  -,
Geoffroy Bony,"AM (RL), ST (C)",7.36,7.36,13,8,1,12,12,4,10,13,1,2,2,6,8,6,14,2,7,15,5,3,8,6,3,8,12,3,6,11,13,7,2,12,13,10,6,1,6,7,2,1,7,14,11,15,12,2,14,10,8,10,12,10,6,7,8,14,9,18,- -  -,
