UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
72041400,Steven Birnbaum,D (C),87%,11,11,10,15,13,12,14,13,9,12,11,11,11,13,14,7,11,6,12,11,10,12,6,8,10,11,10,8,15,8,2,12,12,12,13,10,2,4,4,1,1,3,3,2,1,1,3,- -  -,
51015271,Antonio Briseño,D (C),92%,11,10,11,14,15,12,13,14,13,14,17,11,14,12,15,8,16,8,14,15,9,16,7,7,8,8,7,7,13,7,15,14,7,12,12,8,1,1,1,3,2,3,2,1,2,1,2,- -  -,
958132,Gustavo Cabral,D (C),88%,10,9,7,13,13,10,11,15,17,12,16,11,10,11,15,6,15,6,15,16,11,16,5,7,6,4,9,6,15,6,9,16,13,7,16,7,2,1,1,1,3,4,3,3,1,1,1,- -  -,Trn
78089358,Sebastián Cáceres,D (C),78%,15,11,14,12,13,14,16,13,14,15,14,13,12,11,13,9,12,13,15,14,9,15,9,6,9,8,11,4,15,6,12,16,11,7,14,11,2,1,2,2,3,2,2,2,2,3,3,- -  -,
2000168872,Cristian Campagna,D (C),75%,8,10,12,12,13,10,11,13,12,8,10,10,10,9,18,5,8,9,11,9,7,11,7,2,7,9,11,4,11,2,3,12,7,4,16,10,1,4,2,3,1,1,4,4,3,1,2,- -  -,
20049351,George Campbell,D (C),79%,13,9,13,14,12,14,14,15,11,12,10,8,10,10,13,4,6,7,12,10,7,11,8,6,8,4,10,8,12,7,7,12,11,3,12,12,1,2,3,3,3,3,2,1,3,1,3,- -  -,Loa
831079,Giorgio Chiellini,D (C),83%,7,7,13,14,6,9,9,13,17,19,20,16,17,16,20,8,19,8,18,17,7,15,4,8,3,4,8,2,15,10,19,18,12,3,18,8,3,3,3,2,1,1,3,1,3,2,2,- -  -,
62206980,Derek Cornelius,D (C),80%,10,10,10,14,15,11,13,15,12,10,12,10,11,10,11,4,8,8,13,11,9,9,8,11,8,7,9,8,14,7,10,13,12,5,12,9,1,2,2,3,2,1,3,2,2,1,2,- -  -,
78087432,Guzmán Corujo,D (C),82%,10,8,15,15,13,13,12,15,16,13,16,10,12,9,15,8,14,8,12,14,5,15,7,7,7,7,8,11,13,7,8,13,10,5,14,9,1,2,3,2,3,3,1,3,3,1,1,- -  -,
2000175938,Kelsey Egwu,D (C),74%,13,12,7,5,13,13,5,8,5,9,8,7,4,10,4,5,7,4,14,5,2,6,2,1,2,3,6,1,13,2,1,10,6,2,13,5,1,2,1,3,1,1,3,1,1,2,1,- -  -,
14185004,Alan Franco,D (C),73%,13,11,17,12,16,13,15,13,14,14,18,13,12,12,14,8,14,9,13,12,9,12,4,6,11,5,12,4,13,9,13,13,12,8,14,10,3,1,2,3,4,1,1,3,1,1,3,- -  -,
2000162068,Abraham Freyfeld,D (C),75%,9,12,9,14,13,10,6,13,14,10,9,7,9,14,3,5,2,6,10,7,5,5,5,1,3,5,8,4,12,7,4,10,8,3,14,7,2,3,4,3,2,2,1,4,1,4,3,- -  -,
53020355,Ruben Gabrielsen,D (C),87%,13,10,16,15,13,13,13,17,13,10,15,11,9,10,12,12,13,9,12,12,7,15,7,9,6,8,11,8,13,8,12,12,12,4,15,12,2,2,4,1,3,2,3,1,3,2,2,- -  -,
51075537,José Ricardo Galindo,D (C),81%,14,14,12,13,12,14,14,10,11,12,10,13,12,12,8,12,9,11,11,11,12,13,13,13,14,11,11,9,13,12,11,10,12,7,7,12,1,1,1,3,2,2,1,2,1,2,1,- -  -,
51070991,Edson García,D (C),75%,8,11,9,12,10,10,12,12,12,13,10,7,10,13,5,6,2,10,12,11,5,9,9,6,10,1,10,9,14,7,1,14,10,5,14,11,2,2,1,3,4,2,3,1,3,1,2,- -  -,
51075290,Jorge Luis García,D (C),71%,11,12,10,5,10,12,9,7,9,11,10,9,12,12,5,9,8,6,11,7,6,9,5,5,6,2,5,5,16,7,4,14,5,5,11,7,2,2,2,1,3,1,2,1,2,2,3,- -  -,
53056995,Jakob Glesnes,D (C),81%,10,10,15,13,14,11,13,14,16,12,16,13,10,12,14,4,15,7,12,14,10,14,9,10,8,11,8,12,13,12,7,11,12,9,15,8,2,1,3,3,2,1,2,2,3,1,3,- -  -,
8826848,Diego Godín,D (C),81%,6,6,15,14,18,7,10,13,15,15,18,15,14,14,17,6,17,9,17,15,8,18,5,7,7,7,8,5,15,6,3,16,12,10,16,10,2,3,3,4,1,3,2,1,1,1,3,- -  -,
14068839,Yeimar Gómez Andrade,D (C),91%,13,12,15,14,13,12,15,17,17,13,17,7,13,10,14,4,13,8,15,14,7,16,4,6,6,5,7,6,15,7,12,14,8,7,15,7,1,2,3,3,1,2,3,1,2,3,2,- -  -,
72014252,Omar González,D (C),83%,7,10,12,16,14,10,11,17,10,13,13,13,10,12,14,3,12,9,13,13,7,11,3,1,9,8,9,8,15,5,6,13,10,8,14,10,3,3,2,3,3,3,1,3,3,1,1,- -  -,
51072268,Axel Grijalva,D (C),50%,10,9,12,10,10,11,11,10,12,11,10,8,9,14,1,5,7,3,11,8,5,9,2,4,5,4,8,4,12,2,6,11,6,7,9,5,2,2,1,3,1,4,1,1,1,1,3,- -  -,
51078642,Víctor Guzmán,D (C),83%,8,10,13,11,9,11,13,13,12,14,13,14,14,13,12,9,13,14,13,14,14,10,8,11,8,7,11,8,13,9,11,14,14,10,15,14,1,3,2,1,3,2,1,2,2,3,1,- -  -,Wnt
72026254,Matt Hedges,D (C),87%,11,8,12,16,13,12,12,13,10,12,11,10,12,13,13,4,16,8,12,13,10,14,6,6,5,5,10,5,15,5,5,13,11,7,14,10,2,3,1,2,3,2,3,1,2,1,3,- -  -,Inj
51013932,Miguel Ángel Herrera,D (C),87%,11,12,12,11,11,12,13,11,15,14,11,13,14,11,18,6,9,6,13,12,9,13,6,6,5,7,12,6,11,6,7,13,11,9,14,11,3,2,1,4,1,1,1,3,3,2,3,- -  -,
75029650,Valber Huerta,D (C),86%,12,12,13,14,14,12,15,13,11,13,12,12,13,13,11,7,9,8,14,13,8,13,7,8,8,6,10,11,13,10,8,14,14,4,13,11,3,1,2,1,2,4,1,2,1,2,1,- -  -,
85042905,Nicolas Isimat-Mirin,D (C),81%,14,13,15,14,15,13,8,14,12,14,13,11,12,11,15,7,8,7,13,14,12,16,4,6,8,6,12,6,15,7,10,11,11,6,12,12,2,1,3,2,1,1,1,3,1,1,3,- -  -,
2000049339,Luis Iturbide,D (C),91%,8,10,10,10,9,8,10,8,11,7,10,6,6,15,14,8,5,8,13,8,7,9,7,4,1,5,8,6,16,6,1,14,7,7,11,4,3,3,1,2,2,4,3,1,2,1,1,- -  -,
20030419,Brent Kallman,D (C),84%,11,10,13,13,10,11,12,15,8,12,15,11,13,9,14,4,12,8,12,13,8,14,5,6,7,6,8,6,12,6,5,11,9,5,12,9,2,3,1,3,1,2,2,2,1,2,1,- -  -,
2000155772,Kipp Keller,D (C),92%,13,10,11,16,11,13,13,14,12,11,10,10,10,9,12,6,11,8,10,11,9,11,6,4,8,6,9,2,13,7,3,10,10,11,13,9,1,2,2,3,1,1,1,2,3,3,3,- -  -,
72056134,Henry Kessler,D (C),85%,11,10,11,14,7,13,11,14,11,12,12,10,12,13,15,5,11,6,12,12,10,12,9,5,10,7,11,5,14,10,8,13,11,7,14,10,3,2,4,1,1,2,1,4,2,1,2,- -  -,
86034377,Fernando León,D (C),86%,10,13,10,14,8,10,14,15,14,10,11,9,14,15,12,10,15,9,15,9,8,10,3,7,6,6,8,12,13,9,8,15,12,9,12,10,2,3,1,3,3,2,3,3,3,3,2,- -  -,
2000155443,Ahmed Longmire,D (C),100%,14,12,10,15,13,14,12,15,12,8,11,8,10,10,10,7,5,10,11,11,8,11,5,5,8,5,10,1,15,6,10,10,12,7,11,10,3,2,2,1,3,1,2,1,2,1,2,- -  -,Loa
14020962,Lisandro López,D (C),82%,13,10,14,15,14,12,10,13,16,14,18,11,13,12,15,7,14,10,14,15,10,15,4,8,10,10,12,4,15,9,4,14,12,11,14,10,3,3,1,1,3,3,3,3,3,1,3,- -  -,
8444104,Larrys Mabiala,D (C),85%,6,8,15,15,12,9,7,14,14,13,14,12,11,11,11,8,14,8,12,13,8,12,4,10,9,6,10,7,14,11,9,14,12,6,14,9,1,2,3,2,3,3,3,3,1,2,4,- -  -,
20503465,Lukas MacNaughton,D (C),33%,10,10,13,13,13,10,13,13,14,12,12,11,10,9,14,6,13,12,13,11,10,12,6,7,11,8,10,8,14,5,10,13,12,11,13,8,2,4,3,2,3,1,3,3,3,3,2,- -  -,
72056130,Jack Maher,D (C),79%,11,10,11,15,13,11,12,12,10,14,12,11,14,12,13,7,12,10,13,14,11,12,5,7,7,6,11,4,14,6,8,12,12,5,13,12,3,3,1,3,1,2,3,2,3,1,4,- -  -,
51042295,Óscar Manzanarez,D (C),77%,12,9,14,12,13,12,12,9,10,11,11,9,8,14,5,5,11,6,11,10,6,13,7,6,9,6,9,5,10,4,7,12,10,8,12,8,2,1,2,2,3,2,1,2,2,1,3,- -  -,
67199429,Jorge Meré,D (C),87%,10,12,15,12,13,11,12,14,11,16,11,13,9,12,10,11,12,8,15,12,12,12,4,7,11,7,12,4,13,7,10,15,12,6,15,12,1,2,1,3,3,3,1,3,3,2,3,- -  -,
51055610,César Montes,D (C),80%,13,13,14,15,14,15,11,9,9,13,13,14,13,15,13,8,8,8,14,13,14,15,8,12,8,6,10,7,16,9,14,15,12,11,13,14,4,2,2,2,1,3,1,1,2,1,1,- -  -,Inj
72052875,Callum Montgomery,D (C),83%,10,10,10,15,10,10,11,14,8,10,13,8,11,10,7,5,12,8,10,12,6,13,5,6,7,6,8,4,11,6,6,12,10,8,13,9,1,1,2,3,2,2,1,2,1,2,1,- -  -,
76018662,Julio Murillo,D (C),81%,12,11,12,12,16,11,11,11,11,12,12,9,12,12,10,5,15,11,14,11,11,12,5,6,1,1,11,3,12,9,10,12,12,5,13,11,2,3,2,3,1,2,1,1,1,2,3,- -  -,
8835392,Oscar Murillo,D (C),87%,13,10,12,15,16,11,13,14,12,14,12,13,13,13,11,5,12,11,13,11,10,14,6,8,7,8,9,3,14,11,8,13,8,8,14,8,1,3,1,2,2,3,1,1,3,1,3,- -  -,
19212658,Nathan,D (C),77%,12,10,10,14,12,13,12,12,15,12,13,12,12,12,11,9,9,9,12,12,8,12,6,7,8,7,10,8,15,6,8,12,10,8,14,10,1,2,2,3,1,2,3,1,1,3,3,- -  -,
72052896,Sean Nealis,D (C),88%,10,10,9,16,13,12,13,14,14,12,12,9,11,11,14,5,11,6,10,10,8,11,8,5,8,6,9,5,14,4,5,11,10,7,13,9,1,3,1,2,2,1,3,1,3,3,3,- -  -,
63033493,Macdonald Niba,D (C),86%,9,8,10,11,9,10,10,14,12,11,11,9,9,11,12,6,11,5,12,12,9,10,4,3,5,4,6,5,12,6,7,14,10,6,11,9,3,3,3,1,1,1,3,2,3,3,3,- -  -,
93025019,Joakim Nilsson,D (C),87%,11,10,13,14,12,11,13,13,12,13,15,12,13,14,14,6,12,8,14,12,12,10,4,10,7,7,10,7,14,10,8,14,13,8,13,11,3,3,2,2,2,1,1,1,3,3,2,- -  -,
19222440,Nogueira,D (C),84%,12,11,11,14,12,12,13,13,14,13,12,11,14,11,13,10,12,9,13,12,10,12,6,6,9,6,10,10,13,11,10,13,11,8,13,11,1,2,2,2,1,2,2,1,1,3,1,- -  -,
2000199579,Nassim Nouajaa,D (C),60%,6,10,7,12,9,7,8,7,15,10,9,4,9,12,8,5,6,4,13,6,3,7,4,5,3,4,7,1,13,2,4,13,7,3,13,4,2,3,3,4,3,1,1,1,1,3,3,- -  -,Bid
51063427,Luis Olivas,D (C),85%,11,9,14,12,12,11,10,16,9,12,10,11,13,15,6,11,10,8,13,11,13,11,4,6,5,6,10,7,14,8,12,13,11,7,13,9,2,3,2,3,4,1,3,2,3,3,3,- -  -,
72051182,Wyatt Omsberg,D (C),96%,12,9,12,15,13,11,14,14,10,11,11,11,11,10,16,6,10,7,13,13,6,13,5,5,8,5,9,5,12,5,6,14,11,7,13,9,2,1,3,2,3,3,1,1,1,2,4,- -  -,Inj
51068088,Haret Ortega,D (C),88%,13,10,14,13,10,13,15,13,15,13,15,12,10,9,13,7,12,14,13,13,7,13,4,8,8,9,13,9,15,4,11,15,10,13,16,11,1,1,1,1,2,3,2,2,1,1,1,- -  -,Inj
51013525,Arturo Ortiz,D (C),84%,11,15,13,12,5,12,9,12,12,14,12,13,13,12,3,6,12,13,14,13,13,14,7,8,8,9,9,2,10,8,8,14,14,11,14,13,2,1,2,3,2,2,3,1,1,1,3,- -  -,
51075563,Eduardo Pastrana,D (C),83%,11,8,10,9,15,11,15,9,11,14,12,10,8,15,6,6,4,8,10,8,4,9,7,8,8,9,10,7,12,8,10,14,11,7,14,10,2,3,3,3,1,3,4,2,3,2,3,- -  -,
78044562,Maximiliano Perg,D (C),89%,12,9,16,14,13,13,14,14,13,12,13,14,13,9,13,7,11,12,14,11,8,13,7,9,8,9,12,7,14,7,14,14,10,8,14,10,2,3,1,2,3,1,1,1,1,3,2,- -  -,
51013487,Luis Fernando Quintana,D (C),88%,11,10,10,10,14,11,13,9,15,15,13,15,15,12,5,7,11,9,15,13,12,13,8,7,5,6,12,7,9,8,12,14,12,8,14,13,1,4,2,1,3,2,2,3,1,2,1,- -  -,
76056665,Andrés Reyes,D (C),87%,12,11,12,13,10,12,12,13,10,13,12,12,12,10,13,8,12,11,12,11,11,12,7,4,9,7,10,5,15,5,4,12,11,7,12,10,1,3,2,1,2,3,3,4,3,3,1,- -  -,
79033990,Jhohan Romaña,D (C),92%,14,13,16,15,16,13,13,16,15,14,15,12,12,12,13,5,8,9,12,15,11,16,7,5,8,5,10,10,15,4,11,13,8,7,14,9,1,3,2,2,2,3,2,4,3,1,3,- -  -,
2000155624,Ryan Sailor,D (C),85%,11,8,8,16,18,13,15,14,11,9,13,11,10,10,12,4,12,5,11,12,9,10,6,6,5,10,11,9,14,4,4,12,9,8,13,11,1,1,3,3,3,2,2,2,3,2,1,- -  -,
14118220,Rodrigo Schlegel,D (C),89%,11,11,15,14,13,12,14,14,13,12,15,9,13,12,14,9,14,8,13,13,9,13,3,8,10,10,10,6,14,8,12,13,11,9,15,8,2,3,3,2,3,3,2,1,3,2,3,- -  -,
76037891,Eddie Segura,D (C),79%,13,12,13,13,15,13,14,11,4,13,14,13,15,13,13,6,13,8,13,12,9,12,5,6,7,7,12,6,14,11,8,13,12,4,13,10,3,1,1,2,3,2,2,2,4,2,2,- -  -,
51063385,Gilberto Sepúlveda,D (C),83%,13,12,11,12,14,13,13,12,15,16,16,13,13,12,6,14,8,8,13,14,14,16,5,7,10,8,11,8,12,7,12,14,13,9,14,11,2,2,2,3,1,1,3,3,3,1,1,- -  -,
51031050,Jordan Silva,D (C),81%,11,11,12,14,14,13,15,10,14,12,13,12,12,12,7,7,11,9,13,12,11,14,7,6,5,7,8,9,13,6,9,14,11,9,13,12,1,1,2,1,2,3,3,3,1,1,2,- -  -,
78017624,Marcelo Silva,D (C),90%,8,7,11,15,13,11,12,15,17,12,17,10,14,9,13,7,14,13,13,15,8,16,4,6,8,10,8,6,14,8,5,15,10,9,14,10,1,1,3,3,2,3,2,1,2,3,3,- -  -,
72026323,Daniel Steres,D (C),87%,10,11,12,12,11,11,13,14,15,11,14,12,12,12,14,3,13,6,12,13,9,13,9,7,6,7,10,5,15,6,11,13,10,7,13,10,3,2,4,3,4,1,2,2,1,3,3,- -  -,
19153354,Thiago Martins,D (C),92%,13,13,12,13,14,13,15,13,12,12,13,12,11,12,3,11,9,10,12,14,9,13,7,8,9,8,11,8,13,8,9,13,11,9,13,11,1,1,2,1,4,1,3,2,4,1,1,- -  -,
72056261,Casey Walls,D (C),76%,12,10,11,14,9,11,12,13,13,10,10,8,10,10,19,6,5,8,12,10,7,11,7,7,9,4,10,9,11,6,4,11,11,6,12,10,3,3,2,3,2,3,3,2,3,3,3,- -  -,Int
72036949,Josh Williams,D (C),89%,9,9,10,15,12,10,10,14,12,10,13,10,11,10,13,4,14,11,12,13,7,12,4,7,8,9,10,5,13,7,12,12,11,12,13,10,3,1,1,4,2,2,2,2,2,1,2,- -  -,
8825553,Cristián Zapata,D (C),87%,9,10,18,15,15,11,15,15,14,15,14,15,10,14,14,4,12,8,15,14,9,15,4,5,8,7,9,3,15,3,7,14,12,4,14,13,1,3,1,1,1,3,2,2,2,4,1,- -  -,
72038786,Walker Zimmerman,D (C),90%,10,10,11,17,12,12,14,16,13,13,15,12,11,10,14,7,15,10,14,13,9,13,6,7,11,10,11,6,18,7,8,15,12,8,14,11,1,3,2,3,3,2,3,1,2,2,2,- -  -,
