UID,Name,Position,Hdr %,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Rec,Inf
41020429,Dominggus Fakdawer,D (C),78%,11,10,9,5,14,11,12,9,13,8,10,8,10,11,5,5,8,8,11,8,5,9,5,3,6,5,8,1,10,7,2,12,9,1,11,7,1,3,4,3,1,3,1,1,3,3,4,- -  -,
41038724,Achmad Faris,D (C),77%,7,10,7,6,15,12,13,10,7,8,9,7,9,12,15,5,4,6,12,7,5,8,3,2,3,1,7,1,14,4,5,14,12,3,10,5,1,1,3,1,2,2,2,3,4,1,2,- -  -,
41057832,Muhamad Firli,D (C),91%,8,10,6,12,9,9,12,7,10,9,4,6,8,12,12,5,2,3,13,5,1,7,1,1,3,1,6,1,6,1,1,13,3,2,13,2,2,2,3,2,3,1,1,3,1,2,1,- -  -,
41054524,Syukur Fisabilillah,D (C),80%,11,10,8,11,12,9,13,12,14,10,5,8,11,12,12,5,12,7,11,7,5,8,3,2,2,3,4,5,11,7,3,9,11,2,13,6,3,1,1,1,2,2,1,4,1,3,1,- -  -,
23368513,Anukun Fomthaisong,D (C),50%,12,10,7,4,15,11,8,7,8,11,8,7,5,12,17,5,13,4,8,6,2,6,4,1,2,1,7,3,10,1,1,13,4,6,7,4,2,2,2,3,1,1,1,3,3,4,3,- -  -,
23406108,Gerald Gadit,D (C),80%,9,11,7,12,11,10,5,6,7,14,8,8,8,8,15,5,15,2,9,5,1,10,2,2,1,2,6,1,11,2,3,11,9,2,11,1,2,1,2,1,1,2,1,4,3,2,3,- -  -,
23350275,Anderson Gbayoro,D (C),88%,13,10,6,11,12,11,11,10,11,9,5,5,8,6,9,5,4,4,12,3,3,6,3,1,3,1,5,1,11,1,1,12,6,3,12,2,2,3,2,4,1,1,1,3,2,2,2,- -  -,
23348317,William Grierson,D (C),85%,9,9,5,12,6,8,8,11,12,11,8,4,7,12,9,5,14,5,12,4,1,5,2,1,1,1,5,4,8,4,1,10,3,1,10,4,3,1,3,1,1,3,2,2,3,2,1,- -  -,
15048948,Josh Grommen,D (C),63%,13,10,6,10,8,12,5,10,15,10,8,5,7,13,19,5,3,5,11,5,4,6,3,1,1,3,3,5,8,3,5,12,5,1,7,2,3,2,3,3,3,2,3,3,2,1,2,- -  -,
41054863,Asyraq Gufron,D (C),100%,14,12,8,7,15,12,14,7,9,12,9,8,9,14,13,5,8,7,11,7,5,12,4,1,1,6,6,6,8,5,6,10,9,3,11,7,2,4,1,2,2,2,2,2,1,1,4,- -  -,
19264971,Gustavo China,D (C),87%,8,7,11,14,11,8,10,10,11,9,11,10,11,9,7,9,8,7,11,7,8,9,2,4,5,5,6,2,12,4,6,11,8,6,12,5,3,3,1,1,1,2,1,3,3,3,3,- -  -,
41043867,Erwin Gutawa,D (C),79%,12,12,6,5,7,13,8,7,12,8,4,6,10,13,7,5,13,4,13,6,6,7,3,2,1,1,7,1,12,2,2,11,7,3,13,4,2,2,3,1,3,3,3,3,1,2,2,- -  -,
23342502,Hazwan Hamzah,D (C),90%,12,10,6,3,12,13,11,1,15,13,7,6,9,13,14,5,12,4,10,5,1,6,2,1,1,1,4,1,10,2,3,10,6,1,12,4,2,1,3,2,3,2,3,2,2,3,1,- -  -,
2000016341,Han Win Aung,D (C),71%,6,10,6,4,13,7,6,6,10,6,7,2,12,13,17,5,2,3,13,4,2,5,4,1,1,1,5,1,5,3,1,10,5,1,10,4,2,2,2,4,3,2,2,3,3,2,1,- -  -,
23045429,Mohd Hanafizal Helman Hanafiah,D (C),85%,7,8,6,8,12,6,8,5,10,13,3,4,8,12,14,4,6,4,8,5,1,6,1,1,1,1,5,1,11,1,2,13,6,3,6,5,2,1,3,3,3,4,2,1,2,2,2,- -  -,
93056158,Niran Hansson,D (C),84%,11,11,9,12,13,10,12,9,10,13,11,9,13,10,15,10,4,3,12,8,4,8,4,7,4,5,8,4,12,5,8,11,6,5,12,5,2,1,3,3,3,2,2,1,1,3,3,- -  -,
41056661,Nurhidayat Haris,D (C),82%,13,9,8,6,12,8,5,9,14,14,9,6,7,14,17,5,11,4,12,6,6,7,3,2,3,3,4,1,10,2,2,10,6,3,11,6,1,1,2,3,2,3,2,1,3,3,1,- -  -,
41051288,Wasyiat Hasbullah,D (C),81%,14,14,8,4,14,14,7,8,10,12,9,7,10,14,12,5,4,5,10,7,2,4,4,2,4,1,6,2,12,5,2,8,6,6,12,4,1,2,3,3,3,2,2,2,2,3,3,- -  -,
23298180,Hein Nay San,D (C),65%,13,8,5,8,10,11,3,3,11,7,7,2,7,9,10,5,13,3,13,4,2,5,1,1,1,1,3,1,9,4,1,13,5,1,11,4,3,1,1,2,2,1,1,2,3,2,2,- -  -,
2000217220,Hein Zeyar Lin,D (C),88%,13,11,6,9,9,13,3,5,8,9,8,3,9,12,17,5,6,4,10,5,1,5,3,1,1,1,6,1,10,4,1,12,2,1,12,4,2,3,2,1,1,1,2,1,2,1,1,- -  -,
23281109,Pansa Hemviboon,D (C),82%,11,10,9,13,13,10,12,11,12,14,11,12,13,13,14,12,5,3,13,8,5,11,4,4,8,10,11,3,14,8,7,13,11,4,12,7,3,1,1,1,3,2,3,1,1,3,2,- -  -,
23303634,Hoang Van Khanh,D (C),79%,8,8,10,10,10,7,10,11,13,9,13,9,8,8,9,6,9,7,11,6,7,8,4,4,6,6,8,5,11,5,9,11,6,5,12,5,2,2,3,1,2,3,1,2,3,3,3,- -  -,
23250748,Issac Honey,D (C),86%,12,10,10,12,13,10,12,11,12,12,13,10,11,11,7,5,6,4,13,11,6,11,5,5,8,7,10,3,12,4,7,11,6,8,12,7,3,1,1,1,3,2,1,2,1,3,2,- -  -,
23350072,Hong Pheng,D (C),78%,8,6,6,8,8,5,4,8,7,7,8,7,9,12,18,5,7,4,8,7,3,7,5,3,3,3,7,1,14,2,1,10,5,2,12,4,3,2,3,3,3,3,3,4,2,1,1,- -  -,
23486517,Htike Htike Aung,D (C),81%,12,12,5,3,16,12,2,10,10,10,8,2,9,12,18,5,12,4,11,4,3,5,2,1,3,2,2,1,9,3,1,12,5,1,8,1,2,2,3,1,2,2,2,2,2,2,1,- -  -,
23342543,Abdul Qohar Ibrahim,D (C),40%,11,8,4,7,11,11,10,7,12,5,6,3,7,11,1,5,6,2,11,3,1,5,1,1,1,1,4,1,5,1,2,7,2,1,5,2,2,1,1,1,1,2,3,2,1,3,1,- -  -,
7747807,Victor Igbonefo,D (C),85%,9,6,10,12,16,8,12,9,10,10,10,8,11,9,14,5,8,4,10,8,8,9,5,3,2,7,7,6,9,6,5,12,9,2,11,9,4,1,3,3,3,2,3,2,1,2,2,- -  -,
23104713,Sarawut Inpaen,D (C),80%,12,10,7,11,13,10,11,10,12,12,13,10,11,11,14,5,6,3,12,7,3,9,3,5,7,7,10,4,12,4,11,12,7,6,11,6,3,4,1,3,3,3,1,3,1,3,1,- -  -,
2000036128,Somphavanh Inthavongsa,D (C),79%,5,4,5,8,14,7,3,5,12,5,6,4,6,12,7,5,7,3,12,4,1,5,1,1,3,1,4,1,13,1,1,10,5,1,6,1,2,4,1,3,1,1,1,2,3,1,2,- -  -,
1016801,Mohd Kamarul Nizam Ismail,D (C),78%,3,9,4,3,10,5,5,2,10,9,5,4,6,13,16,5,5,4,13,4,1,4,1,1,1,1,4,1,6,1,1,7,2,2,8,1,4,1,3,1,4,1,3,2,3,3,3,- -  -,
1032108,Bervic Italia,D (C),77%,5,5,5,6,12,5,5,2,15,9,8,4,12,12,9,5,10,5,14,6,1,7,4,3,1,2,5,1,8,1,2,14,7,3,9,3,3,2,2,2,2,1,1,1,2,1,3,- -  -,
23426568,Zainal Abidin Jamil,D (C),79%,10,13,6,7,9,12,3,6,15,4,8,6,11,13,9,5,9,2,12,5,5,6,4,1,1,1,6,1,9,2,1,8,3,1,12,2,3,3,1,2,1,2,2,1,3,3,2,- -  -,Inj
19291520,Jan,D (C),82%,13,12,13,14,11,11,13,13,12,12,14,12,9,6,11,6,7,8,11,7,6,9,2,4,6,5,6,5,10,6,7,10,9,6,11,6,1,4,1,4,3,2,3,3,1,3,2,- -  -,
23291025,Poltawat Jantasri,D (C),82%,8,7,5,10,11,4,8,5,10,12,8,6,10,13,4,5,10,4,6,5,2,6,4,1,1,4,5,4,10,3,2,13,6,1,10,4,3,2,4,2,3,3,2,4,3,1,2,- -  -,
2000018456,Jeremy Lim,D (C),71%,9,12,5,10,16,10,3,8,14,5,7,5,9,14,15,5,7,3,11,4,4,5,2,1,1,3,5,1,5,3,1,11,5,1,13,2,1,3,3,2,2,1,1,1,4,2,2,- -  -,
97206031,John Babu,D (C),95%,8,13,5,8,12,11,5,4,10,8,7,4,6,9,10,5,14,3,7,4,1,5,1,1,2,4,2,1,6,1,1,13,3,1,9,4,3,2,2,2,1,1,1,3,3,3,3,- -  -,
41000109,Achmad Jufriyanto,D (C),76%,10,9,5,11,9,10,9,9,9,8,12,12,9,7,6,5,7,8,10,11,10,9,8,5,1,4,9,12,13,7,3,11,9,5,9,4,2,3,3,2,2,2,1,3,3,2,2,- -  -,
45108673,Jung Han-Cheol,D (C),83%,14,12,9,8,14,14,11,10,15,13,7,9,6,11,16,7,9,6,11,7,6,8,2,4,1,4,8,3,14,3,5,15,4,3,11,7,2,2,1,1,1,4,1,2,1,1,2,- -  -,
65010117,Victor Kamhuka,D (C),75%,10,8,6,13,9,9,4,5,10,11,9,4,10,12,15,5,6,5,12,5,1,6,1,1,1,4,6,1,12,1,1,12,6,2,12,1,2,1,1,4,1,4,3,1,3,1,1,- -  -,
2000136689,Thanaphat Kamjhonkiattikun,D (C),100%,9,12,6,9,13,12,10,4,8,9,7,6,8,14,17,5,10,1,12,4,3,5,1,1,1,2,6,1,8,3,1,13,2,1,9,2,1,2,2,1,4,2,4,1,2,3,3,- -  -,
2000195499,Ibrahim Kasule,D (C),69%,13,13,6,9,15,13,10,6,14,8,7,5,9,12,15,5,9,2,9,5,1,6,2,1,1,4,6,5,10,4,1,10,5,2,12,5,1,3,1,3,2,3,1,3,3,3,3,- -  -,
2000221641,Kaung Htet Lin,D (C),54%,8,10,5,7,8,8,4,6,15,9,6,5,4,9,8,5,7,3,7,4,2,5,4,1,1,1,5,4,7,3,4,14,3,1,11,1,2,3,1,2,3,1,2,1,1,1,1,- -  -,
23105376,Wittawin Klorwuttiwat,D (C),78%,13,13,6,6,7,13,9,3,14,9,8,6,9,13,13,5,9,3,10,6,1,6,1,1,1,2,6,1,8,2,1,12,5,1,12,2,2,2,2,2,3,1,2,2,2,3,1,- -  -,
45107455,Jun Kobayashi,D (C),78%,13,13,7,11,11,13,4,8,13,13,9,4,10,13,6,5,9,6,6,6,2,7,2,1,2,2,7,4,13,4,2,12,4,1,7,6,3,3,2,2,1,4,2,1,1,3,1,- -  -,
19341145,Laércio,D (C),83%,10,9,11,16,12,10,13,15,13,13,14,9,11,11,13,5,11,8,13,13,7,11,3,4,7,7,9,5,13,6,8,13,9,5,13,10,1,2,2,1,4,3,1,2,3,1,1,- -  -,
23093299,Lam Anh Quang,D (C),70%,8,9,9,10,10,8,11,9,14,9,12,10,10,8,9,9,7,8,10,6,5,8,4,3,6,4,6,3,11,4,6,10,6,4,12,8,3,2,4,3,4,2,3,2,1,3,2,- -  -,Inj
23124153,Todsapol Lated,D (C),82%,9,8,6,11,10,9,9,8,11,12,12,8,11,11,15,5,6,3,11,8,5,9,5,3,5,4,8,4,11,5,7,12,8,3,10,7,3,2,3,3,3,2,2,1,1,3,2,- -  -,Trn
23356996,Le Van Dai,D (C),82%,8,8,9,11,9,8,10,8,11,8,11,8,8,9,10,5,3,3,11,6,6,8,3,4,4,4,6,3,10,5,11,11,9,6,12,7,1,3,2,1,1,1,1,1,2,2,3,- -  -,
23222869,Lionel Tan,D (C),69%,12,12,5,7,15,12,11,7,7,9,7,3,4,12,14,5,8,4,12,4,2,6,1,1,1,1,5,3,10,3,1,9,5,1,8,3,1,1,3,1,1,2,4,2,3,2,3,- -  -,
19394917,Lucão,D (C),87%,10,10,9,17,10,10,8,10,7,7,10,7,10,10,10,6,13,5,9,8,8,9,3,1,3,1,9,1,10,6,1,10,9,4,14,8,1,2,2,2,1,3,2,3,1,2,1,- -  -,
23350071,Ly Vahed,D (C),86%,12,12,6,8,14,10,3,6,5,7,5,4,5,13,15,5,9,1,5,4,4,6,1,1,1,1,5,1,13,2,1,7,5,1,13,4,3,2,1,3,3,1,3,1,2,1,1,- -  -,
23307215,Nattapol Malaphan,D (C),84%,11,12,7,13,13,10,12,10,12,13,13,8,13,11,11,5,2,3,12,10,4,11,3,4,7,4,10,2,13,4,6,12,7,3,11,7,2,2,3,1,1,3,1,2,2,1,3,- -  -,
2000135058,Wutthichai Marom,D (C),79%,12,12,5,9,9,12,7,5,10,12,7,5,8,10,6,5,12,4,11,4,1,5,1,1,1,1,2,3,12,4,1,12,5,1,12,1,2,1,2,2,2,3,1,2,3,2,1,- -  -,
