Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Charlie Wakefield,"WB (R), M/AM (RL), ST (C)",6.95,6.95,12,10,2,13,9,7,8,5,1,2,1,6,10,9,12,2,10,9,5,8,9,6,2,12,6,1,7,14,9,9,2,10,12,8,9,8,10,9,3,4,9,9,9,10,8,1,- -  -,Unh,13
Dylan Connolly,M/AM (RL),6.93,6.93,14,8,2,9,11,7,9,13,1,2,3,5,11,8,16,1,12,10,5,3,8,2,3,10,7,1,8,14,9,9,3,9,13,6,9,8,7,8,1,3,10,12,11,13,8,1,- -  -,,15
Deri Corfe,M/AM (L),6.92,6.92,9,8,1,10,8,4,11,12,1,1,3,6,4,12,13,1,9,7,6,7,12,7,3,10,7,2,5,12,12,9,2,11,14,10,12,6,7,9,1,2,3,9,9,10,7,2,- -  -,Trn,14
Harry Lewis,D/M/AM (L),6.91,6.91,11,10,2,12,9,7,10,11,2,1,1,9,5,11,12,3,9,10,10,4,8,12,3,4,6,3,11,9,10,8,1,10,7,12,13,11,11,9,1,1,7,11,10,10,5,3,- -  -,,12
Paweł Żuk,D/WB/M/AM (R),6.90,6.90,9,7,1,10,9,9,8,11,1,1,3,10,5,11,8,3,9,5,9,6,7,2,1,9,8,1,7,12,10,10,3,9,10,15,12,9,10,9,1,3,6,9,7,9,10,3,- -  -,Trn,12
Conor Grant,M/AM (LC),6.90,6.90,10,13,1,13,13,6,10,11,1,3,1,5,11,11,12,3,11,12,5,5,12,7,2,12,7,2,11,13,13,9,1,13,8,10,10,10,9,11,3,1,7,13,8,12,7,1,- -  -,,12
Ricky Rowlands,M/AM (L),6.90,6.90,14,5,4,11,16,5,9,12,3,1,2,4,4,5,9,3,6,12,7,2,4,5,2,12,8,1,5,4,7,5,3,8,11,9,9,4,6,4,1,2,4,9,8,10,15,3,- -  -,Lst,12
Ryan Glover,"M (RL), AM (RLC)",6.90,6.90,10,12,3,10,11,6,8,11,1,3,1,7,8,10,11,1,10,12,3,2,8,8,3,6,5,1,6,9,11,10,3,13,12,9,10,8,6,9,1,2,8,9,8,10,5,1,- -  -,Wnt,10
James Plant,"M (L), AM (RL), ST (C)",6.89,6.89,11,7,2,11,9,3,10,12,1,3,3,4,6,9,13,3,11,10,4,3,9,6,3,5,6,1,6,11,10,8,1,10,11,11,9,4,6,10,1,2,7,10,11,10,9,3,- -  -,,14
Daryll Moore,M/AM (R),6.89,6.89,6,7,1,7,6,3,8,13,1,1,1,2,10,7,15,3,8,13,3,5,5,13,3,8,2,1,2,8,10,5,2,7,15,5,8,4,5,6,1,1,7,13,8,15,7,2,- -  -,,12
Yassine Touré,"M (R), AM (RLC), ST (C)",6.88,6.88,8,10,2,9,5,3,5,14,2,1,1,3,4,8,13,1,12,13,1,4,4,2,2,6,6,2,3,11,12,6,1,13,8,8,10,4,4,11,3,1,7,8,6,15,12,1,- -  -,,13
Ollie Shenton,M/AM (LC),6.88,6.88,11,12,3,12,12,9,8,9,2,1,2,9,8,12,11,3,11,10,7,5,8,7,3,11,8,2,5,9,11,8,3,9,14,10,7,8,8,10,1,3,9,10,10,11,8,2,- -  -,Frt,11
James Maxwell,D/WB/M/AM (L),6.88,6.88,14,14,3,9,11,13,6,14,1,3,2,10,6,10,13,1,11,18,13,10,3,5,2,7,5,2,3,11,10,3,3,13,8,9,9,4,14,9,3,3,10,11,10,12,8,3,- -  -,,15
James Brophy,D/WB/M/AM (L),6.87,6.87,13,7,3,9,11,7,7,10,2,2,2,8,6,9,11,4,8,14,8,9,8,7,2,8,5,2,6,6,10,7,1,11,12,8,8,7,7,10,2,3,10,7,9,14,4,1,- -  -,,14
Caolan Boyd-Munce,"WB (L), DM, M (LC), AM (L)",6.85,6.85,12,11,1,12,12,8,9,13,3,1,3,11,8,12,12,1,11,12,10,8,10,7,3,6,10,2,8,11,12,9,1,11,12,10,11,9,9,10,2,1,10,9,10,9,8,2,- -  -,,11
Ali Koiki,D/WB/M/AM (L),6.84,6.84,9,9,2,9,10,9,9,10,3,1,4,7,6,8,13,2,6,11,9,8,7,7,1,10,6,2,4,9,7,5,3,10,15,7,10,5,8,8,1,2,12,11,9,11,12,4,- -  -,Wnt,13
Charles Sagoe,"M (RL), AM (RLC)",6.83,6.83,10,11,2,9,11,8,9,10,3,1,1,7,2,13,12,2,12,14,4,5,10,3,1,9,7,1,8,13,12,10,2,12,13,10,14,8,5,9,4,2,6,9,6,13,6,3,- -  -,,14
Adam Mayor,M/AM (L),6.83,6.83,11,7,2,8,7,5,11,9,3,3,2,4,12,7,12,2,8,14,6,7,7,7,3,6,6,3,7,10,9,6,3,9,10,6,8,5,5,11,3,3,8,11,6,14,10,3,- -  -,Loa,12
Jon Taylor,"M (R), AM (RLC)",6.83,6.83,14,12,1,12,12,8,5,7,2,2,2,10,10,11,9,2,13,11,6,7,10,10,3,8,7,2,9,12,11,11,2,11,13,10,11,10,10,12,1,2,12,11,11,10,11,3,- -  -,,10
Érico Sousa,M/AM (RL),6.83,6.83,10,11,2,12,10,6,8,8,1,2,1,4,8,11,12,1,11,10,5,6,9,6,2,5,5,1,7,13,10,8,1,11,11,6,7,8,5,9,3,2,9,8,9,12,8,2,- -  -,,12
Riley Owen,M/AM (L),6.82,6.82,8,9,3,12,7,3,7,8,3,2,3,2,4,11,14,1,12,13,4,4,6,11,2,6,6,1,5,12,15,7,2,14,15,7,9,6,5,8,2,2,6,10,11,17,14,4,- -  -,,15
Matthew O'Neill,M/AM (R),6.81,6.81,10,10,2,12,8,4,9,8,2,2,2,6,4,10,12,1,10,9,5,6,7,10,2,12,7,2,6,13,13,11,3,12,8,12,9,7,6,8,3,2,1,5,10,10,8,3,- -  -,,10
Dylan Adjei-Hersey,D/WB/M/AM (R),6.81,6.81,12,9,3,12,11,7,9,14,1,1,1,10,5,9,12,1,12,14,7,5,7,9,3,5,6,4,9,12,10,5,3,10,3,9,10,5,7,9,3,1,7,10,10,11,5,4,- -  -,,12
Will Jarvis,"M/AM (RL), ST (C)",6.81,6.81,12,9,2,10,8,4,8,10,3,1,3,3,11,9,10,1,11,6,4,7,10,5,1,13,9,3,5,12,9,10,2,10,10,9,12,11,8,11,2,3,8,9,8,10,11,3,- -  -,,11
Bailey Newton,M/AM (L),6.80,6.80,12,6,1,12,9,6,9,14,1,1,1,5,4,9,12,3,9,12,3,7,5,15,2,7,4,3,9,11,10,4,3,10,15,12,9,4,6,8,2,1,9,9,9,15,9,2,- -  -,,14
Dan Nkrumah,M/AM (L),6.80,6.80,9,7,3,12,8,8,6,5,3,3,1,8,1,10,11,3,10,8,6,6,6,9,2,6,8,3,7,9,12,9,1,10,14,8,9,6,9,11,4,1,7,10,10,15,12,3,- -  -,Ask,10
Jack Lankester,"M (RL), AM (RLC)",6.80,6.80,12,12,2,13,8,8,9,13,2,3,1,6,13,14,12,3,10,8,7,6,13,9,3,9,7,2,10,10,13,11,2,14,13,10,12,11,9,13,2,1,7,14,9,12,11,3,- -  -,,11
Charlie Farr,D/WB/M/AM (R),6.80,6.80,10,10,1,12,10,6,8,8,1,3,3,9,2,11,12,3,10,7,7,8,4,10,3,10,9,1,8,11,11,4,1,8,16,10,11,8,9,8,3,1,9,10,11,9,10,2,- -  -,,10
Maliq Cadogan,"M (R), AM (RL), ST (C)",6.80,6.80,9,7,3,8,10,6,9,10,2,3,1,6,7,8,13,3,9,12,6,5,5,6,2,8,6,1,8,11,10,6,2,9,10,9,9,7,8,6,2,2,7,9,6,10,9,1,- -  -,Loa,14
Fyn Ulph,M/AM (R),6.80,6.80,10,5,3,12,7,2,5,4,2,2,1,2,2,6,12,1,9,9,6,4,4,6,2,10,4,2,3,6,9,4,2,8,3,6,9,8,3,7,2,2,5,12,6,11,9,2,- -  -,,13
Kamarni Ryan,M/AM (R),6.79,6.79,10,5,2,12,5,2,8,9,1,3,2,1,3,11,14,1,10,13,1,4,4,4,1,12,5,3,5,13,11,7,2,8,18,12,9,4,3,12,1,2,7,10,4,16,6,3,- -  -,,13
Joel Tabiner,"M (RC), AM (R)",6.78,6.78,13,10,3,10,14,8,10,15,1,1,1,10,9,11,11,4,9,15,8,3,10,6,2,14,8,1,9,10,11,7,1,10,13,12,10,9,12,9,1,1,9,12,8,10,15,3,- -  -,,10
Theo Archibald,"WB (L), M/AM (RL), ST (C)",6.76,6.76,13,8,3,12,10,7,8,13,3,2,2,8,9,10,13,1,12,10,6,6,12,7,3,10,7,1,7,13,8,9,3,12,13,9,13,8,10,10,1,1,13,10,10,8,13,2,- -  -,,13
Jack Endacott,D/WB/M/AM (L),6.75,6.75,12,8,1,11,12,6,11,14,2,1,2,6,6,9,14,3,10,13,7,8,6,7,2,7,8,2,6,9,9,5,1,12,16,10,11,6,8,8,1,3,8,12,10,13,9,3,- -  -,,13
Ollie Crankshaw,"WB (R), M/AM (RL), ST (C)",6.75,6.75,11,9,3,9,7,5,8,11,4,1,2,5,8,9,13,1,11,13,4,1,7,4,1,9,6,1,8,16,9,10,1,12,13,7,9,7,8,9,3,4,8,10,10,14,9,1,- -  -,,14
Nana Boateng,"M (RL), AM (RLC)",6.74,6.74,12,10,3,10,11,7,8,12,1,1,3,10,6,10,12,3,12,12,8,6,8,8,2,6,7,1,8,12,11,9,3,12,14,9,11,9,11,11,2,3,7,11,10,11,8,1,- -  -,Wnt,13
Jaedyn Chibanga,M/AM (RL),6.74,6.74,12,8,2,10,7,3,8,9,3,2,3,4,2,9,13,1,8,12,4,7,9,7,3,15,5,3,7,9,8,6,2,10,12,11,10,6,5,9,3,3,3,8,8,13,14,3,- -  -,,14
Ryan Haynes,D/WB/M/AM (L),6.74,6.74,13,10,2,11,12,10,9,13,3,2,3,10,9,8,12,3,10,13,10,7,9,6,2,9,8,3,5,12,10,7,2,11,11,8,10,9,10,10,1,3,11,10,10,10,8,2,- -  -,Wnt,11
Elliott Simpson,"M (RC), AM (R)",6.73,6.73,9,9,1,8,4,4,8,14,2,3,1,1,3,7,14,2,11,13,1,3,5,1,2,11,4,1,4,12,12,8,3,9,12,9,9,3,1,7,1,3,4,6,5,15,8,1,- -  -,,14
Byron Pendleton,"D (RC), M/AM (R)",6.71,6.71,8,6,4,9,8,7,5,11,3,2,3,8,1,9,13,1,7,14,7,3,4,11,1,4,5,4,4,11,14,5,3,8,8,14,11,6,6,9,3,3,8,11,6,14,9,2,- -  -,Wnt,15
Jordan Allen,M/AM (R),6.70,6.70,10,4,1,11,9,4,5,12,2,2,1,1,2,4,9,3,9,13,4,1,1,10,2,10,4,4,1,10,6,2,1,5,14,9,4,3,3,5,1,1,5,11,5,11,13,1,- -  -,Loa,12
Cian Kelly Caprani,"D/WB (L), M (RLC), AM (RL), ST (C)",6.70,6.70,11,7,2,8,10,8,9,12,2,1,1,8,5,9,10,4,11,15,7,7,4,9,3,8,7,3,4,13,7,7,2,10,13,7,8,4,7,8,1,1,9,12,9,12,7,2,- -  -,Wnt,12
Callum Bates,M/AM (RL),6.68,6.68,9,8,1,12,7,5,6,8,2,1,2,4,3,11,12,2,7,15,3,7,5,9,3,5,4,2,5,12,13,7,3,9,10,11,9,5,5,5,1,1,8,10,6,13,14,2,- -  -,,15
Val Adedokun,D/WB/M/AM (L),6.67,6.67,11,10,1,12,11,7,7,10,3,1,1,8,5,12,12,3,11,10,5,4,8,5,3,8,8,2,6,11,12,7,1,12,13,9,11,10,6,9,1,3,11,12,11,12,9,3,- -  -,,13
Jasper Pattenden,WB/M/AM (L),6.67,6.67,11,10,2,10,10,5,9,12,2,2,2,4,2,10,13,3,11,8,5,8,8,9,3,3,5,3,7,11,9,7,2,13,15,11,11,7,8,9,1,1,8,12,10,12,14,2,- -  -,,13
Rio Oudnie-Morgan,"M (RL), AM (RLC)",6.67,6.67,7,7,1,11,5,4,5,8,2,3,2,3,1,9,13,3,10,12,1,1,3,7,3,8,5,3,3,12,13,3,3,13,9,7,12,6,3,7,2,3,6,10,7,16,14,2,- -  -,,15
Freddie Price,"D/WB/M (L), AM (RL)",6.66,6.66,9,9,1,11,11,3,6,9,2,1,3,5,1,13,12,1,11,16,4,6,6,13,2,3,4,1,6,12,11,7,2,12,15,7,8,5,5,4,1,2,9,15,7,15,5,2,- -  -,,12
Gethin James,WB/M (L),6.65,6.65,10,8,2,13,14,11,11,17,1,1,1,7,5,9,12,2,7,11,9,6,4,15,2,15,5,1,3,8,8,3,3,10,13,12,12,5,9,10,3,4,4,12,10,12,8,3,- -  -,,13
Sam Austin,"M/AM (RLC), ST (C)",6.64,6.64,13,7,1,9,13,5,6,10,2,3,1,7,2,7,12,2,10,14,6,2,10,12,2,6,4,1,4,8,9,11,4,9,13,8,9,5,8,11,2,1,7,8,6,12,3,3,- -  -,,13
Trevor Clarke,D/WB/M (L),6.60,6.60,11,9,2,12,11,11,7,10,2,1,2,12,7,11,13,1,9,13,8,6,11,6,1,5,8,2,6,13,11,9,1,11,15,12,11,6,11,12,3,4,11,13,12,11,14,1,- -  -,Wnt,13
Callum Moore,D/WB/M/AM (R),6.60,6.60,12,8,3,8,13,4,7,10,2,3,1,5,4,7,12,2,9,14,5,2,2,11,1,6,6,2,5,7,8,7,1,8,8,9,9,4,6,8,2,3,5,8,5,13,9,1,- -  -,Lst,12
Pip Bammant,"M (R), AM (C), ST (C)",6.57,6.57,12,7,1,10,13,2,9,12,3,1,2,4,5,5,11,2,9,13,1,4,5,5,1,13,7,4,3,14,7,12,2,7,13,6,6,3,6,9,2,2,6,9,8,9,12,3,- -  -,Loa,11
Cameron Salkeld,"D/WB/M/AM (R), ST (C)",6.53,6.53,16,5,2,8,10,9,12,11,2,3,1,7,5,9,12,3,10,11,9,2,9,4,3,7,10,2,6,12,8,7,3,7,11,8,7,7,7,7,3,3,15,8,7,9,17,2,- -  -,,11
Rhys Brailsford,"D (RC), WB/M/AM (R)",6.53,6.53,12,5,3,7,10,8,5,10,3,1,1,9,4,7,10,1,8,14,6,1,4,8,3,7,4,2,5,7,8,6,2,8,8,12,9,4,6,7,1,3,7,5,6,10,11,4,- -  -,,13
Ben Middlemas,"M (RLC), AM (RL), ST (C)",6.50,6.50,9,11,3,10,9,5,4,8,1,2,1,6,4,12,10,2,7,11,4,1,10,13,1,2,6,3,7,13,10,9,2,11,6,15,10,7,8,10,3,2,1,10,10,13,11,1,- -  -,Ask,11
Dennis Kelmedi,"M (LC), AM (L)",6.50,6.50,11,5,3,14,6,4,8,8,1,1,2,3,1,10,12,3,5,11,3,5,5,2,2,12,6,1,5,8,10,2,4,7,13,6,10,5,1,7,3,2,6,10,8,12,8,3,- -  -,,14
Adrian Mullan,"M (L), AM (RL)",6.50,6.50,3,5,2,14,6,1,7,9,1,3,1,1,5,7,13,1,11,10,2,2,7,9,2,3,5,3,7,14,12,10,4,12,10,8,9,4,1,8,2,2,10,15,9,15,7,2,- -  -,Loa,12
Haiba Soueyah,D/WB/M/AM (L),6.45,6.45,8,7,2,12,7,7,8,6,1,1,4,9,4,10,13,2,7,15,7,4,5,11,3,3,6,1,4,13,8,7,1,7,10,8,9,6,10,8,3,1,6,8,6,11,14,2,- -  -,,13
Leighton Murray,"WB (R), M/AM (RL)",6.40,6.40,4,5,3,12,3,2,2,7,3,3,2,1,3,8,12,4,6,14,1,2,1,2,1,4,1,1,1,13,9,6,1,6,6,12,4,1,2,1,3,1,2,6,4,16,12,1,- -  -,,13
Luca Barrington,M/AM (RL),6.00,6.00,7,10,4,13,2,4,4,7,3,1,3,1,1,8,14,1,8,15,4,4,7,9,2,8,1,3,6,13,12,6,3,11,7,11,12,10,5,11,1,3,5,8,7,13,11,2,- -  -,Wnt,14
Krystof Porritt,"M (RC), AM (R)",6.00,6.00,4,7,1,9,5,3,7,10,1,3,1,2,2,7,13,1,7,13,4,2,3,8,2,8,2,2,1,7,7,3,2,7,5,6,5,3,4,5,1,3,8,13,5,15,14,3,- -  -,Loa,16
Charlie Pegrum,"M (LC), AM (L)",-,-,7,8,2,6,6,5,5,8,2,3,3,4,3,11,13,2,6,11,3,5,5,6,2,2,6,3,5,7,12,5,3,6,16,10,10,4,6,9,2,1,6,8,6,14,11,3,- -  -,Loa,9
Kyle Hurst,"M (L), AM (LC)",-,-,10,9,3,9,9,7,10,13,3,2,2,8,9,9,10,1,9,12,8,8,9,9,3,9,9,2,8,9,10,7,3,10,11,11,9,8,11,10,2,1,10,11,8,11,9,3,- -  -,,11
Todd Miller,M/AM (RL),-,-,11,8,3,11,7,4,8,10,3,3,4,3,5,12,12,3,11,8,5,7,7,1,2,10,6,2,5,13,12,10,2,11,7,12,9,9,6,10,1,3,7,10,6,10,7,2,- -  -,,14
Ifeoluwa Oni,"D (R), M (RC)",-,-,8,8,3,6,7,10,6,10,1,2,2,8,3,12,9,1,4,11,8,5,4,11,2,7,4,3,5,5,8,1,3,6,5,11,11,7,5,7,1,2,7,8,7,10,12,1,- -  -,,11
Sezgin Aleksiev,M/AM (L),-,-,11,8,1,14,6,5,6,11,1,3,2,6,2,4,14,2,7,8,5,1,4,7,1,10,6,3,5,14,8,8,3,8,10,11,12,8,6,10,3,1,6,9,8,10,9,3,- -  -,Ask,13
Gavin McDermott,M/AM (L),-,-,12,7,2,11,8,3,9,12,3,1,2,1,6,4,12,1,8,14,6,5,5,11,3,5,3,2,10,8,8,2,1,8,8,7,11,7,6,7,1,1,10,15,6,15,16,1,- -  -,,11
Jordan Griffiths,M/AM (L),-,-,12,5,3,6,14,2,8,11,2,2,3,2,7,6,12,2,6,11,1,1,6,7,1,7,1,2,1,11,9,4,4,6,13,6,8,2,2,5,3,2,7,8,6,13,7,3,- -  -,,16
Tayshen Robinson,D/WB/M/AM (L),-,-,8,5,1,11,5,7,8,9,4,2,3,6,2,6,14,2,4,12,5,1,2,1,4,13,3,2,4,11,5,8,2,7,7,8,12,7,6,7,1,3,5,9,6,13,5,2,- -  -,Loa,14
Jake Andrews,"D (L), M (LC), AM (L)",-,-,9,9,3,10,8,4,9,9,1,3,2,7,8,11,10,1,9,12,5,1,9,9,3,5,5,3,12,9,10,6,1,7,4,8,13,13,7,10,2,1,8,10,6,11,8,2,- -  -,,9
Ade Burbidge,M/AM (L),-,-,12,4,2,9,15,3,5,10,2,2,2,2,1,5,13,3,5,16,3,2,1,9,1,10,2,4,7,7,5,1,2,4,10,5,5,5,3,4,2,3,6,13,6,11,12,3,- -  -,,14
Ashley Berry,"M (L), AM (RLC), ST (C)",-,-,6,9,2,13,5,3,10,10,1,1,2,3,6,6,9,4,11,16,1,1,6,14,3,1,6,3,7,13,10,7,3,12,12,9,4,5,5,9,4,2,7,10,9,7,8,2,- -  -,Loa,12
Darren Ehimamiegho,"M/AM (L), ST (C)",-,-,7,7,3,7,5,1,11,12,3,2,1,1,1,11,13,2,8,16,2,5,5,1,3,13,4,1,1,7,5,6,1,8,12,9,7,2,4,8,3,2,2,12,4,12,7,2,- -  -,Loa,15
Adam Noble,"M (R), AM (RC)",-,-,9,8,1,14,12,2,6,8,1,3,2,4,6,7,10,3,10,15,2,6,6,13,2,3,5,3,8,14,13,4,2,12,10,12,3,5,5,8,1,3,7,12,9,11,5,2,- -  -,U18,7
Aaron Nemane,D/WB/M/AM (R),-,-,12,7,3,10,8,4,10,9,2,1,2,7,7,9,15,2,12,10,4,4,8,5,3,6,4,1,7,8,8,10,2,12,8,8,9,8,8,10,2,2,9,11,9,12,10,3,- -  -,Wnt,13
Llion Till,"M (R), AM (RLC)",-,-,10,2,1,4,4,1,3,7,3,3,2,1,1,7,11,3,5,13,1,2,1,10,1,6,1,1,3,15,6,3,2,9,6,6,6,2,2,10,2,2,7,9,2,12,15,3,- -  -,,12
Lui Smythe,M/AM (L),-,-,5,4,3,7,7,1,3,6,1,2,3,2,3,7,14,1,9,14,2,1,3,14,1,4,1,1,8,10,5,3,3,9,4,5,5,3,2,4,2,3,10,12,5,14,7,3,- -  -,Loa,13
Ronnie Kokkinos,M/AM (RL),-,-,7,8,1,9,4,4,7,8,3,2,3,3,1,12,10,2,9,15,2,2,5,3,3,11,1,1,1,9,10,6,4,8,11,8,10,3,3,6,1,1,6,7,4,10,15,4,- -  -,,12
Callum Powell,"M (L), AM (RLC), ST (C)",-,-,9,10,1,12,2,7,12,9,2,3,2,8,12,7,13,1,11,11,5,2,7,6,3,4,5,2,8,12,9,11,2,12,16,6,6,4,7,11,4,3,8,8,8,12,5,2,- -  -,,13
Marc Roberts,WB/M/AM (L),-,-,12,4,1,7,15,7,8,10,1,3,4,2,2,8,11,2,9,11,4,7,3,12,4,14,2,3,3,10,4,5,3,9,9,6,10,5,3,5,2,2,7,7,5,11,16,2,- -  -,Loa,12
Neil Starkey,"M/AM (R), ST (C)",-,-,6,3,1,13,6,1,5,4,3,4,4,2,1,9,12,4,9,13,1,1,2,1,4,9,9,3,6,14,10,3,3,7,12,7,9,10,2,6,3,1,6,10,7,14,17,4,- -  -,Loa,11
Daniel Smith,"M (L), AM (LC)",-,-,12,8,3,7,10,6,7,9,4,2,3,3,4,12,9,1,8,9,2,1,4,8,2,12,2,1,3,11,8,6,4,9,14,7,5,3,5,8,3,1,7,8,7,9,8,2,- -  -,Loa,12
