Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Caolan McBride,M/AM (R),6.98,6.98,9,9,2,13,8,6,8,10,4,1,3,4,3,11,12,2,7,14,6,6,7,3,2,12,5,1,7,7,14,9,1,11,5,12,11,8,6,10,2,1,6,10,9,13,5,2,- -  -,Wnt,11
Harvey Saunders,"AM (RL), ST (C)",6.98,6.98,14,9,1,11,9,4,6,12,1,2,1,6,10,10,15,1,11,12,5,5,8,5,2,8,10,3,6,11,9,11,1,9,13,8,6,7,6,11,3,4,7,10,10,12,9,3,- -  -,,15
Manqoba Mosadi,D/M/AM (R),6.97,6.97,5,6,1,9,6,1,8,8,1,1,1,4,5,9,14,2,8,14,4,3,3,9,3,7,4,1,1,12,4,9,2,12,15,7,10,3,5,8,2,1,16,10,10,16,8,3,- -  -,,13
Malachi Sharpe,"M/AM (RL), ST (C)",6.97,6.97,8,3,2,12,5,1,5,8,3,3,2,3,2,9,14,2,12,14,1,5,2,12,1,2,5,1,4,11,12,8,4,12,6,7,10,4,4,4,1,3,7,9,3,17,13,1,- -  -,,14
Saikou Janneh,"AM (RL), ST (C)",6.97,6.97,11,12,1,11,9,7,11,12,3,1,2,6,4,10,15,2,11,12,8,5,8,8,2,12,7,3,9,14,10,13,1,10,14,12,10,7,9,11,2,3,8,11,13,12,9,3,- -  -,Wnt,15
Jordan Stevens,"M (RC), AM (RLC)",6.97,6.97,11,10,3,11,11,6,6,13,3,1,1,6,5,8,13,2,10,13,6,4,7,4,2,6,5,4,6,13,11,8,1,11,13,8,10,9,9,10,3,3,9,11,10,12,10,3,- -  -,,13
Luke Bolton,"D/WB/M (R), AM (RL), ST (C)",6.97,6.97,13,8,3,10,13,8,11,12,3,3,1,7,8,8,13,2,8,12,7,6,7,7,1,7,6,3,7,12,9,7,1,9,11,9,6,7,7,7,1,2,12,7,8,12,9,2,- -  -,,14
Ashton Muir,AM (RL),6.97,6.97,13,9,1,12,9,5,9,14,3,1,1,6,8,12,13,1,15,12,7,6,7,3,3,6,9,2,5,11,11,11,3,16,13,13,12,6,5,11,2,3,2,12,10,14,9,1,- -  -,Wnt,15
Johnny Emerson,AM (L),6.97,6.97,12,10,1,10,6,5,9,13,3,2,2,5,6,8,13,3,10,13,4,5,5,4,2,9,2,2,5,10,9,8,2,15,10,13,11,6,7,4,3,3,7,11,7,14,9,2,- -  -,,14
Josh Hawkes,M/AM (RLC),6.96,6.96,12,11,3,12,10,6,10,13,2,1,2,7,11,11,12,1,12,13,6,3,9,6,2,7,6,3,8,13,11,10,1,10,14,10,11,9,8,12,3,4,5,11,9,14,4,3,- -  -,Wnt,12
Damien Inglese,M/AM (R),6.96,6.96,12,10,3,13,9,3,9,13,2,3,2,3,2,14,14,2,10,13,1,3,6,4,1,8,5,1,9,12,8,4,2,11,9,10,10,4,4,6,3,2,6,14,8,14,8,1,- -  -,Trn,16
Michael Spellman,"M (L), AM (RL), ST (C)",6.96,6.96,8,8,1,10,4,3,6,12,2,2,2,3,6,9,12,2,10,10,2,3,11,8,2,9,4,3,9,11,12,8,3,13,5,7,12,8,7,7,1,1,5,9,9,11,9,1,- -  -,,11
Charlie Wakefield,"WB (R), M/AM (RL), ST (C)",6.95,6.95,12,10,2,13,9,7,8,5,1,2,1,6,10,9,12,2,10,9,5,8,9,6,2,12,6,1,7,14,9,9,2,10,12,8,9,8,10,9,3,4,9,9,9,10,8,1,- -  -,Unh,13
Aidan Elliott-Wheeler,"AM (RL), ST (C)",6.95,6.95,4,1,2,8,5,1,6,9,1,2,3,1,1,6,13,4,8,13,1,1,1,4,3,9,3,3,3,11,7,5,1,14,14,8,7,3,3,4,2,1,3,9,7,16,10,3,- -  -,,14
Favour Fawunmi,M/AM (L),6.95,6.95,6,3,2,12,4,2,6,9,2,2,1,2,1,9,15,4,7,16,1,4,1,8,3,6,2,1,4,16,8,3,1,11,15,8,9,5,4,4,3,3,4,9,4,14,13,1,- -  -,Loa,15
Cameron Cresswell,"M (R), AM (RLC), ST (C)",6.95,6.95,16,9,1,7,11,4,6,7,2,3,2,10,11,6,13,3,12,13,4,5,5,7,2,9,8,3,8,9,7,12,2,8,7,8,5,5,10,9,4,2,9,9,14,7,12,2,- -  -,Unh,12
Ben Knight,"M (C), AM (RLC), ST (C)",6.95,6.95,9,7,3,12,8,7,4,11,2,3,2,8,3,10,14,1,13,9,7,8,7,11,3,3,8,3,7,13,14,11,1,11,6,9,12,8,10,11,2,1,8,12,11,13,11,4,- -  -,,12
Ismeal Kabia,"M/AM (RL), ST (C)",6.94,6.94,8,10,3,13,7,5,6,9,3,3,1,5,5,12,14,1,13,14,4,5,6,6,3,8,6,2,5,13,13,7,4,13,13,13,13,7,6,9,1,3,3,10,9,12,5,3,- -  -,,14
Josh Koroma,"M (L), AM (RL), ST (C)",6.94,6.94,11,11,1,11,10,5,11,12,3,3,1,8,11,10,13,2,11,13,5,2,10,7,2,6,6,1,7,6,11,9,1,12,14,10,12,7,8,13,1,3,5,12,9,13,9,3,- -  -,Inj,12
J.J. Donnelly,"M (R), AM (RL), ST (C)",6.94,6.94,8,8,3,7,7,6,11,3,1,3,1,6,4,6,13,3,12,7,4,5,8,9,3,11,8,3,6,7,10,8,3,11,16,9,8,6,7,10,3,1,8,8,10,13,11,1,- -  -,Trn,14
Jack Bearne,"AM (RLC), ST (C)",6.93,6.93,10,10,3,10,11,5,5,7,3,2,1,6,6,8,11,1,9,12,5,7,10,14,1,4,6,2,5,11,11,7,1,13,14,8,10,6,7,12,2,1,8,13,7,10,12,2,- -  -,Wnt,13
Dylan Connolly,M/AM (RL),6.93,6.93,14,8,2,9,11,7,9,13,1,2,3,5,11,8,16,1,12,10,5,3,8,2,3,10,7,1,8,14,9,9,3,9,13,6,9,8,7,8,1,3,10,12,11,13,8,1,- -  -,,15
Trent Semple,"M (L), AM (RLC), ST (C)",6.93,6.93,9,8,3,13,13,4,7,8,3,2,3,7,1,9,11,2,11,11,4,4,4,13,3,11,5,2,6,14,10,6,3,11,15,7,10,4,6,12,3,1,17,16,9,12,13,3,- -  -,,12
Jamie Paterson,"M (C), AM (RLC)",6.93,6.93,9,12,3,13,15,5,3,4,1,2,1,6,10,13,6,1,12,7,5,4,11,10,2,7,5,3,11,13,13,11,1,11,8,10,11,10,6,13,3,1,5,11,13,9,9,3,- -  -,,8
Deri Corfe,M/AM (L),6.92,6.92,9,8,1,10,8,4,11,12,1,1,3,6,4,12,13,1,9,7,6,7,12,7,3,10,7,2,5,12,12,9,2,11,14,10,12,6,7,9,1,2,3,9,9,10,7,2,- -  -,Trn,14
Michael Gyasi,"AM (RLC), ST (C)",6.92,6.92,7,8,3,10,8,4,12,10,3,2,1,6,7,9,12,1,9,11,6,3,8,6,1,8,6,1,5,9,10,9,3,7,13,9,8,5,9,10,1,2,8,10,9,10,9,4,- -  -,Wnt,14
Harry Lewis,D/M/AM (L),6.91,6.91,11,10,2,12,9,7,10,11,2,1,1,9,5,11,12,3,9,10,10,4,8,12,3,4,6,3,11,9,10,8,1,10,7,12,13,11,11,9,1,1,7,11,10,10,5,3,- -  -,,12
James Tilley,"M/AM (RLC), ST (C)",6.91,6.91,10,11,1,9,10,7,9,9,3,3,1,8,8,9,12,3,10,13,5,4,12,6,3,7,6,2,8,16,10,10,1,13,12,8,11,8,9,12,1,1,9,10,8,12,8,1,- -  -,Wnt,12
James Fearon,"M (C), AM (RC)",6.90,6.90,11,13,3,14,6,3,9,8,4,2,1,4,5,11,11,4,9,12,3,3,6,5,3,6,4,1,3,13,11,11,2,12,4,8,7,6,6,10,4,1,9,9,10,9,13,1,- -  -,Loa,11
Devante Cole,"AM (RL), ST (C)",6.89,6.89,11,10,3,12,11,5,10,11,1,3,3,6,12,10,13,1,13,12,4,5,9,9,1,12,11,3,8,12,11,12,2,11,10,9,11,6,9,12,3,1,9,11,11,14,7,3,- -  -,,14
Kyle Edwards,"M (LC), AM (RLC)",6.89,6.89,12,11,1,12,8,6,6,11,1,2,2,8,6,9,14,1,13,13,6,10,10,6,2,7,7,4,6,13,12,10,2,14,11,9,11,10,8,10,4,3,11,11,11,13,9,2,- -  -,Wnt,15
James Plant,"M (L), AM (RL), ST (C)",6.89,6.89,11,7,2,11,9,3,10,12,1,3,3,4,6,9,13,3,11,10,4,3,9,6,3,5,6,1,6,11,10,8,1,10,11,11,9,4,6,10,1,2,7,10,11,10,9,3,- -  -,,14
Armando Dobra,"M (L), AM (RLC)",6.89,6.89,11,10,1,11,10,4,10,10,2,2,1,8,7,9,12,1,9,12,4,4,8,5,1,5,5,2,7,13,10,8,1,14,14,9,8,7,10,12,1,2,13,16,11,13,12,1,- -  -,,13
Daryll Moore,M/AM (R),6.89,6.89,6,7,1,7,6,3,8,13,1,1,1,2,10,7,15,3,8,13,3,5,5,13,3,8,2,1,2,8,10,5,2,7,15,5,8,4,5,6,1,1,7,13,8,15,7,2,- -  -,,12
Dominic Lea,"M/AM (R), ST (C)",6.88,6.88,8,8,2,12,7,3,11,10,2,4,2,6,6,14,15,2,10,7,4,6,8,9,1,9,11,1,7,13,12,9,3,12,14,7,12,5,5,10,3,2,4,13,9,13,13,1,- -  -,,14
Harry Cornick,"AM (RLC), ST (C)",6.88,6.88,12,6,3,10,12,4,10,11,3,3,1,6,12,8,13,2,10,10,5,3,10,8,1,8,6,3,5,10,9,10,3,10,12,8,8,6,10,10,1,2,9,8,10,10,8,4,- -  -,,14
Yassine Touré,"M (R), AM (RLC), ST (C)",6.88,6.88,8,10,2,9,5,3,5,14,2,1,1,3,4,8,13,1,12,13,1,4,4,2,2,6,6,2,3,11,12,6,1,13,8,8,10,4,4,11,3,1,7,8,6,15,12,1,- -  -,,13
Georgi Raychev,"M/AM (R), ST (C)",6.88,6.88,7,8,2,16,6,3,11,13,2,1,1,3,6,11,14,2,10,17,3,3,7,8,1,6,9,1,7,17,13,11,2,10,18,10,11,6,8,10,3,2,15,14,11,16,7,2,- -  -,,14
Bobby-Joe Taylor,D/WB/M/AM (L),6.88,6.88,11,8,3,11,9,8,9,11,1,1,1,11,13,10,12,2,7,11,8,6,8,4,3,8,7,3,12,9,9,7,1,9,11,10,10,11,7,9,1,3,9,10,8,10,9,3,- -  -,Wnt,10
Abraham Odoh,"M (RL), AM (RLC)",6.88,6.88,11,7,4,13,10,7,7,10,2,3,3,5,4,9,13,1,10,9,6,2,7,5,2,8,4,3,4,14,10,7,3,13,14,7,7,7,7,8,1,3,5,13,7,14,6,3,- -  -,Wnt,14
Kian Williams,"M (R), AM (RC), ST (C)",6.88,6.88,10,10,2,9,9,8,7,8,2,1,3,7,5,5,14,2,11,6,7,8,8,13,3,11,5,2,4,13,12,10,1,13,10,12,11,9,7,7,2,2,5,9,6,14,8,3,- -  -,Wnt,13
James Brophy,D/WB/M/AM (L),6.87,6.87,13,7,3,9,11,7,7,10,2,2,2,8,6,9,11,4,8,14,8,9,8,7,2,8,5,2,6,6,10,7,1,11,12,8,8,7,7,10,2,3,10,7,9,14,4,1,- -  -,,14
Kamarai Simon-Swyer,"AM (RLC), ST (C)",6.87,6.87,12,12,2,13,7,4,6,8,1,3,3,4,1,12,14,4,7,8,5,6,8,5,2,10,9,1,4,13,14,11,3,12,6,11,4,3,7,9,1,2,4,14,11,9,7,3,- -  -,,14
Ethan Williams,"M/AM (RL), ST (C)",6.87,6.87,11,8,1,9,4,3,10,13,1,2,3,2,1,8,13,1,10,13,1,3,4,1,3,10,6,3,5,11,8,5,3,13,6,7,7,3,1,7,3,1,2,10,4,12,5,4,- -  -,,15
Jack Lambert,M/AM (RLC),6.87,6.87,10,13,2,13,10,4,7,11,2,3,1,5,9,11,11,3,12,13,4,9,11,7,1,6,6,3,9,11,12,9,3,10,9,8,11,10,7,11,2,3,7,8,9,12,6,3,- -  -,Wnt,11
Joe Rankin-Costello,"D (RL), WB (R), DM, M (RLC), AM (RL)",6.86,6.86,12,10,3,10,12,7,9,10,3,1,2,9,10,11,10,1,12,14,8,7,9,8,3,11,7,2,7,9,11,9,2,10,15,9,10,9,8,10,3,3,12,11,9,12,11,1,- -  -,Wnt,11
Scott Banks,"M (L), AM (RLC), ST (C)",6.86,6.86,12,11,2,13,10,7,11,11,3,2,2,10,11,11,12,1,12,13,7,4,10,10,3,13,6,2,13,12,10,9,3,12,14,10,11,13,10,11,2,2,8,13,10,12,9,2,- -  -,Wnt,11
Harvey Blair,"AM (RL), ST (C)",6.86,6.86,10,11,3,14,7,4,11,8,1,3,1,6,1,11,11,1,12,9,4,4,7,9,3,11,8,3,5,13,12,7,1,11,7,13,11,6,4,8,2,1,4,6,8,11,12,3,- -  -,Inj,13
Tommi O'Reilly,M/AM (RL),6.85,6.85,6,10,3,12,8,5,9,7,3,3,1,3,2,9,14,3,11,13,2,6,5,7,1,3,5,1,5,15,9,7,2,13,11,10,10,4,2,8,1,2,7,8,9,15,12,1,- -  -,,15
Jimiel Chikukwa,"AM (R), ST (C)",6.85,6.85,6,7,1,10,7,1,5,11,2,1,2,5,6,6,12,2,10,13,1,2,4,14,3,4,2,4,1,14,8,6,4,11,13,6,7,1,3,7,4,2,5,11,9,16,6,2,- -  -,,15
Joel Randall,"M (L), AM (RL)",6.85,6.85,11,9,4,13,11,5,4,8,1,3,3,6,6,9,12,2,11,12,6,2,5,3,3,8,6,1,8,12,11,9,1,11,9,10,8,8,9,11,1,3,7,9,9,11,8,2,- -  -,,13
Ben McNamee,AM (R),6.85,6.85,13,10,2,14,9,2,7,10,3,1,1,1,5,9,14,1,8,16,3,3,6,11,3,4,5,1,6,15,12,8,3,13,14,9,8,3,3,8,2,1,9,14,9,17,7,2,- -  -,,13
Billy Chadwick,"AM (RLC), ST (C)",6.84,6.84,13,11,2,8,10,6,10,10,3,2,3,9,12,12,11,1,11,9,7,8,11,6,3,9,9,3,11,8,10,12,2,10,15,8,12,11,10,12,2,4,9,9,11,10,10,4,- -  -,,11
Harvey Kedwell,"AM (R), ST (C)",6.84,6.84,7,6,2,11,6,5,5,8,1,1,3,4,5,7,12,3,9,17,2,6,3,4,1,10,5,3,5,12,13,8,1,12,7,8,10,7,5,8,3,1,8,9,7,14,13,2,- -  -,,10
