Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Paco Craig,D (LC),6.98,6.98,12,10,1,8,12,11,12,12,2,2,1,12,7,10,8,3,7,11,11,8,6,7,3,13,13,4,6,4,10,7,3,5,16,12,5,4,13,10,1,1,10,11,7,8,12,1,- -  -,,7
James Husband,"D (LC), WB (L)",6.98,6.98,15,10,2,11,13,12,12,13,1,2,3,13,8,10,10,3,10,15,12,7,5,13,1,10,11,1,6,12,10,6,3,9,13,12,10,7,13,9,4,1,15,11,11,10,16,1,- -  -,,12
James Bolton,"D (RC), WB (R)",6.98,6.98,13,10,3,10,13,11,10,11,2,2,1,12,6,11,10,3,8,14,12,10,8,8,3,12,12,4,5,3,11,5,3,8,12,11,10,5,10,10,3,2,12,11,10,11,12,1,- -  -,,11
Jesse Debrah,D (C),6.97,6.97,15,11,1,9,10,12,13,13,2,3,2,11,2,10,12,2,9,12,11,7,6,7,3,15,13,1,5,11,8,5,2,7,16,8,5,7,11,10,3,1,11,10,12,11,9,1,- -  -,,11
Raphael Araoye,"D (LC), WB (L)",6.97,6.97,7,7,1,1,5,6,12,11,2,3,1,12,3,3,14,2,2,18,12,4,4,6,2,8,13,1,1,6,6,3,2,6,13,13,7,5,12,7,3,3,8,9,13,13,9,3,- -  -,,15
Jordan Turnbull,"D (LC), DM",6.96,6.96,12,8,3,11,12,14,12,12,2,1,2,12,5,12,10,2,8,12,11,9,8,10,1,13,13,1,5,6,11,6,3,9,12,12,6,5,11,11,2,2,12,11,12,9,13,4,- -  -,,8
Corey Jordan,D (C),6.95,6.95,11,10,3,10,10,9,12,13,3,3,3,10,3,11,12,3,8,14,10,4,4,10,2,12,12,1,5,6,7,3,2,2,12,12,3,2,11,11,1,3,13,9,12,11,12,1,- -  -,,13
Charlie Raglan,D (C),6.93,6.93,13,9,1,10,13,12,12,13,3,2,2,12,10,12,11,2,8,11,12,6,11,10,2,13,12,2,9,9,10,9,1,5,14,11,5,5,12,12,3,2,14,9,11,8,7,2,- -  -,,12
Tom Anderson,D (C),6.93,6.93,14,6,1,6,14,13,12,14,1,2,3,12,2,8,7,3,6,11,13,8,4,16,2,16,13,2,4,2,8,6,2,3,14,12,6,6,13,12,1,1,16,11,11,7,12,2,- -  -,,8
Ben Hockenhull,D (C),6.93,6.93,10,8,2,11,14,10,12,12,4,1,3,12,5,11,12,2,5,13,10,6,4,10,3,13,10,2,5,4,11,5,3,7,14,10,5,4,12,11,4,3,13,11,9,6,12,1,- -  -,,11
Lewis Baines,D (LC),6.92,6.92,12,11,2,11,13,13,12,10,1,2,2,13,8,12,12,2,8,14,11,5,4,9,1,14,11,2,3,3,6,4,3,8,11,8,4,2,11,12,3,4,14,9,10,8,11,2,- -  -,,10
Lewis Freestone,D (LC),6.92,6.92,11,10,1,7,11,10,12,13,3,3,1,12,5,11,11,3,8,10,12,10,5,9,1,13,12,1,6,5,10,7,2,9,15,10,8,10,12,10,1,3,11,9,12,12,10,1,- -  -,,12
Alex Pearce,D (C),6.92,6.92,13,6,2,9,15,12,12,11,1,1,1,16,9,11,4,2,7,13,12,11,6,16,2,14,13,3,7,4,8,7,1,4,16,12,7,5,13,12,1,2,16,11,14,4,15,1,- -  -,,4
Jay Williams,D (RC),6.92,6.92,6,4,2,6,6,13,10,13,3,2,1,13,3,4,11,2,4,15,12,5,2,13,1,11,9,1,5,5,3,3,1,5,6,13,8,4,14,8,2,1,9,9,7,9,6,3,- -  -,Wnt,13
Dion Conroy,"D (C), DM",6.92,6.92,14,12,2,11,13,12,11,12,2,3,2,10,4,13,10,1,8,12,13,7,6,13,4,12,13,3,7,5,10,6,2,10,15,11,4,5,11,12,2,2,11,12,11,8,9,1,- -  -,,11
Sam Graham,D (C),6.92,6.92,11,6,2,10,11,10,14,11,1,1,3,10,3,8,12,3,4,12,11,8,4,9,2,14,12,3,4,5,8,3,1,5,8,9,5,3,10,9,3,2,12,10,11,10,10,1,- -  -,Wnt,12
Nathan Smith,D (C),6.92,6.92,12,6,1,6,13,12,15,10,1,1,3,13,5,6,10,3,9,13,13,7,6,14,2,15,12,2,5,4,7,8,3,5,17,11,5,5,13,9,3,3,18,9,10,9,16,1,- -  -,,10
Brandon Cooper,D (C),6.91,6.91,13,9,2,10,13,12,12,10,2,3,2,12,5,10,9,3,8,9,12,7,7,12,4,15,12,1,4,11,9,5,1,7,15,9,4,3,11,11,3,2,16,9,11,8,14,3,- -  -,Ask,8
Max Hemmings,"D (RC), WB (R), DM, M (C)",6.91,6.91,11,8,1,8,10,9,10,12,1,3,2,9,5,10,10,3,9,12,9,7,4,4,2,12,10,3,4,8,9,4,3,9,14,8,10,4,10,9,1,1,11,9,9,11,14,2,- -  -,Wnt,11
Riley Harbottle,D (C),6.91,6.91,9,9,1,11,10,12,12,12,4,1,1,11,6,10,13,3,11,11,11,2,2,12,2,13,13,2,6,9,10,7,3,8,9,10,6,5,11,9,3,1,10,11,13,9,9,3,- -  -,,13
Baily Cargill,"D (LC), WB (L)",6.91,6.91,12,10,1,8,10,10,13,13,4,3,1,11,4,11,8,3,9,13,11,5,6,7,2,13,11,1,6,8,11,4,1,6,12,11,4,5,11,13,2,2,11,12,10,11,12,3,- -  -,Wnt,8
Callum Chapman-Page,D (C),6.91,6.91,10,11,3,11,10,13,13,10,2,1,1,10,4,13,10,2,9,11,9,3,6,10,1,11,11,2,7,5,10,5,2,7,13,9,6,5,10,12,1,1,10,10,8,10,14,1,- -  -,Trn,10
Kaelan Casey,D (C),6.91,6.91,13,11,2,12,13,10,13,12,1,2,1,9,4,12,12,3,5,13,13,7,8,15,3,15,10,3,5,6,12,7,2,7,12,11,5,5,14,9,3,3,10,12,11,8,10,3,- -  -,,14
Di'Shon Bernard,"D (RC), WB (R)",6.91,6.91,13,10,3,10,12,12,14,12,2,1,2,12,5,11,14,1,6,15,11,9,5,9,3,14,11,1,4,5,10,4,1,10,14,11,7,4,11,10,1,4,12,12,10,11,13,3,- -  -,,13
Will Forrester,D (C),6.91,6.91,12,10,3,12,13,13,13,12,3,2,2,13,6,11,12,3,7,12,11,5,6,12,1,13,12,3,6,6,11,6,1,7,15,12,5,6,10,13,3,1,13,12,13,10,11,1,- -  -,Wnt,12
Jacob Mensah,D (RC),6.91,6.91,15,5,3,7,9,12,14,10,2,2,3,10,2,9,14,2,3,12,11,5,1,7,1,15,12,3,2,3,8,2,1,5,14,9,5,1,12,8,3,3,14,10,10,11,13,2,- -  -,Wnt,14
Jordan Tunnicliffe,D (C),6.91,6.91,12,7,1,10,11,13,13,9,2,4,1,12,5,8,7,2,9,12,13,3,4,12,3,13,15,4,3,6,8,5,1,7,11,11,5,4,10,10,1,3,11,10,11,8,13,2,- -  -,Inj,8
Besart Topalloj,"D (LC), WB (L)",6.90,6.90,9,9,3,10,11,10,12,11,2,1,3,11,4,9,12,2,7,15,11,10,6,10,1,11,12,1,3,9,10,7,3,7,11,13,7,6,13,11,2,1,10,10,12,9,10,1,- -  -,Wnt,11
Andy Smith,D (C),6.90,6.90,12,9,4,8,11,13,12,10,2,1,1,13,6,9,11,2,7,12,12,7,4,11,1,16,15,1,5,6,8,4,3,7,11,8,4,5,11,10,3,2,12,13,11,9,13,3,- -  -,,9
Adrian Mariappa,D (RC),6.90,6.90,12,4,2,9,16,14,10,5,3,2,3,12,6,12,5,3,7,11,12,12,7,14,4,10,14,3,6,7,11,5,1,3,18,10,8,6,11,12,4,3,11,9,14,6,12,1,- -  -,,4
Louis Storey,"D (RC), M (C)",6.90,6.90,10,9,3,6,10,10,12,12,3,2,2,10,4,10,11,1,8,10,9,5,2,15,1,14,14,1,2,2,7,2,1,3,15,8,3,3,11,9,2,2,9,10,12,8,11,2,- -  -,,9
Eoin Toal,D (C),6.90,6.90,12,8,2,10,10,12,13,12,1,3,2,12,5,11,11,3,10,13,12,8,3,13,3,14,13,3,6,6,9,5,1,7,12,12,4,4,11,13,2,3,12,10,13,11,11,1,- -  -,Ask,12
Jarell Quansah,D (RC),6.90,6.90,5,8,1,8,9,12,12,11,1,2,1,10,5,7,12,1,4,13,12,9,8,14,4,15,14,2,3,5,11,3,3,7,7,10,5,6,12,11,3,2,9,8,11,11,8,3,- -  -,,12
Will Smith,D (C),6.90,6.90,14,10,1,10,10,12,11,12,2,3,3,11,6,11,11,2,7,15,12,7,4,11,2,12,10,2,5,8,10,5,4,8,15,10,5,5,12,11,2,2,12,9,13,11,7,3,- -  -,Wnt,11
Ryan Bennett,D (C),6.90,6.90,12,10,4,9,11,13,12,8,1,1,1,12,6,10,6,2,8,9,15,16,7,16,1,13,15,3,5,4,11,4,3,6,12,12,6,3,10,16,3,3,16,8,13,4,10,3,- -  -,,6
Jordan Moore-Taylor,"D (C), DM",6.89,6.89,13,8,3,9,11,14,13,12,4,2,1,14,5,11,10,3,7,12,12,6,6,10,2,11,13,2,9,3,8,6,2,7,11,12,4,4,14,10,2,1,11,10,12,9,11,1,- -  -,,10
Zach Abbott,D (C),6.89,6.89,8,4,2,5,6,14,11,8,3,1,3,13,5,6,12,2,2,14,14,1,3,5,2,10,13,4,1,7,6,1,3,3,4,13,1,3,9,6,2,3,10,10,12,13,11,1,- -  -,,15
Callum Howe,D (C),6.89,6.89,12,7,3,5,10,12,12,8,1,1,1,12,3,8,8,2,9,12,10,5,1,12,2,12,14,3,2,7,9,6,1,4,11,10,2,3,11,11,2,2,13,11,10,10,10,1,- -  -,Inj,8
Priestley Farquharson,"D (C), WB (R), DM, M (C)",6.89,6.89,10,9,2,8,10,10,14,12,1,2,2,9,4,8,11,2,8,15,10,14,3,6,3,13,12,2,4,5,7,7,3,7,13,11,4,8,9,12,3,2,9,10,9,10,12,2,- -  -,,10
Bobby Thomas,D (C),6.89,6.89,14,7,3,10,14,12,14,14,2,3,2,13,5,8,11,2,7,13,11,13,8,10,1,15,13,3,2,6,8,5,2,7,13,12,5,6,12,8,3,2,12,9,12,11,15,1,- -  -,Wnt,11
Michael Kelly,"D (RLC), WB/M (L)",6.88,6.88,9,10,3,7,12,10,10,10,3,3,3,11,6,9,11,2,10,9,11,7,6,11,2,12,6,1,9,8,7,7,1,5,10,10,12,3,12,9,1,2,12,11,12,8,12,2,- -  -,Wnt,11
Matthew Bondswell,D (LC),6.88,6.88,14,11,1,12,12,12,12,13,3,2,1,12,3,9,13,3,11,11,12,4,3,9,2,11,10,1,4,9,9,5,1,10,5,12,10,4,11,10,3,1,11,11,13,13,6,3,- -  -,,12
Will Wright,"D (RC), DM, M (C)",6.88,6.88,14,10,1,10,14,10,13,12,3,2,1,11,14,11,10,1,10,14,11,8,10,11,3,12,12,3,14,2,9,5,3,7,13,8,9,11,9,9,1,1,9,10,8,11,10,2,- -  -,Opt,10
Lewis Richards,"D (LC), WB (L)",6.88,6.88,11,14,1,9,10,10,13,11,1,3,3,9,7,13,12,1,9,12,11,6,5,12,1,13,11,1,4,5,10,6,3,9,12,10,11,7,12,10,2,1,10,10,13,9,7,1,- -  -,Wnt,10
Will Andiyapan,D (RLC),6.88,6.88,9,8,2,9,11,11,12,12,3,1,3,12,6,11,10,1,5,16,9,11,8,10,3,12,13,3,4,7,10,5,3,8,16,10,9,6,13,9,1,2,11,12,12,11,15,2,- -  -,,11
Will Boyle,D (C),6.88,6.88,13,8,2,10,15,12,14,14,1,3,3,12,5,10,11,1,10,12,11,8,5,14,3,14,14,2,6,6,9,7,2,6,12,12,5,3,11,11,2,1,12,8,12,9,12,1,- -  -,Trn,11
Jean Cissé,"D (RC), WB (R), DM",6.86,6.86,9,8,1,10,12,14,12,11,3,3,2,13,7,8,10,3,4,15,11,7,5,11,1,15,15,1,7,3,10,6,1,6,12,9,9,5,9,8,3,2,16,8,12,12,13,2,- -  -,Inj,11
Ro-Shaun Williams,D (C),6.86,6.86,11,5,4,12,13,12,12,13,1,1,2,11,5,12,12,3,9,11,12,7,2,9,1,14,12,2,2,8,11,3,2,8,13,12,4,2,9,10,3,1,9,11,13,11,9,3,- -  -,,11
Sam Woods,"D (C), DM, M (C)",6.86,6.86,14,9,1,10,15,11,12,10,3,3,3,11,6,10,8,3,8,7,13,8,6,11,1,13,11,2,5,5,11,6,2,7,9,12,6,5,11,12,2,2,12,13,13,6,13,3,- -  -,Wnt,8
Fiacre Kelleher,D (C),6.86,6.86,14,8,3,6,15,12,12,14,3,2,3,13,4,7,7,3,3,13,11,2,3,12,3,16,10,2,7,5,7,3,1,6,14,9,3,4,11,10,2,3,13,9,12,8,9,2,- -  -,,6
Adam Long,D (C),6.86,6.86,10,5,1,8,9,8,13,9,1,1,2,9,2,7,12,2,8,8,9,1,5,9,2,17,13,2,3,6,8,9,2,5,15,11,7,7,14,8,1,2,9,10,12,7,13,2,- -  -,Wnt,10
Patrick Almond,"D (C), DM",6.86,6.86,10,10,3,8,12,13,14,10,2,3,2,11,4,8,9,4,10,15,12,4,3,13,3,15,11,2,4,7,6,4,1,6,13,11,4,3,13,8,2,3,13,10,11,10,14,2,- -  -,,7
Tom Davies,D (C),6.86,6.86,11,8,3,8,9,12,11,11,3,2,1,12,5,8,7,1,6,10,12,8,5,12,2,14,13,3,6,7,9,5,3,6,14,12,5,5,12,11,3,3,14,10,11,6,12,1,- -  -,,6
Fraser Horsfall,D (C),6.86,6.86,12,8,1,8,13,13,14,12,2,1,1,13,5,10,9,1,5,13,13,12,3,14,2,16,15,1,6,4,8,6,1,6,13,10,3,3,11,9,1,2,13,12,10,8,10,2,- -  -,,8
Geraldo Bajrami,"D (C), DM, M (C)",6.85,6.85,11,9,2,10,12,12,11,9,1,3,4,14,4,13,12,2,9,10,13,4,4,14,1,12,12,3,5,6,9,5,1,8,14,12,6,5,12,13,4,2,14,11,11,10,9,1,- -  -,,10
Joseph Toole,D (RLC),6.85,6.85,5,6,3,3,4,10,9,11,3,3,1,12,2,4,13,1,3,14,13,1,1,5,4,11,8,1,1,5,5,1,2,3,14,12,5,2,14,5,3,3,6,9,8,14,6,3,- -  -,,13
Joseph Olowu,D (LC),6.85,6.85,12,7,1,8,10,12,14,13,2,3,1,11,8,9,13,1,7,12,12,9,3,14,1,12,13,1,4,3,8,5,2,9,13,10,4,7,11,11,1,3,12,12,12,9,12,2,- -  -,,13
Laurence Wyke,"D (RC), DM, M (C)",6.85,6.85,13,8,2,9,12,11,14,13,2,2,1,12,6,10,12,2,6,12,12,4,5,9,3,13,11,3,6,4,8,7,2,7,13,11,6,5,10,9,1,3,13,12,9,9,17,1,- -  -,Wnt,10
Mazeed Ogungbo,D (RLC),6.85,6.85,12,6,1,8,12,12,13,12,3,2,3,11,8,9,14,2,5,13,12,9,5,12,2,14,12,3,3,6,8,3,1,7,13,9,5,5,11,10,2,3,11,10,9,11,12,4,- -  -,,14
Morgan Feeney,D (C),6.85,6.85,10,9,2,11,11,11,13,12,3,1,3,13,6,9,11,2,9,11,11,7,7,13,4,14,12,2,6,5,9,5,3,6,4,9,6,4,10,9,1,3,12,11,9,15,9,2,- -  -,Wnt,11
Robbie McKenzie,"D (RLC), DM, M (C)",6.85,6.85,14,9,2,9,12,13,9,12,3,3,1,12,11,12,11,3,10,13,13,13,10,9,1,12,13,1,8,6,11,8,3,9,10,8,9,8,12,10,3,2,11,12,11,10,12,2,- -  -,,11
Dynel Simeu,D (C),6.85,6.85,11,6,2,7,13,12,14,12,1,3,3,11,3,7,13,2,10,8,12,7,9,12,2,14,11,1,9,5,7,6,1,6,6,12,8,9,13,9,3,3,12,14,11,6,13,2,- -  -,,16
Jordan Astley,"D (RLC), M (C)",6.84,6.84,14,9,1,13,12,8,10,13,1,3,3,13,3,10,9,2,6,15,10,7,5,5,1,12,5,2,5,8,9,5,2,7,12,12,10,7,12,9,2,3,18,14,10,9,16,3,- -  -,,10
Tom Eastman,D (C),6.84,6.84,13,7,1,8,14,12,14,8,4,3,2,13,6,10,6,1,7,13,11,6,4,7,1,14,13,2,4,9,7,6,2,5,16,11,8,1,12,10,1,3,14,8,12,5,10,2,- -  -,Trn,6
Jayden Porter-Atkinson,"D (C), DM, M (C)",6.83,6.83,13,13,2,10,10,15,8,13,3,3,1,8,4,13,13,3,8,9,14,5,8,13,1,5,8,3,7,9,12,2,2,7,10,12,7,6,10,9,1,1,8,12,12,13,11,3,- -  -,,15
Adam Crowther,D (C),6.83,6.83,8,7,1,5,8,10,8,5,1,2,1,11,3,7,9,3,5,7,13,1,6,8,2,14,11,2,4,5,4,5,2,6,11,14,3,6,10,9,1,1,9,8,10,10,8,2,- -  -,,9
Sam Barnes,D (C),6.83,6.83,12,10,2,10,12,10,12,12,2,2,4,12,7,11,12,3,6,13,12,5,5,14,1,16,12,1,5,7,11,4,1,6,13,11,5,6,12,13,1,3,10,11,11,12,8,2,- -  -,,12
Aaron Donnelly,"D (LC), DM",6.83,6.83,11,8,1,11,11,8,13,12,3,2,1,12,7,9,12,1,6,10,11,3,4,10,3,12,11,1,3,6,7,6,2,5,8,10,4,4,12,12,1,2,10,11,9,9,7,3,- -  -,Wnt,8
Damon Burke,"D (LC), DM",6.83,6.83,13,6,3,8,12,11,8,10,2,1,3,6,2,10,8,1,4,10,6,6,3,14,2,12,5,4,9,7,5,4,3,3,10,10,5,5,7,6,1,2,17,3,7,11,8,3,- -  -,Yth,8
Joe Lewis,D (RC),6.83,6.83,13,8,2,9,12,12,14,11,1,2,1,12,6,8,13,2,6,12,12,9,2,7,4,14,13,2,3,6,8,4,2,7,11,10,4,2,11,8,3,4,12,11,9,12,12,3,- -  -,,11
Brandon Bryan-Waugh,D (RC),6.83,6.83,10,11,1,11,11,14,9,9,2,2,3,14,6,13,13,2,6,14,11,4,4,11,3,13,10,2,1,5,10,8,2,9,12,7,9,6,11,6,3,2,10,12,12,13,15,3,- -  -,Wnt,12
Chay Burroughs,"D (LC), DM",6.83,6.83,11,7,4,7,14,10,14,13,1,2,3,9,6,9,12,3,7,14,11,7,6,7,2,15,10,1,8,6,9,5,1,6,12,14,6,6,10,10,2,1,15,13,10,11,7,1,- -  -,,12
Maldini Kacurri,D (C),6.83,6.83,10,5,2,6,9,13,10,9,3,2,2,15,7,9,9,1,6,10,8,8,9,14,3,19,12,2,2,6,5,8,2,4,10,8,6,4,14,7,3,3,11,11,10,7,17,2,- -  -,Wnt,9
Brooklyn Lyons-Foster,"D (RLC), WB (RL)",6.83,6.83,11,11,1,11,14,8,10,13,2,3,1,9,7,12,14,1,12,13,7,7,5,8,2,11,7,2,6,8,11,5,4,10,8,11,7,4,9,13,1,3,6,12,10,12,8,1,- -  -,Inj,14
Cameron John,D (LC),6.83,6.83,11,7,1,10,11,13,13,13,1,2,3,12,9,10,11,2,8,11,12,12,7,12,1,12,13,1,9,7,9,8,1,8,13,9,9,11,11,12,1,2,10,11,10,11,13,1,- -  -,Wnt,13
Festus Arthur,"D (C), DM",6.83,6.83,12,9,2,8,12,13,14,12,3,4,3,11,4,9,12,2,5,12,12,7,3,11,3,14,12,1,3,4,9,3,2,6,15,9,3,2,11,7,2,1,13,11,11,9,12,3,- -  -,Wnt,11
Wasiri Williams,D (C),6.82,6.82,7,4,2,3,6,13,7,11,1,2,4,9,1,7,9,3,6,15,13,1,2,9,1,13,12,1,1,5,8,1,3,1,17,13,3,3,6,7,2,1,9,8,8,12,8,1,- -  -,,13
Farrend Rawson,D (C),6.82,6.82,13,7,1,7,13,14,15,13,3,3,1,12,4,8,9,2,7,12,12,8,6,9,2,15,15,3,6,8,10,4,3,6,14,11,7,3,12,8,4,2,15,12,11,7,12,1,- -  -,,9
Harrison Holgate,"D (RC), DM",6.82,6.82,12,7,3,8,8,11,12,13,2,2,2,9,4,9,12,1,9,12,11,11,3,11,3,14,10,3,5,5,8,5,2,10,14,10,5,5,9,12,3,2,10,11,10,10,6,1,- -  -,,12
MacKye Townsend-West,D (RC),6.82,6.82,11,10,3,10,11,12,13,13,2,1,1,11,5,9,12,4,7,12,11,5,4,8,1,8,12,3,5,7,9,4,3,8,12,9,6,4,12,9,2,3,10,13,12,10,11,1,- -  -,,12
Manny Monthe,D (C),6.82,6.82,13,8,2,10,14,11,18,15,2,3,1,10,4,8,14,4,7,15,11,8,4,8,2,14,13,3,5,2,8,6,2,8,16,10,3,1,9,11,1,1,14,13,10,9,9,2,- -  -,,11
Tom Grivosti,D (C),6.82,6.82,12,10,2,9,12,11,10,12,1,1,3,11,4,8,9,3,7,12,11,4,3,10,2,14,12,1,5,7,9,6,3,5,14,9,4,3,10,11,3,1,11,10,11,12,12,3,- -  -,,9
Luke O'Neill,"D (RC), WB (R)",6.81,6.81,13,11,3,12,13,11,9,9,1,3,3,10,5,12,8,3,9,13,12,15,8,7,2,11,11,1,10,9,10,6,1,7,18,10,11,7,11,12,2,3,13,10,10,6,9,3,- -  -,Ask,6
Euan Murray,D (RC),6.81,6.81,13,5,1,9,9,12,14,13,3,3,3,9,7,10,13,2,8,10,13,5,1,11,3,13,13,3,5,1,8,4,1,5,12,9,7,2,13,9,1,2,12,8,13,7,9,1,- -  -,Trn,9
Anthony O'Connor,"D (RC), DM",6.81,6.81,13,5,3,9,9,12,13,12,1,2,2,12,6,11,8,1,6,13,12,8,6,13,1,13,10,2,5,7,8,6,3,4,13,10,5,5,9,13,1,2,14,10,10,9,15,2,- -  -,,7
Angus MacDonald,D (RC),6.81,6.81,13,7,2,11,15,12,12,9,2,3,1,10,5,11,7,1,8,12,12,4,6,16,4,13,12,1,7,7,8,8,3,7,15,8,6,4,11,9,2,2,15,11,11,9,14,1,- -  -,,8
Lewis Shipley,D (LC),6.81,6.81,12,10,2,11,11,13,13,13,2,2,3,12,4,12,13,3,6,11,12,9,4,11,2,13,12,3,3,7,7,3,3,6,14,12,5,3,12,12,3,2,13,11,12,10,9,2,- -  -,,11
Connor Hutton-Ward,D (RC),6.80,6.80,9,2,1,8,14,5,9,11,2,1,1,11,2,7,8,1,2,7,7,5,2,6,1,13,5,1,7,5,5,1,3,4,12,11,3,3,7,5,1,1,11,5,8,7,13,3,- -  -,Loa,9
Frankie Edwards,D (C),6.80,6.80,9,10,3,9,9,11,14,14,2,1,4,14,3,10,12,4,3,13,11,5,1,15,2,14,13,3,6,6,9,1,1,8,9,8,1,5,13,10,3,1,9,10,12,9,8,2,- -  -,,12
David Roberts,D (C),6.80,6.80,10,7,4,6,8,10,12,11,3,2,1,10,2,10,9,3,5,15,12,4,5,14,2,15,10,2,6,5,9,5,2,3,7,8,2,7,12,9,1,3,10,10,9,11,9,2,- -  -,Ask,10
Josh Staunton,"D (C), DM, M (C)",6.80,6.80,13,8,1,9,13,11,11,10,3,3,1,10,7,9,10,1,5,10,11,4,4,14,2,12,11,4,4,6,8,5,4,7,14,10,6,5,12,11,3,3,13,9,11,8,11,2,- -  -,,11
Harry Hagan,D (RC),6.80,6.80,7,3,1,4,6,13,14,9,3,1,3,13,1,5,11,4,4,17,13,2,2,10,3,13,11,3,1,5,3,1,2,1,15,13,2,2,11,10,1,1,9,9,8,11,10,1,- -  -,,12
