UID,Name,Position,Av Rat,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp,Rec,Inf
28018529,Matt Godden,ST (C),6.90,13,12,13,11,12,13,13,11,6,14,11,14,12,11,17,12,12,14,10,13,9,14,5,9,10,15,11,8,12,11,7,6,11,16,6,12,1,3,4,2,3,3,2,3,1,1,4,12,13,6,8,9,8,12,10,12,13,- -  -,
28018706,Josh Magennis,ST (C),6.81,11,10,13,15,17,11,15,17,15,11,13,11,11,11,11,6,11,10,10,13,9,14,5,9,8,13,8,9,15,12,14,7,9,11,9,9,1,3,2,3,3,2,1,2,1,1,3,8,10,7,9,9,7,14,15,15,5,- -  -,
28018791,Gary Gardner,"DM, M (C)",6.76,8,10,12,12,14,9,14,11,11,12,11,13,12,11,15,9,12,13,13,15,12,14,10,10,12,11,12,12,14,12,8,11,12,9,12,12,2,2,1,3,3,1,2,1,2,1,1,12,11,5,9,11,15,14,13,9,14,- -  -,Inj
28019284,Robbie Brady,D/WB/M/AM (L),6.51,12,12,13,8,13,12,14,11,14,11,13,11,11,11,16,12,9,13,12,14,11,14,11,13,10,11,11,13,7,11,6,10,12,13,11,12,1,3,3,1,4,3,1,3,3,3,3,13,9,9,13,12,14,11,12,15,10,- -  -,Opt
28027432,Grant Hanley,D (C),6.91,13,8,11,15,10,14,14,17,16,14,16,10,12,11,16,8,18,8,14,17,6,14,6,6,8,6,9,6,16,6,8,14,10,6,15,9,1,1,2,2,3,3,2,3,3,1,3,14,15,12,16,14,10,16,4,10,12,- -  -,
72056133,Daryl Dike,ST (C),6.71,14,11,12,13,13,14,13,17,14,11,12,12,9,11,15,11,8,13,7,12,9,12,5,7,10,14,11,8,13,12,7,7,11,12,7,11,1,1,1,3,3,3,1,2,4,4,3,15,10,3,10,12,9,16,14,7,15,- -  -,
74032588,Ryan Hedges,"M (C), AM (RC)",6.85,14,14,14,11,12,13,12,7,9,8,6,14,9,11,13,14,11,14,10,15,14,14,11,12,15,11,13,11,7,13,4,5,14,10,6,14,2,3,1,2,3,3,1,2,3,1,1,12,14,5,4,10,9,17,15,15,15,- -  -,Ask
75045691,Marcelino Núñez,M/AM (C),6.94,11,13,13,7,14,11,14,10,9,13,11,16,11,11,16,16,7,13,10,14,15,12,13,13,14,10,14,14,6,14,12,6,15,15,8,15,2,2,1,3,1,3,3,2,1,2,2,16,12,6,6,12,6,16,15,12,16,- -  -,
90001976,Marc Roberts,D (C),6.80,11,9,11,15,12,12,12,15,14,12,14,12,12,11,15,7,12,8,12,14,10,15,4,7,6,4,9,5,14,5,19,13,11,5,13,9,1,2,3,3,2,3,2,1,1,1,2,12,11,2,7,14,4,16,15,12,14,- -  -,
90050278,Curtis Tilt,D (C),6.72,9,7,10,14,15,11,12,14,15,14,16,11,11,11,14,9,10,9,13,12,7,12,6,6,8,5,11,5,14,3,7,15,12,4,13,9,1,1,2,2,2,3,1,3,3,2,3,7,15,14,12,12,3,10,12,9,7,- -  -,Wnt
28047408,Jake Bidwell,"D (LC), WB (L)",6.91,11,12,13,13,15,13,16,14,16,12,17,9,12,11,16,7,10,11,10,14,8,16,11,14,11,7,10,11,13,6,12,12,8,11,13,11,1,2,2,2,3,1,1,1,1,2,3,12,15,4,16,13,5,15,11,11,13,- -  -,
28047460,Andre Wisdom,"D (RC), WB (R), DM",6.76,12,8,9,14,15,12,14,15,11,10,11,11,13,11,12,7,11,8,12,15,8,14,6,8,9,5,12,3,14,4,8,13,12,5,14,10,1,2,3,3,2,1,1,3,1,3,1,13,13,10,5,9,9,14,11,14,10,- -  -,
91000630,Andreas Voglsammer,"AM (R), ST (C)",6.92,14,11,15,13,17,14,16,16,16,12,17,12,13,11,17,10,11,12,8,14,11,17,6,6,11,12,12,11,13,12,4,8,9,14,9,11,2,2,2,3,2,2,2,2,3,3,4,15,14,4,8,15,8,16,14,13,12,- -  -,Set
92002651,Leon Balogun,D (RC),6.83,13,11,11,16,12,15,14,14,14,10,15,9,8,11,15,7,13,10,12,15,8,12,5,8,8,6,11,5,14,7,16,12,13,6,13,9,2,2,2,1,1,1,1,3,1,3,2,14,13,4,13,12,10,17,13,13,13,- -  -,Set
28047904,Cyrus Christie,D/WB/M/AM (R),6.81,13,13,10,13,13,13,12,14,8,11,9,11,10,11,11,11,9,13,10,13,11,12,10,13,13,8,11,8,12,10,11,10,11,7,13,11,3,1,3,1,3,2,3,1,2,2,3,13,12,8,4,11,5,10,10,11,12,- -  -,Inj
28048260,Curtis Nelson,D (RC),7.02,13,13,14,14,14,13,14,14,14,12,14,11,12,11,18,6,11,7,12,14,8,14,5,9,9,6,11,5,14,5,10,12,8,5,12,9,1,2,3,1,3,1,3,3,2,1,3,13,13,5,9,11,5,12,13,15,13,- -  -,Opt
93070271,Viktor Gyökeres,"AM (RL), ST (C)",6.93,13,12,12,13,15,14,16,15,17,12,13,11,12,11,16,11,7,12,9,14,8,19,6,6,13,14,11,7,12,12,6,6,10,13,6,12,3,2,2,1,1,2,2,3,3,2,2,12,11,4,14,11,6,12,9,12,8,- -  -,Req
95034355,Cameron Pring,"D (LC), WB/M/AM (L)",6.64,14,11,10,9,14,14,13,12,9,10,13,7,8,11,11,6,5,11,12,12,8,11,8,11,12,8,11,9,8,6,9,11,11,7,12,10,3,1,4,2,1,1,2,1,2,3,2,12,12,6,7,10,5,9,10,14,19,- -  -,Wnt
28055045,Todd Kane,D/WB (R),6.52,13,12,12,11,15,14,15,10,13,10,11,9,11,11,14,9,10,11,8,14,7,15,11,14,10,9,10,9,9,9,7,10,8,10,11,10,2,4,2,3,3,2,1,1,3,2,4,16,14,13,9,8,5,8,9,12,14,- -  -,Wnt
2000050627,Alfie Devine,"DM, M/AM (C)",6.88,13,12,14,12,15,13,15,11,14,12,13,12,10,11,14,13,8,9,9,12,12,14,10,8,12,10,11,11,9,12,6,8,12,8,9,12,2,1,2,2,3,2,3,4,4,3,1,10,12,1,13,3,10,14,8,13,8,- -  -,
2000053511,Harry Leonard,"AM (RLC), ST (C)",6.58,12,11,12,10,13,12,11,8,8,12,10,12,6,11,9,9,8,10,10,11,11,12,4,6,8,12,12,12,7,11,2,4,10,12,4,10,2,4,3,3,2,3,2,3,1,2,3,9,10,5,4,14,9,10,13,12,12,- -  -,Loa
2000144674,Brandon Khela,"DM, M/AM (C), ST (C)",6.38,11,10,11,9,12,11,13,11,9,10,11,11,11,11,6,10,8,11,7,11,12,12,9,8,11,12,11,7,11,10,6,8,11,10,8,11,2,2,2,1,4,3,1,3,1,2,1,10,9,5,6,11,5,13,11,10,20,- -  -,Loa
28062309,Callum Robinson,"AM (RLC), ST (C)",6.88,15,15,14,11,12,13,12,11,7,12,9,10,10,11,12,13,8,15,4,13,12,13,9,10,13,12,12,8,9,9,6,6,12,10,6,13,1,2,3,1,2,3,3,3,3,1,2,13,12,6,6,9,10,14,11,11,12,- -  -,
28063828,Lewis Baker,"DM, M/AM (C)",6.60,10,10,8,9,14,12,12,10,10,10,9,13,9,11,10,11,8,10,10,11,14,12,16,14,10,10,12,15,5,12,5,7,14,17,10,13,2,3,1,3,1,2,2,2,3,2,2,12,13,5,8,10,4,13,16,11,16,- -  -,
28066232,George Evans,"D (C), DM, M (C)",6.57,10,12,11,12,13,12,12,12,12,13,8,13,13,11,8,7,9,10,13,12,13,12,10,10,9,9,13,8,12,8,6,12,13,7,11,14,3,1,3,1,3,2,3,1,1,2,2,12,13,8,9,12,11,12,11,15,14,- -  -,Ask
28086113,Tariqe Fosu,AM (RLC),6.79,15,13,10,10,15,16,11,8,10,11,11,11,12,11,11,15,5,12,7,12,12,13,10,11,13,12,11,9,5,11,7,4,11,11,6,12,2,2,3,2,2,2,2,2,1,2,3,15,12,4,6,14,6,10,12,13,12,- -  -,Wnt
28087373,Connor Roberts,"D (RLC), WB (R)",6.85,12,13,11,9,19,12,18,9,14,12,13,11,14,11,18,11,10,14,12,16,11,16,13,12,8,9,12,11,10,8,18,12,12,5,13,11,1,3,3,3,1,1,2,4,1,1,1,12,14,13,10,16,2,19,6,15,5,- -  -,
28093563,George Thomas,"M (C), AM (RC), ST (C)",6.56,13,12,12,8,14,13,13,11,7,10,8,9,12,11,11,12,6,13,10,11,12,15,10,9,10,8,11,11,5,9,2,5,11,4,8,10,3,3,3,1,2,2,3,1,2,2,2,10,12,2,3,12,11,12,11,8,14,- -  -,
28097983,Jake Clarke-Salter,D (LC),6.75,12,12,13,14,12,12,14,14,13,11,12,10,12,11,13,5,13,8,12,13,10,13,7,6,7,7,11,7,13,5,7,12,11,4,11,12,2,3,3,2,2,2,2,2,1,2,3,13,12,8,14,12,6,11,7,5,6,- -  -,
28099973,Chris Willock,"M (L), AM (RLC), ST (C)",6.77,14,15,14,7,13,14,11,11,7,11,9,14,7,11,12,14,4,12,5,12,13,11,10,12,15,10,14,8,5,12,3,5,12,9,5,13,3,3,4,1,2,2,3,1,3,1,4,15,11,11,6,8,8,8,10,14,14,- -  -,Unh
28099976,Marc Bola,"D (LC), WB/M (L)",6.49,15,13,11,12,12,15,13,10,12,12,13,11,12,11,11,12,10,12,11,13,11,13,11,13,12,9,11,4,10,11,9,12,8,5,12,12,3,1,3,1,1,3,1,1,1,3,3,10,13,5,9,8,11,12,12,11,14,- -  -,Ask
28100148,Callum Connolly,"D (RC), DM, M (C)",6.70,11,11,11,12,13,11,14,13,15,11,12,11,11,11,14,6,13,9,12,13,10,14,5,9,8,11,11,12,13,13,9,13,11,6,14,11,1,1,2,2,2,1,3,1,1,1,3,13,13,10,13,13,6,14,9,18,14,- -  -,
28100155,Nathan Broadhead,"AM (RLC), ST (C)",6.67,14,12,11,8,11,14,11,9,11,10,7,12,11,11,7,13,7,14,7,10,11,11,4,8,11,14,10,10,10,10,3,5,9,10,3,13,3,2,3,3,4,1,3,2,3,2,2,10,12,8,3,10,15,10,11,11,10,- -  -,
28100270,Jimmy Dunne,D (C),6.78,12,10,12,14,10,12,14,13,15,13,15,12,13,11,15,6,11,5,13,12,8,13,6,6,7,8,8,7,16,7,10,13,9,8,14,9,1,1,2,3,2,3,2,1,2,4,3,14,14,10,10,12,4,14,12,6,13,- -  -,
28100475,Liam Cullen,"AM (RC), ST (C)",6.83,13,12,11,8,12,11,12,8,15,12,14,12,13,11,16,13,11,12,8,13,11,14,7,13,11,12,12,13,13,13,4,5,11,14,6,12,1,3,4,3,1,1,1,1,4,1,2,16,14,5,7,14,8,15,9,10,6,- -  -,Unh
28105799,Tyler Roberts,"AM (RLC), ST (C)",6.79,14,13,13,11,13,15,15,14,13,11,11,11,9,11,14,12,6,13,5,14,10,15,3,9,12,13,12,8,11,10,6,4,11,10,4,13,3,1,1,3,3,2,3,3,4,1,2,12,10,4,6,11,11,13,12,14,14,- -  -,
28107001,Thomas Sang,"D/WB (R), DM, M (C)",6.83,13,12,11,13,9,11,13,11,11,14,11,12,11,11,11,10,8,11,12,13,10,12,10,13,13,9,12,10,12,11,9,13,12,9,12,13,4,1,3,3,3,2,2,1,3,1,3,10,13,4,9,11,7,12,12,16,10,- -  -,
28109144,Oliver Cooper,"M (C), AM (LC)",6.65,16,14,13,8,11,13,11,9,15,11,14,9,12,11,14,13,5,12,10,13,10,15,6,9,12,9,12,4,5,8,3,8,10,6,10,11,3,3,3,3,3,2,1,2,2,3,2,13,14,7,12,12,7,16,11,15,11,- -  -,
28110835,Daniel Ballard,D (C),6.90,12,10,11,15,12,13,15,14,16,12,16,13,12,11,15,9,14,7,13,16,10,15,3,4,8,6,11,5,15,8,6,12,10,7,14,11,4,2,4,3,2,1,1,3,1,3,2,15,16,4,11,13,9,16,14,13,12,- -  -,
28112989,Jonathan Russell,"DM, M/AM (C)",6.58,11,10,15,14,12,11,14,16,8,11,10,13,11,11,12,11,8,14,14,11,11,12,6,8,12,11,12,8,11,10,6,9,13,8,10,11,1,1,4,2,1,1,1,3,1,4,1,9,11,3,6,10,8,11,12,11,13,- -  -,
28112990,Jonathan Panzo,"D (LC), DM",6.92,14,13,13,14,13,14,13,15,12,12,12,12,10,11,13,12,9,7,12,11,11,13,6,11,10,6,11,6,11,8,11,12,12,7,12,12,3,2,3,1,2,2,2,2,3,3,4,15,12,6,10,12,6,12,10,13,19,- -  -,
28116394,Ellis Simms,ST (C),6.75,14,12,12,14,12,14,12,14,11,10,11,11,10,11,16,8,14,11,8,12,9,12,5,8,11,13,9,5,13,10,5,8,9,8,8,11,3,3,2,3,2,4,2,3,3,1,3,10,11,4,5,10,7,12,10,12,19,- -  -,
28116526,Aji Alese,D (LC),6.79,12,13,11,15,13,13,15,13,10,12,11,12,12,11,12,7,15,10,13,12,11,11,1,2,12,9,10,2,12,2,4,13,10,4,12,12,2,2,2,1,3,2,1,4,3,3,2,10,10,8,10,10,8,15,13,10,14,- -  -,
28116530,Emmanuel Longelo,D/WB (L),6.79,15,13,7,12,15,17,14,12,8,11,11,10,12,11,10,11,11,12,11,11,9,12,10,13,11,9,10,11,11,12,11,12,10,6,12,12,1,3,2,4,1,4,2,3,2,1,1,13,14,1,7,11,7,9,11,14,13,- -  -,
28122190,Cody Drameh,"D (RL), WB (R)",6.87,16,13,14,11,16,15,14,12,12,11,12,12,11,11,12,12,11,13,12,12,10,13,10,11,12,8,12,8,7,8,9,11,10,8,13,11,3,2,3,2,3,3,3,3,1,2,3,9,11,3,10,8,5,12,12,13,12,- -  -,
28122327,Harrison Ashby,D/WB (R),6.99,12,10,10,10,13,12,11,12,14,12,12,9,14,11,12,8,14,11,12,11,11,12,9,10,9,11,11,6,10,11,11,12,13,9,12,12,4,3,2,1,3,2,3,2,1,2,1,13,14,7,15,7,8,12,12,11,13,- -  -,
28127068,Kaine Kesler Hayden,D/WB/M (R),6.91,16,14,10,8,12,16,14,7,10,12,13,13,11,11,13,13,11,12,12,12,10,9,7,13,12,9,11,7,8,8,5,7,12,7,12,12,4,2,1,1,3,1,2,2,2,1,3,13,10,6,6,11,4,10,10,12,11,- -  -,
29106785,Amari'i Bell,D/WB (L),6.93,17,14,12,13,15,16,15,13,7,10,7,8,11,11,13,11,8,10,12,13,9,15,10,10,11,6,9,6,11,6,9,12,11,8,12,10,4,3,1,3,3,3,4,1,2,2,2,11,11,5,5,10,2,14,13,8,13,- -  -,
49046391,Niels Nkounkou,D (L),6.88,16,12,14,10,14,14,14,15,12,10,10,12,12,11,12,13,9,13,12,10,13,12,8,12,13,8,13,7,12,7,13,10,11,6,10,13,2,1,3,3,2,1,1,3,4,1,3,14,12,10,10,10,12,8,12,10,13,- -  -,Wnt
29107388,Ben Whiteman,"DM, M (C)",6.84,10,9,11,12,12,10,14,12,8,13,13,12,13,11,11,9,14,11,11,14,13,14,8,12,11,10,12,13,8,11,8,11,15,12,12,13,1,3,3,1,1,3,2,3,1,3,1,15,15,3,5,12,11,14,14,8,12,- -  -,
29111384,Perry Ng,"D (RC), WB (R)",6.91,12,13,13,11,14,12,14,14,14,13,13,13,11,11,15,13,14,12,12,14,12,18,5,11,12,7,12,3,12,13,8,13,12,5,12,12,2,1,4,1,3,2,3,1,3,3,2,13,13,13,12,11,4,14,14,16,12,- -  -,
29122259,Tyler Walker,ST (C),6.78,13,13,11,11,13,12,12,11,10,14,8,12,10,11,11,11,8,13,6,11,12,10,5,9,11,12,11,6,10,10,5,6,11,13,5,12,2,3,3,1,2,3,3,3,1,3,2,14,11,6,5,11,4,11,14,13,11,- -  -,Wnt
29125192,Jay Dasilva,D/WB/M/AM (L),6.65,14,14,8,4,10,13,11,8,5,13,10,11,10,11,7,15,8,12,10,10,13,13,9,12,12,7,11,6,4,4,11,10,13,5,10,11,1,4,3,3,2,2,1,3,3,1,3,13,12,2,6,6,2,11,10,7,20,- -  -,Opt
29125546,Reece Burke,D (RC),6.78,11,10,14,14,13,11,13,14,12,10,16,12,12,11,14,7,10,10,14,13,11,12,6,8,8,7,11,7,13,8,7,13,11,6,14,12,3,4,3,3,1,1,3,2,2,2,1,15,10,4,8,12,6,15,10,10,15,- -  -,
29129460,Kenneth Paal,"D/WB (L), DM, M (LC)",6.73,14,12,10,8,14,13,14,11,11,11,10,10,11,11,12,14,7,11,9,10,13,11,12,13,12,7,11,12,8,9,10,9,13,8,8,13,2,1,2,1,2,1,1,1,1,2,2,10,9,7,8,12,8,10,10,18,10,- -  -,Set
29137250,George Hirst,ST (C),6.75,10,8,12,15,11,12,13,16,12,12,12,13,11,11,13,9,8,12,11,12,9,14,8,9,11,13,11,9,15,10,7,9,10,12,7,11,2,1,3,3,2,3,2,3,1,2,2,13,12,7,9,10,8,11,10,11,10,- -  -,
29149937,Jack Simpson,D (C),6.83,13,10,14,10,14,13,13,12,11,14,11,14,13,11,4,5,7,12,12,13,10,13,3,8,7,5,12,7,12,6,3,13,12,6,14,8,2,2,1,1,3,2,2,2,2,2,2,13,9,2,8,9,6,14,12,13,14,- -  -,
29158533,Callum Brittain,D/WB (R),6.79,13,12,13,11,14,12,15,9,11,11,12,11,12,11,13,12,11,13,11,13,12,14,9,12,12,6,11,7,9,7,7,12,11,5,12,12,3,1,1,1,1,1,3,1,3,1,3,11,12,4,8,12,2,13,10,13,11,- -  -,
29159400,Ben Brereton Díaz,"AM (RL), ST (C)",7.03,15,12,12,13,15,15,13,15,10,12,12,13,11,11,13,10,7,12,5,15,10,15,5,9,14,14,12,11,12,12,3,5,11,13,4,13,1,1,1,3,2,2,3,2,3,2,1,15,13,1,3,11,3,16,6,13,15,- -  -,Wnt
29160165,Jacob Brown,"WB/M (R), AM (RL), ST (C)",7.05,13,11,13,14,14,14,14,12,13,13,15,12,11,11,15,12,6,13,12,15,11,14,8,12,13,11,11,8,12,10,7,6,10,12,7,11,3,1,1,3,3,3,1,2,1,3,2,12,16,3,6,12,5,16,15,16,17,- -  -,
29160490,Ben Wiles,"WB (L), M/AM (C)",6.88,13,12,10,7,13,13,13,10,8,13,8,13,9,11,13,13,5,12,9,12,13,13,8,10,13,11,12,8,7,12,1,8,13,8,10,13,3,2,2,3,1,1,2,1,1,2,1,15,12,3,8,5,4,13,13,16,14,- -  -,
29162932,Mark Harris,"AM (RLC), ST (C)",6.94,11,13,13,11,13,13,13,10,8,13,8,11,11,11,15,10,8,14,13,14,5,14,10,12,12,9,14,10,9,10,6,9,11,11,8,13,4,2,1,4,2,2,4,1,1,2,2,11,11,5,7,10,7,16,14,15,13,- -  -,Wnt
29169813,Brandon Fleming,D/WB/M (L),6.57,12,12,10,11,11,12,12,8,9,12,9,13,9,11,13,11,6,12,13,14,14,15,10,14,12,9,12,12,9,8,4,13,14,9,14,10,3,3,3,2,3,1,3,3,3,2,2,14,13,8,6,13,7,14,11,13,19,- -  -,
29175235,Dion Sanderson,"D (RC), WB (R)",6.68,14,11,13,13,12,14,14,16,12,12,13,12,13,11,11,8,11,9,12,12,10,13,8,9,12,7,10,7,13,10,12,14,10,8,13,11,4,2,3,3,2,1,3,3,1,2,3,11,14,2,11,11,5,10,11,12,12,- -  -,
4001323,Liam Kelly,"DM, M (C)",6.74,9,9,11,9,12,9,13,10,10,13,12,11,11,12,16,10,15,8,12,13,14,15,9,9,9,8,11,7,10,12,10,11,13,8,14,10,3,4,2,2,3,4,1,2,4,4,2,17,13,4,12,12,11,14,13,6,17,- -  -,
28109945,Michael Obafemi,ST (C),6.81,17,15,14,6,14,16,14,11,12,12,11,12,11,12,12,12,8,14,6,11,9,15,7,7,12,13,10,7,8,10,7,5,9,11,7,12,3,3,2,3,1,3,2,4,3,3,2,12,8,16,5,11,14,7,8,9,8,- -  -,
5112583,Gary Cahill,D (C),6.82,7,7,13,14,14,9,9,13,15,14,19,13,14,12,14,14,17,10,14,18,10,15,3,5,6,9,11,4,17,8,6,15,13,6,14,13,3,1,3,1,3,2,1,1,3,3,1,16,14,5,9,17,10,15,13,9,15,- -  -,
5112649,Richard Wood,D (C),6.88,4,6,14,14,13,5,7,14,15,12,17,11,12,12,12,3,18,7,14,13,7,13,5,5,7,7,10,7,16,5,8,14,12,6,14,8,3,1,3,2,3,2,2,2,2,3,1,13,16,5,12,13,15,18,15,11,14,- -  -,
5123525,Jonny Howson,"D (RC), WB (R), DM, M (C)",6.86,9,8,11,9,14,9,15,9,12,12,15,14,12,12,14,9,14,13,14,14,13,14,12,9,8,11,13,12,7,13,9,12,13,8,12,13,4,2,2,1,3,3,1,1,1,3,1,13,16,2,12,15,7,16,15,16,15,- -  -,
5130321,Lukas Jutkiewicz,ST (C),6.94,9,7,15,16,13,9,12,15,17,12,14,11,12,12,15,7,13,11,9,15,10,15,7,10,9,11,11,7,17,10,9,5,12,15,7,10,1,1,1,2,1,3,1,1,4,4,3,15,13,6,11,10,5,16,13,11,10,- -  -,
5130729,Shane Long,ST (C),6.79,12,13,13,14,15,11,14,9,13,14,17,10,10,12,15,10,9,14,10,18,12,19,7,10,11,11,10,6,13,9,3,6,11,13,9,11,1,1,3,1,1,1,2,3,3,2,3,12,15,8,10,13,5,15,15,12,5,- -  -,Wnt
5131225,Liam Bridcutt,"DM, M (C)",6.74,10,13,14,6,16,10,14,11,12,11,16,12,13,12,17,7,14,9,13,15,8,16,5,6,12,6,12,5,9,6,4,13,12,7,13,11,2,1,1,2,2,1,3,1,3,4,1,14,14,6,11,14,6,15,12,14,15,- -  -,Wnt
29223444,Allahyar Sayyadmanesh,"AM (RL), ST (C)",6.75,14,14,10,12,13,14,12,11,12,9,13,9,10,12,12,12,6,13,8,12,10,13,7,10,13,12,13,5,13,11,5,8,10,12,6,14,1,2,3,3,3,2,1,2,2,3,3,15,11,6,8,9,9,12,9,12,13,- -  -,
28127164,Tyler Morton,"DM, M/AM (C)",6.67,13,11,13,9,13,12,12,8,9,13,9,14,13,12,13,12,11,12,12,14,16,13,12,11,11,9,14,12,8,11,5,11,14,11,10,15,1,3,3,2,2,2,3,3,2,2,2,13,12,5,7,12,6,16,10,10,12,- -  -,
29155384,Jordan Gabriel,D/WB (R),6.87,14,14,13,11,14,15,14,13,18,11,14,11,11,12,17,9,9,12,10,13,10,15,7,11,12,6,11,6,10,5,17,10,11,11,13,10,1,1,1,2,1,3,3,2,1,2,3,15,12,3,11,11,8,13,13,13,12,- -  -,
8454808,Jordan Rhodes,ST (C),6.76,9,11,10,14,18,8,10,11,11,15,12,13,14,12,10,11,12,12,7,8,10,10,6,9,11,15,13,8,14,11,6,5,11,13,7,11,2,2,2,2,1,1,3,3,1,3,1,16,11,4,5,16,6,14,10,9,18,- -  -,
29107332,Jack Whatmough,D (C),6.86,11,11,12,14,12,11,12,12,13,13,12,13,14,12,16,8,13,8,15,12,11,13,7,7,8,6,11,9,14,8,10,13,13,7,12,13,2,1,2,2,3,1,1,2,3,2,2,14,14,6,9,13,9,14,11,12,13,- -  -,Wnt
28126246,Samuel Edozie,"AM (RL), ST (C)",6.82,15,14,14,9,15,16,15,9,6,7,10,9,5,12,18,16,7,12,9,12,11,14,11,10,15,11,10,11,5,8,4,7,12,5,9,13,3,1,1,2,3,1,2,4,1,3,3,11,11,8,10,8,5,12,12,16,18,- -  -,
29156100,Lewis Travis,"DM, M (C)",6.96,12,12,12,12,16,12,18,13,17,13,19,10,11,12,18,9,15,11,12,14,12,18,7,10,10,7,11,7,12,9,7,12,12,7,15,12,2,1,3,1,3,3,1,3,1,2,2,14,14,10,15,13,6,15,2,13,8,- -  -,Wnt
18089592,Manuel Benson Hedilazio,"M (L), AM (RLC), ST (C)",6.74,15,12,6,6,12,16,10,8,15,10,14,8,12,12,12,12,5,8,5,8,10,9,13,13,15,9,13,11,4,10,6,4,12,12,4,14,3,1,2,1,3,4,1,2,1,4,1,14,13,1,7,16,10,11,10,12,13,- -  -,Set
18089606,Ilias Chair,"M (C), AM (LC), ST (C)",6.94,13,14,15,5,11,12,13,8,8,11,13,14,8,12,12,15,8,14,8,12,12,15,11,13,14,11,14,11,4,13,7,8,12,10,6,14,3,3,2,2,2,1,1,2,2,1,1,14,13,6,6,9,5,12,11,7,12,- -  -,Set
