,UID,Name,Position,Av Rat,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp
10,24025298.0,Dominik Livaković,GK,7.04,11.0,15.0,12.0,14.0,13.0,10.0,11.0,13.0,4.0,14.0,11.0,14.0,15.0,14.0,13.0,8.0,14.0,2.0,14.0,14.0,10.0,10.0,3.0,2.0,2.0,3.0,8.0,6.0,7.0,3.0,3.0,2.0,13.0,5.0,2.0,7.0,14.0,10.0,9.0,4.0,13.0,12.0,19.0,16.0,18.0,9.0,15.0,13.0,15.0,2.0,3.0,11.0,4.0,18.0,18.0,13.0,19.0
11,70099201.0,Altay Bayındır,GK,6.83,10.0,16.0,10.0,18.0,10.0,10.0,11.0,15.0,5.0,15.0,10.0,14.0,8.0,11.0,12.0,4.0,15.0,3.0,14.0,10.0,10.0,12.0,4.0,3.0,3.0,1.0,12.0,9.0,8.0,1.0,3.0,2.0,14.0,3.0,3.0,12.0,17.0,10.0,12.0,10.0,16.0,14.0,17.0,13.0,17.0,6.0,10.0,12.0,16.0,5.0,5.0,12.0,8.0,17.0,15.0,14.0,13.0
12,8428653.0,Hugo Lloris,GK,6.75,10.0,14.0,11.0,13.0,15.0,9.0,13.0,13.0,15.0,17.0,17.0,7.0,15.0,14.0,15.0,6.0,15.0,6.0,16.0,15.0,9.0,14.0,6.0,3.0,5.0,1.0,8.0,8.0,9.0,1.0,2.0,4.0,8.0,1.0,10.0,10.0,11.0,12.0,13.0,12.0,16.0,11.0,15.0,13.0,17.0,13.0,11.0,14.0,16.0,4.0,2.0,14.0,14.0,17.0,18.0,3.0,19.0
13,14020367.0,Emiliano Martínez,GK,6.72,10.0,16.0,13.0,15.0,13.0,10.0,12.0,12.0,7.0,13.0,12.0,12.0,14.0,13.0,14.0,8.0,13.0,11.0,13.0,12.0,7.0,13.0,3.0,3.0,1.0,1.0,11.0,2.0,5.0,1.0,3.0,2.0,12.0,3.0,2.0,11.0,15.0,14.0,12.0,10.0,16.0,14.0,15.0,10.0,18.0,14.0,12.0,13.0,14.0,5.0,7.0,14.0,6.0,15.0,9.0,3.0,14.0
14,85094520.0,Mike Maignan,GK,7.12,8.0,16.0,14.0,15.0,17.0,11.0,14.0,15.0,8.0,15.0,14.0,15.0,16.0,14.0,15.0,6.0,15.0,1.0,15.0,15.0,13.0,12.0,1.0,1.0,6.0,1.0,12.0,1.0,6.0,10.0,5.0,1.0,13.0,9.0,5.0,12.0,13.0,15.0,16.0,13.0,15.0,16.0,14.0,9.0,17.0,7.0,14.0,18.0,17.0,5.0,5.0,14.0,6.0,16.0,12.0,2.0,12.0
15,7582392.0,Samir Handanovič,GK,6.99,9.0,14.0,12.0,15.0,18.0,8.0,11.0,12.0,10.0,15.0,14.0,14.0,13.0,14.0,15.0,6.0,16.0,4.0,15.0,17.0,7.0,13.0,7.0,1.0,2.0,3.0,10.0,9.0,8.0,1.0,2.0,3.0,8.0,2.0,1.0,8.0,13.0,16.0,18.0,5.0,15.0,11.0,17.0,14.0,18.0,13.0,11.0,19.0,14.0,3.0,7.0,17.0,4.0,20.0,17.0,16.0,19.0
16,29137172.0,Aaron Ramsdale,GK,7.02,8.0,16.0,10.0,15.0,11.0,8.0,12.0,14.0,12.0,13.0,15.0,14.0,13.0,14.0,16.0,10.0,13.0,9.0,13.0,15.0,15.0,10.0,2.0,1.0,1.0,3.0,12.0,7.0,6.0,3.0,3.0,2.0,13.0,2.0,1.0,12.0,14.0,16.0,14.0,10.0,15.0,16.0,17.0,10.0,16.0,11.0,16.0,16.0,15.0,5.0,7.0,15.0,4.0,16.0,12.0,14.0,14.0
17,19030933.0,Neto,GK,6.67,12.0,16.0,15.0,15.0,14.0,13.0,13.0,15.0,7.0,16.0,12.0,16.0,15.0,13.0,15.0,6.0,12.0,3.0,16.0,12.0,11.0,13.0,4.0,1.0,1.0,2.0,10.0,5.0,6.0,3.0,3.0,1.0,12.0,5.0,2.0,9.0,13.0,14.0,14.0,8.0,13.0,10.0,15.0,13.0,17.0,14.0,13.0,14.0,13.0,8.0,7.0,14.0,6.0,14.0,13.0,15.0,13.0
18,67030171.0,David De Gea,GK,6.68,13.0,17.0,12.0,15.0,17.0,13.0,12.0,13.0,5.0,14.0,11.0,9.0,12.0,13.0,16.0,5.0,13.0,10.0,15.0,9.0,5.0,12.0,6.0,2.0,1.0,1.0,13.0,9.0,3.0,3.0,1.0,2.0,8.0,2.0,1.0,8.0,16.0,8.0,10.0,6.0,16.0,14.0,14.0,10.0,19.0,3.0,9.0,18.0,15.0,5.0,5.0,15.0,3.0,17.0,18.0,14.0,19.0
19,69000199.0,Yann Sommer,GK,6.78,11.0,13.0,14.0,13.0,18.0,11.0,11.0,10.0,13.0,14.0,14.0,16.0,15.0,15.0,16.0,10.0,16.0,1.0,16.0,12.0,11.0,12.0,5.0,1.0,1.0,2.0,11.0,9.0,6.0,2.0,1.0,1.0,12.0,4.0,2.0,12.0,12.0,13.0,14.0,14.0,14.0,13.0,16.0,8.0,18.0,18.0,12.0,15.0,16.0,6.0,7.0,18.0,4.0,17.0,12.0,14.0,14.0
20,92012109.0,Bernd Leno,GK,6.67,13.0,16.0,14.0,14.0,14.0,10.0,12.0,12.0,8.0,14.0,14.0,11.0,12.0,10.0,12.0,4.0,9.0,6.0,13.0,16.0,7.0,10.0,4.0,1.0,2.0,2.0,10.0,5.0,6.0,3.0,3.0,3.0,10.0,3.0,3.0,9.0,13.0,14.0,12.0,13.0,15.0,15.0,16.0,13.0,16.0,16.0,13.0,12.0,14.0,8.0,4.0,14.0,8.0,15.0,14.0,3.0,15.0
21,70097314.0,Uğurcan Çakır,GK,7.05,8.0,16.0,13.0,14.0,14.0,10.0,14.0,13.0,10.0,14.0,13.0,14.0,15.0,13.0,17.0,5.0,15.0,2.0,15.0,13.0,10.0,13.0,2.0,3.0,1.0,3.0,11.0,1.0,8.0,1.0,1.0,1.0,12.0,5.0,3.0,12.0,14.0,15.0,14.0,5.0,14.0,13.0,17.0,10.0,17.0,6.0,14.0,13.0,17.0,7.0,1.0,15.0,1.0,15.0,13.0,4.0,13.0
22,5666492.0,Guillermo Ochoa,GK,6.79,13.0,16.0,8.0,12.0,12.0,12.0,12.0,12.0,7.0,15.0,14.0,17.0,15.0,11.0,16.0,7.0,15.0,5.0,13.0,14.0,9.0,8.0,5.0,3.0,2.0,3.0,12.0,7.0,10.0,3.0,10.0,7.0,11.0,10.0,13.0,9.0,10.0,12.0,12.0,15.0,13.0,13.0,16.0,15.0,17.0,7.0,11.0,16.0,14.0,12.0,7.0,16.0,7.0,17.0,18.0,3.0,14.0
23,37050136.0,Justin Bijlow,GK,7.02,11.0,14.0,13.0,14.0,10.0,11.0,12.0,11.0,5.0,13.0,11.0,12.0,14.0,13.0,15.0,7.0,12.0,2.0,15.0,14.0,12.0,14.0,5.0,1.0,3.0,1.0,6.0,9.0,5.0,3.0,1.0,2.0,14.0,1.0,3.0,11.0,14.0,14.0,12.0,8.0,14.0,15.0,15.0,9.0,14.0,12.0,12.0,11.0,16.0,5.0,7.0,12.0,15.0,15.0,12.0,14.0,14.0
24,28054565.0,Jordan Pickford,GK,6.72,8.0,16.0,12.0,14.0,15.0,8.0,13.0,13.0,16.0,14.0,15.0,10.0,14.0,12.0,14.0,1.0,14.0,3.0,14.0,10.0,15.0,11.0,3.0,3.0,2.0,3.0,11.0,7.0,8.0,3.0,2.0,1.0,12.0,1.0,2.0,14.0,14.0,15.0,14.0,12.0,14.0,16.0,16.0,11.0,16.0,14.0,12.0,12.0,15.0,6.0,7.0,13.0,5.0,14.0,10.0,16.0,7.0
25,85003956.0,Anthony Lopes,GK,6.79,13.0,16.0,14.0,13.0,15.0,13.0,15.0,14.0,13.0,14.0,18.0,11.0,12.0,11.0,15.0,9.0,17.0,5.0,13.0,10.0,8.0,10.0,3.0,1.0,1.0,2.0,11.0,5.0,6.0,3.0,2.0,1.0,9.0,3.0,1.0,10.0,11.0,14.0,13.0,12.0,14.0,10.0,16.0,11.0,16.0,14.0,13.0,14.0,15.0,8.0,12.0,15.0,6.0,17.0,12.0,2.0,8.0
26,55000929.0,Rui Patrício,GK,7.04,11.0,14.0,16.0,16.0,16.0,10.0,12.0,14.0,12.0,13.0,12.0,14.0,15.0,13.0,18.0,11.0,14.0,11.0,15.0,13.0,5.0,14.0,1.0,3.0,5.0,3.0,9.0,2.0,8.0,2.0,12.0,3.0,11.0,4.0,3.0,8.0,16.0,9.0,16.0,6.0,16.0,11.0,18.0,12.0,17.0,5.0,14.0,18.0,16.0,5.0,7.0,15.0,8.0,18.0,18.0,14.0,17.0
27,964419.0,Nahuel Guzmán,GK,6.96,10.0,12.0,13.0,14.0,16.0,9.0,11.0,15.0,13.0,15.0,14.0,14.0,15.0,13.0,16.0,7.0,13.0,8.0,14.0,13.0,10.0,12.0,4.0,3.0,7.0,4.0,13.0,3.0,7.0,10.0,10.0,11.0,12.0,10.0,13.0,12.0,14.0,14.0,11.0,18.0,12.0,15.0,15.0,5.0,14.0,14.0,14.0,13.0,14.0,12.0,6.0,15.0,6.0,14.0,18.0,4.0,11.0
28,7458290.0,Antonio Adán,GK,7.02,10.0,12.0,13.0,14.0,14.0,9.0,10.0,14.0,11.0,15.0,15.0,16.0,14.0,14.0,13.0,4.0,15.0,5.0,15.0,12.0,8.0,14.0,4.0,2.0,3.0,2.0,7.0,7.0,4.0,1.0,1.0,1.0,9.0,5.0,1.0,8.0,14.0,14.0,14.0,6.0,15.0,11.0,16.0,10.0,15.0,14.0,13.0,13.0,17.0,8.0,6.0,14.0,9.0,16.0,11.0,14.0,10.0
29,35018013.0,Kevin Trapp,GK,6.8,13.0,14.0,14.0,13.0,15.0,10.0,10.0,16.0,8.0,15.0,14.0,16.0,13.0,14.0,12.0,6.0,9.0,1.0,16.0,17.0,7.0,10.0,6.0,2.0,2.0,3.0,10.0,9.0,7.0,2.0,2.0,3.0,9.0,7.0,2.0,10.0,13.0,12.0,10.0,10.0,14.0,11.0,17.0,12.0,17.0,15.0,12.0,15.0,16.0,4.0,5.0,15.0,5.0,17.0,15.0,14.0,17.0
30,85027976.0,Alphonse Areola,GK,6.73,12.0,14.0,17.0,15.0,15.0,12.0,15.0,14.0,8.0,14.0,13.0,15.0,14.0,12.0,14.0,8.0,10.0,8.0,14.0,15.0,9.0,13.0,3.0,3.0,1.0,3.0,11.0,4.0,3.0,12.0,3.0,1.0,10.0,5.0,1.0,10.0,14.0,12.0,13.0,8.0,14.0,14.0,15.0,12.0,15.0,12.0,13.0,15.0,14.0,5.0,8.0,12.0,6.0,16.0,17.0,2.0,17.0
31,18010782.0,Koen Casteels,GK,6.7,11.0,15.0,12.0,18.0,14.0,10.0,12.0,12.0,14.0,13.0,13.0,14.0,13.0,13.0,15.0,2.0,15.0,2.0,13.0,14.0,11.0,13.0,3.0,3.0,1.0,1.0,11.0,6.0,8.0,2.0,3.0,2.0,11.0,2.0,2.0,11.0,17.0,13.0,12.0,12.0,13.0,12.0,14.0,8.0,16.0,16.0,14.0,17.0,16.0,6.0,5.0,14.0,9.0,18.0,16.0,12.0,18.0
32,15016604.0,Mathew Ryan,GK,7.08,10.0,15.0,10.0,12.0,14.0,10.0,13.0,10.0,13.0,13.0,14.0,13.0,13.0,13.0,16.0,8.0,14.0,2.0,15.0,10.0,13.0,11.0,4.0,2.0,2.0,1.0,11.0,6.0,6.0,1.0,12.0,2.0,14.0,4.0,3.0,13.0,10.0,10.0,14.0,8.0,14.0,15.0,13.0,13.0,15.0,14.0,12.0,17.0,14.0,4.0,8.0,16.0,6.0,18.0,14.0,14.0,17.0
33,35017377.0,Oliver Baumann,GK,6.8,12.0,14.0,12.0,14.0,16.0,10.0,12.0,14.0,8.0,16.0,11.0,13.0,16.0,12.0,13.0,4.0,11.0,3.0,8.0,17.0,7.0,10.0,4.0,2.0,2.0,2.0,10.0,7.0,6.0,3.0,1.0,1.0,9.0,2.0,1.0,9.0,13.0,10.0,14.0,8.0,16.0,11.0,16.0,8.0,16.0,16.0,15.0,14.0,17.0,6.0,5.0,14.0,4.0,18.0,16.0,14.0,10.0
34,29111433.0,David Raya,GK,6.74,12.0,16.0,10.0,12.0,16.0,11.0,12.0,10.0,12.0,13.0,13.0,13.0,13.0,12.0,14.0,13.0,10.0,6.0,13.0,12.0,14.0,13.0,1.0,3.0,1.0,3.0,10.0,1.0,8.0,2.0,2.0,3.0,13.0,3.0,3.0,11.0,13.0,13.0,13.0,15.0,14.0,13.0,14.0,13.0,16.0,17.0,13.0,15.0,13.0,6.0,5.0,13.0,5.0,13.0,7.0,3.0,12.0
35,29125334.0,Dean Henderson,GK,6.64,13.0,15.0,12.0,14.0,15.0,11.0,12.0,12.0,15.0,14.0,14.0,11.0,12.0,13.0,14.0,13.0,12.0,13.0,12.0,13.0,8.0,8.0,4.0,2.0,2.0,3.0,11.0,7.0,5.0,2.0,3.0,1.0,12.0,1.0,2.0,10.0,13.0,14.0,15.0,13.0,13.0,14.0,15.0,14.0,15.0,10.0,13.0,17.0,14.0,12.0,10.0,13.0,5.0,14.0,14.0,12.0,11.0
36,28018193.0,Péter Gulácsi,GK,6.76,12.0,13.0,14.0,14.0,13.0,10.0,12.0,15.0,8.0,16.0,13.0,13.0,17.0,11.0,12.0,2.0,12.0,3.0,8.0,14.0,8.0,10.0,5.0,2.0,3.0,1.0,9.0,9.0,2.0,3.0,3.0,2.0,11.0,3.0,2.0,9.0,14.0,13.0,10.0,8.0,16.0,13.0,15.0,11.0,16.0,15.0,11.0,16.0,18.0,5.0,4.0,15.0,4.0,17.0,14.0,12.0,18.0
37,718272.0,Łukasz Fabiański,GK,6.48,8.0,15.0,11.0,15.0,13.0,7.0,9.0,12.0,10.0,13.0,12.0,16.0,18.0,12.0,15.0,5.0,8.0,4.0,15.0,14.0,10.0,13.0,2.0,3.0,2.0,3.0,8.0,6.0,11.0,2.0,2.0,7.0,11.0,7.0,13.0,7.0,13.0,13.0,14.0,7.0,15.0,12.0,15.0,12.0,15.0,14.0,14.0,14.0,17.0,6.0,3.0,15.0,10.0,18.0,18.0,16.0,19.0
38,14030119.0,Gerónimo Rulli,GK,6.78,12.0,15.0,7.0,14.0,15.0,11.0,13.0,12.0,8.0,15.0,15.0,12.0,13.0,11.0,11.0,3.0,11.0,1.0,13.0,14.0,10.0,11.0,5.0,1.0,3.0,3.0,12.0,6.0,6.0,3.0,1.0,1.0,12.0,3.0,3.0,13.0,13.0,14.0,12.0,10.0,13.0,15.0,18.0,14.0,17.0,14.0,13.0,15.0,14.0,5.0,8.0,13.0,5.0,20.0,13.0,15.0,8.0
39,33020908.0,Jesse Joronen,GK,6.59,10.0,14.0,11.0,17.0,9.0,9.0,13.0,13.0,13.0,11.0,14.0,9.0,11.0,11.0,14.0,3.0,8.0,3.0,14.0,10.0,6.0,5.0,4.0,1.0,3.0,2.0,5.0,6.0,5.0,3.0,2.0,3.0,6.0,4.0,2.0,5.0,16.0,15.0,13.0,7.0,12.0,13.0,15.0,7.0,15.0,13.0,15.0,17.0,13.0,2.0,7.0,12.0,10.0,16.0,14.0,13.0,14.0
40,29083750.0,Nick Pope,GK,6.79,8.0,13.0,12.0,18.0,10.0,9.0,10.0,13.0,8.0,15.0,13.0,9.0,14.0,12.0,14.0,4.0,8.0,2.0,15.0,15.0,6.0,15.0,1.0,3.0,3.0,3.0,7.0,1.0,3.0,1.0,1.0,3.0,10.0,3.0,2.0,7.0,17.0,16.0,15.0,2.0,16.0,8.0,16.0,12.0,15.0,13.0,11.0,13.0,17.0,2.0,6.0,10.0,1.0,14.0,10.0,3.0,12.0
41,43090278.0,Pierluigi Gollini,GK,7.0,12.0,14.0,14.0,16.0,15.0,12.0,10.0,15.0,11.0,14.0,15.0,13.0,12.0,11.0,14.0,3.0,13.0,3.0,13.0,15.0,9.0,15.0,3.0,1.0,2.0,3.0,10.0,5.0,10.0,1.0,2.0,3.0,10.0,5.0,3.0,9.0,14.0,13.0,12.0,16.0,13.0,12.0,14.0,14.0,14.0,14.0,13.0,15.0,14.0,8.0,5.0,12.0,5.0,13.0,12.0,12.0,10.0
42,14048328.0,Juan Musso,GK,6.83,13.0,16.0,13.0,14.0,14.0,13.0,12.0,12.0,7.0,14.0,13.0,12.0,14.0,12.0,15.0,3.0,12.0,3.0,13.0,15.0,12.0,13.0,5.0,3.0,2.0,3.0,8.0,7.0,8.0,3.0,2.0,3.0,11.0,2.0,3.0,7.0,16.0,12.0,12.0,5.0,14.0,11.0,15.0,11.0,18.0,14.0,16.0,13.0,13.0,4.0,10.0,14.0,3.0,18.0,14.0,13.0,11.0
43,43140326.0,Alex Meret,GK,6.87,11.0,18.0,14.0,16.0,13.0,12.0,13.0,13.0,8.0,15.0,12.0,13.0,13.0,14.0,11.0,3.0,10.0,3.0,17.0,13.0,7.0,13.0,1.0,2.0,3.0,2.0,8.0,1.0,6.0,3.0,2.0,2.0,10.0,5.0,1.0,8.0,14.0,14.0,14.0,5.0,16.0,10.0,16.0,11.0,17.0,12.0,11.0,13.0,13.0,3.0,3.0,12.0,11.0,15.0,15.0,3.0,12.0
44,67178152.0,Pau López,GK,6.89,13.0,15.0,13.0,13.0,13.0,13.0,12.0,12.0,6.0,13.0,15.0,13.0,15.0,13.0,10.0,5.0,8.0,5.0,15.0,14.0,8.0,12.0,4.0,3.0,3.0,3.0,11.0,6.0,8.0,1.0,6.0,1.0,14.0,3.0,2.0,10.0,10.0,10.0,8.0,7.0,15.0,14.0,15.0,9.0,16.0,14.0,14.0,13.0,14.0,5.0,9.0,13.0,6.0,15.0,15.0,15.0,16.0
45,78001113.0,Fernando Muslera,GK,6.78,11.0,14.0,12.0,15.0,16.0,9.0,11.0,11.0,10.0,15.0,13.0,12.0,10.0,11.0,17.0,8.0,16.0,7.0,17.0,13.0,10.0,12.0,5.0,1.0,9.0,1.0,11.0,9.0,8.0,2.0,1.0,2.0,11.0,7.0,2.0,10.0,12.0,10.0,14.0,7.0,16.0,11.0,15.0,4.0,15.0,14.0,14.0,13.0,13.0,4.0,2.0,12.0,6.0,18.0,15.0,17.0,18.0
46,92071707.0,Alexander Nübel,GK,7.06,13.0,15.0,12.0,16.0,14.0,11.0,10.0,13.0,13.0,13.0,13.0,15.0,13.0,13.0,12.0,3.0,12.0,1.0,11.0,15.0,10.0,12.0,5.0,1.0,1.0,2.0,11.0,6.0,7.0,2.0,1.0,3.0,12.0,3.0,1.0,11.0,15.0,15.0,10.0,12.0,12.0,15.0,15.0,10.0,16.0,17.0,15.0,16.0,14.0,15.0,8.0,15.0,5.0,15.0,7.0,13.0,11.0
47,12029963.0,Yassine Bounou,GK,6.71,10.0,12.0,9.0,15.0,10.0,13.0,11.0,14.0,7.0,12.0,13.0,14.0,16.0,14.0,12.0,6.0,11.0,3.0,15.0,15.0,8.0,13.0,5.0,2.0,1.0,1.0,7.0,7.0,8.0,2.0,2.0,2.0,7.0,1.0,2.0,5.0,14.0,15.0,15.0,4.0,16.0,15.0,16.0,11.0,15.0,9.0,15.0,12.0,14.0,4.0,2.0,16.0,13.0,16.0,15.0,15.0,17.0
48,53020679.0,André Hansen,GK,7.09,10.0,14.0,12.0,13.0,14.0,10.0,8.0,13.0,8.0,14.0,14.0,14.0,13.0,12.0,16.0,6.0,15.0,3.0,13.0,14.0,9.0,11.0,3.0,3.0,1.0,2.0,8.0,4.0,4.0,2.0,10.0,3.0,9.0,4.0,6.0,8.0,12.0,13.0,14.0,5.0,12.0,13.0,14.0,14.0,12.0,12.0,13.0,16.0,17.0,5.0,2.0,16.0,5.0,17.0,18.0,2.0,12.0
49,5114022.0,Kasper Schmeichel,GK,6.92,12.0,14.0,8.0,12.0,15.0,10.0,12.0,10.0,17.0,13.0,15.0,13.0,12.0,13.0,16.0,2.0,16.0,2.0,13.0,14.0,13.0,14.0,5.0,2.0,3.0,1.0,8.0,7.0,13.0,1.0,2.0,3.0,8.0,1.0,1.0,10.0,12.0,14.0,14.0,16.0,15.0,14.0,16.0,16.0,15.0,16.0,16.0,17.0,13.0,13.0,8.0,12.0,4.0,14.0,13.0,15.0,6.0
50,5251774.0,Claudio Bravo,GK,6.63,9.0,10.0,10.0,10.0,16.0,12.0,11.0,11.0,12.0,13.0,15.0,12.0,14.0,12.0,14.0,10.0,16.0,4.0,12.0,15.0,14.0,7.0,3.0,2.0,9.0,1.0,12.0,7.0,5.0,2.0,3.0,2.0,14.0,8.0,1.0,14.0,11.0,13.0,14.0,10.0,16.0,15.0,11.0,10.0,9.0,11.0,13.0,14.0,14.0,9.0,8.0,10.0,13.0,17.0,13.0,15.0,12.0
51,28037204.0,Sam Johnstone,GK,6.45,10.0,15.0,10.0,17.0,12.0,8.0,10.0,11.0,9.0,12.0,14.0,9.0,13.0,12.0,15.0,4.0,10.0,8.0,15.0,12.0,8.0,11.0,3.0,1.0,1.0,1.0,10.0,1.0,3.0,2.0,2.0,1.0,9.0,2.0,1.0,9.0,14.0,13.0,11.0,9.0,17.0,12.0,15.0,15.0,16.0,12.0,13.0,14.0,15.0,2.0,9.0,11.0,6.0,14.0,12.0,3.0,12.0
52,43090555.0,Ivica Ivušić,GK,7.0,11.0,12.0,11.0,18.0,14.0,10.0,14.0,16.0,8.0,14.0,14.0,14.0,15.0,10.0,12.0,5.0,14.0,5.0,13.0,9.0,6.0,10.0,3.0,2.0,1.0,1.0,5.0,4.0,6.0,3.0,3.0,3.0,7.0,5.0,3.0,6.0,17.0,15.0,13.0,11.0,12.0,12.0,16.0,11.0,15.0,10.0,13.0,13.0,17.0,10.0,6.0,12.0,6.0,15.0,13.0,13.0,13.0
