Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Ben Garrity,"DM, M/AM (C)",6.99,6.99,16,10,1,9,16,12,11,16,4,3,2,9,8,9,11,4,13,16,11,6,9,12,4,13,11,2,7,8,9,12,3,8,16,12,8,7,12,9,3,1,13,11,12,11,14,1,- -  -,Wnt,12
Jack Earing,"DM, M/AM (C)",6.98,6.98,14,13,3,11,13,10,12,11,3,4,1,11,7,11,12,1,10,11,8,6,9,9,1,11,10,3,9,10,11,11,1,12,14,11,8,10,10,12,1,1,11,10,12,11,10,1,- -  -,,12
Nicky Featherstone,"DM, M (C)",6.97,6.97,14,12,1,12,14,11,8,12,1,2,2,10,13,13,8,2,10,12,10,6,8,12,1,7,7,1,9,10,10,9,3,7,11,10,12,9,10,14,1,3,7,9,11,7,9,1,- -  -,,7
Will Collar,"D (R), DM, M/AM (C)",6.97,6.97,13,10,2,11,12,11,12,13,3,2,3,10,8,12,11,3,11,13,8,4,10,8,1,11,10,1,6,9,11,10,1,9,15,10,8,7,10,12,2,1,12,11,10,10,12,2,- -  -,Wnt,11
Jack Payne,"DM, M (C)",6.97,6.97,13,12,2,11,14,8,9,10,2,2,1,8,9,14,9,1,9,14,8,16,11,12,2,7,7,3,9,7,13,9,2,9,14,8,9,6,8,12,1,1,12,12,8,8,11,2,- -  -,,10
Alistair Smith,"DM, M (C)",6.97,6.97,13,11,3,11,14,10,13,13,2,2,2,9,7,11,12,1,11,14,6,6,13,8,2,13,10,1,7,13,11,10,2,10,12,10,8,7,10,12,1,1,10,11,11,11,10,2,- -  -,,10
Scott Smith,M (C),6.96,6.96,13,11,2,14,13,12,9,13,1,2,1,7,7,8,11,3,6,12,11,1,12,12,1,5,7,2,8,7,8,9,1,9,10,7,8,7,11,9,1,1,6,10,9,9,11,2,- -  -,,11
Zak Brunt,M/AM (C),6.96,6.96,10,13,2,13,10,5,9,8,3,2,3,7,11,12,12,1,9,9,5,4,10,3,3,7,5,2,10,13,9,10,1,12,18,9,8,9,10,11,1,1,9,11,13,12,14,1,- -  -,,12
Lawson D'Ath,"WB (R), DM, M (RC), AM (RLC)",6.96,6.96,11,10,1,11,11,8,8,8,2,2,2,8,7,11,9,1,8,11,5,3,7,9,2,6,4,2,7,10,9,7,2,10,13,9,7,8,9,11,1,3,9,8,10,8,10,2,- -  -,Lst,9
Craig Eastmond,"DM, M (C)",6.95,6.95,15,8,2,11,16,14,11,13,2,3,2,11,5,11,10,4,10,14,10,5,12,15,2,11,10,1,5,7,11,7,1,7,14,10,6,2,12,8,3,2,16,10,11,11,17,3,- -  -,,10
Tom Conlon,"DM, M/AM (C)",6.95,6.95,14,12,3,13,13,10,9,13,1,3,1,11,8,11,9,2,12,12,8,6,13,14,3,7,6,1,13,12,12,11,1,11,14,12,9,12,11,12,3,2,8,12,12,10,11,3,- -  -,Wnt,10
Jack Roles,"DM, M/AM (C)",6.94,6.94,13,10,2,12,12,8,11,12,3,2,1,11,9,11,11,3,13,15,8,4,12,8,3,6,8,2,9,10,11,13,3,11,11,12,8,9,10,12,1,2,9,9,12,11,8,2,- -  -,Wnt,11
Harry Kite,"DM, M (C)",6.94,6.94,11,11,1,10,12,8,12,14,1,3,1,11,7,10,11,1,9,10,10,3,11,9,3,8,7,1,11,8,9,10,3,9,9,12,9,10,9,12,3,3,9,10,10,12,12,1,- -  -,Wnt,11
Joe Sbarra,"M (C), AM (LC), ST (C)",6.94,6.94,11,12,3,11,12,3,6,13,1,2,1,5,9,13,12,3,10,13,5,4,10,6,3,9,7,2,8,12,11,11,2,12,10,9,11,11,9,11,3,1,3,9,10,12,11,3,- -  -,,12
Tom Crawford,"DM, M/AM (C)",6.94,6.94,15,12,2,11,13,9,9,13,2,2,3,10,12,11,10,2,10,12,8,3,6,9,2,11,8,2,8,11,10,8,2,11,12,13,9,6,10,11,2,1,10,11,10,10,12,3,- -  -,Frt,10
Antoni Sarcevic,"DM, M/AM (C)",6.94,6.94,14,12,1,12,12,10,13,13,1,1,3,11,14,12,9,2,12,14,9,6,11,13,1,11,9,3,9,12,12,11,3,11,15,11,9,10,11,12,3,3,13,13,12,10,13,2,- -  -,,10
Aaron Kuhl,"DM, M (C)",6.93,6.93,14,12,2,11,10,11,7,10,2,3,3,9,8,11,8,1,10,9,9,5,9,11,3,5,6,1,10,10,11,8,3,11,9,9,8,8,9,9,3,1,11,11,9,8,13,3,- -  -,Ask,9
George Dowling,M (C),6.93,6.93,10,12,2,12,10,6,7,11,2,2,2,8,11,12,12,3,12,12,12,5,11,5,2,8,7,1,9,10,9,6,2,11,10,9,9,10,8,12,3,3,7,11,9,10,5,2,- -  -,,13
Cole Skuse,"DM, M (C)",6.93,6.93,13,7,3,12,13,11,8,11,1,3,1,15,10,13,4,2,8,18,12,8,4,15,3,12,11,2,6,4,13,4,1,7,14,13,8,8,13,13,3,2,13,9,14,8,10,2,- -  -,,7
Elijah Dixon-Bonner,"DM, M (RC), AM (C), ST (C)",6.93,6.93,12,11,2,12,11,9,10,8,1,3,1,8,8,11,12,1,8,10,8,3,9,11,1,13,9,1,8,11,12,10,1,10,11,8,8,8,7,13,1,2,9,9,9,11,14,3,- -  -,Inj,12
Richie Smallwood,"DM, M (C)",6.93,6.93,19,8,1,9,17,14,13,14,1,3,2,12,9,11,10,3,7,15,12,9,6,16,1,9,11,2,7,4,9,6,3,6,15,12,8,10,13,12,3,3,19,13,11,10,18,3,- -  -,,10
Zain Westbrooke,M/AM (C),6.92,6.92,5,12,1,12,12,6,6,10,3,2,1,7,6,12,8,2,12,10,5,4,11,8,1,8,7,3,11,9,10,9,3,10,7,12,9,11,11,13,3,3,8,6,11,7,7,3,- -  -,,10
Jack Powell,"DM, M (C)",6.92,6.92,9,13,3,13,11,12,9,13,1,2,1,9,10,12,9,2,9,14,8,5,11,8,2,9,9,1,13,14,12,9,2,12,11,10,12,13,9,13,1,1,12,8,8,11,11,3,- -  -,,9
Harry Titchmarsh,"DM, M (RC)",6.92,6.92,10,12,3,11,12,11,11,13,3,4,2,13,9,11,13,2,9,14,10,3,8,5,2,6,7,1,7,8,11,5,2,9,15,12,6,5,10,13,1,3,7,14,11,14,9,1,- -  -,,12
Lewis Hilton,"DM, M (C)",6.92,6.92,14,14,2,10,13,6,8,14,3,2,1,12,4,13,11,2,10,12,5,6,11,10,2,7,6,3,12,10,10,8,3,9,10,11,9,12,12,11,3,1,9,10,12,12,6,3,- -  -,,12
Harry Beautyman,"DM, M (RC)",6.92,6.92,16,10,3,12,16,10,8,12,2,1,3,8,11,11,9,1,12,12,8,5,10,13,2,9,8,1,10,12,11,10,2,11,15,9,10,10,10,8,2,3,15,9,11,10,12,2,- -  -,,9
Callum Rowe,"WB (L), DM, M (LC)",6.92,6.92,11,11,3,12,11,11,9,13,1,1,4,10,3,12,11,2,10,13,9,8,5,8,3,10,7,1,3,10,10,8,3,8,14,11,11,7,10,10,1,2,8,10,12,11,9,1,- -  -,Inj,13
Jordan Keane,"D (C), DM, M (C)",6.92,6.92,13,8,2,9,13,11,12,11,1,3,2,10,5,10,10,1,8,12,10,7,8,10,3,12,11,3,5,8,10,4,2,7,14,9,7,5,9,10,2,3,12,11,9,10,12,1,- -  -,Wnt,9
Owen Bailey,"D (C), DM, M (C)",6.92,6.92,17,14,3,10,14,11,5,14,3,3,2,13,4,11,10,2,12,16,10,2,3,12,3,8,9,3,4,7,9,7,1,6,14,9,4,3,17,12,1,3,13,12,11,8,8,3,- -  -,,9
Regan Griffiths,M (C),6.91,6.91,15,9,2,12,12,9,12,14,2,1,1,11,10,12,12,1,12,12,7,2,6,12,1,7,8,4,8,6,12,10,2,10,17,9,5,7,10,11,2,1,8,12,11,9,5,1,- -  -,,11
Lee O'Connor,"D (RC), DM, M (C)",6.91,6.91,13,9,1,10,14,12,11,14,1,1,1,13,7,12,12,1,10,15,11,5,4,9,1,11,9,2,4,8,9,6,3,9,13,11,10,6,13,10,3,3,13,9,13,10,12,2,- -  -,,12
Brad Walker,"D (C), DM, M (C)",6.91,6.91,12,12,1,12,12,11,12,12,1,3,2,12,6,13,10,1,12,14,9,4,13,11,1,12,11,2,12,8,11,9,3,9,12,9,8,7,11,12,2,4,12,12,12,10,11,3,- -  -,Wnt,10
John Rooney,M/AM (C),6.91,6.91,10,12,1,14,7,8,10,8,3,1,3,7,11,12,5,4,11,12,7,6,13,11,1,8,6,1,13,11,12,10,1,10,15,9,9,10,8,12,2,2,11,11,12,8,14,3,- -  -,,7
Ryan Hanson,"DM, M (C)",6.91,6.91,12,9,2,9,12,11,12,14,2,1,1,11,3,11,12,1,8,11,12,6,5,13,1,11,11,4,5,5,11,6,3,7,14,10,5,5,11,10,3,3,11,9,11,8,9,3,- -  -,,12
Alfie Beestin,"M (C), AM (LC)",6.91,6.91,12,11,3,10,12,10,9,13,1,1,1,8,8,11,9,3,11,11,9,5,9,10,3,8,7,3,7,13,12,11,2,12,5,8,10,7,11,11,1,1,11,14,10,10,12,1,- -  -,Inj,8
Daniel Gore,"DM, M (C), AM (RL)",6.91,6.91,11,13,3,14,12,8,8,13,1,1,4,8,7,14,13,1,12,15,5,2,7,5,2,4,3,1,7,12,12,9,1,11,15,10,9,6,11,12,1,2,8,12,10,14,10,3,- -  -,,13
Dan Pybus,"DM, M (C)",6.91,6.91,19,6,3,11,16,10,9,16,2,1,3,12,7,11,10,4,7,18,10,6,5,11,1,7,7,1,4,5,11,8,4,6,20,10,5,5,12,10,3,3,11,11,10,13,12,2,- -  -,Wnt,10
Olly Dyson,"D (R), M (RC), AM (RLC)",6.90,6.90,12,8,2,8,12,9,8,12,2,3,1,9,7,10,11,3,7,9,8,7,4,5,2,4,7,1,6,8,5,7,1,8,13,11,9,6,9,7,2,3,12,11,10,10,10,3,- -  -,,11
Francis Vincent,"M (C), AM (LC)",6.90,6.90,14,11,4,12,12,9,10,11,4,1,3,11,8,10,12,1,12,10,8,2,8,8,2,6,10,4,9,10,11,8,3,11,15,9,9,10,11,10,1,1,6,11,11,13,4,3,- -  -,,11
Shane McLoughlin,"D/WB (R), DM, M (RC)",6.90,6.90,14,8,3,10,13,9,5,13,3,2,3,8,5,10,10,3,10,12,7,4,6,10,3,5,8,2,4,7,8,7,1,7,14,9,7,6,8,9,1,3,15,9,12,10,13,3,- -  -,,10
Ben Lloyd,"M (C), AM (LC)",6.90,6.90,12,15,3,13,12,8,8,12,4,4,2,8,7,12,12,3,13,15,6,4,10,12,2,8,6,2,7,13,13,8,3,13,11,12,8,10,9,13,4,3,10,13,13,13,10,1,- -  -,,12
Tom Whelan,"DM, M/AM (C)",6.90,6.90,14,10,1,9,12,10,11,14,3,2,4,11,7,11,11,1,8,14,8,2,8,10,3,8,7,2,7,7,8,10,3,9,14,10,8,5,10,11,1,3,10,13,10,12,11,3,- -  -,Wnt,12
Bradley Ibrahim,"DM, M (C)",6.90,6.90,10,10,2,12,10,7,11,11,3,1,3,7,9,9,14,3,10,11,12,4,10,12,4,10,10,1,4,6,9,9,3,9,10,17,6,6,9,11,4,1,7,12,11,8,15,3,- -  -,,16
Saidou Khan,"M/AM (C), ST (C)",6.89,6.89,15,10,1,11,13,11,10,13,3,3,3,10,8,10,11,1,10,14,8,6,9,9,1,10,9,2,6,10,11,9,4,12,10,10,8,8,9,10,3,3,11,11,8,10,6,3,- -  -,,11
Tariq Uwakwe,"WB (L), M/AM (RLC)",6.89,6.89,9,11,2,12,9,6,7,9,2,3,4,9,8,12,12,2,9,16,6,5,12,9,1,10,6,2,13,13,9,9,2,12,9,10,11,10,8,11,3,2,6,11,9,9,6,1,- -  -,,12
Isaac Hutchinson,M/AM (LC),6.89,6.89,13,12,2,12,12,7,9,11,3,2,3,9,9,11,12,3,13,11,7,4,10,8,1,10,5,2,13,12,12,10,3,12,13,10,10,9,10,9,3,2,6,10,11,11,6,3,- -  -,Opt,12
Jordan Stevens,"M (RC), AM (RLC)",6.88,6.88,11,10,3,11,11,6,6,13,3,1,1,6,5,8,13,2,10,13,6,4,7,4,2,6,5,4,6,13,11,8,1,11,13,8,10,9,9,9,3,3,9,11,10,11,10,3,- -  -,,13
Jake Gray,"WB (R), M (RLC), AM (C)",6.88,6.88,10,10,2,10,10,8,9,9,3,2,1,9,8,10,11,1,10,12,8,3,8,6,1,8,8,3,9,9,9,7,3,7,12,10,8,10,9,9,1,4,8,9,10,10,5,3,- -  -,,11
Akil Wright,"D (C), DM, M (C)",6.87,6.87,14,8,3,9,11,12,13,13,1,3,1,11,4,10,12,1,10,12,9,4,8,8,3,12,10,1,4,8,8,5,1,8,13,10,5,3,10,10,1,3,14,10,10,10,13,1,- -  -,,11
Matt Dolan,"D (C), DM, M (C)",6.87,6.87,12,11,1,12,14,11,9,9,1,3,2,11,14,14,8,2,8,11,10,5,12,15,1,9,12,1,14,7,11,9,3,8,13,11,9,12,12,13,1,2,14,11,13,7,11,2,- -  -,,7
Conor Thomas,"DM, M (C)",6.87,6.87,12,12,3,12,12,11,12,13,2,2,1,12,16,12,10,3,10,12,10,1,7,8,3,11,5,1,6,8,11,8,2,7,11,11,10,7,11,12,3,3,7,11,12,10,8,3,- -  -,Inj,11
Oli Coker,M/AM (C),6.87,6.87,10,12,2,8,13,9,10,12,3,4,3,7,3,14,11,3,10,14,5,1,7,6,2,6,3,2,7,8,9,9,1,8,10,7,5,7,6,8,3,1,4,8,8,9,13,1,- -  -,Loa,10
Ryan Tunnicliffe,"DM, M/AM (C)",6.87,6.87,13,10,3,11,13,12,13,12,3,1,1,12,9,10,11,1,10,9,12,4,6,10,2,11,9,1,4,4,10,8,3,7,18,11,6,6,11,10,3,1,17,11,11,11,14,1,- -  -,Wnt,10
Charlie Colkett,"DM, M/AM (C)",6.86,6.86,11,13,1,12,12,9,8,11,3,3,3,10,8,13,12,1,10,12,8,7,11,9,4,10,7,2,9,14,12,11,1,12,12,13,12,12,12,12,3,3,9,12,12,11,13,3,- -  -,,11
David Wheeler,"DM, M (RC)",6.86,6.86,15,10,1,9,12,8,11,11,3,2,4,9,8,9,7,4,13,16,6,1,9,13,1,13,14,1,8,10,10,10,1,11,18,13,9,8,14,13,3,3,11,12,11,10,10,2,- -  -,,9
Callum Guy,"DM, M (C)",6.86,6.86,15,10,1,11,14,12,12,17,3,3,4,11,7,10,11,2,9,16,8,5,6,10,2,9,8,2,9,7,10,5,1,9,14,10,9,12,9,10,2,1,17,12,12,11,14,3,- -  -,,11
Rob Ramshaw,"M (C), AM (RC), ST (C)",6.86,6.86,18,10,2,10,11,9,12,13,3,2,1,12,3,11,11,1,12,15,8,6,7,2,1,9,7,1,6,7,11,10,4,11,12,7,8,6,7,10,2,3,12,11,11,11,10,1,- -  -,,10
Harry Vaughan,M/AM (C),6.86,6.86,14,11,2,13,11,4,6,12,3,2,2,11,5,13,10,2,14,12,9,4,8,7,1,3,4,3,9,10,13,11,3,12,13,10,9,9,9,11,1,1,10,10,10,13,4,1,- -  -,Ask,9
Cavaghn Miley,"DM, M (C)",6.86,6.86,14,11,3,10,13,11,11,14,1,3,1,12,4,12,8,3,9,11,11,8,6,12,3,8,9,1,6,6,9,5,3,6,9,11,7,6,10,9,3,2,13,9,11,9,13,2,- -  -,,8
Jack Sowerby,"DM, M (C)",6.85,6.85,12,10,3,12,12,12,10,10,1,1,4,8,10,12,13,3,12,10,12,8,10,5,2,8,8,2,10,10,12,8,1,12,15,8,10,10,8,12,1,3,10,12,8,13,5,3,- -  -,,12
Nya Kirby,"DM, M (C)",6.85,6.85,9,10,1,12,9,10,9,14,4,1,3,8,11,11,12,2,11,11,6,2,12,9,1,7,6,4,9,10,11,8,2,9,9,10,10,10,8,12,3,3,8,8,10,11,8,3,- -  -,Unh,13
Anthony Hartigan,"DM, M (C)",6.84,6.84,15,14,2,14,16,9,9,14,2,3,1,13,5,13,9,3,8,13,9,6,9,7,2,8,7,1,9,7,11,6,3,8,14,13,8,12,9,10,2,1,11,13,12,11,10,2,- -  -,Wnt,10
Reece McAlear,M (C),6.84,6.84,14,13,1,13,13,8,11,13,1,1,2,9,8,13,10,1,11,13,8,5,12,9,1,9,8,2,11,4,13,8,2,8,13,13,9,10,9,13,1,2,11,12,12,10,8,2,- -  -,,9
Ollie Banks,"DM, M (C)",6.84,6.84,11,13,2,13,12,7,8,12,1,2,2,10,12,13,9,1,10,15,7,1,11,7,1,10,9,1,11,9,11,9,3,8,5,11,8,9,9,13,3,1,6,11,9,10,4,1,- -  -,Lst,10
Kieran Wallace,"D (LC), DM, M (C)",6.84,6.84,13,9,1,10,10,11,12,12,3,3,2,12,7,11,9,1,12,12,12,4,7,9,1,12,11,3,9,6,11,6,2,9,13,12,10,8,12,11,3,2,12,10,11,10,10,2,- -  -,Req,10
Josh Rees,M/AM (C),6.84,6.84,14,8,4,11,15,9,10,13,1,1,3,8,9,11,11,3,13,11,8,7,8,12,2,8,8,3,6,7,12,10,1,9,13,10,7,12,10,12,1,3,12,11,13,11,6,3,- -  -,,9
Liam Kinsella,"D/WB (R), DM, M (C)",6.84,6.84,19,8,1,10,15,11,10,15,3,1,1,11,9,11,11,3,12,12,11,4,6,11,1,10,8,1,8,10,11,9,1,9,17,10,9,8,11,10,4,3,11,12,9,9,14,2,- -  -,,11
Robbie Gotts,"DM, M (C), AM (RC)",6.84,6.84,18,11,3,11,13,9,7,15,3,3,2,7,6,10,11,2,11,14,7,7,6,9,1,5,5,2,5,11,12,7,2,10,17,11,9,8,9,11,3,2,12,11,11,12,13,3,- -  -,,11
Harry Pell,"DM, M/AM (C)",6.84,6.84,16,11,1,9,14,12,10,13,2,1,3,10,12,9,6,3,12,13,9,10,11,14,2,16,11,2,11,6,10,11,2,8,13,10,8,8,12,10,2,1,15,11,11,6,16,2,- -  -,,8
Dawson Devoy,M/AM (C),6.84,6.84,12,12,1,12,10,7,7,13,1,3,3,8,14,12,12,1,12,12,7,4,9,3,3,8,9,2,5,14,11,9,2,12,13,11,8,8,11,11,1,1,9,13,9,13,8,2,- -  -,Req,13
Ed Francis,"D (C), DM, M (C)",6.84,6.84,10,13,2,10,10,11,10,11,1,3,3,9,6,13,11,2,11,14,12,2,9,11,1,12,10,2,9,7,11,8,2,8,7,11,8,11,10,13,2,2,11,11,11,10,8,1,- -  -,Wnt,11
Jamie Bowden,"DM, M (C)",6.84,6.84,12,12,3,12,15,13,11,12,2,3,3,12,12,12,12,3,11,11,10,8,10,9,2,7,5,1,8,7,10,11,2,9,11,12,6,6,8,14,2,1,12,13,11,12,12,1,- -  -,Wnt,11
Alex Robertson,M/AM (C),6.84,6.84,9,12,2,13,8,7,7,5,1,3,2,7,2,12,11,4,15,10,7,2,7,6,2,8,7,2,6,11,14,9,3,12,14,14,4,4,7,6,3,3,8,9,12,13,13,3,- -  -,,13
Kane Ferdinand,"DM, M/AM (C)",6.83,6.83,11,10,3,13,11,9,8,12,1,3,2,10,4,11,10,1,13,14,9,2,4,4,3,11,8,2,4,7,13,9,1,11,11,9,4,4,10,10,1,3,10,10,13,10,12,1,- -  -,,10
Mohammed Sangaré,"DM, M (C)",6.83,6.83,12,7,2,10,12,11,12,11,1,2,1,10,8,11,12,1,11,9,8,6,10,8,1,15,9,3,8,9,10,11,1,11,11,11,8,6,10,10,1,3,10,9,11,10,13,2,- -  -,,12
George Marsh,"WB (R), DM, M (C)",6.83,6.83,15,10,1,11,15,12,10,16,2,1,1,11,6,11,11,1,8,13,10,4,6,13,1,9,8,3,5,5,10,5,2,6,15,10,5,5,10,11,1,3,16,13,13,11,15,1,- -  -,,10
Matty Palmer,"DM, M (C)",6.83,6.83,10,12,2,12,13,9,8,13,2,1,2,9,7,12,9,1,12,14,8,5,11,8,1,8,7,2,12,12,13,8,1,9,10,11,11,12,9,12,2,2,11,9,10,11,9,3,- -  -,,10
Matt Dibley-Dias,M/AM (C),6.83,6.83,12,10,2,10,12,4,6,13,2,3,3,8,4,13,10,1,10,9,6,4,12,11,3,9,4,2,6,13,13,8,1,8,13,13,7,6,4,9,2,3,5,14,11,11,10,1,- -  -,,12
Connor Malley,"DM, M (C), AM (RC)",6.82,6.82,8,12,3,14,9,9,10,12,2,3,2,6,8,12,10,2,9,11,6,5,10,11,2,7,6,3,11,10,11,9,2,12,8,11,10,8,9,10,2,2,10,9,11,12,6,3,- -  -,Unh,10
Jake Hesketh,M/AM (RLC),6.82,6.82,12,11,3,13,10,10,4,11,1,2,3,5,9,13,10,1,10,12,9,7,9,8,3,7,8,2,8,13,12,8,3,13,11,10,11,8,9,11,2,3,10,7,10,11,16,4,- -  -,Inj,10
Connor Kirby,"DM, M (C)",6.82,6.82,13,8,2,10,11,11,7,13,3,3,3,10,5,10,11,3,6,14,10,7,6,12,1,7,4,2,9,7,10,7,2,9,12,10,8,11,12,11,2,1,11,7,11,11,13,2,- -  -,Wnt,10
George McEachran,"DM, M/AM (C)",6.82,6.82,11,11,3,16,9,6,6,8,2,2,2,7,9,13,11,2,9,13,6,4,10,6,2,5,6,3,8,14,14,10,2,13,13,13,8,9,8,15,3,1,8,8,8,13,8,1,- -  -,Wnt,13
Cameron James,"D (RC), DM, M (C)",6.82,6.82,10,7,1,8,12,11,11,13,1,3,1,10,4,10,11,2,3,15,10,6,3,10,3,13,9,2,3,3,8,4,2,6,15,9,7,3,10,9,3,3,11,10,10,7,8,3,- -  -,,10
Arthur Read,M/AM (C),6.82,6.82,13,12,1,12,13,8,9,12,1,3,3,9,9,12,11,2,11,13,7,7,12,9,2,9,9,2,11,12,11,9,3,10,12,10,9,9,10,12,3,1,10,12,11,11,10,1,- -  -,Opt,10
Owen Moxon,"DM, M (C)",6.82,6.82,16,11,3,10,12,11,11,16,1,4,2,10,7,11,9,1,9,12,9,5,10,10,3,12,10,2,11,8,12,6,2,9,13,10,10,11,9,7,1,2,9,10,9,11,12,2,- -  -,,10
Rhys Hughes,"M (C), AM (RLC)",6.82,6.82,12,10,1,9,11,7,8,12,1,3,2,11,7,9,12,3,14,13,9,4,9,10,1,11,7,1,11,14,9,6,2,9,13,10,9,10,7,10,3,2,8,9,9,9,7,3,- -  -,,13
Adam Lewis,"D/WB (L), DM, M (LC), AM (L)",6.82,6.82,11,12,3,12,11,12,8,10,2,2,2,7,14,12,12,3,8,12,7,5,10,10,3,5,6,1,12,12,12,10,1,12,17,9,13,13,9,11,3,3,11,9,9,10,14,4,- -  -,,14
Louis Reed,"DM, M (C)",6.81,6.81,13,13,1,13,11,12,7,12,1,3,2,12,10,12,10,2,10,11,10,3,11,10,1,6,8,1,11,7,13,8,3,12,14,10,10,10,12,14,1,2,8,12,11,12,7,3,- -  -,Inj,11
Josh Falkingham,"DM, M (C)",6.81,6.81,16,12,3,10,15,12,7,8,2,1,3,14,7,13,8,3,12,13,8,4,8,18,2,7,3,2,8,8,10,8,3,6,18,12,8,7,15,13,3,2,15,8,13,9,18,4,- -  -,,9
Alfie Allen,"DM, M (C)",6.81,6.81,13,10,2,7,10,10,12,12,3,1,3,9,5,9,10,2,11,12,8,3,8,11,3,9,7,1,7,6,7,7,3,9,11,9,8,7,11,8,3,3,13,12,10,11,12,3,- -  -,,10
