Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Reagan Ogle,"D (RC), WB (RL)",6.92,6.92,11,9,1,8,10,11,12,13,2,1,4,12,4,8,9,3,6,12,11,12,7,9,1,8,9,1,4,8,7,5,3,6,10,10,9,7,10,8,3,2,13,10,9,10,12,4,- -  -,,9
Tom Bradbury,D (LC),6.92,6.92,12,7,2,4,13,11,12,10,3,1,1,10,8,9,10,3,9,10,11,10,9,8,1,16,12,2,4,2,6,9,2,6,14,10,3,6,9,10,3,2,9,7,10,7,11,2,- -  -,Wnt,10
Jordan Spence,D (RC),6.92,6.92,12,7,4,10,12,12,13,10,1,2,3,9,4,10,11,3,9,15,12,10,5,12,3,13,11,3,5,5,10,4,2,9,17,8,8,5,8,8,2,3,10,12,10,11,8,3,- -  -,,11
Jacob Jones,D/WB (L),6.92,6.92,15,6,1,10,9,10,7,14,3,1,2,8,2,6,10,1,10,6,9,5,10,4,1,8,10,3,10,12,8,2,1,8,14,14,11,9,6,7,3,3,12,13,7,8,14,2,- -  -,,10
Lee O'Connor,"D (RC), DM, M (C)",6.91,6.91,13,9,1,10,14,12,11,14,1,1,1,13,7,12,12,1,10,15,11,5,4,9,1,11,9,2,4,8,9,6,3,9,13,11,10,6,13,10,3,3,13,9,13,10,12,2,- -  -,,12
Nathan Ralph,D/WB (L),6.91,6.91,13,10,1,11,13,12,10,9,2,1,2,12,9,12,10,1,9,12,12,7,9,6,2,14,12,2,7,10,12,7,2,9,13,10,10,10,8,12,2,3,10,8,12,9,6,1,- -  -,,10
John Clarke,D/WB (L),6.91,6.91,14,7,3,8,11,9,10,14,3,2,2,11,5,9,12,1,10,14,9,11,6,8,3,10,9,1,11,5,10,4,1,8,12,7,9,6,8,8,4,3,12,10,8,11,13,2,- -  -,,15
Reece Hall-Johnson,"D (RC), WB (R)",6.91,6.91,13,6,2,9,13,12,11,11,1,3,3,11,8,9,13,1,9,15,10,7,7,8,1,8,10,1,7,11,9,7,2,9,13,8,8,5,9,11,1,3,9,10,10,10,12,2,- -  -,,13
Kyle Daniel-Spray,"D (LC), WB (L)",6.91,6.91,9,8,1,9,10,13,5,9,2,1,1,11,6,12,8,2,8,14,11,5,4,7,1,15,10,2,1,6,9,3,2,6,11,17,8,5,7,14,2,1,9,7,12,10,5,3,- -  -,,11
Liam Gordon,"D (RLC), WB (L)",6.91,6.91,11,12,2,11,11,10,9,12,1,2,2,11,4,8,14,2,11,12,8,10,3,7,1,8,8,1,6,9,11,7,3,10,7,9,10,6,11,10,2,3,10,10,10,12,9,3,- -  -,Wnt,14
Max Clark,"D/WB (L), DM, M (LC), AM (L)",6.90,6.90,14,8,3,11,13,11,9,12,3,2,3,12,5,12,12,3,12,12,11,5,9,8,1,9,9,1,12,9,10,7,1,9,10,9,12,11,10,11,3,3,13,10,12,11,12,3,- -  -,Wnt,11
Joe Wormleighton,D/WB/M (R),6.90,6.90,14,10,2,11,12,11,12,15,2,1,1,11,4,12,13,1,11,11,9,5,7,10,1,6,7,2,7,7,11,5,2,9,13,13,12,7,12,4,1,3,8,7,14,15,8,3,- -  -,,12
Josh Debayo,D (L),6.90,6.90,11,8,3,8,10,9,13,10,2,3,3,10,3,8,14,2,10,8,7,9,7,3,1,10,10,2,7,8,10,5,3,9,10,10,9,6,10,8,1,1,11,10,10,9,10,2,- -  -,,15
Ryheem Sheckleford,D/WB (R),6.90,6.90,15,7,1,9,14,10,9,12,2,3,1,10,3,9,14,3,9,8,9,7,3,8,3,9,9,1,6,7,9,4,1,10,8,9,11,7,7,10,1,1,7,9,10,11,11,3,- -  -,Wnt,14
Dion Kelly-Evans,D/WB (RL),6.90,6.90,13,7,2,10,10,11,9,10,1,1,2,10,8,10,14,1,9,10,9,3,8,11,1,12,5,3,7,6,7,6,2,8,14,8,9,8,10,8,1,1,13,9,9,10,17,2,- -  -,,14
Dan Moss,"D (RC), M (C)",6.90,6.90,15,9,3,9,11,13,11,12,3,2,1,13,7,8,12,3,8,10,11,8,5,10,2,9,11,1,8,7,8,6,1,8,14,11,10,7,11,11,1,1,15,11,8,10,8,3,- -  -,Wnt,12
Robbie Tinkler,"D (RC), WB (R), DM",6.90,6.90,14,6,1,10,12,11,10,12,2,4,1,11,5,9,12,2,8,15,10,8,4,15,2,12,9,1,4,5,6,4,2,5,14,8,9,4,6,11,1,3,14,9,9,10,14,2,- -  -,,12
Brooklyn Genesini,D/WB (R),6.90,6.90,9,8,2,10,10,12,8,7,3,1,2,9,3,8,15,2,8,11,7,10,1,4,1,6,6,3,6,5,8,8,3,5,11,10,11,7,9,8,3,4,10,10,9,15,11,1,- -  -,,12
Laurence Maguire,D (LC),6.90,6.90,13,10,1,10,13,12,11,9,3,1,1,12,4,11,11,3,6,13,11,7,6,12,2,13,12,1,5,4,8,4,3,7,10,11,9,2,10,10,3,2,9,11,9,9,9,2,- -  -,,10
Mickey Demetriou,"D (LC), WB (L)",6.90,6.90,16,9,2,12,14,11,10,10,2,1,1,13,6,10,8,1,12,12,11,11,6,9,4,11,12,2,11,8,9,6,2,10,15,10,11,8,14,11,3,2,12,9,12,8,6,1,- -  -,,7
Scott Duxbury,"D (LC), WB (L)",6.89,6.89,13,9,1,11,12,12,10,12,3,3,1,8,6,10,11,1,12,13,9,7,7,4,3,11,10,2,9,12,10,6,3,11,14,8,10,10,7,10,2,3,10,12,9,11,9,3,- -  -,,11
Archie Davies,D/WB (R),6.89,6.89,13,8,3,10,11,10,10,12,2,2,3,9,4,9,11,2,8,12,8,7,8,5,2,11,9,3,10,9,9,7,2,9,13,8,11,10,9,8,2,1,10,11,10,12,7,1,- -  -,,12
Jack Armer,"D (RLC), WB (RL)",6.89,6.89,12,12,4,9,11,12,12,13,3,3,1,10,4,9,11,3,8,12,9,9,2,7,1,9,11,2,8,6,9,3,1,10,8,11,10,6,11,11,1,3,12,9,10,11,10,2,- -  -,,11
Brad Halliday,D/WB (R),6.89,6.89,14,8,1,9,13,10,11,14,3,1,3,11,6,12,11,3,10,15,11,9,9,8,2,10,9,1,4,9,8,8,2,10,12,9,11,6,11,10,1,2,11,12,10,11,14,2,- -  -,,11
Jake Batty,"D (LC), WB (L)",6.89,6.89,11,9,2,7,10,15,7,13,2,1,2,7,5,8,15,1,9,13,12,9,6,9,2,4,9,2,3,5,8,6,3,9,8,11,11,4,13,11,1,1,12,8,11,13,10,3,- -  -,,15
David Ferguson,D/WB/M (L),6.89,6.89,12,10,1,8,11,11,9,14,2,3,3,9,5,12,12,2,8,12,12,7,8,9,2,9,9,2,13,4,10,6,3,7,12,10,13,10,10,10,3,1,11,10,8,12,6,3,- -  -,Wnt,12
Sam Hart,D/WB/M (L),6.88,6.88,12,8,3,9,10,11,10,12,1,3,2,10,6,10,11,2,10,10,10,8,7,10,2,10,9,1,10,8,9,7,2,9,12,8,9,8,9,9,1,1,10,10,9,12,11,3,- -  -,,12
Ollie Harfield,D/WB (L),6.88,6.88,13,8,1,9,11,11,10,13,3,3,1,10,4,10,11,1,9,9,10,9,7,7,3,12,9,1,4,6,10,5,3,7,10,8,8,7,11,10,3,2,11,7,10,10,5,2,- -  -,,12
Joe Kizzi,"D (RC), WB (R)",6.88,6.88,14,10,4,9,14,12,12,12,3,2,1,11,7,9,11,3,11,10,10,9,7,10,3,13,12,1,10,9,9,9,1,8,12,10,12,8,10,10,2,1,13,9,10,9,11,1,- -  -,,10
Luke Robinson,D/WB (L),6.88,6.88,10,7,2,12,11,12,8,12,3,2,2,10,6,11,12,3,7,13,12,6,6,11,4,7,8,1,9,5,10,4,2,10,10,11,12,13,13,9,3,1,7,10,10,12,7,1,- -  -,,12
Will Wood,"D (LC), WB (L)",6.88,6.88,11,8,2,10,10,10,10,11,1,3,3,11,7,10,11,3,9,13,11,7,6,7,1,11,8,1,5,7,8,6,3,6,9,10,8,6,9,9,2,1,9,12,10,12,10,4,- -  -,Wnt,11
Lee Brown,"D (LC), WB (L)",6.87,6.87,15,12,1,11,14,12,11,11,3,3,3,11,13,13,8,2,10,15,12,9,8,13,3,12,12,2,12,5,8,8,2,8,11,10,11,13,11,13,1,1,12,10,10,6,8,3,- -  -,,7
Rio Adebisi,"D (RL), WB (L)",6.87,6.87,14,10,1,12,13,9,11,14,2,1,3,9,7,10,15,1,10,15,9,9,3,5,4,12,8,1,4,5,9,4,2,9,13,8,9,4,9,8,1,2,10,12,8,12,10,4,- -  -,Wnt,13
Nick Tsaroulla,D/WB/M/AM (L),6.87,6.87,13,8,3,12,11,10,7,10,3,3,1,9,7,11,11,2,12,11,9,4,6,8,4,6,7,1,6,13,10,7,1,12,14,8,11,8,7,10,3,2,8,10,10,12,10,2,- -  -,,13
Jordan Clarke,"D (RC), WB (R)",6.86,6.86,10,9,2,8,10,9,9,10,3,3,1,9,2,10,9,1,8,11,9,9,5,11,2,10,10,1,4,10,10,8,2,8,13,7,9,2,10,9,1,3,9,10,10,10,10,3,- -  -,,11
Myles Kenlock,D/WB (L),6.86,6.86,13,9,1,10,11,12,11,12,1,2,2,11,6,10,12,2,9,12,11,11,8,7,1,12,10,3,9,12,9,6,3,8,12,9,9,8,11,10,3,1,11,11,10,11,8,2,- -  -,Ask,12
Chris Gunter,"D (RL), WB (R)",6.86,6.86,14,8,3,9,14,11,7,15,1,1,1,10,10,10,8,2,10,18,11,9,7,13,2,9,10,2,8,5,11,6,1,8,9,8,11,9,11,10,3,2,11,11,9,8,10,3,- -  -,,7
Tennai Watson,D/WB (R),6.86,6.86,15,9,3,10,12,10,9,14,3,4,2,11,5,10,12,2,8,16,9,11,7,7,1,11,6,3,5,10,11,6,2,10,10,10,10,6,10,9,3,2,5,12,12,14,7,3,- -  -,Inj,12
Asher Falase,D/WB (R),6.86,6.86,11,10,3,11,12,13,13,10,2,3,3,8,3,8,16,1,8,14,9,8,2,14,1,14,8,3,2,6,9,1,3,7,7,12,9,4,7,6,1,3,9,11,8,8,10,1,- -  -,,13
Donervon Daniels,D (RC),6.86,6.86,13,9,1,10,12,11,13,14,1,1,1,11,7,11,11,1,10,14,11,14,6,15,2,13,12,1,5,7,9,6,3,8,14,9,9,4,9,12,2,3,13,12,10,10,14,2,- -  -,Opt,11
Harvey Sayer,"D/WB/M (L), AM (RL)",6.86,6.86,10,10,2,10,9,6,6,12,2,3,3,9,10,9,13,2,10,10,8,3,8,13,3,6,5,1,11,8,9,7,3,9,12,9,10,12,8,9,4,2,6,11,10,10,8,1,- -  -,,13
Macauley Southam-Hales,D/WB/M (R),6.86,6.86,12,9,3,11,12,9,7,12,1,4,1,9,6,9,14,3,11,13,8,6,6,6,2,8,8,3,7,12,10,7,1,12,14,9,12,10,8,9,3,2,8,10,9,13,8,3,- -  -,,15
Bradley Barry,D/WB/M (R),6.85,6.85,12,7,3,9,11,12,10,13,1,3,3,10,4,10,9,2,9,13,9,10,9,6,1,10,10,3,8,8,10,7,1,8,10,8,10,8,10,9,2,3,14,8,9,9,15,1,- -  -,,11
Kayne Ramsay,"D (RC), WB (R)",6.85,6.85,13,9,3,11,12,10,12,13,2,1,2,11,7,11,13,2,9,11,10,8,10,8,2,12,11,1,8,9,10,7,2,10,17,10,10,8,10,10,1,3,13,12,10,13,8,2,- -  -,Wnt,12
Kian Best,D (LC),6.85,6.85,7,6,3,4,6,11,10,11,1,2,1,14,1,6,15,3,1,13,9,5,4,8,1,12,10,3,1,6,6,1,2,5,15,13,7,3,7,6,1,2,8,10,9,11,8,2,- -  -,,14
Marcel Elva-Fountaine,D/WB (R),6.85,6.85,10,5,1,10,6,8,6,9,2,3,1,8,4,8,10,2,9,13,10,8,5,11,3,9,8,1,3,7,7,4,3,6,12,8,11,7,8,10,2,1,7,9,10,12,12,1,- -  -,Wnt,13
Owen Dodgson,"D (LC), WB (L)",6.85,6.85,9,10,3,7,8,12,2,13,2,2,1,11,3,9,10,1,6,15,7,7,5,3,4,9,7,1,5,5,9,4,3,5,9,12,10,7,9,8,2,2,8,6,10,10,10,2,- -  -,,9
Curtis Thorn,D (R),6.85,6.85,10,9,1,5,15,12,13,6,1,2,1,12,7,5,7,1,7,14,13,8,3,12,3,12,12,1,5,8,9,3,3,6,7,11,10,9,11,9,3,3,12,10,11,8,15,1,- -  -,,9
Elliott Hewitt,"D (RC), WB (R)",6.85,6.85,14,8,2,10,14,12,10,14,3,3,1,11,3,10,11,3,7,12,11,13,3,10,3,12,9,3,8,9,9,5,4,7,9,10,10,7,11,9,4,2,11,9,10,9,6,2,- -  -,,12
Matthew Blake,D/WB (L),6.84,6.84,13,12,3,13,15,10,9,10,1,3,2,10,6,11,8,2,7,9,9,12,14,7,3,7,7,1,12,10,11,6,3,10,13,10,13,14,10,10,2,3,13,12,9,8,13,1,- -  -,Ask,10
Taylor Allen,D/WB/M/AM (L),6.84,6.84,13,10,3,11,12,9,11,12,1,1,1,10,9,9,12,3,10,9,9,3,8,6,1,13,11,2,7,12,9,10,1,11,15,10,11,4,8,12,2,2,10,10,10,9,12,2,- -  -,,13
Luke Hendrie,"D (RC), WB (R)",6.84,6.84,11,6,1,10,11,10,11,13,2,1,4,12,6,9,10,1,10,13,9,13,5,14,2,12,9,1,8,7,9,6,2,7,11,11,9,5,12,10,1,3,9,11,11,10,11,2,- -  -,Wnt,10
David Sesay,"D/WB (RL), M (R)",6.84,6.84,13,8,1,10,10,11,7,14,1,3,1,8,7,7,12,3,9,14,9,11,5,4,3,11,10,2,4,7,8,5,2,8,10,8,9,4,9,11,1,3,12,7,9,11,10,1,- -  -,,12
Jili Buyabu,D/WB (L),6.83,6.83,12,7,1,8,12,7,6,13,3,3,3,8,5,6,13,1,11,13,10,6,7,5,1,6,8,2,5,7,9,5,3,11,3,8,11,4,7,7,2,2,6,9,9,12,6,2,- -  -,,14
Mason O'Malley,D/WB/AM (L),6.83,6.83,12,9,1,8,13,12,9,11,3,4,2,12,4,10,13,1,6,11,9,5,6,6,3,9,10,2,13,10,9,6,3,8,7,9,12,15,13,12,2,2,10,8,10,10,9,3,- -  -,,12
Stephen McLaughlin,D/WB/M/AM (L),6.83,6.83,13,10,2,12,12,9,9,11,3,2,2,9,12,11,10,3,11,14,9,9,11,5,3,7,8,4,12,11,11,10,2,11,14,10,13,12,9,10,2,4,10,8,12,8,11,3,- -  -,,9
Jayden Sweeney,D/WB (L),6.83,6.83,12,6,1,10,12,11,9,13,2,2,2,11,3,10,12,2,7,13,9,8,4,6,4,10,6,3,3,8,10,4,3,7,17,9,9,4,10,9,2,1,9,10,8,11,8,2,- -  -,,13
Brennan Camp,D (RC),6.83,6.83,11,7,1,11,12,13,8,10,3,3,1,12,4,10,12,2,10,11,9,4,6,8,2,10,9,1,4,5,8,4,2,6,11,12,11,7,9,10,1,1,11,11,9,14,10,3,- -  -,,12
Ollie Haste,D/WB/M/AM (L),6.83,6.83,11,7,2,7,7,11,9,9,3,2,3,9,5,7,14,1,5,13,7,5,3,13,1,11,1,3,6,10,9,5,2,7,14,8,11,6,9,8,3,1,6,9,6,12,8,3,- -  -,,12
Max Sutton,D (LC),6.83,6.83,8,3,2,7,7,12,9,9,1,2,1,12,5,7,13,1,3,10,8,5,7,9,2,6,3,2,2,5,7,4,1,2,11,8,9,4,11,7,2,3,8,8,5,11,5,2,- -  -,U18,13
Gaëtan Bong,D (LC),6.82,6.82,13,7,3,9,14,13,12,11,3,1,3,14,6,8,10,2,7,12,12,13,7,8,2,12,12,2,5,5,9,6,3,6,14,11,6,6,13,10,1,3,13,11,13,11,11,2,- -  -,,10
Connor Pye,D (RLC),6.82,6.82,12,9,3,7,11,10,11,13,1,2,1,10,5,7,13,4,8,15,10,9,6,12,2,9,9,1,3,6,5,3,3,7,14,10,9,6,13,9,3,3,12,12,11,9,12,1,- -  -,,13
Danny Preston,D/WB/AM (L),6.82,6.82,13,6,2,10,11,11,11,11,3,2,2,8,3,10,12,2,10,11,9,5,5,8,2,10,8,3,5,4,8,4,3,8,13,8,9,8,8,8,2,3,12,10,8,9,13,4,- -  -,,12
Tom Nixon,"D (RC), WB (R)",6.82,6.82,11,9,2,9,9,11,8,10,2,3,3,11,3,9,10,3,5,13,10,7,4,13,3,12,7,4,2,7,8,3,2,8,2,10,9,6,11,7,3,2,9,9,10,13,11,2,- -  -,,10
