Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Marcus Dewhurst,GK,6.84,6.84,10,9,12,10,12,2,11,9,12,12,7,11,3,10,10,13,3,7,3,1,1,10,14,13,2,13,8,3,10,2,6,2,13,9,3,3,10,10,10,12,13,11,11,14,9,13,- -  -,,10
Aymen Azaze,GK,6.83,6.83,10,8,6,7,9,2,7,6,11,10,5,10,2,7,10,6,2,15,2,3,2,3,5,14,2,11,7,1,6,1,5,1,11,13,3,3,11,12,7,7,15,9,9,10,12,10,- -  -,,8
Luca Gunter,GK,6.83,6.83,7,7,11,2,7,3,6,4,7,13,11,11,2,8,8,14,2,13,2,1,2,6,13,9,1,13,7,2,5,1,5,2,14,13,2,4,10,6,10,10,10,10,11,12,11,12,- -  -,,8
Ryan Boot,GK,6.83,6.83,9,12,9,13,13,2,8,9,6,11,4,11,2,8,9,11,3,10,2,1,3,7,11,13,2,13,3,7,10,2,14,3,10,10,2,2,9,10,11,9,12,9,11,12,4,13,- -  -,Inj,8
Lukas Jensen,GK,6.82,6.82,9,9,13,4,11,2,9,5,14,13,8,10,2,13,14,12,3,9,2,2,3,10,13,15,1,12,5,2,7,3,5,3,11,10,2,3,8,11,11,12,8,10,13,9,11,15,- -  -,,15
James Holden,GK,6.82,6.82,8,8,14,4,9,3,12,4,12,7,5,11,3,11,6,10,3,9,1,1,2,4,13,14,2,8,7,1,1,1,11,2,16,15,1,3,9,7,6,7,16,6,7,7,13,15,- -  -,,10
Jonathan Mitchell,GK,6.82,6.82,12,8,13,8,11,2,9,13,9,10,13,13,2,11,9,13,1,12,3,3,2,9,11,12,6,11,7,1,7,1,6,2,13,11,3,4,11,9,10,10,13,12,12,14,5,12,- -  -,,7
Craig Ross,GK,6.81,6.81,7,7,10,5,10,2,11,9,8,15,13,8,2,7,6,16,2,7,3,3,3,8,8,11,7,13,6,3,6,2,8,1,8,8,1,4,4,7,13,12,11,8,8,7,10,13,- -  -,Req,8
Jack Rose,GK,6.80,6.80,9,7,10,8,9,1,12,10,11,14,10,8,3,7,7,12,3,15,2,2,1,7,8,14,7,11,6,2,8,2,5,1,12,9,1,2,9,8,9,10,10,7,9,14,6,14,- -  -,,10
Jordan Whitcombe,GK,6.80,6.80,2,2,5,1,2,2,2,1,10,11,10,2,3,3,8,6,3,14,3,2,2,9,5,8,1,12,5,1,1,1,5,2,4,11,2,2,5,3,5,5,8,3,2,7,8,12,- -  -,Loa,8
Ross Doohan,GK,6.79,6.79,9,11,9,10,8,3,9,9,11,12,5,12,2,10,15,12,1,9,2,1,1,3,14,15,7,12,8,1,9,1,5,1,9,11,1,5,13,10,6,12,10,10,11,14,8,14,- -  -,,11
Kieran O'Hara,GK,6.78,6.78,13,10,11,10,10,2,11,13,9,12,12,13,1,9,9,14,3,13,1,1,2,12,11,15,2,12,10,1,9,3,6,3,12,8,1,5,12,13,12,13,12,12,13,12,12,14,- -  -,,9
Louie Moulden,GK,6.77,6.77,9,5,7,5,12,3,11,10,10,11,13,10,3,9,9,9,3,13,3,1,1,8,12,12,7,8,6,2,9,3,4,1,13,9,2,4,10,10,14,12,5,10,10,12,8,10,- -  -,Inj,12
Lewis Ward,GK,6.76,6.76,10,9,14,11,10,1,7,4,10,14,7,8,1,11,8,13,3,17,1,1,1,7,13,16,2,11,6,1,10,2,6,2,12,10,3,3,12,9,10,11,12,13,10,9,6,16,- -  -,,10
Owen Evans,GK,6.75,6.75,12,11,13,9,10,3,12,13,10,14,9,12,3,12,8,12,1,12,1,2,3,10,14,15,3,10,9,7,9,2,9,3,12,10,1,4,12,11,10,13,11,13,13,13,5,12,- -  -,Int,9
Nathan Ashmore,GK,6.75,6.75,8,4,11,5,14,2,11,4,10,17,15,6,3,5,6,8,2,6,3,2,4,11,9,13,6,14,4,1,2,2,11,3,7,7,1,1,6,4,16,13,12,11,8,10,16,11,- -  -,,6
Ethan Ross,GK,6.75,6.75,12,7,12,7,10,3,14,9,10,13,15,10,2,10,7,12,2,11,1,2,1,8,7,15,4,12,5,5,7,1,11,2,13,8,3,3,9,9,7,8,13,10,9,12,13,13,- -  -,,6
Tom Scott,GK,6.73,6.73,6,7,8,5,7,1,6,3,13,13,10,9,4,7,10,11,1,12,3,2,2,2,7,9,1,13,4,3,3,3,12,2,8,13,3,3,8,7,4,10,13,8,7,7,9,11,- -  -,,10
Ben Winterbottom,GK,6.73,6.73,16,7,11,8,16,3,7,13,9,10,9,11,3,8,13,12,8,11,7,11,6,7,9,14,7,10,1,5,9,2,5,2,11,12,2,2,11,9,8,7,8,11,10,12,10,15,- -  -,,12
Josh Strizovic,GK,6.72,6.72,8,8,8,5,9,2,8,10,5,11,4,9,2,5,9,8,1,12,3,3,1,7,7,11,2,11,2,3,5,1,7,1,16,8,2,3,9,9,11,10,10,10,13,11,10,10,- -  -,,10
Joe McDonnell,GK,6.72,6.72,8,6,12,6,8,4,8,8,6,12,8,11,5,7,6,14,7,8,3,2,1,5,8,13,3,12,2,2,5,2,5,4,10,13,2,3,10,13,12,11,12,12,9,12,3,11,- -  -,,7
Nik Tzanev,GK,6.71,6.71,9,8,13,8,9,1,10,10,11,13,5,9,3,10,9,13,7,14,3,2,1,7,8,14,5,15,1,4,9,1,3,8,13,10,3,1,7,12,11,13,12,7,9,13,4,14,- -  -,,8
Ben Killip,GK,6.71,6.71,10,9,13,5,10,2,9,10,15,14,14,11,1,10,7,13,2,13,1,3,1,10,9,10,1,13,9,2,5,3,5,2,14,11,3,6,12,10,11,8,12,11,9,12,7,11,- -  -,,7
Maciej Samborski,GK,6.70,6.70,11,3,3,4,12,3,4,7,11,6,8,7,2,6,9,6,3,13,3,3,2,13,7,11,1,9,4,2,6,2,2,2,16,4,2,3,7,6,5,5,6,6,8,14,5,6,- -  -,Yth,8
Corey Addai,GK,6.70,6.70,9,9,10,8,9,1,11,11,9,9,5,9,1,10,9,10,1,11,2,3,1,8,10,17,9,10,9,1,10,2,9,1,12,10,1,5,10,10,10,9,11,9,10,12,10,17,- -  -,Bid,9
Dimitar Mitov,GK,6.70,6.70,8,8,12,9,8,3,11,10,10,14,6,10,1,10,10,11,8,10,1,2,2,11,13,13,5,13,1,5,9,3,10,3,3,10,1,3,10,9,11,12,10,11,10,13,9,12,- -  -,,10
Vítězslav Jaroš,GK,6.69,6.69,12,9,10,9,12,3,9,13,8,13,11,10,3,9,10,10,1,15,1,3,1,6,10,12,6,13,6,2,8,1,5,1,13,10,1,5,11,10,10,11,11,11,10,14,11,12,- -  -,,11
Joe Day,GK,6.69,6.69,10,10,12,7,14,1,12,13,3,14,10,12,2,8,8,12,3,15,2,2,1,12,11,12,2,10,5,3,6,1,7,1,17,10,1,3,10,12,10,12,10,9,9,11,9,11,- -  -,,8
Jason Steele,GK,6.69,6.69,13,9,15,11,10,2,10,11,11,16,6,12,3,8,11,13,1,10,1,2,2,10,8,15,3,13,6,3,6,1,3,3,14,9,3,4,11,12,10,12,11,9,9,12,9,12,- -  -,,11
Will Mannion,GK,6.68,6.68,12,11,9,8,10,1,10,10,11,15,7,12,3,9,7,14,3,16,3,3,3,8,9,14,1,12,6,4,6,2,6,1,13,8,1,4,10,10,10,11,10,12,9,13,7,14,- -  -,,7
Taye Ashby-Hammond,GK,6.67,6.67,7,6,8,7,9,1,8,3,11,13,9,12,2,13,14,10,2,9,2,1,1,8,10,13,1,13,5,1,3,2,3,3,18,8,2,3,10,7,11,11,8,9,9,10,4,11,- -  -,,14
Ted Collins,GK,6.67,6.67,6,7,7,1,7,2,4,2,12,14,10,10,1,9,8,9,2,11,1,3,1,4,10,10,1,14,6,1,5,2,5,3,14,5,3,5,14,7,7,9,9,8,6,15,12,8,- -  -,,8
Harry Lee,GK,6.66,6.66,3,8,10,8,7,3,11,2,5,10,5,7,2,9,7,11,1,12,2,3,3,11,10,14,1,11,5,3,6,2,4,1,5,10,2,2,11,8,8,9,11,8,7,17,13,11,- -  -,,9
Stuart Moore,GK,6.65,6.65,9,10,12,7,10,1,13,8,11,13,5,8,2,14,9,12,3,15,2,2,3,5,11,14,2,12,5,1,8,3,8,2,14,11,2,4,10,9,10,10,11,11,8,12,14,15,- -  -,,9
Marcelo Pitaluga,GK,6.65,6.65,10,7,8,7,8,3,9,12,15,12,14,9,2,7,10,12,2,12,3,2,3,12,8,14,1,13,7,12,8,1,13,1,14,9,1,4,12,7,12,13,10,12,12,13,12,13,- -  -,Wp,10
Alfie Whiteman,GK,6.63,6.63,7,8,11,7,7,2,14,12,10,12,9,11,1,9,10,12,5,11,3,2,1,10,13,15,7,11,1,6,8,2,5,5,11,11,3,1,12,11,11,13,13,10,12,14,11,14,- -  -,Wnt,9
James Hillson,GK,6.63,6.63,9,5,9,6,11,2,8,8,7,15,11,10,1,9,8,12,2,7,1,2,3,7,9,10,3,12,6,3,7,1,8,3,11,8,2,4,9,8,10,11,13,6,8,13,8,11,- -  -,,12
Fynn Talley,GK,6.62,6.62,7,5,8,1,7,1,6,5,12,13,12,5,3,10,9,7,1,13,2,1,3,7,8,12,1,13,6,3,2,3,9,3,15,13,2,5,9,7,9,10,15,5,10,10,9,13,- -  -,,9
Elliott Parish,GK,6.62,6.62,9,8,11,9,12,2,9,9,9,11,10,4,3,10,6,12,3,11,2,1,2,9,10,12,7,12,6,4,8,1,6,5,11,11,3,2,10,12,11,12,15,9,12,10,6,10,- -  -,,8
Mitch Walker,GK,6.62,6.62,11,4,9,4,9,2,9,9,8,15,14,7,4,4,6,13,9,14,2,2,1,12,8,11,3,10,6,3,4,2,3,2,15,8,1,2,10,11,8,11,7,7,10,11,6,11,- -  -,Lst,7
Paul Farman,GK,6.61,6.61,11,7,14,9,12,2,11,11,9,12,12,9,3,10,6,12,1,14,3,3,3,11,17,15,5,11,8,6,10,3,12,2,12,8,1,4,9,6,11,8,12,11,11,9,4,12,- -  -,,7
Grant Smith,GK,6.61,6.61,5,8,10,4,8,2,9,7,9,13,16,8,3,11,5,12,7,7,3,2,2,5,10,11,7,11,7,11,8,1,6,3,11,7,3,3,8,8,7,8,10,7,8,11,13,12,- -  -,,6
Ben Hughes,GK,6.61,6.61,6,6,10,5,9,1,5,8,8,11,5,9,1,7,7,11,3,8,3,2,1,3,7,12,2,10,5,3,4,3,5,2,11,10,3,2,10,6,5,11,8,7,7,11,8,11,- -  -,,7
Jacob Carney,GK,6.61,6.61,9,5,6,8,10,2,8,9,12,14,12,10,3,7,10,9,3,12,2,3,3,5,8,13,4,12,7,2,8,1,5,3,16,9,3,3,10,8,10,8,9,10,13,14,5,10,- -  -,,13
Aidan Stone,GK,6.60,6.60,11,9,11,8,11,3,10,10,5,13,7,9,1,8,9,12,3,12,1,2,1,11,10,14,2,10,7,1,7,1,6,2,12,12,1,3,12,10,12,10,10,10,8,12,10,12,- -  -,,9
Mason Terry,GK,6.60,6.60,5,4,9,2,6,1,7,4,7,13,11,9,2,7,5,5,2,14,1,1,1,7,6,12,1,13,4,1,1,3,5,2,9,7,2,2,8,6,10,7,8,9,8,13,10,13,- -  -,,9
Luke Chadwick,GK,6.60,6.60,5,2,8,6,2,3,8,8,8,8,8,7,1,6,9,8,3,13,3,2,1,7,9,14,1,11,5,1,5,3,5,1,12,11,2,3,8,5,7,7,10,6,7,12,8,14,- -  -,,5
Jayden St. Paul,GK,6.60,6.60,9,11,11,7,10,1,9,8,7,11,7,8,1,8,7,13,2,11,2,2,1,5,11,11,1,11,7,3,3,1,5,2,13,10,3,2,9,9,9,12,13,10,7,10,8,16,- -  -,,7
Peter Jameson,GK,6.59,6.59,9,5,12,7,5,3,10,7,12,14,9,8,2,7,8,13,7,10,1,3,3,8,11,13,2,13,7,5,8,3,8,1,11,10,1,3,6,8,9,12,11,9,9,12,8,13,- -  -,,9
Jake Turner,GK,6.59,6.59,10,10,11,12,10,3,11,12,10,13,9,6,3,10,12,12,4,12,1,1,3,9,10,16,3,11,5,9,8,3,11,1,8,8,1,3,10,8,9,10,9,11,7,10,9,15,- -  -,,10
Adam Smith,GK,6.58,6.58,11,5,10,10,12,1,9,9,10,10,12,11,2,9,7,13,2,12,2,3,1,7,14,13,8,8,5,2,7,1,15,5,12,9,3,3,9,8,11,11,12,11,12,11,13,14,- -  -,Lst,11
Mark Howard,GK,6.58,6.58,12,6,14,8,13,2,6,6,10,9,8,12,3,14,3,10,1,10,3,1,2,12,13,11,2,10,6,1,7,3,6,1,14,9,3,4,10,9,14,12,12,10,11,7,6,11,- -  -,,4
George Willis,GK,6.58,6.58,12,9,9,5,9,3,9,15,11,12,8,9,2,7,8,11,2,11,1,2,3,13,12,13,2,8,7,4,6,3,6,3,13,7,1,3,12,10,11,7,12,10,12,12,9,8,- -  -,,8
Elliot Justham,GK,6.57,6.57,13,13,12,6,12,1,9,4,7,14,12,13,1,6,4,13,12,12,1,4,1,12,12,15,2,11,1,1,3,1,8,1,10,12,1,1,11,10,12,13,12,6,10,5,7,13,- -  -,,4
Tomáš Holý,GK,6.57,6.57,10,8,11,10,11,2,16,15,9,7,12,9,1,10,7,10,2,12,2,3,2,4,15,19,7,12,6,2,8,2,10,2,13,11,2,2,11,8,10,12,12,12,11,6,2,20,- -  -,Trn,6
Rob Lainton,GK,6.57,6.57,8,10,12,9,9,1,9,8,12,14,9,10,3,13,7,12,9,11,3,2,1,5,4,14,2,12,6,4,8,2,6,1,14,10,3,3,9,9,12,8,8,9,9,9,8,13,- -  -,,7
Mateusz Hewelt,GK,6.56,6.56,8,7,11,4,11,3,10,11,6,12,6,12,3,8,9,10,10,12,1,2,3,8,11,12,3,11,6,6,6,1,6,3,7,11,1,3,11,11,10,9,9,12,9,11,11,11,- -  -,,9
Brad Kelly,GK,6.56,6.56,7,9,9,10,8,3,11,11,5,10,6,11,2,9,10,12,1,11,1,3,1,12,9,12,3,9,6,3,7,1,5,2,16,11,1,3,9,6,7,8,11,11,10,9,8,10,- -  -,,12
Jamie Jones,GK,6.55,6.55,9,10,13,7,10,2,6,6,8,11,12,10,12,9,6,11,10,13,2,1,3,14,13,12,7,10,7,9,9,2,5,1,12,9,3,5,10,9,12,9,10,11,10,12,10,11,- -  -,,6
Kyle Letheren,GK,6.54,6.54,15,8,10,7,10,3,17,6,11,11,10,9,1,5,3,11,3,12,2,2,1,12,13,10,3,10,6,5,4,3,10,1,14,8,1,3,9,9,13,10,11,15,11,8,9,11,- -  -,Ret,6
Adam Przybek,GK,6.53,6.53,6,9,10,6,10,5,11,11,7,11,5,10,2,8,8,9,1,10,1,1,1,11,10,11,3,10,3,1,8,1,8,2,11,8,2,2,9,8,10,11,11,9,12,12,5,13,- -  -,,10
Rob Hollard,GK,6.53,6.53,3,4,6,2,4,2,5,2,12,6,9,6,1,4,6,4,1,7,2,3,1,3,11,6,1,12,4,2,1,1,5,3,15,12,1,3,6,5,6,10,10,3,8,7,12,8,- -  -,Loa,10
Luke McGee,GK,6.53,6.53,10,11,13,4,10,3,12,12,13,13,6,14,2,8,7,14,2,12,3,1,2,11,13,13,2,11,6,2,7,3,13,2,10,9,2,3,9,12,13,13,10,8,14,13,8,13,- -  -,,8
Dante Baptiste,GK,6.53,6.53,4,6,11,6,6,1,5,3,12,11,12,11,1,13,11,12,2,16,3,1,3,1,7,9,1,9,5,3,1,2,5,2,4,13,3,2,9,6,6,8,12,6,3,14,8,7,- -  -,Wnt,12
Jack Flint,GK,6.52,6.52,6,6,10,4,6,2,6,6,13,13,15,5,1,10,11,11,1,6,2,3,1,11,9,8,1,12,4,1,4,1,13,2,8,13,1,2,10,5,7,6,14,7,5,8,5,6,- -  -,Yth,9
Jökull Andrésson,GK,6.52,6.52,8,7,13,8,9,2,11,14,9,13,8,12,1,6,12,10,7,16,3,3,3,9,6,15,5,13,5,3,7,3,5,3,10,11,3,3,9,9,10,12,11,14,8,13,5,15,- -  -,,11
Matt Jones,GK,6.51,6.51,11,7,13,9,11,1,10,11,12,10,12,11,1,9,6,10,9,14,2,2,2,9,12,12,5,11,8,3,8,3,8,1,14,10,1,6,12,9,10,11,12,12,10,9,10,12,- -  -,Ret,6
Aaron Chapman,GK,6.50,6.50,13,8,14,9,12,2,15,13,11,11,6,9,1,8,8,10,1,8,1,1,2,9,11,19,8,10,6,1,8,2,4,3,13,10,1,3,10,11,11,10,14,10,11,10,11,16,- -  -,,9
Jamal Blackman,GK,6.49,6.49,7,7,14,7,5,2,13,7,10,13,2,12,2,7,13,12,2,9,1,1,3,8,10,16,2,12,5,2,5,3,6,2,12,9,3,4,8,11,10,10,8,10,12,12,13,15,- -  -,,13
Jayson Leutwiler,GK,6.48,6.48,10,6,12,7,10,2,11,9,7,14,18,12,2,7,6,10,1,10,2,3,2,10,10,16,10,9,7,3,7,2,3,3,9,6,1,4,9,7,11,10,12,9,9,11,8,12,- -  -,Lst,6
Connal Trueman,GK,6.47,6.47,10,9,12,8,9,1,10,10,10,12,10,9,2,11,9,12,8,9,2,3,1,7,12,13,6,12,5,6,10,1,8,1,11,8,3,4,12,6,10,11,10,8,9,10,10,14,- -  -,,8
George Shelvey,GK,6.46,6.46,12,9,10,11,12,1,12,12,6,10,3,11,1,10,11,11,2,9,2,1,3,8,11,13,12,10,7,4,10,3,3,3,11,9,3,3,9,11,9,8,12,12,11,10,9,12,- -  -,,10
Jack Myatt,GK,6.46,6.46,4,6,7,4,5,2,6,4,15,12,12,5,2,5,10,7,3,12,2,2,2,3,8,6,1,10,6,3,4,2,5,1,15,11,1,3,9,4,6,6,9,8,3,13,10,10,- -  -,Loa,10
Collin Andeng-Ndi,GK,6.46,6.46,10,8,8,8,11,3,5,11,10,8,8,13,5,7,11,8,8,12,1,2,2,7,9,8,2,9,4,10,8,1,15,1,5,8,2,1,7,9,10,9,10,13,12,8,6,8,- -  -,,11
Charlie Albinson,GK,6.45,6.45,9,7,12,9,10,2,7,10,13,14,9,7,1,11,11,11,2,10,1,3,1,12,14,12,3,12,5,2,5,2,5,4,11,9,2,3,9,8,9,10,9,10,8,11,11,13,- -  -,,11
Reice Charles-Cook,GK,6.44,6.44,8,6,11,7,10,1,11,12,10,11,9,10,3,8,10,10,1,7,2,3,1,7,9,11,2,9,8,5,6,3,6,1,7,8,2,4,7,12,9,7,11,10,11,12,8,10,- -  -,,10
Max Evans,GK,6.44,6.44,5,5,5,1,6,1,11,2,14,12,8,9,3,8,12,6,2,11,1,2,2,5,8,14,1,6,6,2,1,2,7,3,12,13,2,2,10,6,7,7,12,6,6,12,9,8,- -  -,,9
Tyler Weeks,GK,6.40,6.40,5,5,7,1,6,2,6,3,9,14,9,9,3,10,5,6,2,8,1,1,2,4,4,10,1,8,5,3,1,3,5,2,10,13,1,3,10,8,4,10,12,4,5,11,13,6,- -  -,,8
Matty Alexander,GK,6.40,6.40,7,7,8,5,7,3,9,9,10,11,10,9,1,5,10,10,8,9,1,3,3,6,10,8,1,11,2,4,5,1,9,1,8,8,1,1,8,8,8,9,9,9,10,8,12,9,- -  -,,6
Bradley James,GK,6.38,6.38,5,6,7,4,7,2,5,1,10,12,12,11,3,7,9,8,1,9,3,2,1,5,13,6,1,13,5,1,2,1,5,2,9,13,2,4,12,6,9,9,12,5,9,7,11,13,- -  -,,8
Prince Adegoke,GK,6.36,6.36,9,8,12,6,9,1,16,8,6,9,7,10,1,7,11,10,3,11,3,3,3,12,11,17,2,10,8,2,8,1,5,2,18,8,2,5,8,9,8,10,8,16,11,9,5,15,- -  -,,10
Scott Flinders,GK,6.36,6.36,12,8,9,10,13,3,11,10,7,10,10,12,4,6,6,11,5,10,1,3,1,8,9,11,10,9,4,8,9,3,3,1,15,12,3,2,12,10,8,13,13,10,9,8,11,10,- -  -,Ret,4
Tom Finch,GK,6.35,6.35,3,3,5,3,4,1,3,4,10,12,14,6,2,5,11,7,1,15,1,3,2,7,4,14,1,9,6,1,1,1,5,1,12,12,3,3,10,3,5,7,15,3,3,9,9,12,- -  -,Loa,8
Harry Flatters,GK,6.34,6.34,6,7,6,3,3,2,7,1,4,12,7,6,3,8,5,12,3,12,1,1,2,10,5,12,1,11,6,1,1,3,1,3,16,14,2,3,9,7,5,10,8,7,5,15,10,7,- -  -,,7
Darren Thomas,GK,6.34,6.34,8,2,5,5,12,1,7,3,5,7,7,8,8,4,8,5,2,14,2,1,3,14,7,13,1,10,4,2,2,3,5,1,13,12,1,3,8,5,5,11,6,13,7,10,10,10,- -  -,Yth,6
Andy Firth,GK,6.32,6.32,10,7,9,7,11,1,8,10,10,13,5,13,3,9,10,12,1,9,1,1,3,12,11,12,2,11,3,2,8,1,5,3,9,9,2,2,9,11,8,8,9,9,10,12,6,13,- -  -,,11
Endurance Johnson,GK,6.31,6.31,7,7,7,1,8,3,4,3,9,15,11,9,2,4,9,11,3,14,2,1,3,2,9,13,1,8,2,1,6,3,5,2,5,7,1,3,9,9,6,8,6,8,8,8,13,11,- -  -,Loa,9
Addison Bliss,GK,6.30,6.30,5,5,7,2,6,2,3,5,11,13,8,10,2,8,7,10,3,12,1,1,3,1,10,6,1,13,5,2,5,3,5,1,16,3,3,1,10,5,8,9,6,7,5,12,5,10,- -  -,,6
Scott Simons,GK,6.30,6.30,6,7,8,3,7,2,5,6,12,12,11,6,2,5,12,10,2,14,2,2,2,11,10,10,1,11,7,3,2,3,5,3,9,9,2,3,8,6,7,10,9,8,10,5,5,9,- -  -,,13
Tiernan Brooks,GK,6.30,6.30,5,6,5,2,3,3,4,1,8,12,11,7,2,5,6,6,2,7,3,3,3,11,8,10,1,9,7,2,1,3,5,1,14,14,3,3,9,6,6,9,15,2,6,11,7,13,- -  -,Loa,9
Jack Davies,GK,6.30,6.30,11,4,5,3,13,2,4,7,9,10,13,6,1,5,5,7,2,7,2,2,2,3,4,12,1,6,3,3,3,1,5,1,3,5,2,2,6,4,4,6,3,4,6,9,9,10,- -  -,U18,4
Kelechi Chibueze,GK,6.28,6.28,7,7,11,6,8,1,10,4,9,9,14,8,3,6,11,12,3,11,3,1,1,7,13,10,2,8,5,1,3,2,13,3,11,9,1,3,8,10,15,10,9,10,12,8,6,12,- -  -,,12
Jonny Henly,GK,6.22,6.22,9,7,7,5,9,1,8,9,7,11,5,9,1,6,9,9,3,11,3,1,2,8,6,12,4,10,3,2,5,2,7,3,12,9,3,1,7,6,10,10,10,10,8,10,5,14,- -  -,Trn,9
Sam Green,GK,6.20,6.20,7,9,9,5,8,1,9,9,4,10,3,8,2,8,6,10,1,12,1,3,1,7,9,9,4,9,6,1,7,2,6,3,15,9,2,1,10,8,10,10,10,9,10,8,13,9,- -  -,,6
Henson Rennie,GK,6.20,6.20,5,2,5,5,4,2,5,5,6,12,9,8,10,5,10,7,2,12,3,2,1,1,7,12,1,14,4,3,2,3,9,1,14,7,1,1,6,4,9,5,6,14,8,14,12,6,- -  -,,11
Nathan Broome,GK,6.19,6.19,7,8,9,5,7,2,7,7,7,12,5,11,1,8,9,12,2,15,2,2,2,3,12,11,1,10,6,1,2,1,7,1,11,15,3,3,12,9,9,11,11,9,12,12,7,10,- -  -,,9
Will Buse,GK,6.04,6.04,5,6,8,2,6,3,7,1,7,12,5,9,3,6,10,4,3,15,2,2,1,12,12,15,1,8,2,2,3,1,5,2,4,12,1,2,9,6,9,6,10,7,7,9,5,14,- -  -,,13
Vashami Bleau,GK,5.96,5.96,1,4,6,6,5,1,5,3,5,13,6,9,1,3,6,8,1,12,2,3,2,10,7,11,1,13,6,2,5,1,18,3,12,5,3,3,11,4,7,5,10,6,6,10,7,11,- -  -,Yth,11
Bobby Jones,GK,5.95,5.95,6,6,9,4,7,1,6,4,5,12,11,7,1,5,8,4,2,13,2,3,2,11,8,9,1,13,7,3,2,2,6,2,13,14,1,3,8,7,7,11,3,7,5,16,13,12,- -  -,Trn,3
Ryan Johnson,GK,5.90,5.90,5,6,5,5,6,3,7,2,14,14,6,9,2,5,8,7,2,14,1,1,2,8,14,13,1,7,5,1,8,1,5,2,16,7,3,2,10,7,9,6,9,5,10,9,6,9,- -  -,Loa,8
James Callan,GK,5.80,5.80,5,5,7,1,6,3,4,6,8,10,10,8,3,7,8,8,3,12,1,2,3,8,9,11,1,10,3,3,1,1,5,1,8,13,2,2,6,7,7,3,7,7,8,13,15,11,- -  -,,7
Ryan Whitley,GK,5.80,5.80,9,8,10,9,11,1,9,7,10,11,9,8,3,8,6,10,8,9,1,2,1,7,9,15,6,11,1,6,8,3,8,2,15,9,1,2,9,8,9,9,8,10,8,7,5,15,- -  -,,7
Vaughan Everington,GK,5.80,5.80,4,1,6,4,6,2,6,2,7,12,8,6,3,7,4,5,2,10,3,3,2,3,6,11,1,13,7,2,3,2,2,3,7,11,3,2,6,3,8,10,5,9,5,6,8,9,- -  -,Yth,3
