Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Jordan Nicholson,"M (RL), AM (RLC)",7.10,7.10,12,9,3,10,8,4,6,8,3,2,2,3,5,11,13,2,11,8,3,3,10,5,1,6,5,3,8,9,11,9,1,12,11,7,11,8,8,12,4,3,8,8,8,12,10,2,- -  -,,12
Tyreke Johnson,"D/WB/M (L), AM (RL)",7.10,7.10,11,10,2,10,11,8,6,10,2,1,3,9,7,10,13,2,9,12,10,7,7,8,3,5,8,2,7,12,11,5,1,10,9,7,9,10,9,6,3,4,7,12,9,11,8,4,- -  -,Wnt,13
J.J. Donnelly,"M (R), AM (RL), ST (C)",7.09,7.09,8,8,3,7,7,6,11,3,1,3,1,6,4,7,13,3,13,7,4,5,9,9,3,11,8,3,6,7,11,8,3,11,16,9,9,6,7,10,3,1,8,9,10,13,11,1,- -  -,,14
Callum Harriott,M/AM (RL),7.07,7.07,10,11,2,11,9,5,8,8,2,3,1,6,11,9,13,3,11,12,4,3,14,6,1,4,3,4,11,14,10,10,2,13,14,8,10,12,9,12,3,2,8,11,8,13,10,1,- -  -,Ask,13
Tyree Wilson,"M (L), AM (RLC)",7.06,7.06,12,8,1,11,11,7,9,11,3,1,1,7,7,8,12,2,9,13,5,7,6,7,3,6,5,1,9,13,10,7,1,10,12,7,9,6,9,11,4,2,8,10,8,12,9,2,- -  -,Lst,11
Daniel Powell,M/AM (RL),7.06,7.06,14,7,1,8,12,7,10,11,3,1,3,9,9,10,12,1,11,12,6,10,9,6,1,11,7,3,6,13,10,10,2,10,11,7,11,6,7,9,3,2,11,9,11,9,8,3,- -  -,,12
Mustapha Carayol,"M (RL), AM (RLC)",7.06,7.06,7,11,3,11,9,5,7,7,1,2,1,5,8,9,10,3,10,13,4,6,13,7,3,9,5,3,8,16,11,10,1,10,8,8,11,9,7,11,3,1,6,9,10,9,4,3,- -  -,,13
Josh Shonibare,M/AM (RL),7.06,7.06,11,9,3,12,8,8,8,9,2,3,1,8,5,10,13,1,8,11,8,7,9,5,1,7,8,2,6,12,10,9,1,12,10,7,9,8,8,9,3,3,10,9,5,13,9,3,- -  -,,14
Armstrong Oko-Flex,"M/AM (RL), ST (C)",7.05,7.05,9,8,1,10,8,8,4,10,2,1,2,6,4,8,14,3,12,9,7,7,7,7,3,14,6,2,7,10,12,11,1,12,5,10,8,5,7,7,2,3,4,13,10,12,13,1,- -  -,Wnt,14
Will Randall,M/AM (RL),7.04,7.04,12,10,1,12,13,5,7,12,3,3,1,6,8,10,12,2,12,12,5,1,10,6,3,10,9,1,10,13,11,10,3,13,11,8,11,12,8,10,1,1,11,10,11,13,6,1,- -  -,,11
Roshaun Mathurin,M/AM (RL),7.03,7.03,8,9,2,13,8,5,7,7,3,4,1,9,6,9,12,1,10,13,5,8,13,13,1,11,9,1,9,14,12,12,1,13,9,8,10,10,8,12,2,2,9,12,11,14,9,2,- -  -,,12
Justin Amaluzor,"M/AM (RL), ST (C)",7.03,7.03,8,8,3,8,8,5,12,10,1,3,2,5,6,7,14,2,8,12,6,6,4,5,1,11,6,3,5,10,7,7,2,12,13,5,9,6,7,8,1,2,12,10,7,13,10,3,- -  -,Wnt,14
Aaron Lennon,"M (R), AM (RL)",7.03,7.03,11,10,3,15,16,7,8,10,1,3,1,11,8,13,10,1,14,10,5,7,6,4,2,7,7,1,7,8,12,8,3,9,11,11,11,7,10,11,1,2,9,11,14,10,5,1,- -  -,,9
Elliot Newby,"WB/M (R), AM (RL)",7.02,7.02,10,10,1,11,10,6,7,11,1,2,2,6,8,10,11,3,10,11,5,2,8,4,2,7,6,1,7,14,10,8,2,12,12,8,10,8,8,9,3,1,6,11,9,12,7,1,- -  -,Wnt,12
George Thomson,"WB (R), M/AM (RC)",7.02,7.02,12,11,1,11,10,6,10,10,1,2,2,6,9,11,9,3,11,10,5,2,12,10,3,10,9,2,9,12,10,11,3,10,10,10,12,11,9,11,3,1,11,8,9,8,7,1,- -  -,Ask,9
McCauley Snelgrove,"M (RL), AM (RLC)",7.02,7.02,12,10,2,11,10,5,8,10,1,3,2,6,5,13,11,2,10,12,6,4,11,5,3,12,6,1,9,15,10,12,3,11,6,8,12,9,7,7,1,3,7,10,10,10,6,1,- -  -,,11
Scott Banks,"M (L), AM (RL), ST (C)",7.02,7.02,13,11,2,13,10,8,10,11,3,2,2,10,11,11,12,1,12,13,7,4,10,10,3,11,6,2,13,12,10,9,3,12,14,10,11,13,10,11,2,2,8,13,10,11,9,2,- -  -,,12
Jordan Williams,"M (L), AM (RL), ST (C)",7.01,7.01,12,8,3,9,11,8,8,10,1,1,1,7,7,9,11,2,7,11,6,9,10,5,2,10,6,3,7,11,8,10,1,9,12,7,8,9,7,8,1,3,8,10,9,9,10,1,- -  -,,11
Basilio Rieno-Socoliche,"AM (RLC), ST (C)",7.01,7.01,9,11,2,10,11,8,6,5,1,3,4,2,6,12,11,1,11,10,3,7,5,8,2,6,10,4,6,12,13,9,2,12,13,10,9,8,7,11,2,2,7,6,10,12,9,1,- -  -,,14
Gwion Edwards,"WB/M (R), AM (RL)",7.00,7.00,15,8,3,11,12,8,8,11,2,2,1,11,8,12,12,3,12,13,6,4,11,9,2,7,8,2,9,11,10,12,1,11,12,10,12,10,9,10,3,1,9,10,10,12,7,3,- -  -,,13
Callum Powell,"M (L), AM (RLC), ST (C)",6.99,6.99,10,10,1,12,3,7,12,10,2,3,2,8,12,7,13,1,11,11,5,2,7,6,3,4,5,2,8,12,10,12,2,12,16,5,6,4,7,11,4,3,8,7,8,12,5,2,- -  -,,13
Arthur Gnahoua,"M (RL), AM (RLC), ST (C)",6.99,6.99,10,9,1,9,10,7,11,11,1,1,2,10,2,9,12,3,9,10,3,4,11,6,1,12,8,3,6,13,9,9,1,9,11,8,11,9,7,8,3,2,7,12,6,12,6,1,- -  -,,12
Kitt Nelson,"M (RL), AM (RLC)",6.99,6.99,12,10,1,10,8,4,6,9,1,1,1,6,6,12,11,3,8,12,4,6,3,11,2,13,7,1,6,13,12,9,3,15,13,12,11,7,6,11,3,2,5,9,10,12,5,2,- -  -,,10
Josh Hawkes,M/AM (RLC),6.98,6.98,12,11,3,12,10,6,10,13,2,1,2,7,11,11,12,1,12,13,6,3,9,5,2,7,6,3,8,13,10,10,1,10,14,10,11,9,8,12,3,4,5,10,9,13,4,3,- -  -,,12
Reece Grego-Cox,"M/AM (R), ST (C)",6.97,6.97,13,9,2,9,11,7,13,11,4,2,2,5,9,8,12,2,11,13,5,12,11,5,1,8,8,1,6,11,8,10,1,11,11,9,10,5,9,8,2,2,7,12,9,12,12,1,- -  -,Inj,11
Courtney Senior,"M (R), AM (RL)",6.97,6.97,9,9,1,9,9,4,6,8,3,3,2,8,6,9,13,2,10,10,3,4,8,6,1,6,8,3,6,16,9,8,2,13,9,7,8,9,7,12,2,3,6,11,9,8,7,2,- -  -,Inj,14
Matt Lowe,"AM (RLC), ST (C)",6.97,6.97,11,7,3,8,8,7,10,11,4,1,2,6,5,9,12,1,11,14,5,5,8,6,3,10,9,3,9,6,8,8,2,11,7,7,9,7,9,8,3,3,12,10,7,10,8,1,- -  -,,13
Akwasi Asante,"AM (L), ST (C)",6.96,6.96,13,9,3,9,11,4,14,10,2,2,2,6,9,9,12,3,11,12,6,7,11,6,2,11,9,3,8,9,10,12,3,10,11,11,7,5,8,11,2,3,5,8,9,8,10,1,- -  -,Wnt,11
Liam Burt,"M (LC), AM (RLC)",6.96,6.96,11,13,2,12,11,4,7,11,3,2,3,6,10,12,12,2,10,12,3,2,13,5,2,7,7,2,9,13,14,12,4,12,14,9,11,4,8,12,3,1,9,12,8,12,11,3,- -  -,,13
Corey Whitely,"WB (L), M (RL), AM (RLC)",6.94,6.94,12,10,3,12,12,3,4,8,2,3,2,9,10,9,11,1,10,10,5,5,12,5,1,5,3,2,12,12,9,8,3,12,12,10,13,4,10,9,4,2,8,7,10,9,9,3,- -  -,,12
Gianni Crichlow,"M (L), AM (RL)",6.94,6.94,8,7,1,11,11,4,7,12,1,2,2,5,8,7,13,3,9,10,3,4,6,5,1,9,6,1,4,12,9,7,3,12,15,7,9,7,7,7,3,1,6,9,7,14,6,3,- -  -,,13
Aaron Nemane,D/WB/M/AM (R),6.93,6.93,12,7,3,10,8,4,10,9,2,1,2,7,7,9,15,2,12,10,4,4,8,5,3,6,4,1,7,8,8,10,2,12,8,8,9,8,8,10,2,2,9,12,9,12,10,3,- -  -,,13
Rio Campbell,"M/AM (RL), ST (C)",6.92,6.92,8,5,1,9,7,2,6,5,1,3,3,4,5,5,11,2,6,11,3,5,8,11,3,6,7,2,4,9,9,5,4,11,9,6,11,6,5,8,3,1,8,12,8,13,5,2,- -  -,,14
Adam Campbell,"AM (RLC), ST (C)",6.92,6.92,14,9,1,10,14,5,5,9,1,3,2,6,8,8,13,2,15,12,6,2,8,6,2,5,5,2,6,11,11,9,1,11,14,9,7,8,8,9,2,4,7,7,9,10,4,3,- -  -,,12
Daniel Bruce,"M (R), AM (RC)",6.92,6.92,13,10,3,10,11,7,7,11,1,3,3,6,9,9,14,2,10,9,5,3,5,6,3,4,4,1,8,11,9,8,3,10,14,9,10,9,8,9,1,2,7,10,10,10,6,3,- -  -,,14
Rylee Wright,M/AM (RL),6.91,6.91,7,7,3,8,6,1,5,12,1,1,2,4,1,10,13,3,10,7,1,3,4,9,1,3,5,2,4,10,9,6,2,13,11,11,11,7,2,7,3,3,5,8,6,16,10,1,- -  -,,13
Érico Sousa,M/AM (RL),6.91,6.91,10,11,2,12,10,7,9,9,1,2,1,5,9,11,14,1,11,10,6,7,9,6,2,6,6,1,8,13,10,9,1,13,11,6,8,9,6,9,3,2,9,9,9,13,8,2,- -  -,,12
Scott Kashket,"AM (RL), ST (C)",6.91,6.91,13,9,3,10,11,5,4,12,2,1,1,7,12,10,13,2,13,15,4,4,6,7,3,7,6,2,6,10,11,10,2,10,12,9,8,7,6,11,4,3,7,12,10,12,5,3,- -  -,,14
Brendan Kiernan,"M (RL), AM (RLC), ST (C)",6.91,6.91,16,9,2,11,10,6,6,12,1,1,1,8,8,10,10,4,8,10,5,2,10,4,2,6,4,1,9,14,11,11,1,11,10,9,7,9,7,8,2,1,7,9,9,10,5,3,- -  -,,11
Lucas Akins,"WB (R), M (RC), AM (RL), ST (C)",6.90,6.90,13,10,2,8,13,11,11,11,2,2,4,11,14,10,10,2,10,14,8,11,9,11,3,13,10,1,6,11,8,11,2,9,12,9,11,5,10,10,3,3,13,9,10,9,14,2,- -  -,Ret,9
Declan Frith,"D/WB/M (L), AM (RL)",6.90,6.90,11,5,2,9,7,6,7,11,3,2,3,7,2,6,15,4,9,15,5,1,2,8,1,7,6,1,6,12,12,10,2,7,8,7,8,4,9,8,2,3,8,7,10,10,12,3,- -  -,,15
Ashley Nathaniel-George,M/AM (RL),6.90,6.90,12,8,3,9,9,5,7,8,3,3,1,5,8,9,13,1,8,11,5,2,11,6,1,7,7,2,8,16,9,10,1,12,9,8,10,5,5,7,1,3,9,12,8,13,6,3,- -  -,Lst,13
L'Varn Brandy,AM (R),6.90,6.90,14,10,3,12,8,8,5,9,3,2,1,7,3,9,10,1,11,12,6,7,8,14,2,7,6,3,7,10,10,9,3,14,13,13,11,6,8,9,2,1,5,8,11,7,8,3,- -  -,,10
Olly Dyson,"D (R), M (RC), AM (RLC)",6.90,6.90,12,8,2,8,12,9,8,12,2,3,1,9,7,10,11,3,7,9,8,7,4,5,2,4,7,1,6,8,5,7,1,8,13,11,9,6,9,7,2,3,12,11,10,10,10,3,- -  -,,11
Harold King,"D/WB (R), AM (RC)",6.90,6.90,9,8,3,13,13,2,5,12,4,1,1,5,5,13,11,1,10,16,2,1,5,3,2,7,5,3,10,12,9,7,4,9,15,6,6,6,6,8,2,3,11,7,8,12,6,1,- -  -,,12
Ramy Bouhiaoui,"M (R), AM (RL), ST (C)",6.90,6.90,6,6,2,12,5,3,6,6,1,3,2,1,6,8,13,2,7,15,3,2,6,10,2,4,6,3,4,13,12,12,2,8,13,9,7,4,1,6,3,2,6,6,11,14,13,4,- -  -,,14
Sam Durrant,"M (R), AM (RC)",6.90,6.90,7,10,1,11,7,3,9,10,1,3,3,4,6,7,14,3,9,12,2,2,5,8,1,11,3,1,9,12,8,5,3,13,9,7,7,7,3,8,2,2,7,12,6,12,3,2,- -  -,,14
Saikou Janneh,"AM (RL), ST (C)",6.90,6.90,12,12,1,11,9,7,11,12,3,1,2,6,4,11,15,2,11,12,8,5,9,8,2,12,8,3,9,14,10,13,1,10,14,12,11,7,10,11,2,3,8,11,12,12,9,3,- -  -,Wnt,15
Lucas Vaughan,"M (L), AM (RL)",6.90,6.90,10,8,3,7,9,7,6,6,1,3,1,6,3,10,10,2,9,13,2,7,13,13,2,5,5,3,8,7,9,8,1,9,4,6,7,8,7,11,1,3,8,6,9,8,12,1,- -  -,U18,11
Kieron Morris,"WB (R), M/AM (RLC)",6.90,6.90,11,11,1,9,12,7,11,12,1,1,1,7,8,10,11,3,9,11,4,4,10,6,1,7,4,2,10,12,11,10,3,11,14,10,9,11,9,11,3,3,11,10,9,12,9,3,- -  -,,11
Mitchell Henry,AM (RL),6.90,6.90,10,9,1,8,8,3,9,14,2,3,1,8,5,6,14,1,6,10,3,3,7,7,2,6,6,2,5,8,7,8,3,7,13,7,9,6,9,8,3,3,9,12,10,11,8,3,- -  -,,13
Stephen Duke-McKenna,"M (RL), AM (RLC)",6.89,6.89,13,11,3,12,12,8,7,12,1,2,1,7,5,10,13,3,12,12,10,9,8,3,3,6,10,1,10,12,9,7,1,12,9,10,12,10,10,11,1,3,12,14,12,11,12,1,- -  -,,12
Conor Wilkinson,"AM (R), ST (C)",6.89,6.89,13,7,2,12,7,8,14,11,3,3,3,7,11,8,12,1,9,13,6,5,12,7,2,14,8,3,11,12,12,12,2,12,12,8,6,7,11,12,3,1,9,14,9,12,14,1,- -  -,Opt,11
Dan Sparkes,M/AM (L),6.89,6.89,11,7,3,12,10,6,6,11,4,1,2,9,8,9,11,3,9,13,6,7,7,5,3,10,6,1,17,10,8,9,2,7,11,10,14,15,8,8,2,1,9,11,8,10,9,1,- -  -,Lst,10
Jordan Stevens,"M (RC), AM (RLC)",6.88,6.88,11,10,3,11,11,6,6,13,3,1,1,6,5,8,13,2,10,13,6,4,7,4,2,6,5,4,6,13,11,8,1,11,13,8,10,9,9,9,3,3,9,11,10,11,10,3,- -  -,,13
Armando Dobra,"M (L), AM (RLC)",6.88,6.88,11,10,1,11,10,4,10,10,2,2,1,8,7,9,12,1,8,11,4,4,8,5,1,5,5,2,7,13,10,8,1,14,14,9,8,7,9,12,1,2,13,16,11,13,12,1,- -  -,,13
Bruno Andrade,"M (RL), AM (RLC), ST (C)",6.88,6.88,6,11,1,10,3,6,6,9,2,2,2,7,12,9,11,1,12,11,7,3,9,1,2,6,7,1,12,14,10,8,1,10,5,7,10,11,5,10,3,3,4,6,8,11,6,2,- -  -,,11
Callum McManaman,"M (RL), AM (RLC)",6.88,6.88,7,11,3,11,9,4,7,6,2,3,1,5,11,10,9,3,13,7,5,9,11,7,2,7,7,3,9,12,11,9,1,10,14,9,13,12,6,10,1,1,13,11,8,10,15,3,- -  -,,10
Cameron Cresswell,"M (R), AM (RLC), ST (C)",6.87,6.87,16,9,1,9,11,5,6,7,2,3,2,10,11,7,13,3,12,12,6,5,5,7,2,10,9,3,8,10,7,12,2,9,7,8,6,5,10,8,4,2,9,10,13,7,12,2,- -  -,,12
Ryan Hill,"M/AM (RC), ST (C)",6.87,6.87,5,10,1,8,6,1,8,12,1,1,2,4,4,8,12,3,9,12,3,5,6,3,2,1,5,1,3,6,10,6,1,12,12,9,10,5,7,9,2,3,3,7,7,13,10,2,- -  -,Wnt,12
Chike Kandi,"AM (RL), ST (C)",6.87,6.87,11,10,1,11,14,4,8,9,4,1,2,5,5,7,13,2,10,10,3,5,6,5,1,8,7,2,4,9,6,5,1,8,2,7,7,6,6,8,2,3,7,8,6,9,7,2,- -  -,,12
George Saunders,M/AM (RL),6.87,6.87,13,12,3,12,11,3,7,11,1,2,3,7,4,9,12,2,8,11,4,1,7,2,1,11,5,3,7,10,11,6,1,10,13,10,11,8,8,8,3,3,9,10,7,12,5,4,- -  -,Ask,12
Will Bapaga,"AM (LC), ST (C)",6.87,6.87,9,12,3,10,8,7,9,6,2,3,2,7,4,10,15,3,14,6,4,5,6,3,1,5,9,1,7,14,11,10,1,12,8,13,9,6,6,7,2,1,9,11,10,13,14,2,- -  -,,16
Manny Duku,"AM (R), ST (C)",6.87,6.87,13,8,1,11,13,4,12,10,2,1,2,5,11,8,11,3,12,12,5,1,7,6,2,15,13,4,4,4,9,8,3,7,13,7,7,2,6,12,2,1,12,12,8,10,9,2,- -  -,Ask,11
Adrian Akande,"M (L), AM (RLC), ST (C)",6.86,6.86,11,9,1,12,7,6,10,9,3,3,4,7,3,8,12,3,13,16,5,3,6,8,3,5,8,1,6,10,11,8,4,13,17,9,10,6,10,11,3,2,7,12,8,11,11,1,- -  -,,13
Harvey Sayer,"D/WB/M (L), AM (RL)",6.86,6.86,10,10,2,10,9,6,6,12,2,3,3,9,10,9,13,2,10,10,8,3,8,13,3,6,5,1,11,8,9,7,3,9,12,9,10,12,8,9,4,2,6,11,10,10,8,1,- -  -,,13
Conor McAleny,"M (L), AM (LC), ST (C)",6.85,6.85,15,10,1,12,10,5,6,11,1,3,1,6,13,11,10,2,11,9,5,3,11,7,1,7,7,1,9,13,12,11,2,12,12,8,9,8,7,10,1,3,7,12,10,11,8,1,- -  -,,12
Liam Mandeville,"M (R), AM (RLC), ST (C)",6.85,6.85,10,12,4,11,12,6,9,9,3,3,4,7,10,10,12,2,12,14,5,4,11,3,1,9,8,3,11,14,12,10,1,10,15,11,11,10,7,11,2,2,5,9,10,12,4,2,- -  -,Wnt,12
Luke Molyneux,"M/AM (RL), ST (C)",6.85,6.85,10,10,1,11,8,6,7,9,2,2,1,10,8,10,11,2,12,12,6,3,12,8,2,9,6,1,8,13,10,12,1,13,3,11,11,9,9,12,3,2,8,13,10,12,7,4,- -  -,,11
Clarke Oduor,"WB (L), M (LC), AM (RL)",6.85,6.85,11,9,1,12,11,8,8,11,3,2,1,8,8,10,12,3,10,12,6,6,5,5,1,8,7,2,9,13,9,7,2,13,12,8,10,11,9,11,3,2,10,10,11,13,8,2,- -  -,,12
Ayoub Assal,"AM (RLC), ST (C)",6.85,6.85,15,11,1,13,8,9,5,12,2,1,3,8,6,9,15,2,12,15,5,4,7,5,2,4,5,3,6,14,11,9,1,11,14,9,7,5,6,8,2,2,12,12,9,14,13,3,- -  -,Wnt,15
Callum Ainley,"AM (RLC), ST (C)",6.84,6.84,13,11,2,12,12,5,7,10,3,1,1,6,7,12,12,2,13,13,6,5,8,5,3,8,6,3,7,16,12,7,1,12,14,10,7,5,10,10,2,4,7,13,9,10,8,1,- -  -,,11
Liam McAlinden,"AM (RL), ST (C)",6.84,6.84,8,9,1,10,11,6,10,12,1,3,3,7,6,8,13,1,12,14,6,2,9,6,2,10,9,1,8,12,7,6,2,9,15,6,9,8,11,11,2,2,11,12,9,10,10,3,- -  -,,12
Joseph Hungbo,"M (L), AM (RLC)",6.84,6.84,12,8,2,11,11,7,7,13,3,2,3,10,5,7,15,2,12,9,9,10,13,14,3,9,11,3,12,12,8,11,3,10,14,9,8,8,10,8,1,3,6,9,7,10,7,1,- -  -,Opt,16
Cameron Salkeld,"D/M/AM (R), ST (C)",6.84,6.84,17,5,2,8,10,9,12,11,2,3,1,7,5,9,12,3,10,11,9,2,8,4,3,7,10,2,6,12,8,8,3,7,11,8,7,7,8,7,3,3,15,8,7,8,17,2,- -  -,,11
Dan Gifford,"AM (RC), ST (C)",6.84,6.84,9,9,3,13,7,1,6,7,1,3,2,6,9,10,15,3,10,7,3,5,7,10,2,7,7,3,1,11,7,15,1,12,13,8,7,3,5,7,2,3,1,7,6,14,5,4,- -  -,Inj,11
Tom Knowles,"M/AM (RLC), ST (C)",6.84,6.84,12,9,2,9,9,8,7,14,3,1,2,7,6,9,11,3,9,12,6,11,9,8,1,11,7,2,8,9,8,9,2,10,14,9,10,6,10,8,1,2,10,8,11,10,11,2,- -  -,Wnt,13
Ryan Barnett,"M (RC), AM (R)",6.83,6.83,12,11,3,11,10,9,10,11,1,2,2,8,3,11,13,3,11,12,9,3,9,5,1,8,9,1,8,9,10,10,1,10,11,10,12,7,8,11,2,1,11,13,10,11,7,2,- -  -,,11
Seb Thompson,"M (RL), AM (RLC), ST (C)",6.83,6.83,9,12,1,11,7,7,6,9,4,4,2,4,3,9,11,3,9,13,5,3,4,4,1,7,7,1,6,14,10,7,2,11,9,7,7,7,8,8,1,3,4,12,7,14,7,1,- -  -,,11
Jamie Walker,"M (L), AM (RLC), ST (C)",6.83,6.83,9,12,3,12,11,7,9,12,1,2,3,8,14,10,9,1,12,12,5,4,12,10,3,8,6,1,10,14,12,12,3,12,10,11,12,12,8,12,3,1,10,12,11,9,8,2,- -  -,,11
Jesurun Uchegbulam,"AM (RL), ST (C)",6.83,6.83,12,7,2,10,7,4,10,13,1,1,1,3,5,8,14,1,9,9,4,1,7,2,2,6,5,2,3,11,8,7,1,11,13,8,9,6,6,7,2,2,3,10,8,12,6,1,- -  -,,14
Cameron Wilson,AM (R),6.83,6.83,12,9,2,8,9,6,8,11,1,1,1,10,6,10,11,2,10,10,6,3,8,8,3,2,4,1,5,10,9,9,1,9,10,9,10,8,10,10,3,3,6,11,9,10,6,1,- -  -,Loa,12
Ricky Korboa,M/AM (RL),6.83,6.83,10,9,1,11,10,3,6,11,2,2,2,4,8,9,13,3,10,9,3,2,8,5,3,6,5,4,8,17,10,9,3,13,12,6,10,8,6,7,3,1,7,10,8,13,5,1,- -  -,Wnt,13
Stephen McLaughlin,D/WB/M/AM (L),6.83,6.83,13,10,2,12,12,9,9,11,3,2,2,9,12,11,10,3,11,14,9,9,11,5,3,7,8,4,12,11,11,10,2,11,14,10,13,12,9,10,2,4,10,8,12,8,11,3,- -  -,,9
Jack Sparkes,D/WB/M/AM (L),6.83,6.83,13,10,3,11,10,11,8,12,1,1,3,10,7,8,9,3,11,8,8,4,8,5,4,8,7,3,13,8,11,7,2,11,9,9,15,13,11,12,2,1,8,10,11,12,9,2,- -  -,,10
Gavin Massey,WB/M/AM (R),6.82,6.82,13,10,2,10,12,7,8,12,1,3,4,8,10,10,12,2,13,11,7,5,9,7,1,10,8,2,6,12,11,11,1,13,10,11,11,7,8,8,3,2,9,10,10,11,8,3,- -  -,Ask,12
Luke Gambin,"M (RL), AM (RLC)",6.82,6.82,13,10,2,10,12,7,5,10,4,2,1,8,6,11,11,2,9,10,4,1,9,6,1,4,6,2,10,12,9,8,3,9,13,8,12,11,10,10,2,1,10,8,8,11,8,3,- -  -,,12
Sam Austin,M/AM (RLC),6.82,6.82,14,8,1,10,14,6,7,11,2,3,1,8,3,8,13,2,10,14,7,3,11,12,2,7,5,1,5,8,9,11,4,10,13,9,10,6,9,11,2,1,7,8,6,12,3,3,- -  -,,13
Fred Onyedinma,"M (R), AM (RL)",6.82,6.82,10,8,1,11,10,4,8,10,2,2,2,5,4,10,15,1,10,10,4,6,7,5,3,9,4,2,6,14,13,11,1,14,11,8,10,4,8,11,2,1,7,12,9,13,8,1,- -  -,,15
Joel Tabiner,"M (RC), AM (R)",6.82,6.82,12,10,3,10,15,8,9,15,1,1,1,10,9,11,11,4,9,15,8,4,10,6,2,13,8,1,9,10,11,7,1,9,12,12,10,9,12,9,1,1,9,12,8,10,15,3,- -  -,Wnt,10
Ricky Aguiar,"M (C), AM (RC)",6.82,6.82,11,8,3,10,10,5,8,10,1,2,3,6,5,9,13,1,8,11,4,1,9,6,2,8,6,2,8,10,10,8,2,9,7,10,8,6,7,9,2,2,10,11,9,11,9,3,- -  -,,13
Elliott List,"M (R), AM (RL), ST (C)",6.82,6.82,10,9,3,12,9,4,7,9,3,3,2,5,4,7,14,2,11,12,7,5,8,5,2,5,6,1,3,11,10,12,3,12,10,9,8,6,8,10,1,4,7,12,10,12,5,1,- -  -,Frt,13
Tyrese Dyce,D/WB/M/AM (L),6.82,6.82,11,7,2,6,7,5,12,9,2,1,3,4,6,7,12,3,9,10,3,3,4,7,3,9,5,3,7,10,6,9,1,13,15,7,10,8,4,9,3,3,8,7,6,12,6,3,- -  -,,12
