UID,Name,Position,Av Rat,Acc,Agi,Bal,Jum,Nat,Pac,Sta,Str,Agg,Ant,Bra,Cmp,Cnt,Dec,Det,Fla,Ldr,OtB,Pos,Tea,Vis,Wor,Cor,Cro,Dri,Fin,Fir,Fre,Hea,Lon,L Th,Mar,Pas,Pen,Tck,Tec,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Pun,Ref,TRO,Thr,Amb,Cons,Cont,Dirt,Imp M,Inj Pr,Prof,Spor,Vers,Temp,Rec,Inf
2000152659,Shaban Shabani,ST (C),7.10,14,14,7,9,12,14,4,3,7,7,5,7,7,6,6,11,4,11,2,6,7,7,1,5,12,8,13,1,8,6,1,3,8,5,3,12,1,1,1,3,1,1,2,1,1,2,3,12,19,1,12,10,6,10,9,8,15,- -  -,
82089463,Yannick Bekman,"M/AM (C), ST (C)",6.96,13,13,6,6,11,13,11,5,13,7,3,9,6,6,14,8,4,11,7,6,10,7,5,4,9,7,8,2,5,4,5,4,7,5,3,8,3,1,3,3,3,2,3,3,3,3,2,11,9,1,5,9,8,12,10,9,17,- -  -,Ama
2000054188,Mohammad Jewel,ST (C),6.94,14,11,7,4,13,11,9,4,5,4,6,9,7,6,17,7,3,10,7,6,7,7,5,2,10,14,11,1,12,4,1,5,7,6,1,7,3,3,3,2,1,2,2,2,3,3,1,10,11,3,9,6,6,9,13,11,20,- -  -,
2000142655,Nawaf Hafeez,ST (C),6.45,14,12,5,3,16,10,6,6,5,10,4,12,7,6,3,11,14,13,6,6,8,8,6,3,13,8,13,4,10,4,1,6,7,7,1,12,2,2,1,1,3,3,2,1,4,4,3,11,12,7,10,9,7,9,11,9,11,- -  -,
12095049,Fabrice Djiman,ST (C),6.83,14,14,9,6,13,14,6,10,11,9,2,8,8,6,8,11,3,9,8,7,4,8,7,5,14,14,14,4,14,8,4,6,7,3,1,12,4,2,3,1,2,3,3,1,4,3,2,14,14,3,13,6,11,11,11,11,11,- -  -,
13147462,Ousmane Barry,"AM (C), ST (C)",7.19,13,13,6,12,15,13,12,3,5,5,4,8,3,6,8,11,14,10,6,6,11,8,4,5,11,13,8,2,9,4,1,5,8,7,2,7,2,2,3,2,4,1,2,2,3,3,3,10,12,3,12,11,15,13,13,10,16,- -  -,
2000039731,Kieran Offord,ST (C),7.02,13,11,13,6,13,13,13,9,13,8,4,9,7,6,14,11,12,9,6,6,6,8,2,5,13,14,13,5,8,6,8,4,7,3,3,11,2,3,2,3,2,1,1,3,2,1,2,11,9,10,8,8,7,13,14,8,10,- -  -,
23342042,Nima Tshering,"AM (C), ST (C)",6.36,10,12,7,2,6,12,6,1,8,7,4,8,6,6,5,7,6,10,4,5,8,8,4,3,8,8,9,5,10,5,1,3,6,5,2,9,2,3,3,1,3,2,4,2,2,2,2,8,5,3,12,6,6,9,8,8,10,- -  -,
23216167,Mansoor Khan,ST (C),7.03,13,12,6,8,13,13,10,4,8,6,6,7,6,6,8,10,4,11,5,5,5,7,4,3,10,6,10,5,11,7,1,2,5,3,4,10,1,3,2,2,4,2,2,2,2,2,3,12,10,3,5,9,13,11,8,9,12,- -  -,Ctr
47104826,Dashmir Elezi,"AM (C), ST (C)",6.78,15,14,13,6,11,15,13,4,12,9,6,11,10,6,9,15,7,11,5,8,7,11,6,7,11,11,13,5,8,5,1,7,9,1,5,12,1,3,2,2,1,3,3,3,2,2,3,10,9,3,9,7,14,11,9,10,11,- -  -,
42106028,Liran Elmaliach,ST (C),6.87,13,12,3,10,10,13,7,6,14,8,6,9,6,6,10,10,1,12,7,6,7,8,6,3,13,11,13,6,11,6,1,6,7,3,2,8,1,2,2,1,4,3,3,3,4,2,2,10,20,1,6,4,11,11,12,13,15,- -  -,
42008607,Emmanuel Banahene,ST (C),6.79,13,13,8,9,14,12,9,9,14,8,10,9,5,6,13,13,5,11,5,8,10,9,4,9,11,12,10,11,13,10,4,3,6,2,3,12,2,4,3,1,3,2,3,3,2,3,2,7,14,4,8,7,12,14,11,11,13,- -  -,
2000077938,Youssef Mehri,ST (C),7.11,13,12,9,13,13,13,11,12,12,12,6,11,6,6,6,10,1,13,4,8,8,9,7,6,13,13,14,7,11,4,1,7,9,5,5,12,3,2,2,3,1,1,1,2,3,1,2,11,20,4,10,9,11,11,8,13,17,- -  -,
59130431,Lyova Mryan,ST (C),6.50,13,13,6,8,11,14,5,6,9,3,4,8,6,6,5,9,5,13,6,5,4,6,4,2,13,12,12,5,13,3,1,4,4,5,1,8,2,3,3,1,2,2,2,2,3,1,3,9,12,1,10,3,15,11,10,13,10,- -  -,
23322218,Austin Amutu,ST (C),6.70,13,14,14,11,10,13,11,12,14,10,13,11,7,7,7,15,4,13,6,7,12,13,10,8,13,12,12,10,8,8,3,3,11,7,5,13,2,3,3,2,2,2,1,3,1,2,3,13,12,7,12,9,8,12,12,10,10,- -  -,
2000137692,Walid Al-Musalami,ST (C),6.82,13,12,8,7,11,10,8,8,9,9,6,8,7,7,7,12,14,12,8,6,8,8,6,6,13,14,14,7,11,7,1,7,5,5,4,13,1,2,3,1,2,1,1,1,2,2,3,9,12,6,5,5,12,10,10,10,18,- -  -,
83323732,Derik Lacerda,ST (C),6.70,13,12,14,13,15,14,12,12,12,10,8,11,10,7,12,12,6,13,6,9,8,12,6,8,14,11,10,8,12,11,6,5,10,13,6,13,3,2,3,2,3,3,2,3,3,3,3,13,9,6,6,13,12,12,10,8,11,- -  -,
13228954,Gilbert Adangnandé,"AM (C), ST (C)",6.85,12,12,6,9,13,12,12,9,5,5,7,10,5,7,3,14,4,11,6,5,7,7,3,5,12,12,7,1,12,7,2,2,7,8,2,9,1,2,2,3,3,2,1,2,1,2,1,11,11,8,13,5,11,13,12,13,16,- -  -,
13228960,Bio Chabi,ST (C),6.66,12,13,8,3,7,14,13,8,6,4,5,8,2,7,5,9,14,7,7,6,7,7,6,4,13,13,13,6,13,3,1,5,7,8,1,9,2,3,3,1,3,3,3,3,2,1,2,12,13,6,5,9,7,11,10,10,15,- -  -,
32027034,Dávid Johansen,ST (C),7.20,11,9,7,7,12,10,4,6,3,8,6,10,5,7,5,8,5,11,7,12,10,14,3,4,7,7,10,5,8,6,2,1,7,9,2,11,2,3,4,3,1,2,1,1,3,4,2,11,9,3,8,8,7,11,11,10,15,- -  -,
2000051137,Abdul Malek,"AM (C), ST (C)",6.49,13,12,3,3,11,13,8,3,14,3,6,5,2,7,11,6,13,10,5,4,6,6,4,1,8,10,11,4,3,4,4,2,8,1,4,6,1,1,2,1,1,1,1,3,3,3,2,10,11,1,12,7,10,11,11,13,20,- -  -,
5633526,K. A. E. H. Kumara,"M/AM (C), ST (C)",6.54,9,6,6,8,11,6,10,4,11,5,2,5,4,7,12,6,10,6,4,5,8,6,4,4,9,10,9,4,5,5,1,3,5,2,3,7,3,3,2,1,3,3,2,1,3,3,3,12,9,3,7,5,5,7,13,8,13,- -  -,
52048145,David da Silva,"M/AM (C), ST (C)",7.22,9,11,3,13,12,14,12,13,9,9,4,9,7,7,2,15,8,11,8,6,8,8,6,3,11,13,12,6,12,5,2,4,13,5,1,12,3,3,3,3,1,1,2,3,4,2,2,12,20,2,5,10,13,10,13,11,16,- -  -,
71050026,Dmytro Khliobas,"AM (C), ST (C)",6.92,15,14,13,6,8,14,12,10,10,10,5,16,12,7,15,15,5,12,4,6,6,5,5,6,14,13,14,10,6,12,4,3,6,13,3,14,1,4,1,3,3,3,3,3,2,1,1,10,11,4,4,12,4,10,12,8,12,- -  -,Opt
2000094573,Ahmed Issa,ST (C),6.51,13,13,6,5,7,13,8,6,6,6,2,8,4,7,5,10,3,8,4,5,6,6,5,2,12,10,13,5,10,6,1,4,7,5,1,10,1,2,2,1,1,2,2,1,3,4,1,11,14,3,15,6,14,11,10,10,12,- -  -,
82085741,Marco Warren,"M/AM (C), ST (C)",7.46,13,13,6,1,13,13,8,1,10,6,3,7,6,7,7,11,12,13,4,6,12,7,5,2,12,9,11,5,5,7,3,5,8,2,2,11,1,3,1,3,2,1,1,3,2,1,1,10,12,1,13,14,12,12,10,13,12,- -  -,
2000088371,Osée Iyabivuze,ST (C),7.09,13,13,7,5,16,14,7,5,9,10,8,9,7,7,6,10,13,9,5,6,7,8,6,3,12,13,14,6,8,7,2,4,7,9,2,11,1,2,1,3,3,4,1,2,1,3,1,13,20,8,10,4,11,11,11,10,10,- -  -,
15070024,Michael Cunningham,ST (C),7.07,12,10,11,11,12,11,8,12,8,11,9,8,9,7,12,12,9,11,8,9,9,12,8,5,11,11,9,8,10,8,7,7,10,3,7,10,1,1,1,1,3,1,2,2,3,2,4,12,10,7,8,11,5,12,12,12,18,- -  -,
16282824,Mirco Basic,ST (C),6.87,13,14,7,3,12,14,8,8,15,7,8,13,7,7,15,13,12,12,8,7,8,7,5,4,12,13,12,6,14,9,1,6,7,6,1,13,2,1,1,3,3,1,2,3,2,4,3,10,10,3,10,7,11,12,9,10,11,- -  -,
16283774,Justin Forst,"AM (C), ST (C)",7.24,15,13,10,8,15,13,10,8,8,10,8,8,9,7,3,9,8,10,7,9,12,11,9,10,13,14,15,9,15,9,7,8,11,5,6,11,2,2,1,1,2,2,3,2,2,1,4,10,8,3,8,5,8,8,13,9,11,- -  -,
95070265,Dilson,ST (C),6.80,14,13,11,14,12,15,12,8,11,12,10,9,7,7,13,11,6,13,5,9,7,11,6,10,10,12,11,5,11,8,4,5,10,6,5,12,3,2,1,1,1,1,2,3,1,2,3,11,10,1,13,13,12,12,10,11,13,- -  -,
55083829,Aílton,ST (C),6.74,14,13,12,6,11,13,12,8,8,6,7,9,9,7,10,7,6,13,8,12,8,12,7,9,13,10,9,7,7,8,6,4,9,11,6,12,2,1,2,3,3,1,1,3,2,1,4,13,11,8,4,12,10,11,12,10,13,- -  -,
2000141205,Keegan Horan,"AM (C), ST (C)",6.55,13,13,2,6,11,13,4,3,13,3,6,7,2,7,10,12,2,9,4,5,6,6,5,3,7,13,10,3,9,3,1,1,6,7,3,12,3,2,2,2,2,2,4,2,3,3,3,12,9,1,8,6,6,11,10,6,10,- -  -,
2000144097,Thuwaini Al-Mukhaini,"AM (C), ST (C)",6.78,13,12,7,6,7,12,13,5,12,9,8,6,7,7,17,15,9,11,7,7,9,8,4,6,10,11,13,6,6,8,6,6,7,6,7,12,2,2,2,2,3,3,2,1,3,1,2,9,10,3,5,11,9,10,10,10,15,- -  -,
2000155314,Daniel Barnabas,ST (C),6.96,13,8,8,11,14,12,7,9,8,7,8,9,7,7,10,14,9,13,6,6,5,7,3,6,14,12,14,6,14,4,1,6,6,4,4,12,1,1,3,1,1,3,1,1,1,3,3,12,9,8,6,10,7,11,11,13,18,- -  -,
2000129542,Peter Julmis,"AM (C), ST (C)",7.49,13,10,5,8,7,12,6,6,5,6,5,8,7,7,14,10,7,8,7,6,8,8,3,4,7,14,11,6,13,4,1,6,8,5,4,11,2,4,1,1,1,4,3,2,3,1,2,12,17,2,5,15,9,11,12,12,16,- -  -,
2000172672,Maice Nguele,ST (C),7.05,12,12,6,9,14,12,11,10,6,7,4,10,6,7,16,11,3,10,6,5,6,7,4,2,12,11,11,5,11,1,1,4,6,6,3,11,3,2,4,2,3,2,2,2,3,1,2,10,10,8,5,12,13,9,12,10,16,- -  -,
2000174897,Daniel Gorden Raul,ST (C),6.55,14,10,9,11,8,12,6,9,6,5,4,9,2,7,5,11,8,14,3,5,7,6,1,4,13,11,12,5,13,5,1,3,5,6,3,9,2,3,2,4,1,3,3,2,3,2,3,11,6,3,6,15,7,8,11,10,16,- -  -,
2000211874,Dickens Okwi,"AM (C), ST (C)",7.15,13,13,7,6,15,13,7,4,11,7,8,7,6,7,17,12,11,9,6,4,9,8,4,6,11,13,11,3,12,8,1,6,7,5,5,12,3,1,1,3,4,3,1,3,1,3,1,9,17,5,11,1,5,12,11,11,18,- -  -,
13204698,Glody Kilangalanga,"AM (C), ST (C)",6.56,14,13,8,7,12,13,8,7,6,9,7,9,7,7,11,15,3,12,8,6,8,8,4,2,12,13,11,7,13,7,4,5,8,4,4,10,1,2,2,2,3,3,1,2,1,3,2,12,12,8,6,9,9,14,10,12,15,- -  -,
2000211904,Fred Amaku,ST (C),7.34,12,13,7,3,14,13,13,11,11,9,3,7,7,7,16,13,1,13,5,6,7,8,5,4,13,11,13,6,10,6,5,6,4,3,1,13,2,3,2,1,3,4,1,1,3,1,2,11,20,5,6,11,15,9,13,10,17,- -  -,
12086117,Derrick Onyango,ST (C),6.79,13,13,7,6,18,13,12,6,12,7,8,9,7,7,17,9,6,12,6,6,6,7,6,7,12,13,13,6,13,3,3,3,7,8,3,9,1,3,2,3,4,1,2,3,3,3,2,12,10,3,8,8,9,11,9,11,10,- -  -,
2000126828,Hamza El Fatouaki,ST (C),7.04,14,14,8,9,12,14,10,5,12,11,6,7,6,7,11,12,11,13,8,7,8,8,7,7,14,12,9,7,14,8,1,7,6,7,4,13,3,4,2,3,2,2,2,1,3,1,1,9,20,7,12,20,8,11,2,9,17,- -  -,
2000082819,Virgo Vallik,ST (C),7.05,11,13,13,7,12,12,4,7,11,9,5,6,2,7,10,12,7,11,5,8,4,9,4,2,8,7,13,5,13,7,1,3,7,3,1,12,2,2,2,2,1,3,1,1,1,3,1,11,11,1,12,4,11,12,10,8,10,- -  -,Ama
47075788,Adeleke Akinyemi,ST (C),6.74,16,13,10,14,11,13,10,11,7,9,6,11,11,7,8,10,8,13,6,11,8,11,5,4,12,13,12,7,9,11,4,3,10,10,6,12,2,1,2,2,3,1,2,2,2,3,2,11,6,1,2,7,8,13,11,9,14,- -  -,
89071141,Henry Landers,ST (C),6.84,11,10,10,10,13,12,8,11,10,6,8,9,6,7,14,11,2,8,9,6,7,9,8,7,9,11,9,8,9,9,2,8,7,11,2,9,1,3,2,2,2,3,4,1,3,2,1,8,11,6,13,1,6,13,10,9,11,- -  -,
2000069942,Eridanas Bagužas,"AM (C), ST (C)",6.76,13,13,7,10,15,13,5,5,10,7,2,10,6,7,13,12,10,9,5,5,9,7,5,7,12,13,11,6,12,7,1,3,7,9,1,10,1,2,1,2,1,1,2,1,2,1,2,9,6,6,13,15,8,9,10,6,19,- -  -,
2000078713,Zikani Kasambala,ST (C),7.66,12,13,7,10,10,13,12,5,5,7,8,7,5,7,3,12,6,10,5,6,6,7,6,4,12,12,9,6,13,6,5,5,7,6,3,8,2,3,2,2,3,1,2,1,1,3,1,10,12,2,8,6,12,11,11,12,10,- -  -,Ctr
61057175,Eamonn Brophy,ST (C),6.76,14,10,11,10,12,15,11,13,8,11,11,15,10,7,10,11,6,14,10,10,11,18,5,7,10,13,9,9,8,12,8,7,10,17,9,13,1,2,2,3,1,1,3,1,3,1,3,5,10,2,8,13,5,7,8,6,12,- -  -,
2000106494,Kais Fdhil,ST (C),6.73,15,14,7,5,12,14,6,7,6,10,5,10,6,7,5,11,14,12,8,7,8,10,6,7,14,13,14,7,14,8,5,7,7,4,5,9,2,3,2,2,3,1,1,2,2,3,2,12,14,1,13,14,5,10,4,12,10,- -  -,
87040198,Josué Rivera,ST (C),6.62,14,14,8,7,13,14,7,10,5,7,7,11,8,7,6,10,8,12,5,7,6,8,7,4,14,10,14,5,14,6,1,7,8,4,5,9,2,3,2,1,1,2,2,1,1,1,2,14,11,2,10,12,8,10,9,11,8,- -  -,
58142139,Dmitry Makovskiy,"AM (C), ST (C)",6.31,13,13,8,13,13,13,12,5,11,10,6,9,2,7,10,13,7,10,2,6,7,7,5,6,9,10,13,6,7,7,5,4,8,2,3,13,2,1,3,3,2,2,2,1,2,2,3,10,12,8,14,18,10,8,11,12,11,- -  -,
70093887,Burak Kavlak,"D (C), ST (C)",6.70,11,9,12,8,13,12,12,12,5,8,14,12,9,7,8,8,5,11,8,9,8,10,8,6,11,13,12,9,8,8,5,12,10,7,9,10,2,1,1,2,3,3,1,2,3,3,2,14,19,4,8,8,6,12,12,13,10,- -  -,
212584,Václav Jurečka,"AM (RLC), ST (C)",6.81,12,7,12,12,12,11,9,13,10,11,10,13,14,8,16,14,14,13,9,13,12,11,10,10,14,14,14,10,12,12,9,10,13,10,6,10,4,3,2,3,2,2,4,2,2,1,1,9,11,3,8,15,13,12,14,11,10,- -  -,Inj
23302430,Lam Ti Phong,"AM (RLC), ST (C)",6.91,11,11,9,7,8,10,9,7,8,7,9,10,9,8,13,9,6,10,4,6,8,12,3,7,11,11,9,3,6,6,3,3,7,9,5,11,3,2,2,1,3,1,2,3,2,3,1,10,9,5,6,8,6,10,11,6,11,- -  -,
95057826,Kinhó,ST (C),7.48,14,14,4,2,8,14,10,4,6,9,8,9,8,8,12,12,11,14,8,7,7,8,7,4,14,14,13,7,14,8,1,4,8,3,3,13,2,2,3,3,2,3,3,3,2,1,3,11,12,3,11,9,11,12,12,11,15,- -  -,
65039786,Masoud Juma,ST (C),7.02,16,12,8,8,12,15,15,12,9,9,12,10,9,8,13,12,8,8,5,8,8,12,7,7,12,14,10,7,12,11,6,6,8,12,7,11,3,1,2,2,1,2,4,3,3,2,1,12,11,5,8,11,8,12,12,8,10,- -  -,
5687182,Ndumiso Mabena,"AM (C), ST (C)",6.96,13,8,9,10,13,11,14,9,8,9,11,13,9,8,8,8,9,12,12,12,14,11,12,11,8,11,12,10,12,11,5,7,9,14,8,12,1,2,1,2,3,1,4,2,2,4,2,9,11,8,8,14,8,10,10,11,10,- -  -,
28100540,Tahvon Campbell,ST (C),6.93,14,13,11,9,12,13,11,11,5,8,2,9,8,8,7,15,6,12,7,10,9,10,6,8,10,11,10,5,8,8,3,3,8,8,3,12,3,4,2,3,1,1,2,1,2,2,3,14,12,4,2,10,4,7,11,8,7,- -  -,Inj
49062609,N'dri Philippe Koffi,ST (C),6.73,14,11,15,14,14,14,12,13,7,8,4,13,11,8,11,14,8,10,6,10,11,10,9,7,12,11,16,10,9,8,2,4,10,7,5,11,3,2,2,1,1,2,3,2,2,3,1,11,8,5,9,3,7,14,12,12,16,- -  -,
94040924,Jonah Ayunga,"AM (RL), ST (C)",6.68,13,10,10,13,14,13,11,13,11,11,12,10,10,8,12,10,8,11,8,10,9,11,8,9,13,12,12,8,11,10,7,7,9,13,7,12,3,1,4,2,3,3,2,4,1,3,3,14,12,8,9,11,11,15,14,8,14,- -  -,
13176271,Amadou Abdelkader,ST (C),6.70,12,10,12,4,14,11,9,7,8,11,8,10,6,8,14,13,4,12,4,6,7,11,6,1,12,12,11,2,7,6,1,5,12,6,2,13,3,1,3,4,2,3,1,3,4,3,3,11,11,6,8,2,6,11,12,9,10,- -  -,
13176627,Nicholas Kipkirui,"AM (C), ST (C)",6.73,13,12,4,7,13,13,13,8,5,11,4,12,7,8,15,15,13,11,7,6,10,8,5,6,11,13,11,6,8,9,6,6,8,4,1,12,3,3,3,3,1,1,4,1,1,2,2,11,9,7,10,4,9,9,12,12,13,- -  -,
19354585,João Carlos,ST (C),6.75,12,11,14,13,16,14,13,15,13,9,8,10,9,8,9,12,8,10,6,11,12,12,6,9,11,13,12,11,10,13,7,4,10,13,5,13,2,3,2,1,1,2,3,2,2,1,2,12,10,3,12,12,6,15,12,6,13,- -  -,Inj
86059011,Joao Paredes,ST (C),6.93,13,14,15,10,9,13,10,16,11,10,12,11,10,8,8,12,6,13,7,10,9,11,7,11,13,13,11,8,9,11,5,4,12,12,6,12,3,1,3,1,3,2,1,1,3,1,3,10,13,1,9,8,7,13,14,6,18,- -  -,
30033409,Bleon Sekiraqa,ST (C),6.81,11,10,4,5,15,10,7,4,10,8,2,9,5,8,12,12,3,10,7,6,8,8,2,2,14,9,14,4,14,7,3,5,7,7,5,13,3,3,1,1,1,4,1,2,3,1,3,11,18,1,9,11,9,9,10,9,10,- -  -,
2000087050,Daniel Uquillas,ST (C),6.78,14,14,8,3,8,14,10,1,10,10,4,8,9,8,7,13,12,10,8,7,7,10,7,6,14,14,12,8,11,8,5,6,9,8,4,15,2,2,2,3,3,1,3,1,1,3,2,12,20,5,5,8,6,13,10,11,15,- -  -,
2000085580,Muhannad Abu Awwad,ST (C),6.78,13,12,8,7,11,14,10,8,11,10,3,9,7,8,14,12,10,12,6,7,8,7,6,6,12,13,13,6,13,4,4,3,7,6,1,13,1,1,1,2,1,2,3,2,3,4,2,13,20,1,5,3,5,8,13,11,15,- -  -,
2000128298,Dejvid Kapllani,ST (C),6.73,12,12,9,10,11,12,7,10,5,8,4,12,8,8,15,12,9,9,6,7,7,9,7,4,13,14,14,7,14,8,2,7,8,8,2,13,3,2,1,3,1,2,1,2,2,3,2,12,10,3,6,13,13,11,6,12,19,- -  -,
91184348,Sebastian Müller,"AM (R), ST (C)",6.84,12,11,11,11,15,12,9,11,5,11,10,10,10,8,13,15,9,11,9,13,9,12,11,8,15,11,15,10,10,11,5,6,14,7,6,15,3,2,3,1,2,3,2,1,2,3,2,13,9,7,7,1,11,15,13,12,13,- -  -,
61077642,Amadou Kassaraté,"AM (C), ST (C)",6.80,12,9,10,9,10,12,11,13,8,4,9,9,10,8,11,10,5,13,7,3,6,8,3,3,10,9,8,5,9,6,4,3,7,8,6,12,2,2,4,3,1,3,3,2,3,3,3,11,7,2,6,9,8,12,13,6,15,- -  -,
91126197,Sinan Bakis,"AM (RL), ST (C)",7.13,13,13,12,14,11,13,12,12,8,10,10,12,9,8,11,12,7,14,5,10,10,7,7,8,12,13,12,10,13,12,4,4,9,13,5,14,2,3,1,1,3,3,3,1,1,2,1,11,8,8,8,10,5,11,12,12,13,- -  -,Opt
78061830,Yonatan Jordan,"AM (C), ST (C)",8.00,13,13,12,11,12,13,11,12,5,8,9,6,8,8,8,13,12,10,11,10,8,13,9,9,11,10,11,10,13,9,9,9,9,4,10,11,3,2,1,1,2,2,2,3,1,2,4,6,12,6,7,12,9,7,12,13,14,- -  -,
