Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Dion Conroy,D (C),6.87,6.87,14,12,2,11,13,12,11,12,2,3,2,10,4,13,10,1,8,12,13,7,6,13,4,12,13,3,7,5,10,6,2,10,15,11,4,5,10,12,2,2,11,12,10,8,9,1,- -  -,,11
Michael Kelly,"D (RLC), WB/M (L)",6.86,6.86,9,10,3,7,12,10,10,10,3,3,3,10,6,9,11,2,11,9,10,8,6,10,2,12,6,1,9,8,7,7,1,5,10,9,12,3,11,9,1,2,12,11,11,8,12,2,- -  -,Wnt,12
Tom Eastman,D (C),6.86,6.86,13,7,1,8,14,12,15,11,4,3,2,13,6,10,7,1,7,13,11,6,4,7,1,14,13,2,4,9,7,6,2,7,16,11,8,1,12,10,1,3,14,9,12,6,10,2,- -  -,Wnt,6
Richard Nartey,D (C),6.86,6.86,12,12,1,10,11,12,12,12,2,1,3,12,5,13,13,3,7,15,13,9,7,10,1,12,12,2,6,11,10,7,2,8,13,10,6,6,11,14,3,1,12,11,12,10,11,2,- -  -,,12
Sam Woods,"D (C), DM, M (C)",6.86,6.86,14,9,1,10,15,10,12,10,3,3,3,10,6,10,8,3,8,6,12,8,6,10,1,12,11,2,5,5,10,6,2,7,9,12,6,5,10,12,2,2,12,13,11,6,13,3,- -  -,Wnt,8
Festus Arthur,"D (C), DM",6.86,6.86,13,9,2,8,12,13,14,12,3,4,3,11,5,10,12,2,5,12,12,7,4,11,3,13,13,1,4,4,9,4,2,6,15,9,4,3,10,8,2,1,13,11,11,9,12,3,- -  -,Wnt,11
Andy Smith,D (C),6.86,6.86,12,9,4,8,11,13,12,10,2,1,1,13,6,9,11,2,7,12,12,8,5,10,1,16,15,1,5,6,8,4,3,7,11,8,5,5,10,10,3,2,12,13,10,9,13,3,- -  -,,9
Kyle Cameron,D (C),6.86,6.86,12,9,2,9,12,11,13,12,3,2,1,11,4,13,10,1,4,14,11,4,8,14,4,12,13,2,4,3,8,5,1,5,8,11,7,2,9,8,2,2,9,10,9,9,10,2,- -  -,,9
Zac Williams,D (LC),6.86,6.86,13,11,2,13,12,11,11,11,3,1,1,12,4,12,11,3,9,14,11,5,4,14,2,10,12,1,5,5,9,5,1,11,13,10,6,3,15,12,1,2,12,11,13,12,14,1,- -  -,,12
Joe Partington,"D (RC), DM, M (C)",6.86,6.86,13,9,1,8,13,10,10,10,3,3,1,12,4,11,8,3,8,12,10,6,6,14,3,14,10,2,6,7,11,5,2,8,15,9,11,4,9,12,3,2,12,11,11,9,11,1,- -  -,,8
Peter Clarke,D (C),6.86,6.86,11,4,2,6,15,14,14,10,3,4,3,13,5,8,4,1,5,15,14,5,2,17,2,13,16,3,2,5,7,6,2,1,17,12,3,1,13,8,3,1,18,12,13,4,15,1,- -  -,Opt,4
Tom Clayton,"D (LC), DM",6.86,6.86,11,10,3,9,11,13,12,12,1,2,2,12,6,9,12,1,10,12,12,7,8,12,3,11,11,2,6,8,11,6,3,10,11,11,8,4,11,11,4,2,12,12,12,12,12,3,- -  -,,11
Tyler Magloire,D (RC),6.86,6.86,10,5,1,5,12,12,13,13,3,4,4,6,5,7,20,2,5,17,10,5,5,11,1,13,10,3,3,5,7,3,2,7,13,8,3,3,9,7,3,2,13,13,8,13,13,1,- -  -,,20
Tristan Crama,D (C),6.86,6.86,12,10,3,10,11,11,13,12,1,1,1,11,5,10,11,3,6,12,11,7,5,9,2,17,13,1,6,3,11,7,3,8,13,11,6,4,11,10,3,2,11,11,10,11,12,2,- -  -,Set,10
Kacper Łopata,D (C),6.86,6.86,10,8,1,9,8,12,13,10,1,2,1,12,5,9,9,3,8,14,11,3,5,10,3,13,14,3,5,6,8,5,2,5,12,12,6,4,11,9,3,2,12,9,10,10,10,2,- -  -,Set,10
Fiacre Kelleher,D (C),6.86,6.86,15,8,3,6,15,13,12,14,3,2,3,13,4,7,7,3,4,13,11,3,3,12,3,15,11,2,7,5,7,3,1,7,14,9,4,4,11,10,2,3,13,9,12,8,9,2,- -  -,Wnt,6
Ben Goodliffe,D (C),6.85,6.85,14,7,2,7,16,13,14,13,2,2,2,12,4,9,12,3,6,14,11,4,3,13,4,14,14,2,1,5,9,5,2,6,16,9,4,1,10,10,2,1,16,11,11,10,15,2,- -  -,,10
Barry Fuller,D (RC),6.85,6.85,15,6,1,8,13,12,13,9,1,2,3,12,5,9,6,1,7,12,10,9,4,17,3,10,9,2,4,6,8,4,2,7,17,12,11,3,13,10,1,1,16,8,10,6,12,2,- -  -,,6
Nikola Tavares,"D (RC), WB (R), DM",6.85,6.85,11,5,3,9,12,11,12,12,4,3,3,12,3,10,10,1,9,11,11,11,6,14,1,11,13,2,3,5,9,6,3,7,8,10,7,5,10,8,3,3,13,9,10,8,13,1,- -  -,Set,10
Sam Graham,D (C),6.85,6.85,11,6,2,10,11,10,14,11,1,1,3,10,3,9,12,3,4,12,10,8,4,8,2,13,12,3,4,5,9,4,1,5,7,8,5,3,9,8,3,2,12,10,11,10,10,1,- -  -,Wnt,12
Dean Moxey,D (C),6.85,6.85,9,9,3,12,11,11,9,8,4,3,1,12,11,10,6,2,9,13,10,13,5,10,1,12,11,2,9,9,12,8,3,4,8,12,9,8,12,13,1,1,11,10,11,9,10,2,- -  -,Opt,5
George Taft,D (LC),6.85,6.85,11,5,2,9,11,12,14,12,2,1,3,10,7,6,10,1,8,12,11,10,4,11,1,15,12,3,4,2,8,6,1,8,11,9,3,3,8,8,2,2,12,10,8,10,9,3,- -  -,,9
Callum Reynolds,D (C),6.85,6.85,11,7,2,8,12,10,14,12,3,1,2,11,10,9,7,3,7,15,9,9,5,12,1,13,10,3,2,9,9,4,1,9,14,10,6,2,10,7,1,3,15,8,10,8,11,3,- -  -,,8
Þorsteinn Aron Antonsson,D (C),6.85,6.85,8,6,3,2,7,14,8,5,1,2,3,13,2,8,8,3,7,12,14,1,1,10,3,16,14,3,5,5,7,5,3,2,6,14,2,1,9,9,3,3,9,8,12,8,13,1,- -  -,Yth,9
Will Nightingale,D (C),6.85,6.85,16,6,1,8,10,13,11,12,2,2,3,12,5,10,9,1,7,8,12,8,4,14,3,13,13,3,3,6,8,4,1,7,17,11,4,3,9,9,1,3,15,10,13,9,13,4,- -  -,Inj,10
Jesse Debrah,D (C),6.84,6.84,15,11,1,9,10,11,13,12,2,3,2,10,2,9,12,2,9,12,11,7,6,5,3,14,13,1,5,10,7,5,2,7,16,8,5,7,10,9,3,1,11,10,11,11,9,1,- -  -,Wnt,11
Ryley Towler,"D (LC), WB (L), DM, M (C)",6.84,6.84,12,11,3,10,13,13,13,13,2,3,1,12,2,11,11,3,9,10,12,5,2,9,2,13,11,3,2,3,10,7,3,6,15,13,4,2,11,9,1,2,6,8,11,10,10,3,- -  -,,10
Zehn Mohammed,"D (RC), DM, M (C)",6.84,6.84,12,10,3,7,12,10,12,11,3,2,2,10,3,6,10,2,10,9,11,7,5,11,2,10,10,4,4,5,6,5,1,8,11,10,7,4,11,12,2,1,13,10,11,9,12,2,- -  -,Wnt,10
Luke Offord,D (C),6.84,6.84,15,11,3,11,12,10,11,14,3,3,1,11,6,12,12,3,9,13,12,3,6,13,3,12,12,3,5,12,9,5,1,8,16,9,5,6,11,11,3,1,10,10,11,9,10,1,- -  -,Wnt,12
Jon Mellish,D/M/AM (C),6.83,6.83,14,9,1,7,15,12,10,13,3,1,3,10,10,10,13,1,11,16,10,12,11,8,1,11,14,3,6,2,10,10,2,11,12,11,10,8,10,11,2,3,12,10,12,9,9,1,- -  -,,12
Tommy Fogarty,D (RC),6.83,6.83,11,6,3,8,12,11,12,11,3,3,2,11,5,8,10,3,7,10,11,6,5,11,2,14,12,2,7,5,9,4,1,7,12,10,7,7,11,12,3,3,12,9,11,8,8,2,- -  -,,8
Callum Howe,D (C),6.83,6.83,12,8,3,6,11,12,13,9,1,1,1,12,4,8,9,2,10,12,11,5,2,12,2,13,14,3,3,7,9,7,1,5,11,10,2,3,10,11,2,2,12,12,10,11,10,1,- -  -,,9
Cameron John,D (LC),6.83,6.83,11,7,1,10,11,13,13,13,1,2,3,11,9,10,11,2,8,11,12,12,7,10,1,11,13,1,9,7,9,9,1,8,14,8,10,11,9,12,1,2,10,11,10,11,13,1,- -  -,,13
Rod McDonald,D (LC),6.83,6.83,12,6,1,8,11,12,15,12,1,3,4,11,4,9,10,2,6,12,11,10,5,11,1,15,12,1,3,7,8,5,2,5,12,9,5,4,11,8,3,3,11,12,9,9,13,2,- -  -,Wnt,10
Giles Phillips,D (C),6.83,6.83,12,7,3,8,10,12,13,14,2,3,1,9,3,7,11,2,8,14,10,5,3,11,1,14,11,3,3,7,8,5,2,5,12,11,4,4,12,10,3,1,14,8,12,10,10,3,- -  -,,11
Josh Tobin,"D (C), DM, M (C)",6.83,6.83,14,12,2,10,12,13,10,12,1,1,3,12,4,8,12,3,8,15,10,7,5,18,2,10,9,2,9,7,8,6,3,6,17,8,9,6,8,9,2,1,17,11,12,10,15,3,- -  -,,14
Joe Ellul,D (C),6.83,6.83,12,4,2,6,10,10,14,11,1,3,3,11,5,8,7,2,6,11,10,7,3,11,3,16,16,1,4,4,7,6,2,4,14,8,4,3,8,8,1,2,16,8,7,7,16,1,- -  -,Opt,6
Joseph Olowu,D (LC),6.83,6.83,12,7,1,8,10,12,14,13,2,3,1,10,8,9,12,1,8,12,12,9,4,14,1,12,13,1,4,3,8,6,2,9,13,9,4,7,9,11,1,3,12,12,11,9,12,2,- -  -,,13
Jordan Turnbull,"D (C), DM",6.82,6.82,12,8,3,11,12,14,12,12,2,1,2,12,5,11,9,2,8,12,11,9,8,10,1,13,13,1,5,6,10,6,3,9,12,11,6,5,10,11,2,2,12,11,11,9,13,4,- -  -,,8
Lewis Baines,D (LC),6.82,6.82,12,11,2,11,13,13,11,10,1,2,2,12,8,13,11,2,9,14,10,5,6,8,1,13,12,2,3,3,6,4,3,9,11,7,5,2,10,12,3,4,14,9,10,8,11,2,- -  -,,9
Sam Sanders,D (RC),6.82,6.82,12,8,1,11,10,10,11,11,2,3,1,9,5,10,11,2,7,11,10,4,5,11,1,12,10,1,4,6,10,8,2,11,10,9,8,6,11,10,2,3,11,11,10,11,9,3,- -  -,,11
Jamal Fyfield,D (C),6.82,6.82,13,10,3,8,12,10,15,12,1,3,1,14,8,8,10,3,9,16,11,7,5,16,3,14,12,1,4,10,10,5,1,10,11,7,8,4,6,9,2,1,10,10,11,10,10,1,- -  -,,9
Jon Guthrie,D (C),6.82,6.82,13,5,1,10,15,15,15,12,2,2,3,13,3,8,8,3,8,8,13,10,5,15,4,15,15,4,5,8,8,8,3,7,13,10,7,5,10,8,3,1,13,8,8,8,10,1,- -  -,,8
Warren Burrell,"D (RC), DM, M (C)",6.82,6.82,15,8,3,10,12,12,10,11,2,2,3,10,6,10,10,3,9,14,10,6,7,11,3,10,10,3,6,14,7,7,2,9,12,9,8,5,10,9,2,1,15,4,15,10,10,1,- -  -,,10
Matthew Platt,D (C),6.82,6.82,15,8,3,6,14,11,13,12,1,2,3,12,6,9,11,2,8,15,11,6,5,13,3,14,12,3,6,6,7,5,4,5,14,11,5,5,9,10,3,1,15,13,11,10,16,1,- -  -,Wnt,11
Alex Baptiste,D (C),6.82,6.82,10,7,1,9,12,13,12,9,1,2,1,12,2,9,6,1,8,13,13,8,5,14,3,12,13,1,9,5,9,5,1,4,11,12,5,5,11,12,1,1,13,11,11,6,11,3,- -  -,Trn,5
Ethan Ebanks-Landell,D (C),6.82,6.82,10,8,1,11,12,12,14,15,3,4,3,11,4,11,9,3,10,14,12,8,6,11,3,12,12,4,4,6,11,8,1,9,12,9,7,4,11,12,3,1,13,11,12,10,10,2,- -  -,Req,9
Alex Lacey,D (C),6.82,6.82,12,9,2,8,12,11,10,9,1,2,1,10,7,11,9,1,8,12,10,6,4,10,3,14,14,2,9,4,9,8,3,8,12,10,5,3,10,12,3,2,9,11,12,10,9,2,- -  -,Inj,9
James Clarke,D (RC),6.82,6.82,14,6,2,10,15,12,11,9,2,2,3,11,6,10,8,2,8,13,10,9,4,17,2,13,12,2,5,6,8,8,4,7,14,11,7,7,11,9,1,4,16,9,8,8,15,2,- -  -,Wnt,8
Dan Sweeney,"D (C), DM, M (C)",6.82,6.82,11,7,2,10,12,12,17,9,1,3,4,9,7,12,9,1,6,15,9,5,7,10,2,16,13,1,6,6,12,7,2,9,12,9,6,5,8,11,1,2,12,10,10,8,14,1,- -  -,,9
Elkan Baggott,D (C),6.82,6.82,12,10,1,10,14,11,14,15,3,2,2,12,5,11,11,3,8,16,10,9,6,9,2,16,13,1,3,7,10,6,2,6,14,9,4,3,10,12,2,2,11,11,12,10,7,1,- -  -,,11
Moussa Diarra,D (C),6.81,6.81,9,5,1,5,7,13,11,9,2,4,2,12,3,5,7,3,6,8,9,4,5,7,2,17,16,1,3,8,7,6,3,4,14,11,2,1,10,7,2,2,11,9,10,6,11,2,- -  -,Set,7
Josh Staunton,"D (C), DM, M (C)",6.81,6.81,13,8,1,9,13,11,11,10,3,3,1,10,7,9,10,1,5,10,10,4,4,14,2,12,11,4,4,6,8,5,4,8,14,10,6,5,11,11,3,3,13,9,11,8,11,2,- -  -,,11
Derek Agyakwa,D (C),6.81,6.81,8,7,3,6,7,14,12,5,3,2,1,14,1,8,11,4,5,14,14,5,2,7,3,12,9,3,4,5,6,3,1,7,10,14,6,4,5,5,2,1,9,8,9,8,7,3,- -  -,Set,12
Max Ehmer,D (C),6.81,6.81,10,10,1,10,10,11,14,14,2,2,2,11,5,10,9,2,7,12,11,11,7,11,3,14,14,1,8,5,11,7,1,6,12,10,6,1,10,10,2,1,13,10,10,9,10,2,- -  -,,9
Will Wright,"D (RC), DM",6.81,6.81,14,10,1,10,14,10,13,12,3,2,1,11,14,11,10,1,10,14,10,8,11,11,3,11,12,3,14,2,9,5,3,7,13,8,10,11,9,9,1,1,9,10,8,11,10,2,- -  -,,10
Aaron Martin,D (RC),6.81,6.81,11,5,3,9,9,12,13,11,2,2,3,11,7,10,7,1,6,11,11,6,6,10,1,15,12,1,2,6,9,6,3,5,10,10,4,6,10,9,3,3,14,13,11,10,8,1,- -  -,,8
Jamie Grimes,D (C),6.80,6.80,13,5,3,8,12,12,13,11,1,1,2,13,6,7,9,2,3,11,12,7,3,14,4,14,15,1,3,2,7,4,3,5,11,9,3,4,10,9,1,1,13,9,10,7,12,2,- -  -,Wnt,8
