Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Peter Jameson,GK,6.32,6.32,8,5,12,7,5,3,10,7,12,14,9,8,2,7,8,13,7,10,1,3,3,8,11,13,2,13,7,5,8,3,8,1,11,10,1,3,6,8,9,12,11,9,9,12,8,13,- -  -,Wnt,9
Sam Howes,GK,6.32,6.32,7,7,6,4,8,1,10,7,9,11,6,10,2,4,11,10,2,6,3,3,3,13,9,12,1,7,7,2,5,1,5,3,7,9,2,3,8,6,10,9,10,8,10,10,8,11,- -  -,,12
Joe Fryer,GK,6.30,6.30,12,11,10,8,13,3,9,9,9,15,9,10,2,9,9,8,9,11,1,2,1,10,8,12,8,9,8,2,6,2,9,3,18,7,3,5,7,7,13,11,10,12,8,14,12,12,- -  -,,12
Bobby Jones,GK,6.30,6.30,6,6,9,4,7,1,6,4,5,12,11,7,1,5,8,4,2,13,2,3,2,11,8,8,1,13,7,3,2,2,6,2,13,14,1,3,8,7,7,11,4,7,5,16,13,12,- -  -,Loa,4
Oliver Byrne,GK,6.27,6.27,5,5,5,1,6,2,11,1,12,10,12,10,1,6,12,9,3,14,1,3,3,13,12,11,1,13,5,3,1,1,5,2,9,5,2,3,5,6,7,6,9,6,11,13,7,13,- -  -,,13
Ellis Craven,GK,6.20,6.20,10,7,10,8,10,1,8,11,8,10,6,9,3,7,11,9,3,15,2,2,3,10,8,11,3,9,7,3,6,3,4,3,16,8,1,4,8,7,6,6,9,12,9,11,5,9,- -  -,U18,11
Dave Richards,GK,6.20,6.20,7,5,9,5,9,1,12,8,9,13,8,9,3,6,9,13,3,11,1,1,1,8,11,11,3,12,8,1,4,3,8,3,11,10,2,4,9,9,11,12,10,10,10,12,6,11,- -  -,Frt,9
Billy Lawlor,GK,6.17,6.17,3,4,5,2,5,2,4,1,5,8,11,6,3,7,10,6,1,10,1,2,2,10,7,7,1,6,5,2,1,2,5,2,10,12,2,4,6,6,4,7,13,5,5,12,7,9,- -  -,,9
Taye Ashby-Hammond,GK,6.15,6.15,8,6,8,7,9,1,9,3,11,13,9,12,2,13,14,9,2,10,2,1,1,7,10,13,1,13,6,1,3,2,3,3,18,8,2,3,10,7,11,11,8,9,9,10,4,11,- -  -,,14
Will Buse,GK,6.11,6.11,5,5,8,1,6,3,6,1,7,12,5,8,3,6,10,4,3,15,2,2,1,12,11,15,1,7,2,2,3,1,5,2,4,12,1,2,8,5,9,5,10,6,7,9,5,14,- -  -,Wnt,12
Tom King,GK,6.10,6.10,13,8,13,7,12,4,16,12,11,11,13,8,1,6,7,10,2,8,2,1,3,10,15,15,3,9,4,2,7,2,8,2,14,7,1,3,7,8,10,10,11,15,8,11,6,15,- -  -,,8
Joe O'Shaughnessy,GK,6.00,6.00,6,6,8,1,7,3,8,2,6,13,7,9,3,9,10,6,2,12,2,2,2,9,8,14,1,9,6,1,1,2,5,2,8,13,3,4,9,7,8,12,13,7,7,13,9,10,- -  -,,9
Max Evans,GK,5.90,5.90,5,5,5,1,6,1,11,2,14,13,8,9,3,8,12,6,2,11,1,2,2,5,8,13,1,6,6,2,1,2,7,3,12,13,2,2,10,5,7,7,12,6,6,12,9,8,- -  -,Loa,9
Gabriel Breeze,GK,5.90,5.90,4,4,3,3,5,1,4,3,8,12,10,10,3,8,9,9,1,12,1,3,2,8,11,6,1,12,6,3,1,3,5,3,5,12,2,4,8,5,5,6,13,7,5,7,13,8,- -  -,U18,11
Joe Murphy,GK,5.90,5.90,10,5,10,6,10,2,11,8,10,9,8,12,1,6,4,11,3,11,3,2,3,14,12,13,6,12,4,4,6,3,5,1,13,10,3,3,11,10,15,13,12,10,11,6,13,11,- -  -,,2
Brad Kelly,GK,5.90,5.90,7,8,7,10,8,3,9,10,5,9,6,9,2,9,11,11,1,10,1,3,1,11,9,11,3,9,6,3,8,1,5,2,15,11,1,3,9,5,6,8,11,10,9,9,8,9,- -  -,U18,12
Ryan Hall,GK,5.87,5.87,11,9,8,1,7,2,8,7,4,11,12,11,4,7,9,10,12,13,1,1,1,3,8,10,1,10,5,2,4,2,5,2,12,7,3,3,9,10,7,7,13,8,10,9,5,10,- -  -,,8
Luke Currullo,GK,5.80,5.80,2,3,2,1,3,1,3,1,12,11,9,9,3,5,11,5,1,12,1,1,1,6,7,12,1,8,7,1,1,1,5,1,5,11,3,3,8,4,2,9,7,4,3,11,11,7,- -  -,U18,10
Zach Hedge,GK,5.80,5.80,3,3,3,3,4,3,4,3,8,10,13,9,3,2,11,5,2,16,1,1,2,1,11,9,1,7,7,2,1,3,5,1,5,12,1,3,11,4,7,8,8,1,4,8,9,13,- -  -,Yth,12
Matt Boylan,GK,5.70,5.70,7,8,9,5,7,2,9,7,5,9,4,9,2,9,7,9,3,8,1,3,3,6,6,12,5,7,7,3,6,2,5,2,12,8,3,3,8,8,9,9,12,11,9,8,10,11,- -  -,Trn,8
Patrick Boyes,GK,-,-,5,3,8,5,6,2,5,3,9,10,8,7,2,7,7,7,1,13,3,3,1,1,8,13,1,8,7,2,1,1,7,2,7,13,1,3,5,6,7,7,14,7,7,15,12,8,- -  -,,8
