Name,Position,Av Rat,Av Rat,Wor,Vis,Thr,Tec,Tea,Tck,Str,Sta,TRO,Ref,Pun,Pos,Pen,Pas,Pac,1v1,OtB,Nat,Mar,L Th,Lon,Ldr,Kic,Jum,Hea,Han,Fre,Fla,Fir,Fin,Ecc,Dri,Det,Dec,Cro,Cor,Cnt,Cmp,Com,Cmd,Bra,Bal,Ant,Agi,Agg,Aer,Rec,Inf,Acc
Lorent Tolaj,ST (C),7.01,7.01,13,8,3,10,11,6,14,14,3,1,3,8,11,9,13,2,11,13,6,5,9,7,2,12,11,2,6,9,10,14,1,6,15,9,6,5,10,12,1,2,14,12,11,8,12,1,- -  -,Set,11
Ryan Taylor,ST (C),7.00,7.00,14,12,2,12,15,7,15,10,3,3,4,9,16,10,5,1,9,15,7,5,8,13,2,14,15,1,5,10,13,9,3,10,15,12,7,5,12,10,3,2,15,14,12,5,14,3,- -  -,,5
Reece Grego-Cox,"M/AM (R), ST (C)",6.99,6.99,13,9,2,9,11,7,13,11,4,2,2,5,9,8,12,2,11,13,5,12,11,5,1,8,8,1,6,11,8,10,1,11,11,9,10,5,9,8,2,2,10,12,9,12,12,1,- -  -,,11
Michael Cheek,ST (C),6.98,6.98,16,7,3,11,9,4,11,9,3,2,2,7,11,9,11,1,13,9,7,7,11,7,1,13,12,3,4,5,5,13,3,8,16,11,6,3,9,13,2,2,11,13,12,8,6,1,- -  -,,11
Paddy Madden,"AM (L), ST (C)",6.97,6.97,15,10,2,11,13,8,9,12,3,1,1,8,15,10,11,3,13,14,8,2,9,14,3,11,12,2,9,9,11,14,2,9,15,10,9,6,10,12,3,1,13,11,13,10,14,3,- -  -,,10
Harry Cardwell,ST (C),6.97,6.97,13,7,3,11,10,9,14,11,2,3,3,7,13,9,9,2,11,9,6,3,7,4,3,14,10,3,9,3,9,11,1,9,11,10,8,7,9,10,1,1,10,12,10,9,9,3,- -  -,Ask,9
Kieron Bowie,"M/AM (RC), ST (C)",6.96,6.96,15,13,1,15,11,5,16,12,1,2,2,8,13,10,14,1,12,12,5,4,9,5,1,14,11,2,5,15,9,12,2,12,9,11,9,5,8,6,1,1,15,8,11,7,5,3,- -  -,,11
Kyle Wootton,ST (C),6.96,6.96,13,9,2,11,12,4,15,11,1,3,2,5,11,10,11,2,13,12,5,3,8,5,1,15,13,1,4,7,11,12,2,8,10,10,6,3,10,13,1,3,12,12,11,9,10,3,- -  -,,11
Sonny Fish,ST (C),6.95,6.95,12,6,2,7,13,1,5,9,2,1,1,5,1,7,12,2,4,7,4,1,7,9,3,14,8,2,5,12,12,6,3,9,4,10,6,6,9,7,2,3,9,14,13,13,15,2,- -  -,Loa,12
Paul Mullin,ST (C),6.95,6.95,12,8,1,13,13,7,13,14,3,1,1,6,14,11,13,1,13,14,10,5,10,9,3,9,10,3,12,13,9,15,3,11,17,11,9,11,9,9,1,1,9,8,10,11,12,1,- -  -,Wnt,13
Ollie Palmer,ST (C),6.95,6.95,16,10,2,12,16,6,18,13,3,3,3,7,13,12,7,4,13,11,10,2,8,11,3,15,14,1,6,7,12,12,1,9,17,12,6,3,12,14,2,1,17,13,16,10,16,1,- -  -,,6
Matt Warburton,"M (C), AM (RC), ST (C)",6.95,6.95,10,11,1,11,12,6,7,10,3,1,3,6,12,11,10,2,11,11,6,4,11,7,1,7,7,2,11,11,10,12,1,10,14,9,9,10,10,10,3,2,7,10,10,10,9,2,- -  -,,11
Kabongo Tshimanga,ST (C),6.94,6.94,12,10,3,12,12,3,13,12,1,2,2,8,14,8,12,3,13,12,3,2,7,8,1,9,7,3,4,10,12,15,3,11,12,10,6,6,10,12,2,1,8,11,12,13,6,2,- -  -,Wnt,13
Jamie Proctor,ST (C),6.93,6.93,11,8,3,11,15,8,15,10,1,1,1,8,11,11,8,2,13,13,8,6,9,12,2,14,14,1,7,6,11,12,3,8,12,13,9,5,9,11,2,3,14,15,13,7,12,2,- -  -,Wnt,9
Nathan Delfouneso,"AM (R), ST (C)",6.93,6.93,9,8,2,12,11,7,11,11,1,3,1,7,9,8,11,2,11,14,6,6,9,9,3,12,8,1,7,10,11,10,4,8,14,8,9,5,7,8,1,1,10,11,9,12,9,2,- -  -,,13
Enock Asante,ST (C),6.93,6.93,14,5,2,9,13,4,13,14,2,2,3,7,10,8,14,1,9,10,5,6,8,5,1,14,11,2,6,8,8,8,2,7,13,10,4,8,9,8,1,3,13,11,10,11,12,2,- -  -,,13
Aramide Oteh,"AM (RL), ST (C)",6.92,6.92,11,8,1,9,11,6,11,11,3,3,1,7,13,7,13,1,11,13,5,3,9,7,2,9,10,1,6,11,9,11,1,10,11,10,7,5,8,8,1,2,11,12,9,10,10,3,- -  -,Ask,13
Danny Hylton,ST (C),6.91,6.91,16,12,1,10,15,9,12,10,2,1,4,9,14,9,6,1,14,17,10,5,8,12,1,13,14,2,6,12,12,13,3,11,16,13,7,4,13,13,4,3,16,14,12,9,17,2,- -  -,Lst,6
Elliott List,"M (R), AM (RL), ST (C)",6.91,6.91,10,9,3,12,9,4,7,9,3,3,2,5,4,7,15,2,11,12,7,5,8,5,2,5,6,1,3,11,10,12,3,12,10,9,8,6,8,10,1,4,5,12,10,12,5,1,- -  -,,13
Adam Campbell,"AM (RLC), ST (C)",6.91,6.91,14,9,1,10,14,5,5,9,1,3,2,6,8,8,13,2,15,12,6,2,8,6,2,5,5,2,6,11,11,9,1,11,14,9,7,8,8,9,2,4,7,7,9,10,4,3,- -  -,,12
Rob Harker,ST (C),6.91,6.91,10,6,2,10,9,4,9,12,2,2,3,5,8,7,12,1,13,13,8,3,10,3,1,15,12,3,6,7,9,11,2,8,11,7,7,7,8,14,2,1,9,12,10,5,5,3,- -  -,,12
Max Thompson,"AM (RL), ST (C)",6.90,6.90,10,9,2,9,11,5,9,12,2,1,2,6,5,7,15,1,7,7,6,4,12,5,2,9,8,3,8,9,11,8,1,11,6,11,10,9,10,8,3,2,8,7,10,12,11,3,- -  -,,15
Jake Hutchinson,ST (C),6.90,6.90,9,6,2,8,8,4,9,10,1,2,2,2,11,8,12,1,9,9,4,2,9,6,3,11,10,1,4,10,8,11,4,9,9,8,8,2,9,10,3,2,8,10,9,10,13,3,- -  -,Loa,12
Joe Ironside,ST (C),6.90,6.90,15,8,1,13,14,6,15,14,3,2,1,8,13,12,9,1,11,14,7,8,8,7,3,15,14,2,5,7,12,14,1,9,16,8,6,4,8,7,3,3,12,15,9,10,8,2,- -  -,,9
Thomas James,"AM (RL), ST (C)",6.89,6.89,8,6,2,8,7,1,6,13,2,1,1,6,4,7,13,2,9,12,5,6,5,12,1,9,9,2,6,13,10,13,4,11,8,13,10,6,6,9,2,2,5,7,8,13,12,2,- -  -,,10
Alex Fisher,ST (C),6.89,6.89,19,9,2,8,16,8,12,10,3,3,2,8,11,8,10,2,11,14,7,9,9,8,1,12,12,2,7,10,8,8,3,8,14,8,8,7,8,8,1,3,16,8,9,9,5,3,- -  -,,11
Nathan Butler-Oyedeji,"M (R), AM (RL), ST (C)",6.88,6.88,11,6,2,7,11,4,7,10,2,1,3,5,5,8,17,1,13,15,1,5,12,7,1,7,7,1,10,12,9,10,2,9,16,7,8,10,7,7,3,1,11,7,11,13,12,2,- -  -,Wnt,17
Mikaël Mandron,ST (C),6.88,6.88,14,8,3,10,13,6,14,13,4,2,4,5,6,11,11,1,11,16,5,10,7,3,3,16,11,2,5,9,12,11,1,8,10,10,4,5,9,11,1,3,12,12,11,10,12,3,- -  -,Opt,10
Andy Cook,ST (C),6.87,6.87,15,6,2,10,12,5,17,12,3,2,3,8,11,9,9,3,12,8,5,9,9,12,1,14,15,3,5,7,11,12,2,8,15,12,5,5,10,10,1,1,14,12,12,8,14,4,- -  -,,8
Rayhaan Tulloch,"M/AM (RL), ST (C)",6.87,6.87,7,9,1,10,7,4,5,9,4,3,2,4,4,6,15,3,8,12,4,5,7,5,2,8,6,3,9,17,10,9,3,12,13,6,8,7,8,7,2,2,6,7,7,12,12,2,- -  -,,16
Oli Hawkins,"D (C), ST (C)",6.87,6.87,13,8,3,8,15,10,15,14,3,3,1,9,13,9,7,1,12,9,11,4,6,13,1,16,14,2,4,6,11,12,3,7,11,9,4,4,10,11,2,3,15,13,10,8,11,3,- -  -,,7
Owen Windsor,"AM (L), ST (C)",6.87,6.87,8,7,2,12,5,8,12,10,2,1,1,9,5,10,13,1,9,11,9,7,8,10,3,12,10,2,7,9,11,10,2,13,11,8,11,10,11,10,1,1,10,8,9,13,8,2,- -  -,,10
Shawn McCoulsky,ST (C),6.87,6.87,12,9,2,8,9,4,10,11,3,1,2,7,8,8,12,3,11,12,4,3,8,9,2,14,10,1,7,12,8,10,3,7,13,9,6,9,10,11,3,2,7,10,8,10,7,3,- -  -,,11
Junior Luamba,"AM (RL), ST (C)",6.87,6.87,14,9,1,10,9,7,14,11,3,2,4,8,6,9,12,2,9,10,6,3,8,7,3,11,8,3,9,7,8,10,2,11,6,7,8,8,10,7,1,1,9,10,9,9,13,2,- -  -,,12
Josh Davison,"AM (RL), ST (C)",6.86,6.86,16,11,1,10,12,7,11,14,1,4,1,8,8,9,12,2,12,10,5,3,7,5,1,12,10,3,6,8,10,9,3,10,6,11,8,6,8,9,3,1,13,13,12,11,12,1,- -  -,,13
Joe McGlynn,ST (C),6.86,6.86,13,10,3,16,13,5,12,12,2,2,2,9,5,8,11,1,10,8,10,6,11,9,1,9,8,2,10,13,12,10,1,10,10,10,8,10,12,10,1,2,13,10,12,11,7,1,- -  -,,11
Timmy Abraham,"AM (R), ST (C)",6.86,6.86,10,10,3,9,8,5,9,11,1,1,3,6,4,6,17,2,7,17,4,5,8,4,3,13,9,2,5,15,7,7,3,6,10,6,5,6,8,7,2,2,6,12,9,12,9,1,- -  -,,17
Jayden Wareham,"AM (L), ST (C)",6.86,6.86,17,8,1,8,15,4,9,9,1,3,3,7,13,6,14,1,9,12,3,6,10,14,1,7,9,2,8,15,8,12,2,6,16,9,6,8,11,10,2,2,17,9,12,9,14,1,- -  -,,15
Samson Tovide,"AM (RL), ST (C)",6.86,6.86,11,7,2,10,10,6,13,10,1,1,2,7,8,9,12,2,9,12,4,1,10,5,3,13,9,3,6,13,9,11,2,10,15,9,6,4,8,10,3,3,9,13,9,11,11,3,- -  -,Int,13
Donovan Wilson,"AM (RL), ST (C)",6.85,6.85,12,9,3,10,14,7,10,11,3,1,3,4,9,8,13,3,12,9,2,1,10,8,1,12,8,2,5,12,11,13,3,11,12,9,5,3,9,12,2,3,11,12,11,13,8,4,- -  -,,12
Tyreece Onyeka,ST (C),6.85,6.85,11,8,1,11,12,4,10,12,1,1,2,8,4,6,14,2,11,15,6,6,9,12,4,13,10,2,6,8,12,10,1,11,8,8,5,4,8,8,1,2,3,10,6,10,5,1,- -  -,,12
Omar Bogle,ST (C),6.85,6.85,12,7,1,9,12,6,15,12,2,4,3,6,13,8,12,3,11,15,6,6,12,8,3,13,12,1,11,11,10,12,3,9,15,9,11,4,9,9,2,3,12,13,11,11,14,2,- -  -,,13
Caleb Chukwuemeka,"AM (RL), ST (C)",6.85,6.85,12,8,1,10,7,1,11,13,3,2,2,5,1,12,12,4,12,7,6,3,5,1,2,8,8,2,6,13,13,12,2,10,10,10,5,6,7,11,4,2,3,10,5,12,10,3,- -  -,,13
Manny Duku,"AM (R), ST (C)",6.85,6.85,13,8,1,11,13,4,12,10,2,1,2,5,11,8,11,3,12,12,5,1,7,6,2,15,13,4,4,4,9,8,3,7,13,7,7,2,6,12,2,1,12,12,8,10,9,2,- -  -,Lst,11
Bright Amoateng,ST (C),6.85,6.85,10,9,2,9,10,6,10,10,1,1,3,10,8,10,11,1,9,9,6,5,8,6,1,8,8,1,8,8,10,10,2,10,2,10,7,8,11,11,3,4,10,9,9,9,9,3,- -  -,,10
Macaulay Langstaff,ST (C),6.85,6.85,11,9,1,11,9,6,6,9,2,3,3,10,10,9,14,1,12,11,6,6,6,7,2,8,9,4,5,9,12,14,2,11,10,9,6,6,10,12,3,3,11,10,13,11,6,2,- -  -,,14
Cedwyn Scott,"M/AM (L), ST (C)",6.84,6.84,11,8,1,10,9,4,12,12,4,2,4,7,6,8,12,3,9,14,6,2,8,8,3,11,12,3,4,7,10,13,3,9,14,8,8,4,10,11,2,3,8,12,9,10,9,1,- -  -,,11
Elliott Nevitt,ST (C),6.84,6.84,12,8,2,8,14,8,15,12,2,3,1,4,11,8,9,3,10,11,4,8,10,7,2,14,12,1,5,4,10,12,1,7,14,8,5,5,10,10,3,1,13,10,11,8,14,2,- -  -,,8
Scott Kashket,"AM (L), ST (C)",6.84,6.84,13,9,3,10,11,5,5,12,2,1,1,7,12,11,13,2,13,15,4,4,6,7,3,7,6,2,6,10,11,10,2,10,12,8,8,7,6,10,4,3,9,13,11,12,5,3,- -  -,,14
Tristan Abrahams,"M/AM (R), ST (C)",6.84,6.84,9,10,2,9,10,6,13,13,1,3,3,5,12,9,13,3,8,12,8,5,10,5,1,12,8,2,7,8,10,10,3,9,13,10,7,8,8,10,2,3,9,11,10,13,10,3,- -  -,,13
Luke Jephcott,"AM (L), ST (C)",6.84,6.84,13,7,2,10,12,6,12,11,2,2,3,6,15,10,9,3,15,7,5,5,9,5,1,9,12,2,5,5,11,14,3,8,11,9,8,5,8,12,2,1,10,13,14,8,10,3,- -  -,,9
Charley Kendall,ST (C),6.83,6.83,13,8,1,12,9,5,10,10,2,2,2,6,11,9,12,2,13,13,6,6,8,6,2,9,9,3,6,8,11,13,4,10,15,10,9,7,9,11,2,1,7,10,13,12,6,1,- -  -,,13
Dom Telford,"AM (RL), ST (C)",6.83,6.83,15,13,3,13,12,8,9,12,1,3,2,6,10,9,12,2,12,14,6,4,10,7,3,8,10,2,7,10,11,13,2,9,10,11,6,7,11,12,2,1,7,13,12,13,8,3,- -  -,,13
George Miller,"AM (R), ST (C)",6.83,6.83,16,9,1,9,12,8,15,14,1,3,3,10,14,9,11,3,9,13,6,3,9,6,1,12,7,2,6,10,11,12,3,11,14,9,8,4,9,9,1,4,14,10,9,12,13,2,- -  -,Wnt,10
Billy Waters,"AM (RL), ST (C)",6.83,6.83,14,9,1,11,11,6,8,11,1,2,2,4,7,9,10,1,13,13,4,5,8,5,1,7,8,2,8,14,10,13,1,10,14,9,8,7,10,9,1,2,9,9,10,12,10,4,- -  -,,12
Scott Quigley,ST (C),6.82,6.82,12,9,2,11,12,5,13,11,2,1,2,5,11,9,12,1,12,12,4,6,8,7,1,13,10,1,6,10,12,11,1,11,12,10,7,4,8,11,2,4,12,10,11,9,13,2,- -  -,,11
Joe Nuttall,ST (C),6.82,6.82,10,10,3,8,11,8,13,14,3,3,3,7,9,9,11,1,12,14,7,6,8,7,3,14,10,4,9,8,9,11,1,8,4,8,8,7,9,9,2,2,10,13,13,10,9,3,- -  -,,10
Tommy Willard,"M/AM (RLC), ST (C)",6.82,6.82,7,7,2,9,6,4,2,7,2,2,2,5,1,7,13,2,10,7,5,5,6,12,3,7,6,1,1,12,12,7,1,13,13,7,5,3,4,3,1,1,7,6,10,13,8,3,- -  -,Loa,13
Lee Ndlovu,ST (C),6.82,6.82,14,8,3,9,12,10,14,9,2,2,3,8,10,8,12,2,12,9,3,1,8,5,3,12,9,1,5,8,10,11,1,8,12,9,7,5,7,9,3,3,12,13,9,9,10,1,- -  -,,10
Chris Long,"AM (RL), ST (C)",6.82,6.82,11,10,3,10,8,5,9,12,3,2,1,7,10,10,12,2,11,16,6,5,11,6,1,9,9,3,7,11,13,13,2,13,12,9,10,6,12,8,1,3,6,9,11,11,10,2,- -  -,Wnt,13
Luke Molyneux,"M/AM (RL), ST (C)",6.82,6.82,10,10,1,11,8,6,7,9,2,2,1,10,8,10,11,2,12,12,7,3,12,8,2,9,6,1,8,13,10,12,1,13,2,11,11,9,9,12,3,2,8,13,10,12,7,4,- -  -,Wnt,12
Joe Taylor,ST (C),6.82,6.82,15,4,1,9,11,7,12,15,3,2,3,5,14,8,14,3,12,13,5,2,8,3,2,6,5,3,4,7,9,12,4,10,14,8,7,4,7,10,3,3,16,12,11,12,12,3,- -  -,,15
Jack Muldoon,"M (R), AM (RL), ST (C)",6.82,6.82,17,11,3,11,10,5,7,14,1,1,2,5,9,9,9,1,12,15,4,2,9,9,3,8,8,3,4,12,11,13,2,12,15,8,8,8,9,11,2,2,10,9,10,11,8,1,- -  -,,9
Alfie Rutherford,"AM (L), ST (C)",6.82,6.82,13,6,1,11,7,4,7,10,3,1,1,5,10,8,13,1,13,8,6,4,9,2,1,11,12,2,6,8,10,13,2,11,15,8,8,5,8,12,1,1,7,10,11,12,6,1,- -  -,Wnt,14
Offrande Zanzala,"AM (L), ST (C)",6.81,6.81,11,9,2,10,10,7,14,10,3,2,2,7,11,8,12,1,11,10,5,7,6,7,2,13,11,1,6,12,9,10,1,10,10,9,7,3,10,8,3,1,13,12,9,9,7,3,- -  -,,14
Daniel Agyei,ST (C),6.81,6.81,12,8,2,11,10,4,16,10,3,3,2,8,9,9,14,3,9,13,3,5,10,6,1,13,11,2,8,12,11,10,3,12,10,9,9,5,10,11,1,2,9,12,8,12,12,1,- -  -,Opt,14
Jake Hyde,ST (C),6.81,6.81,9,7,2,9,9,5,14,9,1,3,1,6,8,10,8,1,11,8,4,5,6,3,2,12,13,3,3,7,11,12,3,8,10,9,5,4,9,10,2,4,7,7,10,10,6,3,- -  -,,8
Jake Scrimshaw,ST (C),6.80,6.80,16,8,3,11,12,4,11,16,3,3,3,8,12,9,13,1,10,13,5,3,9,8,2,8,10,3,3,5,9,10,4,9,13,10,5,2,10,10,2,1,10,11,11,9,14,2,- -  -,,12
Aaron Drinan,"AM (R), ST (C)",6.80,6.80,16,11,2,9,16,5,14,13,1,2,3,10,11,8,12,3,10,12,5,3,9,5,1,12,8,4,8,11,11,11,1,11,16,10,10,8,14,8,1,2,13,11,11,10,14,1,- -  -,,12
David Bremang,ST (C),6.80,6.80,5,2,1,10,4,1,10,7,3,3,2,4,1,5,12,3,10,7,4,3,6,9,2,10,12,3,4,10,7,11,2,10,9,10,1,4,5,11,1,2,6,1,7,11,15,1,- -  -,Loa,11
Olaf Koszela,ST (C),6.80,6.80,9,8,1,10,11,5,11,11,4,1,3,9,5,9,10,1,8,12,5,8,9,9,3,10,11,2,8,8,8,10,2,16,10,11,5,4,4,10,4,1,2,10,9,9,8,3,- -  -,,9
Ryan Edmondson,ST (C),6.80,6.80,13,5,3,11,12,4,14,12,2,3,3,6,10,6,11,2,11,13,4,2,10,6,2,15,12,3,4,11,10,11,3,8,14,8,6,2,8,10,2,1,15,13,10,10,14,3,- -  -,Loa,11
Paul Blackett,ST (C),6.80,6.80,13,9,4,11,8,5,7,10,1,2,1,9,11,8,13,3,13,16,3,2,8,4,3,7,8,3,6,11,11,12,2,9,11,9,4,4,8,12,3,1,7,10,10,9,9,3,- -  -,,14
Matt Ward,"M (R), AM (RL), ST (C)",6.80,6.80,11,11,2,13,10,7,7,8,1,2,3,8,8,7,12,2,12,14,5,5,9,11,3,6,8,3,8,11,9,10,2,11,11,8,9,8,9,14,1,2,8,5,7,13,11,3,- -  -,,13
Vadaine Oliver,ST (C),6.80,6.80,16,8,3,9,16,9,15,12,3,2,4,10,9,10,9,1,12,11,6,6,6,11,2,17,15,1,4,6,10,11,4,7,11,11,5,4,12,11,3,3,13,13,11,8,14,2,- -  -,,8
Danny Johnson,ST (C),6.80,6.80,14,6,3,11,13,6,9,14,1,1,2,6,12,9,10,3,14,11,5,3,9,7,3,7,8,1,6,7,12,14,2,11,12,11,7,3,9,13,3,1,7,12,15,11,10,1,- -  -,,12
Charlie Jolley,ST (C),6.80,6.80,11,11,3,11,12,3,6,13,1,2,4,7,7,9,13,3,14,8,4,3,9,3,1,8,9,2,7,11,10,11,2,10,1,9,3,2,8,9,2,2,7,12,9,12,7,1,- -  -,,13
James Daly,"AM (RL), ST (C)",6.80,6.80,13,7,3,11,11,7,11,12,1,3,2,7,4,7,13,1,9,14,7,4,6,10,3,7,7,1,4,3,9,11,1,9,13,9,7,6,9,12,3,3,10,11,8,11,11,4,- -  -,,13
Andrew Dallas,ST (C),6.80,6.80,14,10,2,12,13,8,12,12,1,1,1,7,12,11,13,4,14,11,6,2,9,10,2,8,9,1,5,9,10,13,3,11,4,10,8,5,10,9,2,3,5,9,10,10,8,3,- -  -,,13
Aribim Pepple,ST (C),6.79,6.79,13,11,3,10,10,10,14,12,1,2,1,9,10,9,10,2,11,13,8,6,7,12,2,9,7,3,8,12,6,13,1,11,15,11,9,9,10,10,2,2,5,12,11,10,8,1,- -  -,,11
Danny Whitehall,ST (C),6.79,6.79,10,9,2,10,12,2,9,10,3,2,2,3,14,8,11,3,13,9,2,2,8,6,1,11,12,2,7,9,8,12,2,6,13,12,6,4,8,10,4,1,4,10,10,10,6,3,- -  -,Trn,12
Conor Wilkinson,"AM (R), ST (C)",6.79,6.79,13,7,2,12,7,8,14,12,3,3,3,7,11,8,12,1,9,13,7,5,12,7,2,14,8,3,11,12,12,12,2,13,12,8,7,7,11,12,3,1,9,14,9,12,14,1,- -  -,Wnt,11
Omar Bugiel,ST (C),6.79,6.79,16,10,1,11,17,9,15,12,1,2,1,8,10,10,11,3,12,10,7,1,11,6,1,14,13,2,6,13,11,12,3,11,14,9,6,1,8,8,3,2,13,10,11,8,14,2,- -  -,Set,9
Jimmy Knowles,ST (C),6.79,6.79,9,9,2,10,9,4,7,13,2,3,2,6,5,8,12,2,10,13,4,3,9,8,2,8,10,3,10,7,10,11,3,9,11,7,10,8,11,10,3,3,4,9,11,11,6,1,- -  -,Loa,13
Luke James,"AM (RLC), ST (C)",6.79,6.79,15,9,2,10,14,6,9,12,2,3,3,7,10,7,11,3,9,8,5,9,8,7,2,8,7,3,9,10,10,8,3,7,13,8,7,7,10,8,3,4,12,10,8,9,9,1,- -  -,,11
Luke Norris,ST (C),6.79,6.79,9,10,2,11,8,8,13,11,3,2,3,7,16,12,8,1,13,13,7,7,13,9,3,12,13,2,12,11,11,12,2,10,12,12,8,7,8,12,2,1,12,12,14,10,12,3,- -  -,,7
Tom Nichols,"AM (C), ST (C)",6.79,6.79,12,12,1,12,12,3,7,13,3,3,2,7,9,10,12,2,8,14,3,4,9,14,2,10,11,1,7,12,12,10,2,10,11,10,6,5,10,9,1,1,11,13,9,11,9,1,- -  -,,11
Jahmal Hector-Ingram,"AM (RC), ST (C)",6.78,6.78,10,7,2,9,7,6,9,12,1,3,2,5,13,9,15,3,12,9,5,3,11,5,2,10,9,3,7,8,11,12,2,10,13,11,7,5,10,12,1,1,9,13,11,11,8,1,- -  -,,14
Matt Smith,ST (C),6.78,6.78,14,8,2,11,20,8,16,9,2,1,2,8,12,11,3,1,12,10,11,8,7,15,2,18,19,2,3,5,11,13,2,6,15,13,5,3,11,13,1,1,19,17,14,2,17,3,- -  -,Wnt,2
Pádraig Amond,"AM (C), ST (C)",6.78,6.78,14,11,3,11,14,9,8,9,1,1,1,9,15,12,8,3,12,14,6,7,9,12,3,10,12,1,6,7,10,12,2,6,15,10,8,6,11,8,2,1,10,10,13,10,12,3,- -  -,,10
Danny Rose,ST (C),6.78,6.78,15,10,3,8,15,7,10,13,2,1,3,8,13,8,10,1,10,13,5,7,8,8,1,10,13,3,5,5,10,12,1,8,18,10,7,8,12,10,2,3,14,10,12,13,12,4,- -  -,Inj,10
Liam McAlinden,"AM (RL), ST (C)",6.78,6.78,8,9,1,10,11,6,10,12,1,3,3,7,6,8,13,1,12,14,6,2,9,6,2,10,9,1,8,12,7,6,2,10,15,6,9,8,11,10,2,2,11,12,9,10,10,3,- -  -,,12
Rhys Oates,"M (RL), AM (RLC), ST (C)",6.78,6.78,15,7,2,10,13,4,12,8,2,1,3,8,6,8,14,2,11,9,4,2,10,6,2,13,8,1,5,13,8,12,3,11,12,8,9,5,8,11,1,1,11,9,9,11,11,1,- -  -,,14
Joel Mumbongo,"AM (RL), ST (C)",6.78,6.78,12,6,4,9,10,7,13,12,2,1,2,7,6,8,15,1,12,13,3,5,9,5,3,11,8,1,5,8,11,10,2,13,12,8,5,5,11,9,3,1,10,14,10,11,10,3,- -  -,Opt,15
Harry Leonard,"AM (RLC), ST (C)",6.78,6.78,12,11,3,10,12,5,9,11,3,2,1,10,12,11,12,3,11,13,6,3,11,7,3,10,8,1,13,8,11,13,1,9,14,11,7,4,7,12,1,2,9,12,13,12,8,4,- -  -,,12
Michael Gyasi,"AM (RL), ST (C)",6.78,6.78,8,7,3,9,8,5,12,10,3,2,1,7,7,9,13,1,9,11,6,3,8,6,1,9,6,1,6,9,10,9,3,7,13,10,7,6,10,10,1,2,8,10,9,10,9,4,- -  -,Set,14
